gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver	A12FL1	A12ML1	A15ML1	A17FL1	A17ML1	A2FL1	A7FL1	A8FL1	A8ML1
TRINITY_DN120140_c2_g2_i1	ccdc64	Chr01	142899975	142899975	4.260468417	0.203977164	0.59854739	0.915058514	4.069913182	4.571473624	3.232567892	4.329701103	4.699379284	3.686756844	3.387045604	4.888264061	4.561332392
TRINITY_DN120153_c0_g1_i3	sod3	Chr01	21082217	21082217	0.616828217	-0.169187935	0.765577456	0.959506845	0.916710783	0.995129355	-0.164078454	1.53127457	0.056818512	0.326268582	-0.873474401	0.65228277	0.842147903
TRINITY_DN120216_c0_g1_i1	LOC100492505	Chr01	82525693	82525693	1.949412846	-0.726198368	0.101737821	0.584513743	2.75837702	1.725600746	1.566446719	1.998603744	1.452967407	1.0246393	2.628962553	2.041175128	1.262286207
TRINITY_DN120329_c0_g1_i2	dtx1	Chr01	132610525	132610525	0.191668479	-0.59618354	0.328721649	0.8076204	-1.105011206	-0.173317311	0.73021432	0.770373284	-0.949392365	-0.141150665	1.029333511	0.422627404	-0.985972104
TRINITY_DN120374_c1_g1_i1	LOC100486416	Chr01	31390754	31390754	1.317996529	0.367145135	0.466733597	0.865376958	0.916710783	1.813376508	1.603303379	0.102820944	1.38246034	1.198292199	2.163724166	0.292455538	1.118686123
TRINITY_DN120435_c2_g2_i1	sec14l3	Chr01	131870504	131870504	2.410316171	-0.392859177	0.356217041	0.821121498	2.283665896	1.974368051	2.286204347	2.67028068	2.616540849	3.336500687	2.439641416	1.565291578	1.725877839
TRINITY_DN120525_c0_g1_i2	mob1b	Chr01	69566339	69566339	6.201693144	0.12200434	0.716521086	0.946527652	5.845909338	5.780439663	6.313315013	6.356661057	6.339047543	6.627012876	6.010653222	5.685708986	6.536829981
TRINITY_DN120554_c0_g1_i1	cd38	Chr01	16945176	16945176	0.518120461	-1.280647916	0.04167458	0.429336653	-0.908723008	-0.064985595	-1.839654025	1.407880718	0.056818512	0.422781017	0.893326381	1.565291578	0.151759979
TRINITY_DN120693_c0_g1_i1	LOC548788	Chr01	147967898	147967898	1.873467504	0.557299938	0.209001739	0.7279954	1.697309602	2.14196769	2.192559178	1.78377962	2.616540849	0.827187013	2.261678128	0.940041219	1.47380234
TRINITY_DN120830_c0_g4_i1	f2r	Chr01	165004711	165004711	2.563125144	-1.390762849	0.021214879	0.325687158	2.523557898	1.461501902	0.917471193	0.701975773	1.645906793	2.291886303	2.425621453	4.49944666	2.269903758
TRINITY_DN120868_c0_g1_i2	idua	Chr01	90466017	90466017	3.809337792	-0.206734144	0.528534349	0.888836229	3.787967972	4.009042434	3.490406333	4.217806738	3.691860632	3.324058635	3.954041257	4.043488282	3.512679224
TRINITY_DN120902_c0_g1_i1	slc1a3	Chr01	183767625	183767625	7.063585047	0.539900594	0.215834998	0.734257489	6.762958247	7.699013292	7.653222843	6.90900126	7.462778183	7.330442498	5.298058622	6.997702857	5.949313761
TRINITY_DN120962_c4_g7_i1	zswim6	Chr01	176322139	176322139	0.813874515	0.388490693	0.430274484	0.849042521	0.566826213	1.497281632	1.030038712	1.36428717	0.379985581	0.678736466	0.549882971	-0.39185369	0.842147903
TRINITY_DN121008_c0_g1_i1	cdc25b	Chr01	9356036	9356036	9.013223121	0.030626825	0.934540134	0.986904857	8.886540182	9.390732254	8.611529454	9.239741567	8.800235648	9.411630198	8.358384323	8.883376516	9.187311532
TRINITY_DN121119_c0_g1_i1	bmp3	Chr01	76911734	76911734	5.574163928	0.473120354	0.141565312	0.644795074	5.801029763	5.794887979	5.73642559	5.598777938	5.99953995	5.262269282	4.904600709	4.946235692	5.721802017
TRINITY_DN121148_c0_g1_i1	tmem55b	Chr01	130593011	130593011	7.917772867	0.303248121	0.380016364	0.82969655	7.634617536	7.661561628	8.076251026	8.158845535	8.380396035	7.879332334	7.245550263	7.805193626	8.106278166
TRINITY_DN121226_c0_g1_i3	otop1	Chr01	18521298	18521298	3.996540719	-0.742731748	0.338342825	0.813871543	1.697309602	1.308788746	4.156206701	5.097841041	4.44641141	-0.286211066	4.708668085	5.02007648	2.176287767
TRINITY_DN121229_c0_g1_i4	kiaa1958	Chr01	96148157	96148157	10.08704057	0.2927714	0.463001652	0.863366466	9.931293267	10.2831659	10.11465985	9.948839804	9.937016957	9.316503708	9.584622673	10.62019607	10.56032827
TRINITY_DN121301_c0_g2_i3	Xetrov90001390m	Chr01	77506688	77506688	4.033802702	-0.167329609	0.677756981	0.934043529	4.70846268	4.416588075	4.046735045	3.912010621	3.402243157	4.727696732	3.365175536	3.039339305	3.675495814
TRINITY_DN121319_c1_g4_i12	c5orf48	Chr01	159749929	159749929	3.514934191	0.08064892	0.825911971	0.969856906	4.110092483	3.660257514	3.576337381	3.6649298	3.084610869	2.611492848	3.018060806	3.54010456	3.806245841
TRINITY_DN121431_c0_g1_i3	slc35e4-like	Chr01	157860181	157860181	0.786994867	0.371365113	0.461848999	0.862543313	0.499275817	0.035776599	0.857712668	0.102820944	0.966598392	-0.141150665	1.010671466	1.142538514	1.623187456
TRINITY_DN121467_c0_g1_i1	dctn6	Chr01	90311373	90311373	0.690922109	-1.110653754	0.044018413	0.440162496	0.010004738	0.526099106	0.064573661	0.554609585	-0.62497671	2.010612532	1.203768553	0.65228277	-0.178437597
TRINITY_DN121480_c0_g1_i2	cpeb2-like	Chr01	17123704	17123704	4.243098926	0.255033316	0.43258983	0.850926362	4.115742115	3.751973629	4.610025654	4.10314411	4.348088488	3.725114918	3.973445409	4.571383955	4.642337037
TRINITY_DN121574_c0_g1_i1	lrrc16b	Chr01	127803808	127803808	0.7861644	0.071079694	0.882412859	0.977900436	0.809242671	0.836569193	0.35128002	0.835674348	0.227431964	-0.009352482	0.649750443	1.21619702	1.47380234
TRINITY_DN121692_c2_g1_i1	sepsecs	Chr01	20963028	20963028	3.935321336	0.635218543	0.079915305	0.530674217	3.516218648	4.269157767	3.891491434	3.760509331	4.586296392	4.176470338	3.71848713	2.429718549	4.182355106
TRINITY_DN121731_c2_g1_i3	sgcz	Chr01	32129779	32129779	2.819878697	0.626035578	0.09223383	0.561623302	3.126198754	3.334029505	3.377914744	2.258799441	2.895026412	2.23984839	2.712169756	1.914134487	2.826915301
TRINITY_DN121746_c0_g1_i1	mlana-like	Chr01	114661493	114661493	2.648646779	-0.702168415	0.076103189	0.522308431	2.743857198	1.974368051	2.47701918	2.539201076	2.705871255	3.373195702	2.527593541	3.174829537	1.47380234
TRINITY_DN121752_c1_g1_i3	ndst3	Chr01	60852263	60852263	2.10968178	-0.116681064	0.827001962	0.969856906	1.110253884	1.566284236	2.47701918	1.36428717	2.061459186	3.575689657	1.220105911	1.822766747	1.940391188
TRINITY_DN121790_c0_g1_i3	riok2	Chr01	173291748	173291748	1.78478214	0.149940377	0.77349281	0.961468074	1.016725472	1.461501902	1.566446719	1.750302392	2.347138579	-0.447504423	2.31588988	2.382506264	1.940391188
TRINITY_DN121916_c2_g5_i1	glod5	Chr01	10447866	10447866	2.038742025	-0.000762904	0.998637316	0.999516329	1.504066772	2.552343189	1.837883997	1.940418861	2.347138579	1.69992843	2.906396773	1.565291578	0.95919652
TRINITY_DN121922_c0_g1_i8	hhip	Chr01	49491640	49491640	1.123682201	-0.107390141	0.860725391	0.974904958	1.538125333	1.348509053	1.566446719	0.898147225	1.059913953	2.291886303	0.200601513	-0.764432958	-0.307743061
TRINITY_DN121948_c0_g1_i1	rwdd4	Chr01	35864811	35864811	2.072877744	-0.399490784	0.320281069	0.803242853	1.867699351	1.632136616	2.240141441	2.081704545	1.147558672	2.18586301	2.635067723	2.248487704	2.076172918
TRINITY_DN121998_c0_g1_i2	ubap1	Chr01	194575893	194575893	1.543910969	0.137909193	0.738717405	0.952166677	0.916710783	1.424812196	1.806618748	1.848490025	1.584416683	1.448051063	1.153616211	1.846156862	1.623187456
TRINITY_DN122033_c1_g1_i8	LOC101733996	Chr01	54504852	54504852	2.896198539	-0.358192292	0.325779116	0.80619217	2.435947586	2.250780994	2.7145231	3.00434136	2.816975753	2.971996186	3.541287128	3.018901445	2.901943857
TRINITY_DN122042_c0_g2_i1	plcxd3	Chr01	182748621	182748621	7.032828957	0.682636046	0.063145838	0.496643868	6.747575253	7.088333904	7.464546195	7.398054449	7.654493117	6.086590585	6.776372609	5.964811439	7.213136053
TRINITY_DN122055_c1_g1_i1	aldh7a1	Chr01	159792883	159792883	2.99244095	0.115364478	0.752956246	0.956542986	2.242944302	3.109696075	3.147782742	2.723005871	3.170811565	2.671652407	3.342968826	3.38105742	2.763950013
TRINITY_DN122072_c1_g1_i1	LOC100492289	Chr01	79798399	79798399	1.872437465	-1.119212953	0.083015638	0.539701457	3.29505203	0.94418799	0.35128002	0.770373284	0.643845378	1.0246393	0.470166727	3.146847951	2.076172918
TRINITY_DN122135_c0_g2_i3	LOC733556	Chr01	51640120	51640120	0.969078738	1.099328725	0.057622864	0.480402068	0.809242671	1.137975675	1.898452403	-0.399823049	1.520188631	-0.836952589	-0.741069443	1.620594106	1.168158083
TRINITY_DN122173_c0_g1_i1	srek1	Chr01	174711664	174711664	1.721864901	0.347934386	0.41594388	0.844957448	1.603921278	1.091914056	1.927808985	1.848490025	2.383696129	1.084876142	1.935417706	1.104249239	1.968589147
TRINITY_DN122360_c1_g2_i1	b3gnt4	Chr01	153302330	153302330	1.45706151	0.729481895	0.16266898	0.670945003	1.064247464	1.461501902	1.489782399	1.070809015	1.868593462	-1.372059093	1.745325211	1.447889335	2.269903758
TRINITY_DN122374_c1_g5_i1	mmrn1	Chr01	68973451	68973451	3.749956974	-0.690842749	0.036149229	0.406005435	3.79502752	3.177428147	3.278869396	3.6649298	3.149739422	4.25721899	4.358166568	3.860337782	3.649603981
TRINITY_DN122385_c2_g1_i3	lmnb1	Chr01	159727673	159727673	1.898962592	-0.95260067	0.024626369	0.34579872	1.785018505	0.593768579	1.183959767	2.395010793	1.868593462	2.548715096	2.213532329	2.10073261	1.39287795
TRINITY_DN122415_c4_g2_i4	tmem171	Chr01	166721771	166721771	3.269394206	-0.047832218	0.896222937	0.980967068	2.85611898	3.098091662	3.003583928	2.839018311	3.402243157	4.09825782	3.068556795	3.184037415	3.423818115
TRINITY_DN122422_c0_g2_i2	tpgs2	Chr01	193667121	193667121	3.511262709	0.227263382	0.65188837	0.927453571	4.651260039	3.188413999	3.255904385	3.366606099	2.944808824	2.158093375	3.108596234	2.176500892	4.533287585
TRINITY_DN122447_c1_g1_i1	Xetrov90000413m	Chr01	15030282	15030282	4.517320078	-0.284484296	0.442072582	0.853836944	4.759879993	4.703694357	4.118510942	4.851740344	3.5053787	4.441287102	3.698220463	5.078025748	4.743719843
TRINITY_DN122559_c1_g1_i1	bcl2l2	Chr01	127483255	127483255	0.026609568	-0.425435692	0.475795213	0.867550582	0.916710783	-0.173317311	-0.293606965	-0.007389335	0.227431964	0.422781017	0.200601513	-1.739004289	-0.607363778
TRINITY_DN122570_c4_g9_i1	ccdc11	Chr01	191964060	191964060	1.064305553	-0.445787777	0.301730651	0.790391912	1.697309602	0.779591502	0.59034629	0.835674348	0.966598392	1.142698395	1.119185777	1.21619702	0.901858934
TRINITY_DN122573_c0_g1_i1	shc2	Chr01	86442298	86442298	3.133470214	0.453166062	0.288239018	0.781546534	3.654606391	3.199316827	3.017304967	3.462752458	3.291163064	2.766658537	1.843500069	1.979052722	3.821786853
TRINITY_DN122576_c3_g7_i1	ctbp1	Chr01	14365424	14365424	1.101023278	0.034195052	0.947313536	0.988962305	0.631354704	1.348509053	0.917471193	1.491304565	1.308329613	-0.836952589	1.767726461	1.104249239	0.842147903
TRINITY_DN122579_c1_g1_i2	ift81	Chr01	153958425	153958425	1.577497376	-0.13151461	0.827775016	0.969856906	2.20103983	1.896116763	1.083191411	2.634028674	0.759639928	-0.836952589	0.233163895	1.593207813	1.911631085
TRINITY_DN122601_c0_g1_i2	polr2e	Chr01	81249350	81249350	0.738711489	0.758246489	0.157327856	0.667098301	0.752349422	0.720270683	1.489782399	1.124057421	1.059913953	-1.738906101	0.356526638	0.149363055	1.014342155
TRINITY_DN122613_c1_g1_i3	ints12	Chr01	63084985	63084985	4.18328164	-0.01672659	0.955749575	0.991860096	4.290757151	4.364263156	4.006025304	3.793753245	4.117913965	4.406304441	4.226888196	4.164720716	4.182355106
TRINITY_DN122654_c7_g8_i1	ptcd3	Chr01	11285961	11285961	1.568138543	1.771090352	0.01612903	0.292034491	0.103955948	0.891381846	1.231821832	-0.007389335	3.908063465	0.896051138	1.652070902	-0.913588409	-0.307743061
TRINITY_DN122708_c1_g5_i1	gatad2a	Chr01	101535169	101535169	3.843068866	-0.483511511	0.23138885	0.749064998	3.870484695	3.438947936	3.377914744	3.298753543	3.437447278	2.955957853	4.284341521	4.913394814	3.904392964
TRINITY_DN122767_c2_g2_i1	bod1l1	Chr01	17372725	17372725	0.56416668	0.437025464	0.387444364	0.833456032	0.010004738	1.308788746	-0.164078454	0.205206275	0.966598392	-0.447504423	0.809434218	0.803324633	0.646579962
TRINITY_DN122777_c0_g3_i1	mamdc2	Chr01	117467899	117467899	0.476536071	0.351312217	0.466938319	0.86550516	-0.090493601	0.526099106	0.59034629	0.30080452	0.866827075	-0.447504423	1.010671466	0.292455538	0.646579962
TRINITY_DN122864_c1_g1_i1	rasgrf2	Chr01	167830062	167830062	1.449167403	-0.320856274	0.4565644	0.860236477	1.635727159	0.455098725	1.231821832	1.36428717	1.308329613	1.620756718	1.800689353	1.385399594	1.790489722
TRINITY_DN122869_c1_g2_i2	LOC100489521	Chr01	102150360	102150360	0.583435055	0.110009917	0.826182438	0.969856906	0.916710783	1.137975675	0.261895749	0.205206275	0.056818512	0.754870307	-0.404132693	0.895893064	0.779858418
TRINITY_DN122892_c0_g1_i1	LOC100492550	Chr01	98813361	98813361	2.45382808	3.152822812	2.26E-06	0.000668413	0.275282869	0.995129355	3.196839737	1.680923268	3.291163064	-1.738906101	-0.307295395	0.149363055	4.470586385
TRINITY_DN122940_c0_g4_i1	hps4	Chr01	140208335	140208335	0.389389565	-0.318485943	0.520469703	0.885763878	0.428406518	0.129958354	0.51497501	0.701975773	0.227431964	0.326268582	1.029333511	-0.39185369	-0.059774198
TRINITY_DN122963_c2_g1_i3	LOC594879	Chr01	96973380	96973380	1.761763802	1.384341083	0.007395774	0.207663235	1.813108584	2.250780994	0.795371496	1.124057421	3.25215089	0.896051138	0.167287175	0.704406966	2.247063082
TRINITY_DN123027_c0_g2_i7	Xetrov90002803m	Chr01	139222545	139222545	6.467231677	-1.11828225	0.004024428	0.149631235	6.038158954	5.773160878	5.585722825	7.568009718	6.040184733	6.526070559	7.312315181	6.22669208	5.52698526
TRINITY_DN123115_c0_g1_i2	tbc1d1-like	Chr01	25964030	25964030	4.372258627	0.138170979	0.704712806	0.944250545	4.424231722	4.243051886	4.222856988	3.543148058	4.429025748	5.167953765	4.023173334	3.80172671	4.811452337
TRINITY_DN123155_c2_g3_i10	LOC100145599	Chr01	178928228	178928228	1.789197864	-0.335797851	0.496243665	0.875901079	3.092214427	1.92267492	1.323030637	1.450195556	1.816060659	1.620756718	1.299127702	1.142538514	1.215989679
TRINITY_DN123156_c0_g1_i3	slc27a6	Chr01	158933233	158933233	2.80761755	-0.416776222	0.27247612	0.772472382	2.323269562	1.948753	2.496743113	2.773871896	2.646936397	2.923336177	3.134684877	3.458983637	2.987112863
TRINITY_DN123166_c4_g6_i1	ankrd50	Chr01	55884569	55884569	7.345587279	0.226496431	0.514675057	0.883749279	7.514124866	7.704285039	7.385418037	7.541343972	7.376980688	7.070430166	6.40025574	7.395142869	7.371997621
TRINITY_DN123189_c2_g1_i2	fgf2	Chr01	56473227	56473227	1.113446307	0.146838396	0.777404891	0.962159935	0.499275817	0.720270683	0.51497501	0.958026756	1.645906793	0.827187013	0.133185331	2.061302046	1.587266151
TRINITY_DN123200_c1_g1_i1	purg	Chr01	78613871	78613871	1.195812801	-1.635747745	0.04436501	0.441993303	-0.198520372	-0.712677272	0.064573661	-0.940613466	0.517939376	-0.62912702	1.615485573	3.412734767	0.420281155
TRINITY_DN123308_c4_g1_i7	elavl2	Chr01	109575141	109575141	2.06544292	0.082882164	0.869519549	0.976494009	1.571398361	2.517919404	2.012456199	3.215335295	1.584416683	2.12977871	1.170528116	0.754713414	2.15190281
TRINITY_DN123333_c1_g1_i4	cntln-like	Chr01	105879950	105879950	3.020681579	0.447883719	0.214018598	0.733635506	2.30360362	2.924993522	3.585576838	2.990070804	3.191580351	2.36658456	3.312817949	2.796819524	3.227771591
TRINITY_DN123413_c0_g1_i1	dazap1	Chr01	80534503	80534503	1.727738363	0.089696763	0.857198122	0.974229018	0.863977174	2.517919404	1.674306818	2.160278233	1.38246034	1.0246393	2.507767588	0.982878407	1.067457278
TRINITY_DN123426_c1_g4_i1	LOC100492669	Chr01	82749838	82749838	4.01742446	0.284403952	0.349351335	0.818026989	3.79502752	4.039697011	4.124862365	3.533340223	4.272122524	3.834425114	4.200371349	3.970866527	4.229725922
TRINITY_DN123479_c1_g1_i4	ufsp2	Chr01	35235940	35235940	11.6025729	-0.244763423	0.572755669	0.904306005	11.81641842	11.86262948	11.43003234	11.91099989	11.09530389	12.24108215	11.00548896	11.20035982	11.34934856
TRINITY_DN123507_c1_g1_i3	rasal1	Chr01	132644324	132644324	1.217520113	-0.886559244	0.068094191	0.50603966	2.090622729	0.779591502	0.73021432	1.879788362	0.866827075	1.448051063	1.344543274	0.292455538	0.336207404
TRINITY_DN123611_c3_g4_i1	spock3	Chr01	41555975	41555975	0.322200549	0.292727506	0.569298709	0.903203016	0.752349422	0.301668836	0.857712668	-0.007389335	0.643845378	-1.079837381	0.549882971	0.072116836	-0.059774198
TRINITY_DN123626_c0_g1_i1	chd1	Chr01	173594979	173594979	9.218085004	0.14441008	0.737482464	0.951970134	7.799896862	9.213857535	9.367964572	9.264222813	8.995574006	10.07192183	8.88695306	8.837066626	9.55122806
TRINITY_DN123644_c3_g2_i1	rab33b	Chr01	51662085	51662085	1.736183008	-0.226728486	0.600579141	0.915738404	1.154838422	1.948753	1.806618748	1.879788362	1.147558672	2.291886303	1.268036431	2.212943247	1.350647321
TRINITY_DN123648_c0_g2_i1	bend4-like	Chr01	28031281	28031281	4.756812843	-0.531957068	0.117183967	0.610242509	4.685853057	4.425901116	4.363777066	4.56931651	4.455026301	5.717140157	4.507064788	4.991516636	4.504686784
TRINITY_DN123675_c0_g1_i1	cep120	Chr01	160685156	160685156	2.972446262	-0.459479406	0.299104617	0.788597783	2.20103983	2.072508957	2.591509919	2.615555246	3.212054392	2.971996186	4.196248226	2.878493823	2.731405929
TRINITY_DN123677_c5_g2_i1	arl9	Chr01	100796271	100796271	1.753459255	-0.920367918	0.077999295	0.52566018	2.909135378	0.720270683	0.73021432	1.608038406	0.866827075	2.527167094	0.787676146	1.673854763	1.996246516
TRINITY_DN123709_c0_g2_i1	vmac	Chr01	82768395	82768395	3.400653448	-0.395833798	0.33547818	0.811987032	3.285058343	3.411082122	3.630906849	2.773871896	2.585491102	2.939739217	3.64778259	4.465866421	2.779950835
TRINITY_DN123723_c3_g4_i1	slc15a4	Chr01	150381618	150381618	2.872656432	-0.086134969	0.800647188	0.966650593	2.947657053	2.801638834	2.609738544	2.615555246	2.676704745	3.064653096	2.999251413	2.878493823	3.143705971
TRINITY_DN123737_c1_g1_i5	naa25	Chr01	155058146	155058146	5.436193416	0.165143605	0.620359208	0.920826034	5.361747259	4.916855815	5.534162848	5.460709249	6.104568237	5.641442527	5.190240962	5.082956518	5.287770864
TRINITY_DN123741_c0_g1_i1	klhl5-like	Chr01	26330435	26330435	0.562067151	1.319083004	0.006161005	0.191142666	-0.315295501	0.779591502	1.639241866	0.102820944	1.147558672	-0.141150665	0.385786808	-0.764432958	0.779858418
TRINITY_DN123859_c0_g1_i3	hsdl2	Chr01	96084504	96084504	3.304484838	0.041847483	0.907502562	0.983141433	3.31483409	3.334029505	3.807119681	2.94639212	3.12835493	2.766658537	3.878858754	3.238083653	2.872398996
TRINITY_DN123963_c2_g1_i1	psmd9	Chr01	153494616	153494616	1.054624962	0.366605047	0.471928145	0.866850184	0.631354704	1.695113896	1.030038712	1.319335213	1.520188631	0.59835996	1.539408166	-0.39185369	0.420281155
TRINITY_DN123966_c0_g2_i1	LOC101734452	Chr01	152551345	152551345	7.100469327	0.841165725	0.020480165	0.319791351	7.216438451	7.545132411	7.605764162	7.022902474	7.440176177	5.77998181	6.138637205	6.696059459	7.427650454
TRINITY_DN124009_c0_g1_i3	gtf2h2	Chr01	167346363	167346363	4.42355648	0.169826705	0.575196608	0.905018272	4.405903463	4.5545911	4.792649551	4.433538192	4.420253714	4.030953593	4.562571994	4.237283138	4.235539387
TRINITY_DN124047_c0_g1_i2	nipsnap1	Chr01	132381492	132381492	1.338457222	-1.484324471	0.006852972	0.20232839	0.428406518	0.455098725	0.435447971	1.124057421	0.759639928	2.784931417	2.067687933	1.447889335	-0.178437597
TRINITY_DN124049_c5_g4_i1	ankrd55	Chr01	178335970	178335970	4.955565913	0.67796983	0.045380691	0.443828282	4.693429037	5.812747242	4.965388426	4.540228614	5.18694712	3.886123514	5.078198229	4.633196556	5.037917605
TRINITY_DN124057_c2_g3_i1	atp2a2-like	Chr01	154080668	154080668	3.442509585	0.365989583	0.32960975	0.808045781	2.882870697	3.595705166	3.639804409	3.441933499	3.617066329	2.071425658	3.944240426	3.356834443	3.684024183
TRINITY_DN124116_c0_g2_i1	dusp4	Chr01	78840791	78840791	2.933424569	-1.551239713	0.063230141	0.496643868	-0.581709951	1.896116763	2.118107271	1.491304565	1.147558672	1.251822965	2.085631301	5.436924602	2.200267401
TRINITY_DN124118_c2_g2_i2	slc7a8	Chr01	127346709	127346709	3.185786746	-0.318529804	0.349411286	0.818026989	3.021745556	3.086393151	2.609738544	3.452380532	3.016402596	3.064653096	3.650798841	3.281625284	3.227771591
