gid	gname	chr	start	end	logFC.XYliver.XXliver	abslogFC.XYliver.Xxliver	bias	tau	tissue
TRINITY_DN104173_c0_g1_i1	Xetrov90014084m	Chr05	75743400	75743400	0.408817362	0.408817362	unbias	0.258729367	Testis_mean
TRINITY_DN104173_c0_g2_i1	NA	NA	NA	NA	0.360616321	0.360616321	unbias	0.358183262	G23_mean
TRINITY_DN104207_c0_g1_i1	cdca7-like.1	Chr02	144125106	144125106	-0.901195056	0.901195056	unbias	0.692934562	Ovary_mean
TRINITY_DN104240_c0_g1_i1	NA	NA	NA	NA	-0.028905951	0.028905951	unbias	0.222010423	Ovary_mean
TRINITY_DN104253_c0_g1_i1	NA	NA	NA	NA	-0.61159537	0.61159537	unbias	0.340565004	Brain_mean
TRINITY_DN104287_c1_g1_i1	NA	NA	NA	NA	-0.565588911	0.565588911	unbias	0.476666531	Brain_mean
TRINITY_DN104296_c0_g2_i1	LOC100489792	Chr02	145476794	145476794	1.758814196	1.758814196	unbias	0.562460505	G43_F_mean
TRINITY_DN104331_c0_g1_i1	LOC100492806-like	Chr04	130952979	130952979	-0.786358073	0.786358073	unbias	0.130668138	G43_F_mean
TRINITY_DN104334_c0_g1_i1	NA	NA	NA	NA	-0.134610826	0.134610826	unbias	0.364539829	Ovary_mean
TRINITY_DN104337_c0_g1_i1	NA	NA	NA	NA	-0.065722013	0.065722013	unbias	0.3847409	Brain_mean
TRINITY_DN104339_c0_g1_i2	NA	NA	NA	NA	0.066064274	0.066064274	unbias	0.437249278	Ovary_mean
TRINITY_DN104354_c0_g1_i5	NA	NA	NA	NA	1.26703994	1.26703994	unbias	0.352067237	Ovary_mean
TRINITY_DN104356_c0_g1_i3	NA	NA	NA	NA	0.293665791	0.293665791	unbias	0.497339577	Ovary_mean
TRINITY_DN104365_c0_g3_i1	NA	NA	NA	NA	0.706350141	0.706350141	unbias	0.427805534	Ovary_mean
TRINITY_DN104410_c0_g2_i1	NA	NA	NA	NA	-0.60077432	0.60077432	unbias	0.474194637	G46_F_mean
TRINITY_DN104428_c0_g1_i2	NA	NA	NA	NA	0.313922937	0.313922937	unbias	0.31409969	G23_mean
TRINITY_DN104434_c0_g2_i1	opn1sw	Chr03	79523990	79523990	-0.24256123	0.24256123	unbias	0.79540516	Ovary_mean
TRINITY_DN104441_c0_g2_i1	NA	NA	NA	NA	0.110348999	0.110348999	unbias	0.282273982	G43_F_mean
TRINITY_DN104463_c0_g1_i1	NA	NA	NA	NA	-0.187175926	0.187175926	unbias	0.466391725	Ovary_mean
TRINITY_DN104464_c0_g1_i1	NA	NA	NA	NA	-2.070221403	2.070221403	female	0.284610212	G23_mean
TRINITY_DN104508_c0_g2_i3	NA	NA	NA	NA	-0.353350515	0.353350515	unbias	0.268226245	Ovary_mean
TRINITY_DN104527_c0_g1_i1	NA	NA	NA	NA	0.356603275	0.356603275	unbias	0.289440306	Ovary_mean
TRINITY_DN104550_c0_g2_i1	NA	NA	NA	NA	-1.167889923	1.167889923	unbias	0.542801631	Ovary_mean
TRINITY_DN104597_c0_g1_i1	NA	NA	NA	NA	-0.642748376	0.642748376	unbias	0.516707716	Ovary_mean
TRINITY_DN104597_c0_g2_i1	NA	NA	NA	NA	-1.28402382	1.28402382	unbias	0.651494909	Ovary_mean
TRINITY_DN104654_c0_g1_i1	NA	NA	NA	NA	-0.296428703	0.296428703	unbias	0.632622506	Ovary_mean
TRINITY_DN104658_c0_g2_i1	NA	NA	NA	NA	-1.737916311	1.737916311	unbias	0.732932	Ovary_mean
TRINITY_DN104666_c0_g2_i1	NA	NA	NA	NA	-0.839087142	0.839087142	unbias	0.752938339	Liver_mean
TRINITY_DN104677_c0_g2_i1	ccnb2	Chr03	89325664	89325664	0.689744847	0.689744847	unbias	0.151308922	G27_mean
TRINITY_DN104678_c0_g1_i2	NA	NA	NA	NA	0.522378554	0.522378554	unbias	0.670420758	G46_F_mean
TRINITY_DN104694_c0_g1_i1	NA	NA	NA	NA	0.047820464	0.047820464	unbias	0.353449949	Ovary_mean
TRINITY_DN104719_c0_g1_i2	NA	NA	NA	NA	-0.293073032	0.293073032	unbias	0.135493302	Brain_mean
TRINITY_DN104732_c0_g1_i1	NA	NA	NA	NA	-0.508307191	0.508307191	unbias	0.590242833	G43_M_mean
TRINITY_DN104737_c1_g1_i2	NA	NA	NA	NA	0.507252756	0.507252756	unbias	0.26998142	Brain_mean
TRINITY_DN104740_c0_g1_i2	LOC100158544	Chr04	127653170	127653170	-0.029442031	0.029442031	unbias	0.428153923	Ovary_mean
TRINITY_DN104751_c0_g1_i2	NA	NA	NA	NA	0.333646193	0.333646193	unbias	0.383417863	Ovary_mean
TRINITY_DN104762_c0_g1_i2	NA	NA	NA	NA	-0.264732467	0.264732467	unbias	0.137435962	Brain_mean
TRINITY_DN104778_c0_g1_i1	NA	NA	NA	NA	0.047074183	0.047074183	unbias	0.424937512	G27_mean
TRINITY_DN104783_c1_g1_i1	NA	NA	NA	NA	0.443462217	0.443462217	unbias	0.446792495	Testis_mean
TRINITY_DN104790_c0_g1_i1	rspo1	Chr02	59032554	59032554	0.402612545	0.402612545	unbias	0.431253051	G43_F_mean
TRINITY_DN104801_c0_g1_i1	mfsd6-like	Chr09	29936304	29936304	0.207093097	0.207093097	unbias	0.523571394	Brain_mean
TRINITY_DN104812_c0_g1_i2	NA	NA	NA	NA	0.386477343	0.386477343	unbias	0.403657192	Ovary_mean
TRINITY_DN104814_c0_g1_i1	NA	NA	NA	NA	0.189024872	0.189024872	unbias	0.581972082	G43_F_mean
TRINITY_DN104835_c0_g1_i2	NA	NA	NA	NA	0.175353677	0.175353677	unbias	0.225475585	G46_F_mean
TRINITY_DN104874_c0_g2_i2	NA	NA	NA	NA	-0.021280642	0.021280642	unbias	0.144418349	Testis_mean
TRINITY_DN104906_c0_g1_i1	NA	NA	NA	NA	-0.39761262	0.39761262	unbias	0.363758766	Ovary_mean
TRINITY_DN104919_c0_g1_i1	LOC101730786	Chr03	117512368	117512368	0.335086546	0.335086546	unbias	0.090994078	Testis_mean
TRINITY_DN104922_c0_g1_i1	NA	NA	NA	NA	-0.052486128	0.052486128	unbias	0.680261935	Liver_mean
TRINITY_DN104942_c0_g1_i2	rnmtl1	Chr02	92666816	92666816	-0.358757832	0.358757832	unbias	0.319365462	Ovary_mean
TRINITY_DN104972_c0_g1_i2	NA	NA	NA	NA	0.229437111	0.229437111	unbias	0.096162953	G27_mean
TRINITY_DN105001_c1_g3_i2	NA	NA	NA	NA	-0.724304722	0.724304722	unbias	0.222293712	Brain_mean
TRINITY_DN105027_c0_g1_i1	Xetrov90009718m	Chr03	127818300	127818300	0.417274151	0.417274151	unbias	0.352515012	Brain_mean
TRINITY_DN105039_c0_g1_i1	NA	NA	NA	NA	0.206194242	0.206194242	unbias	0.436348038	G43_M_mean
TRINITY_DN105042_c0_g2_i1	NA	NA	NA	NA	0.426881712	0.426881712	unbias	0.380920659	G46_M_mean
TRINITY_DN105060_c0_g2_i3	scaf8	Chr05	42650260	42650260	0.036077905	0.036077905	unbias	0.567829549	Brain_mean
TRINITY_DN105106_c0_g1_i2	NA	NA	NA	NA	-0.302140334	0.302140334	unbias	0.328142969	Brain_mean
TRINITY_DN105118_c0_g1_i1	NA	NA	NA	NA	-0.391435648	0.391435648	unbias	0.40766242	Brain_mean
TRINITY_DN105184_c0_g1_i2	NA	NA	NA	NA	0.526399784	0.526399784	unbias	0.262449022	Brain_mean
TRINITY_DN105215_c0_g1_i1	ndufaf5	Chr05	33304156	33304156	0.126077435	0.126077435	unbias	0.451281293	Ovary_mean
TRINITY_DN105224_c0_g1_i1	NA	NA	NA	NA	-0.311272701	0.311272701	unbias	0.44908145	G43_F_mean
TRINITY_DN105250_c0_g1_i2	NA	NA	NA	NA	-0.002661633	0.002661633	unbias	0.236135346	Brain_mean
TRINITY_DN105269_c0_g1_i1	polr2h	Chr05	111547749	111547749	0.786916343	0.786916343	unbias	0.384972839	G43_F_mean
TRINITY_DN105273_c0_g1_i2	NA	NA	NA	NA	1.049566053	1.049566053	unbias	0.62476223	G27_mean
TRINITY_DN105285_c0_g1_i2	mturn	Chr06	72716999	72716999	0.351713274	0.351713274	unbias	0.567798339	G43_M_mean
TRINITY_DN105286_c0_g2_i1	racgap1.2	Chr09	78223466	78223466	-0.00545769	0.00545769	unbias	0.362261632	Brain_mean
TRINITY_DN105307_c0_g1_i1	NA	NA	NA	NA	-0.416528117	0.416528117	unbias	0.297450831	Liver_mean
TRINITY_DN105309_c0_g2_i1	NA	NA	NA	NA	-0.149339659	0.149339659	unbias	0.305918982	G43_M_mean
TRINITY_DN105320_c0_g2_i2	NA	NA	NA	NA	-0.071273333	0.071273333	unbias	0.327073841	Brain_mean
TRINITY_DN105324_c0_g1_i5	NA	NA	NA	NA	0.156997166	0.156997166	unbias	0.053961635	Testis_mean
TRINITY_DN105347_c0_g1_i1	matn1	Chr02	57375054	57375054	1.553862977	1.553862977	unbias	0.935541092	Liver_mean
TRINITY_DN105353_c0_g2_i2	NA	NA	NA	NA	-0.481037108	0.481037108	unbias	0.332786701	Brain_mean
TRINITY_DN105372_c0_g1_i1	NA	NA	NA	NA	-0.033536405	0.033536405	unbias	0.205635422	G46_M_mean
TRINITY_DN105372_c0_g2_i1	NA	NA	NA	NA	0.280132866	0.280132866	unbias	0.25135215	G46_M_mean
TRINITY_DN105385_c0_g1_i2	bbs5	Chr09	63391138	63391138	-0.238970832	0.238970832	unbias	0.226137838	Brain_mean
TRINITY_DN105386_c0_g2_i1	gpbar1	scaffold_305	170868	170868	0.565458136	0.565458136	unbias	0.509795859	Ovary_mean
TRINITY_DN105400_c0_g1_i3	NA	NA	NA	NA	-0.516537889	0.516537889	unbias	0.231737257	Ovary_mean
TRINITY_DN105413_c0_g1_i1	NA	NA	NA	NA	0.64814168	0.64814168	unbias	0.317862871	Ovary_mean
TRINITY_DN105428_c0_g1_i2	NA	NA	NA	NA	0.31280402	0.31280402	unbias	0.174775422	G23_mean
TRINITY_DN105429_c0_g1_i1	NA	NA	NA	NA	-0.66556039	0.66556039	unbias	0.796822532	Brain_mean
TRINITY_DN105432_c0_g1_i1	NA	NA	NA	NA	1.04907951	1.04907951	unbias	0.638156719	Liver_mean
TRINITY_DN105435_c0_g1_i1	NA	NA	NA	NA	-0.809595983	0.809595983	unbias	0.625074232	G43_F_mean
TRINITY_DN105441_c0_g1_i1	NA	NA	NA	NA	-0.86734329	0.86734329	unbias	0.347046604	G43_F_mean
TRINITY_DN105441_c0_g2_i3	NA	NA	NA	NA	-0.071728744	0.071728744	unbias	0.290568285	Ovary_mean
TRINITY_DN105451_c0_g1_i1	NA	NA	NA	NA	-0.905676013	0.905676013	unbias	0.246465146	G23_mean
TRINITY_DN105453_c0_g1_i1	NA	NA	NA	NA	0.178869661	0.178869661	unbias	0.332925801	Ovary_mean
TRINITY_DN105472_c0_g3_i2	NA	NA	NA	NA	-0.42692675	0.42692675	unbias	0.277518007	Ovary_mean
TRINITY_DN105481_c1_g1_i1	NA	NA	NA	NA	-0.03178041	0.03178041	unbias	0.342480469	Testis_mean
TRINITY_DN105493_c0_g2_i1	NA	NA	NA	NA	0.602712229	0.602712229	unbias	0.236113376	Liver_mean
TRINITY_DN105496_c0_g1_i1	NA	NA	NA	NA	0.590615236	0.590615236	unbias	0.838443055	Liver_mean
TRINITY_DN105509_c0_g1_i1	nbas	Chr05	136189727	136189727	-1.074694615	1.074694615	unbias	0.260301812	Brain_mean
TRINITY_DN105556_c0_g1_i1	NA	NA	NA	NA	-0.23783106	0.23783106	unbias	0.222850182	G43_F_mean
TRINITY_DN105560_c0_g1_i2	NA	NA	NA	NA	1.382878242	1.382878242	unbias	0.374118586	Ovary_mean
TRINITY_DN105578_c0_g1_i1	NA	NA	NA	NA	0.237339042	0.237339042	unbias	0.754051954	Ovary_mean
TRINITY_DN105592_c1_g1_i2	hapln4	Chr01	101891688	101891688	-1.000308285	1.000308285	unbias	0.247918508	G43_F_mean
TRINITY_DN105601_c0_g1_i1	NA	NA	NA	NA	-0.248393417	0.248393417	unbias	0.654871744	Ovary_mean
TRINITY_DN105610_c0_g1_i1	NA	NA	NA	NA	0.400127375	0.400127375	unbias	0.462238772	G43_M_mean
TRINITY_DN105629_c0_g2_i1	NA	NA	NA	NA	0.180933731	0.180933731	unbias	0.304808464	G43_F_mean
TRINITY_DN105635_c0_g1_i1	LOC100487575	Chr08	55885807	55885807	0.291487334	0.291487334	unbias	0.299108732	Ovary_mean
TRINITY_DN105647_c0_g2_i1	cpeb3	Chr07	17464515	17464515	-4.456667859	4.456667859	female	0.856680274	Ovary_mean
TRINITY_DN105654_c0_g1_i1	trdmt1	Chr06	20345480	20345480	-0.112261192	0.112261192	unbias	0.672087381	G46_M_mean
TRINITY_DN105654_c0_g3_i1	NA	NA	NA	NA	-0.224653274	0.224653274	unbias	0.697834937	Liver_mean
TRINITY_DN105675_c0_g2_i1	NA	NA	NA	NA	0.149650866	0.149650866	unbias	0.243327968	G43_F_mean
TRINITY_DN105682_c0_g3_i1	pigo	scaffold_557	35621	35621	-0.129756186	0.129756186	unbias	0.384512992	Ovary_mean
TRINITY_DN105687_c0_g2_i1	NA	NA	NA	NA	0.582135606	0.582135606	unbias	0.5460478	Testis_mean
TRINITY_DN105705_c0_g1_i1	NA	NA	NA	NA	0.728026411	0.728026411	unbias	0.417280644	G46_F_mean
TRINITY_DN105726_c0_g1_i1	NA	NA	NA	NA	-0.378539789	0.378539789	unbias	0.526746595	Ovary_mean
TRINITY_DN105777_c1_g1_i1	NA	NA	NA	NA	0.252529146	0.252529146	unbias	0.277379695	Liver_mean
TRINITY_DN105787_c0_g1_i2	tarbp2	Chr02	143956850	143956850	-0.429171484	0.429171484	unbias	0.295519354	Brain_mean
TRINITY_DN105809_c0_g1_i1	NA	NA	NA	NA	0.410046711	0.410046711	unbias	0.152024157	Liver_mean
TRINITY_DN105833_c0_g1_i1	NA	NA	NA	NA	0.65961419	0.65961419	unbias	0.332831225	G46_M_mean
TRINITY_DN105838_c0_g2_i3	dram1	Chr03	39597572	39597572	0.10872784	0.10872784	unbias	0.187327468	G23_mean
TRINITY_DN105848_c0_g1_i1	ell	Chr01	87372118	87372118	0.971774274	0.971774274	unbias	0.461896478	G43_M_mean
TRINITY_DN105849_c0_g1_i1	NA	NA	NA	NA	-0.686057187	0.686057187	unbias	0.483764559	Brain_mean
TRINITY_DN105850_c0_g2_i1	NA	NA	NA	NA	0.178284341	0.178284341	unbias	0.471319826	Ovary_mean
TRINITY_DN105870_c0_g1_i1	NA	NA	NA	NA	0.391763585	0.391763585	unbias	0.313183404	G43_M_mean
TRINITY_DN105873_c0_g1_i1	NA	NA	NA	NA	-0.439568054	0.439568054	unbias	0.109503765	G23_mean
TRINITY_DN105886_c0_g1_i2	NA	NA	NA	NA	-0.283691459	0.283691459	unbias	0.272770489	Ovary_mean
TRINITY_DN105902_c0_g1_i1	NA	NA	NA	NA	0.49186528	0.49186528	unbias	0.81511499	Brain_mean
TRINITY_DN105911_c1_g3_i1	NA	NA	NA	NA	0.574772176	0.574772176	unbias	0.65357352	G43_F_mean
TRINITY_DN105911_c1_g4_i1	btg1	Chr03	46298958	46298958	0.574740018	0.574740018	unbias	0.652159016	G43_M_mean
TRINITY_DN105940_c0_g1_i2	NA	NA	NA	NA	0.834687534	0.834687534	unbias	0.559635474	Ovary_mean
TRINITY_DN105941_c0_g1_i1	Xetrov90010898m	Chr04	34354285	34354285	-0.445879634	0.445879634	unbias	0.469810406	Ovary_mean
TRINITY_DN105951_c0_g1_i1	cyp26a1	Chr07	17008567	17008567	-0.935700032	0.935700032	unbias	0.279779706	Ovary_mean
TRINITY_DN105980_c0_g1_i1	NA	NA	NA	NA	-2.221239545	2.221239545	unbias	0.790216803	Brain_mean
TRINITY_DN105980_c0_g3_i1	NA	NA	NA	NA	0.763080169	0.763080169	unbias	0.660673518	Brain_mean
TRINITY_DN105981_c0_g1_i1	NA	NA	NA	NA	-0.336465859	0.336465859	unbias	0.200498841	G43_M_mean
TRINITY_DN106031_c0_g1_i1	NA	NA	NA	NA	-0.224120347	0.224120347	unbias	0.361869919	G43_M_mean
TRINITY_DN106055_c0_g2_i1	NA	NA	NA	NA	-2.956473148	2.956473148	female	0.560660039	G43_M_mean
TRINITY_DN106059_c0_g1_i1	NA	NA	NA	NA	-0.368015721	0.368015721	unbias	0.384320579	Brain_mean
TRINITY_DN106060_c0_g1_i1	foxo1	Chr02	147501737	147501737	-1.043583731	1.043583731	unbias	0.359154552	Brain_mean
TRINITY_DN106065_c0_g1_i2	NA	NA	NA	NA	-0.39042549	0.39042549	unbias	0.424193039	Ovary_mean
TRINITY_DN106079_c0_g1_i1	NA	NA	NA	NA	-0.961833346	0.961833346	unbias	0.306919238	G43_M_mean
TRINITY_DN106080_c0_g1_i1	NA	NA	NA	NA	0.182034205	0.182034205	unbias	0.322607853	Brain_mean
TRINITY_DN106090_c0_g2_i1	NA	NA	NA	NA	-0.088401558	0.088401558	unbias	0.213188507	Ovary_mean
TRINITY_DN106101_c0_g1_i1	NA	NA	NA	NA	0.373822631	0.373822631	unbias	0.125290042	Ovary_mean
TRINITY_DN106110_c0_g1_i1	NA	NA	NA	NA	-0.145224894	0.145224894	unbias	0.281858148	Brain_mean
TRINITY_DN106138_c0_g2_i1	NA	NA	NA	NA	-1.045153418	1.045153418	unbias	0.45282219	G46_F_mean
TRINITY_DN106146_c0_g1_i1	NA	NA	NA	NA	0.046160242	0.046160242	unbias	0.345782634	G43_M_mean
TRINITY_DN106155_c0_g1_i2	NA	NA	NA	NA	-0.472985962	0.472985962	unbias	0.139013709	G43_M_mean
TRINITY_DN106178_c0_g1_i1	NA	NA	NA	NA	-0.083514041	0.083514041	unbias	0.162954369	Brain_mean
TRINITY_DN106179_c0_g1_i1	NA	NA	NA	NA	0.486080406	0.486080406	unbias	0.506992845	Testis_mean
TRINITY_DN106181_c0_g2_i1	NA	NA	NA	NA	-0.173360364	0.173360364	unbias	0.284095029	Brain_mean
TRINITY_DN106183_c0_g1_i1	NA	NA	NA	NA	1.067817236	1.067817236	unbias	0.284297911	G43_F_mean
TRINITY_DN106185_c0_g1_i1	NA	NA	NA	NA	0.259344138	0.259344138	unbias	0.50475289	Liver_mean
TRINITY_DN106189_c0_g2_i1	NA	NA	NA	NA	0.333304145	0.333304145	unbias	0.584198538	Liver_mean
TRINITY_DN106219_c0_g3_i1	LOC100496697-like	Chr05	116207650	116207650	-0.382307461	0.382307461	unbias	0.316342524	Ovary_mean
TRINITY_DN106229_c0_g1_i2	LOC733932	Chr07	1586851	1586851	-0.532024589	0.532024589	unbias	0.388430395	G23_mean
TRINITY_DN106231_c0_g2_i2	hmgxb4	Chr04	111698878	111698878	0.076109565	0.076109565	unbias	0.112529285	G23_mean
TRINITY_DN106240_c0_g1_i2	tspan12-like	Chr03	59737526	59737526	-0.718451189	0.718451189	unbias	0.276610435	Brain_mean
TRINITY_DN106246_c1_g1_i1	plbd2	Chr01	133777750	133777750	0.477997705	0.477997705	unbias	0.27288069	Liver_mean
TRINITY_DN106247_c0_g1_i1	NA	NA	NA	NA	-0.205833901	0.205833901	unbias	0.807693182	Liver_mean
TRINITY_DN106256_c0_g2_i1	NA	NA	NA	NA	-0.450768941	0.450768941	unbias	0.893240675	Liver_mean
TRINITY_DN106256_c0_g3_i3	orai2	Chr01	153669594	153669594	0.774865674	0.774865674	unbias	0.669676207	Liver_mean
TRINITY_DN106265_c0_g1_i2	NA	NA	NA	NA	-0.19099308	0.19099308	unbias	0.163664702	Brain_mean
TRINITY_DN106277_c0_g1_i2	NA	NA	NA	NA	1.10956708	1.10956708	unbias	0.769328447	G46_M_mean
TRINITY_DN106281_c0_g1_i1	NA	NA	NA	NA	-0.333176998	0.333176998	unbias	0.290651923	Testis_mean
TRINITY_DN106281_c0_g2_i1	NA	NA	NA	NA	0.17938571	0.17938571	unbias	0.370781255	Testis_mean
TRINITY_DN106338_c0_g1_i1	NA	NA	NA	NA	0.156571013	0.156571013	unbias	0.238493234	G43_F_mean
TRINITY_DN106356_c3_g1_i1	NA	NA	NA	NA	-0.242565491	0.242565491	unbias	0.24722418	G43_F_mean
TRINITY_DN106366_c0_g4_i1	NA	NA	NA	NA	0.610833409	0.610833409	unbias	0.484553062	Ovary_mean
TRINITY_DN106366_c0_g5_i1	NA	NA	NA	NA	1.05222317	1.05222317	unbias	0.470238685	Ovary_mean
TRINITY_DN106368_c0_g2_i1	NA	NA	NA	NA	0.227543159	0.227543159	unbias	0.29255737	G23_mean
TRINITY_DN106372_c0_g1_i1	NA	NA	NA	NA	-0.043132231	0.043132231	unbias	0.243063434	Ovary_mean
TRINITY_DN106392_c0_g2_i2	NA	NA	NA	NA	0.055973455	0.055973455	unbias	0.286219196	Ovary_mean
TRINITY_DN106392_c0_g3_i1	skap1	Chr10	4772460	4772460	-0.750205341	0.750205341	unbias	0.309941173	G43_M_mean
TRINITY_DN106429_c0_g1_i1	NA	NA	NA	NA	0.093550363	0.093550363	unbias	0.150748581	Ovary_mean
TRINITY_DN106443_c0_g2_i1	NA	NA	NA	NA	0.156102935	0.156102935	unbias	0.678161317	Brain_mean
TRINITY_DN106447_c0_g1_i1	NA	NA	NA	NA	-0.012097766	0.012097766	unbias	0.222445621	Ovary_mean
TRINITY_DN106459_c0_g1_i1	NA	NA	NA	NA	-0.033424257	0.033424257	unbias	0.30332203	Ovary_mean
TRINITY_DN106464_c0_g2_i1	NA	NA	NA	NA	-0.3777128	0.3777128	unbias	0.725671081	Brain_mean
TRINITY_DN106465_c0_g1_i1	NA	NA	NA	NA	0.518852273	0.518852273	unbias	0.170789231	Ovary_mean
TRINITY_DN106470_c0_g1_i1	NA	NA	NA	NA	0.297258395	0.297258395	unbias	0.379059361	Ovary_mean
TRINITY_DN106476_c0_g1_i1	NA	NA	NA	NA	0.362742557	0.362742557	unbias	0.338705416	Brain_mean
TRINITY_DN106496_c0_g1_i1	NA	NA	NA	NA	-0.580914195	0.580914195	unbias	0.218092496	Brain_mean
TRINITY_DN106502_c0_g1_i1	ttc3-like	Chr02	8541395	8541395	-0.254136229	0.254136229	unbias	0.31885085	G46_M_mean
TRINITY_DN106615_c0_g1_i1	NA	NA	NA	NA	0.146978807	0.146978807	unbias	0.38335116	Ovary_mean
TRINITY_DN106620_c0_g1_i1	NA	NA	NA	NA	-0.717821132	0.717821132	unbias	0.508133115	Ovary_mean
TRINITY_DN106653_c0_g1_i1	NA	NA	NA	NA	1.222947016	1.222947016	unbias	0.213583686	Ovary_mean
TRINITY_DN106653_c0_g2_i1	NA	NA	NA	NA	-1.437164301	1.437164301	unbias	0.342182817	Ovary_mean
TRINITY_DN106661_c0_g3_i1	NA	NA	NA	NA	-0.773910049	0.773910049	unbias	0.301017774	G43_F_mean
TRINITY_DN106671_c0_g1_i1	NA	NA	NA	NA	-0.487189792	0.487189792	unbias	0.296680414	G43_F_mean
TRINITY_DN106671_c0_g2_i1	NA	NA	NA	NA	-0.329708222	0.329708222	unbias	0.260057796	G43_M_mean
TRINITY_DN106700_c0_g2_i1	NA	NA	NA	NA	-0.097024643	0.097024643	unbias	0.395304895	Ovary_mean
TRINITY_DN106700_c0_g5_i1	NA	NA	NA	NA	-1.413910773	1.413910773	unbias	0.44533412	Ovary_mean
TRINITY_DN106706_c0_g1_i4	NA	NA	NA	NA	0.828541165	0.828541165	unbias	0.250895261	Testis_mean
TRINITY_DN106735_c0_g1_i1	NA	NA	NA	NA	0.540291695	0.540291695	unbias	0.50689166	Brain_mean
TRINITY_DN106741_c0_g1_i2	NA	NA	NA	NA	1.215774528	1.215774528	unbias	0.445361168	Brain_mean
TRINITY_DN106815_c0_g2_i2	NA	NA	NA	NA	0.674601565	0.674601565	unbias	0.351170743	Ovary_mean
TRINITY_DN106844_c0_g1_i1	NA	NA	NA	NA	-0.815003415	0.815003415	unbias	0.495913598	Brain_mean
TRINITY_DN106850_c0_g1_i1	NA	NA	NA	NA	0.158548464	0.158548464	unbias	0.18500481	Ovary_mean
TRINITY_DN106881_c0_g1_i4	NA	NA	NA	NA	-0.137191488	0.137191488	unbias	0.185048953	Ovary_mean
TRINITY_DN106937_c0_g1_i1	NA	NA	NA	NA	-0.138197122	0.138197122	unbias	0.142628733	Testis_mean
TRINITY_DN106942_c0_g1_i1	dtl	Chr05	10944941	10944941	0.100184457	0.100184457	unbias	0.581132541	Ovary_mean
TRINITY_DN106948_c0_g1_i1	NA	NA	NA	NA	-0.572499916	0.572499916	unbias	0.315232281	Ovary_mean
TRINITY_DN106959_c0_g2_i1	ntpcr	Chr05	61282278	61282278	-0.062955125	0.062955125	unbias	0.188565794	Ovary_mean
TRINITY_DN106961_c0_g1_i1	NA	NA	NA	NA	-0.563275225	0.563275225	unbias	0.164368612	G43_F_mean
TRINITY_DN106968_c0_g1_i1	lmnb2	Chr01	74015431	74015431	-1.025384534	1.025384534	unbias	0.490200525	Liver_mean
TRINITY_DN106992_c0_g1_i1	NA	NA	NA	NA	-0.568935669	0.568935669	unbias	0.191463004	G43_F_mean
TRINITY_DN107012_c1_g1_i1	NA	NA	NA	NA	0.679959668	0.679959668	unbias	0.516458017	Ovary_mean
TRINITY_DN107012_c1_g2_i1	NA	NA	NA	NA	-1.426186077	1.426186077	unbias	0.406474984	G46_F_mean
TRINITY_DN107023_c1_g2_i2	NA	NA	NA	NA	0.451533002	0.451533002	unbias	0.294375218	G43_M_mean
TRINITY_DN107048_c0_g1_i1	NA	NA	NA	NA	-0.661295435	0.661295435	unbias	0.230518806	G43_M_mean
TRINITY_DN107048_c1_g1_i1	NA	NA	NA	NA	-0.737225435	0.737225435	unbias	0.255919363	G46_M_mean
TRINITY_DN107060_c0_g1_i1	NA	NA	NA	NA	-1.394038422	1.394038422	unbias	0.788044035	Liver_mean
TRINITY_DN107064_c0_g1_i2	tmem120b	Chr01	153609208	153609208	0.866186165	0.866186165	unbias	0.502604844	Ovary_mean
TRINITY_DN107071_c0_g1_i1	NA	NA	NA	NA	0.019306484	0.019306484	unbias	0.368154807	G23_mean
TRINITY_DN107073_c0_g2_i1	NA	NA	NA	NA	-0.627741786	0.627741786	unbias	0.454098062	Brain_mean
TRINITY_DN107077_c0_g1_i2	NA	NA	NA	NA	-0.463481776	0.463481776	unbias	0.498340741	Liver_mean
TRINITY_DN107077_c0_g2_i1	NA	NA	NA	NA	0.148069903	0.148069903	unbias	0.612567054	Liver_mean
TRINITY_DN107081_c0_g1_i1	NA	NA	NA	NA	-0.981609447	0.981609447	unbias	0.131132461	G23_mean
TRINITY_DN107178_c0_g3_i1	tmem45b	Chr07	67399340	67399340	0.186890691	0.186890691	unbias	0.139090567	G23_mean
TRINITY_DN107183_c0_g1_i1	NA	NA	NA	NA	1.10702379	1.10702379	unbias	0.291514134	G43_F_mean
TRINITY_DN107214_c0_g1_i1	capn1-like.1	Chr04	35495275	35495275	-0.681748166	0.681748166	unbias	0.369063085	Brain_mean
TRINITY_DN107234_c0_g1_i1	NA	NA	NA	NA	-0.07195983	0.07195983	unbias	0.47132041	Ovary_mean
TRINITY_DN107258_c0_g2_i1	NA	NA	NA	NA	-1.580965339	1.580965339	unbias	0.617601856	Liver_mean
TRINITY_DN107303_c0_g1_i1	NA	NA	NA	NA	-0.015270794	0.015270794	unbias	0.448381168	Testis_mean
TRINITY_DN107308_c0_g1_i1	NA	NA	NA	NA	0.051033353	0.051033353	unbias	0.490766137	Ovary_mean
TRINITY_DN107323_c0_g1_i2	NA	NA	NA	NA	0.299137492	0.299137492	unbias	0.24927958	G27_mean
TRINITY_DN107343_c0_g1_i1	NA	NA	NA	NA	-2.209730975	2.209730975	female	0.580205481	G46_M_mean
