gid	gname	chr	start	end	logFC.XY43.XX43	abslogFC.XY43.XX43	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN109210_c0_g1_i1	card9	Chr02	81807178	81807178	0.683202398	0.683202398	unbias	0.792948897	Brain_mean	0.0457	0.0624	1.3637
TRINITY_DN109252_c0_g1_i2	NA	NA	NA	NA	-0.378196835	0.378196835	unbias	0.544702936	Ovary_mean	0.1287	0.1821	1.4156
TRINITY_DN109275_c0_g1_i1	NA	NA	NA	NA	-0.157475079	0.157475079	unbias	0.478059501	Ovary_mean	0.0644	0.1112	1.7268
TRINITY_DN109277_c0_g2_i3	NA	NA	NA	NA	-0.438315564	0.438315564	unbias	0.278600966	G23_mean	0.1038	0.1589	1.5305
TRINITY_DN109295_c0_g1_i1	pdlim4	Chr03	27258120	27258120	0.643306301	0.643306301	unbias	0.36000623	G23_mean	0.1667	0.2407	1.4435
TRINITY_DN109298_c0_g1_i1	NA	NA	NA	NA	0.064648428	0.064648428	unbias	0.68778495	Liver_mean	0.2703	0.5156	1.9072
TRINITY_DN109308_c0_g1_i1	NA	NA	NA	NA	-0.618538015	0.618538015	unbias	0.508356507	Ovary_mean	0.1947	0.307	1.5763
TRINITY_DN109310_c0_g2_i2	fbxw8	Chr01	156166963	156166963	0.281100734	0.281100734	unbias	0.603543012	G43_M_mean	0.0443	0.0719	1.6242
TRINITY_DN109331_c0_g1_i1	tfdp2	Chr05	126015088	126015088	-0.309255248	0.309255248	unbias	0.249059109	Ovary_mean	0.022	0.0175	0.7944
TRINITY_DN109423_c0_g1_i2	NA	NA	NA	NA	-0.191459149	0.191459149	unbias	0.286800666	G43_F_mean	0.1955	0.2882	1.4741
TRINITY_DN109424_c0_g2_i2	NA	NA	NA	NA	0.363650811	0.363650811	unbias	0.567522856	Testis_mean	0.0755	0.1195	1.5831
TRINITY_DN109430_c0_g5_i1	spint2	Chr08	56055869	56055869	-0.351013788	0.351013788	unbias	0.565408613	Ovary_mean	0.165	0.2426	1.4703
TRINITY_DN109439_c0_g1_i1	NA	NA	NA	NA	1.06369396	1.06369396	unbias	0.661453129	G27_mean	0.2616	0.2902	1.1096
TRINITY_DN109454_c0_g1_i2	NA	NA	NA	NA	-0.289811116	0.289811116	unbias	0.263110565	Ovary_mean	0.2116	0.3049	1.4406
TRINITY_DN109459_c0_g1_i1	NA	NA	NA	NA	-0.131833669	0.131833669	unbias	0.409106994	Brain_mean	0.0437	0.0557	1.2764
TRINITY_DN109463_c0_g2_i1	NA	NA	NA	NA	-0.375846092	0.375846092	unbias	0.577102886	Testis_mean	0.1004	0.1422	1.4162
TRINITY_DN109491_c0_g2_i1	pon2	scaffold_73	300787	300787	-0.338085374	0.338085374	unbias	0.286487963	Testis_mean	0.1369	0.1757	1.2834
TRINITY_DN109500_c0_g1_i1	NA	NA	NA	NA	-0.149482591	0.149482591	unbias	0.171750692	G23_mean	0.0275	0.0505	1.8368
TRINITY_DN109502_c0_g1_i2	NA	NA	NA	NA	-0.277972659	0.277972659	unbias	0.642020251	G43_F_mean	0.0425	0.0489	1.1518
TRINITY_DN109511_c0_g1_i1	NA	NA	NA	NA	-0.098430714	0.098430714	unbias	0.544332911	Brain_mean	0.0263	0.0492	1.8727
TRINITY_DN109559_c0_g1_i1	NA	NA	NA	NA	0.063156627	0.063156627	unbias	0.436438364	Liver_mean	0.1326	0.2053	1.5487
TRINITY_DN109560_c0_g1_i1	NA	NA	NA	NA	-0.306464268	0.306464268	unbias	0.526851568	Ovary_mean	0.1453	0.2157	1.4848
TRINITY_DN109596_c0_g1_i1	NA	NA	NA	NA	-1.018602893	1.018602893	unbias	0.709010869	Ovary_mean	0.0744	0.111	1.4913
TRINITY_DN109625_c0_g1_i3	NA	NA	NA	NA	-0.198853898	0.198853898	unbias	0.32503898	Ovary_mean	0.0295	0.0547	1.8545
TRINITY_DN109635_c0_g2_i1	NA	NA	NA	NA	-0.072199965	0.072199965	unbias	0.186738358	Brain_mean	0.001	0.0007	0.6815
TRINITY_DN109640_c0_g2_i2	NA	NA	NA	NA	0.476235297	0.476235297	unbias	0.270678896	Brain_mean	0.0819	0.1633	1.9941
TRINITY_DN109666_c0_g1_i1	NA	NA	NA	NA	-5.915561205	5.915561205	female	0.808450443	Ovary_mean	0.1894	0.3577	1.8886
TRINITY_DN109667_c0_g1_i2	NA	NA	NA	NA	0.069878203	0.069878203	unbias	0.341072917	Ovary_mean	0.0371	0.0672	1.8078
TRINITY_DN109678_c0_g1_i4	NA	NA	NA	NA	-0.620854708	0.620854708	unbias	0.363092694	Ovary_mean	0.0389	0.0457	1.1736
TRINITY_DN109692_c0_g1_i2	NA	NA	NA	NA	-0.205280981	0.205280981	unbias	0.15938777	Testis_mean	0.0239	0.0357	1.491
TRINITY_DN109728_c0_g1_i1	NA	NA	NA	NA	-0.042916509	0.042916509	unbias	0.606521047	G23_mean	0.1097	0.0752	0.6858
TRINITY_DN109810_c0_g1_i1	NA	NA	NA	NA	-0.034815937	0.034815937	unbias	0.210462922	Ovary_mean	0.0305	0.0603	1.9804
TRINITY_DN109817_c0_g1_i1	ctbp1	Chr01	14365424	14365424	0.24729904	0.24729904	unbias	0.499135008	Brain_mean	0.0695	0.0727	1.0463
TRINITY_DN109844_c0_g2_i1	NA	NA	NA	NA	0.270872094	0.270872094	unbias	0.354602922	Ovary_mean	0.1636	0.2496	1.526
TRINITY_DN109864_c0_g1_i1	LOC100489362	Chr07	94982653	94982653	-0.470599271	0.470599271	unbias	0.441694247	Ovary_mean	0.0612	0.102	1.6682
TRINITY_DN109879_c0_g1_i1	NA	NA	NA	NA	0.062383931	0.062383931	unbias	0.192989636	Ovary_mean	0.1064	0.1152	1.0825
TRINITY_DN109897_c0_g1_i1	NA	NA	NA	NA	0.185846933	0.185846933	unbias	0.35799182	Brain_mean	0.1177	0.1733	1.4721
TRINITY_DN109929_c0_g1_i1	steap1	Chr06	20814169	20814169	-5.041153273	5.041153273	female	0.830558631	Ovary_mean	0.0768	0.1115	1.4529
TRINITY_DN109936_c0_g2_i1	NA	NA	NA	NA	-0.075738452	0.075738452	unbias	0.381561212	Ovary_mean	0.0183	0.0269	1.4722
TRINITY_DN109948_c0_g1_i1	NA	NA	NA	NA	0.64295093	0.64295093	unbias	0.750330587	G23_mean	0.1102	0.1544	1.4009
TRINITY_DN109961_c0_g1_i1	NA	NA	NA	NA	-0.128014831	0.128014831	unbias	0.668476609	G46_M_mean	0.144	0.2259	1.5693
TRINITY_DN109976_c0_g1_i1	NA	NA	NA	NA	-0.423048883	0.423048883	unbias	0.441126566	G43_F_mean	0.1189	0.1333	1.121
TRINITY_DN109980_c0_g1_i1	NA	NA	NA	NA	-0.375460593	0.375460593	unbias	0.68656619	G46_M_mean	0.1102	0.0602	0.5468
TRINITY_DN109980_c1_g1_i1	NA	NA	NA	NA	-0.643680881	0.643680881	unbias	0.529646518	G43_F_mean	0.0447	0.0508	1.138
TRINITY_DN109991_c0_g1_i2	nfe2	Chr02	142407017	142407017	-0.320302741	0.320302741	unbias	0.199076815	Ovary_mean	0.0762	0.1381	1.8122
TRINITY_DN110022_c0_g1_i1	NA	NA	NA	NA	-0.506393807	0.506393807	unbias	0.451953779	Ovary_mean	0.0759	0.12	1.5823
TRINITY_DN110047_c0_g1_i3	NA	NA	NA	NA	0.432351379	0.432351379	unbias	0.361409154	Brain_mean	0.124	0.2167	1.7478
TRINITY_DN110052_c0_g1_i1	fam3b	Chr02	6759459	6759459	0.356597851	0.356597851	unbias	0.786760586	G46_F_mean	0.1299	0.1261	0.9714
TRINITY_DN110102_c0_g2_i3	NA	NA	NA	NA	0.14217041	0.14217041	unbias	0.326610653	Brain_mean	0.0216	0.0363	1.6819
TRINITY_DN110103_c0_g1_i1	NA	NA	NA	NA	-4.563973049	4.563973049	female	0.873793545	Ovary_mean	0.0936	0.1712	1.8293
TRINITY_DN110132_c0_g2_i1	NA	NA	NA	NA	0.029182152	0.029182152	unbias	0.22421265	Ovary_mean	0.0019	0.003	1.6174
TRINITY_DN110142_c0_g3_i1	NA	NA	NA	NA	0.141428359	0.141428359	unbias	0.424490773	G27_mean	0.0898	0.1651	1.839
TRINITY_DN110146_c0_g1_i3	NA	NA	NA	NA	-0.683703371	0.683703371	unbias	0.443003085	Liver_mean	0.0728	0.1335	1.8353
TRINITY_DN110153_c0_g1_i1	pura	Chr03	21904026	21904026	0.046159499	0.046159499	unbias	0.31821499	Ovary_mean	0.0679	0.1167	1.7178
TRINITY_DN110209_c0_g1_i1	NA	NA	NA	NA	-1.138528126	1.138528126	unbias	0.846011362	Brain_mean	0.0626	0.1133	1.8101
TRINITY_DN110214_c0_g1_i3	LOC100487433-like	scaffold_979	610	610	0.775814203	0.775814203	unbias	0.696509662	Liver_mean	0.1288	0.1689	1.3121
TRINITY_DN110248_c0_g1_i1	dis3l	Chr03	117066135	117066135	-0.030894828	0.030894828	unbias	0.629615748	Brain_mean	0.0129	0.0199	1.5477
TRINITY_DN110265_c0_g1_i1	NA	NA	NA	NA	-0.25695783	0.25695783	unbias	0.410874473	Ovary_mean	0.0534	0.0796	1.4913
TRINITY_DN110307_c0_g1_i3	gclm	Chr04	93684285	93684285	-0.131824522	0.131824522	unbias	0.239844625	Ovary_mean	0.0399	0.0735	1.8415
TRINITY_DN110314_c0_g1_i3	NA	NA	NA	NA	-0.083581417	0.083581417	unbias	0.436149235	Ovary_mean	0.0766	0.1499	1.9564
TRINITY_DN110346_c0_g1_i2	NA	NA	NA	NA	-0.320013805	0.320013805	unbias	0.431359026	Ovary_mean	0.0737	0.1275	1.7291
TRINITY_DN110371_c0_g1_i1	prl.1	Chr06	31040223	31040223	0.034487789	0.034487789	unbias	0.68950775	Brain_mean	0.0947	0.1543	1.6304
TRINITY_DN110399_c0_g1_i1	NA	NA	NA	NA	0.270131573	0.270131573	unbias	0.775464897	Brain_mean	0.0299	0.0352	1.1772
TRINITY_DN110445_c1_g1_i3	rnf4	Chr01	11979280	11979280	-0.2333257	0.2333257	unbias	0.336314892	Brain_mean	0.0353	0.0538	1.5229
TRINITY_DN110448_c0_g2_i1	NA	NA	NA	NA	0.121135892	0.121135892	unbias	0.467142161	G27_mean	0.025	0.0368	1.4723
TRINITY_DN110451_c0_g1_i1	NA	NA	NA	NA	-0.28726463	0.28726463	unbias	0.523327815	Ovary_mean	0.2742	0.4011	1.4629
TRINITY_DN110486_c0_g1_i1	NA	NA	NA	NA	-0.215830994	0.215830994	unbias	0.618741313	Ovary_mean	0.0705	0.0946	1.3423
TRINITY_DN110510_c0_g1_i1	NA	NA	NA	NA	1.009564015	1.009564015	unbias	0.473475877	Brain_mean	0.0305	0.0325	1.0675
TRINITY_DN110587_c0_g1_i1	ubash3b	Chr07	88558299	88558299	-0.478012023	0.478012023	unbias	0.088343235	G27_mean	0.1585	0.1584	0.9991
TRINITY_DN110646_c0_g1_i1	NA	NA	NA	NA	-0.558929123	0.558929123	unbias	0.784231429	G46_F_mean	0.0757	0.0812	1.073
TRINITY_DN110679_c0_g1_i1	NA	NA	NA	NA	-6.009040831	6.009040831	female	0.890071596	Ovary_mean	0.1135	0.1386	1.2213
TRINITY_DN110702_c0_g1_i1	kcnh4	scaffold_113	1047816	1047816	0.34216452	0.34216452	unbias	0.495455402	G23_mean	0.1235	0.0957	0.7746
TRINITY_DN110705_c0_g1_i1	NA	NA	NA	NA	-0.065522274	0.065522274	unbias	0.402582067	Brain_mean	0.0639	0.0844	1.3193
TRINITY_DN110721_c0_g1_i2	NA	NA	NA	NA	-0.049876309	0.049876309	unbias	0.435064792	G46_M_mean	0.122	0.1757	1.4404
TRINITY_DN110725_c0_g1_i3	NA	NA	NA	NA	-0.200120543	0.200120543	unbias	0.350902244	Liver_mean	0.0975	0.1536	1.5759
TRINITY_DN110732_c0_g1_i2	slc25a10	Chr10	19666060	19666060	0.182523292	0.182523292	unbias	0.420477958	G43_M_mean	0.2194	0.3914	1.7836
TRINITY_DN110750_c0_g1_i1	NA	NA	NA	NA	0.147538979	0.147538979	unbias	0.20446531	Testis_mean	0.0698	0.0976	1.3977
TRINITY_DN110750_c1_g2_i1	NA	NA	NA	NA	-0.461765361	0.461765361	unbias	0.316279677	Ovary_mean	0.2514	0.3387	1.3476
TRINITY_DN110756_c0_g1_i1	NA	NA	NA	NA	0.30141479	0.30141479	unbias	0.259204897	Testis_mean	0.0188	0.0175	0.9307
TRINITY_DN110780_c0_g1_i2	NA	NA	NA	NA	0.357357641	0.357357641	unbias	0.620690618	Ovary_mean	0.1339	0.1281	0.9568
TRINITY_DN110790_c0_g1_i1	NA	NA	NA	NA	-0.201662491	0.201662491	unbias	0.099948292	Testis_mean	0.0143	0.0167	1.1646
TRINITY_DN110840_c0_g1_i1	Xetrov90001099m	Chr01	59453619	59453619	-0.677631875	0.677631875	unbias	0.705211846	Liver_mean	0.1062	0.1878	1.7684
TRINITY_DN110842_c0_g1_i2	NA	NA	NA	NA	-0.159032697	0.159032697	unbias	0.359535998	Ovary_mean	0.0526	0.0684	1.3003
TRINITY_DN110867_c0_g1_i1	NA	NA	NA	NA	0.227385028	0.227385028	unbias	0.383576276	G43_M_mean	0.236	0.2858	1.2107
TRINITY_DN110884_c0_g1_i2	tomm22	Chr04	110087033	110087033	-0.039384868	0.039384868	unbias	0.434323991	Ovary_mean	0.1472	0.216	1.4676
TRINITY_DN110896_c0_g2_i2	NA	NA	NA	NA	-0.05780438	0.05780438	unbias	0.432875935	Testis_mean	0.1319	0.1922	1.4577
TRINITY_DN110930_c0_g1_i1	dab2-like	Chr01	183607385	183607385	-0.374812761	0.374812761	unbias	0.360354251	G27_mean	0.0713	0.091	1.2768
TRINITY_DN110953_c0_g1_i2	NA	NA	NA	NA	-0.09238168	0.09238168	unbias	0.157870288	Ovary_mean	0.0036	0.0043	1.1874
TRINITY_DN110955_c0_g1_i1	NA	NA	NA	NA	-0.613618047	0.613618047	unbias	0.206696488	G23_mean	0.1555	0.1982	1.275
TRINITY_DN110974_c0_g1_i4	NA	NA	NA	NA	-0.107649396	0.107649396	unbias	0.603297085	Liver_mean	0.0656	0.1043	1.591
TRINITY_DN110993_c0_g1_i2	NA	NA	NA	NA	-0.148527538	0.148527538	unbias	0.449030578	Ovary_mean	0.0685	0.0716	1.0444
TRINITY_DN110995_c0_g1_i1	NA	NA	NA	NA	-0.875754347	0.875754347	unbias	0.291992629	Liver_mean	0.1761	0.2911	1.6536
TRINITY_DN110999_c0_g1_i1	LOC100487058	Chr02	11927692	11927692	-0.928295538	0.928295538	unbias	0.447679332	Ovary_mean	0.1523	0.2516	1.6521
TRINITY_DN111014_c0_g1_i2	NA	NA	NA	NA	0.043204501	0.043204501	unbias	0.356876441	Ovary_mean	0.0475	0.0894	1.8827
TRINITY_DN111019_c0_g1_i1	NA	NA	NA	NA	-0.126412032	0.126412032	unbias	0.170500885	G43_M_mean	0.0596	0.053	0.8884
TRINITY_DN111028_c0_g1_i1	fam172a	Chr01	171646628	171646628	-6.455165359	6.455165359	female	0.860872775	Ovary_mean	0.1157	0.1407	1.2163
TRINITY_DN111035_c0_g1_i1	NA	NA	NA	NA	0.050129095	0.050129095	unbias	0.258729683	Testis_mean	0.1324	0.1649	1.2455
TRINITY_DN111046_c0_g1_i1	NA	NA	NA	NA	0.03891701	0.03891701	unbias	0.63259856	Brain_mean	0.0115	0.0147	1.2843
TRINITY_DN111048_c0_g2_i3	crh	Chr06	103935042	103935042	-0.154777303	0.154777303	unbias	0.323216554	Brain_mean	0.0272	0.0381	1.3969
TRINITY_DN111053_c0_g1_i1	NA	NA	NA	NA	-0.297096016	0.297096016	unbias	0.080233701	G23_mean	0.0237	0.0391	1.6472
TRINITY_DN111067_c0_g1_i1	NA	NA	NA	NA	0.406042304	0.406042304	unbias	0.462234863	Ovary_mean	0.1297	0.2248	1.7337
TRINITY_DN111071_c0_g1_i1	NA	NA	NA	NA	-0.282127394	0.282127394	unbias	0.526059316	G31_mean	0.1357	0.1824	1.3442
TRINITY_DN111096_c0_g1_i1	NA	NA	NA	NA	0.251789739	0.251789739	unbias	0.372466531	G43_M_mean	0.1598	0.3196	1.9997
TRINITY_DN111118_c0_g1_i1	fam192a	Chr04	53838410	53838410	0.154972526	0.154972526	unbias	0.688612088	Brain_mean	0.1024	0.18	1.7586
TRINITY_DN111122_c0_g2_i3	wbscr22	Chr02	37205779	37205779	-0.327980922	0.327980922	unbias	0.357743579	G27_mean	0.078	0.1301	1.668
TRINITY_DN111129_c0_g1_i1	NA	NA	NA	NA	-0.007843845	0.007843845	unbias	0.300833595	Ovary_mean	0.1258	0.1457	1.1584
TRINITY_DN111151_c0_g1_i1	NA	NA	NA	NA	-0.32443817	0.32443817	unbias	0.581512981	Ovary_mean	0.0531	0.1035	1.948
TRINITY_DN111155_c0_g2_i2	NA	NA	NA	NA	-0.123802043	0.123802043	unbias	0.184420812	G23_mean	0.151	0.1401	0.9275
TRINITY_DN111162_c0_g1_i1	NA	NA	NA	NA	-0.079214685	0.079214685	unbias	0.497044317	Ovary_mean	0.0507	0.052	1.0273
TRINITY_DN111163_c0_g1_i3	NA	NA	NA	NA	-0.553738883	0.553738883	unbias	0.866803885	Testis_mean	0.0807	0.1503	1.8639
TRINITY_DN111167_c0_g1_i1	nod1	Chr06	72837948	72837948	0.494496028	0.494496028	unbias	0.499872812	G43_M_mean	0.018	0.0226	1.2555
TRINITY_DN111210_c0_g1_i1	NA	NA	NA	NA	0.028063679	0.028063679	unbias	0.618278443	Brain_mean	0.0549	0.0782	1.4258
TRINITY_DN111211_c0_g2_i1	NA	NA	NA	NA	-0.113471219	0.113471219	unbias	0.535604527	Brain_mean	0.0421	0.0584	1.3863
TRINITY_DN111221_c0_g1_i1	NA	NA	NA	NA	-0.138640968	0.138640968	unbias	0.42248944	Liver_mean	0.0231	0.033	1.4292
TRINITY_DN111223_c0_g1_i1	NA	NA	NA	NA	-0.098260509	0.098260509	unbias	0.362263447	Ovary_mean	0.0334	0.0378	1.1319
TRINITY_DN111231_c0_g1_i1	nceh1	Chr05	93084095	93084095	0.052842131	0.052842131	unbias	0.199366144	Liver_mean	0.065	0.0898	1.3814
TRINITY_DN111236_c0_g1_i1	NA	NA	NA	NA	-3.74342717	3.74342717	female	0.796821699	Ovary_mean	0.0342	0.0568	1.6622
TRINITY_DN111238_c0_g2_i3	LOC100158551	Chr09	18495684	18495684	-0.186528599	0.186528599	unbias	0.727544371	Brain_mean	0.0778	0.141	1.8116
TRINITY_DN111246_c0_g1_i4	slc31a2	Chr08	12094695	12094695	0.11265743	0.11265743	unbias	0.21519793	Ovary_mean	0.0614	0.083	1.351
TRINITY_DN111247_c0_g1_i1	NA	NA	NA	NA	0.042658386	0.042658386	unbias	0.421798313	Testis_mean	0.0569	0.0728	1.2808
TRINITY_DN111292_c0_g1_i1	NA	NA	NA	NA	0.273753064	0.273753064	unbias	0.327892291	Ovary_mean	0.0596	0.1115	1.8711
TRINITY_DN111332_c0_g2_i5	NA	NA	NA	NA	-0.05073378	0.05073378	unbias	0.401630933	Ovary_mean	0.0224	0.0268	1.1966
TRINITY_DN111341_c0_g1_i1	NA	NA	NA	NA	0.196718818	0.196718818	unbias	0.711845262	Brain_mean	0.0747	0.1189	1.5915
TRINITY_DN111353_c0_g1_i1	NA	NA	NA	NA	0.645105941	0.645105941	unbias	0.599769568	Liver_mean	0.0552	0.0605	1.0945
TRINITY_DN111361_c0_g1_i1	NA	NA	NA	NA	0.572021628	0.572021628	unbias	0.57764965	Brain_mean	0.001	0.0014	1.3659
TRINITY_DN111370_c0_g2_i1	LOC100493411	Chr08	15733074	15733074	0.025415795	0.025415795	unbias	0.170696328	Ovary_mean	0.0318	0.0444	1.3962
TRINITY_DN111408_c0_g2_i1	col11a2p1	Chr08	51239333	51239333	0.886495341	0.886495341	unbias	0.42011219	G23_mean	0.0392	0.024	0.6109
TRINITY_DN111417_c0_g1_i3	NA	NA	NA	NA	-0.171344425	0.171344425	unbias	0.417422371	Liver_mean	0.0337	0.0506	1.5002
TRINITY_DN111419_c0_g1_i1	stambpl1	Chr07	4489819	4489819	0.247380225	0.247380225	unbias	0.712478971	Brain_mean	0.1834	0.2216	1.2082
TRINITY_DN111428_c0_g1_i1	cdkn2b	Chr01	108984313	108984313	-0.219180281	0.219180281	unbias	0.320629944	Brain_mean	0.1381	0.2756	1.9956
TRINITY_DN111446_c0_g1_i2	ctdsp1	Chr09	77072625	77072625	-0.384434857	0.384434857	unbias	0.245498294	Brain_mean	0.0103	0.0079	0.7733
TRINITY_DN111460_c0_g3_i3	NA	NA	NA	NA	0.081658024	0.081658024	unbias	0.196772412	G23_mean	0.0195	0.0343	1.7571
TRINITY_DN111477_c0_g2_i1	NA	NA	NA	NA	1.096016505	1.096016505	unbias	0.504147009	Brain_mean	0.1778	0.3255	1.8309
TRINITY_DN111504_c0_g1_i1	ints8	Chr06	115589497	115589497	-0.572019302	0.572019302	unbias	0.186796027	Ovary_mean	0.0757	0.1377	1.8203
TRINITY_DN111534_c0_g1_i1	NA	NA	NA	NA	-0.486455213	0.486455213	unbias	0.603879449	G31_mean	0.1705	0.3378	1.9806
TRINITY_DN111536_c1_g1_i1	NA	NA	NA	NA	0.070878507	0.070878507	unbias	0.763702196	Brain_mean	0.0723	0.1132	1.5659
TRINITY_DN111548_c0_g1_i3	NA	NA	NA	NA	-0.029662608	0.029662608	unbias	0.251235332	Ovary_mean	0.0064	0.0093	1.4643
TRINITY_DN111569_c0_g1_i1	NA	NA	NA	NA	-0.322602084	0.322602084	unbias	0.531975007	G23_mean	0.1975	0.3546	1.7958
TRINITY_DN111579_c0_g1_i1	NA	NA	NA	NA	0.605346428	0.605346428	unbias	0.356944368	G23_mean	0.0705	0.1203	1.7064
TRINITY_DN111590_c0_g1_i1	NA	NA	NA	NA	-0.163310612	0.163310612	unbias	0.331355107	Ovary_mean	0.0636	0.1067	1.6789
TRINITY_DN111594_c0_g1_i2	NA	NA	NA	NA	-1.799993988	1.799993988	unbias	0.698221224	Ovary_mean	0.1131	0.1922	1.7001
TRINITY_DN111615_c0_g1_i2	NA	NA	NA	NA	0.21788305	0.21788305	unbias	0.423008017	Ovary_mean	0.0703	0.098	1.3928
TRINITY_DN111616_c0_g2_i4	NA	NA	NA	NA	0.498368016	0.498368016	unbias	0.410312733	G23_mean	0.0553	0.0723	1.3066
TRINITY_DN111668_c0_g1_i1	NA	NA	NA	NA	0.16915236	0.16915236	unbias	0.25054145	Ovary_mean	0.0377	0.0476	1.2651
TRINITY_DN111670_c0_g1_i1	NA	NA	NA	NA	-0.077240264	0.077240264	unbias	0.484277943	G43_M_mean	0.1353	0.2288	1.6909
TRINITY_DN111683_c1_g3_i4	NA	NA	NA	NA	0.36595641	0.36595641	unbias	0.661410431	Brain_mean	0.0893	0.0946	1.0591
TRINITY_DN111702_c0_g1_i2	NA	NA	NA	NA	0.573306348	0.573306348	unbias	0.820947785	Brain_mean	0.0654	0.0685	1.0467
TRINITY_DN111713_c0_g3_i1	NA	NA	NA	NA	0.219879823	0.219879823	unbias	0.571871599	Ovary_mean	0.0137	0.0226	1.6535
TRINITY_DN111719_c1_g1_i1	NA	NA	NA	NA	-0.016159026	0.016159026	unbias	0.38321206	Ovary_mean	0.0652	0.12	1.8406
TRINITY_DN111747_c0_g1_i1	NA	NA	NA	NA	-0.041480927	0.041480927	unbias	0.273273247	Ovary_mean	0.007	0.0096	1.3606
TRINITY_DN111752_c0_g1_i1	NA	NA	NA	NA	-0.161806042	0.161806042	unbias	0.292565998	Ovary_mean	0.0065	0.0096	1.4829
TRINITY_DN111757_c0_g1_i1	NA	NA	NA	NA	0.010962494	0.010962494	unbias	0.63969701	Brain_mean	0.0821	0.1229	1.4972
TRINITY_DN111780_c0_g2_i2	fah	Chr03	115608174	115608174	-0.088621048	0.088621048	unbias	0.290630305	Ovary_mean	0.0213	0.0385	1.8056
TRINITY_DN111797_c0_g1_i1	LOC100491633	Chr06	134400774	134400774	-0.24240047	0.24240047	unbias	0.292545047	Ovary_mean	0.0019	0.003	1.5931
TRINITY_DN111800_c0_g2_i1	NA	NA	NA	NA	-0.150165844	0.150165844	unbias	0.494465238	G43_M_mean	0.1023	0.1078	1.0537
TRINITY_DN111833_c0_g1_i3	NA	NA	NA	NA	-0.247993589	0.247993589	unbias	0.154709755	G27_mean	0.0868	0.1353	1.5578
TRINITY_DN111860_c0_g1_i1	NA	NA	NA	NA	-0.304767337	0.304767337	unbias	0.545643192	Ovary_mean	0.0065	0.0129	1.9956
TRINITY_DN111910_c0_g1_i1	atxn2	Chr01	154471748	154471748	0.400385773	0.400385773	unbias	0.624553827	G23_mean	0.1139	0.151	1.3251
TRINITY_DN111942_c0_g2_i1	prdm8	Chr01	76503565	76503565	-0.613947956	0.613947956	unbias	0.701319653	G27_mean	0.1355	0.2657	1.9614
TRINITY_DN111980_c0_g1_i1	NA	NA	NA	NA	0.020746403	0.020746403	unbias	0.238663792	G43_M_mean	0.0932	0.0924	0.9916
TRINITY_DN112005_c0_g1_i1	etnppl	Chr01	57862643	57862643	-0.077208744	0.077208744	unbias	0.632641123	G43_M_mean	0.0555	0.1017	1.8301
TRINITY_DN112006_c0_g1_i1	NA	NA	NA	NA	0.016773657	0.016773657	unbias	0.327715122	Ovary_mean	0.0276	0.0278	1.008
TRINITY_DN112007_c0_g1_i2	NA	NA	NA	NA	-0.037052555	0.037052555	unbias	0.482971265	G23_mean	0.0684	0.0917	1.3403
TRINITY_DN112043_c0_g1_i1	NA	NA	NA	NA	-0.14335164	0.14335164	unbias	0.225408979	Brain_mean	0.0177	0.026	1.4702
TRINITY_DN112070_c0_g1_i2	NA	NA	NA	NA	-0.098945697	0.098945697	unbias	0.525134438	G23_mean	0.0169	0.0126	0.7471
TRINITY_DN112081_c0_g3_i7	NA	NA	NA	NA	0.296376843	0.296376843	unbias	0.302169065	Ovary_mean	0.1014	0.1213	1.1953
TRINITY_DN112088_c0_g1_i1	NA	NA	NA	NA	0.276731439	0.276731439	unbias	0.2592401	G27_mean	0.1219	0.2058	1.6879
TRINITY_DN112096_c1_g2_i2	NA	NA	NA	NA	0.118712109	0.118712109	unbias	0.224799012	Ovary_mean	0.0045	0.0058	1.2987
TRINITY_DN112100_c0_g1_i1	NA	NA	NA	NA	-0.290754603	0.290754603	unbias	0.159772746	Ovary_mean	0.0052	0.0093	1.7907
TRINITY_DN112103_c0_g1_i1	NA	NA	NA	NA	-0.277888724	0.277888724	unbias	0.258387937	Ovary_mean	0.0145	0.021	1.455
TRINITY_DN112117_c1_g1_i4	nnt	Chr01	181902473	181902473	-0.134715195	0.134715195	unbias	0.75816465	Ovary_mean	0.08	0.0821	1.0271
TRINITY_DN112147_c0_g1_i2	txndc5	Chr06	83529560	83529560	0.364312941	0.364312941	unbias	0.364676629	Brain_mean	0.2469	0.4908	1.9881
TRINITY_DN112160_c0_g1_i1	LOC100497991-like	Chr06	52244459	52244459	-0.182086897	0.182086897	unbias	0.430633149	G23_mean	0.1649	0.2064	1.2516
TRINITY_DN112165_c1_g1_i2	NA	NA	NA	NA	-0.289703741	0.289703741	unbias	0.089770068	Ovary_mean	0.0245	0.0279	1.1382
TRINITY_DN112166_c0_g2_i1	NA	NA	NA	NA	-0.251502088	0.251502088	unbias	0.495494002	Ovary_mean	0.0432	0.0426	0.9858
TRINITY_DN112199_c0_g1_i2	NA	NA	NA	NA	-0.036532257	0.036532257	unbias	0.279228907	Brain_mean	0.0991	0.1499	1.5118
TRINITY_DN112219_c0_g1_i1	NA	NA	NA	NA	-0.253754306	0.253754306	unbias	0.529906662	G43_F_mean	0.0476	0.0894	1.878
TRINITY_DN112238_c0_g7_i3	NA	NA	NA	NA	0.348639927	0.348639927	unbias	0.504279107	G23_mean	0.1107	0.1991	1.7987
