gid	gname	chr	start	end	logFC.XY43.XX43	abslogFC.XY43.XX43	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN116633_c0_g1_i1	NA	NA	NA	NA	0.156503701	0.156503701	unbias	0.301808461	Ovary_mean	0.0858	0.1119	1.3044
TRINITY_DN116639_c0_g1_i2	NA	NA	NA	NA	-0.329140295	0.329140295	unbias	0.114297233	G23_mean	0.0632	0.1255	1.9847
TRINITY_DN116830_c0_g1_i1	NA	NA	NA	NA	-0.463421721	0.463421721	unbias	0.223945338	Ovary_mean	0.0409	0.0643	1.5723
TRINITY_DN116866_c0_g1_i1	NA	NA	NA	NA	0.378296197	0.378296197	unbias	0.21312925	G46_M_mean	0.0624	0.0964	1.5449
TRINITY_DN116944_c0_g1_i1	cope	Chr01	100431498	100431498	-0.376349552	0.376349552	unbias	0.260308767	Ovary_mean	0.0947	0.1686	1.7807
TRINITY_DN116983_c0_g1_i1	NA	NA	NA	NA	-0.031178228	0.031178228	unbias	0.187010596	G27_mean	0.0337	0.0525	1.5581
TRINITY_DN117203_c0_g3_i1	ubxn6	Chr01	74902024	74902024	0.267163908	0.267163908	unbias	0.385131027	Brain_mean	0.027	0.0278	1.0314
TRINITY_DN117253_c0_g2_i1	NA	NA	NA	NA	0.402747128	0.402747128	unbias	0.265955148	Ovary_mean	0.0068	0.0103	1.5289
TRINITY_DN117274_c0_g1_i1	NA	NA	NA	NA	0.363966106	0.363966106	unbias	0.22828748	Brain_mean	0.0469	0.0675	1.4394
TRINITY_DN117338_c0_g1_i3	NA	NA	NA	NA	-0.312720444	0.312720444	unbias	0.266423245	G23_mean	0.1304	0.2292	1.758
TRINITY_DN117383_c0_g1_i2	NA	NA	NA	NA	-0.309755632	0.309755632	unbias	0.165778066	Brain_mean	0.0121	0.0209	1.7263
TRINITY_DN117421_c0_g1_i2	NA	NA	NA	NA	-0.423067753	0.423067753	unbias	0.236968026	Ovary_mean	0.0541	0.0748	1.3824
TRINITY_DN117472_c0_g7_i2	NA	NA	NA	NA	0.776934985	0.776934985	unbias	0.309487323	Brain_mean	0.038	0.0677	1.7823
TRINITY_DN117479_c0_g1_i1	NA	NA	NA	NA	0.129706899	0.129706899	unbias	0.505186427	Brain_mean	0.0911	0.1569	1.7217
TRINITY_DN117492_c0_g1_i3	NA	NA	NA	NA	-0.233522091	0.233522091	unbias	0.316394284	Ovary_mean	0.0464	0.0766	1.6516
TRINITY_DN117502_c1_g2_i1	NA	NA	NA	NA	-0.203406398	0.203406398	unbias	0.229778665	Liver_mean	0.0439	0.0703	1.6015
TRINITY_DN117533_c1_g1_i2	tgfb2	Chr05	7682037	7682037	0.576583825	0.576583825	unbias	0.199298942	G43_M_mean	0.1496	0.1838	1.2284
TRINITY_DN117562_c0_g1_i1	NA	NA	NA	NA	-0.396223044	0.396223044	unbias	0.087679687	Ovary_mean	0.0316	0.0563	1.7849
TRINITY_DN117580_c0_g1_i2	NA	NA	NA	NA	-0.029766619	0.029766619	unbias	0.519793218	Ovary_mean	0.1012	0.147	1.4516
TRINITY_DN117599_c0_g1_i1	atp10a	Chr02	109914171	109914171	-0.157743431	0.157743431	unbias	0.16267972	Brain_mean	0.0967	0.1512	1.5647
TRINITY_DN117670_c1_g2_i1	NA	NA	NA	NA	0.051987265	0.051987265	unbias	0.207567497	Ovary_mean	0.0899	0.1206	1.3409
TRINITY_DN117699_c0_g1_i2	NA	NA	NA	NA	0.53326274	0.53326274	unbias	0.277963869	Brain_mean	0.0199	0.0376	1.893
TRINITY_DN117709_c0_g1_i3	NA	NA	NA	NA	0.023138708	0.023138708	unbias	0.120804002	G27_mean	0.2034	0.361	1.7749
TRINITY_DN117737_c0_g1_i2	NA	NA	NA	NA	-0.180093722	0.180093722	unbias	0.114325173	G27_mean	0.0283	0.0403	1.4222
TRINITY_DN117774_c0_g1_i4	NA	NA	NA	NA	0.020720434	0.020720434	unbias	0.19713624	Ovary_mean	0.0416	0.0523	1.2592
TRINITY_DN117792_c0_g3_i2	NA	NA	NA	NA	-0.768022034	0.768022034	unbias	0.339793993	G43_F_mean	0.1187	0.1747	1.4716
TRINITY_DN117864_c0_g1_i1	prss12-like	Chr01	60992714	60992714	0.305779235	0.305779235	unbias	0.20759163	Brain_mean	0.0829	0.0944	1.1394
TRINITY_DN117870_c0_g2_i1	Xetrov90030747m	scaffold_857	71785	71785	-0.11130737	0.11130737	unbias	0.162520691	G27_mean	0.0655	0.101	1.5429
TRINITY_DN117886_c0_g1_i1	kng1	Chr05	98079238	98079238	0.195264086	0.195264086	unbias	0.189720869	Brain_mean	0.0304	0.0411	1.3528
TRINITY_DN117897_c2_g4_i3	NA	NA	NA	NA	0.478673893	0.478673893	unbias	0.262812417	Liver_mean	0.055	0.067	1.2177
TRINITY_DN117898_c0_g1_i3	NA	NA	NA	NA	-0.372411685	0.372411685	unbias	0.369988592	Ovary_mean	0.1228	0.175	1.4251
TRINITY_DN117915_c0_g1_i2	NA	NA	NA	NA	0.067876946	0.067876946	unbias	0.20917742	Ovary_mean	0.0616	0.0862	1.3993
TRINITY_DN117988_c0_g1_i1	LOC100494841-like	Chr01	161269104	161269104	-0.042224838	0.042224838	unbias	0.284541843	G23_mean	0.136	0.2466	1.8132
TRINITY_DN117995_c0_g2_i1	NA	NA	NA	NA	-0.740830616	0.740830616	unbias	0.115402469	Ovary_mean	0.1146	0.1713	1.4949
TRINITY_DN118002_c0_g1_i1	NA	NA	NA	NA	-0.162753619	0.162753619	unbias	0.328537518	Brain_mean	0.0352	0.0366	1.0411
TRINITY_DN118042_c1_g2_i8	NA	NA	NA	NA	-0.37883944	0.37883944	unbias	0.253153777	Ovary_mean	0.0722	0.1173	1.625
TRINITY_DN118058_c0_g1_i2	NA	NA	NA	NA	-0.228664223	0.228664223	unbias	0.175310783	G43_F_mean	0.06	0.0862	1.4371
TRINITY_DN118066_c2_g2_i2	prdx5	Chr04	39881115	39881115	0.861922265	0.861922265	unbias	0.308423388	Brain_mean	0.0263	0.0499	1.9001
TRINITY_DN118126_c0_g1_i1	Xetrov90015855m	Chr06	29236382	29236382	-0.260393548	0.260393548	unbias	0.156935586	G23_mean	0.1159	0.1654	1.4273
TRINITY_DN118145_c0_g4_i1	NA	NA	NA	NA	-0.250358782	0.250358782	unbias	0.301250224	Testis_mean	0.1297	0.189	1.4574
TRINITY_DN118183_c1_g1_i5	NA	NA	NA	NA	-0.288100374	0.288100374	unbias	0.189564357	Brain_mean	0.1085	0.1227	1.1305
TRINITY_DN118234_c0_g1_i1	bzw1	Chr09	49250842	49250842	-0.151081801	0.151081801	unbias	0.152185374	Brain_mean	0.1301	0.1888	1.451
TRINITY_DN118294_c0_g1_i2	adam7	Chr03	106738513	106738513	1.255122972	1.255122972	unbias	0.299215266	G43_M_mean	0.053	0.1012	1.9102
TRINITY_DN118313_c2_g5_i1	NA	NA	NA	NA	-0.203985834	0.203985834	unbias	0.220318283	Ovary_mean	0.1484	0.2222	1.4973
TRINITY_DN118355_c0_g1_i1	NA	NA	NA	NA	0.331876274	0.331876274	unbias	0.262207327	G43_M_mean	0.2854	0.5228	1.8318
TRINITY_DN118364_c0_g1_i1	NA	NA	NA	NA	-0.155163342	0.155163342	unbias	0.436325087	Brain_mean	0.1036	0.1415	1.366
TRINITY_DN118386_c0_g1_i6	NA	NA	NA	NA	0.641865108	0.641865108	unbias	0.257284009	G43_M_mean	0.0396	0.0404	1.0223
TRINITY_DN118408_c0_g2_i1	NA	NA	NA	NA	0.194818825	0.194818825	unbias	0.120295216	Brain_mean	0.083	0.1485	1.7888
TRINITY_DN118421_c0_g1_i2	NA	NA	NA	NA	-0.332501808	0.332501808	unbias	0.081490054	G27_mean	0.0367	0.0269	0.7331
TRINITY_DN118429_c0_g1_i1	NA	NA	NA	NA	0.631205545	0.631205545	unbias	0.397416288	G43_M_mean	0.0785	0.1086	1.3828
TRINITY_DN118448_c1_g1_i4	NA	NA	NA	NA	-0.522699374	0.522699374	unbias	0.134602686	Testis_mean	0.0637	0.093	1.46
TRINITY_DN118484_c0_g1_i1	NA	NA	NA	NA	0.407435852	0.407435852	unbias	0.310340154	G23_mean	0.1081	0.1845	1.7063
TRINITY_DN118510_c0_g1_i3	NA	NA	NA	NA	-0.289019254	0.289019254	unbias	0.110726619	G27_mean	0.0319	0.0301	0.9446
TRINITY_DN118539_c1_g1_i1	NA	NA	NA	NA	-0.33881903	0.33881903	unbias	0.372857543	Ovary_mean	0.0389	0.0533	1.3678
TRINITY_DN118563_c0_g1_i1	NA	NA	NA	NA	0.176878156	0.176878156	unbias	0.603438442	Brain_mean	0.0361	0.0399	1.1037
TRINITY_DN118578_c0_g2_i2	NA	NA	NA	NA	-0.044447995	0.044447995	unbias	0.339084729	Ovary_mean	0.054	0.0776	1.4383
TRINITY_DN118653_c0_g2_i2	NA	NA	NA	NA	-0.221065554	0.221065554	unbias	0.111849722	Brain_mean	0.001	0.001	0.9858
TRINITY_DN118658_c0_g1_i1	NA	NA	NA	NA	-0.14855959	0.14855959	unbias	0.09479014	G43_M_mean	0.073	0.0952	1.3037
TRINITY_DN118667_c1_g1_i2	NA	NA	NA	NA	0.086155694	0.086155694	unbias	0.351294902	Ovary_mean	0.0603	0.0422	0.6995
TRINITY_DN118679_c0_g3_i1	NA	NA	NA	NA	-0.089813422	0.089813422	unbias	0.215473685	Testis_mean	0.0716	0.0753	1.0513
TRINITY_DN118686_c0_g1_i1	mapk14	Chr02	61574103	61574103	0.275079626	0.275079626	unbias	0.526955359	Ovary_mean	0.0705	0.1254	1.777
TRINITY_DN118700_c1_g1_i2	NA	NA	NA	NA	0.057215976	0.057215976	unbias	0.155038915	G23_mean	0.0165	0.0172	1.0427
TRINITY_DN118790_c0_g2_i1	NA	NA	NA	NA	-0.015043529	0.015043529	unbias	0.726872006	Brain_mean	0.0865	0.0699	0.8073
TRINITY_DN118801_c0_g1_i2	Xetrov90012173m	Chr04	98996539	98996539	-0.471597335	0.471597335	unbias	0.097025383	G27_mean	0.0469	0.0881	1.8795
TRINITY_DN118854_c0_g1_i1	NA	NA	NA	NA	-0.398786872	0.398786872	unbias	0.195083212	G27_mean	0.0147	0.0179	1.2165
TRINITY_DN118912_c1_g1_i1	NA	NA	NA	NA	0.19086222	0.19086222	unbias	0.332235414	Ovary_mean	0.0447	0.0829	1.8547
TRINITY_DN118947_c0_g1_i5	NA	NA	NA	NA	-0.133355357	0.133355357	unbias	0.291492044	G43_M_mean	0.0692	0.1204	1.7398
TRINITY_DN118970_c0_g1_i2	NA	NA	NA	NA	0.822516172	0.822516172	unbias	0.407670596	G23_mean	0.0246	0.0432	1.7546
TRINITY_DN118977_c1_g1_i4	ido1	Chr03	107372909	107372909	-0.012967493	0.012967493	unbias	0.173069337	G23_mean	0.0881	0.165	1.8738
TRINITY_DN118986_c0_g1_i1	NA	NA	NA	NA	0.375285902	0.375285902	unbias	0.154421874	Brain_mean	0.0439	0.0751	1.7108
TRINITY_DN118987_c0_g1_i1	NA	NA	NA	NA	-0.365229972	0.365229972	unbias	0.230332669	Ovary_mean	0.1091	0.1336	1.2244
TRINITY_DN118997_c0_g1_i2	NA	NA	NA	NA	-0.094865312	0.094865312	unbias	0.231352493	G23_mean	0.001	0.0007	0.6742
TRINITY_DN119019_c0_g1_i2	NA	NA	NA	NA	-0.085763399	0.085763399	unbias	0.227018781	G23_mean	0.1057	0.185	1.7505
TRINITY_DN119053_c0_g1_i1	NA	NA	NA	NA	-0.213811417	0.213811417	unbias	0.2555594	Ovary_mean	0.049	0.0703	1.4356
TRINITY_DN119082_c0_g1_i2	NA	NA	NA	NA	-0.357139828	0.357139828	unbias	0.329502624	Brain_mean	0.1225	0.1573	1.2843
TRINITY_DN119178_c0_g1_i1	NA	NA	NA	NA	-0.187772313	0.187772313	unbias	0.427049867	G43_F_mean	0.0492	0.0728	1.4804
TRINITY_DN119242_c0_g1_i2	kifap3	Chr04	108205774	108205774	-0.211507739	0.211507739	unbias	0.272356386	Ovary_mean	0.1016	0.1239	1.2196
TRINITY_DN119268_c0_g2_i1	NA	NA	NA	NA	-0.19525065	0.19525065	unbias	0.102547561	G27_mean	0.0364	0.0596	1.6347
TRINITY_DN119347_c0_g1_i2	znf592	Chr03	80986093	80986093	-0.056289101	0.056289101	unbias	0.452990917	Ovary_mean	0.0738	0.1231	1.667
TRINITY_DN119348_c0_g2_i1	NA	NA	NA	NA	0.561190867	0.561190867	unbias	0.285119503	Testis_mean	0.0636	0.0602	0.9478
TRINITY_DN119368_c0_g1_i2	NA	NA	NA	NA	0.128306941	0.128306941	unbias	0.326823681	G43_M_mean	0.0817	0.1196	1.4634
TRINITY_DN119386_c0_g1_i2	NA	NA	NA	NA	-0.075038975	0.075038975	unbias	0.27569853	G23_mean	0.085	0.0745	0.8759
TRINITY_DN119393_c0_g1_i1	NA	NA	NA	NA	0.574567494	0.574567494	unbias	0.464934633	G23_mean	0.0751	0.1341	1.7851
TRINITY_DN119443_c0_g1_i1	NA	NA	NA	NA	0.109399831	0.109399831	unbias	0.099901726	G23_mean	0.0345	0.044	1.2736
TRINITY_DN119489_c0_g3_i1	NA	NA	NA	NA	0.145452378	0.145452378	unbias	0.107471807	Brain_mean	0.0845	0.1566	1.8523
TRINITY_DN119519_c0_g1_i2	NA	NA	NA	NA	-0.157642459	0.157642459	unbias	0.295954116	G43_M_mean	0.0387	0.0688	1.779
TRINITY_DN119534_c0_g3_i1	Xetrov90001129m	Chr01	61281695	61281695	-0.035116934	0.035116934	unbias	0.090138079	G23_mean	0.071	0.0547	0.7705
TRINITY_DN119538_c0_g1_i1	erf	Chr07	99060020	99060020	-0.067714471	0.067714471	unbias	0.183113216	Brain_mean	0.0296	0.0328	1.1105
TRINITY_DN119549_c0_g1_i1	NA	NA	NA	NA	0.018427895	0.018427895	unbias	0.179758579	Ovary_mean	0.0631	0.0827	1.3108
TRINITY_DN119585_c0_g1_i1	pes1	Chr01	131788303	131788303	-0.288711982	0.288711982	unbias	0.615749981	Brain_mean	0.0211	0.0356	1.684
TRINITY_DN119590_c0_g4_i1	tor1b	Chr08	4491463	4491463	-0.271787959	0.271787959	unbias	0.557581787	Brain_mean	0.0596	0.0593	0.9956
TRINITY_DN119599_c0_g1_i2	LOC100490663	Chr08	104631075	104631075	0.255590947	0.255590947	unbias	0.202671303	G23_mean	0.0915	0.1463	1.5985
TRINITY_DN119605_c0_g2_i2	NA	NA	NA	NA	0.817870602	0.817870602	unbias	0.341397302	Ovary_mean	0.0758	0.0904	1.1917
TRINITY_DN119611_c0_g1_i1	os9-like	Chr02	138049041	138049041	0.599319202	0.599319202	unbias	0.633323006	Brain_mean	0.0758	0.1117	1.4747
TRINITY_DN119613_c0_g2_i1	slc2a10	Chr10	29387860	29387860	0.187976625	0.187976625	unbias	0.273691361	Ovary_mean	0.0509	0.0908	1.7846
TRINITY_DN119648_c0_g1_i3	NA	NA	NA	NA	-0.356062923	0.356062923	unbias	0.270929887	Testis_mean	0.1508	0.1898	1.2582
TRINITY_DN119766_c0_g1_i1	NA	NA	NA	NA	-0.472926234	0.472926234	unbias	0.254615183	Ovary_mean	0.0688	0.0907	1.3183
TRINITY_DN119772_c0_g2_i1	NA	NA	NA	NA	0.117453278	0.117453278	unbias	0.332447015	Brain_mean	0.1076	0.1828	1.6993
TRINITY_DN119786_c0_g2_i3	NA	NA	NA	NA	-0.171315322	0.171315322	unbias	0.190882808	Ovary_mean	0.0056	0.0084	1.5031
TRINITY_DN119788_c0_g1_i2	cdh23-like.1	Chr07	41437428	41437428	-0.421322774	0.421322774	unbias	0.143206915	Liver_mean	0.9947	1.1985	1.205
TRINITY_DN119804_c0_g1_i1	rrp9	Chr04	117616579	117616579	-0.130162796	0.130162796	unbias	0.200295036	Ovary_mean	0.0188	0.0309	1.6437
TRINITY_DN119829_c0_g1_i1	znf644	Chr04	94950194	94950194	0.399804712	0.399804712	unbias	0.409975273	Liver_mean	0.0684	0.0986	1.4422
TRINITY_DN119848_c2_g3_i3	NA	NA	NA	NA	-0.277298179	0.277298179	unbias	0.618551123	Brain_mean	0.0521	0.0761	1.4605
TRINITY_DN119866_c0_g1_i1	NA	NA	NA	NA	0.196171521	0.196171521	unbias	0.607609404	G27_mean	0.0609	0.0889	1.4606
TRINITY_DN119978_c0_g1_i1	aimp1	Chr01	62768413	62768413	0.218710107	0.218710107	unbias	0.166625558	Ovary_mean	0.0567	0.0669	1.1803
TRINITY_DN119992_c0_g1_i3	NA	NA	NA	NA	-0.293838034	0.293838034	unbias	0.514326496	Ovary_mean	0.1133	0.1534	1.3549
TRINITY_DN120005_c0_g1_i1	NA	NA	NA	NA	-0.161564847	0.161564847	unbias	0.153417234	Ovary_mean	0.0539	0.0865	1.6041
TRINITY_DN120038_c0_g2_i1	NA	NA	NA	NA	-0.504153327	0.504153327	unbias	0.119451458	G27_mean	0.0754	0.0703	0.9317
TRINITY_DN120049_c0_g1_i1	NA	NA	NA	NA	-0.298809405	0.298809405	unbias	0.274320076	G43_F_mean	0.0896	0.1138	1.2697
TRINITY_DN120079_c0_g1_i1	NA	NA	NA	NA	0.04773808	0.04773808	unbias	0.486393561	Brain_mean	0.0709	0.101	1.4257
TRINITY_DN120141_c0_g1_i3	pglyrp2	Chr03	122627053	122627053	0.20429337	0.20429337	unbias	0.438302016	G23_mean	0.1487	0.2137	1.437
TRINITY_DN120230_c0_g1_i2	NA	NA	NA	NA	0.624990623	0.624990623	unbias	0.460734543	Ovary_mean	0.1176	0.1587	1.3502
TRINITY_DN120234_c0_g1_i1	NA	NA	NA	NA	-0.280295167	0.280295167	unbias	0.409941368	Brain_mean	0.0978	0.1676	1.7141
TRINITY_DN120270_c0_g1_i1	NA	NA	NA	NA	0.227096407	0.227096407	unbias	0.662915558	Brain_mean	0.0295	0.0543	1.8374
TRINITY_DN120323_c0_g1_i1	NA	NA	NA	NA	-0.123393458	0.123393458	unbias	0.250495633	Liver_mean	0.0817	0.138	1.6886
TRINITY_DN120452_c0_g1_i2	NA	NA	NA	NA	-0.080676724	0.080676724	unbias	0.130141416	Liver_mean	0.1181	0.2116	1.792
TRINITY_DN120470_c0_g1_i5	NA	NA	NA	NA	0.031103488	0.031103488	unbias	0.445039688	Brain_mean	0.037	0.0658	1.7766
TRINITY_DN120475_c3_g4_i2	dcaf11	Chr01	127254242	127254242	0.101517902	0.101517902	unbias	0.123537145	G46_M_mean	0.0916	0.0988	1.0782
TRINITY_DN120513_c0_g1_i1	plcb2	Chr08	94159012	94159012	-0.335946408	0.335946408	unbias	0.13698112	G23_mean	0.0386	0.0604	1.5641
TRINITY_DN120518_c0_g1_i4	NA	NA	NA	NA	-0.051962251	0.051962251	unbias	0.351447491	Ovary_mean	0.1087	0.11	1.0114
TRINITY_DN120538_c0_g1_i1	NA	NA	NA	NA	-0.760173182	0.760173182	unbias	0.353558437	Liver_mean	0.0603	0.0762	1.2648
TRINITY_DN120562_c0_g1_i1	NA	NA	NA	NA	-0.072072001	0.072072001	unbias	0.137516316	G23_mean	0.0202	0.0228	1.1276
TRINITY_DN120583_c0_g3_i3	NA	NA	NA	NA	0.030117528	0.030117528	unbias	0.381278221	Ovary_mean	0.1604	0.2435	1.5178
TRINITY_DN120595_c0_g1_i1	LOC101731059	Chr01	101950595	101950595	-0.285630208	0.285630208	unbias	0.21747309	Ovary_mean	0.145	0.1745	1.2032
TRINITY_DN120649_c0_g2_i1	NA	NA	NA	NA	-0.477274713	0.477274713	unbias	0.437616057	G27_mean	0.1223	0.1986	1.6238
TRINITY_DN120663_c1_g1_i1	NA	NA	NA	NA	-0.253272429	0.253272429	unbias	0.235843528	G27_mean	0.0941	0.1668	1.772
TRINITY_DN120670_c0_g4_i2	NA	NA	NA	NA	0.119384986	0.119384986	unbias	0.438651921	G43_M_mean	0.0583	0.0766	1.3145
TRINITY_DN120735_c0_g1_i1	ddx42-like	Chr10	7209525	7209525	-0.191010723	0.191010723	unbias	0.314661981	Ovary_mean	0.1266	0.2179	1.7216
TRINITY_DN120746_c0_g3_i1	NA	NA	NA	NA	-0.119083551	0.119083551	unbias	0.148140175	Ovary_mean	0.0163	0.0217	1.3315
TRINITY_DN120778_c0_g1_i5	rexo2	Chr07	64137080	64137080	0.09106378	0.09106378	unbias	0.192557555	Ovary_mean	0.0092	0.0158	1.7165
TRINITY_DN120796_c0_g1_i3	lhcgr	Chr05	17445911	17445911	-0.11505265	0.11505265	unbias	0.439161437	Brain_mean	0.1461	0.1573	1.0766
TRINITY_DN120811_c0_g1_i1	cyb5r2	Chr04	8224918	8224918	0.392004937	0.392004937	unbias	0.276993441	Ovary_mean	0.0242	0.0369	1.5244
TRINITY_DN120845_c0_g1_i1	actr6	Chr03	40729384	40729384	0.28599261	0.28599261	unbias	0.54444057	Ovary_mean	0.0393	0.0664	1.6893
TRINITY_DN120861_c0_g3_i1	NA	NA	NA	NA	0.043134001	0.043134001	unbias	0.322880328	Brain_mean	0.0116	0.0228	1.9731
TRINITY_DN120864_c0_g2_i1	st13	Chr04	105911538	105911538	-0.255527621	0.255527621	unbias	0.490523876	Brain_mean	0.0599	0.11	1.8361
TRINITY_DN120883_c0_g1_i1	NA	NA	NA	NA	0.440532527	0.440532527	unbias	0.266666394	G23_mean	0.1262	0.2198	1.7415
TRINITY_DN120904_c0_g2_i3	NA	NA	NA	NA	-0.101091791	0.101091791	unbias	0.168476844	G23_mean	0.0293	0.0548	1.873
TRINITY_DN120918_c0_g1_i1	LOC100145050-like	Chr01	132701995	132701995	0.245639359	0.245639359	unbias	0.202137156	Brain_mean	0.0952	0.1152	1.2102
TRINITY_DN120932_c1_g1_i3	NA	NA	NA	NA	-0.521950249	0.521950249	unbias	0.327113194	G43_F_mean	0.2357	0.1578	0.6695
TRINITY_DN120947_c1_g6_i2	mb21d2	Chr05	98705903	98705903	0.148694362	0.148694362	unbias	0.16402889	Ovary_mean	0.0245	0.0321	1.3066
TRINITY_DN120971_c0_g1_i1	NA	NA	NA	NA	-0.615570107	0.615570107	unbias	0.500609732	Liver_mean	0.1654	0.2609	1.5771
TRINITY_DN120972_c0_g1_i1	cog7	Chr09	16766714	16766714	0.063304054	0.063304054	unbias	0.243284786	G23_mean	0.0348	0.0475	1.3643
TRINITY_DN120988_c0_g1_i1	LOC101731874-like	Chr02	5837480	5837480	0.994881123	0.994881123	unbias	0.511475981	Ovary_mean	0.0333	0.0588	1.7653
TRINITY_DN121008_c0_g1_i1	NA	NA	NA	NA	-0.022458407	0.022458407	unbias	0.147972194	Brain_mean	0.0699	0.1169	1.6738
TRINITY_DN121023_c0_g2_i1	NA	NA	NA	NA	0.525465846	0.525465846	unbias	0.507582769	Ovary_mean	0.195	0.3143	1.612
TRINITY_DN121053_c0_g2_i1	NA	NA	NA	NA	0.109073319	0.109073319	unbias	0.12076823	Brain_mean	0.0266	0.0467	1.7541
TRINITY_DN121082_c0_g1_i1	NA	NA	NA	NA	0.264462864	0.264462864	unbias	0.295770864	G23_mean	0.0352	0.0376	1.0677
TRINITY_DN121086_c0_g1_i4	arpp19	Chr03	91950686	91950686	0.036585885	0.036585885	unbias	0.348229193	Ovary_mean	0.1041	0.1884	1.8094
TRINITY_DN121132_c3_g5_i3	NA	NA	NA	NA	0.471965262	0.471965262	unbias	0.325160803	Ovary_mean	0.1207	0.1338	1.108
TRINITY_DN121148_c0_g1_i1	Xetrov90004750m	Chr02	50835888	50835888	-0.448214911	0.448214911	unbias	0.137691655	G27_mean	0.0687	0.1301	1.8919
TRINITY_DN121153_c0_g3_i1	NA	NA	NA	NA	0.385886746	0.385886746	unbias	0.289552849	Ovary_mean	0.0076	0.0104	1.3739
TRINITY_DN121168_c0_g1_i1	dlgap1	Chr06	91641944	91641944	0.156988532	0.156988532	unbias	0.492915375	Brain_mean	0.0889	0.1136	1.2768
TRINITY_DN121175_c4_g1_i1	NA	NA	NA	NA	0.026145126	0.026145126	unbias	0.533946618	Brain_mean	0.2159	0.3057	1.4158
TRINITY_DN121178_c0_g1_i2	NA	NA	NA	NA	-0.007040153	0.007040153	unbias	0.299494263	G23_mean	0.0666	0.0846	1.2695
TRINITY_DN121187_c0_g1_i1	cdo1	Chr01	163360099	163360099	-0.670751567	0.670751567	unbias	0.241333991	Ovary_mean	0.0552	0.1061	1.9213
TRINITY_DN121201_c0_g1_i1	NA	NA	NA	NA	-0.224103783	0.224103783	unbias	0.263501329	G23_mean	0.0761	0.1357	1.7837
TRINITY_DN121233_c0_g3_i1	NA	NA	NA	NA	-0.081296503	0.081296503	unbias	0.181140267	Ovary_mean	0.0374	0.0413	1.1058
TRINITY_DN121237_c1_g2_i1	cacna1a-like	Chr03	129506774	129506774	0.16889903	0.16889903	unbias	0.335292348	Ovary_mean	0.0838	0.0906	1.0812
TRINITY_DN121271_c0_g1_i1	NA	NA	NA	NA	-0.20834402	0.20834402	unbias	0.133774618	Ovary_mean	0.0338	0.0579	1.712
TRINITY_DN121282_c0_g1_i1	ldb3-like.2	Chr07	45770011	45770011	0.074845695	0.074845695	unbias	0.409339275	Brain_mean	0.0958	0.1626	1.6979
TRINITY_DN121320_c0_g1_i1	NA	NA	NA	NA	-0.010602146	0.010602146	unbias	0.167229367	Liver_mean	0.0465	0.0895	1.9256
TRINITY_DN121343_c0_g1_i2	NA	NA	NA	NA	-0.445307626	0.445307626	unbias	0.185113449	Liver_mean	0.0308	0.058	1.8833
TRINITY_DN121358_c0_g1_i1	gyg1	Chr05	118797205	118797205	-0.024055774	0.024055774	unbias	0.183583287	Ovary_mean	0.0123	0.0137	1.1183
TRINITY_DN121395_c0_g2_i1	LOC100216149	scaffold_526	9680	9680	-0.166507033	0.166507033	unbias	0.138579237	Testis_mean	0.0442	0.0736	1.6627
TRINITY_DN121396_c0_g1_i1	fam131a-like	Chr05	111285018	111285018	0.659095973	0.659095973	unbias	0.480449908	Liver_mean	0.051	0.0606	1.1875
TRINITY_DN121413_c0_g1_i2	cry2	Chr04	5667696	5667696	-0.542287139	0.542287139	unbias	0.230680294	Ovary_mean	0.031	0.0514	1.6591
TRINITY_DN121417_c1_g1_i4	Xetrov90020926m	Chr08	55734634	55734634	0.201564922	0.201564922	unbias	0.336122186	Ovary_mean	0.1394	0.2233	1.6011
TRINITY_DN121440_c0_g1_i3	NA	NA	NA	NA	-0.072043212	0.072043212	unbias	0.14863541	Ovary_mean	0.001	0.0016	1.6263
TRINITY_DN121444_c0_g1_i1	NA	NA	NA	NA	0.338529083	0.338529083	unbias	0.470123508	Brain_mean	0.0668	0.108	1.6164
TRINITY_DN121462_c0_g1_i1	NA	NA	NA	NA	0.487222052	0.487222052	unbias	0.449300273	Ovary_mean	0.1448	0.2829	1.9543
TRINITY_DN121465_c3_g1_i1	NA	NA	NA	NA	0.10908457	0.10908457	unbias	0.241853537	Brain_mean	0.0815	0.131	1.6069
TRINITY_DN121491_c0_g1_i1	NA	NA	NA	NA	0.011699699	0.011699699	unbias	0.569060708	G43_M_mean	0.1357	0.2632	1.9396
TRINITY_DN121517_c0_g1_i1	NA	NA	NA	NA	-0.15674341	0.15674341	unbias	0.112532443	G23_mean	0.0384	0.0614	1.5986
TRINITY_DN121525_c1_g1_i3	impad1	Chr06	101202661	101202661	0.341230224	0.341230224	unbias	0.47736471	Brain_mean	0.2313	0.2992	1.2934
TRINITY_DN121536_c0_g1_i3	NA	NA	NA	NA	0.006069863	0.006069863	unbias	0.158840717	Ovary_mean	0.0654	0.1201	1.8373
TRINITY_DN121543_c0_g1_i2	NA	NA	NA	NA	-0.239191191	0.239191191	unbias	0.27510153	Ovary_mean	0.1626	0.1967	1.2099
TRINITY_DN121544_c0_g1_i2	NA	NA	NA	NA	0.100424567	0.100424567	unbias	0.538669147	Brain_mean	0.0642	0.0798	1.2419
