G23	F-bias	23_F-bias		TRINITY_DN114651_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN134128_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN121452_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN126935_c6_g3_i3			
G46	F-bias	46_F-bias		TRINITY_DN116210_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125533_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130227_c9_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126394_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128276_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN123418_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN128225_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133247_c2_g5_i5			
G46	F-bias	46_F-bias		TRINITY_DN131033_c3_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN130861_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125254_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN113911_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN121031_c1_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN103526_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN135339_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN112501_c0_g1_i7			
G46	F-bias	46_F-bias		TRINITY_DN130591_c1_g6_i2			
G46	F-bias	46_F-bias		TRINITY_DN134152_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129069_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN118479_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN122469_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124967_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN106464_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN113561_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126359_c3_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN125305_c3_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN124453_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN133854_c3_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN116762_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129293_c1_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN114651_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN116391_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131067_c2_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN119703_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN123123_c2_g1_i6			
G46	F-bias	46_F-bias		TRINITY_DN128408_c3_g7_i3			
G46	F-bias	46_F-bias		TRINITY_DN124749_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125269_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN130848_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN117404_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN123034_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128274_c4_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN134642_c6_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN122708_c1_g6_i3			
G46	F-bias	46_F-bias		TRINITY_DN117842_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN126429_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128182_c0_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN124913_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN125718_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN120545_c4_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN125710_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN115646_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132012_c5_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN111860_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN108930_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN124764_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN125578_c3_g4_i3			
G46	F-bias	46_F-bias		TRINITY_DN121021_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN129581_c0_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN112953_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN122225_c0_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN132854_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN136052_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN125156_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN124503_c1_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN134440_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126600_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN121132_c2_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN114798_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN120594_c0_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN112166_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN128560_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN114344_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN127233_c1_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN132891_c7_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN129561_c4_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN130346_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN131333_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN123679_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133588_c4_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN127021_c5_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN121549_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN130873_c6_g6_i1			
G46	F-bias	46_F-bias		TRINITY_DN134073_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN126031_c3_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN112341_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133173_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131244_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN122371_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131496_c5_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN102065_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129659_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN129165_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133445_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN115242_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN123319_c3_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN120666_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130037_c1_g4_i6			
G46	F-bias	46_F-bias		TRINITY_DN127522_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN136670_c26_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125155_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN125916_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN128544_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN133737_c5_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128899_c4_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN130708_c1_g2_i5			
G46	F-bias	46_F-bias		TRINITY_DN98498_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125895_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN127185_c2_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN127874_c6_g4_i6			
G46	F-bias	46_F-bias		TRINITY_DN81421_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN128972_c3_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN124286_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN121888_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN132837_c1_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN117665_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN81198_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN130420_c0_g3_i7			
G46	F-bias	46_F-bias		TRINITY_DN123729_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN127392_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129781_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129338_c2_g9_i1			
G46	F-bias	46_F-bias		TRINITY_DN107740_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN48650_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN125423_c4_g2_i5			
G46	F-bias	46_F-bias		TRINITY_DN131160_c3_g1_i12			
G46	F-bias	46_F-bias		TRINITY_DN125127_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125619_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN129986_c2_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN133530_c1_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN124874_c2_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN129142_c4_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129361_c4_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN129486_c1_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN135121_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN118226_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN127666_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN117814_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN132601_c0_g1_i15			
G46	F-bias	46_F-bias		TRINITY_DN129593_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130970_c0_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN131471_c2_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN119356_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130498_c1_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN120868_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN124109_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN117803_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN128838_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134522_c2_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN132311_c6_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN123134_c0_g1_i8			
G46	F-bias	46_F-bias		TRINITY_DN133633_c4_g1_i9			
G46	F-bias	46_F-bias		TRINITY_DN125811_c0_g2_i6			
G46	F-bias	46_F-bias		TRINITY_DN121823_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN134649_c2_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN122146_c0_g9_i1			
G46	F-bias	46_F-bias		TRINITY_DN128639_c1_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN131085_c8_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN118379_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN113212_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN124615_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125892_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN123229_c1_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN120860_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131272_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN130553_c2_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN116594_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130559_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN120007_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN125604_c1_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN133364_c2_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN118389_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132031_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131239_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124133_c0_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN133964_c1_g4_i2			
G46	F-bias	46_F-bias		TRINITY_DN126890_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN118346_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN125147_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN109560_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125899_c5_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN99399_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130947_c1_g6_i1			
G46	F-bias	46_F-bias		TRINITY_DN117878_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124046_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN133645_c1_g2_i5			
G46	F-bias	46_F-bias		TRINITY_DN129754_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN114945_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN121820_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN209603_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132089_c3_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126079_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129845_c2_g19_i2			
G46	F-bias	46_F-bias		TRINITY_DN131885_c2_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN106942_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN127401_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133839_c1_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN132522_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN128322_c0_g6_i10			
G46	F-bias	46_F-bias		TRINITY_DN118504_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN123354_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN127667_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN126113_c4_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN119914_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN118875_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN132389_c3_g13_i2			
G46	F-bias	46_F-bias		TRINITY_DN122463_c7_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN118855_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133572_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124703_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN115131_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN128016_c3_g2_i5			
G46	F-bias	46_F-bias		TRINITY_DN108427_c0_g3_i5			
G46	F-bias	46_F-bias		TRINITY_DN92463_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN115856_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN125335_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN132976_c1_g5_i2			
G46	F-bias	46_F-bias		TRINITY_DN135751_c6_g7_i1			
G46	F-bias	46_F-bias		TRINITY_DN136353_c2_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN127457_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN124768_c1_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN120000_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131403_c3_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124886_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN118604_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131864_c2_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN134584_c7_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN129160_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN113595_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN130035_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134055_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN121149_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN122865_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125831_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126051_c2_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN135882_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN132842_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN120636_c0_g8_i1			
G46	F-bias	46_F-bias		TRINITY_DN135242_c0_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN116543_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN118372_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN120059_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN133826_c11_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN128627_c3_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN114305_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN125730_c4_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN136384_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125242_c0_g4_i5			
G46	F-bias	46_F-bias		TRINITY_DN127806_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN124497_c3_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN131419_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN136061_c8_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN110346_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN135268_c2_g1_i9			
G46	F-bias	46_F-bias		TRINITY_DN130789_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124999_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124220_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN125269_c4_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN118556_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN122657_c4_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN127247_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN132531_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN126356_c1_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN130525_c4_g3_i17			
G46	F-bias	46_F-bias		TRINITY_DN117528_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN115343_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN103653_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN118661_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN120457_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN113124_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN214148_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124650_c4_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN130751_c0_g4_i5			
G46	F-bias	46_F-bias		TRINITY_DN68190_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125363_c4_g4_i4			
G46	F-bias	46_F-bias		TRINITY_DN131673_c2_g5_i2			
G46	F-bias	46_F-bias		TRINITY_DN120402_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN128858_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN123801_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN116899_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN119035_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN133368_c1_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN97036_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN132228_c1_g9_i1			
G46	F-bias	46_F-bias		TRINITY_DN135781_c3_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN121889_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN126897_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN129884_c4_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134982_c7_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN123367_c1_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN122399_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN109430_c0_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN124094_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131806_c3_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN131711_c1_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN131191_c4_g2_i6			
G46	F-bias	46_F-bias		TRINITY_DN129001_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN130437_c2_g7_i4			
G46	F-bias	46_F-bias		TRINITY_DN115189_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN128755_c0_g2_i5			
G46	F-bias	46_F-bias		TRINITY_DN126133_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN127727_c1_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN126551_c0_g2_i5			
G46	F-bias	46_F-bias		TRINITY_DN125987_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN116290_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN115432_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN127631_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN126330_c1_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN63296_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN114904_c0_g1_i7			
G46	F-bias	46_F-bias		TRINITY_DN121981_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN119941_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN122218_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN130084_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN127706_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN136232_c1_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN114768_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN119509_c1_g3_i5			
G46	F-bias	46_F-bias		TRINITY_DN127932_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN123361_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125122_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN122229_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132851_c3_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN124365_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN121680_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128113_c3_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN126616_c6_g6_i2			
G46	F-bias	46_F-bias		TRINITY_DN132185_c3_g10_i3			
G46	F-bias	46_F-bias		TRINITY_DN101457_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125376_c0_g7_i3			
G46	F-bias	46_F-bias		TRINITY_DN101042_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN131624_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN122895_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN130592_c2_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN129719_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN130406_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128960_c2_g2_i7			
G46	F-bias	46_F-bias		TRINITY_DN131402_c3_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN109936_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN120161_c0_g2_i9			
G46	F-bias	46_F-bias		TRINITY_DN116963_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125343_c0_g8_i1			
G46	F-bias	46_F-bias		TRINITY_DN116651_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN134394_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN124176_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN135811_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN127605_c4_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN133703_c1_g5_i6			
G46	F-bias	46_F-bias		TRINITY_DN121416_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN132727_c1_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN73171_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN118925_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133653_c0_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN119274_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN118933_c2_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN111223_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126452_c0_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN127351_c3_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN117706_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN120148_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN121222_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN119403_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN86565_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN122374_c1_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN112473_c1_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN120407_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN131819_c1_g4_i2			
G46	F-bias	46_F-bias		TRINITY_DN120445_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN110993_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN126318_c8_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN119257_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125443_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN117724_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN86639_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN118958_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN122562_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN125068_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN119467_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN130140_c4_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN122117_c0_g3_i3			
G46	F-bias	46_F-bias		TRINITY_DN126533_c3_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN134855_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN122613_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN119102_c3_g7_i5			
