gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	stage	sexbias	tissue
TRINITY_DN124948_c0_g1_i6	NA	NA	NA	NA	3.441373769	1.175056337	0.008591363	0.042490021	G46	male	larva
TRINITY_DN133268_c0_g1_i3	NA	NA	NA	NA	5.816088061	1.175691133	0.000331583	0.002577129	G46	male	larva
TRINITY_DN122876_c3_g1_i10	NA	NA	NA	NA	7.578103214	1.175907916	0.004162126	0.023317069	G46	male	larva
TRINITY_DN111757_c0_g1_i1	hspb2	Chr07	74665677	74665677	1.803366106	1.176219653	0.009683929	0.046943996	G46	male	larva
TRINITY_DN135787_c3_g1_i2	utp15	Chr01	166491083	166491083	2.777574118	1.177151184	0.005867175	0.031022516	G46	male	larva
TRINITY_DN136000_c1_g1_i2	NA	NA	NA	NA	3.497594374	1.177771044	0.002785074	0.016629766	G46	male	larva
TRINITY_DN104546_c0_g1_i1	NA	NA	NA	NA	2.678769285	1.178560411	0.007518187	0.038141268	G46	male	larva
TRINITY_DN128659_c2_g1_i2	NA	NA	NA	NA	2.529794007	1.17927278	0.004563981	0.025122546	G46	male	larva
TRINITY_DN110181_c0_g1_i1	NA	NA	NA	NA	2.693206438	1.179517213	0.005849692	0.030956328	G46	male	larva
TRINITY_DN120010_c0_g1_i1	NA	NA	NA	NA	3.537211949	1.180701226	0.002593996	0.015676483	G46	male	larva
TRINITY_DN128941_c3_g5_i2	NA	NA	NA	NA	5.50715201	1.183655252	0.000341611	0.002643539	G46	male	larva
TRINITY_DN126424_c0_g2_i6	NA	NA	NA	NA	2.492552511	1.184403474	0.005228022	0.028156359	G46	male	larva
TRINITY_DN136124_c0_g1_i1	NA	NA	NA	NA	2.527971606	1.184981879	0.008201194	0.040933759	G46	male	larva
TRINITY_DN129648_c0_g1_i3	NA	NA	NA	NA	4.269073625	1.18593932	0.005441008	0.029152346	G46	male	larva
TRINITY_DN131848_c0_g1_i3	NA	NA	NA	NA	4.685093114	1.186252068	0.001085503	0.007299415	G46	male	larva
TRINITY_DN132634_c5_g2_i2	NA	NA	NA	NA	5.231531868	1.188007602	0.000992585	0.006752883	G46	male	larva
TRINITY_DN130770_c0_g2_i2	NA	NA	NA	NA	4.543392758	1.188860603	0.000167316	0.001384085	G46	male	larva
TRINITY_DN106189_c0_g2_i1	NA	NA	NA	NA	3.415614422	1.189074694	0.001657163	0.010611376	G46	male	larva
TRINITY_DN135861_c3_g9_i3	bcl7b	Chr02	31784058	31784058	2.222267607	1.189169105	0.004337011	0.024069735	G46	male	larva
TRINITY_DN131236_c0_g1_i1	NA	NA	NA	NA	2.656282283	1.189462792	0.003511943	0.020242981	G46	male	larva
TRINITY_DN126295_c0_g1_i7	med8	Chr04	75081934	75081934	3.779101184	1.18959967	0.002538911	0.015395812	G46	male	larva
TRINITY_DN124181_c0_g1_i1	NA	NA	NA	NA	3.874548536	1.189913935	0.001876191	0.011816687	G46	male	larva
TRINITY_DN128381_c1_g3_i2	trpm7	Chr03	94883286	94883286	3.690536931	1.190909109	0.006811206	0.03504813	G46	male	larva
TRINITY_DN124049_c5_g2_i1	NA	NA	NA	NA	5.23995365	1.191388398	0.000537862	0.003942056	G46	male	larva
TRINITY_DN133577_c1_g4_i3	NA	NA	NA	NA	4.295079326	1.191481957	0.000829871	0.005767011	G46	male	larva
TRINITY_DN130646_c1_g1_i2	LOC101733592	Chr10	36698208	36698208	5.696852537	1.191795408	0.003997398	0.022561464	G46	male	larva
TRINITY_DN133247_c2_g3_i5	cnot6l	Chr01	91263426	91263426	3.996327734	1.194708911	0.000910262	0.0062594	G46	male	larva
TRINITY_DN135178_c0_g12_i1	NA	NA	NA	NA	2.315143553	1.195707586	0.010172164	0.048939804	G46	male	larva
TRINITY_DN120340_c2_g4_i4	NA	NA	NA	NA	1.65765096	1.196179648	0.010270304	0.049335835	G46	male	larva
TRINITY_DN134451_c0_g1_i4	NA	NA	NA	NA	5.754193743	1.197320822	0.000201825	0.001636979	G46	male	larva
TRINITY_DN130792_c5_g2_i3	NA	NA	NA	NA	4.210200231	1.199168255	0.0012131	0.008053216	G46	male	larva
TRINITY_DN134330_c0_g1_i3	NA	NA	NA	NA	3.11545432	1.20044152	0.009041537	0.044338373	G46	male	larva
TRINITY_DN119670_c0_g1_i4	rcvrn.2	Chr07	98241266	98241266	5.920830087	1.200913538	0.002081422	0.012945821	G46	male	larva
TRINITY_DN134283_c1_g2_i1	NA	NA	NA	NA	3.929794537	1.201249526	0.001571887	0.010112055	G46	male	larva
TRINITY_DN133896_c0_g1_i3	NA	NA	NA	NA	2.912732595	1.202016732	0.009461113	0.046078818	G46	male	larva
TRINITY_DN181775_c0_g1_i1	Xetrov90027335m	scaffold_230	103845	103845	1.784659972	1.202971377	0.010402062	0.049777022	G46	male	larva
TRINITY_DN122908_c0_g1_i1	NA	NA	NA	NA	1.963495354	1.203417888	0.007178929	0.036675475	G46	male	larva
TRINITY_DN125174_c0_g8_i1	NA	NA	NA	NA	2.841264871	1.20346438	0.007847241	0.039475199	G46	male	larva
TRINITY_DN135223_c2_g3_i2	rnf166	Chr04	60722355	60722355	2.332171	1.203799625	0.00763794	0.038593572	G46	male	larva
TRINITY_DN135264_c5_g1_i1	NA	NA	NA	NA	2.728430274	1.206766937	0.004093754	0.0230012	G46	male	larva
TRINITY_DN132456_c6_g1_i1	NA	NA	NA	NA	5.807483015	1.208445954	0.000869295	0.006010837	G46	male	larva
TRINITY_DN130408_c2_g3_i12	NA	NA	NA	NA	3.401351183	1.210446013	0.003993676	0.022545558	G46	male	larva
TRINITY_DN136227_c3_g1_i1	NA	NA	NA	NA	1.954864303	1.213370285	0.005936413	0.031336344	G46	male	larva
TRINITY_DN136035_c9_g7_i3	NA	NA	NA	NA	2.656570028	1.214076445	0.008395724	0.041687785	G46	male	larva
TRINITY_DN130898_c0_g2_i1	bcs1l	Chr09	77221171	77221171	2.789056116	1.216916284	0.003399628	0.019704883	G46	male	larva
TRINITY_DN126598_c0_g1_i2	NA	NA	NA	NA	3.049801888	1.220559943	0.002714912	0.01628882	G46	male	larva
TRINITY_DN136352_c4_g1_i1	NA	NA	NA	NA	7.647236086	1.221262277	0.009448129	0.046024566	G46	male	larva
TRINITY_DN132528_c3_g3_i1	cox6a1	Chr01	143194206	143194206	1.824071696	1.221303287	0.009184169	0.044914189	G46	male	larva
TRINITY_DN133677_c1_g1_i1	tmem181	Chr05	42110260	42110260	3.362573658	1.221636302	0.007864299	0.039537085	G46	male	larva
TRINITY_DN121418_c2_g1_i1	NA	NA	NA	NA	6.929465729	1.22169457	0.005217936	0.028130785	G46	male	larva
TRINITY_DN130932_c0_g4_i5	LOC101732553	Chr07	63537769	63537769	4.969775987	1.22370999	0.000571555	0.004159658	G46	male	larva
TRINITY_DN2947_c0_g2_i1	stc1-like	Chr03	106930538	106930538	5.568890197	1.224411958	0.008825133	0.043430866	G46	male	larva
TRINITY_DN130250_c2_g1_i1	NA	NA	NA	NA	5.377434434	1.224554101	0.000716498	0.005066679	G46	male	larva
TRINITY_DN134247_c0_g1_i1	NA	NA	NA	NA	2.236580095	1.224745592	0.005826159	0.030851428	G46	male	larva
TRINITY_DN102579_c0_g1_i1	ttpa	Chr06	102990382	102990382	3.044359502	1.225781589	0.001750085	0.011110201	G46	male	larva
TRINITY_DN129043_c1_g6_i3	dnajc7	Chr10	2259259	2259259	4.796476204	1.22609552	0.006692274	0.034521614	G46	male	larva
TRINITY_DN125466_c11_g2_i1	NA	NA	NA	NA	2.38766076	1.229426005	0.009105521	0.044608287	G46	male	larva
TRINITY_DN127647_c0_g1_i3	NA	NA	NA	NA	7.8129854	1.229472736	0.00278687	0.016636505	G46	male	larva
TRINITY_DN132134_c7_g3_i2	gpbar1	scaffold_305	170868	170868	3.000702046	1.230427594	0.004485508	0.024778083	G46	male	larva
TRINITY_DN123549_c0_g1_i2	LOC100491716	Chr06	67368842	67368842	1.901495727	1.231623691	0.008190111	0.040894808	G46	male	larva
TRINITY_DN124731_c3_g1_i2	fzd7	Chr09	46994539	46994539	2.931821531	1.234161668	0.005682759	0.030220402	G46	male	larva
TRINITY_DN136488_c1_g26_i1	NA	NA	NA	NA	1.801884784	1.235206027	0.005549012	0.029641871	G46	male	larva
TRINITY_DN97438_c0_g1_i1	NA	NA	NA	NA	2.521296228	1.236063212	0.007842498	0.039459296	G46	male	larva
TRINITY_DN114792_c0_g1_i1	NA	NA	NA	NA	2.404389643	1.239120826	0.006171128	0.032299792	G46	male	larva
TRINITY_DN132647_c1_g1_i3	NA	NA	NA	NA	2.317524042	1.239507925	0.007238365	0.036944641	G46	male	larva
TRINITY_DN122351_c0_g1_i2	mrps23	Chr02	100170928	100170928	1.547896739	1.240928155	0.007857323	0.039509977	G46	male	larva
TRINITY_DN124180_c0_g7_i1	NA	NA	NA	NA	3.65517786	1.241384718	0.001146438	0.007663709	G46	male	larva
TRINITY_DN121243_c0_g1_i4	NA	NA	NA	NA	5.702171659	1.243576155	0.000371624	0.002838796	G46	male	larva
TRINITY_DN136561_c3_g4_i2	NA	NA	NA	NA	3.612387882	1.244350697	0.009519779	0.046319314	G46	male	larva
TRINITY_DN119901_c0_g2_i2	NA	NA	NA	NA	2.942846015	1.245124487	0.006391072	0.033244345	G46	male	larva
TRINITY_DN130880_c4_g2_i7	ctage5	Chr08	69889150	69889150	4.583428999	1.245280764	0.000407857	0.003080664	G46	male	larva
TRINITY_DN126384_c1_g6_i1	NA	NA	NA	NA	3.472660053	1.247776583	0.006634948	0.034282629	G46	male	larva
TRINITY_DN133496_c0_g1_i3	NA	NA	NA	NA	4.002835725	1.249142284	0.007568841	0.038337624	G46	male	larva
TRINITY_DN134068_c1_g10_i4	NA	NA	NA	NA	3.638722405	1.249448712	0.00286756	0.017047407	G46	male	larva
TRINITY_DN133721_c0_g1_i1	NA	NA	NA	NA	2.071699669	1.249680491	0.010159696	0.048908122	G46	male	larva
TRINITY_DN135164_c2_g1_i3	mtmr11	Chr08	107624098	107624098	4.597204365	1.251230288	0.000121423	0.001035358	G46	male	larva
TRINITY_DN116643_c1_g1_i1	NA	NA	NA	NA	3.562006879	1.259326597	0.006071445	0.031906428	G46	male	larva
TRINITY_DN120395_c0_g1_i1	NA	NA	NA	NA	2.846328006	1.260787425	0.00336346	0.019531559	G46	male	larva
TRINITY_DN210686_c0_g1_i1	NA	NA	NA	NA	6.191232906	1.260788863	0.000783956	0.00548769	G46	male	larva
TRINITY_DN132304_c3_g1_i6	NA	NA	NA	NA	10.05733365	1.261636072	0.006440528	0.033444351	G46	male	larva
TRINITY_DN133357_c2_g3_i2	NA	NA	NA	NA	6.73772653	1.261669668	0.001180854	0.007866369	G46	male	larva
TRINITY_DN118874_c0_g1_i1	NA	NA	NA	NA	4.436536537	1.261674954	0.002928499	0.017343953	G46	male	larva
TRINITY_DN129108_c0_g5_i7	NA	NA	NA	NA	9.025693703	1.262362257	0.001444983	0.009380355	G46	male	larva
TRINITY_DN197948_c0_g1_i1	NA	NA	NA	NA	2.380617399	1.262995157	0.002565999	0.01554118	G46	male	larva
TRINITY_DN133616_c0_g1_i1	NA	NA	NA	NA	2.42754093	1.263367394	0.003601796	0.020665375	G46	male	larva
TRINITY_DN135306_c0_g2_i5	aip	scaffold_27	66964	66964	6.667109944	1.264941989	0.001377457	0.008979392	G46	male	larva
TRINITY_DN125552_c1_g2_i2	pdk3	Chr02	36598070	36598070	5.710397479	1.265266705	0.00049804	0.003676119	G46	male	larva
TRINITY_DN123637_c0_g1_i2	NA	NA	NA	NA	2.181026141	1.266762553	0.002868191	0.017047407	G46	male	larva
TRINITY_DN132547_c1_g4_i1	Xetrov90027597m	scaffold_2605	1378	1378	7.297429384	1.266861462	0.00112273	0.007523376	G46	male	larva
TRINITY_DN118899_c0_g1_i1	tom1	Chr04	111630908	111630908	1.977980658	1.267238922	0.006048608	0.031813228	G46	male	larva
TRINITY_DN133735_c0_g1_i9	NA	NA	NA	NA	2.753011301	1.267400576	0.004520065	0.024935844	G46	male	larva
TRINITY_DN128955_c5_g1_i1	NA	NA	NA	NA	3.498739053	1.26787455	0.000706901	0.005008753	G46	male	larva
TRINITY_DN125609_c0_g1_i2	NA	NA	NA	NA	3.964431379	1.26832983	0.007357769	0.037451043	G46	male	larva
TRINITY_DN128911_c0_g1_i2	cdan1	Chr08	85616652	85616652	2.868564329	1.269114185	0.004380094	0.024249973	G46	male	larva
TRINITY_DN211734_c0_g1_i1	NA	NA	NA	NA	4.149426444	1.269139638	0.000666515	0.00476183	G46	male	larva
TRINITY_DN131091_c6_g3_i1	NA	NA	NA	NA	3.901146131	1.270551572	0.000688833	0.004896033	G46	male	larva
TRINITY_DN134349_c1_g2_i1	NA	NA	NA	NA	4.361674386	1.270672829	0.003467876	0.020021363	G46	male	larva
TRINITY_DN111167_c0_g1_i1	NA	NA	NA	NA	1.302842248	1.27313864	0.010014713	0.048359526	G46	male	larva
TRINITY_DN126878_c0_g1_i1	NA	NA	NA	NA	1.891055698	1.27315894	0.006556783	0.033956132	G46	male	larva
TRINITY_DN131133_c0_g1_i1	cep19	Chr05	130022453	130022453	3.1721717	1.273299716	0.001762741	0.011184059	G46	male	larva
TRINITY_DN135877_c0_g2_i3	cdpf1-like	scaffold_214	74870	74870	2.031267021	1.273584741	0.002873005	0.017062404	G46	male	larva
TRINITY_DN131259_c12_g3_i1	pspc1	Chr02	155611940	155611940	1.968850455	1.273908781	0.00401691	0.022656209	G46	male	larva
TRINITY_DN131760_c0_g1_i4	serpini2	Chr05	101693672	101693672	2.332412248	1.274646946	0.002565742	0.01554118	G46	male	larva
TRINITY_DN126267_c3_g1_i1	NA	NA	NA	NA	2.868574328	1.276733607	0.001312594	0.008608314	G46	male	larva
TRINITY_DN136279_c3_g2_i1	NA	NA	NA	NA	6.662896109	1.278169461	0.000808327	0.005644035	G46	male	larva
TRINITY_DN124076_c2_g2_i3	zcrb1	Chr03	55333053	55333053	8.132991507	1.278430152	0.001225674	0.008123715	G46	male	larva
TRINITY_DN98218_c0_g1_i2	LOC100036702	Chr01	110127078	110127078	6.830382074	1.278777247	0.000243677	0.001941708	G46	male	larva
TRINITY_DN127994_c1_g1_i1	NA	NA	NA	NA	2.514304473	1.279261287	0.002934821	0.017365927	G46	male	larva
TRINITY_DN124623_c3_g3_i1	LOC100497319-like	Chr04	5017215	5017215	4.548658499	1.280289282	9.16E-05	0.000805453	G46	male	larva
TRINITY_DN146124_c0_g1_i1	NA	NA	NA	NA	2.733299142	1.281432308	0.002418456	0.014751455	G46	male	larva
TRINITY_DN116347_c0_g1_i1	NA	NA	NA	NA	4.089339368	1.281665792	0.000458802	0.003415817	G46	male	larva
TRINITY_DN127548_c0_g6_i3	nr5a2	Chr04	101700121	101700121	2.472070081	1.285786651	0.001650119	0.010571695	G46	male	larva
TRINITY_DN124346_c9_g1_i1	NA	NA	NA	NA	2.054714606	1.286337132	0.005221018	0.028130785	G46	male	larva
TRINITY_DN124217_c2_g4_i3	NA	NA	NA	NA	3.893166503	1.286510599	0.000383671	0.002919199	G46	male	larva
TRINITY_DN135536_c0_g3_i7	NA	NA	NA	NA	3.670058234	1.288094893	0.000405209	0.003061596	G46	male	larva
TRINITY_DN100754_c0_g1_i1	LOC100493463	Chr03	35127454	35127454	3.743813316	1.288130644	0.000643053	0.00462068	G46	male	larva
TRINITY_DN115715_c2_g3_i1	apoe	Chr07	101407105	101407105	7.256638391	1.288608854	0.004637744	0.025483583	G46	male	larva
TRINITY_DN121257_c0_g1_i1	NA	NA	NA	NA	1.322762888	1.289295442	0.008959274	0.044001497	G46	male	larva
TRINITY_DN131144_c0_g2_i3	NA	NA	NA	NA	5.120398048	1.290135244	0.006300701	0.032861937	G46	male	larva
TRINITY_DN129435_c2_g1_i1	NA	NA	NA	NA	1.763412038	1.293018009	0.007127623	0.036458171	G46	male	larva
TRINITY_DN132370_c0_g1_i1	NA	NA	NA	NA	3.245773271	1.294022303	0.001805041	0.011417582	G46	male	larva
TRINITY_DN134385_c4_g1_i9	NA	NA	NA	NA	1.634776105	1.294092189	0.005322488	0.028578721	G46	male	larva
TRINITY_DN124538_c2_g3_i2	NA	NA	NA	NA	2.792482888	1.295273293	0.004653421	0.02555807	G46	male	larva
TRINITY_DN131369_c1_g1_i1	NA	NA	NA	NA	3.491197015	1.295768397	0.001952836	0.012243758	G46	male	larva
TRINITY_DN132850_c1_g1_i2	NA	NA	NA	NA	2.240332449	1.296007392	0.001700687	0.010848294	G46	male	larva
TRINITY_DN92846_c0_g1_i2	NA	NA	NA	NA	1.679304007	1.297004715	0.009750381	0.047238589	G46	male	larva
TRINITY_DN125503_c0_g1_i1	NA	NA	NA	NA	2.601856431	1.301308355	0.008122183	0.040596268	G46	male	larva
TRINITY_DN117884_c1_g1_i1	NA	NA	NA	NA	1.274740883	1.301610978	0.010317926	0.049488347	G46	male	larva
TRINITY_DN121797_c0_g1_i2	NA	NA	NA	NA	5.182957973	1.302370042	0.000100959	0.000875433	G46	male	larva
TRINITY_DN130164_c2_g10_i1	NA	NA	NA	NA	2.250926105	1.302569493	0.001945925	0.012209636	G46	male	larva
TRINITY_DN125272_c0_g1_i3	apba3-like	Chr01	74393757	74393757	4.747292817	1.302672444	0.000298001	0.002337245	G46	male	larva
TRINITY_DN80005_c0_g2_i1	LOC100485259	Chr04	127441889	127441889	1.978543072	1.30307719	0.007982785	0.040035924	G46	male	larva
TRINITY_DN127966_c0_g1_i3	NA	NA	NA	NA	7.16284377	1.30428656	0.000347189	0.002678395	G46	male	larva
TRINITY_DN116288_c1_g1_i1	NA	NA	NA	NA	2.151380811	1.305171907	0.007113383	0.036400264	G46	male	larva
TRINITY_DN135065_c0_g1_i7	NA	NA	NA	NA	5.223963345	1.305272231	0.000619087	0.004469074	G46	male	larva
TRINITY_DN136050_c1_g2_i1	NA	NA	NA	NA	1.54468068	1.309725811	0.008919707	0.04382711	G46	male	larva
TRINITY_DN135505_c7_g1_i1	NA	NA	NA	NA	1.75641682	1.310922545	0.0042137	0.023516196	G46	male	larva
TRINITY_DN121322_c0_g1_i2	NA	NA	NA	NA	3.873614831	1.311341737	0.000737642	0.005205868	G46	male	larva
TRINITY_DN106256_c0_g3_i3	NA	NA	NA	NA	3.521382242	1.312675387	0.000848325	0.005882144	G46	male	larva
TRINITY_DN120528_c0_g1_i2	NA	NA	NA	NA	4.570204976	1.314623897	0.000624437	0.004503783	G46	male	larva
TRINITY_DN129653_c1_g3_i2	NA	NA	NA	NA	1.606661855	1.315419206	0.006295299	0.032842262	G46	male	larva
TRINITY_DN124983_c3_g1_i1	cdh1	Chr04	63843212	63843212	3.320693899	1.315681959	0.000630526	0.004542445	G46	male	larva
TRINITY_DN128260_c1_g5_i6	gpr160	Chr05	107835197	107835197	7.709420732	1.316980707	0.003088642	0.018141171	G46	male	larva
TRINITY_DN126469_c1_g1_i1	NA	NA	NA	NA	2.636065123	1.317211435	0.001599609	0.010274491	G46	male	larva
TRINITY_DN114406_c0_g1_i1	NA	NA	NA	NA	4.291119304	1.319349342	0.000423251	0.003184674	G46	male	larva
TRINITY_DN135981_c3_g3_i2	NA	NA	NA	NA	1.848021894	1.323108267	0.009500509	0.046234576	G46	male	larva
TRINITY_DN131472_c0_g1_i1	NA	NA	NA	NA	5.41301961	1.325011961	0.000349568	0.00269092	G46	male	larva
TRINITY_DN113131_c0_g1_i5	NA	NA	NA	NA	3.983890304	1.326849138	0.001919485	0.012055871	G46	male	larva
TRINITY_DN202533_c0_g1_i1	NA	NA	NA	NA	1.218356692	1.326990099	0.010161997	0.048909758	G46	male	larva
TRINITY_DN130043_c0_g2_i4	NA	NA	NA	NA	1.604898418	1.328193584	0.01027851	0.049356241	G46	male	larva
TRINITY_DN124990_c0_g3_i2	NA	NA	NA	NA	4.575425982	1.331968378	0.000341387	0.002642624	G46	male	larva
TRINITY_DN126259_c0_g2_i4	NA	NA	NA	NA	2.972812979	1.337451561	0.002868648	0.017047407	G46	male	larva
TRINITY_DN131269_c13_g15_i1	NA	NA	NA	NA	3.814254653	1.33866516	0.003584368	0.020579586	G46	male	larva
TRINITY_DN51310_c0_g2_i1	NA	NA	NA	NA	2.467767101	1.339701627	0.008070828	0.040380043	G46	male	larva
TRINITY_DN133409_c1_g3_i1	setdb2	Chr02	146344296	146344296	5.353820553	1.339833278	0.000548977	0.004012169	G46	male	larva
TRINITY_DN131856_c3_g2_i2	NA	NA	NA	NA	3.944874054	1.341445749	0.001677642	0.010725983	G46	male	larva
TRINITY_DN127303_c2_g3_i3	NA	NA	NA	NA	5.083426655	1.343738731	0.00268981	0.016157646	G46	male	larva
TRINITY_DN126877_c0_g1_i1	slc35a3.2	Chr07	115901016	115901016	1.543761655	1.347600354	0.003771521	0.02147124	G46	male	larva
TRINITY_DN135765_c6_g2_i2	NA	NA	NA	NA	4.308087195	1.348683059	0.000238325	0.001905147	G46	male	larva
TRINITY_DN136417_c0_g1_i2	NA	NA	NA	NA	3.083820879	1.349981673	0.001254864	0.00828855	G46	male	larva
TRINITY_DN132465_c3_g1_i1	LOC734122	Chr03	46155370	46155370	2.530162937	1.351281342	0.001311525	0.0086062	G46	male	larva
TRINITY_DN126527_c2_g1_i1	NA	NA	NA	NA	3.871876915	1.352607466	0.000152897	0.001275816	G46	male	larva
TRINITY_DN124623_c3_g1_i1	NA	NA	NA	NA	4.152798577	1.353679768	0.000145387	0.001221384	G46	male	larva
TRINITY_DN113584_c0_g1_i1	surf1	scaffold_124	372121	372121	2.13064317	1.359994434	0.002204312	0.013598257	G46	male	larva
TRINITY_DN136190_c9_g1_i4	NA	NA	NA	NA	4.865570162	1.360904674	0.000589371	0.004276842	G46	male	larva
TRINITY_DN134483_c0_g1_i1	NA	NA	NA	NA	3.256375696	1.363276133	0.004598705	0.025280207	G46	male	larva
TRINITY_DN116233_c0_g1_i1	prkcb	Chr09	13861588	13861588	2.171956214	1.36360183	0.001245598	0.008236074	G46	male	larva
TRINITY_DN69581_c0_g1_i1	NA	NA	NA	NA	1.711319926	1.363807048	0.006073587	0.031910962	G46	male	larva
TRINITY_DN118565_c0_g1_i1	NA	NA	NA	NA	1.577035132	1.365167991	0.004188884	0.02341438	G46	male	larva
TRINITY_DN133534_c2_g6_i1	NA	NA	NA	NA	4.985626812	1.368033797	0.002750767	0.016468288	G46	male	larva
TRINITY_DN127361_c15_g1_i3	NA	NA	NA	NA	2.189859542	1.368710979	0.008112198	0.040557278	G46	male	larva
TRINITY_DN123854_c0_g4_i5	NA	NA	NA	NA	6.240574319	1.369955748	0.001638297	0.010504054	G46	male	larva
TRINITY_DN126398_c0_g1_i1	NA	NA	NA	NA	2.0497586	1.372412339	0.00845853	0.041966219	G46	male	larva
TRINITY_DN131299_c0_g2_i2	NA	NA	NA	NA	3.021180348	1.374376192	0.002329687	0.014263428	G46	male	larva
TRINITY_DN129910_c0_g1_i2	NA	NA	NA	NA	1.650314189	1.375031022	0.003076086	0.018077438	G46	male	larva
TRINITY_DN126460_c0_g5_i1	NA	NA	NA	NA	6.972753797	1.377975788	0.002872006	0.017062404	G46	male	larva
TRINITY_DN131104_c0_g1_i2	NA	NA	NA	NA	2.632598386	1.380632618	0.001186145	0.007899502	G46	male	larva
TRINITY_DN132741_c0_g1_i1	NA	NA	NA	NA	3.694465291	1.382334488	0.000914606	0.006280616	G46	male	larva
TRINITY_DN128883_c0_g1_i2	pygl	Chr08	75299743	75299743	2.772064521	1.383302557	0.000469984	0.00349177	G46	male	larva
TRINITY_DN116593_c2_g1_i4	NA	NA	NA	NA	4.201836338	1.385113165	6.67E-05	0.000605514	G46	male	larva
TRINITY_DN112708_c0_g1_i1	NA	NA	NA	NA	1.929382826	1.391522959	0.010334218	0.049528387	G46	male	larva
TRINITY_DN116728_c0_g1_i2	NA	NA	NA	NA	4.575623503	1.394556704	0.00262113	0.015813643	G46	male	larva
TRINITY_DN126091_c1_g2_i1	NA	NA	NA	NA	5.088840485	1.398890279	0.004069717	0.022912598	G46	male	larva
TRINITY_DN125793_c1_g7_i4	NA	NA	NA	NA	1.662374717	1.399006985	0.005653767	0.030104329	G46	male	larva
TRINITY_DN130527_c4_g4_i1	NA	NA	NA	NA	3.844785952	1.399967452	0.001801612	0.011398781	G46	male	larva
TRINITY_DN135314_c1_g4_i4	NA	NA	NA	NA	2.764221344	1.400245811	0.001964872	0.012309942	G46	male	larva
TRINITY_DN207176_c0_g1_i1	dnase1l3	scaffold_87	422866	422866	3.006359396	1.401495362	0.004248523	0.02367346	G46	male	larva
TRINITY_DN132075_c0_g1_i5	NA	NA	NA	NA	1.913361967	1.402078234	0.004971287	0.027042284	G46	male	larva
TRINITY_DN127268_c1_g2_i1	NA	NA	NA	NA	5.161272525	1.402218177	0.000156938	0.001305169	G46	male	larva
TRINITY_DN126149_c3_g1_i1	NA	NA	NA	NA	4.652308005	1.405236707	8.57E-06	9.29E-05	G46	male	larva
TRINITY_DN127303_c2_g2_i1	NA	NA	NA	NA	6.008781985	1.405927713	0.002628691	0.015843929	G46	male	larva
TRINITY_DN126836_c2_g1_i2	NA	NA	NA	NA	7.589109997	1.406851768	0.001323031	0.008666445	G46	male	larva
TRINITY_DN133322_c1_g2_i1	NA	NA	NA	NA	1.697604502	1.412505233	0.007507719	0.038097664	G46	male	larva
TRINITY_DN112721_c0_g1_i1	NA	NA	NA	NA	1.74146478	1.414501229	0.002598078	0.01569355	G46	male	larva
TRINITY_DN124284_c0_g1_i4	NA	NA	NA	NA	3.454619586	1.415689879	0.002330439	0.014263428	G46	male	larva
TRINITY_DN95094_c0_g1_i1	ccdc148-like	Chr09	68667585	68667585	1.382919892	1.418355717	0.005776114	0.030631949	G46	male	larva
TRINITY_DN132475_c1_g1_i2	NA	NA	NA	NA	2.834695326	1.420370897	0.000532926	0.003908173	G46	male	larva
TRINITY_DN128353_c0_g4_i3	NA	NA	NA	NA	4.630713918	1.423389707	0.000159315	0.001323172	G46	male	larva
TRINITY_DN121497_c2_g2_i2	emc1	scaffold_378	85207	85207	3.162013376	1.424603913	0.000589952	0.004277327	G46	male	larva
TRINITY_DN129039_c0_g1_i1	NA	NA	NA	NA	1.735702132	1.427622956	0.004164738	0.023321225	G46	male	larva
TRINITY_DN134738_c1_g2_i2	NA	NA	NA	NA	1.423833315	1.427993185	0.008301493	0.041335102	G46	male	larva
TRINITY_DN116614_c0_g1_i2	NA	NA	NA	NA	5.476939431	1.429682328	0.000140952	0.00118726	G46	male	larva
TRINITY_DN136721_c2_g4_i2	NA	NA	NA	NA	2.641310992	1.431174533	0.000661559	0.004734562	G46	male	larva
TRINITY_DN129084_c8_g2_i1	NA	NA	NA	NA	3.708272795	1.434462265	0.000317071	0.002475141	G46	male	larva
TRINITY_DN127623_c0_g1_i8	NA	NA	NA	NA	3.572771424	1.434759325	0.000374057	0.002854763	G46	male	larva
TRINITY_DN134725_c1_g2_i7	NA	NA	NA	NA	7.412676975	1.436775016	0.003568138	0.020495838	G46	male	larva
TRINITY_DN133096_c6_g5_i1	NA	NA	NA	NA	3.777152639	1.438948292	0.001135772	0.007598519	G46	male	larva
TRINITY_DN104018_c1_g1_i1	NA	NA	NA	NA	2.798062133	1.440912013	0.00323992	0.018913104	G46	male	larva
TRINITY_DN131868_c0_g11_i1	NA	NA	NA	NA	1.710996905	1.441307239	0.002929022	0.017343953	G46	male	larva
TRINITY_DN125353_c3_g2_i2	sox17a	Chr06	100284538	100284538	2.765563656	1.444767492	0.000391633	0.00297524	G46	male	larva
TRINITY_DN131144_c0_g3_i1	NA	NA	NA	NA	3.484607437	1.446242874	0.000534558	0.003918995	G46	male	larva
TRINITY_DN118284_c0_g1_i1	NA	NA	NA	NA	2.218265569	1.447855043	0.001491509	0.009654743	G46	male	larva
