gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	stage	sexbias	tissue
TRINITY_DN118674_c0_g1_i2	NA	NA	NA	NA	2.814622865	-2.770248978	5.17E-05	0.008808081	G43	female	larva
TRINITY_DN123296_c1_g1_i2	NA	NA	NA	NA	1.693069312	-2.752975065	2.24E-05	0.004202551	G43	female	larva
TRINITY_DN120412_c0_g1_i2	NA	NA	NA	NA	2.80180107	-2.735644998	2.36E-05	0.004366721	G43	female	larva
TRINITY_DN127464_c0_g13_i1	NA	NA	NA	NA	2.629210103	-2.533679575	4.17E-05	0.007200455	G43	female	larva
TRINITY_DN97559_c0_g1_i1	NA	NA	NA	NA	4.443810234	-2.510709265	0.000192739	0.029515681	G43	female	larva
TRINITY_DN116137_c0_g2_i2	wars2	scaffold_1854	17	17	1.642347668	-2.488010892	9.86E-05	0.015953329	G43	female	larva
TRINITY_DN128648_c7_g2_i1	NA	NA	NA	NA	2.742126608	-2.487337846	0.000301135	0.042083171	G43	female	larva
TRINITY_DN131370_c0_g1_i1	mafg	Chr10	20016369	20016369	3.364701789	-2.471113071	1.52E-05	0.002896473	G43	female	larva
TRINITY_DN126410_c3_g1_i3	NA	NA	NA	NA	5.17011364	-2.437969947	1.32E-05	0.00254735	G43	female	larva
TRINITY_DN132480_c0_g2_i5	NA	NA	NA	NA	3.019893279	-2.339225403	1.92E-05	0.003644163	G43	female	larva
TRINITY_DN123125_c7_g2_i1	morn1	Chr07	81541217	81541217	4.087844926	-2.030251936	0.000154735	0.024277263	G43	female	larva
TRINITY_DN128595_c0_g6_i1	NA	NA	NA	NA	4.752340531	-2.026439863	0.000214374	0.031730211	G43	female	larva
TRINITY_DN142384_c0_g1_i1	NA	NA	NA	NA	1.764107813	2.131405655	0.000336921	0.0468284	G43	male	larva
TRINITY_DN124874_c1_g1_i1	rnf26	Chr07	86057804	86057804	4.634777705	2.164275802	5.38E-06	0.001166759	G43	male	larva
TRINITY_DN131565_c0_g5_i1	NA	NA	NA	NA	4.10031904	2.24757282	0.000273893	0.039131517	G43	male	larva
TRINITY_DN126159_c0_g1_i2	prkcd	Chr04	113363332	113363332	3.571094011	2.363546726	0.000341786	0.047247819	G43	male	larva
TRINITY_DN127436_c2_g1_i1	NA	NA	NA	NA	2.155605022	2.555936696	0.000236706	0.034394945	G43	male	larva
TRINITY_DN121490_c3_g1_i3	NA	NA	NA	NA	1.104769532	2.746749474	7.15E-05	0.012022079	G43	male	larva
TRINITY_DN209985_c0_g1_i1	NA	NA	NA	NA	0.936700073	2.793083223	3.93E-05	0.006880595	G43	male	larva
TRINITY_DN133889_c1_g7_i1	Xetrov90000522m	Chr01	20771304	20771304	5.318671832	2.850644919	0.000206158	0.03138267	G43	male	larva
TRINITY_DN119926_c0_g1_i1	stk16	Chr09	78602996	78602996	2.690324597	2.931996685	0.000159173	0.024821245	G43	male	larva
TRINITY_DN116044_c0_g2_i1	nxnl1	Chr03	124621269	124621269	1.275481359	3.022782272	0.000284699	0.040449391	G43	male	larva
TRINITY_DN133889_c1_g4_i7	NA	NA	NA	NA	4.936104637	3.176505723	3.59E-05	0.006374431	G43	male	larva
TRINITY_DN116044_c0_g1_i1	NA	NA	NA	NA	1.040033974	3.212457175	0.000351007	0.048261594	G43	male	larva
TRINITY_DN129533_c4_g2_i3	Xetrov90029798m	scaffold_622	10589	10589	4.147019781	3.318206368	0.000114792	0.018348075	G43	male	larva
TRINITY_DN129733_c3_g5_i1	NA	NA	NA	NA	0.973774169	3.489854998	1.03E-06	0.000260346	G43	male	larva
TRINITY_DN130291_c2_g1_i1	NA	NA	NA	NA	0.892675075	3.6131319	7.19E-07	0.000201945	G43	male	larva
TRINITY_DN127614_c0_g1_i2	NA	NA	NA	NA	1.480580082	3.781880606	0.000248985	0.035974753	G43	male	larva
TRINITY_DN125925_c5_g1_i1	fut8	Chr08	99166881	99166881	0.944798779	4.068266362	0.000213234	0.031730211	G43	male	larva
TRINITY_DN130234_c0_g4_i4	kcnj1	Chr07	66717587	66717587	3.826813049	4.777365441	0.000166273	0.025771301	G43	male	larva
TRINITY_DN134625_c0_g1_i4	NA	NA	NA	NA	3.447526869	4.984260611	6.16E-07	0.000181055	G43	male	larva
TRINITY_DN129279_c4_g4_i1	lmbrd1	Chr05	90577488	90577488	1.640831693	5.343337432	1.56E-09	1.45E-06	G43	male	larva
TRINITY_DN180950_c0_g1_i1	NA	NA	NA	NA	0.191856859	5.731592986	2.89E-06	0.000660014	G43	male	larva
TRINITY_DN27210_c0_g1_i1	NA	NA	NA	NA	2.745061041	6.845879572	6.84E-06	0.001410605	G43	male	larva
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	0.632990371	7.537763162	1.53E-12	4.34E-09	G43	male	larva
TRINITY_DN121465_c5_g2_i1	NA	NA	NA	NA	2.318275603	7.910859932	4.17E-17	3.55E-13	G43	male	larva
TRINITY_DN128130_c4_g11_i1	NA	NA	NA	NA	0.418464669	9.167846809	6.39E-13	2.04E-09	G43	male	larva
TRINITY_DN127093_c0_g4_i1	NA	NA	NA	NA	0.916920732	9.68734612	9.31E-08	3.72E-05	G43	male	larva
TRINITY_DN127464_c0_g2_i1	b3galt1	Chr09	64355431	64355431	1.085221133	9.864909739	3.96E-15	1.69E-11	G43	male	larva
TRINITY_DN127464_c0_g7_i1	NA	NA	NA	NA	1.108000475	9.888689647	1.57E-16	1.00E-12	G43	male	larva
TRINITY_DN127055_c1_g5_i1	NA	NA	NA	NA	1.124555895	9.904435091	2.10E-16	1.07E-12	G43	male	larva
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	2.219949089	11.02532958	1.76E-23	4.50E-19	G43	male	larva
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	5.998675446	-14.88551524	7.32E-94	1.14E-90	G46	female	larva
TRINITY_DN119116_c0_g1_i1	ccdc28b	Chr02	82466852	82466852	5.359601764	-14.24629998	1.42E-69	5.12E-67	G46	female	larva
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	5.157001326	-14.0437609	2.27E-62	6.51E-60	G46	female	larva
TRINITY_DN119774_c0_g1_i2	NA	NA	NA	NA	5.129158272	-14.01438195	9.01E-100	2.25E-95	G46	female	larva
TRINITY_DN151741_c0_g1_i1	NA	NA	NA	NA	4.738147567	-13.6230719	3.81E-83	2.44E-80	G46	female	larva
TRINITY_DN126078_c0_g1_i1	NA	NA	NA	NA	4.73024097	-13.61463927	2.11E-93	3.10E-90	G46	female	larva
TRINITY_DN127129_c2_g3_i1	NA	NA	NA	NA	6.378606543	-13.41195137	1.12E-83	7.36E-81	G46	female	larva
TRINITY_DN83270_c0_g2_i1	NA	NA	NA	NA	4.286241384	-13.16881241	1.62E-78	8.07E-76	G46	female	larva
TRINITY_DN124389_c0_g1_i1	apbb3	Chr03	14114667	14114667	4.262423971	-13.14677515	1.83E-64	5.62E-62	G46	female	larva
TRINITY_DN103798_c0_g1_i1	ercc3	scaffold_33	1195941	1195941	6.865112502	-13.09839422	2.44E-96	7.04E-93	G46	female	larva
TRINITY_DN111028_c0_g1_i1	NA	NA	NA	NA	6.024976258	-13.05645752	4.88E-98	5.41E-94	G46	female	larva
TRINITY_DN132173_c9_g2_i1	zbtb10	Chr06	108817196	108817196	4.170596829	-13.05525095	1.20E-57	2.86E-55	G46	female	larva
TRINITY_DN124448_c4_g1_i1	rcn2	Chr07	76254321	76254321	3.79915727	-12.68027028	7.31E-64	2.22E-61	G46	female	larva
TRINITY_DN128402_c0_g1_i2	NA	NA	NA	NA	8.398604446	-12.67847167	8.67E-98	5.41E-94	G46	female	larva
TRINITY_DN123147_c0_g1_i1	ddx20	Chr02	72871752	72871752	3.739182	-12.62014153	1.96E-62	5.70E-60	G46	female	larva
TRINITY_DN74428_c0_g1_i1	NA	NA	NA	NA	8.863830545	-12.55346993	7.58E-90	7.27E-87	G46	female	larva
TRINITY_DN124226_c0_g1_i1	NA	NA	NA	NA	3.607120603	-12.48998889	1.31E-48	2.40E-46	G46	female	larva
TRINITY_DN135526_c5_g2_i2	NA	NA	NA	NA	3.555623373	-12.43637533	3.70E-56	8.39E-54	G46	female	larva
TRINITY_DN97753_c0_g2_i1	NA	NA	NA	NA	3.555074338	-12.43522336	3.55E-58	8.85E-56	G46	female	larva
TRINITY_DN123696_c0_g1_i1	NA	NA	NA	NA	3.444261482	-12.32770841	5.82E-42	8.65E-40	G46	female	larva
TRINITY_DN129649_c3_g2_i1	NA	NA	NA	NA	6.076777602	-12.3093902	2.45E-86	1.80E-83	G46	female	larva
TRINITY_DN136663_c13_g1_i1	fmo3	Chr04	97624423	97624423	6.936171715	-12.28218665	4.00E-97	1.66E-93	G46	female	larva
TRINITY_DN120071_c0_g1_i2	scn1b	Chr07	115930063	115930063	6.518917188	-12.25113043	2.82E-96	7.04E-93	G46	female	larva
TRINITY_DN120456_c0_g1_i1	ddx49	Chr01	100443086	100443086	5.219518705	-12.23283386	3.89E-88	3.03E-85	G46	female	larva
TRINITY_DN83270_c0_g1_i1	LOC101731749	Chr04	23281296	23281296	8.083421124	-12.21851828	3.70E-97	1.66E-93	G46	female	larva
TRINITY_DN45107_c0_g2_i1	NA	NA	NA	NA	3.280568582	-12.16131876	3.62E-46	5.90E-44	G46	female	larva
TRINITY_DN119288_c0_g1_i2	slc38a9	Chr01	178601879	178601879	7.048378351	-12.12575199	1.53E-89	1.41E-86	G46	female	larva
TRINITY_DN109666_c0_g1_i1	NA	NA	NA	NA	7.019894359	-12.10335183	8.39E-96	1.74E-92	G46	female	larva
TRINITY_DN69456_c0_g1_i2	NA	NA	NA	NA	7.474527895	-12.0777447	6.89E-98	5.41E-94	G46	female	larva
TRINITY_DN75302_c0_g2_i1	NA	NA	NA	NA	6.681680989	-12.04477145	4.29E-94	7.14E-91	G46	female	larva
TRINITY_DN122649_c5_g3_i1	NA	NA	NA	NA	3.133121754	-12.01173182	4.09E-48	7.34E-46	G46	female	larva
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	5.700771851	-11.94937372	2.70E-96	7.04E-93	G46	female	larva
TRINITY_DN131553_c0_g1_i1	hook2-like	scaffold_185	94113	94113	7.738728711	-11.89359551	1.40E-90	1.45E-87	G46	female	larva
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	6.986414829	-11.81141532	4.45E-96	1.01E-92	G46	female	larva
TRINITY_DN135315_c2_g1_i1	NA	NA	NA	NA	2.875661784	-11.75233216	2.84E-46	4.65E-44	G46	female	larva
TRINITY_DN92285_c0_g1_i1	NA	NA	NA	NA	4.638194243	-11.65052315	1.69E-78	8.27E-76	G46	female	larva
TRINITY_DN45107_c0_g1_i1	NA	NA	NA	NA	2.754141497	-11.63315435	2.34E-38	3.12E-36	G46	female	larva
TRINITY_DN97753_c0_g1_i1	NA	NA	NA	NA	6.78377042	-11.62479257	1.74E-94	3.09E-91	G46	female	larva
TRINITY_DN118245_c0_g1_i2	NA	NA	NA	NA	7.09250243	-11.53519483	4.06E-93	5.63E-90	G46	female	larva
TRINITY_DN101072_c0_g2_i2	hdgf	Chr08	110018458	110018458	6.886359301	-11.48717789	4.69E-97	1.67E-93	G46	female	larva
TRINITY_DN135315_c3_g5_i3	NA	NA	NA	NA	2.596927622	-11.47298118	9.73E-40	1.36E-37	G46	female	larva
TRINITY_DN119058_c0_g1_i1	NA	NA	NA	NA	2.496269162	-11.37422669	1.55E-34	1.80E-32	G46	female	larva
TRINITY_DN208554_c0_g1_i1	NA	NA	NA	NA	6.285689591	-11.37191644	3.57E-92	3.87E-89	G46	female	larva
TRINITY_DN130516_c0_g2_i1	pfas	Chr09	3120017	3120017	2.49011818	-11.36717269	1.42E-35	1.66E-33	G46	female	larva
TRINITY_DN119058_c0_g2_i1	mrpl47	Chr05	95219025	95219025	2.285735101	-11.16410936	1.36E-30	1.35E-28	G46	female	larva
TRINITY_DN109929_c0_g1_i1	NA	NA	NA	NA	5.798559399	-11.15822606	6.17E-85	4.40E-82	G46	female	larva
TRINITY_DN96567_c0_g1_i1	NA	NA	NA	NA	2.224790279	-11.10002577	1.46E-32	1.58E-30	G46	female	larva
TRINITY_DN98815_c0_g2_i1	NA	NA	NA	NA	7.140373843	-11.0227728	5.39E-93	7.08E-90	G46	female	larva
TRINITY_DN110915_c0_g1_i1	NA	NA	NA	NA	2.145070253	-11.01236425	1.04E-37	1.33E-35	G46	female	larva
TRINITY_DN130516_c0_g1_i1	micu1	Chr07	32279407	32279407	2.097423496	-10.96064047	4.51E-38	5.92E-36	G46	female	larva
TRINITY_DN9222_c0_g1_i1	dyrk3	Chr02	65700950	65700950	3.898632362	-10.93332083	4.12E-40	5.94E-38	G46	female	larva
TRINITY_DN165190_c0_g1_i1	NA	NA	NA	NA	4.66486348	-10.89538132	2.24E-75	9.82E-73	G46	female	larva
TRINITY_DN135585_c3_g1_i1	NA	NA	NA	NA	5.52219333	-10.87906323	8.74E-93	1.09E-89	G46	female	larva
TRINITY_DN68190_c0_g2_i1	NA	NA	NA	NA	2.011180026	-10.87712982	2.44E-35	2.85E-33	G46	female	larva
TRINITY_DN105624_c0_g1_i1	NA	NA	NA	NA	3.817293593	-10.84079259	1.39E-61	3.91E-59	G46	female	larva
TRINITY_DN121548_c0_g1_i1	Xetrov90020821m	Chr08	52630960	52630960	4.595073329	-10.84046237	5.45E-72	2.19E-69	G46	female	larva
TRINITY_DN114957_c0_g1_i3	NA	NA	NA	NA	1.968824895	-10.83567142	1.21E-33	1.35E-31	G46	female	larva
TRINITY_DN133823_c0_g2_i1	NA	NA	NA	NA	6.954417352	-10.81273176	1.43E-92	1.70E-89	G46	female	larva
TRINITY_DN114382_c0_g1_i2	NA	NA	NA	NA	3.776027436	-10.77650855	1.51E-39	2.08E-37	G46	female	larva
TRINITY_DN110679_c0_g1_i1	NA	NA	NA	NA	5.025042784	-10.76486731	1.58E-88	1.27E-85	G46	female	larva
TRINITY_DN112124_c0_g2_i1	NA	NA	NA	NA	3.752146199	-10.75826753	8.34E-58	2.02E-55	G46	female	larva
TRINITY_DN135315_c3_g4_i2	NA	NA	NA	NA	4.968529084	-10.71260842	7.68E-67	2.49E-64	G46	female	larva
TRINITY_DN118281_c0_g1_i1	NA	NA	NA	NA	4.452244047	-10.69335517	4.62E-79	2.40E-76	G46	female	larva
TRINITY_DN128784_c3_g3_i1	NA	NA	NA	NA	1.818791835	-10.68849987	7.96E-29	7.24E-27	G46	female	larva
TRINITY_DN131690_c0_g1_i2	NA	NA	NA	NA	4.426536203	-10.67126374	4.91E-81	2.78E-78	G46	female	larva
TRINITY_DN109913_c0_g2_i1	NA	NA	NA	NA	1.790811423	-10.66485568	1.13E-25	8.46E-24	G46	female	larva
TRINITY_DN131553_c0_g2_i1	NA	NA	NA	NA	4.412758906	-10.64254839	5.83E-76	2.60E-73	G46	female	larva
TRINITY_DN79738_c0_g1_i1	NA	NA	NA	NA	1.782299783	-10.63061029	1.07E-29	1.00E-27	G46	female	larva
TRINITY_DN133291_c0_g2_i1	NA	NA	NA	NA	7.164717499	-10.62875118	1.90E-95	3.65E-92	G46	female	larva
TRINITY_DN120463_c0_g1_i1	NA	NA	NA	NA	5.816989515	-10.62654279	8.12E-85	5.63E-82	G46	female	larva
TRINITY_DN97717_c0_g2_i1	thoc5	Chr01	132400381	132400381	1.765922729	-10.62541274	1.20E-32	1.30E-30	G46	female	larva
TRINITY_DN45542_c0_g1_i1	NA	NA	NA	NA	6.463270241	-10.59525847	1.39E-87	1.05E-84	G46	female	larva
TRINITY_DN126729_c2_g1_i2	NA	NA	NA	NA	4.845318945	-10.59242179	5.68E-73	2.32E-70	G46	female	larva
TRINITY_DN125519_c4_g4_i2	NA	NA	NA	NA	3.559552611	-10.58305352	4.32E-55	9.36E-53	G46	female	larva
TRINITY_DN98982_c0_g2_i1	NA	NA	NA	NA	1.690762648	-10.54847502	1.35E-31	1.40E-29	G46	female	larva
TRINITY_DN128648_c7_g8_i1	pip5k1c	Chr01	74476378	74476378	4.741105921	-10.46819291	3.39E-89	3.02E-86	G46	female	larva
TRINITY_DN136699_c6_g5_i2	NA	NA	NA	NA	1.573020613	-10.45009409	2.38E-21	1.39E-19	G46	female	larva
TRINITY_DN135526_c5_g1_i1	NA	NA	NA	NA	5.046116754	-10.41246524	1.15E-84	7.75E-82	G46	female	larva
TRINITY_DN151548_c0_g1_i1	c12orf45	Chr03	40721242	40721242	6.391170494	-10.39733586	7.02E-89	5.84E-86	G46	female	larva
TRINITY_DN113238_c0_g2_i1	NA	NA	NA	NA	1.528564661	-10.38574435	6.12E-29	5.61E-27	G46	female	larva
TRINITY_DN125309_c0_g1_i1	Xetrov90028299m	scaffold_36	229153	229153	7.055343966	-10.374038	3.77E-89	3.24E-86	G46	female	larva
TRINITY_DN123462_c3_g1_i1	NA	NA	NA	NA	5.011426054	-10.3689533	1.90E-92	2.16E-89	G46	female	larva
TRINITY_DN135535_c0_g1_i2	NA	NA	NA	NA	8.691058617	-10.33209255	2.42E-70	9.16E-68	G46	female	larva
TRINITY_DN125119_c3_g1_i1	NA	NA	NA	NA	1.432323802	-10.2922775	6.22E-26	4.86E-24	G46	female	larva
TRINITY_DN131394_c0_g1_i2	NA	NA	NA	NA	3.254438255	-10.27664841	7.58E-51	1.45E-48	G46	female	larva
TRINITY_DN114286_c0_g3_i1	NA	NA	NA	NA	1.382643364	-10.24243603	6.41E-25	4.56E-23	G46	female	larva
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	5.590727297	-10.24131002	1.48E-56	3.42E-54	G46	female	larva
TRINITY_DN91852_c0_g1_i1	NA	NA	NA	NA	1.369886333	-10.22641091	1.11E-25	8.39E-24	G46	female	larva
TRINITY_DN125119_c3_g3_i1	lamc1	Chr04	89864311	89864311	1.338229708	-10.19890084	4.74E-24	3.25E-22	G46	female	larva
TRINITY_DN124325_c0_g1_i1	NA	NA	NA	NA	7.841243008	-10.18508682	8.05E-60	2.11E-57	G46	female	larva
TRINITY_DN132305_c3_g4_i3	NA	NA	NA	NA	5.154296628	-10.17604295	1.91E-82	1.16E-79	G46	female	larva
TRINITY_DN69434_c0_g2_i1	NA	NA	NA	NA	3.841369997	-10.08495166	6.26E-58	1.55E-55	G46	female	larva
TRINITY_DN117740_c0_g1_i2	NA	NA	NA	NA	5.39174855	-10.00137375	6.47E-80	3.43E-77	G46	female	larva
TRINITY_DN124649_c0_g1_i1	NA	NA	NA	NA	6.709762122	-9.998825856	2.80E-90	2.80E-87	G46	female	larva
TRINITY_DN121562_c0_g1_i6	NA	NA	NA	NA	3.71171916	-9.956120636	1.86E-57	4.35E-55	G46	female	larva
TRINITY_DN125285_c2_g1_i3	tardbp-like	Chr07	39629412	39629412	5.31649959	-9.90184711	5.90E-72	2.33E-69	G46	female	larva
TRINITY_DN126783_c1_g5_i3	NA	NA	NA	NA	4.285066441	-9.655154467	1.02E-65	3.22E-63	G46	female	larva
TRINITY_DN130577_c0_g2_i5	amotl1	Chr02	161793839	161793839	4.570816415	-9.646941047	1.04E-68	3.55E-66	G46	female	larva
TRINITY_DN135914_c0_g2_i1	schip1	Chr05	103619819	103619819	3.819495291	-9.545379962	3.78E-37	4.68E-35	G46	female	larva
TRINITY_DN121355_c0_g1_i4	NA	NA	NA	NA	4.167131316	-9.518582627	7.95E-72	3.10E-69	G46	female	larva
TRINITY_DN159629_c0_g1_i1	LOC100485269	Chr03	112449968	112449968	0.666066883	-9.51033551	2.62E-18	1.25E-16	G46	female	larva
TRINITY_DN78386_c0_g1_i1	NA	NA	NA	NA	0.654142929	-9.482352606	4.57E-20	2.49E-18	G46	female	larva
TRINITY_DN133823_c0_g1_i1	erf	Chr07	99060020	99060020	3.280249844	-9.478068949	7.44E-48	1.31E-45	G46	female	larva
TRINITY_DN135514_c0_g1_i1	NA	NA	NA	NA	0.621200707	-9.45937185	1.10E-18	5.37E-17	G46	female	larva
TRINITY_DN125971_c0_g1_i2	NA	NA	NA	NA	4.399111181	-9.456393329	1.09E-74	4.71E-72	G46	female	larva
TRINITY_DN128868_c0_g3_i1	NA	NA	NA	NA	2.413410149	-9.446846428	1.67E-25	1.23E-23	G46	female	larva
TRINITY_DN116966_c0_g1_i1	crhr1.1	Chr10	7196145	7196145	7.067833033	-9.324680175	1.23E-82	7.68E-80	G46	female	larva
TRINITY_DN120818_c0_g1_i2	NA	NA	NA	NA	4.287222384	-9.315352886	1.36E-58	3.47E-56	G46	female	larva
TRINITY_DN128175_c8_g3_i2	NA	NA	NA	NA	0.490771191	-9.313503653	6.18E-19	3.11E-17	G46	female	larva
TRINITY_DN131426_c0_g1_i1	NA	NA	NA	NA	0.487003957	-9.308636386	5.31E-19	2.68E-17	G46	female	larva
TRINITY_DN69456_c0_g2_i1	NA	NA	NA	NA	2.309422655	-9.300172125	2.21E-34	2.54E-32	G46	female	larva
TRINITY_DN109913_c0_g1_i1	NA	NA	NA	NA	2.282688747	-9.298120997	2.05E-37	2.61E-35	G46	female	larva
TRINITY_DN128157_c0_g1_i3	NA	NA	NA	NA	3.068832544	-9.288123163	1.59E-39	2.18E-37	G46	female	larva
TRINITY_DN128638_c0_g1_i2	NA	NA	NA	NA	8.270543061	-9.270814605	4.70E-44	7.29E-42	G46	female	larva
TRINITY_DN133109_c3_g5_i1	NA	NA	NA	NA	0.448778507	-9.268267172	1.01E-18	4.98E-17	G46	female	larva
TRINITY_DN122293_c0_g1_i1	NA	NA	NA	NA	4.728819596	-9.264453692	2.19E-69	7.80E-67	G46	female	larva
TRINITY_DN123052_c0_g1_i2	LOC100493992	Chr10	10081211	10081211	4.621560463	-9.248491012	3.19E-59	8.20E-57	G46	female	larva
TRINITY_DN129116_c0_g1_i3	NA	NA	NA	NA	4.595898012	-9.209278991	4.45E-78	2.14E-75	G46	female	larva
TRINITY_DN129651_c0_g4_i5	NA	NA	NA	NA	7.663864139	-9.145347642	4.50E-48	8.02E-46	G46	female	larva
TRINITY_DN117638_c0_g1_i1	NA	NA	NA	NA	4.702107179	-9.118544515	8.83E-82	5.12E-79	G46	female	larva
TRINITY_DN124263_c0_g1_i1	NA	NA	NA	NA	7.068427954	-9.05683558	2.44E-55	5.39E-53	G46	female	larva
TRINITY_DN112272_c0_g1_i1	NA	NA	NA	NA	3.329525883	-9.024170148	5.88E-39	8.02E-37	G46	female	larva
TRINITY_DN97228_c0_g1_i1	NA	NA	NA	NA	0.196679229	-9.02133385	9.12E-16	3.48E-14	G46	female	larva
TRINITY_DN119494_c0_g1_i1	NA	NA	NA	NA	5.148899534	-9.014800681	4.44E-76	2.05E-73	G46	female	larva
TRINITY_DN123456_c0_g3_i1	NA	NA	NA	NA	5.577896605	-9.004878144	1.01E-69	3.71E-67	G46	female	larva
TRINITY_DN129466_c1_g5_i1	NA	NA	NA	NA	4.138294286	-8.978338407	2.02E-59	5.25E-57	G46	female	larva
TRINITY_DN118554_c3_g1_i4	lyn	Chr06	100789118	100789118	3.218079576	-8.972108207	1.40E-33	1.55E-31	G46	female	larva
TRINITY_DN113538_c0_g1_i1	NA	NA	NA	NA	5.945990454	-8.963109914	7.22E-81	4.00E-78	G46	female	larva
TRINITY_DN49077_c0_g1_i1	NA	NA	NA	NA	0.118854988	-8.946544981	1.07E-14	3.72E-13	G46	female	larva
TRINITY_DN108208_c0_g1_i3	NA	NA	NA	NA	5.754522918	-8.940880205	1.44E-78	7.31E-76	G46	female	larva
TRINITY_DN130593_c0_g3_i1	NA	NA	NA	NA	0.125151705	-8.922814499	4.37E-17	1.86E-15	G46	female	larva
TRINITY_DN121347_c0_g1_i2	bpnt1	Chr05	6945189	6945189	4.340070592	-8.919358362	1.70E-62	4.99E-60	G46	female	larva
TRINITY_DN122658_c0_g1_i4	NA	NA	NA	NA	1.878113251	-8.905277446	5.10E-23	3.32E-21	G46	female	larva
TRINITY_DN131426_c0_g3_i1	mier1-like	Chr04	79838756	79838756	1.881230237	-8.889026821	3.19E-30	3.09E-28	G46	female	larva
TRINITY_DN108746_c0_g3_i1	NA	NA	NA	NA	0.062180101	-8.850538638	5.44E-17	2.30E-15	G46	female	larva
TRINITY_DN126983_c0_g1_i2	dusp22	Chr06	51117287	51117287	3.494291783	-8.845881426	7.95E-43	1.22E-40	G46	female	larva
TRINITY_DN116337_c0_g1_i3	NA	NA	NA	NA	2.536257296	-8.776567198	8.27E-36	9.78E-34	G46	female	larva
TRINITY_DN116144_c0_g1_i1	NA	NA	NA	NA	1.762697208	-8.730394813	9.39E-30	8.87E-28	G46	female	larva
TRINITY_DN133291_c0_g1_i1	ddx28	Chr04	45892604	45892604	6.827574445	-8.726916943	8.67E-52	1.70E-49	G46	female	larva
TRINITY_DN129237_c5_g4_i2	NA	NA	NA	NA	3.633341087	-8.703447077	3.15E-54	6.66E-52	G46	female	larva
TRINITY_DN129649_c3_g1_i3	NA	NA	NA	NA	6.79125997	-8.688080744	5.61E-47	9.58E-45	G46	female	larva
TRINITY_DN123396_c0_g1_i4	NA	NA	NA	NA	7.371048549	-8.598793806	3.51E-55	7.69E-53	G46	female	larva
TRINITY_DN110103_c0_g1_i1	Xetrov90030986m	scaffold_99	91253	91253	5.639607119	-8.569026429	7.91E-48	1.38E-45	G46	female	larva
TRINITY_DN98655_c0_g1_i1	NA	NA	NA	NA	4.54559674	-8.559606979	4.00E-69	1.39E-66	G46	female	larva
TRINITY_DN130393_c6_g2_i4	NA	NA	NA	NA	3.420349113	-8.495787021	2.31E-46	3.84E-44	G46	female	larva
TRINITY_DN164909_c0_g1_i1	NA	NA	NA	NA	7.138243042	-8.391223661	1.85E-46	3.10E-44	G46	female	larva
TRINITY_DN117125_c0_g1_i1	NA	NA	NA	NA	6.168273799	-8.365988055	2.99E-60	8.03E-58	G46	female	larva
TRINITY_DN135315_c3_g6_i1	vwa3a	Chr09	18974565	18974565	4.22509855	-8.35403232	1.15E-43	1.77E-41	G46	female	larva
TRINITY_DN121071_c0_g1_i4	NA	NA	NA	NA	6.258519926	-8.322512557	1.09E-57	2.62E-55	G46	female	larva
TRINITY_DN125119_c3_g4_i1	NA	NA	NA	NA	5.258480802	-8.267686837	2.93E-82	1.74E-79	G46	female	larva
TRINITY_DN133440_c0_g2_i2	NA	NA	NA	NA	5.09315814	-8.25703817	5.82E-74	2.46E-71	G46	female	larva
TRINITY_DN117327_c0_g1_i1	NA	NA	NA	NA	1.150875279	-8.165999489	3.46E-18	1.63E-16	G46	female	larva
TRINITY_DN124438_c0_g1_i1	NA	NA	NA	NA	5.594496754	-8.162112727	4.83E-76	2.19E-73	G46	female	larva
TRINITY_DN132704_c0_g2_i5	NA	NA	NA	NA	5.81056254	-8.122506674	1.91E-77	8.99E-75	G46	female	larva
TRINITY_DN132180_c5_g1_i6	nhlrc3-like	Chr02	147947765	147947765	1.089842846	-8.086050233	6.00E-20	3.22E-18	G46	female	larva
TRINITY_DN109253_c0_g1_i1	NA	NA	NA	NA	1.809031404	-8.078777936	1.29E-15	4.90E-14	G46	female	larva
TRINITY_DN116607_c0_g1_i1	NA	NA	NA	NA	2.726254884	-8.047750033	1.76E-36	2.12E-34	G46	female	larva
TRINITY_DN113308_c0_g1_i2	aqp10	scaffold_627	999	999	1.840014476	-8.047126684	1.52E-14	5.20E-13	G46	female	larva
TRINITY_DN130878_c0_g1_i3	pkm	Chr03	82467007	82467007	2.688152833	-8.024757412	3.13E-40	4.54E-38	G46	female	larva
TRINITY_DN110644_c0_g3_i1	NA	NA	NA	NA	4.136725865	-8.02078597	6.61E-61	1.83E-58	G46	female	larva
TRINITY_DN125119_c3_g6_i1	NA	NA	NA	NA	5.4400335	-8.004634359	1.30E-80	7.03E-78	G46	female	larva
