gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB	A17MB	A17FB	A16MB	A15MB	A15FB	A12FB	A10MB	A10FB	A8MB	average	ward.D
TRINITY_DN114180_c0_g1_i1	NA	NA	NA	NA	2.03898983086389	-1.04323010622173	0.00244931576483231	0.0487900226147838	1.08808543091994	2.3097064688901	1.39104824291082	1.82871281577443	2.57624821442595	2.08863070379364	1.7278785086686	2.94736073008547	1.34666802518581	1	1
TRINITY_DN114504_c0_g2_i2	NA	NA	NA	NA	1.89527184494246	1.67705288502392	0.00224680233412352	0.0449832788793737	1.2408158509382	0.452137904827944	1.06509249169678	2.78886152933637	0.40889839351045	1.0259215760607	1.4709598670427	1.15449924137904	3.59109796569958	2	2
TRINITY_DN114651_c0_g1_i3	NA	NA	NA	NA	4.21557764871946	-1.12782800164386	9.33658246696692e-07	2.29227789990996e-05	3.1460635933715	4.93830810890692	4.0053263688518	3.38591684673605	4.57496706663177	4.6408025855961	3.77147097399874	4.73711788786973	3.60891244644068	1	1
TRINITY_DN114774_c0_g1_i1	NA	NA	NA	NA	2.65323082895144	-5.27908975708379	1.54180390804937e-14	2.54733213914016e-12	-1.37724487870555	4.18902740493928	-2.76073336601957	-2.06150099111154	2.80227619493386	4.35845090388605	0.545776515840278	3.10901217562316	-2.16867773884217	1	1
TRINITY_DN11504_c0_g1_i1	NA	NA	NA	NA	0.323701920741169	-5.24048383820063	3.51489163122273e-11	1.75663276238706e-09	-2.14124688619374	1.92945019617136	-2.76073336601957	-2.36916322704831	-0.282956751940792	2.0025542681185	-1.72770341095746	0.788456284782641	-2.76073336601958	1	1
TRINITY_DN115328_c0_g1_i1	NA	NA	NA	NA	4.70535556611373	1.32924506308977	3.60473988955181e-06	8.51525057004557e-05	4.50970096978839	3.96857875073793	5.50765824874757	5.34629383707711	3.78693643306706	3.07749123315144	5.47929191374554	4.24948502162106	4.59570242923042	2	2
TRINITY_DN115504_c0_g1_i1	NA	NA	NA	NA	0.553905218454445	-5.82177522132096	1.07659690257823e-12	8.42294629602082e-11	-2.14124688619374	2.26730559000411	-2.76073336601957	-2.76073336601957	-0.0137801987182962	2.19595012444307	-1.72770341095746	0.983055884720433	-2.76073336601958	1	1
TRINITY_DN115709_c1_g2_i1	cttn-like.1	Chr03	80279098	80279098	3.22396336049523	-1.00183495594256	0.00041815403091772	0.00898599255270544	2.62334911863626	3.38048717262521	2.64316532627209	3.07538415239566	3.9052908085412	3.24929126943588	2.67808695116272	4.06830278683788	2.38912453421294	1	1
TRINITY_DN115749_c0_g2_i1	erlin1	Chr07	59176325	59176325	0.744134830401994	-6.51822145173564	2.80275065312603e-15	6.34845625760894e-13	-2.76073336601957	2.28866179433312	-2.76073336601957	-2.76073336601957	0.660431295060162	2.57964279592259	-1.72770341095746	0.921060765796632	-2.76073336601958	1	1
TRINITY_DN115861_c0_g1_i2	NA	NA	NA	NA	3.80366811705394	-1.19583280934577	0.000211975084820199	0.00465136266198823	2.21978140860922	4.22270330521524	3.98935563108606	2.89974557972318	4.82711766064688	4.28742520833181	2.8578166353298	3.86105384190865	3.24879585120809	1	1
TRINITY_DN115904_c0_g3_i2	NA	NA	NA	NA	7.14346218398612	1.26672161069118	1.98894206035247e-06	4.78282668228766e-05	7.04683379863673	6.56859619415752	7.10810577316026	8.09216353391012	6.40276665822101	6.00264306291911	7.23155879541569	6.21061814727489	8.02820083311237	2	2
TRINITY_DN116102_c0_g3_i1	NA	NA	NA	NA	1.00062631362033	-5.40887331092273	1.82584830451556e-12	1.30822962573797e-10	-2.76073336601957	2.66036488359192	-2.76073336601957	-2.76073336601957	1.37411509281721	2.51892865311341	-0.711467750267295	1.20740018370384	-2.76073336601958	1	1
TRINITY_DN116138_c0_g2_i2	apcdd1	Chr06	89607524	89607524	3.16630872056018	3.92499193145064	0.00230387863538847	0.0460562556812498	-1.37724487870555	-1.78021851587185	-2.08346519122015	5.43642173412862	-0.282956751940792	-1.6813776453044	0.102789766973791	1.61234258243278	4.91138934664776	2	2
TRINITY_DN116365_c0_g1_i1	tsku	Chr02	168633340	168633340	0.2810202827143	3.7549420457049	0.000257499067822053	0.00561084276021566	-1.37724487870555	-2.1887316805868	-1.27668463650643	1.5850079205952	-2.76073336601957	-1.6813776453044	-0.906421051844555	-1.33289220621081	2.34728668638179	2	2
TRINITY_DN116526_c0_g1_i1	srebf1	Chr09	9596809	9596809	2.56354523496116	-1.04914004820259	0.000528451658157387	0.0112785879351569	2.06468289292146	3.41973188033435	2.37468684202498	1.88370932957482	2.98233475481285	2.78266292347283	1.82536981933105	2.89993821981092	1.90345734743653	1	1
TRINITY_DN117036_c0_g1_i1	NA	NA	NA	NA	2.87149079672066	2.52458118244731	0.000295004677832135	0.00639829836777697	1.72811126445203	1.33158367395653	1.1821201386691	4.48940262914431	0.939401830483732	1.29092505948511	1.15815708123269	0.563453708283176	4.72792902385948	2	2
TRINITY_DN117360_c0_g1_i1	NA	NA	NA	NA	3.29408557508374	2.00252330506139	5.48701301866729e-05	0.00124486053841121	2.90825160104834	1.69364937380351	2.76073096199129	4.2661268460193	2.09692910492966	1.9726817570001	2.32498866071213	1.83038681372633	5.10270098705863	2	2
TRINITY_DN117446_c0_g1_i2	NA	NA	NA	NA	1.6611246134652	2.10101878388889	3.06107843049154e-05	0.000697861281470909	1.4641428679718	0.525929732159554	1.69665151224923	1.88370932957482	0.87455185300601	-0.0458370457960322	2.27983830241628	-0.82814414466178	3.16698244489095	2	2
TRINITY_DN117464_c0_g4_i1	NA	NA	NA	NA	1.15993135311615	-3.93916639803766	1.61947768760065e-06	3.9044008422008e-05	-2.76073336601957	2.62721902933678	-2.76073336601957	-2.06150099111154	1.06096175949599	2.71209866127658	0.467398733457097	1.7254800953304	-2.16867773884217	1	1
TRINITY_DN117550_c0_g1_i1	tubgcp3	Chr02	112820947	112820947	4.67781942412061	1.12283948436398	0.000100657467633823	0.00225812004267666	5.75802149897789	3.36045708956681	4.27276262268143	5.15089730770353	3.9919177038271	3.93916564178519	4.88921706839684	4.36458639601745	4.88238735127964	3	2
TRINITY_DN117634_c0_g1_i1	NA	NA	NA	NA	0.186605129854159	-3.95365932427388	7.34302681898484e-06	0.000171156509763342	-2.76073336601957	1.98283493036625	-2.76073336601957	-2.06150099111154	-0.0137801987182962	1.7084201324398	-0.539750013497393	-0.454950812056297	-2.76073336601958	1	1
TRINITY_DN117634_c0_g2_i1	NA	NA	NA	NA	2.51731553348755	-5.70700761172191	2.09088558878542e-09	6.77355288722216e-08	-2.76073336601957	4.11922148221914	-2.76073336601957	-2.76073336601957	2.15269194509163	4.29347941124275	0.384517037878066	3.06669089765855	-2.76073336601958	1	1
TRINITY_DN117646_c0_g2_i1	asah1	Chr01	33488227	33488227	2.12687497886348	1.87168442539784	0.000400669884283863	0.00862345980067499	2.2679845517832	1.06075108842054	1.12479261205751	2.69972107516366	0.314264004723763	1.38464924988001	1.82536981933105	0.479915404221083	3.87493756973169	2	2
TRINITY_DN117648_c0_g1_i2	NA	NA	NA	NA	1.66349201133372	-4.54091751634335	4.34198981848981e-11	2.1026460005504e-09	-1.70925234684164	3.15486726745204	-2.08346519122015	-2.76073336601957	1.5505394988444	3.34566990991035	0.102789766973791	2.18713884517484	-1.42606264623299	1	1
TRINITY_DN117838_c2_g1_i2	NA	NA	NA	NA	1.24467122704537	-6.84031824720938	1.23688642611157e-07	3.24373753970081e-06	-2.76073336601957	-1.78021851587185	-2.76073336601957	-1.80805613539913	2.9032635307983	-2.12238505822761	-2.76073336601957	3.68572713318585	-2.76073336601958	1	1
TRINITY_DN118022_c0_g1_i1	NA	NA	NA	NA	4.9259363264695	4.39946341675365	2.5836987522409e-06	6.15507606905769e-05	2.2679845517832	1.01022279535258	1.84601954284618	6.51385378545693	2.23249206729498	0.966535197398291	2.74606184301382	0.856281522322073	7.28348328799106	2	2
TRINITY_DN118319_c0_g1_i2	NA	NA	NA	NA	0.390591492161609	-1.80555965256261	0.000754100255592439	0.0159131584363823	-0.357294961943071	1.55952052907784	-0.383953410940951	0.0945401079490303	0.581361458921747	0.966535197398291	-2.15366708707112	0.983055884720433	-0.744822593405981	1	1
TRINITY_DN118329_c0_g1_i1	NA	NA	NA	NA	6.08969800159021	-0.763462611436107	9.66406114278214e-05	0.0021697400904662	5.52251267147337	6.32938360204785	5.77084721870951	5.51545594689921	6.19437973770375	6.49292028659843	6.09071219883755	6.77010500597626	5.51540200094642	1	1
TRINITY_DN118565_c0_g1_i1	NA	NA	NA	NA	2.40467746347219	-1.29658725821086	0.00207986892177064	0.0418162336476535	0.133781535531451	2.48645130260637	1.73546817176588	2.24745019719078	2.74900166436909	3.73187897142381	1.7278785086686	2.53633325306775	1.93204299618025	1	1
TRINITY_DN118738_c0_g1_i3	NA	NA	NA	NA	4.58785541082333	1.0221873238363	0.000470485284164255	0.0100797255349515	4.85955836117244	4.10122917821254	5.61823908772991	4.72096588710569	4.17809882039307	3.8350974181501	5.1529330775241	3.55915756335538	3.91128475338945	3	2
TRINITY_DN118778_c0_g1_i1	NA	NA	NA	NA	7.07008377737059	-5.82224203954103	4.30873872861566e-08	1.18065132691408e-06	-1.70925234684164	8.63883574001321	0.722740767390851	1.02425564363558	6.55538041932547	8.81821517168093	4.49890808797772	7.89892578434973	-2.16867773884217	1	1
TRINITY_DN118778_c0_g2_i1	NA	NA	NA	NA	6.32769686637721	-5.02592378303469	1.6445710483891e-05	0.000378305217330914	1.37891418745159	7.97648526844888	-2.76073336601957	-2.76073336601957	6.38832153666395	8.15945603164242	4.50872533416024	6.21223683477045	0.782175128760824	1	1
TRINITY_DN118778_c1_g1_i12	mamdc2	Chr01	117467899	117467899	4.77291734897119	-5.32185817330628	1.40659058671156e-10	6.03158928381183e-09	-0.684184732677626	6.3973140113379	-0.996711895809558	-0.515285175921068	4.32488577001229	6.6079120709518	2.60675026423039	5.17913998327333	-2.16867773884217	1	1
TRINITY_DN1192_c0_g1_i1	NA	NA	NA	NA	0.722954682607596	-5.09424968191513	8.1487975316959e-10	2.88619516106864e-08	-2.76073336601957	2.17857164503859	-2.76073336601957	-2.76073336601957	0.581361458921747	2.51892865311341	-0.711467750267295	1.04249636575762	-2.76073336601958	1	1
TRINITY_DN119713_c0_g1_i1	Xetrov90023325m	Chr09	15563521	15563521	9.97985305985322	-1.29033325305095	0.000508922097527728	0.010891685069788	9.74304910185619	10.6096893273725	9.01404942714946	9.86846799907982	10.4534076788859	10.4687168158138	8.7488027494145	10.6728248168393	8.3884271693476	1	1
TRINITY_DN120105_c0_g1_i1	NA	NA	NA	NA	4.34744378818071	-0.62289229593328	0.0024642418242176	0.0490178187796032	4.09443714013961	4.52670684749436	4.1050371933782	3.89882485149361	4.83139547943372	4.44801964533297	4.13691692618815	4.79010328444929	3.9537260832942	1	1
TRINITY_DN120649_c0_g2_i1	NA	NA	NA	NA	2.90366026953116	-1.00026735264472	0.00215274121798828	0.0431886018497407	1.6932319773609	3.18934049599347	3.03417392944109	2.28878823830451	3.74219822935871	3.4027926381346	2.53170187746874	3.03777087028326	2.04103735358679	1	1
TRINITY_DN120657_c0_g1_i5	NA	NA	NA	NA	3.48505436018245	0.885197768388562	0.00246060699232815	0.0489802045311983	3.82317825493102	2.50481693104787	4.0367470423992	3.79744668069887	3.3828711913446	2.24675736136014	3.75506828444172	3.2915870916397	3.60003270267361	3	2
TRINITY_DN120731_c0_g1_i5	NA	NA	NA	NA	0.475567849995602	4.25100085896602	0.00172439821368874	0.0351219525945436	-2.76073336601957	-1.78021851587185	-2.76073336601957	2.06912578494955	-2.10877662483621	-1.6813776453044	-1.39925911009131	-2.76073336601957	2.5997731146178	2	2
TRINITY_DN120739_c0_g10_i1	NA	NA	NA	NA	3.1974091310444	1.11479173518533	0.00247807984186692	0.0492581942806201	3.63383010369997	1.84547589274277	3.56267944513489	3.0109699319226	1.59146929813151	3.35727682871377	4.03190506956203	2.49437605134216	3.5175552738889	3	2
TRINITY_DN120758_c3_g5_i1	NA	NA	NA	NA	1.20375223089325	-7.70755883615194	1.49998550068992e-06	3.62565342150411e-05	-2.76073336601957	-2.76073336601957	-2.76073336601957	-2.76073336601957	1.81529993276914	-2.76073336601957	-2.76073336601957	4.0466916381582	-2.16867773884217	1	1
TRINITY_DN120797_c1_g2_i1	NA	NA	NA	NA	0.399859173058998	-5.64834948747474	7.85516365111373e-11	3.5758181761561e-09	-2.76073336601957	1.84547589274277	-2.76073336601957	-2.76073336601957	-0.282956751940792	2.27150538369811	-1.39925911009131	0.856281522322073	-2.76073336601958	1	1
TRINITY_DN120835_c1_g3_i1	NA	NA	NA	NA	1.5288301656397	-4.36972661291235	1.71911309498705e-13	1.84292860682829e-11	-1.37724487870555	3.07107404184358	-1.27668463650643	-1.80805613539913	1.17307038161853	3.11899187097344	-0.247639751583682	2.21324002186579	-2.16867773884217	1	1
TRINITY_DN120963_c0_g1_i2	NA	NA	NA	NA	2.17124896256645	3.78159532638689	1.66921647192579e-05	0.000383346549852654	-0.0909622269547667	-0.79006067569541	0.470011380196185	3.53651789728291	-0.282956751940792	-0.469182048554876	0.384517037878066	-0.82814414466178	4.45997157917307	2	2
TRINITY_DN120967_c0_g2_i1	NA	NA	NA	NA	4.81848217822548	1.33482206730904	0.000232900773018363	0.00509461371632924	4.51968974068343	3.87989766025056	4.19829983743182	5.8517630913272	3.85575146121893	3.59151641295423	4.5520945255043	4.32922079597214	6.12303444019036	2	2
TRINITY_DN120979_c0_g1_i3	NA	NA	NA	NA	8.18527355804054	1.56698990059225	2.87247057721819e-05	0.000656461196926993	8.05978560597278	7.37561350238423	8.34590911990964	9.12437007899339	7.32241636406093	7.27861834975461	7.64716834556601	6.24423494253526	9.47460513116361	2	2
TRINITY_DN121070_c1_g1_i1	NA	NA	NA	NA	4.29615874464806	1.0823789280587	0.0010947142284627	0.0227252317330611	4.93986378390478	3.51341274860387	5.13558158369106	4.81592920402001	4.02963729083352	3.6303017085266	4.65292352844707	3.09504257335095	3.15490666776035	3	2
TRINITY_DN12124_c0_g1_i1	NA	NA	NA	NA	2.1517761995093	-4.89803185657804	7.1481579058822e-08	1.91941023998579e-06	-1.70925234684164	3.65169517665998	-2.76073336601957	-2.76073336601957	1.94729426942902	3.93916564178519	0.620114757187685	2.61675539944244	-2.76073336601958	1	1
TRINITY_DN121371_c0_g1_i1	NA	NA	NA	NA	0.368225182346777	-3.62415824262492	5.26216683014285e-06	0.000123680736199349	-2.76073336601957	2.15550838033749	-2.08346519122015	-1.80805613539913	-0.282956751940792	1.47265433189018	-0.247639751583682	0.983055884720433	-2.76073336601958	1	1
TRINITY_DN1214_c0_g1_i1	slc44a4	Chr08	53942568	53942568	0.0586899018386688	-4.88777644403867	8.29590661903506e-09	2.50146334670683e-07	-2.76073336601957	1.41163135195454	-2.76073336601957	-2.76073336601957	-0.0137801987182962	2.0025542681185	-1.72770341095746	-0.29924798363227	-1.75010671133744	1	1
TRINITY_DN121505_c1_g3_i1	NA	NA	NA	NA	2.59031540916016	1.62040645084843	0.000268674579625394	0.00584076077239817	3.61531768348494	0.788302883957553	2.74179001482925	2.76952306821347	1.27709194463223	0.839883940060212	3.6257168056192	2.47293081461169	2.19049020226026	3	2
TRINITY_DN121530_c2_g1_i1	NA	NA	NA	NA	0.986550900205848	-5.29137874095914	4.52260115068159e-14	6.16632517083465e-12	-2.76073336601957	2.48645130260637	-2.76073336601957	-1.80805613539913	0.581361458921747	2.59932602208875	-1.13189686064402	1.86372637822473	-2.76073336601958	1	1
TRINITY_DN121531_c2_g2_i1	NA	NA	NA	NA	0.288174719158681	-4.85630954488769	7.73893457755036e-10	2.76192446606934e-08	-2.76073336601957	1.81636198075555	-2.76073336601957	-2.76073336601957	-0.0137801987182962	1.87916339568051	-1.13189686064402	0.856281522322073	-2.16867773884217	1	1
TRINITY_DN121659_c3_g3_i2	NA	NA	NA	NA	2.78179196105958	-2.00189599716955	6.31154125189667e-06	0.000147726882618352	1.98039678885478	3.77787482458399	1.9152780830819	0.426294570976432	2.71236000697291	4.30551212749318	2.16036433938386	2.76528383538707	0.782175128760824	1	1
TRINITY_DN122021_c2_g5_i1	NA	NA	NA	NA	1.34619394704766	-5.5729478678078	7.36161033849039e-14	9.14891812288405e-12	-2.14124688619374	2.81555092012231	-2.76073336601957	-2.76073336601957	1.06096175949599	3.15933200470347	-0.711467750267295	1.89631286158633	-2.76073336601958	1	1
TRINITY_DN122025_c0_g1_i3	NA	NA	NA	NA	3.80611697143076	1.10960494498486	0.0002147659182618	0.00470524988004616	4.31121943635296	2.78582047847631	4.30537920864042	4.68529207772751	3.48415421085701	2.65681396323753	3.99046758649944	3.30378499858212	3.34759591752209	3	2
TRINITY_DN122048_c0_g1_i1	NA	NA	NA	NA	3.50274545031212	-5.45861193521096	8.97594710960696e-13	7.18254776260771e-11	-1.70925234684164	5.06438640405776	-2.08346519122015	-1.80805613539913	3.01278842271046	5.31507609462606	1.25465739382605	4.11750439172912	-1.75010671133744	1	1
TRINITY_DN122118_c0_g1_i1	NA	NA	NA	NA	7.84072401617071	1.81838806667394	1.68664484480429e-05	0.000387032628725637	8.90314186869731	6.48318175588625	8.45786432857581	8.15685207944984	6.48923569231591	6.66972770551264	8.98382791647283	6.65341609891081	5.88974577701821	3	2
TRINITY_DN122190_c1_g1_i1	NA	NA	NA	NA	5.17495847906283	0.742740816450473	0.00150963087938339	0.0308595360329266	5.47453326300395	4.56659281696732	5.42695426505405	5.17130333534295	4.80553620639657	4.53235113966848	6.05430830210531	4.93045166181156	4.90058180530399	3	2
TRINITY_DN122261_c0_g1_i1	NA	NA	NA	NA	2.07902640509643	2.83815484642261	0.000412616339344512	0.00887377880793975	0.0257815734181123	0.112213832396137	0.559265023346537	3.86733421663241	-0.0137801987182962	0.18010114212078	-0.004831877434283	-0.0306817044032732	3.90408820601437	2	2
TRINITY_DN122335_c0_g3_i1	NA	NA	NA	NA	0.643194850102368	-5.55682418692077	1.24300847804778e-11	7.08161848335253e-10	-2.76073336601957	2.15550838033749	-2.76073336601957	-2.76073336601957	0.314264004723763	2.43378517513605	-1.13189686064402	1.04249636575762	-2.76073336601958	1	1
TRINITY_DN122389_c1_g2_i1	ubtd2	Chr03	30816240	30816240	2.47634616070566	-5.48747154633711	6.08674523993365e-10	2.23767557007875e-08	-2.76073336601957	4.10122917821254	-2.76073336601957	-2.76073336601957	2.4705095814939	4.19988531370395	0.467398733457097	2.83418145872783	-2.16867773884217	1	1
TRINITY_DN122524_c0_g1_i1	NA	NA	NA	NA	4.83114565416867	0.966861593711319	0.00189488760458643	0.0384272261010969	5.21655579880788	4.13109288866595	5.71852418557696	5.37216646523229	4.44699909443711	3.41395070448475	5.11165701769914	4.62005617690146	3.97448754531021	3	2
TRINITY_DN122611_c2_g2_i1	NA	NA	NA	NA	1.83801598022144	-6.09906153282116	2.50459923974832e-18	2.34488929489371e-15	-2.76073336601957	3.41973188033435	-2.08346519122015	-2.76073336601957	1.88280611991477	3.70487773647477	-0.906421051844555	1.86372637822473	-2.16867773884217	1	1
TRINITY_DN122660_c2_g2_i4	NA	NA	NA	NA	5.47804003217759	0.907250846012861	0.000116205996195567	0.00259839823392598	5.96956457510493	4.66785981214014	4.99868347853647	5.84946252152433	5.00806766986708	4.84833150187445	5.73485465756472	5.0762364567501	6.23481503917422	2	2
TRINITY_DN122960_c4_g4_i2	NA	NA	NA	NA	3.35320680471704	1.09415936661353	7.15630332516408e-05	0.0016170482018816	3.28137941579071	2.61035608625129	3.56267944513489	3.60357827598713	2.71236000697291	2.73006592464896	3.88134717151169	2.57710463908972	4.18508172236811	2	2
TRINITY_DN123012_c0_g3_i1	NA	NA	NA	NA	1.83949734243785	-4.56138212315904	2.18202590857045e-06	5.23369442305876e-05	-2.76073336601957	3.4002429659417	-2.76073336601957	-2.76073336601957	1.67000184501265	3.58165494849111	0.690809518814347	2.13347562789552	-2.16867773884217	1	1
TRINITY_DN123012_c0_g5_i1	NA	NA	NA	NA	0.834597836508163	-4.63939615865632	1.18452115226386e-08	3.46198185261551e-07	-2.76073336601957	2.64388714493633	-2.76073336601957	-2.76073336601957	1.22601848374833	2.1698593839937	-0.386314334012995	0.71728440606937	-2.16867773884217	1	1
TRINITY_DN123024_c0_g1_i1	NA	NA	NA	NA	2.55021449002987	-4.8783515649184	3.45091414224202e-07	8.70070246976226e-06	-2.14124688619374	4.11324894485998	-2.76073336601957	-2.76073336601957	2.53487801741671	4.38136978772919	1.05473629966345	2.61675539944244	-2.16867773884217	1	1
TRINITY_DN123054_c2_g2_i2	NA	NA	NA	NA	2.2259089667608	1.42082475888825	6.61594155927558e-05	0.00149735657192082	3.26958920932958	1.41163135195454	2.16319236200982	2.70990195036817	1.17307038161853	1.29092505948511	2.34704478072753	1.35537370968266	2.652259078065	3	2
TRINITY_DN123166_c4_g3_i1	Xetrov90007911m	Chr03	45629579	45629579	1.98316049165403	-4.72104014536154	5.26198421517228e-08	1.43210611096457e-06	-2.14124688619374	3.56683382027057	-2.76073336601957	-2.76073336601957	1.81529993276914	3.60131092728183	0.620114757187685	2.57710463908972	-2.16867773884217	1	1
