ID	Am2_314	Am2_315	Am2_316	Am2_318	Am4_314	Am4_317	Am5_311	Am5_312	Am5_313
TRINITY_DN108423_c0_g1_i1	41	62	24	23	16	18	32	58	37
TRINITY_DN108427_c0_g3_i5	256	364	306	230	199	333	353	562	403
TRINITY_DN108429_c0_g2_i1	293	511	315	197	374	454	482	834	559
TRINITY_DN108434_c0_g2_i2	109.073	123.31	119.385	75.0487	88.1304	78.0801	106.017	181.21	139.129
TRINITY_DN108436_c0_g1_i2	175	379	226	148	173	202	254	441	279
TRINITY_DN108443_c0_g4_i4	168	265	119	128	177	254	151	243	251
TRINITY_DN108465_c0_g1_i1	4	3	1	2	1	0	2	1	5
TRINITY_DN108466_c0_g1_i1	1	0	1	2	1	2	8	10	1
TRINITY_DN108476_c0_g1_i1	16	17	20	17	7	37	40	59	53
TRINITY_DN108480_c0_g1_i1	220	507	257	202	280	255	328	379	709
TRINITY_DN108509_c0_g1_i2	20	40	19	20	21	35	41	49	25
TRINITY_DN108517_c0_g1_i1	69	35	21	52	71	134	33	82	52
TRINITY_DN108539_c0_g1_i2	2479	3212	2216	1864	1849	2095	2348	3340	2771
TRINITY_DN108541_c0_g1_i1	278	533	287	243	406	360	477	672	451
TRINITY_DN108551_c0_g1_i2	170	269	120	98	220	208	197	370	230
TRINITY_DN108553_c0_g1_i1	155.933	248.617	125.13	111.501	163.892	171.618	209.212	334.305	246.035
TRINITY_DN108557_c0_g1_i1	108	144	71	52	85	109	117	197	114
TRINITY_DN108558_c2_g1_i2	53	44	39	16	61	43	36	82	49
TRINITY_DN108566_c0_g3_i1	6	70	36	29	303	62	117	200	207
TRINITY_DN108580_c0_g1_i1	81	120	62	62	98	129	97	200	122
TRINITY_DN108586_c0_g1_i1	27	43	25	18	26	24	22	40	36
TRINITY_DN108588_c0_g1_i1	295.593	533.547	313.769	280.41	375.677	422.816	467.859	672.851	511.144
TRINITY_DN108604_c0_g1_i1	31	45	28	26	21	22	12	29	21
TRINITY_DN108653_c0_g1_i2	286	564	358	281	287	401	387	743	609
TRINITY_DN108668_c0_g1_i1	2	4	1	1	5	2	3	6	0
TRINITY_DN108683_c0_g3_i1	2966	4368	2678	2079	1881	2055	2655	3991	3274
TRINITY_DN108688_c0_g1_i1	65	97	49	56	53	39	47	88	60
TRINITY_DN108726_c0_g1_i1	1605	2023	1814	1192	1497	1585	1752	2649	2283
TRINITY_DN108746_c0_g1_i1	6717	10923	5957	6297	10250	7822	8848	11482	10006
TRINITY_DN108769_c0_g1_i3	56	80	59	39	80	56	85	203	123
TRINITY_DN108791_c0_g2_i1	38	76	46	27	25	84	108	234	41
TRINITY_DN108842_c0_g1_i1	202	314	225	164	245	269	245	625	354
TRINITY_DN108877_c0_g1_i2	64	172	62	50	47	80	71	250	308
TRINITY_DN108927_c0_g4_i1	311	461	295	225	254	227	299	392	348
TRINITY_DN108930_c0_g1_i3	338	667	558	267	441	607	725	1341	808
TRINITY_DN108932_c0_g1_i1	1574	2303	1391	1246	1391	1228	1917	2540	1857
TRINITY_DN108949_c2_g1_i2	29	24	12	19	19	19	22	46	21
TRINITY_DN108997_c0_g1_i1	4602	5903	3374	3138	5093	4124	4929	7108	4829
TRINITY_DN109077_c0_g1_i1	7	18	18	12	22	18	32	73	28
TRINITY_DN109101_c0_g2_i1	229	275	204	151	162	183	165	310	252
TRINITY_DN109124_c0_g2_i2	536	777	387	381	591	572	803	1194	846
TRINITY_DN109137_c0_g1_i1	2485	3496	1892	1710	2153	2044	1869	1762	2161
TRINITY_DN109149_c0_g2_i1	1	9	1	2	3	3	17	40	2
TRINITY_DN109157_c0_g1_i1	397	572	515	241	397	554	443	778	533
TRINITY_DN109160_c0_g1_i1	3381	4824	3998	2573	3244	3667	3626	5551	4920
TRINITY_DN109167_c0_g1_i1	6	21	6	3	6	1	7	15	3
TRINITY_DN109193_c0_g1_i1	43	44	36	42	31	53	40	48	65
TRINITY_DN109210_c0_g1_i1	76	108	67	81	107	72	57	117	56
TRINITY_DN109236_c0_g1_i1	154	329	146	94	139	208	353	688	274
TRINITY_DN109252_c0_g1_i2	117	136.307	76	48.2479	145.825	128.075	105.052	157.272	131.652
TRINITY_DN109275_c0_g1_i1	647	1178	919	542	333	324	408	600	380
TRINITY_DN109277_c0_g2_i3	311.977	370.196	283.676	230.497	293	265.302	276	351.059	140.62
TRINITY_DN109295_c0_g1_i1	25	54	25	25	44	38	36	62	35
TRINITY_DN109302_c0_g2_i1	75	95	49	46	103	70	73	97	76
TRINITY_DN109308_c0_g1_i1	53	91	49	44	43	52	48	86	52
TRINITY_DN109310_c0_g2_i2	34	33	18	21	34	33	34	68	70
TRINITY_DN109320_c0_g2_i1	1875	2818	1557	1488	2544	1992	2175	2667	2615
TRINITY_DN109331_c0_g1_i1	807	1198	873	675	533	727	1014	1274	1058
TRINITY_DN109332_c0_g1_i1	246	418	242	225	219	334	335	397	353
TRINITY_DN109353_c0_g2_i1	7	8	9	2	5	10	4	16	6
TRINITY_DN109363_c0_g1_i1	1246	2144	802	1035	2224	1375	1769	2030	1941
TRINITY_DN109371_c1_g1_i3	466	736	599	383	636	524	635	784	570
TRINITY_DN109423_c0_g1_i2	278	395	209	195	371	358	409	684	434
TRINITY_DN109424_c0_g2_i2	94	141	151	152	94	152	400	419	164
TRINITY_DN109430_c0_g5_i1	198	267	181	111	115	88	106	153	99
TRINITY_DN109439_c0_g1_i1	291	302	249	107	77	211	206	605	406
TRINITY_DN109440_c0_g1_i1	47	100	67	52	46	44	51	145	47
TRINITY_DN109454_c0_g1_i2	787	943	692	585	560	660	657	946	744
TRINITY_DN109459_c0_g1_i1	1166	1766	1111	943	1147	1107	1086	1649	1173
TRINITY_DN109463_c0_g2_i1	53	92	25	30	74	101	134	128	113
TRINITY_DN109491_c0_g2_i1	1166	1745	1119	1015	801	962	986	1403	1141
TRINITY_DN109502_c0_g1_i2	65	61	38	33	129	45	68	70	51
TRINITY_DN109511_c0_g1_i1	81	136	62	53	73	48	123	109	72
TRINITY_DN109536_c0_g1_i1	7	14	3	7	6	5	6	16	1
TRINITY_DN109541_c0_g2_i1	227	247	170	275	246	346	470	556	554
TRINITY_DN109559_c0_g1_i1	85.7147	56	86	55	87	81.7534	76	145.251	125.72
TRINITY_DN109560_c0_g1_i1	183	286	199	161	152	149	197	276	187
TRINITY_DN109586_c0_g1_i1	448.086	778.032	404.514	315.192	584.427	533.743	463.644	765.048	707.452
TRINITY_DN109596_c0_g1_i1	46	206	78	47	83	94	87	164	108
TRINITY_DN109608_c0_g1_i1	34	84	35	16	33	105	128	134	97
TRINITY_DN109617_c1_g1_i1	5	1	0	1	1	0	4	13	5
TRINITY_DN109617_c1_g2_i1	73	144	77	68	47	90	122	175	146
TRINITY_DN109625_c0_g1_i3	662	1080	788	528	551	660	774	1177	812
TRINITY_DN109635_c0_g2_i1	1971	2637	1632	1372	2323	2183	2451	3880	2923
TRINITY_DN109640_c0_g2_i2	94	216	111	81	76	82	132	160	90
TRINITY_DN109643_c0_g1_i1	684	848	719	553	592	515	617	906	682
TRINITY_DN109646_c1_g1_i3	172	354	129	213	223	269	411	507	396
TRINITY_DN109666_c0_g1_i1	0	0	0	1	1	1	0	0	1
TRINITY_DN109667_c0_g1_i2	871	972	688	588	985	1024	1066	1782	1233
TRINITY_DN109669_c1_g2_i1	346	751	294	295	316	481	542	682	654
TRINITY_DN109678_c0_g1_i4	215.032	453.887	309.886	158.396	169.124	149.618	168.547	268.076	247.31
TRINITY_DN109692_c0_g1_i2	1380	2052	1120	830	1513	1569	1150	1825	1759
TRINITY_DN109695_c0_g1_i1	6006	8815	4842	4292	5860	5196	5250	7567	6556
TRINITY_DN109704_c0_g1_i1	4	6	5	4	7	4	4	12	10
TRINITY_DN109721_c0_g2_i5	132	445	172	64	329	223	373	451	231
TRINITY_DN109728_c0_g1_i1	79	125	80	71	82	85	73	121	97
TRINITY_DN109790_c0_g1_i1	434	578	413	319	431	431	395	562	499
TRINITY_DN109798_c0_g1_i1	127	249	145	104	104	139	244	274	197
TRINITY_DN109810_c0_g1_i1	1435	2312	1321	1146	1575	1812	1815	3340	2147
TRINITY_DN109817_c0_g1_i1	136	174	104	66	145	130	163	295	176
TRINITY_DN109823_c0_g1_i2	12	35	13	9	15	9	11	34	15
TRINITY_DN109831_c0_g1_i1	82	128	89	51	104	135	98	165	142
TRINITY_DN109844_c0_g2_i1	438	682	466	376	455	513	539	804	522
TRINITY_DN109864_c0_g1_i1	213	266	198	118	153	178	169	271	249
TRINITY_DN109879_c0_g1_i1	1044	1370	835	725	1521	1533	1318	2202	1513
TRINITY_DN109880_c0_g1_i1	294	508	357	227	231	214	240	356	331
TRINITY_DN109897_c0_g1_i1	1067	2458	1394	975	885	1074	1183	1826	1076
TRINITY_DN109913_c0_g1_i1	0	0	0	0	2	0	1	1	0
TRINITY_DN109922_c0_g2_i1	1	6	2	1	4	2	4	3	2
TRINITY_DN109929_c0_g1_i1	2	1	1	0	3	1	2	1	1
TRINITY_DN109930_c0_g1_i1	107	92	57	51	48	70	70	128	81
TRINITY_DN109936_c0_g2_i1	470	835	551	377	350	424	478	812	569
TRINITY_DN109944_c0_g2_i1	1695	2159	1523	1259	1689	1430	1580	2223	1721
TRINITY_DN109948_c0_g1_i1	5.94075	10.5332	8.00794	5.42458	6.85198	4.06294	53.9899	79.1024	7.69115
TRINITY_DN109957_c0_g1_i1	4842	5188	3114	3370	6207	4959	6234	4736	4005
TRINITY_DN109961_c0_g1_i1	11	10	18	8	8	8	13	12	5
TRINITY_DN109976_c0_g1_i1	14779	18977	6738	11036	21120	11862	16078	15200	18007
TRINITY_DN109980_c0_g1_i1	28	8	4	20	29	61	11	29	104
TRINITY_DN109980_c1_g1_i1	2002	1646	615	1352	2216	1467	1675	1088	2207
TRINITY_DN109991_c0_g1_i2	784	1290	779	625	878	889	823	1270	973
TRINITY_DN110022_c0_g1_i1	300	363	304	210	194	230	214	330	268
TRINITY_DN110034_c0_g2_i1	41	87	32	49	68	79	74	146	116
TRINITY_DN110037_c0_g1_i1	63.8262	101.498	41.6923	34.7419	33.2517	49.9136	35.1727	104.77	58.701
TRINITY_DN110047_c0_g1_i3	104	171	71	69	109	107	126	223	158
TRINITY_DN110052_c0_g1_i1	43	98	17	25	38	14	16	67	55
TRINITY_DN110061_c0_g1_i1	14	17	10	8	5	13	2	11	1
TRINITY_DN110065_c0_g1_i2	456.87	564.762	294.759	218.945	302.447	305.873	374.388	635.875	419.911
TRINITY_DN110068_c0_g2_i4	106	135	86	94	125	96	150	213	124
TRINITY_DN110102_c0_g2_i3	442	766	473	355	434	424	313	562	551
TRINITY_DN110103_c0_g1_i1	4	7	3	3	5	2	5	16	9
TRINITY_DN110122_c0_g1_i1	3785	1580	2940	1343	1084	2863	1833	1731	2883
TRINITY_DN110132_c0_g2_i1	1702	2662	1853	1203	1734	2014	1846	3349	2307
TRINITY_DN110142_c0_g4_i1	379	500	349	224	358	436	372	514	501
TRINITY_DN110146_c0_g1_i3	210	272	188	169	209	137	243	185	162
TRINITY_DN110153_c0_g1_i1	396	551	417	347	396	374	452	717	491
TRINITY_DN110154_c0_g1_i1	9	7	4	5	4	5	6	6	6
TRINITY_DN110164_c0_g1_i1	59	56	19	32	86	49	81	85	80
TRINITY_DN110205_c0_g1_i1	4	10	6	3	10	4	5	13	9
TRINITY_DN110209_c0_g1_i1	6	6	2	6	8	2	11	13	7
TRINITY_DN110214_c0_g1_i3	24	34	27	23	30	31	25	44	24
TRINITY_DN110230_c0_g1_i1	47	82	37	25	52	46	56	82	71
TRINITY_DN110248_c0_g1_i1	21	67	60	13	22	33	40	107	41
TRINITY_DN110252_c0_g2_i2	1314	2093	1359	1075	1217	1340	1372	2362	1569
TRINITY_DN110265_c0_g1_i1	506	802	529	352	426	406	471	569	544
TRINITY_DN110285_c0_g2_i2	2136	4094	2569	1678	1941	1980	1269	2430	2598
TRINITY_DN110288_c0_g1_i1	4	5	3	1	7	3	14	28	5
TRINITY_DN110307_c0_g1_i3	545	656	459	349	538	689	597	1058	798
TRINITY_DN110309_c0_g1_i1	70	115	53	43	60	59	58	162	101
TRINITY_DN110314_c0_g1_i3	138	178	92	88	128	116	107	193	116
TRINITY_DN110318_c0_g1_i1	210	260	217	153	182	173	199	288	220
TRINITY_DN110346_c0_g1_i2	706.96	1000	737.968	526	407.825	470.76	687	800	667.907
TRINITY_DN110349_c0_g1_i1	463	772	452	300	372	512	466	670	529
TRINITY_DN110350_c0_g1_i1	10	20	15	6	8	19	19	27	11
TRINITY_DN110371_c0_g1_i1	192	283	176	140	171	227	217	476	249
TRINITY_DN110399_c0_g1_i1	56	69	45	43	70	52	37	98	58
TRINITY_DN110412_c0_g1_i1	136	163	99	128	149	259	189	286	209
TRINITY_DN110429_c0_g1_i2	36	31	28	21	14	25	14	33	21
TRINITY_DN110438_c1_g1_i1	3	2	0	1	3	3	26	28	1
TRINITY_DN110445_c1_g1_i3	364.164	436.031	242.282	248.779	248.388	302.919	350.728	523.157	447.2
TRINITY_DN110448_c0_g2_i1	1276	1329	1016	972	1009	1325	1241	1991	2019
TRINITY_DN110451_c0_g1_i1	23	35	34	18	43	54	44	55	59
TRINITY_DN110455_c0_g1_i2	6	3	2	1	0	2	77	109	5
TRINITY_DN110477_c0_g1_i1	964	1505	522	812	1964	1026	1277	1053	1225
TRINITY_DN110479_c0_g1_i1	3	8	8	7	7	2	12	21	6
TRINITY_DN110486_c0_g1_i1	29	33	24	23	20	34	107.218	234.28	32
TRINITY_DN110510_c0_g1_i1	52	91	69	29	28	72	111	229	97
TRINITY_DN110520_c0_g1_i1	66	61	64	46	51	64	65	83	59
TRINITY_DN110523_c0_g1_i2	22	40	31	20	37	18	21	41	30
TRINITY_DN110532_c1_g1_i2	63.4503	108.325	89.1623	54.1129	83	69.287	90	216.537	84.4269
TRINITY_DN110536_c0_g1_i1	0	0	0	0	0	0	1	0	0
TRINITY_DN110567_c1_g1_i1	556	1072	660	487	498	667	701	1083	666
TRINITY_DN110587_c0_g1_i1	892	1166	717	713	844	947	1072	1602	1078
TRINITY_DN110622_c0_g3_i4	443	938	617	323	429	488	285	616	609
TRINITY_DN110628_c0_g1_i1	4	8	26	5	9	27	9	17	19
TRINITY_DN110646_c0_g1_i1	1	0	0	2	1	3	3	1	1
TRINITY_DN110669_c0_g1_i1	189	199	359	179	57	301	695	1722	1020
TRINITY_DN110673_c0_g1_i1	247	396	216	186	219	295	235	370	277
TRINITY_DN110676_c0_g1_i1	3	3	0	2	4	1	7	26	3
TRINITY_DN110679_c0_g1_i1	0	0	1	0	0	0	0	0	0
TRINITY_DN110702_c0_g1_i1	22	51	31	23	52	39	35	41	34
TRINITY_DN110705_c0_g1_i1	282	435	276	213	242	308	231	428	374
TRINITY_DN110706_c0_g1_i2	23	30	22	43	66	93	66	118	82
TRINITY_DN110721_c0_g1_i2	9	25	20	21	22	19	50	47	44
TRINITY_DN110725_c0_g1_i3	290	364	168	239	726	482	951	862	966
TRINITY_DN110732_c0_g1_i2	232	264	206	170	186	185	205	326	274
TRINITY_DN110737_c0_g1_i1	23	55	25	14	29	15	75	125	25
TRINITY_DN110750_c0_g1_i1	54	76	74	36	49	49	48	80	56
TRINITY_DN110750_c1_g2_i1	399	641	413	310	561	669	720	1017	847
TRINITY_DN110756_c0_g1_i1	364	560	411	279	231	283	762	1042	477
TRINITY_DN110780_c0_g1_i2	43	78	44	29	40	45	46	105	53
TRINITY_DN110790_c0_g1_i1	5079	6476	4503	3466	4444	4999	4774	7577	5652
TRINITY_DN110840_c0_g1_i1	9	11	6	4	55	29	38	50	14
TRINITY_DN110842_c0_g1_i2	473	829	489	360	454	435	428	652	519
TRINITY_DN110843_c0_g1_i1	182	298	191	136	125	163	145	215	152
TRINITY_DN110856_c0_g1_i2	12	11	11	21	15	5	10	11	18
TRINITY_DN110867_c0_g1_i1	137	242	205	124	109	168	175	274	216
TRINITY_DN110879_c0_g1_i2	122	234	172	98	65	78	76	123	102
TRINITY_DN110884_c0_g1_i2	54	99	38	45	150	63	84	82	108
TRINITY_DN110885_c0_g1_i1	207	294	209	159	222	204	208	357	248
TRINITY_DN110895_c0_g1_i1	620.536	1064.95	580.357	467.457	639.631	770.839	763.593	1420.01	990.069
TRINITY_DN110896_c0_g2_i2	39	78	26	54	62	41	47	143	69
TRINITY_DN110907_c0_g1_i2	16	37	7	13	17	6	15	29	12
TRINITY_DN110920_c0_g1_i2	555	858	590.621	444	533	594	588	981	730
TRINITY_DN110930_c0_g1_i1	761	1921	1334	630	844	1882	2144	3072	1919
TRINITY_DN110953_c0_g1_i2	1790	2844	1819	1475	1591	1580	1875	2946	2085
TRINITY_DN110955_c0_g1_i1	664.667	1011.25	581.711	515.702	711.296	512.976	671.759	857.69	929.307
TRINITY_DN110958_c0_g2_i1	2	2	2	0	3	2	0	3	0
TRINITY_DN110974_c0_g1_i4	60	148	59	42	209	235	211	213	141
TRINITY_DN110993_c0_g1_i2	298	686	361	254	270	278	300	453	261
TRINITY_DN110995_c0_g1_i1	3502	4125	3369	2406	5412	4475	5949	6304	6003
TRINITY_DN110999_c0_g1_i1	68	193	98	50	61	47	72	93	79
TRINITY_DN111000_c0_g1_i1	3	77	39	1	5	17	24	116	13
TRINITY_DN111014_c0_g1_i2	665	1152	751	535	643	703	601	1110	742
TRINITY_DN111019_c0_g1_i1	260	364	240	161	192	226	262	391	334
TRINITY_DN111028_c0_g1_i1	1	0	0	0	2	0	0	5	0
TRINITY_DN111035_c0_g1_i1	910	1246	915	711	902	1046	1022	2166	1342
TRINITY_DN111046_c0_g1_i1	241	410	133	226	369	222	286	394	247
TRINITY_DN111048_c0_g2_i3	287	437	225	226	326	268	281	514	365
TRINITY_DN111053_c0_g1_i1	5068	7654	5139	3527	3729	4741	4742	6759	5954
TRINITY_DN111067_c0_g1_i1	272	494	343	217	279	312	330	555.205	369.176
TRINITY_DN111071_c0_g1_i1	1972	3130	1111	1845	2339	1894	2346	2027	2641
TRINITY_DN111084_c0_g3_i8	107	197	104	87	83	100	89	141	111
TRINITY_DN111095_c0_g1_i2	19	34	25	27	22	42	66	64	72
TRINITY_DN111096_c0_g1_i1	119	227	110	82	92	105	95	142	146
TRINITY_DN111118_c0_g1_i1	166	311	103	137	285	164	139	199	179
TRINITY_DN111122_c0_g2_i3	262	536	295	240	165	162	204	239	217
TRINITY_DN111129_c0_g1_i1	893	1405	828	643	746	1167	1069	1973	1300
TRINITY_DN111143_c0_g1_i2	338	718	389	209	255	345	409	435	571
TRINITY_DN111151_c0_g1_i1	144	186	157	79	121	139	137	283	122
TRINITY_DN111155_c0_g2_i2	2000	3043	1959	1602	2018	2160	2012	3574	2351
TRINITY_DN111162_c0_g1_i1	62	46	42	32	42	52	51	91	53
TRINITY_DN111163_c0_g1_i3	28	37	22	16	11	24	37	90	29
TRINITY_DN111167_c0_g1_i1	78	100	52	27	80	82	141	362	158
TRINITY_DN111185_c0_g1_i1	5	5	4	4	6	4	4	13	4
TRINITY_DN111189_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN111204_c0_g1_i1	3	4	4	3	13	7	9	27	16
TRINITY_DN111210_c0_g1_i1	959	1093	563	666	977	789	746	1175	696
TRINITY_DN111211_c0_g2_i1	66	141	77	68	97	97	66	121	86
TRINITY_DN111216_c0_g2_i3	144	297	112	101	89	151	130	175	151
TRINITY_DN111220_c0_g1_i1	885	1687	1405	758	514	631	530	973	994
TRINITY_DN111221_c0_g1_i1	176	289	151	92	234	176	214	267	236
TRINITY_DN111223_c0_g1_i1	564	1147	623	490	595	533	698	937	793
TRINITY_DN111231_c0_g1_i1	895	1085	591	546	822	995	833	1969	1590
TRINITY_DN111232_c1_g1_i1	2	7	1	5	2	2	1	2	3
TRINITY_DN111236_c0_g1_i1	1	2	3	2	4	4	6	7	7
TRINITY_DN111238_c0_g2_i3	42	47	19	14	42	47	36	94	46
TRINITY_DN111246_c0_g1_i4	911	1453	942	734	737	703	952	1406	932
TRINITY_DN111247_c0_g1_i1	488	842	550	413	331	363	468	657	395
TRINITY_DN111267_c0_g1_i3	357	516	322	274	243	296	335	445	380
TRINITY_DN111292_c0_g1_i1	36	93	77	28	32	28	19	33	58
TRINITY_DN111316_c0_g1_i1	1050	1040	901	551	540	1002	1017	1413	1148
TRINITY_DN111318_c0_g1_i3	30	65	38	36	57	48	56	84	59
TRINITY_DN111328_c0_g1_i1	0	1	0	1	0	0	0	10	6
TRINITY_DN111329_c0_g1_i2	42	24	37	30	12	65	32	49	47
TRINITY_DN111332_c0_g2_i5	311	636	348	274	323	332	228	385	346
TRINITY_DN111341_c0_g1_i1	52	75	32	54	62	52	53	70	55
TRINITY_DN111349_c0_g1_i1	9	16	5	12	17	13	17	22	13
TRINITY_DN111350_c0_g2_i1	2	0	0	0	1	1	0	2	1
TRINITY_DN111353_c0_g1_i1	9	17	3	4	7	4	11	24	5
TRINITY_DN111361_c0_g1_i1	127	239	148	108	212	133	81	205	150
TRINITY_DN111362_c0_g1_i1	44	26	75	29	23	61	164	106	125
TRINITY_DN111370_c0_g2_i1	1140	1749	1062	691	1533	1423	1322	2388	1608
TRINITY_DN111377_c0_g1_i1	28	37	25	21	11	31	19	34	30
TRINITY_DN111379_c0_g1_i2	262	298	156	166	604	294	298	342	276
TRINITY_DN111384_c0_g1_i1	1064	950	852	614	653	987	1173	1261	1176
TRINITY_DN111385_c0_g4_i1	344	454	237	304	414	349	362	589	360
TRINITY_DN111402_c0_g1_i1	298	517	302	242	329	238	314	431	370
TRINITY_DN111408_c0_g2_i1	26	43	20	13	46	40	52	90	29
TRINITY_DN111417_c0_g1_i3	101	190	109	96	345	223	347	393	195
TRINITY_DN111419_c0_g1_i1	126	169	92	110	143	125	85	161	93
TRINITY_DN111428_c0_g1_i1	31	45	32	33	36	53	72	87	94
TRINITY_DN111446_c0_g1_i2	784	1397	731	559	811	668	981	1337	1078
TRINITY_DN111460_c0_g3_i3	1206	1525	1072	909	1347	1695	1536	2845	1800
TRINITY_DN111477_c0_g2_i1	10	20	21	6	12	7	16	34	21
TRINITY_DN111491_c0_g1_i1	494.497	662.407	426	373.698	524.26	524.163	494.028	757.038	530.337
TRINITY_DN111504_c0_g1_i1	2010	2874	1762	1551	2487	2185	2336	3226	2913
TRINITY_DN111511_c0_g1_i1	81	151	117	72	79	74	136	217	84
TRINITY_DN111534_c0_g1_i1	297	150	174	62	66	77	67	100	140
TRINITY_DN111535_c0_g1_i1	306.456	402.506	250.263	172.806	273.836	323.578	357.416	598.377	491.574
TRINITY_DN111536_c1_g1_i1	135.673	168.411	94.0507	99.7594	179.561	129.448	174.35	389.947	207.63
TRINITY_DN111548_c0_g1_i3	1478	2383	1574	1244	1434	1463	1605	2637	1831
TRINITY_DN111552_c0_g1_i1	240	269	175	168	361	309	398	397	447
TRINITY_DN111569_c0_g1_i1	37.3247	47.4005	31.1439	40	44.171	29.1501	35	50.0744	59.3021
TRINITY_DN111579_c0_g1_i1	67	102	85	70	81	84	80	143	95
TRINITY_DN111584_c0_g1_i3	165	304	139	159	201	167	190	357	173
TRINITY_DN111590_c0_g1_i1	437	483	319	274	372	421	477	742	608
TRINITY_DN111603_c0_g2_i1	1872	2842	2110	1440	1453	1789	2242	3757	2450
TRINITY_DN111608_c0_g1_i1	117	195	84	111	183	153	181	212	189
TRINITY_DN111615_c0_g1_i2	129	286	174	123	39	59	92	97	112
TRINITY_DN111616_c0_g2_i4	307	588	467.066	265.424	371.429	321.09	901.662	1366.37	429.449
TRINITY_DN111662_c0_g1_i1	342	432	301	212	336	443	374	719	572
TRINITY_DN111667_c0_g1_i1	15	43	20	27	40	24	23	35	23
TRINITY_DN111668_c0_g1_i1	1413	2507	1680	1123	961	1518	1287	2726	1946
TRINITY_DN111670_c0_g1_i1	53	54	56	27	34	82	102	134	101
TRINITY_DN111671_c0_g1_i1	15	28	30	6	8	16	19	36	25
TRINITY_DN111683_c1_g3_i4	372	582	392	290	338	385	496	746	484
TRINITY_DN111702_c0_g1_i2	11	15	19	13	14	13	25	45	11
TRINITY_DN111706_c1_g1_i1	4307	6242	4695.82	3274	3161.87	3619.95	3257	5291.81	4265.98
TRINITY_DN111707_c0_g2_i2	2	7	2	1	2	4	5	8	6
TRINITY_DN111713_c0_g3_i1	162	315	241	141	119	131	180	234	135
TRINITY_DN111719_c1_g1_i1	357	651	337	297	250	233	365	346	336
TRINITY_DN111729_c0_g1_i1	8	8	3	5	4	3	15	22	13
TRINITY_DN111747_c0_g1_i1	951	1514	1066	747	785	878	1064	1598	1145
TRINITY_DN111752_c0_g1_i1	1651	2556	1320	1412	1884	1825	1708	2780	1984
TRINITY_DN111753_c0_g1_i1	29	135	45	41	71	30	48	44	41
TRINITY_DN111759_c0_g2_i1	132.526	326.803	228.74	95.8974	219.718	527.926	402.868	928.608	357.781
TRINITY_DN111780_c0_g2_i2	601	647	483	421	671	743	782	1334	946
TRINITY_DN111786_c0_g1_i2	67.639	87.6444	61.0603	54.6535	37.105	84.2091	63.0563	64.2453	158.044
TRINITY_DN111788_c0_g1_i1	2	1	3	0	1	1	2	8	1
TRINITY_DN111792_c0_g2_i1	21	54	27	25	23	32	28	41	44
TRINITY_DN111797_c0_g1_i1	435	632	401	331	408	351	394	570	477
TRINITY_DN111800_c0_g2_i1	60	74	93	77	96	73	75	83	99
TRINITY_DN111810_c0_g4_i1	143	178	133	99	120	205	177	296	258
TRINITY_DN111816_c0_g1_i1	12	10	4	5	22	11	17	16	13
TRINITY_DN111820_c0_g1_i5	193	204	130	104	125	158	246	357	261
TRINITY_DN111833_c0_g1_i3	688.306	847.537	671.622	519.249	624.153	767.432	860.277	1154.73	967.398
TRINITY_DN111838_c0_g1_i1	249	337	232	168	151	185	209	207	235
TRINITY_DN111840_c0_g1_i1	90	171	75	80	96	89	146	167	182
TRINITY_DN111853_c0_g1_i1	675	1059	651	494	688	645	655	935	971
TRINITY_DN111860_c0_g1_i1	166	346	217	124	150	125	164	210	179
TRINITY_DN111866_c0_g1_i1	3	28	24	15	28	33	63	42	55
TRINITY_DN111898_c0_g1_i2	104	129	85	62	95	64	236	260	151
TRINITY_DN111910_c0_g1_i1	22	26	26	13	29	14	17	50	24
TRINITY_DN111942_c0_g2_i1	8396	6859	8446	5204	5797	8289	11801	16605	12966
TRINITY_DN111980_c0_g1_i1	1049	1959	1269	864	1476	1191	1804	2044	1705
TRINITY_DN111983_c0_g2_i1	216	425	356	216	202	304	166	310	355
TRINITY_DN112005_c0_g1_i1	120	195	77	80	74	74	80	126	95
TRINITY_DN112006_c0_g1_i1	630.388	783.488	450.688	453.771	797.791	889.662	664.67	1229.11	827.598
TRINITY_DN112007_c0_g1_i2	670	1108	573	439	737	715	766	1197	888
TRINITY_DN112009_c0_g1_i2	1166	1243	1200	828	614	668	1096	2226	1584
TRINITY_DN112014_c0_g1_i1	1248	1219	1200	668	630	1504	1481	2474	2102
TRINITY_DN112043_c0_g1_i1	148	205	136	140	230	198	202	329	213
TRINITY_DN112048_c0_g1_i1	176	166	92	98	147	107	151	133	124
TRINITY_DN112067_c0_g1_i2	2551	4748	2048	2783	4643	2626	4364	3091	3338
TRINITY_DN112070_c0_g1_i2	108	334	143	55	260	228	132	217	243
TRINITY_DN112076_c0_g2_i1	8	31	13	9	20	16	19	50	27
TRINITY_DN112081_c0_g3_i7	418	771	512	300	473	563	587	1065	616
TRINITY_DN112088_c0_g1_i1	302	363	318	217	161	351	325	676	440
TRINITY_DN112096_c1_g2_i2	1790	2688	1795	1340	1306	1567	1682	2539	1610
TRINITY_DN112100_c0_g1_i1	2677	4042	3072	2148	2221	2467	2198	3579	2965
TRINITY_DN112101_c0_g1_i1	5	6	3	2	1	8	4	25	5
