gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	ID	tau	tissue
TRINITY_DN109253_c0_g1_i1	NA	NA	NA	NA	1.809031404	-8.078777936	1.29E-15	4.90E-14	TRINITY_DN109253_c0_g1_i1	0.88865546956691	Ovary_mean
TRINITY_DN109275_c0_g1_i1	NA	NA	NA	NA	6.188132504	-2.905882991	1.42E-19	7.42E-18	TRINITY_DN109275_c0_g1_i1	0.478059500748909	Ovary_mean
TRINITY_DN109288_c0_g1_i1	fam124b	Chr05	120408947	120408947	0.305817883	-4.112857236	5.66E-10	1.17E-08	TRINITY_DN109288_c0_g1_i1	0.713454038137682	Ovary_mean
TRINITY_DN109308_c0_g1_i1	LOC100486333-like	Chr08	18909118	18909118	2.290658437	-2.701597483	3.35E-11	8.09E-10	TRINITY_DN109308_c0_g1_i1	0.508356506923166	Ovary_mean
TRINITY_DN109332_c0_g1_i1	NA	NA	NA	NA	3.575516906	-1.640677647	5.31E-06	6.04E-05	TRINITY_DN109332_c0_g1_i1	0.455029013945636	Ovary_mean
TRINITY_DN109362_c0_g2_i1	NA	NA	NA	NA	6.285276101	-1.076715608	0.000751296	0.005290428	TRINITY_DN109362_c0_g2_i1	0.239687764828448	G23_mean
TRINITY_DN109430_c0_g5_i1	brox	Chr05	5890834	5890834	3.619450328	-1.690559315	5.21E-06	5.94E-05	TRINITY_DN109430_c0_g5_i1	0.565408613408441	Ovary_mean
TRINITY_DN109440_c0_g1_i1	NA	NA	NA	NA	3.031870834	-1.795213258	4.30E-06	4.94E-05	TRINITY_DN109440_c0_g1_i1	0.62059291050948	Ovary_mean
TRINITY_DN109454_c0_g1_i2	NA	NA	NA	NA	4.368522623	-1.255549297	5.16E-05	0.000481418	TRINITY_DN109454_c0_g1_i2	0.263110565335974	Ovary_mean
TRINITY_DN109491_c0_g2_i1	NA	NA	NA	NA	6.068549826	-1.596572773	2.20E-07	3.16E-06	TRINITY_DN109491_c0_g2_i1	0.286487962523931	Testis_mean
TRINITY_DN109541_c0_g2_i1	NA	NA	NA	NA	4.403415119	-3.63519657	5.14E-27	4.34E-25	TRINITY_DN109541_c0_g2_i1	0.575503993703328	Ovary_mean
TRINITY_DN109555_c0_g1_i2	NA	NA	NA	NA	1.560425421	-3.040757449	1.00E-10	2.32E-09	TRINITY_DN109555_c0_g1_i2	0.766137811140135	Testis_mean
TRINITY_DN109560_c0_g1_i1	NA	NA	NA	NA	4.227754845	-1.918763153	1.42E-09	2.78E-08	TRINITY_DN109560_c0_g1_i1	0.526851568198907	Ovary_mean
TRINITY_DN109596_c0_g1_i1	NA	NA	NA	NA	5.458967918	-7.755034001	3.07E-69	1.08E-66	TRINITY_DN109596_c0_g1_i1	0.709010869368942	Ovary_mean
TRINITY_DN109625_c0_g1_i3	NA	NA	NA	NA	5.725053862	-1.689013415	4.01E-08	6.43E-07	TRINITY_DN109625_c0_g1_i3	0.325038979562602	Ovary_mean
TRINITY_DN109646_c1_g1_i3	NA	NA	NA	NA	5.901857425	-4.418703379	3.33E-37	4.17E-35	TRINITY_DN109646_c1_g1_i3	0.629207249905076	Ovary_mean
TRINITY_DN109666_c0_g1_i1	NA	NA	NA	NA	7.019894359	-12.10335183	8.39E-96	1.74E-92	TRINITY_DN109666_c0_g1_i1	0.808450443227379	Ovary_mean
TRINITY_DN109667_c0_g1_i2	NA	NA	NA	NA	5.849597021	-1.20102945	7.07E-05	0.000637209	TRINITY_DN109667_c0_g1_i2	0.341072916641952	Ovary_mean
TRINITY_DN109669_c1_g2_i1	cth	Chr04	72466851	72466851	7.327259861	-5.453158932	1.45E-42	2.19E-40	TRINITY_DN109669_c1_g2_i1	0.531520757005361	Ovary_mean
TRINITY_DN109678_c0_g1_i4	NA	NA	NA	NA	3.79574006	-1.838797254	1.24E-05	0.000130392	TRINITY_DN109678_c0_g1_i4	0.363092694065016	Ovary_mean
TRINITY_DN109704_c0_g1_i1	NA	NA	NA	NA	0.077996381	-2.266643207	5.32E-05	0.000494784	TRINITY_DN109704_c0_g1_i1	0.767073081106334	Ovary_mean
TRINITY_DN109790_c0_g1_i1	NA	NA	NA	NA	4.868283472	-1.242069143	2.56E-05	0.000253402	TRINITY_DN109790_c0_g1_i1	0.367374078576405	Ovary_mean
TRINITY_DN109791_c0_g1_i2	NA	NA	NA	NA	3.10750796	-1.028140148	0.004781616	0.026118767	TRINITY_DN109791_c0_g1_i2	0.588280545573886	G46_F_mean
TRINITY_DN109791_c0_g2_i1	nop2-like	Chr07	1724410	1724410	2.295779423	-5.278165407	1.91E-14	6.45E-13	TRINITY_DN109791_c0_g2_i1	0.543066863093428	G46_F_mean
TRINITY_DN109823_c0_g1_i2	NA	NA	NA	NA	0.809600521	-2.621580002	3.66E-06	4.26E-05	TRINITY_DN109823_c0_g1_i2	0.631689886486214	Brain_mean
TRINITY_DN109844_c0_g2_i1	NA	NA	NA	NA	5.201946467	-1.550909223	3.49E-07	4.85E-06	TRINITY_DN109844_c0_g2_i1	0.354602921514535	Ovary_mean
TRINITY_DN109880_c0_g1_i1	NA	NA	NA	NA	4.113403251	-1.595763049	5.07E-05	0.000474817	TRINITY_DN109880_c0_g1_i1	0.368702710500031	Ovary_mean
TRINITY_DN109883_c0_g1_i1	NA	NA	NA	NA	1.419728643	-5.507860116	7.41E-16	2.85E-14	TRINITY_DN109883_c0_g1_i1	0.848511996719967	Ovary_mean
TRINITY_DN109913_c0_g1_i1	NA	NA	NA	NA	2.282688747	-9.298120997	2.05E-37	2.61E-35	TRINITY_DN109913_c0_g1_i1	0.902847860421054	Ovary_mean
TRINITY_DN109913_c0_g2_i1	NA	NA	NA	NA	1.790811423	-10.66485568	1.13E-25	8.46E-24	TRINITY_DN109913_c0_g2_i1	0.900128160914167	Ovary_mean
TRINITY_DN109929_c0_g1_i1	NA	NA	NA	NA	5.798559399	-11.15822606	6.17E-85	4.40E-82	TRINITY_DN109929_c0_g1_i1	0.830558630715231	Ovary_mean
TRINITY_DN109936_c0_g2_i1	NA	NA	NA	NA	5.168069504	-1.594062881	1.24E-07	1.85E-06	TRINITY_DN109936_c0_g2_i1	0.381561211649237	Ovary_mean
TRINITY_DN109944_c0_g1_i1	NA	NA	NA	NA	2.253970852	-1.615708222	0.000526354	0.003869085	TRINITY_DN109944_c0_g1_i1	0.488009673807851	Ovary_mean
TRINITY_DN109983_c0_g1_i2	NA	NA	NA	NA	4.23354101	-1.658834321	2.34E-07	3.35E-06	TRINITY_DN109983_c0_g1_i2	0.434685986541953	Ovary_mean
TRINITY_DN110022_c0_g1_i1	NA	NA	NA	NA	4.060406767	-2.667071305	2.00E-13	6.12E-12	TRINITY_DN110022_c0_g1_i1	0.451953778956674	Ovary_mean
TRINITY_DN110037_c0_g1_i1	NA	NA	NA	NA	0.135620034	-3.298390808	1.01E-07	1.52E-06	TRINITY_DN110037_c0_g1_i1	0.757633500002253	Ovary_mean
TRINITY_DN110068_c0_g2_i4	NA	NA	NA	NA	2.930208786	-1.906065782	2.73E-07	3.86E-06	TRINITY_DN110068_c0_g2_i4	0.635023795772862	Ovary_mean
TRINITY_DN110103_c0_g1_i1	Xetrov90030986m	scaffold_99	91253	91253	5.639607119	-8.569026429	7.91E-48	1.38E-45	TRINITY_DN110103_c0_g1_i1	0.873793544625891	Ovary_mean
TRINITY_DN110132_c0_g2_i1	ocel1	Chr01	99481568	99481568	6.667374253	-1.314492372	9.24E-05	0.000811665	TRINITY_DN110132_c0_g2_i1	0.224212650222368	Ovary_mean
TRINITY_DN110153_c0_g1_i1	pfkp	Chr06	12075746	12075746	4.463993602	-1.069896579	0.000343743	0.002657558	TRINITY_DN110153_c0_g1_i1	0.318214990366452	Ovary_mean
TRINITY_DN110156_c0_g1_i1	NA	NA	NA	NA	6.343780004	-2.884659852	6.38E-19	3.20E-17	TRINITY_DN110156_c0_g1_i1	0.372428205509611	Ovary_mean
TRINITY_DN110201_c0_g1_i1	NA	NA	NA	NA	4.611984187	-3.060936802	1.51E-13	4.69E-12	TRINITY_DN110201_c0_g1_i1	0.488524180340758	Ovary_mean
TRINITY_DN110230_c0_g1_i1	LOC100485394	Chr02	153740809	153740809	2.559779957	-1.260842477	0.000814155	0.005676781	TRINITY_DN110230_c0_g1_i1	0.582691962061859	Ovary_mean
TRINITY_DN110252_c0_g2_i2	NA	NA	NA	NA	5.91071264	-1.082141701	0.000392844	0.002982626	TRINITY_DN110252_c0_g2_i2	0.268906663099628	Ovary_mean
TRINITY_DN110258_c0_g1_i1	fign-like	Chr09	66321282	66321282	3.93366718	-1.314264232	7.48E-05	0.000669556	TRINITY_DN110258_c0_g1_i1	0.407190831600134	Ovary_mean
TRINITY_DN110265_c0_g1_i1	NA	NA	NA	NA	4.374737493	-1.076460138	0.000423255	0.003184674	TRINITY_DN110265_c0_g1_i1	0.41087447277741	Ovary_mean
TRINITY_DN110298_c0_g2_i1	ccdc109b	Chr01	58289293	58289293	6.065103081	-1.201601982	0.000211242	0.001707254	TRINITY_DN110298_c0_g2_i1	0.170183065773498	G46_F_mean
TRINITY_DN110298_c0_g3_i1	sts	Chr02	29341607	29341607	5.536251937	-1.44905914	2.30E-06	2.80E-05	TRINITY_DN110298_c0_g3_i1	0.301498519136264	G23_mean
TRINITY_DN110314_c0_g1_i3	NA	NA	NA	NA	2.866119357	-1.961585574	1.49E-06	1.87E-05	TRINITY_DN110314_c0_g1_i3	0.436149234916932	Ovary_mean
TRINITY_DN110346_c0_g1_i2	NA	NA	NA	NA	5.895217337	-1.767349659	5.61E-08	8.82E-07	TRINITY_DN110346_c0_g1_i2	0.431359026261941	Ovary_mean
TRINITY_DN110356_c0_g1_i1	eef1e1	Chr06	83606061	83606061	5.964991491	-2.245464469	1.27E-12	3.59E-11	TRINITY_DN110356_c0_g1_i1	0.317081554628415	Ovary_mean
TRINITY_DN110384_c0_g1_i1	NA	NA	NA	NA	2.069575628	-1.649791219	0.000141248	0.001188954	TRINITY_DN110384_c0_g1_i1	0.560694140216405	Ovary_mean
TRINITY_DN110412_c0_g1_i1	gtse1	Chr03	65133393	65133393	2.507933982	-1.229549628	0.00417622	0.023364535	TRINITY_DN110412_c0_g1_i1	0.501233706401649	Testis_mean
TRINITY_DN110513_c0_g1_i1	NA	NA	NA	NA	1.287738976	-2.931700407	8.48E-08	1.30E-06	TRINITY_DN110513_c0_g1_i1	0.674296812211686	Ovary_mean
TRINITY_DN110523_c0_g1_i2	NA	NA	NA	NA	2.48815612	-2.191826065	2.09E-06	2.57E-05	TRINITY_DN110523_c0_g1_i2	0.561285678201001	Ovary_mean
TRINITY_DN110567_c1_g1_i1	NA	NA	NA	NA	5.75773731	-1.064184469	0.000713246	0.005049408	TRINITY_DN110567_c1_g1_i1	0.467473637306414	Ovary_mean
TRINITY_DN110622_c0_g1_i1	NA	NA	NA	NA	3.48711541	-1.516214798	0.000104952	0.000907947	TRINITY_DN110622_c0_g1_i1	0.311042291258254	G46_F_mean
TRINITY_DN110622_c0_g2_i1	rbm23	Chr01	127947997	127947997	4.148184075	-1.434526127	3.35E-05	0.000322627	TRINITY_DN110622_c0_g2_i1	0.281253047853667	G46_F_mean
TRINITY_DN110622_c0_g3_i4	NA	NA	NA	NA	6.045084881	-1.397492966	9.12E-05	0.000802032	TRINITY_DN110622_c0_g3_i4	0.366259980791393	Ovary_mean
TRINITY_DN110633_c0_g1_i4	btg1	Chr03	46298958	46298958	2.538368933	-1.242202714	0.001203486	0.008000036	TRINITY_DN110633_c0_g1_i4	0.249216327427846	G46_F_mean
TRINITY_DN110644_c0_g1_i1	surf4.2	scaffold_2303	1626	1626	1.320855564	-5.909832902	1.46E-14	5.03E-13	TRINITY_DN110644_c0_g1_i1	0.94078298578114	Ovary_mean
TRINITY_DN110644_c0_g2_i1	NA	NA	NA	NA	1.988668969	-5.953377629	1.14E-14	3.97E-13	TRINITY_DN110644_c0_g2_i1	0.91031630620567	Ovary_mean
TRINITY_DN110644_c0_g3_i1	NA	NA	NA	NA	4.136725865	-8.02078597	6.61E-61	1.83E-58	TRINITY_DN110644_c0_g3_i1	0.887496426003164	Ovary_mean
TRINITY_DN110673_c0_g1_i1	NA	NA	NA	NA	3.584142802	-1.175870227	0.000952067	0.006505616	TRINITY_DN110673_c0_g1_i1	0.341416309608989	Testis_mean
TRINITY_DN110679_c0_g1_i1	NA	NA	NA	NA	5.025042784	-10.76486731	1.58E-88	1.27E-85	TRINITY_DN110679_c0_g1_i1	0.890071596445407	Ovary_mean
TRINITY_DN110734_c0_g1_i1	NA	NA	NA	NA	0.919278718	-6.180376777	4.48E-17	1.91E-15	TRINITY_DN110734_c0_g1_i1	0.890729957684657	Ovary_mean
TRINITY_DN110778_c0_g1_i1	NA	NA	NA	NA	3.502343353	-1.565557498	1.09E-05	0.000116608	TRINITY_DN110778_c0_g1_i1	0.416398847075513	Ovary_mean
TRINITY_DN110780_c0_g1_i2	NA	NA	NA	NA	2.442215798	-2.75852712	3.98E-11	9.54E-10	TRINITY_DN110780_c0_g1_i2	0.620690617574436	Ovary_mean
TRINITY_DN110795_c0_g1_i1	NA	NA	NA	NA	0.079709538	-3.462804107	1.76E-07	2.57E-06	TRINITY_DN110795_c0_g1_i1	0.609983972752674	G46_F_mean
TRINITY_DN110801_c0_g2_i1	fam219b	Chr03	84300642	84300642	1.237244582	-1.515498238	0.001510708	0.00976635	TRINITY_DN110801_c0_g2_i1	0.500595510000979	Ovary_mean
TRINITY_DN110842_c0_g1_i2	NA	NA	NA	NA	5.84858749	-2.390629638	2.05E-12	5.62E-11	TRINITY_DN110842_c0_g1_i2	0.359535997916931	Ovary_mean
TRINITY_DN110844_c0_g1_i1	NA	NA	NA	NA	5.46064629	-1.025591372	0.000769755	0.005404972	TRINITY_DN110844_c0_g1_i1	0.370857890644545	Ovary_mean
TRINITY_DN110864_c0_g1_i2	NA	NA	NA	NA	0.632585785	-3.234818949	6.09E-07	8.20E-06	TRINITY_DN110864_c0_g1_i2	0.655087820074476	Brain_mean
TRINITY_DN110877_c0_g1_i3	NA	NA	NA	NA	4.808289413	-2.47451153	1.71E-15	6.43E-14	TRINITY_DN110877_c0_g1_i3	0.508118335157885	Ovary_mean
TRINITY_DN110879_c0_g1_i2	LOC100145332	Chr04	15675407	15675407	1.799068713	-1.441339238	0.002050389	0.012787883	TRINITY_DN110879_c0_g1_i2	0.39979527933236	Ovary_mean
TRINITY_DN110880_c0_g1_i1	NA	NA	NA	NA	7.563430221	-3.249669848	4.32E-20	2.36E-18	TRINITY_DN110880_c0_g1_i1	0.383588675095912	Testis_mean
TRINITY_DN110885_c0_g1_i1	NA	NA	NA	NA	4.005456438	-2.260926852	1.03E-11	2.64E-10	TRINITY_DN110885_c0_g1_i1	0.571335037382211	Ovary_mean
TRINITY_DN110915_c0_g1_i1	NA	NA	NA	NA	2.145070253	-11.01236425	1.04E-37	1.33E-35	TRINITY_DN110915_c0_g1_i1	0.908042297753838	Ovary_mean
TRINITY_DN110915_c0_g2_i1	NA	NA	NA	NA	1.276586094	-6.49600229	1.67E-19	8.73E-18	TRINITY_DN110915_c0_g2_i1	0.898523132861425	Ovary_mean
TRINITY_DN110920_c0_g1_i2	NA	NA	NA	NA	4.748807832	-1.060479727	0.000816178	0.005689294	TRINITY_DN110920_c0_g1_i2	0.33632677506179	Ovary_mean
TRINITY_DN110967_c0_g1_i1	NA	NA	NA	NA	1.063785659	-1.570541344	0.002691906	0.016162454	TRINITY_DN110967_c0_g1_i1	0.613441302343768	Ovary_mean
TRINITY_DN110982_c0_g1_i1	hltf	Chr05	118820149	118820149	5.106836936	-2.135794455	3.34E-11	8.09E-10	TRINITY_DN110982_c0_g1_i1	0.329161825092061	Ovary_mean
TRINITY_DN110993_c0_g1_i2	NA	NA	NA	NA	5.003437554	-1.541823956	1.81E-05	0.00018502	TRINITY_DN110993_c0_g1_i2	0.449030577896996	Ovary_mean
TRINITY_DN110996_c0_g1_i1	NA	NA	NA	NA	1.984426609	-1.369080142	0.001235342	0.008176925	TRINITY_DN110996_c0_g1_i1	0.296390370384596	G46_F_mean
TRINITY_DN110999_c0_g1_i1	NA	NA	NA	NA	2.471665899	-2.027310618	6.64E-07	8.88E-06	TRINITY_DN110999_c0_g1_i1	0.447679331548222	Ovary_mean
TRINITY_DN111014_c0_g1_i2	NA	NA	NA	NA	5.674265933	-1.456181507	7.16E-06	7.89E-05	TRINITY_DN111014_c0_g1_i2	0.356876440965572	Ovary_mean
TRINITY_DN111028_c0_g1_i1	NA	NA	NA	NA	6.024976258	-13.05645752	4.88E-98	5.41E-94	TRINITY_DN111028_c0_g1_i1	0.86087277530769	Ovary_mean
TRINITY_DN111065_c0_g1_i5	NA	NA	NA	NA	1.855338183	-3.152705929	2.86E-11	6.97E-10	TRINITY_DN111065_c0_g1_i5	0.419015895536999	G46_F_mean
TRINITY_DN111065_c0_g2_i1	NA	NA	NA	NA	0.427801167	-3.073187752	2.38E-07	3.41E-06	TRINITY_DN111065_c0_g2_i1	0.517325876134796	G46_F_mean
TRINITY_DN111065_c0_g3_i1	NA	NA	NA	NA	0.5763188	-2.988965194	5.50E-07	7.45E-06	TRINITY_DN111065_c0_g3_i1	0.478047110638935	G46_F_mean
TRINITY_DN111151_c0_g1_i1	NA	NA	NA	NA	3.838632946	-2.084282854	1.60E-08	2.72E-07	TRINITY_DN111151_c0_g1_i1	0.581512980662368	Ovary_mean
TRINITY_DN111155_c0_g2_i2	NA	NA	NA	NA	6.529208511	-1.093951796	0.000500026	0.003689689	TRINITY_DN111155_c0_g2_i2	0.184420812048385	G23_mean
TRINITY_DN111223_c0_g1_i1	NA	NA	NA	NA	5.64776836	-1.565828924	5.92E-06	6.66E-05	TRINITY_DN111223_c0_g1_i1	0.362263447195166	Ovary_mean
TRINITY_DN111232_c0_g2_i1	LOC100488102	Chr06	61856805	61856805	2.151769654	-6.442548468	1.22E-21	7.41E-20	TRINITY_DN111232_c0_g2_i1	0.829145647790879	Ovary_mean
TRINITY_DN111232_c1_g1_i1	NA	NA	NA	NA	4.122103471	-6.55496605	7.17E-31	7.21E-29	TRINITY_DN111232_c1_g1_i1	0.869686416795129	Ovary_mean
TRINITY_DN111236_c0_g1_i1	NA	NA	NA	NA	5.133033113	-6.277773293	7.80E-58	1.91E-55	TRINITY_DN111236_c0_g1_i1	0.796821698593425	Ovary_mean
TRINITY_DN111318_c0_g1_i3	NA	NA	NA	NA	3.962860843	-3.664463936	1.94E-19	1.00E-17	TRINITY_DN111318_c0_g1_i3	0.703076995413184	Ovary_mean
TRINITY_DN111323_c0_g3_i1	NA	NA	NA	NA	2.350133173	-2.186486416	4.46E-08	7.11E-07	TRINITY_DN111323_c0_g3_i1	0.491803639534929	Ovary_mean
TRINITY_DN111329_c0_g1_i2	nos3	Chr06	361	361	2.452307675	-4.883984732	1.30E-14	4.48E-13	TRINITY_DN111329_c0_g1_i2	0.8610807687913	Ovary_mean
TRINITY_DN111332_c0_g2_i5	NA	NA	NA	NA	4.422884515	-1.973641858	4.12E-09	7.67E-08	TRINITY_DN111332_c0_g2_i5	0.40163093294421	Ovary_mean
TRINITY_DN111377_c0_g1_i1	Xetrov90018839m	Chr07	86219757	86219757	0.628650736	-1.368880926	0.008519093	0.042199545	TRINITY_DN111377_c0_g1_i1	0.535994594731704	G23_mean
TRINITY_DN111511_c0_g1_i1	NA	NA	NA	NA	2.328174912	-1.416466127	0.005453209	0.0291989	TRINITY_DN111511_c0_g1_i1	0.38706358078752	Ovary_mean
TRINITY_DN111515_c0_g1_i2	NA	NA	NA	NA	4.715593572	-1.005612933	0.000599129	0.004336294	TRINITY_DN111515_c0_g1_i2	0.380595482488565	Brain_mean
TRINITY_DN111552_c0_g1_i1	NA	NA	NA	NA	5.797818563	-2.092227075	1.13E-10	2.59E-09	TRINITY_DN111552_c0_g1_i1	0.471552666589685	Ovary_mean
TRINITY_DN111588_c1_g2_i1	NA	NA	NA	NA	0.827799751	-4.972864332	1.58E-14	5.39E-13	TRINITY_DN111588_c1_g2_i1	0.846193688136134	Ovary_mean
TRINITY_DN111590_c0_g1_i1	LOC733842	scaffold_208	322583	322583	4.728721085	-1.333951497	4.02E-06	4.65E-05	TRINITY_DN111590_c0_g1_i1	0.331355107000334	Ovary_mean
TRINITY_DN111594_c0_g1_i2	NA	NA	NA	NA	3.942683753	-5.585302352	1.14E-33	1.28E-31	TRINITY_DN111594_c0_g1_i2	0.698221224059022	Ovary_mean
TRINITY_DN111615_c0_g1_i2	NA	NA	NA	NA	2.284453421	-1.577275246	0.000418668	0.003157331	TRINITY_DN111615_c0_g1_i2	0.423008016568007	Ovary_mean
TRINITY_DN111713_c0_g2_i1	cdr2	Chr09	19282872	19282872	3.455179721	-1.934407971	2.31E-06	2.81E-05	TRINITY_DN111713_c0_g2_i1	0.481491861026737	Ovary_mean
TRINITY_DN111713_c0_g3_i1	NA	NA	NA	NA	4.379236942	-1.857007672	9.69E-07	1.27E-05	TRINITY_DN111713_c0_g3_i1	0.571871599072435	Ovary_mean
TRINITY_DN111724_c0_g1_i1	lppr3	Chr01	81892404	81892404	4.557232055	-6.191674944	1.62E-57	3.81E-55	TRINITY_DN111724_c0_g1_i1	0.48850932609771	Ovary_mean
TRINITY_DN111752_c0_g1_i1	NA	NA	NA	NA	6.433420283	-1.183564035	0.00022873	0.001834055	TRINITY_DN111752_c0_g1_i1	0.292565997846404	Ovary_mean
TRINITY_DN111797_c0_g1_i1	NA	NA	NA	NA	4.534167043	-1.106413603	0.000162917	0.001352186	TRINITY_DN111797_c0_g1_i1	0.29254504667593	Ovary_mean
TRINITY_DN111859_c0_g1_i1	NA	NA	NA	NA	1.44112364	-1.256224306	0.007731752	0.038996487	TRINITY_DN111859_c0_g1_i1	0.522126834077526	Ovary_mean
TRINITY_DN111860_c0_g1_i1	afg3l1p	Chr04	61782935	61782935	4.735726054	-2.263086779	3.04E-10	6.52E-09	TRINITY_DN111860_c0_g1_i1	0.545643192240713	Ovary_mean
TRINITY_DN111861_c0_g1_i1	NA	NA	NA	NA	1.455443899	-1.347652243	0.003343937	0.019440823	TRINITY_DN111861_c0_g1_i1	0.459579783828393	Ovary_mean
TRINITY_DN111882_c0_g2_i2	acot9	Chr02	38700265	38700265	5.783248202	-2.947742953	2.61E-19	1.34E-17	TRINITY_DN111882_c0_g2_i2	0.288489159824941	Ovary_mean
TRINITY_DN111968_c1_g1_i1	Xetrov90029597m	scaffold_5650	995	995	2.584807299	-2.186242038	2.64E-06	3.17E-05	TRINITY_DN111968_c1_g1_i1	0.521107339063993	Ovary_mean
TRINITY_DN112022_c0_g2_i2	NA	NA	NA	NA	5.328720136	-1.246793838	3.58E-05	0.000342796	TRINITY_DN112022_c0_g2_i2	0.296475665774502	Ovary_mean
TRINITY_DN112046_c0_g1_i2	ubxn6	Chr01	74902024	74902024	2.11448996	-2.761095074	9.93E-11	2.29E-09	TRINITY_DN112046_c0_g1_i2	0.502033720515509	G46_F_mean
TRINITY_DN112081_c0_g3_i7	NA	NA	NA	NA	4.704440161	-1.155891387	0.000513011	0.0037788	TRINITY_DN112081_c0_g3_i7	0.302169065003907	Ovary_mean
TRINITY_DN112096_c1_g2_i2	NA	NA	NA	NA	6.627693173	-1.210418737	0.000224304	0.001802891	TRINITY_DN112096_c1_g2_i2	0.224799011740322	Ovary_mean
TRINITY_DN112103_c0_g1_i1	NA	NA	NA	NA	5.796331228	-1.113381032	0.000251969	0.002002024	TRINITY_DN112103_c0_g1_i1	0.258387937113679	Ovary_mean
TRINITY_DN112117_c1_g1_i4	uba3	Chr04	131437096	131437096	2.8532107	-3.727382775	2.49E-14	8.33E-13	TRINITY_DN112117_c1_g1_i4	0.758164649848111	Ovary_mean
TRINITY_DN112124_c0_g2_i1	NA	NA	NA	NA	3.752146199	-10.75826753	8.34E-58	2.02E-55	TRINITY_DN112124_c0_g2_i1	0.862720519832501	Ovary_mean
TRINITY_DN112166_c0_g2_i1	NA	NA	NA	NA	5.219687517	-2.194736124	2.85E-12	7.68E-11	TRINITY_DN112166_c0_g2_i1	0.495494002186168	Ovary_mean
TRINITY_DN112193_c0_g1_i1	NA	NA	NA	NA	3.91400186	-1.218478089	0.000664398	0.004750785	TRINITY_DN112193_c0_g1_i1	0.542835162056924	Ovary_mean
TRINITY_DN112226_c0_g2_i2	NA	NA	NA	NA	2.858960368	-3.867016882	1.87E-12	5.16E-11	TRINITY_DN112226_c0_g2_i2	0.55403569229304	Brain_mean
TRINITY_DN112243_c0_g1_i1	NA	NA	NA	NA	1.857773331	-4.935110583	2.52E-18	1.21E-16	TRINITY_DN112243_c0_g1_i1	0.671223383404288	G46_F_mean
TRINITY_DN112243_c1_g1_i1	NA	NA	NA	NA	1.681845341	-4.286556358	1.88E-16	7.59E-15	TRINITY_DN112243_c1_g1_i1	0.53925134432689	G46_F_mean
TRINITY_DN112246_c1_g5_i1	NA	NA	NA	NA	5.045781306	-2.720290242	1.53E-10	3.43E-09	TRINITY_DN112246_c1_g5_i1	0.497039120280171	Ovary_mean
TRINITY_DN112272_c0_g1_i1	NA	NA	NA	NA	3.329525883	-9.024170148	5.88E-39	8.02E-37	TRINITY_DN112272_c0_g1_i1	0.853146705132919	Ovary_mean
TRINITY_DN112287_c0_g1_i1	NA	NA	NA	NA	3.27669296	-4.519658117	3.46E-18	1.63E-16	TRINITY_DN112287_c0_g1_i1	0.821886001607039	Ovary_mean
TRINITY_DN112341_c0_g1_i1	metap2	Chr03	47430082	47430082	5.068100355	-2.163451508	3.93E-13	1.17E-11	TRINITY_DN112341_c0_g1_i1	0.39950084589905	Ovary_mean
TRINITY_DN112343_c0_g1_i1	NA	NA	NA	NA	0.13452137	-2.807457406	1.51E-05	0.000156933	TRINITY_DN112343_c0_g1_i1	0.686461443050657	Ovary_mean
TRINITY_DN112397_c0_g1_i1	thumpd3	Chr04	121340230	121340230	0.078157451	-1.566879546	0.003932667	0.022221261	TRINITY_DN112397_c0_g1_i1	0.596054776493365	Ovary_mean
TRINITY_DN112430_c0_g2_i1	NA	NA	NA	NA	5.916259216	-2.169868855	5.50E-10	1.14E-08	TRINITY_DN112430_c0_g2_i1	0.295332832338258	Ovary_mean
TRINITY_DN112453_c0_g3_i1	NA	NA	NA	NA	4.051268017	-2.913686733	1.72E-16	6.98E-15	TRINITY_DN112453_c0_g3_i1	0.465638829245371	Ovary_mean
TRINITY_DN112465_c0_g1_i1	NA	NA	NA	NA	4.624877965	-1.713543252	7.77E-08	1.19E-06	TRINITY_DN112465_c0_g1_i1	0.343640683272753	Ovary_mean
TRINITY_DN112473_c1_g1_i1	NA	NA	NA	NA	2.763347166	-3.555663102	2.71E-18	1.29E-16	TRINITY_DN112473_c1_g1_i1	0.710127482197425	Brain_mean
TRINITY_DN112473_c1_g2_i2	ptrh2	Chr02	87231843	87231843	3.98317568	-1.549810973	3.55E-06	4.14E-05	TRINITY_DN112473_c1_g2_i2	0.518790658174198	Ovary_mean
TRINITY_DN112501_c0_g1_i7	NA	NA	NA	NA	3.515353738	-2.415955498	1.62E-09	3.15E-08	TRINITY_DN112501_c0_g1_i7	0.476957694567952	Ovary_mean
TRINITY_DN112525_c0_g1_i1	NA	NA	NA	NA	2.890391985	-1.762357364	1.93E-05	0.00019593	TRINITY_DN112525_c0_g1_i1	0.461631794389583	Ovary_mean
TRINITY_DN112529_c0_g1_i1	NA	NA	NA	NA	3.499184224	-1.280959389	0.000266119	0.002104401	TRINITY_DN112529_c0_g1_i1	0.414128019765674	Ovary_mean
TRINITY_DN112551_c0_g1_i2	NA	NA	NA	NA	1.834371736	-1.277968353	0.004764785	0.026061074	TRINITY_DN112551_c0_g1_i2	0.540383260785627	Testis_mean
