ID	A10FB	A10MB	A12FB	A15FB	A15MB	A16FB	A16MB	A17FB	A17MB	A8MB
TRINITY_DN91677_c0_g1_i1	450.048	462	539	532.061	1348	573	407.045	617	656.09	521
TRINITY_DN93326_c0_g1_i1	121	114	84	95	137	119	71	99	104	134
TRINITY_DN90881_c5_g1_i3	0	5	0	1	0	0	2	0	1	0
TRINITY_DN78475_c0_g2_i1	5	9	9	14	33	20	5	50	65	22
TRINITY_DN88292_c0_g1_i1	248	33	347	270	313	375	362	172	189	117
TRINITY_DN81236_c0_g3_i1	522.802	562	482	513.307	868.414	687.818	508	514	506.349	718.989
TRINITY_DN78888_c0_g1_i1	201.068	257.146	157.092	133.213	268.055	270	208.258	168	163.054	170.236
TRINITY_DN81232_c0_g1_i8	3291	4710	4112	3144	8715	5640	4835	5046	4430	2968
TRINITY_DN88279_c0_g1_i1	42	46	39	44	92	43	27	34	57	60
TRINITY_DN81149_c3_g3_i5	131	70	95	72	182	238	210	106	102	99
TRINITY_DN91179_c2_g1_i1	28	54	26	24	59	60	27	49	38	26
TRINITY_DN93725_c0_g2_i4	514	557	562	594	966	619	423	827	655	582
TRINITY_DN77267_c1_g1_i1	27	22	12	8	28	26	20	15	22	26
TRINITY_DN92711_c6_g1_i1	91	110	145	96	271	220	110	189	118	111
TRINITY_DN85085_c2_g2_i1	126.035	82.457	131.893	113.32	213.133	133.471	119.804	166.418	211.316	135.738
TRINITY_DN90750_c0_g1_i1	105	122	211	170	340.456	180	123	231	135	116
TRINITY_DN38640_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN85867_c2_g3_i1	21.3256	102.892	80.7934	77	32.8519	142	56.9436	92.9106	126.968	94.9046
TRINITY_DN82058_c1_g2_i1	288	287.545	281	223.574	477	313	209	292.013	316	317.542
TRINITY_DN90665_c3_g1_i1	1582.78	1888.05	1489.06	1220.54	2937.18	2273.01	970.65	1567.22	2793.6	1650.13
TRINITY_DN85576_c0_g3_i1	900	1002	719	539	1675	1099	934	838	578	840
TRINITY_DN60386_c0_g2_i1	14	0.00204302	18.7785	0	46.4401	8.17958	16.0274	24.4021	17.2775	24.4784
TRINITY_DN90408_c0_g1_i2	49	17	35	44	157	36	25	37	42	161
TRINITY_DN79808_c0_g1_i4	51	6	13	12	16	149	21	21	3	26
TRINITY_DN102472_c0_g1_i1	0	0	3	0	4	0	0	0	0	0
TRINITY_DN93891_c3_g5_i1	76.9941	66.5831	49.086	42.9604	119.783	50.6514	61.5682	74.2184	48.1193	63.9194
TRINITY_DN94071_c3_g5_i1	22.1332	15.1834	24.5009	22.086	31.9064	31.2457	16.625	30.006	19.9094	16.0777
TRINITY_DN90056_c0_g1_i1	60	38	63	71	55	49	42	52	76	46
TRINITY_DN85189_c3_g3_i2	1	14.434	1.18208	6	15	11.031	6.02678	10.4953	7	3.04024
TRINITY_DN80668_c0_g1_i2	23	16	26	33	51	75	29	39	27	33
TRINITY_DN91508_c1_g3_i2	13	27	21	22	48	17	13	12	14	67
TRINITY_DN94349_c2_g6_i1	35.6897	33.1637	34.0057	55.1705	80.4226	35.2365	31.4274	42.5499	42.3593	54.2908
TRINITY_DN78999_c0_g1_i1	19.974	13.4973	20.1758	32.7088	33.5757	24.8742	16.2786	14.7349	33.8662	20.7527
TRINITY_DN84981_c2_g4_i1	33	30	29	17	44	32	24	30	23	40
TRINITY_DN64568_c0_g1_i1	221	308	282	220	358	299	137	362	318	305
TRINITY_DN90676_c0_g2_i1	0	0	12	1	41	19	15	32	10	14
TRINITY_DN52303_c0_g2_i1	0	0	0	0	0	0.5	0	0.5	0	0
TRINITY_DN91144_c1_g1_i1	39	62	55	43	77	45	42	53	54	59
TRINITY_DN79474_c0_g1_i1	724.854	743.664	663.791	673.837	1147.5	1181.57	646.838	717.048	604.883	598.16
TRINITY_DN70563_c0_g1_i1	144	129	119	138	253	156	109	175	151	171
TRINITY_DN85020_c2_g1_i1	148	212	175	258	466	326	366	198	223	119
TRINITY_DN94027_c3_g2_i1	267	258	224	277	511.305	393	278	345.315	236	276
TRINITY_DN91061_c4_g4_i4	12	25	14	15	17	16	20	20	22	20
TRINITY_DN94139_c3_g2_i1	68.1486	71.5496	88.6394	88.5534	184.593	135.288	67.0497	126.57	108.234	76.506
TRINITY_DN73912_c0_g2_i2	12	6	7	12	23	18	10	15	17	5
TRINITY_DN81203_c0_g1_i1	10.1148	15.1328	7.09743	4.11515	17.2325	18.2754	5.103	9.19336	14.2049	12.2099
TRINITY_DN84290_c1_g1_i5	122.414	106.13	114.723	117.457	162.077	145.857	92.9541	129.01	93.9913	107.517
TRINITY_DN94032_c0_g2_i13	291.099	201.14	270.736	501.082	624.138	348.297	212.125	492.716	245.024	217.592
TRINITY_DN68087_c0_g1_i1	32.2639	28	22	29	50	23	22	50	39	32
TRINITY_DN83332_c2_g1_i1	379.937	434.287	461.496	396.258	660.934	518.903	297.369	523.113	618.197	396.264
TRINITY_DN57601_c0_g1_i2	43.4265	27.37	58.0846	44.3865	85.687	51.3444	31.9127	42.3579	36	70.5686
TRINITY_DN90137_c0_g1_i1	674	581	662	698	1214	978	629	613	710	786
TRINITY_DN83652_c0_g2_i1	24	14	14	22	38	28	9	19	25	11
TRINITY_DN78613_c0_g1_i1	77	61	97	56	143	157	63	84	76	44
TRINITY_DN72755_c0_g1_i1	18	22	24	25	34	40	22	7	31	22
TRINITY_DN110993_c0_g1_i1	3	28	8	17	4	50	33	12	1	9
TRINITY_DN73318_c1_g1_i1	0	1	2	1	2	1	1	0	1	1
TRINITY_DN92065_c1_g2_i1	106.302	87.4772	93.9263	71.0957	100.974	105.715	43.1418	88.4096	75.5034	65.9355
TRINITY_DN89347_c2_g6_i1	7.06646	2.30679	0	0	0	8.62375	8.58874	3.25063	0	0
TRINITY_DN89243_c0_g1_i3	338.739	360.658	447.675	473	834.73	580.959	357.831	482	427.788	373.445
TRINITY_DN89371_c1_g2_i1	69	53	55	70	94	86	55	82	58	106
TRINITY_DN85871_c3_g1_i1	27	21	18	19	42.051	19	19.083	26	32	46
TRINITY_DN90195_c2_g1_i3	83	43	66	50	67	98	68	60	45	84
TRINITY_DN74908_c0_g2_i1	11.6886	17.2028	32.5803	19.2987	20.8676	23.4287	9.05877	16.2716	20.9296	14.75
TRINITY_DN91710_c3_g1_i2	382.329	1264.1	457.433	516.491	2370.28	930.482	948.651	504.451	2051.05	339.662
TRINITY_DN86448_c1_g1_i2	6.00766	1.00036	2.00129	5.00953	9.03938	2	2.00229	2.00517	4	9.00655
TRINITY_DN71197_c0_g1_i1	6	12	6	3	14	28	7	37	30	2
TRINITY_DN88875_c0_g1_i2	2240.53	2680.29	2116.04	1644.91	3405.36	3160.07	2962.35	2635.98	1943.76	1103.8
TRINITY_DN84887_c0_g2_i1	13.3187	22.086	27	55	39.1593	32.1066	36	41.243	28.0982	30
TRINITY_DN91582_c0_g2_i1	391	461	413	324	654	568	341.68	512.007	494	442.884
TRINITY_DN89463_c2_g1_i2	34	36	26	36	69	45	29	37	30	41
TRINITY_DN69244_c0_g1_i1	22	17	16	10	30	35	17	17	21	9
TRINITY_DN94477_c2_g2_i1	542.257	679	812	786	982.559	1228	624	776.42	607.884	703.4
TRINITY_DN90248_c7_g1_i3	102.394	85.1778	73.1708	70.592	204.276	139.684	84.4576	125.368	106.663	150.381
TRINITY_DN61579_c0_g2_i1	49.6306	50.6977	60.4749	47.4379	112.781	65.8759	28.5313	62.8483	58.167	38.4983
TRINITY_DN94556_c2_g3_i1	7	9	69	22	48	17	9	7	12	51
TRINITY_DN85098_c0_g1_i4	130	84	49	125	124	164	52	50	36	42
TRINITY_DN91321_c2_g3_i2	24.2263	24	48	29	67	24	31	42.2609	37	16
TRINITY_DN81886_c0_g1_i1	51	60	58	61	104	74	48	51	71	88
TRINITY_DN90977_c0_g2_i1	309	406	466	229.208	660	536	230	530.47	554	386.927
TRINITY_DN94176_c0_g1_i1	766.403	994.361	955.994	1094.24	2330.53	1139.67	705.588	1058.92	921.654	1190.11
TRINITY_DN90113_c3_g2_i2	283.614	260.702	268.493	245.392	347.061	313.341	267.555	222.467	185.776	228.057
TRINITY_DN79327_c0_g1_i1	5530	3941	4298	3806	5600	5444	2951	4294	5624	5169
TRINITY_DN80350_c2_g3_i1	20.7757	49.1716	46.3929	8.40502	20.4926	16.78	25.2746	14.2243	32.385	14
TRINITY_DN23084_c0_g1_i1	31	33	31	29	35	42	19	28	45	9
TRINITY_DN76935_c0_g1_i1	56	61	57	53.108	111	73	51	81	89	83
TRINITY_DN83920_c3_g2_i3	588	1253	1309	985	1958	875	927	942	1049	761
TRINITY_DN86507_c2_g4_i1	401.166	416.795	380.721	406.304	552.433	528.936	482.539	287.302	274.861	332.309
TRINITY_DN80219_c0_g2_i3	4	7	13	23	15	21	2	6	4	10
TRINITY_DN59390_c0_g1_i1	25	22	14	15	33	16	17	21	33	22
TRINITY_DN86763_c1_g1_i1	31	27	25	27.8242	36	37	19	28	23	34
TRINITY_DN86423_c3_g1_i3	28.8928	16.2108	20.7897	13.6186	34.8419	38.24	16.7539	27.7424	24.6433	27.495
TRINITY_DN73730_c0_g1_i1	31	32	23	17	38	30	12	73	45	24
TRINITY_DN83765_c4_g1_i1	141.896	131.869	105.068	146.521	218	259.946	195.357	244	113.604	135.253
TRINITY_DN76747_c1_g3_i1	63.604	50.9601	58.5539	67.6279	123.631	83.3978	71.3608	109.541	41.7837	63
TRINITY_DN90540_c1_g1_i2	34	42	39	36	41	49	22	34	28	40
TRINITY_DN91475_c2_g1_i1	2	0	0	1	4	17	14	0	1	0
TRINITY_DN90525_c0_g1_i1	452	492	418	401	832	696	366	486	460	412
TRINITY_DN80021_c1_g3_i1	30	35	19	32	73	48	24	40	63	37
TRINITY_DN94257_c2_g1_i1	354	330	245	216	775	331	204	254	529	371
TRINITY_DN91608_c2_g4_i2	18	12	24	29	54	16	26	30	22	30
TRINITY_DN93301_c0_g3_i1	38	57	30	27	53	70	40	37	50	38
TRINITY_DN85043_c0_g4_i4	69	129	159	113	357	268	170	10	36	140
TRINITY_DN67927_c0_g2_i1	1	2	1	2	1	4	2	2	2	2
TRINITY_DN89499_c1_g1_i1	89.1789	94.4427	105	115.186	198.356	106.14	59	141	99	79
TRINITY_DN77961_c0_g2_i1	866	990	846	817	1502	1266	767	1010	888	883
TRINITY_DN92201_c5_g2_i3	15.8485	15.1863	9.11896	4.64821	9.10423	10.5615	5.35564	7.94466	26.1899	14.928
TRINITY_DN93078_c4_g2_i1	29.1015	38.3168	46.1326	29	55.2011	41.1962	17.0672	55.885	48	45.3575
TRINITY_DN89514_c1_g1_i2	113.415	77.2344	101.893	86.1968	174.036	148.458	100.762	122.614	125.907	144.428
TRINITY_DN67003_c0_g1_i1	27	29	19	38	32	140	42	41	30	85
TRINITY_DN91012_c0_g2_i1	8	9.29777	13	7	15	19	6	11	6	8
TRINITY_DN98458_c0_g1_i1	7	9.05685	3.01565	0	11.0366	2	2	3	6	7
TRINITY_DN76089_c0_g1_i2	151	146	165	191	296	150	108	196	227	237
TRINITY_DN75390_c1_g1_i2	54.465	89.3987	71.6362	55.964	119.773	74.931	41.259	63.3646	123.456	59.7512
TRINITY_DN86810_c1_g1_i2	28	35	29	27	75	34	29	31	32	41
TRINITY_DN90404_c2_g2_i2	3	0	1	5	0	11	0	5	1	3
TRINITY_DN23041_c0_g1_i1	9	3	2	9	8	2	2	3	1	9.33055
TRINITY_DN84758_c1_g2_i1	16	14	10	16	20	10	19	12	10	12
TRINITY_DN69740_c0_g1_i2	90	94	48	107	194	34	82	32	86	155
TRINITY_DN93038_c0_g1_i1	9	4	10	5	4	4	10	4	2	10
TRINITY_DN76010_c1_g1_i2	22	11	14	32	53	28	12	28	15	9
TRINITY_DN76755_c0_g1_i1	111.847	198.322	116.75	180.677	430.466	105.171	189.983	205.572	108.404	234.791
TRINITY_DN78036_c0_g1_i3	42	45	33	36	72	53	44	58	52	43
TRINITY_DN61099_c0_g2_i1	3	1	2	3	3	1	2	1	1	1
TRINITY_DN86865_c0_g1_i1	13	4	10	10	20	11	6	7	25	7
TRINITY_DN94103_c1_g1_i1	1	3	36	14	7	41	22	8	44	19
TRINITY_DN81415_c0_g1_i3	223	645	306	356	1107	490	997	353	694	221
TRINITY_DN93515_c0_g2_i2	582	666	559	512	1190	743	637	601	687	701
TRINITY_DN80442_c0_g1_i1	26	23	24	39	48	44	14	48	37	23
TRINITY_DN72353_c0_g1_i1	19	30	27	27	51	42	34	34	23	20
TRINITY_DN88922_c0_g2_i1	56.1745	41.3623	35.7728	43.8248	76.9887	93.4713	35.252	34.7942	34.2914	31.1439
TRINITY_DN75493_c0_g3_i1	95	113	114	82	137	140	59	78	132	91
TRINITY_DN85326_c0_g1_i1	125	170	152	114	257	248	135	202	249	177
TRINITY_DN72835_c0_g1_i2	74	40	26	15	80	57	41	47	44	46
TRINITY_DN93129_c3_g1_i1	1	0	4	1	3	8	0	1	4	1
TRINITY_DN91275_c0_g2_i2	3	1	3	2	4	1	5	1	1	7
TRINITY_DN82816_c3_g2_i1	47.966	58.5011	52.2301	74.8004	156.31	129.305	59.786	66.1294	104.392	49.8119
TRINITY_DN81893_c1_g1_i2	84	77	66	78	116	120.947	86	87	102	80
TRINITY_DN87706_c1_g1_i2	31	30	17	24	31	25	24	18	20	29
TRINITY_DN94607_c2_g3_i2	609.913	432.95	575.79	454.236	803.16	735.023	396.587	489.542	459.016	360.943
TRINITY_DN79278_c5_g1_i1	15.4222	17.7403	24.4806	21.1539	29.4077	15.7134	19.3177	17.4329	18.125	25.6851
TRINITY_DN80729_c0_g1_i1	2062	852	673	801	1586	1316	808	797	788	1662
TRINITY_DN91096_c8_g1_i2	526.114	531.289	478.459	349.283	673.846	860.972	500.104	481.823	447.135	415.649
TRINITY_DN85900_c0_g1_i2	102	70	86	73	167	89	45	60	59	94
TRINITY_DN85368_c1_g1_i2	15.089	37.9502	59.3877	62.6361	67.4986	26.0594	26.2733	24.4399	33.267	42.45
TRINITY_DN85652_c0_g1_i1	119	114	115.826	90	230.811	170	82	148.813	135.714	120.751
TRINITY_DN50700_c0_g1_i1	0	0	0	0	1	0	0	0	1	0
TRINITY_DN84336_c4_g2_i2	22	19	7	15	25	4	5	8	16	19
TRINITY_DN84017_c0_g1_i9	36	37	39	33	50	61	46	38	44	35
TRINITY_DN85566_c0_g3_i2	101	103	98	103	263	69	50	116	160	137
TRINITY_DN111660_c0_g1_i1	12	9	34	7	0	0	0	31	0	0
TRINITY_DN77652_c0_g1_i1	226.419	229.71	198.657	151.478	307	282.242	125.105	218.405	252.768	266.481
TRINITY_DN65729_c0_g1_i1	68	73	90	103	149	143	61	113	85	76
TRINITY_DN85871_c4_g8_i1	0	0	1.32106	3	1	0	1	2	4	1
TRINITY_DN79335_c0_g1_i1	48	39	16	17	72	29	10	23	19	44
TRINITY_DN83753_c0_g1_i4	42	43	40	49	127	56	29	50	51	44
TRINITY_DN77092_c1_g1_i1	83.664	33.6509	51.5921	54.59	106.945	77.3597	70.9371	74.4867	73.6421	78.5985
TRINITY_DN90353_c1_g5_i2	66	37	36	61	33.0593	71	41	34	90	69
TRINITY_DN82873_c1_g1_i2	299	185	231	169	129	399	182	209	79	170
TRINITY_DN9479_c0_g1_i1	15	5	6.18548	3	19.2199	10	19	6	6.13274	9
TRINITY_DN90812_c2_g1_i2	28	37	18	30	47	22	32	30	28	46
TRINITY_DN33024_c0_g1_i1	48	84	43	30	45	61	24	61	70	49
TRINITY_DN85600_c2_g1_i2	203	179	192	272	329	414	207	307	159	170
TRINITY_DN81674_c0_g3_i4	22	28	36	30	48	45	27	25	51	16
TRINITY_DN77508_c0_g1_i2	105	82	83	54	89	99	35	79	87	103
TRINITY_DN121753_c0_g1_i1	18	11	12	5	16	20	4	34	23	25
TRINITY_DN79759_c5_g4_i1	8	8	19	9	11	12	19	21	20	25
TRINITY_DN68932_c0_g1_i1	105	143	94	78	113	126	82	92	104	103
TRINITY_DN84678_c1_g1_i1	8	8	2	1	9	10	4	2	2	1
TRINITY_DN90698_c5_g1_i1	23	59	75.4598	75	89	70	64	70	58	56
TRINITY_DN72506_c0_g1_i1	66.9636	44.2229	90.6807	61.4969	89.1778	101.602	43.56	61.673	87.7321	46.5135
TRINITY_DN72150_c0_g1_i2	0	28	0	1	8	4	25	0	3	2
TRINITY_DN82963_c0_g1_i2	161	218	203	246	343	250	120	176	242	176
TRINITY_DN93784_c1_g1_i2	268	331	215	360	1653	187	251	310	568	1120
TRINITY_DN87508_c9_g2_i2	20	18.1167	24	17.6042	31.7216	12.9624	10.4944	30.7608	34.7504	22.8091
TRINITY_DN119155_c0_g1_i1	18	18.3043	11.0935	9	23	8	11.2598	10	18.2771	1.08487
TRINITY_DN87686_c1_g1_i3	184.677	54.043	277.625	10.5788	3.23951	59.6783	47.4408	30.5643	0	9.32629
TRINITY_DN93451_c2_g1_i1	53	37	32	43	65	39	25	17	57	31
TRINITY_DN79694_c0_g1_i2	0	7	1	2	1	3	1	2	2	1
TRINITY_DN68463_c0_g1_i2	7	9	6	8	23	6	7	10	14	12
TRINITY_DN88451_c3_g2_i1	0	1	1	0	0	0	0	0	0	1
TRINITY_DN89488_c0_g4_i1	152.172	193.013	168.624	156.832	327.179	239.709	187.524	268.472	178.717	203.11
TRINITY_DN92077_c2_g4_i2	16	21	16	14	25	26	16	14	10	21
TRINITY_DN64760_c0_g2_i1	30	29	44	36	65.1448	39	18	30	25	18
TRINITY_DN92688_c0_g1_i3	46	32	57	31	53	56	34	51	47	66
TRINITY_DN86746_c4_g2_i1	13	7	24	24	28	24	28.0709	14.3419	26.8	11
TRINITY_DN93407_c9_g1_i1	56.0875	54.1204	77.1427	51.039	91.6639	89.2661	55.1284	73.2069	63.8282	49.8956
TRINITY_DN94119_c5_g1_i3	95	97	67	65	123.913	91	73	84	107	95
TRINITY_DN89998_c0_g1_i2	52	29	35	30	82	30	25	42	35	56
TRINITY_DN84744_c2_g1_i2	229.954	259.253	199.689	157.973	376.205	280.514	208.761	256.02	203.881	238.767
TRINITY_DN92412_c0_g1_i1	0	3.05474	10.5132	11.0287	17.1573	0	8.54632	28.642	13.9481	13.9201
TRINITY_DN82192_c1_g2_i2	87	107	100	78	255	123	111	135	106	125.844
TRINITY_DN76432_c0_g1_i2	53	47	68	73	144	84	57	70	58	113
TRINITY_DN80057_c1_g1_i3	20	32	23	16.3036	18.0843	23	28.208	24.6876	19	19.1036
TRINITY_DN91859_c1_g1_i1	33.1583	58.2794	59	85	98	94.2189	51	85	75	52
TRINITY_DN73524_c0_g1_i1	31.9558	25	39.4729	27.5241	69.3382	43.1683	39.8826	38.7409	36.2336	49.0239
TRINITY_DN92184_c0_g1_i1	470.645	321.315	379.402	377	652	532	407.425	456	361	468
TRINITY_DN93054_c4_g2_i2	331.099	486.803	391.022	211.26	680.834	401.813	347.542	442.419	384.112	367.432
TRINITY_DN90682_c0_g1_i1	16	13.2283	16	3	27.2603	15.3852	6	13.1594	20	7
TRINITY_DN63102_c0_g1_i1	16.2002	27.3931	20.4365	9.19698	34.391	22.3699	19	35.2987	29.2983	25.7544
TRINITY_DN83356_c0_g8_i2	78.9477	53.5881	65.4004	46.8618	78	68.147	40	57	43.7777	72
TRINITY_DN11325_c0_g2_i1	0	1.9552	3	1.95877	5	0	5	4	0	0
TRINITY_DN90494_c4_g6_i1	78.1172	116.973	168.177	174.414	150.489	121.181	58.3914	122.564	107.882	105.466
TRINITY_DN83733_c4_g1_i3	245	267.142	236.615	262	581	270.284	249	275	285.093	271
TRINITY_DN48641_c0_g1_i1	0	2	4	7	5	1	3	9	10	12
TRINITY_DN88174_c4_g1_i1	125	145	124	86	245	193	79	151	223	86
TRINITY_DN76305_c1_g1_i1	45	54	50.505	78	120	86	35	53	72	52.4382
TRINITY_DN93429_c5_g4_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN80810_c0_g1_i1	433	542	459	465	623	1003	582	480	384	557
TRINITY_DN84083_c1_g1_i1	181	186	176	192	310	270	128	243	294	193
TRINITY_DN91708_c0_g3_i3	427	398	544	468	891.757	859	606.741	393	365	411
TRINITY_DN77910_c0_g1_i1	0	0	0	0	0	0	1	0	1	0
TRINITY_DN85951_c1_g3_i3	60	52	53	42	81	86	56	64	51	58
TRINITY_DN83337_c5_g1_i1	256.262	333.348	336.076	263.225	563.367	307.506	292.397	443.017	479.793	328.576
TRINITY_DN90297_c1_g1_i1	21	23	21	2	28	51	13	26	35	18
TRINITY_DN83536_c0_g1_i1	46228	40471	33535	30164	62182	47840	42474	33364	22172	37026
TRINITY_DN83112_c1_g4_i2	163	167	108	145	188.3	181	186	161	132	131
TRINITY_DN72494_c1_g1_i1	19	19	22	12	27	16	19	15	11	11
TRINITY_DN78407_c0_g1_i1	23.1674	2	4	1	5	1	4	20	29	4
TRINITY_DN92930_c0_g2_i6	3622	4051	2867	2511	4895	3997	2579	3160	4064	3316
TRINITY_DN66530_c0_g1_i1	1	1	5	2	7	2	1	4	0	2
TRINITY_DN94413_c1_g2_i1	189.969	238	279	200	417.983	237.48	227.895	252.059	169.928	134.42
TRINITY_DN8426_c0_g1_i1	31	27	16	11	60	33	14	16	37	16
TRINITY_DN87921_c0_g1_i3	94	95	83	87.5497	126.786	118	77.77	95.4802	65.9255	72.1457
TRINITY_DN94047_c5_g1_i1	131	131	135.373	131	235.397	175	131	185	164.323	115
TRINITY_DN72120_c0_g3_i1	36	24	31	33	55	53	25	41	33	43
TRINITY_DN79640_c0_g1_i1	123	111	120	145	264	159	87	179	139	151
TRINITY_DN75623_c0_g1_i2	125.004	73	62	52	56.0012	129.003	75.0045	155	37.004	41.0024
TRINITY_DN87060_c2_g4_i4	342	467	498	369	766.54	572.327	436	652	457	456
TRINITY_DN78624_c0_g1_i1	517	426	346	321	632	666	488	399	327	376
TRINITY_DN84164_c0_g1_i4	158	206	164	159	348	250	199	212	122	208
TRINITY_DN94083_c2_g1_i4	404.687	408.307	534.05	654.087	965.508	470.481	703.01	591.781	537.614	544.303
TRINITY_DN74766_c0_g1_i2	60	31	52.3993	77.6438	97.8897	110	32	73	22.2352	24
TRINITY_DN84423_c2_g1_i5	312	315	344	327	424	570	172	376	410	431
TRINITY_DN69505_c0_g1_i1	13	6	21	10	31	11	10	5	6	17
TRINITY_DN75671_c0_g1_i1	12	34	6	47	40	28	24	26	2	15
TRINITY_DN63256_c0_g1_i1	12	32	32	16	56	23	33	42	37	22
TRINITY_DN84776_c0_g1_i4	14	21	20	27	66	31	24.8502	17.3359	27	25
TRINITY_DN86553_c2_g1_i1	10	10	14	10	25	17	13	11	8.07071	12
TRINITY_DN64258_c0_g1_i1	2	8	3	5	4	4	7	4	1	4
TRINITY_DN82975_c4_g5_i1	14.0899	21.4985	71.2522	48.3454	88.8837	47.4048	78.3759	94.6995	76.8799	20.2236
TRINITY_DN81870_c2_g1_i1	55	36	4.52688	2.36278	62.9937	10	5	8	3	4
TRINITY_DN75387_c0_g1_i2	71.6932	92.7697	68.1732	49.3521	120.392	93.2902	64.5915	96.8842	82.4414	54.7798
TRINITY_DN73837_c0_g1_i1	42	32	42	21	44	27	25	28	21	40
TRINITY_DN73019_c0_g1_i1	21	40	11	21	58	48	48	18	45	34
TRINITY_DN83611_c0_g2_i1	647	630	681	750	1270	997	563	819	725	759
TRINITY_DN84650_c5_g2_i1	38.0726	76.2558	50.1906	34.1892	219.684	63.067	72.7575	103.553	95.6771	94.5634
TRINITY_DN88703_c0_g1_i2	31	36	41	30	89	52	40	36	46	78
TRINITY_DN73277_c0_g2_i1	11	9	9	8	30	15	8	9	13	6
TRINITY_DN91407_c2_g5_i1	59.8681	12.0923	0	0	31.9375	34.7313	0	21.4942	0	16.2707
TRINITY_DN80041_c0_g1_i2	1	7	1	5	2	5	1	0	4	3
TRINITY_DN93097_c0_g1_i2	436.921	598.674	604.936	617.75	1277.14	613.44	526.767	716.13	510.574	505.765
TRINITY_DN91352_c2_g1_i1	76	74	45	54	66	84	20	93	121	74
TRINITY_DN86713_c3_g3_i1	34	35	47	28	60	40	34	43	43	17
TRINITY_DN80835_c0_g3_i2	293	340	510	524	961	457	386	605	476	390
TRINITY_DN74297_c0_g1_i5	909	742	752	514	1064	1271	968	984	454	626
TRINITY_DN92504_c3_g7_i4	3	1	4	3	6	8	3	2	1	1
TRINITY_DN86680_c2_g4_i1	30	33	36	28	71	35	22	49	60	22
TRINITY_DN69169_c0_g1_i1	55.0526	35.4115	18.0276	23.8779	48.5287	23.444	33.7319	17.8818	39.0557	39.2086
TRINITY_DN88209_c4_g2_i2	33	39	36.5787	18	39	44.5506	29.6249	39	21.5908	51.7562
TRINITY_DN90922_c4_g1_i6	1219	1051	739	890	1435	1586	739	974	1206	1013
TRINITY_DN87868_c3_g3_i1	0	0	2.87035	0	9.51001	7.2312	10.4924	2.9129	13.5666	2.27846
TRINITY_DN87009_c1_g1_i3	62	43	54	58	95	48	32	54	41	52
TRINITY_DN78336_c0_g1_i1	151	199	282	244	618	238	199	258	263	255
TRINITY_DN78346_c0_g1_i2	129	105	88	105	134	203	51	114	48	142
TRINITY_DN89531_c7_g3_i4	251.286	201.685	261.019	236.492	415.927	312.054	224.365	221.063	196.632	239.768
TRINITY_DN72189_c0_g1_i1	15	28	22	13	11	14	18	20	9	27
TRINITY_DN89274_c0_g1_i1	68	58	55	54	118	97	54	94	76	56
TRINITY_DN77777_c1_g1_i2	54.4297	68	94.5131	96.4687	243	104	54	129.08	124	70
TRINITY_DN84097_c0_g1_i3	265	231	189	166	309	364	269	253	175	204
TRINITY_DN63667_c0_g2_i1	11	4	8.72527	6.55664	12.7254	16.8379	7	7	4.52918	3
TRINITY_DN107182_c0_g1_i1	0	0	1	77	1	6	111	0	0	10
TRINITY_DN90710_c6_g3_i1	579	676	591	640	1147	913	621	700	467	436
TRINITY_DN92647_c2_g5_i2	127	106	118.65	130	212.528	143	102.405	130	128	156
TRINITY_DN82614_c0_g1_i1	66	88	103	73	150	100	86	89	96	94
TRINITY_DN53444_c0_g1_i1	0	11.4631	0	5.59973	35	0	10.9618	18	13.9709	0
TRINITY_DN79147_c0_g1_i1	330	352	321	298	636	299	234	381	357	354
TRINITY_DN91660_c5_g1_i1	107	193.547	116.722	100	222.773	184.563	132	154	108.03	135.987
TRINITY_DN87354_c0_g2_i1	18.3063	20	18	19.3092	30	36.0824	15.3674	23.4444	23.8463	17.1051
TRINITY_DN91527_c4_g2_i2	239.378	290	288	251	376	400	209	326	234	316
TRINITY_DN94095_c1_g1_i4	525	587	561	604	959	893	630	715	487	590
TRINITY_DN89953_c4_g1_i1	80	80	68	66	151	99	67	100	89	96
TRINITY_DN93604_c2_g3_i1	33	37	24.328	15.1301	65	32	35.4963	38.2786	40.7945	32.4654
TRINITY_DN83876_c4_g2_i3	53.5277	63.8994	61.6597	73.3681	105.18	108.424	64.5354	87.973	108.272	49.8658
TRINITY_DN82920_c4_g1_i1	16	20	25	20	24	25	14	26	30	29
TRINITY_DN82391_c5_g2_i3	62.4113	147.142	167.698	138.55	234.225	200.141	122.545	168.161	114.127	143.763
TRINITY_DN86716_c4_g2_i4	426	505	394	371	689	716	443	424	369	341
TRINITY_DN78427_c0_g1_i1	564	559	622	527	809	763	466	730	730	693
TRINITY_DN91869_c6_g5_i2	34.761	22.5168	43.9918	18.863	51.7567	80.813	71.8086	20.5537	39.7371	33.6891
TRINITY_DN72971_c0_g1_i4	29	29.6588	32	48	52	42.2463	33.0643	48.5462	38.7259	33
TRINITY_DN91787_c1_g5_i1	12.7598	6.08524	40	68	67.6115	129	37.7291	58.6426	14.5194	54.6754
TRINITY_DN66078_c0_g1_i1	14	13	9	13	15	9	8	7	19	12
