G23	F-bias	23_F-bias		TRINITY_DN114651_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN124922_c6_g7_i1			
G46	F-bias	46_F-bias		TRINITY_DN124621_c1_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN123715_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132832_c1_g5_i6			
G46	F-bias	46_F-bias		TRINITY_DN132533_c5_g8_i3			
G46	F-bias	46_F-bias		TRINITY_DN126027_c4_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN120688_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN114799_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN122523_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132102_c2_g4_i4			
G46	F-bias	46_F-bias		TRINITY_DN126687_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN121074_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN122628_c3_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN123119_c7_g4_i2			
G46	F-bias	46_F-bias		TRINITY_DN133629_c2_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN129696_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124665_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124445_c0_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN132635_c2_g4_i2			
G46	F-bias	46_F-bias		TRINITY_DN133996_c3_g8_i2			
G46	F-bias	46_F-bias		TRINITY_DN124510_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130089_c0_g3_i3			
G46	F-bias	46_F-bias		TRINITY_DN118644_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN115703_c0_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN129485_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN103783_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129391_c3_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN121903_c1_g10_i1			
G46	F-bias	46_F-bias		TRINITY_DN127109_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN127723_c5_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN116861_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN127067_c5_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN126910_c4_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131279_c2_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN125199_c1_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN114256_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN98399_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131832_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN119023_c7_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN72428_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130953_c3_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN123343_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN124362_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN136221_c4_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN129852_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN127505_c1_g6_i1			
G46	F-bias	46_F-bias		TRINITY_DN117152_c0_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN135622_c2_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN133712_c0_g7_i4			
G46	F-bias	46_F-bias		TRINITY_DN127619_c2_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN112103_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN118530_c0_g2_i5			
G46	F-bias	46_F-bias		TRINITY_DN121191_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN134987_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN127766_c5_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN127876_c3_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN133595_c5_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN133131_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126225_c0_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN111797_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN113613_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN117147_c0_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN119243_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN122965_c0_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN125676_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN131068_c1_g7_i3			
G46	F-bias	46_F-bias		TRINITY_DN129706_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN102078_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN115208_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN126296_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN130264_c0_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN123377_c2_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN124954_c5_g3_i6			
G46	F-bias	46_F-bias		TRINITY_DN122993_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN126692_c6_g2_i8			
G46	F-bias	46_F-bias		TRINITY_DN108927_c0_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN121944_c0_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN125176_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN111155_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN130281_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126269_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN123090_c3_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN124520_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN119591_c0_g2_i6			
G46	F-bias	46_F-bias		TRINITY_DN129469_c0_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN135255_c2_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN130414_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN126192_c3_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN122714_c15_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN117330_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN121715_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126357_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN132053_c4_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN130404_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132899_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN127483_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN110265_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN114975_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN135269_c8_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN132163_c5_g7_i3			
G46	F-bias	46_F-bias		TRINITY_DN104365_c0_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN110153_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN116603_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN124083_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN127880_c5_g2_i8			
G46	F-bias	46_F-bias		TRINITY_DN132776_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN121485_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN130616_c1_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN129774_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN127848_c6_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN135185_c1_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN114928_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124133_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN120355_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN124309_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN127432_c1_g4_i2			
G46	F-bias	46_F-bias		TRINITY_DN130763_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN126505_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN135727_c3_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN119807_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN124446_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN130369_c0_g4_i1			
G46	F-bias	46_F-bias		TRINITY_DN121741_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN128684_c3_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN129592_c2_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN134809_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN120998_c0_g3_i4			
G46	F-bias	46_F-bias		TRINITY_DN115244_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN132528_c5_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN130392_c1_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN133915_c1_g1_i6			
G46	F-bias	46_F-bias		TRINITY_DN130167_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN128768_c2_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN122420_c1_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN130141_c2_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN97631_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN115756_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN117855_c1_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN121128_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN121512_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN124686_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134396_c4_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN121039_c3_g3_i4			
G46	F-bias	46_F-bias		TRINITY_DN122538_c1_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN118628_c0_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN134085_c3_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN122996_c0_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN103989_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN126535_c1_g2_i4			
G46	F-bias	46_F-bias		TRINITY_DN134941_c5_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN122572_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN124747_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN132493_c3_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN123217_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN127225_c3_g5_i1			
G46	F-bias	46_F-bias		TRINITY_DN125284_c3_g3_i1			
G46	F-bias	46_F-bias		TRINITY_DN127482_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN131977_c9_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN125935_c1_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN131641_c0_g3_i2			
G46	F-bias	46_F-bias		TRINITY_DN136102_c1_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN129505_c0_g2_i3			
G46	F-bias	46_F-bias		TRINITY_DN135651_c2_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN134469_c0_g1_i7			
G46	F-bias	46_F-bias		TRINITY_DN134759_c2_g1_i5			
G46	F-bias	46_F-bias		TRINITY_DN134814_c5_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN121771_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN123960_c0_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN126284_c5_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN119100_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN127218_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN126125_c0_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN131867_c1_g2_i1			
G46	F-bias	46_F-bias		TRINITY_DN132732_c0_g2_i2			
G46	F-bias	46_F-bias		TRINITY_DN115043_c0_g1_i2			
G46	F-bias	46_F-bias		TRINITY_DN127458_c0_g6_i1			
G46	F-bias	46_F-bias		TRINITY_DN127149_c1_g1_i10			
G46	F-bias	46_F-bias		TRINITY_DN128850_c0_g1_i4			
G46	F-bias	46_F-bias		TRINITY_DN43625_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN135860_c1_g1_i3			
G46	F-bias	46_F-bias		TRINITY_DN121870_c0_g1_i1			
G46	F-bias	46_F-bias		TRINITY_DN125418_c3_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN129158_c1_g1_i4			
G46	M-bias	46_M-bias		TRINITY_DN127245_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN136469_c4_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN132349_c0_g3_i1			
G46	M-bias	46_M-bias		TRINITY_DN133061_c1_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN132022_c5_g3_i1			
G46	M-bias	46_M-bias		TRINITY_DN125335_c7_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN131584_c0_g2_i3			
G46	M-bias	46_M-bias		TRINITY_DN130380_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN135728_c6_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN129128_c4_g1_i5			
G46	M-bias	46_M-bias		TRINITY_DN128313_c5_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN129004_c0_g3_i2			
G46	M-bias	46_M-bias		TRINITY_DN134836_c4_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN129034_c7_g7_i3			
G46	M-bias	46_M-bias		TRINITY_DN61744_c0_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN101728_c0_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN108376_c0_g1_i4			
G46	M-bias	46_M-bias		TRINITY_DN125138_c7_g3_i10			
G46	M-bias	46_M-bias		TRINITY_DN131314_c0_g2_i2			
G46	M-bias	46_M-bias		TRINITY_DN126900_c0_g6_i1			
G46	M-bias	46_M-bias		TRINITY_DN133143_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN126268_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN128513_c1_g2_i6			
G46	M-bias	46_M-bias		TRINITY_DN115612_c0_g2_i2			
G46	M-bias	46_M-bias		TRINITY_DN128854_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN123534_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN134219_c1_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN134053_c4_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN134074_c0_g5_i2			
G46	M-bias	46_M-bias		TRINITY_DN115114_c1_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN129661_c1_g6_i1			
G46	M-bias	46_M-bias		TRINITY_DN131503_c1_g3_i4			
G46	M-bias	46_M-bias		TRINITY_DN128660_c0_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN135623_c1_g2_i3			
G46	M-bias	46_M-bias		TRINITY_DN125938_c4_g5_i1			
G46	M-bias	46_M-bias		TRINITY_DN120135_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN136441_c1_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN122876_c3_g1_i10			
G46	M-bias	46_M-bias		TRINITY_DN126424_c0_g2_i6			
G46	M-bias	46_M-bias		TRINITY_DN129648_c0_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN131848_c0_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN130770_c0_g2_i2			
G46	M-bias	46_M-bias		TRINITY_DN106189_c0_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN131236_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN124181_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN133247_c2_g3_i5			
G46	M-bias	46_M-bias		TRINITY_DN134451_c0_g1_i4			
G46	M-bias	46_M-bias		TRINITY_DN119670_c0_g1_i4			
G46	M-bias	46_M-bias		TRINITY_DN134283_c1_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN130898_c0_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN123549_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN124180_c0_g7_i1			
G46	M-bias	46_M-bias		TRINITY_DN133616_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN135306_c0_g2_i5			
G46	M-bias	46_M-bias		TRINITY_DN132547_c1_g4_i1			
G46	M-bias	46_M-bias		TRINITY_DN123637_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN128955_c5_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN134349_c1_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN126878_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN127994_c1_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN124346_c9_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN129435_c2_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN80005_c0_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN120528_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN128260_c1_g5_i6			
G46	M-bias	46_M-bias		TRINITY_DN114406_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN135981_c3_g3_i2			
G46	M-bias	46_M-bias		TRINITY_DN131472_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN132465_c3_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN113584_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN133534_c2_g6_i1			
G46	M-bias	46_M-bias		TRINITY_DN127361_c15_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN123854_c0_g4_i5			
G46	M-bias	46_M-bias		TRINITY_DN129910_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN116728_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN130527_c4_g4_i1			
G46	M-bias	46_M-bias		TRINITY_DN132075_c0_g1_i5			
G46	M-bias	46_M-bias		TRINITY_DN126149_c3_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN133322_c1_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN134738_c1_g2_i2			
G46	M-bias	46_M-bias		TRINITY_DN134725_c1_g2_i7			
G46	M-bias	46_M-bias		TRINITY_DN131868_c0_g11_i1			
G46	M-bias	46_M-bias		TRINITY_DN118284_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN129017_c1_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN131589_c8_g3_i1			
G46	M-bias	46_M-bias		TRINITY_DN108517_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN136070_c9_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN135666_c0_g3_i1			
G46	M-bias	46_M-bias		TRINITY_DN124561_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN98180_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN125213_c1_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN129836_c0_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN135226_c0_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN134296_c1_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN130777_c3_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN133210_c0_g1_i4			
G46	M-bias	46_M-bias		TRINITY_DN121490_c3_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN117755_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN109948_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN124423_c0_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN122162_c1_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN129065_c3_g2_i2			
G46	M-bias	46_M-bias		TRINITY_DN123513_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN44160_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN124136_c0_g3_i1			
G46	M-bias	46_M-bias		TRINITY_DN114195_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN131465_c3_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN134134_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN133575_c2_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN67847_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN117942_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN118393_c0_g1_i3			
G46	M-bias	46_M-bias		TRINITY_DN130543_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN135436_c3_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN131299_c0_g1_i4			
G46	M-bias	46_M-bias		TRINITY_DN127421_c2_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN119358_c1_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN135488_c0_g3_i1			
G46	M-bias	46_M-bias		TRINITY_DN112596_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN134143_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN16306_c0_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN122807_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN126349_c0_g1_i2			
G46	M-bias	46_M-bias		TRINITY_DN123208_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN124820_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN152850_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN132634_c3_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN64977_c0_g2_i1			
G46	M-bias	46_M-bias		TRINITY_DN132809_c9_g3_i1			
G46	M-bias	46_M-bias		TRINITY_DN135651_c3_g4_i1			
G46	M-bias	46_M-bias		TRINITY_DN132472_c0_g2_i4			
G46	M-bias	46_M-bias		TRINITY_DN114818_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN103698_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN133900_c1_g3_i3			
G46	M-bias	46_M-bias		TRINITY_DN127277_c0_g2_i2			
G46	M-bias	46_M-bias		TRINITY_DN132208_c6_g4_i1			
G46	M-bias	46_M-bias		TRINITY_DN127333_c1_g1_i5			
G46	M-bias	46_M-bias		TRINITY_DN117170_c0_g1_i1			
G46	M-bias	46_M-bias		TRINITY_DN126888_c6_g1_i1			
Brain	F-bias	Br_F-bias		TRINITY_DN133563_c2_g1_i1			
Brain	F-bias	Br_F-bias		TRINITY_DN132667_c0_g6_i1			
Brain	F-bias	Br_F-bias		TRINITY_DN114651_c0_g1_i3			
Brain	F-bias	Br_F-bias		TRINITY_DN127522_c0_g1_i1			
Brain	F-bias	Br_F-bias		TRINITY_DN129581_c0_g1_i5			
Brain	M-bias	Br_M-bias		TRINITY_DN132349_c0_g3_i1			
Brain	M-bias	Br_M-bias		TRINITY_DN122025_c0_g1_i3			
Brain	M-bias	Br_M-bias		TRINITY_DN127842_c2_g3_i1			
Brain	M-bias	Br_M-bias		TRINITY_DN125892_c0_g1_i1			
Liver	F-bias	Li_F-bias		TRINITY_DN105647_c0_g2_i1			
Liver	F-bias	Li_F-bias		TRINITY_DN126754_c2_g1_i1			
Liver	M-bias	Li_M-bias		TRINITY_DN129860_c0_g3_i1			
Liver	M-bias	Li_M-bias		TRINITY_DN124922_c6_g7_i1			
Liver	M-bias	Li_M-bias		TRINITY_DN132176_c6_g1_i1			
Liver	M-bias	Li_M-bias		TRINITY_DN117920_c0_g1_i5			
Liver	M-bias	Li_M-bias		TRINITY_DN126089_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133080_c7_g9_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN109666_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN105647_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN83270_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN111028_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117125_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128424_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119288_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN110679_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135526_c5_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120396_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN123821_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123147_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN136353_c2_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127129_c2_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121355_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN45542_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130577_c0_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN97559_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135914_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118281_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN9222_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126729_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124325_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123696_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132305_c3_g4_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN109596_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121071_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN118496_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN109913_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN91515_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120071_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN111236_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131157_c1_g4_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN130955_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135175_c3_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126783_c1_g5_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN126078_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116067_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN110103_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134055_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118554_c3_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN117724_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN113605_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125971_c0_g1_i2			
