gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias	RBH	TRANS	dNdS	dN	dS
TRINITY_DN108207_c0_g2_i1	NA	NA	0.331335326	0.436410612	G46_M_mean	unbias	RBH_pair_323.fa.best.phy	TRINITY_DN108207_c0_g2_i1	0.0476	0.0762	1.6008
TRINITY_DN108276_c0_g2_i1	NA	NA	0.389822904	0.680474175	Testis_mean	unbias	RBH_pair_326.fa.best.phy	TRINITY_DN108276_c0_g2_i1	0.0657	0.0724	1.1032
TRINITY_DN108314_c0_g1_i2	eya4-like	Chr05	0.499982182	0.37142808	Brain_mean	unbias	RBH_pair_331.fa.best.phy	TRINITY_DN108314_c0_g1_i2	0.071	0.0918	1.2929
TRINITY_DN108316_c0_g1_i1	NA	NA	-1.592468463	0.411064998	Ovary_mean	female	RBH_pair_332.fa.best.phy	TRINITY_DN108316_c0_g1_i1	0.0167	0.0211	1.2626
TRINITY_DN108376_c0_g1_i4	cpne3	Chr06	1.115140645	0.504731487	G46_M_mean	male	RBH_pair_334.fa.best.phy	TRINITY_DN108376_c0_g1_i4	0.0733	0.059	0.8048
TRINITY_DN108427_c0_g3_i5	NA	NA	-1.848577304	0.423719915	Ovary_mean	female	RBH_pair_338.fa.best.phy	TRINITY_DN108427_c0_g3_i5	0.0748	0.1472	1.9671
TRINITY_DN108436_c0_g1_i2	ate1-like	Chr07	-1.38155846	0.48668377	Ovary_mean	female	RBH_pair_341.fa.best.phy	TRINITY_DN108436_c0_g1_i2	0.1115	0.0839	0.7527
TRINITY_DN108443_c0_g4_i4	NA	NA	0.594882338	0.444454733	G46_M_mean	unbias	RBH_pair_342.fa.best.phy	TRINITY_DN108443_c0_g4_i4	0.075	0.1463	1.9521
TRINITY_DN108476_c0_g1_i1	ube2h	Chr03	0.49135699	0.484598293	G46_M_mean	unbias	RBH_pair_345.fa.best.phy	TRINITY_DN108476_c0_g1_i1	0.1888	0.331	1.7534
TRINITY_DN108509_c0_g1_i2	NA	NA	0.055287174	0.463394696	G43_M_mean	unbias	RBH_pair_347.fa.best.phy	TRINITY_DN108509_c0_g1_i2	0.158	0.1608	1.0172
TRINITY_DN108517_c0_g1_i1	NA	NA	1.466702663	0.666820466	G43_M_mean	male	RBH_pair_348.fa.best.phy	TRINITY_DN108517_c0_g1_i1	0.1535	0.2728	1.7779
TRINITY_DN108539_c0_g1_i2	NA	NA	-0.206714237	0.177139529	Ovary_mean	unbias	RBH_pair_349.fa.best.phy	TRINITY_DN108539_c0_g1_i2	0.0422	0.0714	1.6932
TRINITY_DN108551_c0_g1_i2	NA	NA	0.469614113	0.688632931	Brain_mean	unbias	RBH_pair_351.fa.best.phy	TRINITY_DN108551_c0_g1_i2	0.0144	0.021	1.4572
TRINITY_DN108558_c2_g1_i2	NA	NA	-0.833975169	0.572729047	Ovary_mean	unbias	RBH_pair_353.fa.best.phy	TRINITY_DN108558_c2_g1_i2	0.0506	0.0876	1.7305
TRINITY_DN108566_c0_g3_i1	NA	NA	-2.637974725	0.731589556	G46_F_mean	female	RBH_pair_354.fa.best.phy	TRINITY_DN108566_c0_g3_i1	0.1183	0.2185	1.8478
TRINITY_DN108580_c0_g1_i1	NA	NA	-0.073946233	0.331756999	Brain_mean	unbias	RBH_pair_355.fa.best.phy	TRINITY_DN108580_c0_g1_i1	0.0568	0.1092	1.9239
TRINITY_DN108588_c0_g1_i1	NA	NA	0.161975637	0.287791849	G43_M_mean	unbias	RBH_pair_357.fa.best.phy	TRINITY_DN108588_c0_g1_i1	0.1556	0.2039	1.3108
TRINITY_DN108683_c0_g3_i1	NA	NA	-0.661314942	0.126919823	G23_mean	unbias	RBH_pair_362.fa.best.phy	TRINITY_DN108683_c0_g3_i1	0.053	0.0368	0.6955
TRINITY_DN108688_c0_g1_i1	NA	NA	-0.856605833	0.55115252	Brain_mean	unbias	RBH_pair_363.fa.best.phy	TRINITY_DN108688_c0_g1_i1	0.0716	0.0933	1.3032
TRINITY_DN108726_c0_g1_i1	NA	NA	-0.136933907	0.145170452	G23_mean	unbias	RBH_pair_365.fa.best.phy	TRINITY_DN108726_c0_g1_i1	0.0854	0.1011	1.1838
TRINITY_DN108746_c0_g1_i1	NA	NA	-0.23733627	0.096468773	G27_mean	unbias	RBH_pair_366.fa.best.phy	TRINITY_DN108746_c0_g1_i1	0.0337	0.0452	1.3443
TRINITY_DN108769_c0_g1_i3	NA	NA	0.206147891	0.360515741	Brain_mean	unbias	RBH_pair_367.fa.best.phy	TRINITY_DN108769_c0_g1_i3	0.0057	0.0063	1.0963
TRINITY_DN108791_c0_g2_i1	NA	NA	-1.84427199	0.552171898	Brain_mean	female	RBH_pair_368.fa.best.phy	TRINITY_DN108791_c0_g2_i1	0.0333	0.0324	0.9722
TRINITY_DN108927_c0_g4_i1	NA	NA	-1.096220312	0.317319053	Ovary_mean	female	RBH_pair_371.fa.best.phy	TRINITY_DN108927_c0_g4_i1	0.1596	0.2324	1.456
TRINITY_DN108930_c0_g1_i3	NA	NA	-2.260625998	0.479124657	G27_mean	female	RBH_pair_372.fa.best.phy	TRINITY_DN108930_c0_g1_i3	0.2597	0.433	1.6673
TRINITY_DN108932_c0_g1_i1	NA	NA	-2.490433995	0.369166807	Ovary_mean	female	RBH_pair_373.fa.best.phy	TRINITY_DN108932_c0_g1_i1	0.1002	0.0906	0.9041
TRINITY_DN108997_c0_g1_i1	aco2	Chr04	0.556561487	0.166963713	G27_mean	unbias	RBH_pair_375.fa.best.phy	TRINITY_DN108997_c0_g1_i1	0.0581	0.0995	1.711
TRINITY_DN109101_c0_g2_i1	map1lc3c	Chr05	-1.200913342	0.433884284	Ovary_mean	female	RBH_pair_377.fa.best.phy	TRINITY_DN109101_c0_g2_i1	0.1856	0.1667	0.8984
TRINITY_DN109124_c0_g2_i2	LOC100498424	Chr04	-0.618754561	0.19323608	Brain_mean	unbias	RBH_pair_378.fa.best.phy	TRINITY_DN109124_c0_g2_i2	0.1062	0.2105	1.9825
TRINITY_DN109137_c0_g1_i1	NA	NA	0.406300362	0.462245522	G43_M_mean	unbias	RBH_pair_379.fa.best.phy	TRINITY_DN109137_c0_g1_i1	0.0366	0.0512	1.3995
TRINITY_DN109157_c0_g1_i1	NA	NA	-0.269994146	0.235029567	Ovary_mean	unbias	RBH_pair_381.fa.best.phy	TRINITY_DN109157_c0_g1_i1	0.0156	0.0301	1.9237
TRINITY_DN109160_c0_g1_i1	fgfr2	Chr07	0.523098596	0.183563277	G27_mean	unbias	RBH_pair_382.fa.best.phy	TRINITY_DN109160_c0_g1_i1	0.1321	0.117	0.8858
TRINITY_DN109210_c0_g1_i1	LOC100170436	Chr03	-0.101179378	0.792948897	Brain_mean	unbias	RBH_pair_385.fa.best.phy	TRINITY_DN109210_c0_g1_i1	0.0457	0.0624	1.3637
TRINITY_DN109252_c0_g1_i2	LOC100498119	Chr08	-2.422927448	0.544702936	Ovary_mean	female	RBH_pair_387.fa.best.phy	TRINITY_DN109252_c0_g1_i2	0.1287	0.1821	1.4156
TRINITY_DN109275_c0_g1_i1	NA	NA	-2.905882991	0.478059501	Ovary_mean	female	RBH_pair_388.fa.best.phy	TRINITY_DN109275_c0_g1_i1	0.0644	0.1112	1.7268
TRINITY_DN109277_c0_g2_i3	LOC100490614	Chr07	-0.953727347	0.278600966	G23_mean	unbias	RBH_pair_389.fa.best.phy	TRINITY_DN109277_c0_g2_i3	0.1038	0.1589	1.5305
TRINITY_DN109295_c0_g1_i1	NA	NA	-0.168913667	0.36000623	G23_mean	unbias	RBH_pair_390.fa.best.phy	TRINITY_DN109295_c0_g1_i1	0.1667	0.2407	1.4435
TRINITY_DN109308_c0_g1_i1	LOC100486333-like	Chr08	-2.701597483	0.508356507	Ovary_mean	female	RBH_pair_393.fa.best.phy	TRINITY_DN109308_c0_g1_i1	0.1947	0.307	1.5763
TRINITY_DN109310_c0_g2_i2	NA	NA	0.846345963	0.603543012	G43_M_mean	unbias	RBH_pair_394.fa.best.phy	TRINITY_DN109310_c0_g2_i2	0.0443	0.0719	1.6242
TRINITY_DN109331_c0_g1_i1	NA	NA	-0.304946119	0.249059109	Ovary_mean	unbias	RBH_pair_395.fa.best.phy	TRINITY_DN109331_c0_g1_i1	0.022	0.0175	0.7944
TRINITY_DN109423_c0_g1_i2	mrps18c	Chr01	0.279104144	0.286800666	G43_F_mean	unbias	RBH_pair_399.fa.best.phy	TRINITY_DN109423_c0_g1_i2	0.1955	0.2882	1.4741
TRINITY_DN109424_c0_g2_i2	NA	NA	0.393404009	0.567522856	Testis_mean	unbias	RBH_pair_400.fa.best.phy	TRINITY_DN109424_c0_g2_i2	0.0755	0.1195	1.5831
TRINITY_DN109430_c0_g5_i1	brox	Chr05	-1.690559315	0.565408613	Ovary_mean	female	RBH_pair_401.fa.best.phy	TRINITY_DN109430_c0_g5_i1	0.165	0.2426	1.4703
TRINITY_DN109439_c0_g1_i1	NA	NA	-0.034357812	0.661453129	G27_mean	unbias	RBH_pair_402.fa.best.phy	TRINITY_DN109439_c0_g1_i1	0.2616	0.2902	1.1096
TRINITY_DN109454_c0_g1_i2	NA	NA	-1.255549297	0.263110565	Ovary_mean	female	RBH_pair_404.fa.best.phy	TRINITY_DN109454_c0_g1_i2	0.2116	0.3049	1.4406
TRINITY_DN109459_c0_g1_i1	NA	NA	-0.612213563	0.409106994	Brain_mean	unbias	RBH_pair_405.fa.best.phy	TRINITY_DN109459_c0_g1_i1	0.0437	0.0557	1.2764
TRINITY_DN109463_c0_g2_i1	NA	NA	0.494775413	0.577102886	Testis_mean	unbias	RBH_pair_406.fa.best.phy	TRINITY_DN109463_c0_g2_i1	0.1004	0.1422	1.4162
TRINITY_DN109491_c0_g2_i1	NA	NA	-1.596572773	0.286487963	Testis_mean	female	RBH_pair_407.fa.best.phy	TRINITY_DN109491_c0_g2_i1	0.1369	0.1757	1.2834
TRINITY_DN109500_c0_g1_i1	NA	NA	-0.33610414	0.171750692	G23_mean	unbias	RBH_pair_408.fa.best.phy	TRINITY_DN109500_c0_g1_i1	0.0275	0.0505	1.8368
TRINITY_DN109502_c0_g1_i2	NA	NA	0.388270631	0.642020251	G43_F_mean	unbias	RBH_pair_409.fa.best.phy	TRINITY_DN109502_c0_g1_i2	0.0425	0.0489	1.1518
TRINITY_DN109511_c0_g1_i1	NA	NA	-0.604658168	0.544332911	Brain_mean	unbias	RBH_pair_410.fa.best.phy	TRINITY_DN109511_c0_g1_i1	0.0263	0.0492	1.8727
TRINITY_DN109559_c0_g1_i1	NA	NA	0.851808909	0.436438364	Liver_mean	unbias	RBH_pair_413.fa.best.phy	TRINITY_DN109559_c0_g1_i1	0.1326	0.2053	1.5487
TRINITY_DN109560_c0_g1_i1	NA	NA	-1.918763153	0.526851568	Ovary_mean	female	RBH_pair_414.fa.best.phy	TRINITY_DN109560_c0_g1_i1	0.1453	0.2157	1.4848
TRINITY_DN109596_c0_g1_i1	NA	NA	-7.755034001	0.709010869	Ovary_mean	female	RBH_pair_416.fa.best.phy	TRINITY_DN109596_c0_g1_i1	0.0744	0.111	1.4913
TRINITY_DN109625_c0_g1_i3	NA	NA	-1.689013415	0.32503898	Ovary_mean	female	RBH_pair_420.fa.best.phy	TRINITY_DN109625_c0_g1_i3	0.0295	0.0547	1.8545
TRINITY_DN109635_c0_g2_i1	nfatc1	Chr06	-0.021499232	0.186738358	Brain_mean	unbias	RBH_pair_421.fa.best.phy	TRINITY_DN109635_c0_g2_i1	0.001	0.0007	0.6815
TRINITY_DN109640_c0_g2_i2	NA	NA	0.2948578	0.270678896	Brain_mean	unbias	RBH_pair_422.fa.best.phy	TRINITY_DN109640_c0_g2_i2	0.0819	0.1633	1.9941
TRINITY_DN109666_c0_g1_i1	NA	NA	-12.10335183	0.808450443	Ovary_mean	female	RBH_pair_425.fa.best.phy	TRINITY_DN109666_c0_g1_i1	0.1894	0.3577	1.8886
TRINITY_DN109667_c0_g1_i2	NA	NA	-1.20102945	0.341072917	Ovary_mean	female	RBH_pair_426.fa.best.phy	TRINITY_DN109667_c0_g1_i2	0.0371	0.0672	1.8078
TRINITY_DN109678_c0_g1_i4	NA	NA	-1.838797254	0.363092694	Ovary_mean	female	RBH_pair_428.fa.best.phy	TRINITY_DN109678_c0_g1_i4	0.0389	0.0457	1.1736
TRINITY_DN109692_c0_g1_i2	NA	NA	-0.056536546	0.15938777	Testis_mean	unbias	RBH_pair_429.fa.best.phy	TRINITY_DN109692_c0_g1_i2	0.0239	0.0357	1.491
TRINITY_DN109728_c0_g1_i1	NA	NA	0.515633176	0.606521047	G23_mean	unbias	RBH_pair_433.fa.best.phy	TRINITY_DN109728_c0_g1_i1	0.1097	0.0752	0.6858
TRINITY_DN109810_c0_g1_i1	NA	NA	-0.235747936	0.210462922	Ovary_mean	unbias	RBH_pair_436.fa.best.phy	TRINITY_DN109810_c0_g1_i1	0.0305	0.0603	1.9804
TRINITY_DN109817_c0_g1_i1	NA	NA	0.215546654	0.499135008	Brain_mean	unbias	RBH_pair_437.fa.best.phy	TRINITY_DN109817_c0_g1_i1	0.0695	0.0727	1.0463
TRINITY_DN109844_c0_g2_i1	NA	NA	-1.550909223	0.354602922	Ovary_mean	female	RBH_pair_439.fa.best.phy	TRINITY_DN109844_c0_g2_i1	0.1636	0.2496	1.526
TRINITY_DN109864_c0_g1_i1	NA	NA	-0.723119414	0.441694247	Ovary_mean	unbias	RBH_pair_440.fa.best.phy	TRINITY_DN109864_c0_g1_i1	0.0612	0.102	1.6682
TRINITY_DN109879_c0_g1_i1	NA	NA	-0.485041431	0.192989636	Ovary_mean	unbias	RBH_pair_441.fa.best.phy	TRINITY_DN109879_c0_g1_i1	0.1064	0.1152	1.0825
TRINITY_DN109897_c0_g1_i1	NA	NA	0.37151642	0.35799182	Brain_mean	unbias	RBH_pair_443.fa.best.phy	TRINITY_DN109897_c0_g1_i1	0.1177	0.1733	1.4721
TRINITY_DN109913_c0_g1_i1	NA	NA	-9.298120997	0.90284786	Ovary_mean	female	RBH_pair_444.fa.best.phy	TRINITY_DN109913_c0_g1_i1	0.1951	0.329	1.6866
TRINITY_DN109929_c0_g1_i1	NA	NA	-11.15822606	0.830558631	Ovary_mean	female	RBH_pair_446.fa.best.phy	TRINITY_DN109929_c0_g1_i1	0.0768	0.1115	1.4529
TRINITY_DN109936_c0_g2_i1	NA	NA	-1.594062881	0.381561212	Ovary_mean	female	RBH_pair_448.fa.best.phy	TRINITY_DN109936_c0_g2_i1	0.0183	0.0269	1.4722
TRINITY_DN109948_c0_g1_i1	cabp7	Chr01	1.616180004	0.750330587	G23_mean	male	RBH_pair_449.fa.best.phy	TRINITY_DN109948_c0_g1_i1	0.1102	0.1544	1.4009
TRINITY_DN109961_c0_g1_i1	ndufaf5	Chr05	0.620955975	0.668476609	G46_M_mean	unbias	RBH_pair_451.fa.best.phy	TRINITY_DN109961_c0_g1_i1	0.144	0.2259	1.5693
TRINITY_DN109976_c0_g1_i1	NA	NA	0.470587382	0.441126566	G43_F_mean	unbias	RBH_pair_452.fa.best.phy	TRINITY_DN109976_c0_g1_i1	0.1189	0.1333	1.121
TRINITY_DN109980_c0_g1_i1	NA	NA	0.879954965	0.68656619	G46_M_mean	unbias	RBH_pair_453.fa.best.phy	TRINITY_DN109980_c0_g1_i1	0.1102	0.0602	0.5468
TRINITY_DN109980_c1_g1_i1	NA	NA	0.385778916	0.529646518	G43_F_mean	unbias	RBH_pair_454.fa.best.phy	TRINITY_DN109980_c1_g1_i1	0.0447	0.0508	1.138
TRINITY_DN109991_c0_g1_i2	gpr137c	Chr08	-0.665935856	0.199076815	Ovary_mean	unbias	RBH_pair_455.fa.best.phy	TRINITY_DN109991_c0_g1_i2	0.0762	0.1381	1.8122
TRINITY_DN110022_c0_g1_i1	NA	NA	-2.667071305	0.451953779	Ovary_mean	female	RBH_pair_457.fa.best.phy	TRINITY_DN110022_c0_g1_i1	0.0759	0.12	1.5823
TRINITY_DN110037_c0_g1_i1	NA	NA	-3.298390808	0.7576335	Ovary_mean	female	RBH_pair_458.fa.best.phy	TRINITY_DN110037_c0_g1_i1	0.06	0.0777	1.2952
TRINITY_DN110047_c0_g1_i3	NA	NA	-0.31395144	0.361409154	Brain_mean	unbias	RBH_pair_459.fa.best.phy	TRINITY_DN110047_c0_g1_i3	0.124	0.2167	1.7478
TRINITY_DN110052_c0_g1_i1	LOC100495088-like	Chr02	-0.5915817	0.786760586	G46_F_mean	unbias	RBH_pair_460.fa.best.phy	TRINITY_DN110052_c0_g1_i1	0.1299	0.1261	0.9714
TRINITY_DN110102_c0_g2_i3	NA	NA	-0.445312552	0.326610653	Brain_mean	unbias	RBH_pair_464.fa.best.phy	TRINITY_DN110102_c0_g2_i3	0.0216	0.0363	1.6819
TRINITY_DN110103_c0_g1_i1	Xetrov90030986m	scaffold_99	-8.569026429	0.873793545	Ovary_mean	female	RBH_pair_465.fa.best.phy	TRINITY_DN110103_c0_g1_i1	0.0936	0.1712	1.8293
TRINITY_DN110132_c0_g2_i1	ocel1	Chr01	-1.314492372	0.22421265	Ovary_mean	female	RBH_pair_467.fa.best.phy	TRINITY_DN110132_c0_g2_i1	0.0019	0.003	1.6174
TRINITY_DN110142_c0_g3_i1	arv1	Chr05	0.139733312	0.424490773	G27_mean	unbias	RBH_pair_468.fa.best.phy	TRINITY_DN110142_c0_g3_i1	0.0898	0.1651	1.839
TRINITY_DN110146_c0_g1_i3	NA	NA	0.010087765	0.443003085	Liver_mean	unbias	RBH_pair_469.fa.best.phy	TRINITY_DN110146_c0_g1_i3	0.0728	0.1335	1.8353
TRINITY_DN110153_c0_g1_i1	pfkp	Chr06	-1.069896579	0.31821499	Ovary_mean	female	RBH_pair_470.fa.best.phy	TRINITY_DN110153_c0_g1_i1	0.0679	0.1167	1.7178
TRINITY_DN110214_c0_g1_i3	NA	NA	0.848926221	0.696509662	Liver_mean	unbias	RBH_pair_475.fa.best.phy	TRINITY_DN110214_c0_g1_i3	0.1288	0.1689	1.3121
TRINITY_DN110248_c0_g1_i1	NA	NA	-0.736477616	0.629615748	Brain_mean	unbias	RBH_pair_477.fa.best.phy	TRINITY_DN110248_c0_g1_i1	0.0129	0.0199	1.5477
TRINITY_DN110265_c0_g1_i1	NA	NA	-1.076460138	0.410874473	Ovary_mean	female	RBH_pair_481.fa.best.phy	TRINITY_DN110265_c0_g1_i1	0.0534	0.0796	1.4913
TRINITY_DN110307_c0_g1_i3	gprin3	Chr01	-0.472139486	0.239844625	Ovary_mean	unbias	RBH_pair_485.fa.best.phy	TRINITY_DN110307_c0_g1_i3	0.0399	0.0735	1.8415
TRINITY_DN110314_c0_g1_i3	NA	NA	-1.961585574	0.436149235	Ovary_mean	female	RBH_pair_486.fa.best.phy	TRINITY_DN110314_c0_g1_i3	0.0766	0.1499	1.9564
TRINITY_DN110346_c0_g1_i2	NA	NA	-1.767349659	0.431359026	Ovary_mean	female	RBH_pair_488.fa.best.phy	TRINITY_DN110346_c0_g1_i2	0.0737	0.1275	1.7291
TRINITY_DN110371_c0_g1_i1	ap3s2	Chr03	0.195458796	0.68950775	Brain_mean	unbias	RBH_pair_491.fa.best.phy	TRINITY_DN110371_c0_g1_i1	0.0947	0.1543	1.6304
TRINITY_DN110399_c0_g1_i1	Xetrov90022430m	Chr08	-0.203839155	0.775464897	Brain_mean	unbias	RBH_pair_492.fa.best.phy	TRINITY_DN110399_c0_g1_i1	0.0299	0.0352	1.1772
TRINITY_DN110445_c1_g1_i3	NA	NA	0.001205897	0.336314892	Brain_mean	unbias	RBH_pair_496.fa.best.phy	TRINITY_DN110445_c1_g1_i3	0.0353	0.0538	1.5229
TRINITY_DN110448_c0_g2_i1	capn2.2	Chr05	0.043241157	0.467142161	G27_mean	unbias	RBH_pair_497.fa.best.phy	TRINITY_DN110448_c0_g2_i1	0.025	0.0368	1.4723
TRINITY_DN110451_c0_g1_i1	NA	NA	-0.049024117	0.523327815	Ovary_mean	unbias	RBH_pair_498.fa.best.phy	TRINITY_DN110451_c0_g1_i1	0.2742	0.4011	1.4629
TRINITY_DN110486_c0_g1_i1	NA	NA	0.144243579	0.618741313	Ovary_mean	unbias	RBH_pair_502.fa.best.phy	TRINITY_DN110486_c0_g1_i1	0.0705	0.0946	1.3423
TRINITY_DN110510_c0_g1_i1	NA	NA	0.584533525	0.473475877	Brain_mean	unbias	RBH_pair_504.fa.best.phy	TRINITY_DN110510_c0_g1_i1	0.0305	0.0325	1.0675
TRINITY_DN110587_c0_g1_i1	NA	NA	0.043886391	0.088343235	G27_mean	unbias	RBH_pair_511.fa.best.phy	TRINITY_DN110587_c0_g1_i1	0.1585	0.1584	0.9991
TRINITY_DN110646_c0_g1_i1	NA	NA	-0.058279945	0.784231429	G46_F_mean	unbias	RBH_pair_514.fa.best.phy	TRINITY_DN110646_c0_g1_i1	0.0757	0.0812	1.073
TRINITY_DN110679_c0_g1_i1	NA	NA	-10.76486731	0.890071596	Ovary_mean	female	RBH_pair_518.fa.best.phy	TRINITY_DN110679_c0_g1_i1	0.1135	0.1386	1.2213
TRINITY_DN110705_c0_g1_i1	NA	NA	0.449179106	0.402582067	Brain_mean	unbias	RBH_pair_520.fa.best.phy	TRINITY_DN110705_c0_g1_i1	0.0639	0.0844	1.3193
TRINITY_DN110721_c0_g1_i2	emp2	Chr09	0.485467346	0.435064792	G46_M_mean	unbias	RBH_pair_522.fa.best.phy	TRINITY_DN110721_c0_g1_i2	0.122	0.1757	1.4404
TRINITY_DN110725_c0_g1_i3	Xetrov90016715m	Chr06	0.696445228	0.350902244	Liver_mean	unbias	RBH_pair_523.fa.best.phy	TRINITY_DN110725_c0_g1_i3	0.0975	0.1536	1.5759
TRINITY_DN110732_c0_g1_i2	mrpl45	Chr10	0.419413854	0.420477958	G43_M_mean	unbias	RBH_pair_524.fa.best.phy	TRINITY_DN110732_c0_g1_i2	0.2194	0.3914	1.7836
TRINITY_DN110750_c0_g1_i1	NA	NA	-0.605229295	0.20446531	Testis_mean	unbias	RBH_pair_526.fa.best.phy	TRINITY_DN110750_c0_g1_i1	0.0698	0.0976	1.3977
TRINITY_DN110750_c1_g2_i1	LOC101734394	scaffold_53	-0.406507482	0.316279677	Ovary_mean	unbias	RBH_pair_527.fa.best.phy	TRINITY_DN110750_c1_g2_i1	0.2514	0.3387	1.3476
TRINITY_DN110756_c0_g1_i1	NA	NA	-0.501913455	0.259204897	Testis_mean	unbias	RBH_pair_528.fa.best.phy	TRINITY_DN110756_c0_g1_i1	0.0188	0.0175	0.9307
TRINITY_DN110780_c0_g1_i2	NA	NA	-2.75852712	0.620690618	Ovary_mean	female	RBH_pair_529.fa.best.phy	TRINITY_DN110780_c0_g1_i2	0.1339	0.1281	0.9568
TRINITY_DN110790_c0_g1_i1	NA	NA	0.058494812	0.099948292	Testis_mean	unbias	RBH_pair_530.fa.best.phy	TRINITY_DN110790_c0_g1_i1	0.0143	0.0167	1.1646
TRINITY_DN110840_c0_g1_i1	NA	NA	0.629900387	0.705211846	Liver_mean	unbias	RBH_pair_531.fa.best.phy	TRINITY_DN110840_c0_g1_i1	0.1062	0.1878	1.7684
TRINITY_DN110842_c0_g1_i2	NA	NA	-2.390629638	0.359535998	Ovary_mean	female	RBH_pair_532.fa.best.phy	TRINITY_DN110842_c0_g1_i2	0.0526	0.0684	1.3003
TRINITY_DN110867_c0_g1_i1	mgp-like	Chr04	-0.655469318	0.383576276	G43_M_mean	unbias	RBH_pair_535.fa.best.phy	TRINITY_DN110867_c0_g1_i1	0.236	0.2858	1.2107
TRINITY_DN110884_c0_g1_i2	NA	NA	-0.592351551	0.434323991	Ovary_mean	unbias	RBH_pair_537.fa.best.phy	TRINITY_DN110884_c0_g1_i2	0.1472	0.216	1.4676
TRINITY_DN110896_c0_g2_i2	NA	NA	0.432316742	0.432875935	Testis_mean	unbias	RBH_pair_540.fa.best.phy	TRINITY_DN110896_c0_g2_i2	0.1319	0.1922	1.4577
TRINITY_DN110930_c0_g1_i1	NA	NA	0.07569188	0.360354251	G27_mean	unbias	RBH_pair_543.fa.best.phy	TRINITY_DN110930_c0_g1_i1	0.0713	0.091	1.2768
TRINITY_DN110955_c0_g1_i1	NA	NA	0.286050684	0.206696488	G23_mean	unbias	RBH_pair_545.fa.best.phy	TRINITY_DN110955_c0_g1_i1	0.1555	0.1982	1.275
TRINITY_DN110974_c0_g1_i4	NA	NA	0.832838599	0.603297085	Liver_mean	unbias	RBH_pair_547.fa.best.phy	TRINITY_DN110974_c0_g1_i4	0.0656	0.1043	1.591
TRINITY_DN110993_c0_g1_i2	NA	NA	-1.541823956	0.449030578	Ovary_mean	female	RBH_pair_548.fa.best.phy	TRINITY_DN110993_c0_g1_i2	0.0685	0.0716	1.0444
TRINITY_DN110995_c0_g1_i1	NA	NA	0.717584443	0.291992629	Liver_mean	unbias	RBH_pair_549.fa.best.phy	TRINITY_DN110995_c0_g1_i1	0.1761	0.2911	1.6536
TRINITY_DN110999_c0_g1_i1	NA	NA	-2.027310618	0.447679332	Ovary_mean	female	RBH_pair_550.fa.best.phy	TRINITY_DN110999_c0_g1_i1	0.1523	0.2516	1.6521
TRINITY_DN111014_c0_g1_i2	NA	NA	-1.456181507	0.356876441	Ovary_mean	female	RBH_pair_552.fa.best.phy	TRINITY_DN111014_c0_g1_i2	0.0475	0.0894	1.8827
TRINITY_DN111019_c0_g1_i1	NA	NA	0.586742329	0.170500885	G43_M_mean	unbias	RBH_pair_553.fa.best.phy	TRINITY_DN111019_c0_g1_i1	0.0596	0.053	0.8884
TRINITY_DN111028_c0_g1_i1	NA	NA	-13.05645752	0.860872775	Ovary_mean	female	RBH_pair_554.fa.best.phy	TRINITY_DN111028_c0_g1_i1	0.1157	0.1407	1.2163
TRINITY_DN111035_c0_g1_i1	NA	NA	-0.203328537	0.258729683	Testis_mean	unbias	RBH_pair_555.fa.best.phy	TRINITY_DN111035_c0_g1_i1	0.1324	0.1649	1.2455
TRINITY_DN111046_c0_g1_i1	NA	NA	0.295966769	0.63259856	Brain_mean	unbias	RBH_pair_556.fa.best.phy	TRINITY_DN111046_c0_g1_i1	0.0115	0.0147	1.2843
TRINITY_DN111048_c0_g2_i3	NA	NA	-0.744555374	0.323216554	Brain_mean	unbias	RBH_pair_557.fa.best.phy	TRINITY_DN111048_c0_g2_i3	0.0272	0.0381	1.3969
TRINITY_DN111053_c0_g1_i1	NA	NA	0.179066241	0.080233701	G23_mean	unbias	RBH_pair_558.fa.best.phy	TRINITY_DN111053_c0_g1_i1	0.0237	0.0391	1.6472
TRINITY_DN111067_c0_g1_i1	chd9	Chr04	-0.259753726	0.462234863	Ovary_mean	unbias	RBH_pair_559.fa.best.phy	TRINITY_DN111067_c0_g1_i1	0.1297	0.2248	1.7337
TRINITY_DN111071_c0_g1_i1	NA	NA	0.576313382	0.526059316	G31_mean	unbias	RBH_pair_560.fa.best.phy	TRINITY_DN111071_c0_g1_i1	0.1357	0.1824	1.3442
TRINITY_DN111096_c0_g1_i1	NA	NA	0.423532233	0.372466531	G43_M_mean	unbias	RBH_pair_563.fa.best.phy	TRINITY_DN111096_c0_g1_i1	0.1598	0.3196	1.9997
TRINITY_DN111118_c0_g1_i1	NA	NA	-0.344677323	0.688612088	Brain_mean	unbias	RBH_pair_564.fa.best.phy	TRINITY_DN111118_c0_g1_i1	0.1024	0.18	1.7586
TRINITY_DN111122_c0_g2_i3	NA	NA	-0.845949808	0.357743579	G27_mean	unbias	RBH_pair_565.fa.best.phy	TRINITY_DN111122_c0_g2_i3	0.078	0.1301	1.668
TRINITY_DN111151_c0_g1_i1	NA	NA	-2.084282854	0.581512981	Ovary_mean	female	RBH_pair_568.fa.best.phy	TRINITY_DN111151_c0_g1_i1	0.0531	0.1035	1.948
