gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias	dNdS	dN	dS	stage
TRINITY_DN132012_c5_g2_i1	NA	NA	-2.266423882	0.490126845	Ovary_mean	female	0.0119	0.0147	1.238	G46
TRINITY_DN132030_c0_g1_i2	NA	NA	-3.32417864	0.647185238	Ovary_mean	female	0.0833	0.1255	1.5077	G46
TRINITY_DN132031_c0_g1_i1	NA	NA	-1.938575963	0.698838871	Ovary_mean	female	0.2167	0.3329	1.536	G46
TRINITY_DN132077_c0_g1_i3	NA	NA	-1.3059563	0.513007591	Ovary_mean	female	0.0716	0.0748	1.045	G46
TRINITY_DN132089_c3_g1_i1	LOC101734082	scaffold_39	-1.894105819	0.591495524	Ovary_mean	female	0.0546	0.0696	1.2748	G46
TRINITY_DN132098_c0_g2_i2	NA	NA	-1.177554486	0.651264812	Ovary_mean	female	0.1276	0.2233	1.7497	G46
TRINITY_DN132127_c0_g2_i2	nceh1	Chr05	-1.314897511	0.260661707	Ovary_mean	female	0.0517	0.0788	1.5244	G46
TRINITY_DN132128_c1_g1_i4	NA	NA	-2.574874711	0.645904228	Brain_mean	female	0.0275	0.0548	1.9957	G46
TRINITY_DN132163_c5_g7_i3	NA	NA	-1.070868121	0.484636393	Ovary_mean	female	0.0676	0.0819	1.211	G46
TRINITY_DN132181_c5_g1_i2	NA	NA	-2.650332338	0.587804792	Ovary_mean	female	0.0087	0.0118	1.3518	G46
TRINITY_DN132185_c3_g10_i3	NA	NA	-1.619307222	0.40472145	Ovary_mean	female	0.053	0.0974	1.8355	G46
TRINITY_DN132212_c1_g1_i1	NA	NA	-1.311220174	0.430901055	Ovary_mean	female	0.0065	0.0098	1.5113	G46
TRINITY_DN132228_c1_g9_i1	NA	NA	-1.702683792	0.551069571	Ovary_mean	female	0.0637	0.0704	1.1042	G46
TRINITY_DN132278_c0_g1_i3	NA	NA	-1.454110045	0.245846572	Ovary_mean	female	0.0204	0.0249	1.2195	G46
TRINITY_DN132287_c0_g1_i1	NA	NA	-1.468306198	0.351017802	G23_mean	female	0.0597	0.1118	1.8747	G46
TRINITY_DN132305_c3_g4_i3	NA	NA	-10.17604295	0.866905485	Ovary_mean	female	0.1371	0.2527	1.8432	G46
TRINITY_DN132311_c6_g1_i4	NA	NA	-1.994569522	0.597882956	Ovary_mean	female	0.0906	0.1333	1.471	G46
TRINITY_DN132344_c0_g1_i2	NA	NA	-2.785574225	0.785483166	Brain_mean	female	0.0406	0.0593	1.4611	G46
TRINITY_DN132389_c3_g13_i2	NA	NA	-1.860823091	0.88677492	Testis_mean	female	0.0819	0.1342	1.6377	G46
TRINITY_DN132392_c0_g1_i1	NA	NA	-1.422599935	0.630665512	Ovary_mean	female	0.1173	0.1835	1.564	G46
TRINITY_DN132429_c0_g3_i7	NA	NA	-2.830025991	0.703748626	Brain_mean	female	0.049	0.0506	1.0324	G46
TRINITY_DN132433_c1_g3_i2	suds3	Chr01	-3.04949369	0.658049205	Ovary_mean	female	0.1714	0.2379	1.3876	G46
TRINITY_DN132489_c2_g2_i5	NA	NA	-3.241851007	0.403730856	Ovary_mean	female	0.1207	0.2034	1.6857	G46
TRINITY_DN132493_c3_g2_i2	NA	NA	-1.030711223	0.460689374	Ovary_mean	female	0.0252	0.05	1.984	G46
TRINITY_DN132522_c0_g2_i1	NA	NA	-1.870384647	0.490066549	Ovary_mean	female	0.058	0.0783	1.3517	G46
TRINITY_DN132531_c0_g2_i1	NA	NA	-1.739109643	0.542952762	Ovary_mean	female	0.0919	0.1628	1.7713	G46
TRINITY_DN132544_c0_g2_i1	NA	NA	-1.389753072	0.370889326	Ovary_mean	female	0.1011	0.1587	1.57	G46
TRINITY_DN132601_c0_g1_i15	NA	NA	-2.023623553	0.36490651	Ovary_mean	female	0.0535	0.0872	1.6286	G46
TRINITY_DN132606_c3_g1_i3	NA	NA	-1.437204201	0.509148839	Ovary_mean	female	0.1187	0.2084	1.755	G46
TRINITY_DN132611_c0_g3_i1	NA	NA	-1.256251162	0.40611303	Testis_mean	female	0.0413	0.0641	1.5534	G46
TRINITY_DN132628_c0_g1_i2	NA	NA	-1.208895148	0.439267442	Ovary_mean	female	0.0705	0.1408	1.9986	G46
TRINITY_DN132635_c2_g4_i2	NA	NA	-1.138638245	0.375796088	Ovary_mean	female	0.023	0.0353	1.5383	G46
TRINITY_DN132667_c0_g1_i1	NA	NA	-3.077626973	0.893397107	Brain_mean	female	0.0389	0.0575	1.4771	G46
TRINITY_DN132671_c4_g1_i3	NA	NA	-1.279985831	0.359910506	Ovary_mean	female	0.0999	0.1214	1.2145	G46
TRINITY_DN132703_c8_g1_i1	NA	NA	-2.572796472	0.601873487	Ovary_mean	female	0.106	0.1985	1.873	G46
TRINITY_DN132717_c3_g1_i4	NA	NA	-1.491251161	0.570856154	Ovary_mean	female	0.0561	0.0826	1.4719	G46
TRINITY_DN132727_c1_g2_i3	gjd3-like	scaffold_39	-1.574832335	0.555305731	Ovary_mean	female	0.1359	0.1492	1.0979	G46
TRINITY_DN132732_c0_g2_i2	NA	NA	-1.00774977	0.518936691	Ovary_mean	female	0.1726	0.289	1.6743	G46
TRINITY_DN132776_c2_g1_i1	NA	NA	-1.068233259	0.292087658	Ovary_mean	female	0.0304	0.0429	1.412	G46
TRINITY_DN132803_c2_g1_i12	NA	NA	-1.482879298	0.49410205	Ovary_mean	female	0.1006	0.1603	1.5926	G46
TRINITY_DN132817_c1_g1_i3	NA	NA	-2.552305869	0.776726786	Ovary_mean	female	0.0301	0.054	1.7908	G46
TRINITY_DN132830_c9_g3_i5	impa1	Chr06	-3.044162416	0.597857718	Ovary_mean	female	0.0802	0.1433	1.7879	G46
TRINITY_DN132837_c1_g2_i2	NA	NA	-2.07509962	0.596525681	Ovary_mean	female	0.0345	0.0653	1.8956	G46
TRINITY_DN132842_c1_g1_i1	NA	NA	-1.80521238	0.641967055	Ovary_mean	female	0.0729	0.1003	1.3765	G46
TRINITY_DN132851_c3_g3_i1	akap17a	Chr02	-1.629399538	0.481314448	Ovary_mean	female	0.1234	0.2356	1.9096	G46
TRINITY_DN132854_c0_g2_i2	flvcr1	Chr05	-2.235064159	0.634512426	Ovary_mean	female	0.094	0.0656	0.6977	G46
TRINITY_DN132876_c2_g4_i1	NA	NA	-1.477907893	0.430884567	Ovary_mean	female	0.1836	0.2842	1.548	G46
TRINITY_DN132882_c8_g2_i1	NA	NA	-3.065017005	0.594326938	Ovary_mean	female	0.0657	0.0842	1.282	G46
TRINITY_DN132891_c7_g2_i3	acp2	Chr04	-2.18783975	0.606346968	Ovary_mean	female	0.0279	0.0283	1.015	G46
TRINITY_DN132899_c0_g1_i4	NA	NA	-1.081012782	0.424497902	Ovary_mean	female	0.0948	0.1625	1.7144	G46
TRINITY_DN132976_c1_g5_i2	NA	NA	-1.845372044	0.523371066	Ovary_mean	female	0.127	0.145	1.1417	G46
TRINITY_DN133002_c6_g5_i3	NA	NA	-2.735930459	0.419907024	Ovary_mean	female	0.059	0.0607	1.028	G46
TRINITY_DN133045_c7_g3_i1	NA	NA	-3.293790623	0.588535467	Ovary_mean	female	0.1325	0.2618	1.9758	G46
TRINITY_DN133053_c7_g1_i2	Xetrov90014784m	Chr05	-3.376474739	0.598498047	Ovary_mean	female	0.0723	0.1402	1.9396	G46
TRINITY_DN133080_c7_g9_i1	NA	NA	-5.706837774	0.90083975	Ovary_mean	female	0.1893	0.356	1.8809	G46
TRINITY_DN133114_c1_g1_i2	NA	NA	-2.835087673	0.737169388	Ovary_mean	female	0.0819	0.0997	1.2177	G46
TRINITY_DN133133_c0_g2_i1	NA	NA	-1.189793101	0.44692223	Ovary_mean	female	0.0894	0.123	1.3763	G46
TRINITY_DN133164_c3_g2_i1	NA	NA	-1.305511255	0.533513005	Ovary_mean	female	0.0282	0.0336	1.1912	G46
TRINITY_DN133173_c0_g1_i1	NA	NA	-2.162331735	0.437761253	Ovary_mean	female	0.1917	0.3123	1.629	G46
TRINITY_DN133209_c1_g2_i1	NA	NA	-1.515797812	0.588115877	Ovary_mean	female	0.0996	0.1119	1.1228	G46
TRINITY_DN133247_c2_g5_i5	NA	NA	-2.430367985	0.639635647	Brain_mean	female	0.0646	0.0938	1.4509	G46
TRINITY_DN133256_c3_g11_i2	fam185a	Chr03	-2.819951475	0.650750887	Ovary_mean	female	0.0995	0.113	1.1358	G46
TRINITY_DN133282_c1_g1_i2	NA	NA	-2.940744134	0.508170746	Ovary_mean	female	0.0424	0.052	1.2267	G46
TRINITY_DN133301_c2_g3_i5	NA	NA	-2.59767879	0.50421291	Ovary_mean	female	0.1214	0.1634	1.3455	G46
TRINITY_DN133319_c2_g2_i1	NA	NA	-4.482114694	0.544892376	Ovary_mean	female	0.1059	0.1488	1.4052	G46
TRINITY_DN133351_c7_g2_i4	NA	NA	-1.253742437	0.435423781	Ovary_mean	female	0.2102	0.2483	1.1814	G46
TRINITY_DN133356_c6_g2_i2	NA	NA	-1.241661392	0.630763962	Brain_mean	female	0.0818	0.0965	1.1793	G46
TRINITY_DN133364_c2_g4_i1	NA	NA	-1.943914002	0.664649084	Ovary_mean	female	0.0658	0.0879	1.337	G46
TRINITY_DN133368_c1_g2_i1	NA	NA	-1.704419197	0.486062688	Ovary_mean	female	0.0268	0.0429	1.5999	G46
TRINITY_DN133418_c0_g1_i1	NA	NA	-2.990199779	0.526556208	Ovary_mean	female	0.0895	0.137	1.5305	G46
TRINITY_DN133445_c0_g1_i1	hoxc6	Chr02	-2.147958636	0.570214554	Ovary_mean	female	0.0882	0.1187	1.3453	G46
TRINITY_DN133449_c1_g3_i1	NA	NA	-1.228132389	0.531902255	Ovary_mean	female	0.1347	0.221	1.6409	G46
TRINITY_DN133473_c0_g7_i11	NA	NA	-2.584688845	0.647409173	Ovary_mean	female	0.136	0.225	1.6541	G46
TRINITY_DN133490_c0_g3_i3	NA	NA	-1.355669457	0.775311733	Brain_mean	female	0.0612	0.0998	1.632	G46
TRINITY_DN133494_c5_g6_i3	NA	NA	-1.500696087	0.344089914	Ovary_mean	female	0.0634	0.1046	1.6501	G46
TRINITY_DN133530_c1_g2_i1	NA	NA	-2.048025929	0.373251467	Ovary_mean	female	0.0685	0.1099	1.606	G46
TRINITY_DN133531_c8_g13_i6	NA	NA	-1.388361171	0.319484531	Ovary_mean	female	0.0346	0.0493	1.4233	G46
TRINITY_DN133539_c0_g1_i1	NA	NA	-3.245460674	0.471502814	Ovary_mean	female	0.0363	0.0591	1.6258	G46
TRINITY_DN133563_c2_g1_i1	NA	NA	-2.483574831	0.697533607	Ovary_mean	female	0.1241	0.1976	1.5924	G46
TRINITY_DN133566_c0_g1_i1	NA	NA	-1.278953627	0.600435812	Ovary_mean	female	0.0866	0.1536	1.7731	G46
TRINITY_DN133572_c0_g1_i1	nipa1	Chr02	-1.858882878	0.569409578	Ovary_mean	female	0.1557	0.222	1.4255	G46
TRINITY_DN133585_c15_g11_i1	NA	NA	-3.574448714	0.515558498	Ovary_mean	female	0.03	0.0579	1.93	G46
TRINITY_DN133588_c4_g3_i1	NA	NA	-2.180986185	0.641981138	Ovary_mean	female	0.154	0.2506	1.6275	G46
TRINITY_DN133596_c0_g1_i1	NA	NA	-2.925645322	0.633655758	Ovary_mean	female	0.0703	0.084	1.1943	G46
TRINITY_DN133604_c0_g1_i1	NA	NA	-4.06949776	0.636888159	Ovary_mean	female	0.1169	0.1083	0.9271	G46
TRINITY_DN133633_c4_g1_i9	NA	NA	-1.984344143	0.284977262	Testis_mean	female	0.0035	0.0034	0.9905	G46
TRINITY_DN133645_c1_g2_i5	NA	NA	-1.907913402	0.452735936	G46_F_mean	female	0.125	0.2136	1.7088	G46
TRINITY_DN133650_c1_g3_i5	NA	NA	-2.628079808	0.690071607	Ovary_mean	female	0.2417	0.4765	1.9717	G46
TRINITY_DN133653_c0_g2_i3	NA	NA	-1.568914879	0.459317158	Ovary_mean	female	0.0669	0.091	1.3607	G46
TRINITY_DN133687_c4_g5_i4	NA	NA	-2.820153409	0.586354652	Ovary_mean	female	0.1004	0.1924	1.9174	G46
TRINITY_DN133703_c1_g5_i6	NA	NA	-1.57357006	0.389794163	Ovary_mean	female	0.1297	0.2141	1.6515	G46
TRINITY_DN133726_c0_g3_i2	NA	NA	-4.091862201	0.816996215	Ovary_mean	female	0.0671	0.0814	1.2117	G46
TRINITY_DN133737_c5_g1_i1	rassf7	Chr04	-2.10849546	0.647578389	Ovary_mean	female	0.0869	0.0786	0.9038	G46
TRINITY_DN133826_c11_g1_i2	NA	NA	-1.790800446	0.537451841	Ovary_mean	female	0.0789	0.1156	1.4647	G46
TRINITY_DN133839_c1_g2_i4	NA	NA	-1.870111954	0.534670331	Ovary_mean	female	0.1554	0.1324	0.8517	G46
TRINITY_DN133854_c3_g1_i2	csrp3	scaffold_299	-2.359812044	0.586643097	Ovary_mean	female	0.0484	0.0683	1.4127	G46
TRINITY_DN133859_c1_g1_i1	NA	NA	-2.680952966	0.410438422	Ovary_mean	female	0.04	0.0676	1.6926	G46
TRINITY_DN133873_c1_g1_i2	LOC100493878-like	Chr09	-1.505776504	0.661461351	Ovary_mean	female	0.0688	0.1155	1.6793	G46
TRINITY_DN133919_c5_g3_i1	NA	NA	-1.349968566	0.494126174	Ovary_mean	female	0.0235	0.0426	1.8089	G46
TRINITY_DN133933_c5_g7_i2	NA	NA	-1.280074588	0.487028514	Brain_mean	female	0.0397	0.0584	1.4709	G46
TRINITY_DN133938_c0_g2_i1	LOC101730890-like	Chr08	-1.340662012	0.517827701	Ovary_mean	female	0.1491	0.2401	1.6104	G46
TRINITY_DN133949_c2_g1_i1	NA	NA	-1.254803528	0.34301099	Ovary_mean	female	0.0215	0.0326	1.5175	G46
TRINITY_DN133957_c1_g2_i2	NA	NA	-3.085432527	0.677505611	Ovary_mean	female	0.1278	0.2515	1.9688	G46
TRINITY_DN133964_c1_g4_i2	NA	NA	-1.925273716	0.403667875	Ovary_mean	female	0.0834	0.1603	1.9227	G46
TRINITY_DN133996_c3_g8_i2	Xetrov90026436m	scaffold_148	-1.138711557	0.462745771	Ovary_mean	female	0.0819	0.15	1.8328	G46
TRINITY_DN134010_c12_g2_i1	adck4-like	Chr08	-1.261038869	0.285936114	Testis_mean	female	0.0111	0.0195	1.754	G46
TRINITY_DN134024_c1_g2_i1	NA	NA	-1.410798969	0.528668463	Brain_mean	female	0.0544	0.0886	1.6295	G46
TRINITY_DN134031_c5_g1_i1	btbd6	Chr08	-3.584824753	0.626184951	Ovary_mean	female	0.0717	0.0807	1.126	G46
TRINITY_DN134037_c0_g1_i3	NA	NA	-1.259945795	0.498589873	Ovary_mean	female	0.0907	0.1624	1.7897	G46
TRINITY_DN134055_c0_g1_i1	NA	NA	-1.828390843	0.577428367	Ovary_mean	female	0.0776	0.1214	1.5638	G46
TRINITY_DN134056_c1_g1_i2	hgs	Chr10	-3.436218195	0.428807978	Ovary_mean	female	0.1314	0.1155	0.8787	G46
TRINITY_DN134066_c0_g3_i3	NA	NA	-1.196654192	0.441891804	Brain_mean	female	0.0062	0.0035	0.5641	G46
TRINITY_DN134067_c2_g1_i1	NA	NA	-3.915770308	0.545262105	Ovary_mean	female	0.1048	0.1949	1.8594	G46
TRINITY_DN134073_c0_g1_i2	NA	NA	-2.167922321	0.45720959	Ovary_mean	female	0.1861	0.2906	1.562	G46
TRINITY_DN134085_c3_g2_i2	NA	NA	-1.037748755	0.35605528	Brain_mean	female	0.0394	0.0627	1.5936	G46
TRINITY_DN134128_c0_g1_i4	rnf20-like	Chr07	-2.465539131	0.539748784	Ovary_mean	female	0.0742	0.0685	0.9234	G46
TRINITY_DN134152_c0_g1_i1	NA	NA	-2.410309202	0.700498456	Testis_mean	female	0.1235	0.2122	1.7184	G46
TRINITY_DN134234_c4_g2_i1	NA	NA	-1.454330163	0.509654539	G23_mean	female	0.0162	0.0126	0.7744	G46
TRINITY_DN134394_c0_g1_i2	NA	NA	-1.583780978	0.490213246	Ovary_mean	female	0.0996	0.1813	1.8207	G46
TRINITY_DN134425_c0_g2_i3	NA	NA	-1.179569618	0.377128264	Ovary_mean	female	0.0627	0.0599	0.9556	G46
TRINITY_DN134440_c2_g1_i1	lancl1	Chr09	-2.217063353	0.380334252	Ovary_mean	female	0.1421	0.2218	1.5607	G46
TRINITY_DN134462_c0_g2_i2	NA	NA	-1.161331846	0.454433907	Ovary_mean	female	0.0239	0.0208	0.8709	G46
TRINITY_DN134522_c2_g3_i1	mfge8	Chr03	-1.998443758	0.462595088	Ovary_mean	female	0.1057	0.0905	0.8562	G46
TRINITY_DN134546_c3_g7_i2	NA	NA	-1.257006365	0.494799485	Ovary_mean	female	0.1217	0.2368	1.9456	G46
TRINITY_DN134581_c1_g1_i1	NA	NA	-1.402869239	0.656012676	Ovary_mean	female	0.1377	0.1542	1.1201	G46
TRINITY_DN134584_c7_g2_i1	NA	NA	-1.829711286	0.448974198	Ovary_mean	female	0.0757	0.1289	1.7035	G46
TRINITY_DN134636_c1_g1_i2	NA	NA	-1.289826243	0.380860776	Ovary_mean	female	0.0568	0.0954	1.6801	G46
TRINITY_DN134642_c6_g4_i1	NA	NA	-2.308276037	0.375313477	Ovary_mean	female	0.0147	0.0275	1.8696	G46
TRINITY_DN134649_c2_g2_i1	NA	NA	-1.977614657	0.392977806	Ovary_mean	female	0.0429	0.0824	1.9204	G46
TRINITY_DN134690_c6_g1_i4	NA	NA	-1.326310521	0.590896092	Ovary_mean	female	0.0727	0.1184	1.6291	G46
TRINITY_DN134809_c0_g1_i1	NA	NA	-1.051070619	0.429652139	Ovary_mean	female	0.0637	0.0784	1.2298	G46
TRINITY_DN134829_c5_g1_i1	NA	NA	-1.421188898	0.474512245	Ovary_mean	female	0.0108	0.0214	1.9804	G46
TRINITY_DN134844_c0_g1_i1	NA	NA	-2.571477137	0.612695719	Ovary_mean	female	0.1496	0.2003	1.3386	G46
TRINITY_DN134855_c0_g2_i1	NA	NA	-1.521979603	0.482393526	Ovary_mean	female	0.0073	0.012	1.649	G46
TRINITY_DN134864_c1_g1_i1	NA	NA	-1.39150835	0.529192436	Ovary_mean	female	0.1524	0.2431	1.5951	G46
TRINITY_DN134918_c2_g1_i1	NA	NA	-3.703873708	0.700368805	Ovary_mean	female	0.0288	0.0464	1.6114	G46
TRINITY_DN134941_c5_g5_i1	NA	NA	-1.033694277	0.399307822	Ovary_mean	female	0.0778	0.1094	1.4051	G46
TRINITY_DN134976_c6_g9_i1	NA	NA	-1.187863243	0.239180371	Ovary_mean	female	0.0361	0.0639	1.7704	G46
TRINITY_DN134982_c7_g1_i1	NA	NA	-1.690948742	0.73667003	Ovary_mean	female	0.1994	0.3072	1.5405	G46
TRINITY_DN134990_c3_g4_i1	NA	NA	-1.234518732	0.474075942	Ovary_mean	female	0.054	0.0825	1.526	G46
TRINITY_DN135010_c3_g1_i1	cyp27b1	Chr02	-2.747987468	0.717030954	Brain_mean	female	0.0504	0.0879	1.7442	G46
TRINITY_DN135012_c0_g2_i1	NA	NA	-1.39498443	0.377889138	Ovary_mean	female	0.0476	0.0952	1.9993	G46
TRINITY_DN135049_c4_g1_i1	NA	NA	-2.954010665	0.527358324	Ovary_mean	female	0.0463	0.0767	1.6581	G46
TRINITY_DN135121_c0_g2_i2	Xetrov90017402m	Chr07	-2.033854704	0.646792711	Ovary_mean	female	0.096	0.1517	1.5808	G46
TRINITY_DN135130_c8_g1_i4	NA	NA	-1.322070042	0.532936405	Ovary_mean	female	0.1365	0.2269	1.6621	G46
TRINITY_DN135175_c3_g2_i2	NA	NA	-3.186202132	0.665727106	Ovary_mean	female	0.0994	0.1776	1.7863	G46
TRINITY_DN135185_c1_g4_i1	NA	NA	-1.063596446	0.445190554	Ovary_mean	female	0.0478	0.0749	1.5667	G46
TRINITY_DN135187_c1_g1_i4	NA	NA	-2.744442169	0.483761544	Ovary_mean	female	0.0614	0.0608	0.99	G46
TRINITY_DN135189_c4_g1_i1	NA	NA	-5.018227917	0.627798779	Ovary_mean	female	0.0933	0.1258	1.3487	G46
TRINITY_DN135222_c1_g3_i1	pcdh1	Chr03	-1.155154829	0.58077053	Ovary_mean	female	0.018	0.0267	1.4833	G46
TRINITY_DN135242_c0_g2_i3	LOC101731705	Chr07	-1.798088215	0.34707851	Ovary_mean	female	0.0152	0.0217	1.4273	G46
TRINITY_DN135268_c2_g1_i9	NA	NA	-1.761361069	0.766985226	Ovary_mean	female	0.0244	0.0412	1.6892	G46
TRINITY_DN135280_c4_g2_i1	NA	NA	-2.632951378	0.43323589	Ovary_mean	female	0.0073	0.0122	1.6776	G46
TRINITY_DN135310_c4_g1_i3	aldh1a3-like	Chr03	-1.462647521	0.478811934	Ovary_mean	female	0.085	0.1545	1.8178	G46
TRINITY_DN135339_c0_g1_i3	NA	NA	-2.419764494	0.591491833	Ovary_mean	female	0.1166	0.2025	1.737	G46
TRINITY_DN135526_c5_g1_i1	NA	NA	-10.41246524	0.895660137	Ovary_mean	female	0.138	0.2305	1.6705	G46
TRINITY_DN135567_c0_g1_i3	NA	NA	-3.130384057	0.681508591	Ovary_mean	female	0.0763	0.1003	1.3151	G46
TRINITY_DN135615_c0_g1_i2	hnrnpul2	Chr04	-1.434605763	0.535921762	Ovary_mean	female	0.0999	0.1674	1.6759	G46
TRINITY_DN135712_c0_g2_i1	NA	NA	-3.131406384	0.598620428	Ovary_mean	female	0.0892	0.1381	1.5478	G46
TRINITY_DN135727_c3_g1_i1	ntpcr	Chr05	-1.053858276	0.450766555	Ovary_mean	female	0.1639	0.2576	1.5722	G46
TRINITY_DN135751_c6_g7_i1	NA	NA	-1.841656698	0.468059808	Ovary_mean	female	0.1031	0.205	1.9888	G46
TRINITY_DN135781_c3_g1_i2	NA	NA	-1.699435464	0.507005282	Ovary_mean	female	0.016	0.0314	1.9631	G46
TRINITY_DN135782_c2_g2_i3	NA	NA	-2.609126699	0.410133189	Ovary_mean	female	0.0589	0.1081	1.8351	G46
TRINITY_DN135789_c0_g1_i2	NA	NA	-3.899245074	0.606373681	Ovary_mean	female	0.1754	0.2542	1.449	G46
TRINITY_DN135811_c0_g1_i3	NA	NA	-1.581699979	0.534741843	Brain_mean	female	0.0381	0.0531	1.395	G46
TRINITY_DN135882_c0_g2_i1	ide	Chr07	-1.805004908	0.536938381	Ovary_mean	female	0.1357	0.238	1.7533	G46
TRINITY_DN135914_c0_g2_i1	schip1	Chr05	-9.545379962	0.905054976	Ovary_mean	female	0.1244	0.182	1.4629	G46
TRINITY_DN135970_c0_g1_i2	pus7	Chr03	-3.872188037	0.625495211	Ovary_mean	female	0.0801	0.1281	1.5993	G46
TRINITY_DN135986_c0_g2_i1	NA	NA	-2.713648755	0.743421372	Ovary_mean	female	0.0444	0.05	1.1251	G46
TRINITY_DN136052_c0_g1_i3	NA	NA	-2.228566327	0.58491432	Ovary_mean	female	0.1108	0.1725	1.5573	G46
TRINITY_DN136055_c0_g1_i2	NA	NA	-5.182679652	0.65045672	Testis_mean	female	0.0926	0.1588	1.7153	G46
TRINITY_DN136061_c8_g1_i2	NA	NA	-1.769045543	0.506845195	Brain_mean	female	0.0229	0.0254	1.1074	G46
TRINITY_DN136102_c1_g2_i1	NA	NA	-1.019565728	0.405095781	Testis_mean	female	0.0481	0.0695	1.4469	G46
TRINITY_DN136167_c0_g1_i1	camlg-like	Chr03	-4.202184784	0.72244082	Ovary_mean	female	0.136	0.2442	1.7964	G46
TRINITY_DN136221_c4_g1_i1	NA	NA	-1.117823726	0.337449674	Ovary_mean	female	0.0592	0.1018	1.719	G46
TRINITY_DN136232_c1_g2_i1	NA	NA	-1.639865119	0.58456898	Ovary_mean	female	0.194	0.3194	1.646	G46
TRINITY_DN136353_c2_g4_i1	NA	NA	-1.841325932	0.788413492	Ovary_mean	female	0.0534	0.0652	1.2214	G46
TRINITY_DN136381_c0_g3_i4	NA	NA	-1.350272672	0.54001263	Ovary_mean	female	0.1259	0.2086	1.6574	G46
TRINITY_DN136384_c1_g1_i1	NA	NA	-1.785167323	0.775611473	Brain_mean	female	0.0516	0.0649	1.2577	G46
TRINITY_DN136526_c4_g4_i1	NA	NA	-4.57870979	0.618908836	Ovary_mean	female	0.0905	0.127	1.4033	G46
TRINITY_DN136563_c5_g1_i2	NA	NA	-4.122383735	0.611322806	Brain_mean	female	0.1708	0.3166	1.8531	G46
TRINITY_DN136585_c0_g1_i3	NA	NA	-1.205471973	0.533835137	Ovary_mean	female	0.0161	0.0235	1.4562	G46
TRINITY_DN136670_c26_g1_i1	NA	NA	-2.127948172	0.524697908	Ovary_mean	female	0.1814	0.3104	1.7111	G46
TRINITY_DN18217_c1_g1_i1	NA	NA	-1.196553961	0.332000976	Ovary_mean	female	0.1168	0.1688	1.4456	G46
TRINITY_DN207462_c0_g1_i1	NA	NA	-1.304417926	0.529212523	Ovary_mean	female	0.0624	0.0892	1.4291	G46
TRINITY_DN208554_c0_g1_i1	NA	NA	-11.37191644	0.779861152	Ovary_mean	female	0.0691	0.0942	1.3623	G46
TRINITY_DN209603_c0_g1_i1	NA	NA	-1.894473664	0.462769958	Ovary_mean	female	0.0508	0.0893	1.7563	G46
TRINITY_DN214148_c0_g1_i1	NA	NA	-1.728999741	0.531141527	G23_mean	female	0.2773	0.4739	1.7087	G46
TRINITY_DN23317_c0_g1_i1	NA	NA	-2.533752334	0.672916076	G46_F_mean	female	0.1259	0.1379	1.0949	G46
TRINITY_DN23385_c0_g2_i1	NA	NA	-2.801422705	0.710299617	Ovary_mean	female	0.0746	0.1296	1.7373	G46
TRINITY_DN25151_c0_g2_i1	NA	NA	-2.968254399	0.808710147	Ovary_mean	female	0.093	0.1759	1.8911	G46
TRINITY_DN33377_c0_g1_i1	NA	NA	-2.720631789	0.612245534	Ovary_mean	female	0.0435	0.0753	1.7303	G46
TRINITY_DN43625_c0_g1_i1	NA	NA	-1.002517769	0.448338952	Ovary_mean	female	0.0708	0.1225	1.73	G46
TRINITY_DN45542_c0_g1_i1	NA	NA	-10.59525847	0.836261984	Ovary_mean	female	0.2401	0.3266	1.3606	G46
TRINITY_DN47771_c0_g1_i1	NA	NA	-4.941982303	0.767174523	Ovary_mean	female	0.0692	0.1284	1.8557	G46
TRINITY_DN48650_c0_g2_i1	LOC100496945	scaffold_14	-2.054541851	0.514388421	Ovary_mean	female	0.0966	0.1431	1.4818	G46
TRINITY_DN63296_c0_g2_i1	serpina3	Chr08	-1.656526743	0.314884112	Testis_mean	female	0.0773	0.0786	1.0168	G46
TRINITY_DN68190_c0_g1_i1	NA	NA	-1.722327113	0.341249737	Ovary_mean	female	0.1156	0.1533	1.3264	G46
TRINITY_DN69029_c0_g1_i1	NA	NA	-3.327103351	0.606623242	Ovary_mean	female	0.019	0.0277	1.4551	G46
TRINITY_DN73171_c0_g1_i1	NA	NA	-1.572602582	0.399004138	Ovary_mean	female	0.0551	0.1035	1.8781	G46
TRINITY_DN73574_c0_g2_i1	NA	NA	-3.394816682	0.448972237	Ovary_mean	female	0.1511	0.2453	1.6235	G46
TRINITY_DN79505_c0_g1_i1	NA	NA	-4.675327817	0.744877567	Ovary_mean	female	0.1183	0.165	1.3956	G46
TRINITY_DN81198_c0_g1_i2	NA	NA	-2.073782711	0.462025465	Ovary_mean	female	0.001	0.0014	1.3963	G46
TRINITY_DN81421_c0_g2_i1	NA	NA	-2.086537845	0.502188389	Ovary_mean	female	0.0453	0.0785	1.7353	G46
TRINITY_DN83270_c0_g1_i1	LOC101731749	Chr04	-12.21851828	0.816230812	Ovary_mean	female	0.0289	0.0568	1.9672	G46
TRINITY_DN84774_c0_g1_i1	Xetrov90008553m	Chr03	-1.453242136	0.607453663	Ovary_mean	female	0.1305	0.2537	1.9442	G46
