gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias
TRINITY_DN112397_c0_g1_i1	thumpd3	Chr04	-1.566879546	0.596054776	Ovary_mean	female
TRINITY_DN112430_c0_g2_i1	NA	NA	-2.169868855	0.295332832	Ovary_mean	female
TRINITY_DN112453_c0_g3_i1	NA	NA	-2.913686733	0.465638829	Ovary_mean	female
TRINITY_DN112465_c0_g1_i1	NA	NA	-1.713543252	0.343640683	Ovary_mean	female
TRINITY_DN112473_c1_g1_i1	NA	NA	-3.555663102	0.710127482	Brain_mean	female
TRINITY_DN112473_c1_g2_i2	ptrh2	Chr02	-1.549810973	0.518790658	Ovary_mean	female
TRINITY_DN112501_c0_g1_i7	NA	NA	-2.415955498	0.476957695	Ovary_mean	female
TRINITY_DN112525_c0_g1_i1	NA	NA	-1.762357364	0.461631794	Ovary_mean	female
TRINITY_DN112529_c0_g1_i1	NA	NA	-1.280959389	0.41412802	Ovary_mean	female
TRINITY_DN112551_c0_g1_i2	NA	NA	-1.277968353	0.540383261	Testis_mean	female
TRINITY_DN112598_c0_g2_i1	NA	NA	-3.45370611	0.611764931	Ovary_mean	female
TRINITY_DN112693_c0_g2_i1	prim2	Chr05	-4.132982013	0.728887452	Ovary_mean	female
TRINITY_DN112749_c0_g3_i7	NA	NA	-1.454679324	0.250031843	Ovary_mean	female
TRINITY_DN112755_c0_g2_i1	kiaa1468	Chr06	-4.256706749	0.766021087	Ovary_mean	female
TRINITY_DN112756_c0_g1_i1	def6	Chr02	-1.801436678	0.602909825	Ovary_mean	female
TRINITY_DN112768_c1_g1_i2	NA	NA	-2.041152678	0.739183822	G31_mean	female
TRINITY_DN112790_c0_g1_i1	NA	NA	-1.684236787	0.444335867	Testis_mean	female
TRINITY_DN1127_c0_g2_i1	NA	NA	-1.770958718	0.474505078	Ovary_mean	female
TRINITY_DN112800_c0_g1_i2	NA	NA	-1.220498529	0.478463321	Ovary_mean	female
TRINITY_DN112822_c0_g1_i1	NA	NA	-3.201926926	0.72323936	Ovary_mean	female
TRINITY_DN112841_c0_g1_i1	NA	NA	-3.799414906	0.740099764	Ovary_mean	female
TRINITY_DN112849_c0_g1_i1	NA	NA	-2.968978431	0.634771827	Ovary_mean	female
TRINITY_DN112907_c0_g2_i1	NA	NA	-3.392442607	0.448255658	Ovary_mean	female
TRINITY_DN112933_c0_g2_i1	NA	NA	-3.061088405	0.648081494	Ovary_mean	female
TRINITY_DN112935_c0_g1_i1	NA	NA	-1.86857258	0.373356398	Ovary_mean	female
TRINITY_DN112943_c0_g1_i2	NA	NA	-1.040854433	0.344804408	Ovary_mean	female
TRINITY_DN112953_c0_g1_i2	NA	NA	-2.240548771	0.536402388	Ovary_mean	female
TRINITY_DN112955_c0_g1_i2	NA	NA	-2.722848558	0.528010476	Testis_mean	female
TRINITY_DN113022_c0_g5_i1	NA	NA	-1.425806598	0.271382134	Ovary_mean	female
TRINITY_DN113124_c0_g1_i3	NA	NA	-1.731037268	0.392345703	Ovary_mean	female
TRINITY_DN113129_c0_g2_i2	NA	NA	-1.809815227	0.533474646	Ovary_mean	female
TRINITY_DN113177_c0_g1_i2	NA	NA	-2.505258215	0.588482526	Ovary_mean	female
TRINITY_DN113183_c0_g1_i2	NA	NA	-5.368782261	0.423329605	Ovary_mean	female
TRINITY_DN113212_c0_g2_i2	stmn4	Chr05	-1.966008182	0.4185641	Ovary_mean	female
TRINITY_DN113217_c0_g1_i1	NA	NA	-1.003166652	0.49126226	Ovary_mean	female
TRINITY_DN113238_c0_g1_i1	NA	NA	-2.607394117	0.377540205	Ovary_mean	female
TRINITY_DN113238_c0_g2_i1	NA	NA	-10.38574435	0.564093175	Ovary_mean	female
TRINITY_DN113238_c0_g3_i1	NA	NA	-1.373261804	0.39038904	Ovary_mean	female
TRINITY_DN113248_c0_g1_i1	mcm2	Chr04	-1.524482229	0.448929791	Ovary_mean	female
TRINITY_DN113308_c0_g1_i2	aqp10	scaffold_627	-8.047126684	0.906393187	Ovary_mean	female
TRINITY_DN113341_c0_g1_i2	NA	NA	-1.508485673	0.451796403	Ovary_mean	female
TRINITY_DN113356_c0_g2_i1	NA	NA	-2.009992625	0.331992378	Ovary_mean	female
TRINITY_DN113362_c0_g2_i1	NA	NA	-4.699957593	0.715308346	Ovary_mean	female
TRINITY_DN113377_c0_g2_i1	tfcp2	Chr02	-1.177610145	0.687024697	Ovary_mean	female
TRINITY_DN113419_c0_g3_i1	NA	NA	-3.566091011	0.618523444	Ovary_mean	female
TRINITY_DN113434_c0_g1_i1	NA	NA	-1.448175636	0.326594711	Ovary_mean	female
TRINITY_DN113439_c0_g1_i1	NA	NA	-1.676691145	0.519379659	Ovary_mean	female
TRINITY_DN113447_c0_g1_i1	NA	NA	-1.728321677	0.364934743	Ovary_mean	female
TRINITY_DN113466_c0_g1_i2	cramp1l-like	Chr09	-2.067684508	0.426692551	Ovary_mean	female
TRINITY_DN113530_c0_g1_i1	NA	NA	-1.504921311	0.477415451	Ovary_mean	female
TRINITY_DN113538_c0_g1_i1	NA	NA	-8.963109914	0.814918633	Ovary_mean	female
TRINITY_DN113561_c0_g1_i1	nckap1l-like	Chr02	-2.383378375	0.506135272	Ovary_mean	female
TRINITY_DN113587_c0_g1_i2	mtmr14	Chr04	-1.158903315	0.353741028	Ovary_mean	female
TRINITY_DN113595_c0_g2_i2	NA	NA	-1.828461382	0.737328578	Ovary_mean	female
TRINITY_DN113605_c0_g1_i1	NA	NA	-2.999980396	0.727432061	Ovary_mean	female
TRINITY_DN113613_c0_g3_i1	NA	NA	-1.103667489	0.389988458	Ovary_mean	female
TRINITY_DN113614_c0_g1_i2	NA	NA	-5.295805689	0.761327579	Ovary_mean	female
TRINITY_DN113665_c0_g3_i1	NA	NA	-2.753119627	0.625365377	Ovary_mean	female
TRINITY_DN113738_c0_g2_i6	NA	NA	-2.009927281	0.530105586	G23_mean	female
TRINITY_DN113753_c1_g1_i1	NA	NA	-1.215231431	0.38819218	Ovary_mean	female
TRINITY_DN113753_c2_g1_i1	NA	NA	-2.864452847	0.436662306	Ovary_mean	female
TRINITY_DN113760_c0_g3_i2	NA	NA	-7.360741694	0.81507379	Ovary_mean	female
TRINITY_DN113789_c0_g1_i1	NA	NA	-1.157966118	0.25788274	Ovary_mean	female
TRINITY_DN113807_c0_g1_i1	NA	NA	-2.565132804	0.641322439	Ovary_mean	female
TRINITY_DN113820_c0_g1_i1	tasp1	Chr05	-4.5794477	0.602041615	Ovary_mean	female
TRINITY_DN113887_c0_g1_i1	NA	NA	-2.538234757	0.758749917	G31_mean	female
TRINITY_DN113911_c0_g2_i1	NA	NA	-2.421101667	0.514219095	Ovary_mean	female
TRINITY_DN113919_c0_g2_i1	tagln2	Chr08	-1.785246641	0.285101831	Ovary_mean	female
TRINITY_DN113958_c0_g1_i1	NA	NA	-2.058357909	0.452385358	Ovary_mean	female
TRINITY_DN113980_c0_g1_i2	NA	NA	-2.662356383	0.471973207	Ovary_mean	female
TRINITY_DN114023_c0_g1_i1	NA	NA	-2.834321984	0.624326223	Ovary_mean	female
TRINITY_DN114033_c0_g1_i2	sec22l2	scaffold_828	-7.211575748	0.838627414	Testis_mean	female
TRINITY_DN114033_c0_g3_i2	gjb3	Chr02	-6.886863349	0.798847822	Testis_mean	female
TRINITY_DN114052_c0_g1_i1	tmem54	Chr02	-1.324180582	0.528431235	Ovary_mean	female
TRINITY_DN114119_c0_g1_i1	cib2	Chr03	-1.540257211	0.344993673	Ovary_mean	female
TRINITY_DN114147_c0_g2_i4	LOC100492840-like	Chr10	-2.650342248	0.708498473	Ovary_mean	female
TRINITY_DN114162_c0_g2_i5	NA	NA	-1.390016296	0.471493014	Testis_mean	female
TRINITY_DN114182_c0_g2_i1	NA	NA	-2.00587501	0.250727686	Ovary_mean	female
TRINITY_DN114190_c0_g1_i2	NA	NA	-3.400145907	0.573038131	Ovary_mean	female
TRINITY_DN114244_c0_g1_i3	NA	NA	-2.159271831	0.500456671	Ovary_mean	female
TRINITY_DN114256_c0_g1_i1	LOC100497526	Chr06	-1.124423509	0.287477633	Ovary_mean	female
TRINITY_DN114286_c0_g3_i1	NA	NA	-10.24243603	0.793525399	Ovary_mean	female
TRINITY_DN114305_c0_g2_i2	pgm2	Chr01	-1.789704253	0.689828917	Ovary_mean	female
TRINITY_DN114332_c0_g1_i1	NA	NA	-1.683752032	0.487894593	Ovary_mean	female
TRINITY_DN114338_c0_g2_i2	NA	NA	-2.927491733	0.433249892	Ovary_mean	female
TRINITY_DN114344_c0_g2_i1	NA	NA	-2.189278562	0.514614394	Ovary_mean	female
TRINITY_DN114382_c0_g1_i2	NA	NA	-10.77650855	0.879300908	Ovary_mean	female
TRINITY_DN114442_c0_g4_i1	LOC100485082	Chr06	-1.662184936	0.341913845	Ovary_mean	female
TRINITY_DN114443_c0_g1_i1	NA	NA	-6.016347243	0.902979599	Ovary_mean	female
TRINITY_DN114459_c0_g1_i1	NA	NA	-1.202459391	0.295048429	Ovary_mean	female
TRINITY_DN114469_c0_g1_i3	NA	NA	-1.948756031	0.417873324	Testis_mean	female
TRINITY_DN114469_c0_g2_i1	NA	NA	-1.749141549	0.404751338	Testis_mean	female
TRINITY_DN114502_c0_g1_i2	NA	NA	-1.044621958	0.270018615	Ovary_mean	female
TRINITY_DN114515_c0_g1_i1	NA	NA	-1.337846511	0.376359522	Ovary_mean	female
TRINITY_DN114523_c0_g1_i1	NA	NA	-3.882451739	0.744008854	G46_F_mean	female
TRINITY_DN114530_c0_g5_i1	NA	NA	-5.934478746	0.896616565	Ovary_mean	female
TRINITY_DN114530_c0_g6_i4	NA	NA	-6.378370983	0.885730097	Ovary_mean	female
TRINITY_DN114530_c0_g7_i1	NA	NA	-6.635511377	0.89950039	Ovary_mean	female
TRINITY_DN114588_c0_g1_i1	NA	NA	-2.233935926	0.35584066	Ovary_mean	female
TRINITY_DN114609_c0_g1_i1	NA	NA	-6.504583487	0.808327913	Ovary_mean	female
TRINITY_DN114610_c0_g3_i1	NA	NA	-1.518977937	0.734869564	Ovary_mean	female
TRINITY_DN114630_c0_g1_i1	pdlim1	Chr07	-3.220674585	0.545793745	G46_F_mean	female
TRINITY_DN114642_c0_g1_i2	NA	NA	-2.630366632	0.473168421	Ovary_mean	female
TRINITY_DN114649_c0_g1_i2	LOC100485706	Chr03	-1.544036329	0.287664304	Ovary_mean	female
TRINITY_DN114651_c0_g1_i3	NA	NA	-2.344519682	0.422673948	Ovary_mean	female
TRINITY_DN114661_c0_g1_i2	NA	NA	-1.483484164	0.446769812	Ovary_mean	female
TRINITY_DN114695_c0_g1_i1	NA	NA	-1.157046108	0.307614833	Ovary_mean	female
TRINITY_DN114697_c0_g1_i1	NA	NA	-1.383913922	0.521946485	Ovary_mean	female
TRINITY_DN114707_c0_g2_i2	NA	NA	-3.627502148	0.669499029	Ovary_mean	female
TRINITY_DN114713_c0_g1_i1	NA	NA	-2.449388028	0.415876561	Ovary_mean	female
TRINITY_DN114732_c1_g6_i1	bmper	Chr06	-2.090444384	0.4582802	Ovary_mean	female
TRINITY_DN114768_c0_g1_i1	NA	NA	-1.639979905	0.638128497	Brain_mean	female
TRINITY_DN114776_c0_g1_i3	NA	NA	-1.516065281	0.500147724	Ovary_mean	female
TRINITY_DN114777_c0_g1_i1	NA	NA	-1.003758755	0.325189592	Ovary_mean	female
TRINITY_DN114784_c0_g1_i2	LOC100496116	Chr05	-3.514607291	0.668213307	Ovary_mean	female
TRINITY_DN114797_c0_g1_i1	NA	NA	-1.595091221	0.727275944	Brain_mean	female
TRINITY_DN114798_c0_g1_i1	dlk1-like	Chr08	-2.205052877	0.620057828	Ovary_mean	female
TRINITY_DN114799_c0_g1_i1	NA	NA	-1.146766113	0.471985953	Ovary_mean	female
TRINITY_DN114817_c0_g1_i3	NA	NA	-2.748624428	0.832099963	Ovary_mean	female
TRINITY_DN114830_c0_g1_i1	NA	NA	-1.23281679	0.473715103	Ovary_mean	female
TRINITY_DN114835_c0_g1_i1	NA	NA	-3.760335313	0.775157419	G46_F_mean	female
TRINITY_DN114836_c0_g1_i1	pomc	scaffold_452	-1.283652708	0.509801808	Ovary_mean	female
TRINITY_DN114850_c0_g1_i1	tm4sf20	Chr05	-1.327871891	0.313333278	Ovary_mean	female
TRINITY_DN114867_c0_g1_i1	NA	NA	-1.913182752	0.461898816	Ovary_mean	female
TRINITY_DN114868_c0_g1_i1	slc17a7	Chr07	-1.382873098	0.240499398	G23_mean	female
TRINITY_DN114874_c0_g1_i1	NA	NA	-1.263939351	0.41997717	Ovary_mean	female
TRINITY_DN114904_c0_g1_i7	NA	NA	-1.652064302	0.535584248	Ovary_mean	female
TRINITY_DN114917_c0_g1_i2	NA	NA	-1.357429052	0.57451093	Ovary_mean	female
TRINITY_DN114928_c0_g1_i1	NA	NA	-1.063770784	0.491194418	Ovary_mean	female
TRINITY_DN114931_c0_g1_i1	lrrc39	Chr04	-2.436005579	0.478609246	G46_F_mean	female
TRINITY_DN114935_c1_g2_i3	NA	NA	-1.892993681	0.474982926	Ovary_mean	female
TRINITY_DN114938_c0_g1_i3	NA	NA	-2.104326812	0.506189696	Ovary_mean	female
TRINITY_DN114945_c0_g2_i1	pphln1	Chr03	-1.899885011	0.703619423	Ovary_mean	female
TRINITY_DN114951_c0_g1_i3	NA	NA	-1.494113307	0.366454877	Liver_mean	female
TRINITY_DN114957_c0_g1_i3	NA	NA	-10.83567142	0.921710825	Ovary_mean	female
TRINITY_DN114964_c0_g1_i1	NA	NA	-1.02536727	0.176929973	Ovary_mean	female
TRINITY_DN114975_c0_g1_i1	NA	NA	-1.072915992	0.192464728	G23_mean	female
TRINITY_DN114976_c0_g1_i1	NA	NA	-1.209385907	0.432127009	Ovary_mean	female
TRINITY_DN115010_c0_g4_i2	NA	NA	-1.482390139	0.384305654	Ovary_mean	female
TRINITY_DN115015_c0_g1_i1	NA	NA	-1.936024954	0.485934164	Ovary_mean	female
TRINITY_DN115027_c0_g3_i2	NA	NA	-2.093058566	0.554325321	Ovary_mean	female
TRINITY_DN115041_c0_g1_i2	NA	NA	-1.374777505	0.298597397	Testis_mean	female
TRINITY_DN115043_c0_g1_i2	NA	NA	-1.007011041	0.429539674	Ovary_mean	female
TRINITY_DN115074_c0_g1_i1	NA	NA	-1.913220611	0.447763567	Ovary_mean	female
TRINITY_DN115075_c0_g1_i1	NA	NA	-1.36915216	0.460174862	Ovary_mean	female
TRINITY_DN115087_c0_g1_i1	fbxl7	Chr06	-1.336749457	0.291090001	G23_mean	female
TRINITY_DN115095_c0_g1_i1	NA	NA	-5.949261784	0.65900031	Ovary_mean	female
TRINITY_DN115118_c0_g1_i1	NA	NA	-2.406322233	0.701083978	G27_mean	female
TRINITY_DN115129_c0_g1_i3	hmgb1	Chr02	-7.003753152	0.865008235	Ovary_mean	female
TRINITY_DN115131_c0_g3_i1	NA	NA	-1.850985586	0.470881265	Ovary_mean	female
TRINITY_DN115134_c0_g1_i1	NA	NA	-1.353863623	0.482225924	Ovary_mean	female
TRINITY_DN115135_c0_g2_i1	LOC100497938	Chr10	-1.433895395	0.529584728	Ovary_mean	female
TRINITY_DN115152_c0_g2_i1	NA	NA	-1.358332253	0.413544559	Ovary_mean	female
TRINITY_DN115184_c0_g1_i1	eif3s4	Chr03	-3.916929816	0.808076165	Ovary_mean	female
TRINITY_DN115189_c0_g1_i2	NA	NA	-1.674086671	0.622086438	Ovary_mean	female
TRINITY_DN115208_c0_g2_i1	NA	NA	-1.09806461	0.338888161	Ovary_mean	female
TRINITY_DN115215_c1_g2_i1	NA	NA	-1.457837104	0.30897956	Testis_mean	female
TRINITY_DN115228_c0_g1_i1	NA	NA	-4.36223538	0.829145672	Ovary_mean	female
TRINITY_DN115242_c0_g1_i2	NA	NA	-2.14298898	0.515797716	Ovary_mean	female
TRINITY_DN115244_c0_g1_i1	tgs1-like	Chr06	-1.049687746	0.37472166	Ovary_mean	female
TRINITY_DN115261_c0_g1_i1	NA	NA	-2.302650046	0.44491281	Ovary_mean	female
TRINITY_DN115286_c0_g1_i1	NA	NA	-3.362152116	0.570122704	Ovary_mean	female
TRINITY_DN115288_c0_g1_i1	NA	NA	-1.546732449	0.387950562	Ovary_mean	female
TRINITY_DN115294_c0_g1_i4	LOC100490902	Chr01	-7.26672678	0.89709306	Ovary_mean	female
TRINITY_DN115297_c0_g1_i2	NA	NA	-4.334354377	0.783832519	Ovary_mean	female
TRINITY_DN115310_c0_g1_i2	polr2g	Chr04	-2.632727603	0.552103464	Ovary_mean	female
TRINITY_DN115320_c0_g1_i3	gpr125	Chr01	-1.00977712	0.356873875	Ovary_mean	female
TRINITY_DN115323_c1_g1_i1	NA	NA	-1.438556128	0.374290995	G27_mean	female
TRINITY_DN115324_c0_g1_i4	slc24a4	Chr08	-3.836546757	0.575826642	Testis_mean	female
TRINITY_DN115331_c0_g1_i2	NA	NA	-7.078504697	0.780244014	Ovary_mean	female
TRINITY_DN115343_c0_g1_i1	NA	NA	-1.734606206	0.386176553	Ovary_mean	female
TRINITY_DN115362_c5_g2_i1	NA	NA	-2.801153959	0.672365709	Ovary_mean	female
TRINITY_DN115365_c0_g1_i1	NA	NA	-1.481961039	0.326747956	Ovary_mean	female
TRINITY_DN115374_c0_g4_i1	NA	NA	-2.903256691	0.421227344	G46_F_mean	female
TRINITY_DN115378_c1_g1_i1	zfyve9	Chr04	-1.555781465	0.66190265	Ovary_mean	female
TRINITY_DN115380_c0_g1_i1	NA	NA	-1.949610302	0.397319476	Ovary_mean	female
TRINITY_DN115381_c0_g1_i1	NA	NA	-1.360565133	0.30696325	Ovary_mean	female
TRINITY_DN115389_c0_g1_i1	NA	NA	-6.723461756	0.670365087	Ovary_mean	female
TRINITY_DN115417_c0_g2_i3	NA	NA	-3.26335875	0.468213432	Ovary_mean	female
TRINITY_DN115432_c0_g1_i1	LOC100493255	Chr05	-1.659413517	0.520952301	Ovary_mean	female
TRINITY_DN115458_c0_g2_i1	NA	NA	-1.953240895	0.30644808	Ovary_mean	female
TRINITY_DN115461_c0_g1_i2	NA	NA	-1.466324244	0.283180334	Ovary_mean	female
TRINITY_DN115491_c0_g2_i5	NA	NA	-1.706148116	0.484465428	Ovary_mean	female
TRINITY_DN115520_c0_g1_i2	tbc1d19	scaffold_69	-1.460331465	0.568800295	Ovary_mean	female
TRINITY_DN115583_c1_g1_i1	NA	NA	-1.28794038	0.372280698	Ovary_mean	female
TRINITY_DN115615_c0_g1_i1	etv2	scaffold_278	-1.889886877	0.452017744	Ovary_mean	female
TRINITY_DN115634_c1_g1_i5	NA	NA	-4.327695953	0.730088855	Ovary_mean	female
TRINITY_DN115635_c0_g1_i1	NA	NA	-2.147039484	0.354365378	Ovary_mean	female
TRINITY_DN115646_c0_g1_i1	NA	NA	-2.267223872	0.493361167	Ovary_mean	female
TRINITY_DN115655_c0_g1_i1	NA	NA	-2.513090474	0.482386107	Ovary_mean	female
TRINITY_DN115666_c0_g1_i1	ugt8	Chr01	-2.793269545	0.545705819	Ovary_mean	female
TRINITY_DN115670_c0_g3_i2	NA	NA	-1.613570232	0.610413461	Ovary_mean	female
TRINITY_DN115672_c0_g1_i2	NA	NA	-1.34974784	0.370723838	Ovary_mean	female
TRINITY_DN115683_c0_g1_i2	trpc1-like	Chr05	-6.390308376	0.829761684	Ovary_mean	female
TRINITY_DN115691_c0_g3_i4	NA	NA	-5.408866174	0.838667587	Ovary_mean	female
TRINITY_DN115703_c0_g2_i4	NA	NA	-1.229625794	0.265805704	Ovary_mean	female
TRINITY_DN115705_c1_g1_i2	NA	NA	-1.118950666	0.536819413	Ovary_mean	female
TRINITY_DN115713_c0_g1_i1	NA	NA	-4.413865884	0.740033957	Ovary_mean	female
TRINITY_DN115736_c0_g1_i1	NA	NA	-1.245342188	0.416551822	Ovary_mean	female
TRINITY_DN115752_c0_g1_i1	NA	NA	-1.525277078	0.458106739	Ovary_mean	female
TRINITY_DN115756_c0_g1_i1	NA	NA	-1.047293522	0.232212266	G23_mean	female
TRINITY_DN115822_c1_g2_i2	nsun5	Chr02	-1.401354197	0.570196655	Brain_mean	female
TRINITY_DN115837_c0_g3_i2	NA	NA	-1.774811936	0.586298595	G46_F_mean	female
TRINITY_DN115840_c0_g1_i2	NA	NA	-3.194729277	0.568351175	Ovary_mean	female
TRINITY_DN115856_c0_g1_i2	cul2	Chr06	-1.847895215	0.487435462	Ovary_mean	female
TRINITY_DN115930_c1_g3_i2	NA	NA	-1.736969053	0.352862726	Ovary_mean	female
TRINITY_DN115944_c0_g1_i1	NA	NA	-3.186039301	0.780216492	Ovary_mean	female
TRINITY_DN115972_c1_g1_i2	NA	NA	-2.950398417	0.647462104	Ovary_mean	female
TRINITY_DN116005_c0_g1_i2	NA	NA	-1.548409397	0.28947577	G46_F_mean	female
TRINITY_DN116030_c0_g1_i1	NA	NA	-1.33323983	0.32855877	Ovary_mean	female
TRINITY_DN116063_c0_g1_i2	NA	NA	-3.112415227	0.637886797	Ovary_mean	female
TRINITY_DN116067_c0_g1_i1	NA	NA	-3.488355415	0.764603668	Ovary_mean	female
TRINITY_DN116083_c0_g1_i6	NA	NA	-1.348472682	0.263693723	Ovary_mean	female
TRINITY_DN116094_c0_g2_i1	vps36	Chr02	-2.815318165	0.455112154	G46_F_mean	female
TRINITY_DN116137_c0_g2_i2	NA	NA	-6.245243149	0.726034342	Testis_mean	female
TRINITY_DN116144_c0_g1_i1	NA	NA	-8.730394813	0.860005981	Testis_mean	female
TRINITY_DN116210_c0_g1_i1	cep120	Chr01	-2.458974514	0.461575524	Ovary_mean	female
TRINITY_DN116251_c1_g3_i1	NA	NA	-2.559223392	0.61794532	Ovary_mean	female
TRINITY_DN116270_c0_g1_i1	NA	NA	-1.651492714	0.360717946	Ovary_mean	female
TRINITY_DN116290_c0_g1_i1	NA	NA	-1.659549151	0.40561075	Ovary_mean	female
TRINITY_DN116337_c0_g1_i3	NA	NA	-8.776567198	0.893231851	Ovary_mean	female
TRINITY_DN116340_c0_g1_i1	NA	NA	-2.26795308	0.498266433	Ovary_mean	female
TRINITY_DN116359_c0_g1_i2	NA	NA	-1.216232892	0.313760596	Ovary_mean	female
TRINITY_DN116368_c0_g1_i2	NA	NA	-1.300490433	0.475250518	Ovary_mean	female
TRINITY_DN116369_c0_g1_i1	NA	NA	-2.999946299	0.488503958	Ovary_mean	female
TRINITY_DN116377_c0_g1_i1	hcn2	Chr01	-2.17445598	0.384484551	Ovary_mean	female
TRINITY_DN116382_c1_g1_i5	NA	NA	-2.689217056	0.354601398	Ovary_mean	female
TRINITY_DN116391_c0_g1_i1	NA	NA	-2.341484609	0.569941948	Ovary_mean	female
TRINITY_DN116406_c0_g1_i8	NA	NA	-1.362754041	0.256307462	G46_F_mean	female
TRINITY_DN116421_c0_g2_i1	NA	NA	-6.200261796	0.806379601	Testis_mean	female
TRINITY_DN116424_c0_g2_i1	NA	NA	-2.92642638	0.71272869	Brain_mean	female
TRINITY_DN116438_c0_g2_i3	NA	NA	-1.689190288	0.350809438	Ovary_mean	female
TRINITY_DN116451_c0_g2_i3	NA	NA	-4.494165466	0.767533754	Ovary_mean	female
TRINITY_DN116470_c1_g2_i1	NA	NA	-1.884902639	0.487925769	Ovary_mean	female
TRINITY_DN116470_c1_g4_i1	NA	NA	-1.933443266	0.411256135	Ovary_mean	female
TRINITY_DN116499_c0_g1_i2	arl14epl-like	Chr01	-3.574754696	0.475023369	Ovary_mean	female
TRINITY_DN116529_c1_g1_i1	NA	NA	-1.701778643	0.379049726	Ovary_mean	female
TRINITY_DN116543_c0_g2_i1	NA	NA	-1.797751979	0.622950028	Brain_mean	female
TRINITY_DN116557_c0_g1_i2	NA	NA	-2.507443222	0.450111219	Ovary_mean	female
TRINITY_DN116561_c0_g1_i1	NA	NA	-1.671784467	0.707569149	Ovary_mean	female
TRINITY_DN116562_c1_g1_i1	NA	NA	-1.903600485	0.4265181	Ovary_mean	female
TRINITY_DN116581_c0_g1_i1	NA	NA	-1.514771524	0.333047631	Brain_mean	female
TRINITY_DN116594_c0_g1_i1	NA	NA	-1.949602904	0.69939535	Ovary_mean	female
TRINITY_DN116603_c0_g1_i4	zbtb8a.1	Chr02	-1.068762075	0.310578304	G46_F_mean	female
TRINITY_DN116607_c0_g1_i1	NA	NA	-8.047750033	0.895550404	Ovary_mean	female
TRINITY_DN116613_c0_g1_i2	NA	NA	-1.201187086	0.548133635	Ovary_mean	female
TRINITY_DN116617_c0_g2_i3	NA	NA	-4.007030178	0.767617597	Ovary_mean	female
TRINITY_DN116621_c0_g1_i2	NA	NA	-1.711528291	0.277610783	Ovary_mean	female
TRINITY_DN116647_c0_g1_i2	NA	NA	-1.25656167	0.424630614	Brain_mean	female
TRINITY_DN116651_c0_g1_i3	mfap3-like	Chr03	-1.589051733	0.47038272	Ovary_mean	female
TRINITY_DN116680_c1_g1_i4	NA	NA	-2.156531255	0.281493868	Ovary_mean	female
TRINITY_DN116680_c1_g2_i1	NA	NA	-1.659526322	0.295695312	Ovary_mean	female
TRINITY_DN116684_c0_g2_i1	mfsd8	Chr01	-1.504583628	0.726505243	Brain_mean	female
TRINITY_DN116692_c0_g1_i5	akap11	Chr02	-1.981588924	0.392229441	Ovary_mean	female
TRINITY_DN116732_c0_g1_i1	NA	NA	-1.540543778	0.382188378	Ovary_mean	female
TRINITY_DN116737_c1_g1_i2	NA	NA	-1.29706086	0.329270275	Ovary_mean	female
TRINITY_DN116746_c0_g1_i1	LOC101731600	Chr07	-1.450893624	0.335959918	Ovary_mean	female
TRINITY_DN116754_c0_g4_i2	NA	NA	-1.465107722	0.276520115	Ovary_mean	female
TRINITY_DN116762_c0_g1_i1	NA	NA	-2.349937425	0.475810974	Ovary_mean	female
TRINITY_DN116802_c0_g2_i1	NA	NA	-4.17585773	0.625488364	Ovary_mean	female
TRINITY_DN116815_c0_g2_i2	NA	NA	-5.13806544	0.607366672	G46_F_mean	female
TRINITY_DN116819_c1_g1_i1	NA	NA	-2.620730591	0.61106118	Ovary_mean	female
TRINITY_DN116845_c0_g1_i1	NA	NA	-2.281659	0.558409571	Ovary_mean	female
TRINITY_DN116854_c0_g1_i3	slc25a16	Chr07	-1.457955312	0.456868536	Ovary_mean	female
TRINITY_DN116861_c0_g1_i1	NA	NA	-1.12636258	0.254790515	G46_F_mean	female
TRINITY_DN116876_c0_g2_i4	NA	NA	-2.194805428	0.391213743	G46_F_mean	female
TRINITY_DN116899_c0_g1_i3	LOC100495930	scaffold_389	-1.709470537	0.392721478	Ovary_mean	female
TRINITY_DN116903_c1_g2_i3	cldn7	scaffold_1648	-3.092203449	0.671475649	Ovary_mean	female
TRINITY_DN116909_c0_g1_i3	NA	NA	-1.256180026	0.245784063	Testis_mean	female
TRINITY_DN116915_c0_g1_i3	NA	NA	-2.776133691	0.741341122	Ovary_mean	female
TRINITY_DN116929_c0_g1_i1	NA	NA	-1.517739677	0.433138583	Ovary_mean	female
TRINITY_DN116934_c0_g1_i4	NA	NA	-1.299532813	0.560679476	Ovary_mean	female
TRINITY_DN116951_c0_g1_i1	mcam-like	Chr07	-2.112383145	0.691771491	Ovary_mean	female
TRINITY_DN116953_c0_g1_i2	NA	NA	-1.159168482	0.249375345	Ovary_mean	female
TRINITY_DN116961_c0_g1_i1	NA	NA	-4.35455786	0.660334277	Ovary_mean	female
TRINITY_DN116963_c0_g1_i1	NA	NA	-1.591303657	0.415194611	Ovary_mean	female
TRINITY_DN116966_c0_g1_i1	crhr1.1	Chr10	-9.324680175	0.789805624	Ovary_mean	female
TRINITY_DN116971_c0_g2_i1	NA	NA	-1.291712627	0.3689476	Ovary_mean	female
TRINITY_DN117002_c0_g1_i1	chml	Chr08	-1.658252229	0.388378119	Ovary_mean	female
