gid	gname	chr	start	end	logFC.XYbrain.XXrain	bias	tau	tissue
TRINITY_DN103181_c0_g2_i1	NA	NA	NA	NA	0.142414922	unbias	0.775155919	Brain_mmean
TRINITY_DN103192_c0_g1_i1	NA	NA	NA	NA	-0.104054587	unbias	0.218716679	Testis_mean
TRINITY_DN103196_c0_g1_i2	LOC100496369	Chr06	18098492	18098492	-0.068324019	unbias	0.272730276	Ovary_mean
TRINITY_DN103199_c0_g1_i1	Xetrov90011013m	Chr04	37736758	37736758	0.236761991	unbias	0.570891556	Brain_mmean
TRINITY_DN103204_c0_g1_i1	NA	NA	NA	NA	-0.696269092	unbias	0.589156865	Brain_fmean
TRINITY_DN103204_c0_g2_i1	LOC100492776	Chr03	115572224	115572224	0.389599645	unbias	0.7192032	Brain_mmean
TRINITY_DN103209_c0_g3_i2	rab25	Chr08	111876972	111876972	-0.13244001	unbias	0.139736082	Ovary_mean
TRINITY_DN103214_c0_g1_i1	rprd1a	Chr10	30962480	30962480	0.062430536	unbias	0.508233663	Brain_mmean
TRINITY_DN103217_c0_g2_i1	NA	NA	NA	NA	-0.027886884	unbias	0.855314978	Brain_mmean
TRINITY_DN103227_c0_g1_i1	NA	NA	NA	NA	-0.095743724	unbias	0.621469287	Brain_fmean
TRINITY_DN103236_c0_g2_i1	NA	NA	NA	NA	0.043470377	unbias	0.219464026	Brain_mmean
TRINITY_DN103242_c0_g1_i1	NA	NA	NA	NA	-0.149386731	unbias	0.868721871	Brain_fmean
TRINITY_DN103267_c0_g1_i1	NA	NA	NA	NA	0.404303894	unbias	0.459804173	Brain_mmean
TRINITY_DN103274_c0_g1_i1	NA	NA	NA	NA	0.167387395	unbias	0.870132759	Brain_mmean
TRINITY_DN103284_c0_g1_i2	NA	NA	NA	NA	-0.103049228	unbias	0.434721816	Liver_fmean
TRINITY_DN103303_c0_g1_i2	NA	NA	NA	NA	-0.215949092	unbias	0.385986825	Brain_fmean
TRINITY_DN103324_c0_g1_i1	NA	NA	NA	NA	0.413019102	unbias	0.35568815	Brain_mmean
TRINITY_DN103326_c0_g2_i1	NA	NA	NA	NA	0.466085132	unbias	0.646365854	Brain_mmean
TRINITY_DN103334_c0_g1_i1	NA	NA	NA	NA	0.182516402	unbias	0.37834483	Brain_mmean
TRINITY_DN103381_c0_g1_i1	NA	NA	NA	NA	0.661269942	unbias	0.784350186	Brain_mmean
TRINITY_DN103422_c0_g2_i1	NA	NA	NA	NA	-0.050564752	unbias	0.876629466	Brain_fmean
TRINITY_DN103424_c0_g1_i1	LOC101732042-like	scaffold_534	21044	21044	0.187326125	unbias	0.563570492	Brain_mmean
TRINITY_DN103426_c0_g2_i1	pptc7	Chr01	154213561	154213561	-0.054028554	unbias	0.937751867	Brain_mmean
TRINITY_DN103432_c0_g1_i1	rabgef1	Chr02	44396284	44396284	-0.634867531	unbias	0.843528033	Brain_fmean
TRINITY_DN103461_c0_g2_i2	NA	NA	NA	NA	-0.104376784	unbias	0.581204994	Brain_fmean
TRINITY_DN103479_c0_g1_i1	NA	NA	NA	NA	-0.293185281	unbias	0.922315307	Brain_fmean
TRINITY_DN103496_c0_g1_i1	NA	NA	NA	NA	-0.020799613	unbias	0.369574973	G43_F_mean
TRINITY_DN103500_c0_g1_i1	NA	NA	NA	NA	-0.077244609	unbias	0.300281271	Ovary_mean
TRINITY_DN103501_c0_g1_i1	tcaim	Chr06	73768399	73768399	-0.173677541	unbias	0.634452896	Brain_fmean
TRINITY_DN103502_c0_g1_i1	NA	NA	NA	NA	0.950784049	unbias	0.47997309	G43_F_mean
TRINITY_DN103509_c0_g1_i1	NA	NA	NA	NA	-0.480266556	unbias	0.600261969	G23_mmean
TRINITY_DN103511_c0_g1_i2	NA	NA	NA	NA	0.010507241	unbias	0.497948042	Brain_mmean
TRINITY_DN103526_c0_g1_i1	rnf38	Chr01	97731465	97731465	-0.010492424	unbias	0.619290643	Ovary_mean
TRINITY_DN103537_c0_g1_i1	NA	NA	NA	NA	-0.072678839	unbias	0.498017879	Ovary_mean
TRINITY_DN103537_c0_g2_i1	NA	NA	NA	NA	-0.599412204	unbias	0.360648716	Testis_mean
TRINITY_DN103541_c0_g2_i1	NA	NA	NA	NA	0.156755994	unbias	0.930113662	Brain_mmean
TRINITY_DN103544_c0_g1_i2	NA	NA	NA	NA	0.104758381	unbias	0.471080709	Brain_mmean
TRINITY_DN103545_c0_g1_i1	nfya	Chr02	63022526	63022526	0.21089642	unbias	0.829886193	Brain_mmean
TRINITY_DN103549_c0_g1_i1	NA	NA	NA	NA	0.166712557	unbias	0.312515837	Ovary_mean
TRINITY_DN103555_c0_g1_i1	NA	NA	NA	NA	-0.136706291	unbias	0.72641778	Brain_fmean
TRINITY_DN103557_c0_g2_i2	NA	NA	NA	NA	-0.025534865	unbias	0.328864962	Ovary_mean
TRINITY_DN103557_c0_g3_i1	NA	NA	NA	NA	-0.051748694	unbias	0.291222265	Ovary_mean
TRINITY_DN103558_c0_g1_i1	NA	NA	NA	NA	-0.087102877	unbias	0.252684802	G27_mmean
TRINITY_DN103565_c0_g1_i1	NA	NA	NA	NA	-0.240737496	unbias	0.54370292	Ovary_mean
TRINITY_DN103567_c0_g1_i1	NA	NA	NA	NA	-0.016763446	unbias	0.209787303	Ovary_mean
TRINITY_DN103571_c0_g2_i2	NA	NA	NA	NA	0.399840718	unbias	0.900997093	Brain_mmean
TRINITY_DN103584_c0_g2_i1	ctdspl2	Chr03	115925040	115925040	1.584422594	unbias	0.719761967	Brain_mmean
TRINITY_DN103598_c0_g1_i1	NA	NA	NA	NA	-0.068386732	unbias	0.567706103	Brain_fmean
TRINITY_DN103614_c0_g2_i2	Xetrov90008423m	Chr03	76840268	76840268	0.800313359	unbias	0.830591348	Brain_mmean
TRINITY_DN103615_c0_g1_i1	NA	NA	NA	NA	0.168016868	unbias	0.181753769	G27_fmean
TRINITY_DN103618_c0_g1_i1	NA	NA	NA	NA	-0.146705033	unbias	0.629882702	Brain_fmean
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	0.006118786	unbias	0.700727109	Ovary_mean
TRINITY_DN103622_c0_g3_i3	tmem231	Chr04	66691879	66691879	-0.015376883	unbias	0.5106073	Ovary_mean
TRINITY_DN103624_c0_g1_i1	NA	NA	NA	NA	0.27087575	unbias	0.711291361	Brain_mmean
TRINITY_DN103630_c0_g1_i1	NA	NA	NA	NA	-0.023232941	unbias	0.316435943	Brain_mmean
TRINITY_DN103631_c0_g1_i1	NA	NA	NA	NA	-0.408049931	unbias	0.473171897	G43_M_mean
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	0.501679665	unbias	0.610750526	Ovary_mean
TRINITY_DN103638_c0_g1_i1	itpk1	Chr08	66595637	66595637	-0.28966794	unbias	0.702458282	Brain_fmean
TRINITY_DN103653_c0_g1_i1	NA	NA	NA	NA	-0.121045797	unbias	0.767498165	Brain_fmean
TRINITY_DN103657_c0_g2_i2	NA	NA	NA	NA	-0.187532187	unbias	0.87217626	Brain_fmean
TRINITY_DN103658_c0_g1_i1	NA	NA	NA	NA	0.002385008	unbias	0.141191484	G23_mmean
TRINITY_DN103662_c0_g1_i1	NA	NA	NA	NA	-0.019701821	unbias	0.513439842	Liver_fmean
TRINITY_DN103664_c1_g1_i1	parn	Chr09	32014809	32014809	0.205173269	unbias	0.49181939	Brain_mmean
TRINITY_DN103666_c0_g1_i1	NA	NA	NA	NA	0.075055369	unbias	0.750684052	Brain_mmean
TRINITY_DN103677_c1_g1_i1	NA	NA	NA	NA	0.069187818	unbias	0.712076571	Brain_mmean
TRINITY_DN103679_c0_g1_i1	NA	NA	NA	NA	-0.440473425	unbias	0.877241431	Ovary_mean
TRINITY_DN103688_c0_g1_i1	NA	NA	NA	NA	-0.086724513	unbias	0.495772678	Brain_fmean
TRINITY_DN103698_c0_g1_i1	NA	NA	NA	NA	-0.4686178	unbias	0.673602195	Brain_fmean
TRINITY_DN103706_c0_g3_i1	NA	NA	NA	NA	-0.283289415	unbias	0.520641716	G27_mmean
TRINITY_DN103714_c0_g1_i2	NA	NA	NA	NA	-0.004963454	unbias	0.199844038	Liver_mmean
TRINITY_DN103714_c0_g2_i1	NA	NA	NA	NA	0.288212426	unbias	0.466496704	Liver_fmean
TRINITY_DN103720_c0_g1_i2	NA	NA	NA	NA	0.54480701	unbias	0.498870473	Brain_mmean
TRINITY_DN103727_c0_g1_i1	NA	NA	NA	NA	-0.245350499	unbias	0.47096099	G23_fmean
TRINITY_DN103730_c0_g1_i1	sftpc	Chr03	119317068	119317068	0.115095487	unbias	0.768149689	Brain_mmean
TRINITY_DN103730_c0_g3_i1	NA	NA	NA	NA	-0.150506405	unbias	0.92822813	Brain_fmean
TRINITY_DN103730_c0_g4_i1	NA	NA	NA	NA	0.172063039	unbias	0.858375394	Brain_mmean
TRINITY_DN103733_c0_g2_i1	NA	NA	NA	NA	-0.077023008	unbias	0.102185588	G27_fmean
TRINITY_DN103744_c0_g1_i2	NA	NA	NA	NA	0.027337207	unbias	0.161647171	G23_fmean
TRINITY_DN103766_c0_g1_i1	NA	NA	NA	NA	-0.20437896	unbias	0.803464874	Brain_fmean
TRINITY_DN103769_c0_g1_i1	NA	NA	NA	NA	0.003781439	unbias	0.16079641	Testis_mean
TRINITY_DN103775_c0_g2_i1	NA	NA	NA	NA	0.254316957	unbias	0.766459912	Brain_mmean
TRINITY_DN103778_c0_g3_i1	NA	NA	NA	NA	-0.413995845	unbias	0.84415956	Brain_fmean
TRINITY_DN103781_c0_g2_i1	NA	NA	NA	NA	1.081876556	unbias	0.779936577	Brain_mmean
TRINITY_DN103783_c0_g1_i1	plekha2	Chr03	121580427	121580427	0.187634278	unbias	0.490403251	Ovary_mean
TRINITY_DN103787_c0_g1_i1	NA	NA	NA	NA	-0.098715505	unbias	0.409975886	Brain_fmean
TRINITY_DN103789_c0_g2_i1	hspe1	Chr09	38204917	38204917	0.019040789	unbias	0.668309265	Brain_fmean
TRINITY_DN103795_c0_g1_i3	NA	NA	NA	NA	0.438533201	unbias	0.179286093	G43_F_mean
TRINITY_DN103797_c0_g1_i1	NA	NA	NA	NA	-0.06083828	unbias	0.740486556	Brain_fmean
TRINITY_DN103802_c0_g1_i1	NA	NA	NA	NA	-0.023574178	unbias	0.551350674	Brain_mmean
TRINITY_DN103812_c0_g1_i2	NA	NA	NA	NA	-0.111779097	unbias	0.295271723	G46_F_mean
TRINITY_DN103813_c0_g1_i1	NA	NA	NA	NA	-0.153394994	unbias	0.390659685	Liver_fmean
TRINITY_DN103830_c0_g1_i1	NA	NA	NA	NA	0.48449719	unbias	0.660255332	Brain_mmean
TRINITY_DN103832_c0_g1_i1	NA	NA	NA	NA	-0.270411006	unbias	0.293821013	G43_F_mean
TRINITY_DN103833_c0_g1_i1	NA	NA	NA	NA	0.031139012	unbias	0.177008119	Brain_mmean
TRINITY_DN103834_c0_g1_i1	NA	NA	NA	NA	-0.595026048	unbias	0.761530795	Ovary_mean
TRINITY_DN103834_c0_g11_i1	NA	NA	NA	NA	-0.252234394	unbias	0.568085858	Brain_fmean
TRINITY_DN103834_c0_g12_i1	NA	NA	NA	NA	0.453643642	unbias	0.563155334	G46_F_mean
TRINITY_DN103834_c0_g13_i1	NA	NA	NA	NA	0.084828113	unbias	0.421046176	Brain_mmean
TRINITY_DN103834_c0_g2_i1	NA	NA	NA	NA	-0.521566687	unbias	0.631208518	Ovary_mean
TRINITY_DN103834_c0_g3_i1	NA	NA	NA	NA	-0.735875823	unbias	0.524621953	Ovary_mean
TRINITY_DN103834_c0_g4_i1	kng1	Chr05	98079238	98079238	-0.721980502	unbias	0.625212638	Brain_fmean
TRINITY_DN103834_c0_g5_i1	NA	NA	NA	NA	-1.783831861	unbias	0.582969108	Brain_fmean
TRINITY_DN103834_c0_g6_i1	NA	NA	NA	NA	0.241388396	unbias	0.560422739	Brain_mmean
TRINITY_DN103834_c0_g7_i1	NA	NA	NA	NA	0.187539209	unbias	0.39913456	Brain_mmean
TRINITY_DN103834_c0_g8_i1	NA	NA	NA	NA	-0.319976717	unbias	0.701741498	Brain_fmean
TRINITY_DN103834_c0_g9_i1	NA	NA	NA	NA	-0.092306176	unbias	0.399718374	Brain_fmean
TRINITY_DN103838_c0_g1_i1	rap2b	Chr05	105840621	105840621	0.444160707	unbias	0.793468978	Ovary_mean
TRINITY_DN103851_c0_g1_i1	NA	NA	NA	NA	0.650337093	unbias	0.221095165	Brain_mmean
TRINITY_DN103874_c0_g1_i1	NA	NA	NA	NA	-0.352980713	unbias	0.827861096	Brain_fmean
TRINITY_DN103882_c0_g1_i1	sftpb	Chr03	108508881	108508881	0.038061723	unbias	0.47132902	Ovary_mean
TRINITY_DN103890_c0_g1_i2	cisd2	Chr01	64144545	64144545	-0.075678349	unbias	0.665349841	Brain_fmean
TRINITY_DN103891_c0_g1_i1	gpm6a	Chr01	38740647	38740647	0.774243963	unbias	0.524909783	Brain_mmean
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	0.493412369	unbias	0.920385407	Ovary_mean
TRINITY_DN103897_c0_g3_i1	NA	NA	NA	NA	-0.047114516	unbias	0.936957135	Ovary_mean
TRINITY_DN103898_c0_g1_i1	NA	NA	NA	NA	-0.090681972	unbias	0.567323759	Brain_fmean
TRINITY_DN103905_c0_g1_i1	lgals3	Chr08	84391789	84391789	-0.340859468	unbias	0.659266128	Ovary_mean
TRINITY_DN103912_c0_g1_i1	NA	NA	NA	NA	-0.053018255	unbias	0.439036413	Brain_mmean
TRINITY_DN103916_c0_g1_i1	NA	NA	NA	NA	-0.694623712	unbias	0.504471615	G46_M_mean
TRINITY_DN103926_c0_g1_i1	cpb1	Chr05	118699094	118699094	-0.054822548	unbias	0.798115631	Brain_fmean
TRINITY_DN103926_c0_g2_i1	LOC101734521	Chr02	68306981	68306981	-1.152089816	unbias	0.959159439	Brain_fmean
TRINITY_DN103928_c0_g1_i1	NA	NA	NA	NA	0.671274995	unbias	0.594853448	Brain_mmean
TRINITY_DN103941_c0_g1_i1	riok3	Chr06	94003102	94003102	0.041830163	unbias	0.75363843	Brain_mmean
TRINITY_DN103964_c0_g1_i1	NA	NA	NA	NA	0.228653839	unbias	0.368462874	G43_F_mean
TRINITY_DN103974_c0_g2_i1	NA	NA	NA	NA	-0.109343725	unbias	0.372096353	G23_fmean
TRINITY_DN103986_c0_g1_i1	tomm70a	Chr02	30459944	30459944	0.162021784	unbias	0.374249828	Brain_mmean
TRINITY_DN103989_c0_g1_i1	NA	NA	NA	NA	-0.071321164	unbias	0.258720657	Ovary_mean
TRINITY_DN103991_c0_g1_i2	LOC100495008	Chr03	108786817	108786817	-0.102184597	unbias	0.605383489	Brain_fmean
TRINITY_DN104004_c0_g1_i1	NA	NA	NA	NA	-0.217456101	unbias	0.494755703	Brain_fmean
TRINITY_DN104012_c0_g1_i1	pex13	Chr05	27643747	27643747	-0.152894117	unbias	0.395659223	Brain_fmean
TRINITY_DN104015_c0_g1_i1	purg	Chr01	78613871	78613871	-0.169763864	unbias	0.945419308	Brain_fmean
TRINITY_DN104020_c2_g1_i1	NA	NA	NA	NA	0.241959292	unbias	0.612489244	Ovary_mean
TRINITY_DN104027_c0_g1_i1	NA	NA	NA	NA	0.17831439	unbias	0.53862782	G43_M_mean
TRINITY_DN104055_c0_g1_i1	NA	NA	NA	NA	0.061709646	unbias	0.814010652	Brain_mmean
TRINITY_DN104076_c0_g1_i1	NA	NA	NA	NA	0.279078589	unbias	0.874888092	Brain_mmean
TRINITY_DN104090_c1_g2_i1	NA	NA	NA	NA	0.221841868	unbias	0.268391287	G23_mmean
TRINITY_DN104096_c0_g1_i1	NA	NA	NA	NA	-0.102427877	unbias	0.826517648	Brain_fmean
TRINITY_DN104119_c0_g1_i2	NA	NA	NA	NA	-0.609128369	unbias	0.902187589	Brain_fmean
TRINITY_DN104122_c0_g1_i2	Xetrov90012204m	Chr04	101936590	101936590	-0.281351894	unbias	0.697292756	Brain_fmean
TRINITY_DN104136_c0_g1_i1	slc1a4	Chr05	29322142	29322142	-0.113738054	unbias	0.891252875	Ovary_mean
TRINITY_DN104155_c0_g1_i1	NA	NA	NA	NA	0.105327556	unbias	0.299732105	Testis_mean
TRINITY_DN104156_c0_g1_i3	NA	NA	NA	NA	-0.068897707	unbias	0.321933433	Ovary_mean
TRINITY_DN104173_c0_g1_i1	NA	NA	NA	NA	0.460993497	unbias	0.265391286	Testis_mean
TRINITY_DN104183_c0_g1_i2	NA	NA	NA	NA	-0.141173194	unbias	0.926689508	Brain_fmean
TRINITY_DN104195_c0_g1_i2	NA	NA	NA	NA	-0.250445808	unbias	0.541726011	Brain_fmean
TRINITY_DN104201_c0_g1_i1	NA	NA	NA	NA	-0.052466807	unbias	0.796997875	Brain_fmean
TRINITY_DN104207_c0_g1_i1	timeless	Chr02	135230911	135230911	-0.022687936	unbias	0.722574477	Ovary_mean
TRINITY_DN104233_c0_g1_i1	NA	NA	NA	NA	-0.165107831	unbias	0.77201334	Brain_fmean
TRINITY_DN104240_c0_g1_i1	ash2l	Chr03	121811170	121811170	-0.060510416	unbias	0.22191044	Ovary_mean
TRINITY_DN104242_c0_g1_i1	dtx1	Chr01	132610525	132610525	-0.327665724	unbias	0.84314847	Brain_fmean
TRINITY_DN104252_c0_g2_i1	NA	NA	NA	NA	0.194533241	unbias	0.844952026	Brain_mmean
TRINITY_DN104252_c0_g4_i1	NA	NA	NA	NA	0.528796451	unbias	0.904978979	Brain_mmean
TRINITY_DN104253_c0_g1_i1	NA	NA	NA	NA	0.136603204	unbias	0.379154024	Brain_mmean
TRINITY_DN104265_c1_g1_i1	NA	NA	NA	NA	0.329532718	unbias	0.859233409	Brain_mmean
TRINITY_DN104278_c0_g1_i1	NA	NA	NA	NA	0.524849913	unbias	0.959169815	Brain_mmean
TRINITY_DN104287_c0_g1_i1	NA	NA	NA	NA	-0.608643171	unbias	0.885140997	Brain_fmean
TRINITY_DN104287_c1_g1_i1	dscam	Chr02	6877719	6877719	-0.049297995	unbias	0.518937609	Brain_fmean
TRINITY_DN104289_c0_g1_i1	fbxo5	Chr05	43924617	43924617	-0.38039763	unbias	0.928211243	Brain_fmean
TRINITY_DN104301_c0_g1_i1	NA	NA	NA	NA	-0.212398766	unbias	0.901752344	Brain_fmean
TRINITY_DN104321_c0_g1_i1	NA	NA	NA	NA	0.378667915	unbias	0.90893324	Brain_mmean
TRINITY_DN104331_c0_g1_i1	NA	NA	NA	NA	0.338155498	unbias	0.127026683	Brain_mmean
TRINITY_DN104334_c0_g1_i1	LOC100492277-like	Chr02	133431396	133431396	0.18715905	unbias	0.333136958	Ovary_mean
TRINITY_DN104337_c0_g1_i1	NA	NA	NA	NA	0.117379728	unbias	0.44167852	Brain_mmean
TRINITY_DN104339_c0_g1_i2	abhd8	Chr01	101190060	101190060	-0.066946312	unbias	0.443111179	Ovary_mean
TRINITY_DN104353_c0_g1_i3	NA	NA	NA	NA	-0.187963475	unbias	0.781237789	Brain_fmean
TRINITY_DN104354_c0_g1_i5	NA	NA	NA	NA	-0.654812891	unbias	0.372776877	Ovary_mean
TRINITY_DN104356_c0_g1_i3	NA	NA	NA	NA	0.264244136	unbias	0.531432457	Ovary_mean
TRINITY_DN104357_c0_g1_i2	NA	NA	NA	NA	0.163235984	unbias	0.35013412	G46_M_mean
TRINITY_DN104365_c0_g2_i1	NA	NA	NA	NA	-0.256003042	unbias	0.507767021	Ovary_mean
TRINITY_DN104365_c0_g3_i1	NA	NA	NA	NA	0.051770464	unbias	0.471346293	Ovary_mean
TRINITY_DN104383_c0_g4_i1	NA	NA	NA	NA	-0.085631126	unbias	0.752730669	Ovary_mean
TRINITY_DN104389_c0_g2_i1	NA	NA	NA	NA	-0.136382262	unbias	0.908843596	Brain_fmean
TRINITY_DN104390_c0_g1_i1	slc35d3	Chr05	62013746	62013746	-0.043390269	unbias	0.722124832	Brain_mmean
TRINITY_DN104402_c0_g1_i1	fam84a	Chr05	135915687	135915687	-0.469468467	unbias	0.503731431	Brain_fmean
TRINITY_DN104410_c0_g1_i1	NA	NA	NA	NA	0.699320994	unbias	0.92426324	Brain_mmean
TRINITY_DN104410_c0_g2_i1	eef1b2	Chr09	48465675	48465675	0.101744477	unbias	0.512992975	G46_F_mean
TRINITY_DN104414_c0_g2_i1	NA	NA	NA	NA	1.165562935	unbias	0.614561126	Brain_mmean
TRINITY_DN104420_c0_g1_i1	Xetrov90030845m	scaffold_909	44775	44775	0.019932692	unbias	0.551395718	Brain_mmean
TRINITY_DN104428_c0_g1_i2	NA	NA	NA	NA	0.125755877	unbias	0.288033524	G23_mmean
TRINITY_DN104434_c0_g2_i1	NA	NA	NA	NA	-0.419982412	unbias	0.812985216	Ovary_mean
TRINITY_DN104436_c0_g1_i1	NA	NA	NA	NA	-0.334369297	unbias	0.760293779	Brain_fmean
TRINITY_DN104457_c0_g2_i1	NA	NA	NA	NA	-1.087032141	unbias	0.608877165	Brain_fmean
TRINITY_DN104464_c0_g1_i1	ramp3	Chr06	67957827	67957827	-0.050823038	unbias	0.297143318	Brain_mmean
TRINITY_DN104490_c0_g1_i1	NA	NA	NA	NA	-0.656310657	unbias	0.593162802	Brain_fmean
TRINITY_DN104490_c0_g2_i1	ufsp2	Chr01	35235940	35235940	0.23901595	unbias	0.627351503	Brain_mmean
TRINITY_DN104508_c0_g2_i3	NA	NA	NA	NA	-0.119324377	unbias	0.302173955	Ovary_mean
TRINITY_DN104527_c0_g1_i1	NA	NA	NA	NA	-0.309415369	unbias	0.294315211	Ovary_mean
TRINITY_DN104532_c0_g1_i1	f2rl1-like	Chr01	164954524	164954524	-0.037216652	unbias	0.348517882	Brain_mmean
TRINITY_DN104545_c0_g1_i1	isyna1	Chr01	87331353	87331353	-0.247072274	unbias	0.922172209	Brain_fmean
TRINITY_DN104550_c0_g2_i1	NA	NA	NA	NA	0.135593955	unbias	0.592749459	Ovary_mean
TRINITY_DN104558_c0_g2_i1	NA	NA	NA	NA	0.134437998	unbias	0.916629095	Brain_mmean
TRINITY_DN104580_c0_g1_i1	NA	NA	NA	NA	-0.079403188	unbias	0.206394005	G23_mmean
TRINITY_DN104583_c0_g1_i1	NA	NA	NA	NA	0.235133603	unbias	0.484706926	Brain_mmean
TRINITY_DN104654_c0_g1_i1	NA	NA	NA	NA	-0.455083791	unbias	0.667587307	Ovary_mean
TRINITY_DN104656_c0_g1_i1	NA	NA	NA	NA	0.094182297	unbias	0.558564814	Brain_mmean
TRINITY_DN104658_c0_g2_i1	NA	NA	NA	NA	0.197187253	unbias	0.760347627	Ovary_mean
TRINITY_DN104667_c0_g1_i3	NA	NA	NA	NA	0.194437614	unbias	0.464926481	Brain_mmean
TRINITY_DN104677_c0_g2_i1	NA	NA	NA	NA	-0.238016868	unbias	0.147170149	G27_mmean
TRINITY_DN104694_c0_g1_i1	NA	NA	NA	NA	0.115719316	unbias	0.402121776	Brain_mmean
TRINITY_DN104699_c0_g2_i1	NA	NA	NA	NA	-0.00423387	unbias	0.395638787	Brain_mmean
TRINITY_DN104719_c0_g1_i2	NA	NA	NA	NA	-0.456979823	unbias	0.208438056	Brain_fmean
TRINITY_DN104721_c0_g1_i1	LOC100489738	Chr08	3381013	3381013	0.119049661	unbias	0.705658308	Brain_mmean
TRINITY_DN104732_c0_g1_i1	NA	NA	NA	NA	-0.293160032	unbias	0.613586486	G43_M_mean
TRINITY_DN104737_c1_g1_i2	NA	NA	NA	NA	0.069817964	unbias	0.312785355	Brain_mmean
TRINITY_DN104740_c0_g1_i2	NA	NA	NA	NA	-0.204735726	unbias	0.452856277	Ovary_mean
TRINITY_DN104751_c0_g1_i2	NA	NA	NA	NA	-0.179644067	unbias	0.401085647	Ovary_mean
TRINITY_DN104757_c0_g1_i1	NA	NA	NA	NA	0.516977169	unbias	0.554548047	G23_mmean
TRINITY_DN104758_c0_g2_i1	NA	NA	NA	NA	-0.110908711	unbias	0.915537682	Brain_fmean
TRINITY_DN104762_c0_g1_i2	NA	NA	NA	NA	-0.047133605	unbias	0.170095607	Brain_fmean
TRINITY_DN104778_c0_g1_i1	LOC100496487	Chr10	35579404	35579404	0.65132928	unbias	0.437976174	G27_mmean
TRINITY_DN104783_c1_g1_i1	NA	NA	NA	NA	-0.464657499	unbias	0.493590401	Testis_mean
TRINITY_DN104796_c0_g1_i1	gtf3a	Chr02	152494862	152494862	0.268405043	unbias	0.911165943	Brain_mmean
TRINITY_DN104801_c0_g1_i1	NA	NA	NA	NA	-0.111732337	unbias	0.52790364	Brain_fmean
TRINITY_DN104805_c0_g2_i1	NA	NA	NA	NA	0.189223414	unbias	0.691219567	Brain_mmean
TRINITY_DN104807_c0_g1_i1	NA	NA	NA	NA	0.203243472	unbias	0.895017903	Brain_mmean
TRINITY_DN104812_c0_g1_i2	NA	NA	NA	NA	-0.184670163	unbias	0.410673238	Ovary_mean
TRINITY_DN104814_c0_g1_i1	NA	NA	NA	NA	0.243112395	unbias	0.628852549	G43_F_mean
TRINITY_DN104835_c0_g1_i2	NA	NA	NA	NA	-0.222790323	unbias	0.24859013	G46_F_mean
TRINITY_DN104838_c0_g1_i1	NA	NA	NA	NA	-0.068121295	unbias	0.759006965	Ovary_mean
TRINITY_DN104867_c0_g1_i4	NA	NA	NA	NA	0.210808605	unbias	0.361407133	G23_mmean
TRINITY_DN104874_c0_g2_i2	polq	scaffold_85	181493	181493	-0.035190719	unbias	0.178203638	Brain_fmean
TRINITY_DN104895_c0_g1_i1	epor	Chr03	129216492	129216492	0.039083811	unbias	0.876342935	Brain_mmean
TRINITY_DN104895_c0_g2_i1	NA	NA	NA	NA	0.743819426	unbias	0.734303364	Brain_mmean
TRINITY_DN104905_c0_g1_i1	st3gal6	Chr02	23604370	23604370	-0.144638835	unbias	0.934688762	Brain_fmean
TRINITY_DN104906_c0_g1_i1	NA	NA	NA	NA	0.225867771	unbias	0.37373452	Ovary_mean
TRINITY_DN104912_c0_g2_i1	NA	NA	NA	NA	0.522680095	unbias	0.434475143	Brain_mmean
TRINITY_DN104919_c0_g1_i1	NA	NA	NA	NA	-0.143039673	unbias	0.118203734	Brain_fmean
TRINITY_DN104926_c0_g1_i1	NA	NA	NA	NA	0.230718944	unbias	0.868534256	Brain_mmean
TRINITY_DN104942_c0_g1_i2	rnf182	Chr06	86040381	86040381	0.094966348	unbias	0.338697584	Ovary_mean
TRINITY_DN104972_c0_g1_i2	oaf-like	Chr07	87281103	87281103	-0.049913298	unbias	0.088868842	G27_fmean
TRINITY_DN104974_c0_g1_i1	NA	NA	NA	NA	0.306301495	unbias	0.951447659	Brain_mmean
TRINITY_DN105001_c1_g3_i2	ide	Chr07	17348073	17348073	-0.008295209	unbias	0.258287162	Brain_mmean
TRINITY_DN105017_c0_g1_i1	NA	NA	NA	NA	0.383015199	unbias	0.632262232	Brain_mmean
TRINITY_DN105018_c0_g1_i2	NA	NA	NA	NA	-0.500187317	unbias	0.900126986	Brain_fmean
TRINITY_DN105027_c0_g1_i1	NA	NA	NA	NA	-0.012882199	unbias	0.415697898	Brain_mmean
TRINITY_DN105030_c0_g1_i1	NA	NA	NA	NA	-0.622221658	unbias	0.906354154	Brain_fmean
TRINITY_DN105032_c0_g1_i1	NA	NA	NA	NA	0.211953613	unbias	0.608544507	Brain_mmean
TRINITY_DN105039_c0_g1_i1	NA	NA	NA	NA	0.303070285	unbias	0.457103384	G43_M_mean
TRINITY_DN105042_c0_g2_i1	NA	NA	NA	NA	0.111480099	unbias	0.381226028	G46_M_mean
TRINITY_DN105042_c1_g1_i2	NA	NA	NA	NA	-0.217354908	unbias	0.365783945	G27_mmean
TRINITY_DN105060_c0_g2_i3	NA	NA	NA	NA	-0.107495584	unbias	0.576363007	Brain_fmean
