gid	gname	chr	start	end	logCPM	logFC.MT.FO	PV.MT.FO	FDR.MT.FO
TRINITY_DN135893_c1_g15_i1	gnl2	Chr02	58980420	58980420	6.7628278577186	2.62343574969862	3.00780125322685e-07	1.51939440081834e-06
TRINITY_DN126031_c3_g1_i1	rpl10a	Chr02	61133938	61133938	7.23227285970302	-3.19232516834601	3.05048489608125e-37	2.231351483922e-35
TRINITY_DN109897_c0_g1_i1	usp49	Chr02	62299661	62299661	4.93491652464636	2.1053754323236	1.41028155503679e-10	1.22564530270562e-09
TRINITY_DN133223_c0_g3_i3	tfeb	Chr02	62645899	62645899	2.23532077428562	3.92885474124358	6.92654024394834e-10	5.43595259447693e-09
TRINITY_DN135318_c2_g2_i1	sort1	Chr02	63044428	63044428	0.267967786270835	2.66317089006861	2.54625510507066e-05	9.15416414743583e-05
TRINITY_DN130880_c4_g2_i7	amigo1	Chr02	63198795	63198795	2.8317905528027	2.15539551954143	0.000875030820137024	0.00231696871762004
TRINITY_DN128179_c6_g4_i1	ube2t-like	Chr02	64293531	64293531	7.47926069933135	-2.81531031649647	2.58168726702715e-31	1.40283968590699e-29
TRINITY_DN136618_c14_g1_i1	gpr37l1	Chr02	64332917	64332917	4.50960340994959	2.44816111076597	9.44133721437252e-13	1.10952728067152e-11
TRINITY_DN129971_c0_g2_i1	tshb	Chr02	66710007	66710007	5.31236351856836	6.16515900302991	6.71786750526165e-54	9.5226815034212e-52
TRINITY_DN127742_c4_g3_i2	trim33	Chr02	67205375	67205375	5.12929569018248	2.13540732425281	2.91972853586767e-09	2.07259858928684e-08
TRINITY_DN129171_c8_g2_i1	srsf3	Chr02	67970781	67970781	6.82815809633549	-2.24205659781977	1.70067275124736e-14	2.45494962232556e-13
TRINITY_DN122767_c1_g1_i1	adora1	Chr02	68009727	68009727	2.30513974720624	2.22722802506524	0.000296368068841902	0.000868701781031324
TRINITY_DN194897_c0_g1_i1	efhc2	Chr02	69130965	69130965	2.57122145436821	-2.11525145923474	0.000511682637661318	0.00142427383299263
TRINITY_DN123338_c1_g1_i3	med14-like	Chr02	70152404	70152404	2.08852214409625	-2.40639342947977	9.31538938994953e-05	0.000300871520885123
TRINITY_DN121355_c0_g1_i4	atp6ap2	Chr02	70208297	70208297	6.28249140366063	-9.25462872016849	5.81995215169534e-84	1.92497026095639e-81
TRINITY_DN107472_c0_g1_i1	LOC101732192	Chr02	72181559	72181559	2.94324611988537	2.40779327338569	3.46706450422075e-07	1.73292479446618e-06
TRINITY_DN126673_c5_g1_i3	cttnbp2nl-like	Chr02	73738777	73738777	1.61936179703949	2.93855294817031	2.15360073287375e-07	1.11627244891312e-06
TRINITY_DN122897_c0_g1_i1	st7l	Chr02	73997828	73997828	5.73745690047518	-2.52141620293366	4.32878225301803e-19	9.95881739701386e-18
TRINITY_DN118437_c0_g1_i1	rhoc	Chr02	74137995	74137995	3.12055167278776	4.65660573145786	1.20670373545798e-05	4.59679396605275e-05
TRINITY_DN124628_c0_g1_i1	slc16a1	Chr02	74292094	74292094	2.76143246774176	-6.1821855213739	4.24859096980969e-27	1.85040731131673e-25
TRINITY_DN121378_c0_g1_i1	LOC100497502	Chr02	82331485	82331485	7.08655827429966	-2.16732961977423	3.50314698582734e-20	8.90298669382535e-19
TRINITY_DN106620_c0_g1_i1	nfyc	Chr02	83728547	83728547	6.16775484866377	-2.84241871953392	3.05576914144436e-27	1.33855591835016e-25
TRINITY_DN69217_c0_g2_i1	lypla2	Chr02	86618203	86618203	5.52773261068083	2.04634932591916	6.10643691119938e-13	7.35414792545605e-12
TRINITY_DN119209_c1_g2_i1	cap1	Chr02	86708138	86708138	6.78075681172357	-4.49011436668259	3.80234070077986e-52	5.07467950135661e-50
TRINITY_DN14256_c0_g1_i1	hpcal4	Chr02	86873608	86873608	0.294102520506873	2.69140631249013	3.00342812740413e-06	1.26957282318239e-05
TRINITY_DN120919_c0_g1_i2	dhx40	Chr02	87110132	87110132	2.13788920764336	2.56746426492301	2.34395772662171e-08	1.41517997981378e-07
TRINITY_DN83852_c0_g1_i1	tbx2	Chr02	88156566	88156566	1.33203919240053	-2.1084453712068	0.000692235134183903	0.00187359941085686
TRINITY_DN103565_c0_g4_i1	Xetrov90005534m	Chr02	89414165	89414165	4.26546163964961	-4.03404722130927	1.32339689224995e-23	4.5554394984809e-22
TRINITY_DN122315_c2_g2_i3	mmp28	Chr02	89599642	89599642	4.63226445299261	-4.3534712991034	6.63305150406271e-21	1.78724322816669e-19
TRINITY_DN129928_c3_g2_i2	dtx2	Chr02	90305202	90305202	5.71238837476845	-2.72580859288219	9.57859361889529e-22	2.74971903862174e-20
TRINITY_DN115522_c0_g1_i1	rai2	Chr02	91268195	91268195	1.09996908455923	-7.63563848876678	1.71744854867862e-10	1.47351920217833e-09
TRINITY_DN103260_c0_g1_i1	rnmtl1	Chr02	92666816	92666816	-0.0327750438451045	-3.36579425726699	8.29823161603177e-07	3.90720532166447e-06
TRINITY_DN126372_c7_g1_i1	sbds	Chr02	94363061	94363061	3.25823294050426	4.55410913544096	4.31518665811827e-21	1.17941544804282e-19
TRINITY_DN131738_c0_g7_i11	gtf2ird1-like	Chr02	96932929	96932929	4.50090043120187	2.18945550853478	4.1326537589143e-09	2.86585913357466e-08
TRINITY_DN132917_c2_g2_i1	eif4h	Chr02	97147152	97147152	0.629649182349873	2.0156655303872	0.0100564431096146	0.0207632653960832
TRINITY_DN135369_c4_g2_i2	alcam	Chr02	99369683	99369683	4.27620962301521	-3.03744167793749	8.27244980151892e-15	1.22673066517391e-13
TRINITY_DN130516_c2_g3_i1	Xetrov90005752m	Chr02	101923783	101923783	3.08173058097093	-6.49088183128446	2.87327453176565e-25	1.12092087801634e-23
TRINITY_DN119782_c3_g1_i1	st6gal2	Chr02	106243300	106243300	3.55712195948375	4.41415442908528	4.71090827690891e-12	5.01925063938446e-11
TRINITY_DN130066_c0_g1_i1	slc9a2	Chr02	107255361	107255361	6.03135892630277	-3.01243427790786	1.64872152324891e-16	2.97682931990401e-15
TRINITY_DN132446_c1_g7_i1	lonrf2	Chr02	108751944	108751944	4.45505118558838	2.79468980044759	1.57520073657844e-13	2.04025148752515e-12
TRINITY_DN126620_c1_g6_i4	slc9a7	Chr02	111345677	111345677	3.4454084535856	3.37374935877166	3.06145870378604e-11	2.94445074361252e-10
TRINITY_DN124263_c0_g1_i1	f7	Chr02	112533853	112533853	7.85564360228137	-8.05323159632153	4.7571213227871e-88	1.9046846110289e-85
TRINITY_DN117550_c0_g1_i1	tubgcp3	Chr02	112820947	112820947	0.815075052878939	5.33214556575414	4.30641204931252e-10	3.47405216646908e-09
TRINITY_DN111190_c0_g1_i2	rab20	Chr02	113621696	113621696	4.19827073838352	-2.16561411948485	8.13685169419535e-10	6.30557654889393e-09
TRINITY_DN96567_c0_g1_i1	tex30	Chr02	116037560	116037560	4.14572864965899	-8.54380257152926	1.12790942382883e-30	5.97242433193078e-29
TRINITY_DN136100_c2_g1_i1	LOC100485374-like	Chr02	116144403	116144403	4.6801490204655	2.18423567732183	6.54304741471438e-07	3.13182525374605e-06
TRINITY_DN98840_c0_g1_i1	slc15a1	Chr02	117931085	117931085	3.91800038640196	2.70440751751258	2.42152053746224e-11	2.36372719016096e-10
TRINITY_DN70496_c1_g1_i1	rnf219-like	Chr02	122246529	122246529	2.43023119223836	3.54867525625917	2.59652513669396e-09	1.86053050768068e-08
TRINITY_DN128063_c0_g1_i2	LOC100485833	Chr02	129088980	129088980	4.01586729916046	-3.31049386800113	1.79178050857413e-15	2.89193880952467e-14
TRINITY_DN124286_c0_g1_i1	dgkh-like	Chr02	129470118	129470118	5.29180931247988	-2.08256180474745	6.7472515193929e-13	8.08324273887584e-12
TRINITY_DN117257_c0_g3_i2	siah3	Chr02	130899696	130899696	5.11200743282718	-2.25234677746701	9.42699082648198e-12	9.63901364883386e-11
TRINITY_DN97526_c0_g2_i2	zc3h13	Chr02	131018375	131018375	1.64811945477407	-9.61071881600507	9.0534511720283e-08	4.96319631631107e-07
TRINITY_DN122165_c7_g2_i1	rcbtb2	Chr02	131746577	131746577	1.47835167039516	-2.69189129033383	1.1141713327931e-07	6.02407442715093e-07
TRINITY_DN130569_c0_g2_i1	LOC100492277-like	Chr02	133431396	133431396	0.846124126403625	2.89533826422299	2.38312992497477e-08	1.43541280411122e-07
TRINITY_DN132537_c1_g1_i2	nabp2	Chr02	134183476	134183476	0.404584049026612	2.04412694487245	0.00271202553952285	0.00643119772059336
TRINITY_DN114915_c0_g1_i3	LOC100497154	Chr02	138395702	138395702	6.46836107418239	3.0253924146879	1.88595128030763e-18	4.05666165119518e-17
TRINITY_DN207325_c0_g1_i1	tspan31	Chr02	138418876	138418876	1.72312481511354	-4.93980009666041	8.00322969640547e-07	3.77765683829091e-06
TRINITY_DN108126_c0_g2_i2	slc11a2	Chr02	138877851	138877851	4.21845777541012	2.06248650246498	4.30969714131494e-09	2.97777499724764e-08
TRINITY_DN128225_c1_g1_i1	gcg.2	Chr02	139567073	139567073	4.83115123189202	-3.88297856632884	1.93553160297078e-29	9.62368240588218e-28
TRINITY_DN99991_c0_g1_i2	larp4	Chr02	140195215	140195215	0.604973120123588	2.68617383574535	1.46722479001028e-06	6.57729407928002e-06
TRINITY_DN131583_c4_g1_i1	senp1-like	Chr02	140277955	140277955	2.93252846130328	-7.30092713551466	2.49661095944553e-08	1.49735673984099e-07
TRINITY_DN131154_c3_g9_i2	pde1b	Chr02	141495142	141495142	2.69183700304268	4.32678452808605	1.86082587436697e-07	9.74702045095319e-07
TRINITY_DN136108_c0_g1_i1	nfe2	Chr02	142407017	142407017	4.09058224295661	-3.12782363989966	2.60960598438776e-08	1.55947702999993e-07
TRINITY_DN131648_c1_g2_i1	espl1-like	Chr02	144316234	144316234	1.84769587648799	3.22987468503055	5.21169632667406e-09	3.54202899247634e-08
TRINITY_DN118551_c2_g2_i2	csad	Chr02	144623933	144623933	2.84528444767511	4.71654259319998	3.02426636132491e-15	4.74689180867655e-14
TRINITY_DN65335_c0_g1_i1	krt18	Chr02	144913853	144913853	1.63413535143602	-9.59774540345467	1.15159787194853e-09	8.71700385857688e-09
TRINITY_DN92825_c0_g3_i1	asic1-like.2	Chr02	145882854	145882854	0.849739115902159	-7.34567554192893	4.52521265640559e-15	6.97328853777774e-14
TRINITY_DN124664_c0_g1_i1	LOC100492173-like	Chr02	146182041	146182041	3.43553275313067	4.65057529306053	3.85067588010728e-18	8.04763048862714e-17
TRINITY_DN103900_c0_g2_i1	wdfy2	Chr02	147090182	147090182	1.25465248309232	-4.92149886020653	5.3088132818059e-10	4.23036790214296e-09
TRINITY_DN121615_c0_g1_i1	thsd1-like	Chr02	147296554	147296554	6.5222200335812	-2.61318922817987	3.45605833988024e-25	1.33008707306487e-23
TRINITY_DN84260_c0_g1_i1	rfxap	Chr02	148872831	148872831	0.703181454539278	-2.53267362054428	0.00561861445112048	0.0123462371464925
TRINITY_DN104496_c0_g2_i1	medag	Chr02	151131503	151131503	1.5912403635537	-5.14447291915304	5.78341195729607e-17	1.09262440140241e-15
TRINITY_DN134433_c3_g1_i1	sgcg	Chr02	153977868	153977868	3.8357823499483	2.50924655302384	2.67108615684283e-11	2.58631855203509e-10
TRINITY_DN132810_c2_g2_i1	krt2l	Chr02	156211261	156211261	0.343777742310665	-6.92247955028191	3.38235939881726e-07	1.69392596444607e-06
TRINITY_DN24113_c0_g2_i1	acat1	Chr02	156866472	156866472	1.46546591051961	-8.13972568768417	5.00623629233429e-09	3.41561508710473e-08
TRINITY_DN130435_c2_g2_i1	LOC100490019	Chr02	158546933	158546933	3.85537798546666	-8.48947733631167	4.84137616141162e-37	3.46363281365943e-35
TRINITY_DN129692_c1_g1_i2	arhgap42	Chr02	159502011	159502011	3.34599199880325	4.24951159992466	7.12398064298584e-09	4.71529832465844e-08
TRINITY_DN133998_c0_g1_i4	sesn3	Chr02	161310692	161310692	1.82906741335186	2.48487820635195	0.000136864558940533	0.000428996424136911
TRINITY_DN130776_c2_g1_i3	prss23	Chr02	165261915	165261915	6.12285736519272	2.14637075033042	9.42137999701003e-11	8.43195036438286e-10
TRINITY_DN135100_c2_g4_i1	ccdc90b	Chr02	168360326	168360326	5.01136486272264	2.0961446317342	3.73362575392285e-10	3.04208521799455e-09
TRINITY_DN116687_c0_g1_i3	svopl	Chr03	1283184	1283184	1.05743237380332	2.32894965661464	0.0207814320469457	0.0393849727765649
TRINITY_DN130406_c0_g1_i1	LOC100496642-like	Chr03	2536984	2536984	5.58220934197197	-2.07036308050488	1.29470133736831e-09	9.71643338422217e-09
TRINITY_DN121204_c8_g3_i4	gtf3c3	Chr03	3499615	3499615	2.24897193459836	-3.01241844700454	6.99084654459489e-10	5.48076605430246e-09
TRINITY_DN129367_c1_g4_i3	clint1	Chr03	6613970	6613970	2.24759825940033	2.08966442495901	9.01696998990606e-05	0.000291769869714499
TRINITY_DN131607_c1_g3_i1	LOC100492822-like	Chr03	8837038	8837038	3.97165952150565	6.70963348879988	2.47839226817994e-40	2.11051747553741e-38
TRINITY_DN131616_c1_g1_i4	mgst2	Chr03	9552236	9552236	0.658808551215332	3.43497016176637	1.06861858184712e-05	4.10849280237786e-05
TRINITY_DN121758_c0_g1_i1	mrpl22	Chr03	10915763	10915763	1.71619418780438	3.96486150522933	2.99800086151001e-10	2.47004966286576e-09
TRINITY_DN199500_c0_g1_i1	LOC100487630	Chr03	12456429	12456429	4.49714856159469	-2.43858976530423	4.08855343868062e-12	4.39721802910316e-11
TRINITY_DN31207_c0_g1_i1	nme5	Chr03	22271480	22271480	3.35833417612501	-7.87533946451892	1.30196657472143e-08	8.24687237532405e-08
TRINITY_DN140119_c0_g1_i1	hnrnph1	Chr03	22507704	22507704	0.108795248212151	-7.95030678444816	3.90782853965258e-08	2.27453361213851e-07
TRINITY_DN129879_c3_g1_i1	LOC100498003	Chr03	22984987	22984987	2.88103993505293	-2.19425484426541	1.26328775270315e-06	5.73403999446923e-06
TRINITY_DN134360_c3_g1_i1	Xetrov90007542m	Chr03	27463505	27463505	4.42656054106332	-2.55076164780209	1.88340334588932e-11	1.86073727964874e-10
TRINITY_DN125056_c1_g1_i1	il17b	Chr03	31777972	31777972	1.57034134235942	2.14432305289397	1.73421570482491e-05	6.42400110623503e-05
TRINITY_DN125205_c0_g1_i1	drd1	Chr03	32643827	32643827	1.49480343735935	4.06729342982254	2.46359596846493e-12	2.73863551837831e-11
TRINITY_DN129988_c0_g1_i3	nkx2-5	Chr03	33912953	33912953	1.90825394488482	3.04398151656814	1.8804715783999e-07	9.84314733078958e-07
TRINITY_DN123800_c0_g1_i1	bnip1	Chr03	33951927	33951927	0.76662858133144	3.78320811525703	1.12732131153588e-08	7.22486014374383e-08
TRINITY_DN128858_c0_g1_i1	arhgef37	Chr03	34320607	34320607	7.16545206310195	-2.6669746912483	9.37616676914601e-23	2.94742256205854e-21
TRINITY_DN128424_c0_g1_i2	thoc3-like	Chr03	35920184	35920184	3.47485204414511	-11.4885544959765	8.81555741716112e-38	6.57479252857683e-36
TRINITY_DN114219_c0_g2_i1	LOC100493940	Chr03	36262987	36262987	0.77504613600362	-2.31792488701526	7.25774381338554e-05	0.000239809221527559
TRINITY_DN91264_c0_g1_i2	grk6-like	Chr03	36320204	36320204	7.73764270305295	-2.40367865127521	1.58277884095662e-20	4.11414336085559e-19
TRINITY_DN126504_c5_g3_i1	pdlim7	Chr03	36492764	36492764	0.190929716116697	2.47434065077911	0.000155230157220816	0.000481667253309784
TRINITY_DN123962_c3_g1_i1	eif4e-like.1	Chr03	37833720	37833720	0.296806297196845	-4.54115794941322	7.4891892464271e-10	5.85136175905372e-09
TRINITY_DN96229_c0_g1_i1	gas2l3	Chr03	39056789	39056789	6.57491092293685	-2.06791171079948	3.59983119191591e-16	6.2809898671181e-15
TRINITY_DN126563_c3_g1_i1	gnptab	Chr03	39536043	39536043	1.80281718576211	-2.57792584420267	5.62667246743481e-06	2.26675938308557e-05
TRINITY_DN115882_c0_g1_i1	ccdc53	Chr03	39618911	39618911	1.94376884570789	3.46040504926161	2.02948348086102e-07	1.05505403189545e-06
TRINITY_DN118132_c0_g2_i1	nt5dc3	Chr03	39863440	39863440	3.75143711431068	-3.64745610359019	2.93038200501323e-14	4.12059014900875e-13
TRINITY_DN136097_c2_g6_i5	Xetrov90007832m	Chr03	40428457	40428457	5.50820708277763	-2.27864384740877	0.000287914820858918	0.000846206315729842
TRINITY_DN131157_c1_g4_i5	lta4h	Chr03	40900814	40900814	4.97619522173438	-7.52714531293345	4.91733245442471e-58	8.07362311330077e-56
TRINITY_DN128979_c9_g2_i1	Xetrov90007847m	Chr03	41149118	41149118	2.02079479456151	3.82898889270084	5.40884962683304e-10	4.30407134531324e-09
TRINITY_DN130474_c2_g2_i1	tmpo	Chr03	42004637	42004637	4.39310877204706	7.26534058959489	1.34272532458113e-31	7.33102329128959e-30
TRINITY_DN133252_c0_g1_i2	LOC734122	Chr03	46155370	46155370	1.32099498868607	3.09168812477735	2.35263974121107e-07	1.21073865221169e-06
TRINITY_DN124333_c0_g1_i1	nudt4	Chr03	46649268	46649268	1.69534423039868	-7.10741879993915	3.45184338283968e-23	1.13186738050527e-21
TRINITY_DN133551_c0_g1_i1	rpl18a	Chr03	47907328	47907328	3.40660157779872	3.80129906274592	3.26250667093491e-13	4.05318057942713e-12
TRINITY_DN130965_c0_g1_i1	wif1	Chr03	48342839	48342839	0.58215587324471	-2.10707247446493	0.000414793140931199	0.00117697489274298
TRINITY_DN125701_c1_g11_i1	slc35e3	Chr03	49623223	49623223	0.633388813281446	-3.01691730225209	3.68966815326532e-06	1.53603806263811e-05
TRINITY_DN118308_c1_g1_i2	tmem19	Chr03	50539201	50539201	2.29133699814939	2.90792073730458	3.88450398319828e-08	2.26153443634059e-07
TRINITY_DN134948_c4_g3_i1	rpap3	Chr03	53842285	53842285	1.93207233737154	5.16843639611764	2.51449577949476e-07	1.28696619599976e-06
TRINITY_DN181240_c0_g1_i1	nell2	Chr03	54609119	54609119	3.34275528504261	2.68629470436319	3.58522499545609e-09	2.51450537327286e-08
TRINITY_DN134464_c3_g5_i7	pphln1	Chr03	55279330	55279330	4.92343924959521	2.48537941741726	9.07752877747301e-14	1.20656588095218e-12
TRINITY_DN120751_c0_g1_i2	tspan12-like	Chr03	59737526	59737526	5.41185150772715	-2.59461880031956	4.95836926310765e-16	8.53392936068196e-15
TRINITY_DN117920_c0_g1_i5	fam3c	Chr03	60043221	60043221	5.42746544531027	-2.53634003048246	4.64426418201138e-15	7.14227743678327e-14
TRINITY_DN123547_c1_g1_i1	znf800	Chr03	61702725	61702725	3.24093382845261	2.61036232595041	1.09881252045615e-10	9.73489881283004e-10
TRINITY_DN101369_c0_g1_i1	LOC100124962	Chr03	63582470	63582470	1.01533281678827	-3.38510259218528	6.42241457526628e-07	3.07989799194636e-06
TRINITY_DN131843_c0_g4_i1	cpne8	Chr03	65325755	65325755	1.15288613268038	-2.60381125987127	6.12917129117904e-08	3.45895022767774e-07
TRINITY_DN125620_c7_g1_i1	pus7	Chr03	67530666	67530666	0.632229152703518	3.18712573374065	4.64742501306466e-09	3.19564729280391e-08
TRINITY_DN134386_c0_g17_i1	tmem60	Chr03	68783257	68783257	0.42139293591902	2.183821863752	0.022919169768329	0.0429160889770926
TRINITY_DN132411_c1_g2_i1	cd36	Chr03	69540028	69540028	0.583816994420201	2.80117515634965	4.40031877643414e-06	1.80521436483516e-05
TRINITY_DN63671_c0_g1_i1	grm3	Chr03	71474382	71474382	2.84000931622024	-10.841041432664	9.20596012502421e-11	8.25209827075029e-10
TRINITY_DN130618_c0_g1_i10	dclre1c	Chr03	71661793	71661793	1.09693295237947	2.91733734934161	0.00017749510613228	0.00054512088711491
TRINITY_DN110734_c0_g1_i1	suv39h2	Chr03	71683864	71683864	2.59634688931452	-5.4851093222519	1.80363106731552e-17	3.54543223240954e-16
TRINITY_DN131251_c3_g5_i12	ccdc3-like.1	Chr03	72393947	72393947	10.9185286141316	3.10474555885893	1.76637976183974e-13	2.26856043470493e-12
TRINITY_DN128980_c0_g1_i1	copg2	Chr03	77044563	77044563	4.49717009503195	2.46145592974359	3.27115295360222e-08	1.92656136018348e-07
TRINITY_DN123458_c0_g1_i1	tmem209	Chr03	77180208	77180208	4.41624423064214	-2.23389650869971	8.41090387238613e-11	7.5631855073127e-10
TRINITY_DN131285_c6_g1_i2	zc3hc1	Chr03	77311568	77311568	2.93463714561418	-2.32133475569316	0.00580712804096552	0.0127286089272873
TRINITY_DN171470_c0_g1_i1	ahcyl2	Chr03	77537957	77537957	2.19981917307575	-5.70226535534821	2.75588116391991e-14	3.88478813607043e-13
TRINITY_DN127129_c2_g3_i1	impdh1	Chr03	79454401	79454401	7.97807840777807	-9.37258480113123	6.09894969590025e-144	3.47975574899589e-140
TRINITY_DN134264_c3_g4_i6	ppp6r2-like	Chr03	79599361	79599361	2.40756923133405	2.1170927033882	3.35817468885351e-06	1.41012442960469e-05
TRINITY_DN126007_c1_g2_i2	tymp	Chr03	79868804	79868804	0.143515991615825	3.4452032502863	1.99968649203948e-06	8.7259742105784e-06
TRINITY_DN114164_c0_g1_i1	Xetrov90008503m	Chr03	80303977	80303977	5.47765325503937	2.74268120350873	6.2857320612573e-15	9.47509756288072e-14
TRINITY_DN96102_c0_g1_i2	guca1a	Chr03	80338727	80338727	1.70455899630289	2.26819730260933	3.61298803398504e-07	1.80152092880941e-06
TRINITY_DN106354_c0_g2_i1	LOC101731285	Chr03	80615558	80615558	0.104931482180323	2.31966596222398	0.00101765948666104	0.00265671754799569
TRINITY_DN133025_c0_g2_i6	LOC101733160	Chr03	80890150	80890150	3.67443231900465	-2.32349262959514	0.00498487074549455	0.0111000800227999
TRINITY_DN111980_c0_g1_i1	LOC100497425	Chr03	80942170	80942170	5.1448064547221	2.04897215724064	1.00438040686004e-10	8.93644040754773e-10
TRINITY_DN133278_c0_g1_i1	slc28a2	Chr03	81238421	81238421	0.348070419177839	2.85463503034067	7.48322482966108e-07	3.54687761292887e-06
TRINITY_DN130304_c0_g2_i2	idh3a	Chr03	81454859	81454859	0.78515414901104	2.6415988095588	7.8623009926443e-05	0.00025776962110922
TRINITY_DN116042_c0_g1_i1	usp3	Chr03	81805358	81805358	0.820728491500795	2.97958294308946	7.0824424834257e-06	2.80373811546819e-05
TRINITY_DN104666_c0_g2_i1	lingo1	Chr03	83364876	83364876	0.704760007879046	-2.6786540494887	0.000312688374682089	0.000910574720810852
TRINITY_DN134220_c0_g1_i1	rpp25	Chr03	84272969	84272969	1.07915687592627	2.38948569018605	3.52290044744198e-06	1.47225112637833e-05
TRINITY_DN107450_c0_g3_i2	LOC101733955	Chr03	85276942	85276942	5.10836351777975	-3.16385827820535	2.25744841944188e-23	7.55417710095345e-22
TRINITY_DN114688_c0_g1_i1	hykk	Chr03	85623215	85623215	2.27485535784246	-5.53346394201403	2.20768871817022e-17	4.31738405536254e-16
TRINITY_DN129786_c0_g1_i2	sord	Chr03	85902632	85902632	3.37464511950077	-3.928110620654	8.78016016116243e-15	1.30032975469208e-13
TRINITY_DN126839_c0_g2_i1	LOC101733132	Chr03	85964111	85964111	6.89939434686529	-2.74534813878391	1.53378413015808e-24	5.6640811356744e-23
TRINITY_DN112188_c0_g2_i1	bnip2	Chr03	86740872	86740872	0.588014848361501	4.34206347310221	1.52541541024956e-10	1.31767715718075e-09
