gid	gname	chr	start	end	logCPM	logFC.FO.MT	PV.FO.MT	FDR.FO.MT
TRINITY_DN128322_c0_g2_i2	ank1	Chr03	120028510	120028510	2.81425221736954	3.95999424728768	1.02390136605835e-15	1.69084493315367e-14
TRINITY_DN150954_c0_g1_i1	plat	Chr03	120239365	120239365	1.11221053905788	-9.04446791852909	3.69006497098679e-09	2.57931585812743e-08
TRINITY_DN132388_c0_g3_i1	LOC100497688	Chr03	126940253	126940253	3.90477227300494	3.21862945520331	1.70005112083376e-11	1.69130630687306e-10
TRINITY_DN134055_c0_g1_i1	ap1m2	Chr03	127486391	127486391	6.709958987779	-6.92470139255361	2.27064773578403e-48	2.6711712693847e-46
TRINITY_DN118155_c0_g1_i1	LOC100170436	Chr03	129212470	129212470	0.630197081005146	-4.56844923132029	1.44986522196197e-09	1.07921800703249e-08
TRINITY_DN126603_c0_g3_i1	pld2	Chr03	134157196	134157196	1.25083450352221	3.06306535377906	9.15144169013037e-06	3.55852324619815e-05
TRINITY_DN130770_c0_g1_i2	accs	Chr04	3277600	3277600	4.7601749227955	3.14860317793569	6.73982166397934e-11	6.1403676652829e-10
TRINITY_DN35299_c0_g1_i1	nadsyn1	Chr04	6088304	6088304	2.79255299628528	4.47220528434587	1.49155657056915e-05	5.5913771441408e-05
TRINITY_DN124431_c0_g1_i2	fbxo3	Chr04	7063002	7063002	4.91768202796818	-11.5424324684003	1.79704059287919e-68	3.94346734718162e-66
TRINITY_DN129976_c0_g1_i2	acp2	Chr04	7415420	7415420	1.1358574441211	-3.11459785376646	2.66790670825505e-07	1.35726631510916e-06
TRINITY_DN118786_c0_g2_i1	arl14ep	Chr04	10509102	10509102	2.48663985857955	-4.23090528290197	0.000223665543833946	0.000672440395386419
TRINITY_DN118604_c0_g1_i1	LOC100145332	Chr04	15675407	15675407	5.57118416592699	-3.11215011801828	1.66829237932377e-26	7.07690867675225e-25
TRINITY_DN118554_c3_g1_i4	pdcd5	Chr04	21356999	21356999	5.53895110315492	-6.89001519368755	1.38303666921986e-45	1.45454667580349e-43
TRINITY_DN117257_c0_g2_i1	hydin	Chr04	27332597	27332597	5.58435570921354	-8.42759497070958	8.42790323955125e-89	3.4971201406007e-86
TRINITY_DN122072_c1_g1_i1	mmp15	Chr04	27674172	27674172	5.73674333191326	-6.11502833510635	1.2200591371294e-40	1.06682718879567e-38
TRINITY_DN134143_c0_g1_i1	csnk2a2	Chr04	27745699	27745699	2.84039666979615	3.54567195498597	4.98793046010554e-09	3.40516150046451e-08
TRINITY_DN98761_c0_g2_i1	zpd	Chr04	28097902	28097902	1.46532335620498	-8.09516095485064	3.74023105737303e-17	7.16704896652958e-16
TRINITY_DN117099_c0_g2_i1	dok4	Chr04	28229040	28229040	4.66871863394976	-4.47705946183444	2.21973738537417e-15	3.53269502154876e-14
TRINITY_DN207883_c0_g1_i1	cd151	Chr04	35118694	35118694	1.64051989958093	-8.32437336745524	4.02293160879155e-09	2.79316535369153e-08
TRINITY_DN131147_c0_g2_i1	taldo1	Chr04	36241766	36241766	8.14772952020593	-6.33663108543193	3.97225744156792e-60	6.92021826957733e-58
TRINITY_DN46159_c0_g1_i1	bbs1	Chr04	37644842	37644842	0.543000861419373	3.11835150945048	5.41151675562983e-06	2.1885811695372e-05
TRINITY_DN133831_c1_g5_i1	LOC100495376	Chr04	39302921	39302921	1.81214699212297	3.43249425267724	4.338759547548e-07	2.13771956809457e-06
TRINITY_DN98734_c0_g1_i1	eef1g	Chr04	41529466	41529466	1.77964786256327	-9.74745080725424	8.18012241091906e-08	4.52573948271503e-07
TRINITY_DN135759_c2_g9_i3	ints5-like	Chr04	41703116	41703116	4.02810198116097	-3.0707189920763	2.67138733917986e-12	2.9480851960717e-11
TRINITY_DN135854_c3_g3_i3	ubxn1	Chr04	41738999	41738999	4.15476983414124	-4.52044571031983	2.40669188933837e-14	3.41364339953265e-13
TRINITY_DN130457_c5_g2_i1	nutf2	Chr04	43923580	43923580	3.39579457770262	-3.46566845303446	3.55458145118826e-11	3.38575366773867e-10
TRINITY_DN120962_c5_g3_i1	ddx28	Chr04	45892604	45892604	4.43452049819553	3.90253453462303	1.61352843168346e-23	5.49611132356415e-22
TRINITY_DN133661_c0_g2_i1	nkd1	Chr04	46091226	46091226	3.18927216114566	6.21651479242212	1.93223952493332e-23	6.5329733982264e-22
TRINITY_DN112269_c0_g1_i1	znf423	Chr04	46965827	46965827	2.72043904006023	4.10962393973323	0.000156265788010704	0.000484485506586102
TRINITY_DN130438_c0_g1_i4	cbln1	Chr04	47615245	47615245	4.97777051460334	-3.68026427971246	1.60312823203113e-17	3.17591948883806e-16
TRINITY_DN134176_c1_g1_i2	arl2bp	Chr04	53778260	53778260	1.10503392321818	3.02320400636246	6.956918933652e-07	3.30979370239329e-06
TRINITY_DN116714_c1_g1_i3	bbs2	Chr04	54282510	54282510	2.53305438833602	3.83296567608613	1.24378869483593e-14	1.82076623435187e-13
TRINITY_DN120824_c0_g2_i4	tradd	Chr04	54685272	54685272	4.55186861342313	3.21930414759675	3.22219543907751e-14	4.51978760360338e-13
TRINITY_DN132015_c0_g2_i2	LOC100486741	Chr04	55269403	55269403	1.46775170579352	3.93700291087758	1.15654624406708e-09	8.7486570706327e-09
TRINITY_DN130239_c0_g1_i7	galns-like	Chr04	60915790	60915790	-0.0350302121160058	4.40856172199774	2.17097450026234e-08	1.31631190342687e-07
TRINITY_DN131183_c0_g1_i4	wwp2	Chr04	62451845	62451845	6.37725645226654	-5.0139031915572	1.39750029088871e-28	6.71447402919203e-27
TRINITY_DN106661_c0_g3_i1	LOC100485117	Chr04	67728583	67728583	0.847032804238265	3.04658271071317	3.58930712389589e-08	2.09985047889136e-07
TRINITY_DN124468_c0_g1_i1	dnajb4	Chr04	69948181	69948181	0.142905024964677	4.80643291791151	2.0381364345717e-13	2.60001954778063e-12
TRINITY_DN120453_c0_g1_i1	gpbp1l1	Chr04	73409631	73409631	3.51559878166131	-5.12047446806099	1.99970583443102e-26	8.43572764387889e-25
TRINITY_DN129003_c7_g1_i1	szt2	Chr04	75065369	75065369	0.281375997514828	3.46277208661354	1.38838990136269e-08	8.74574505351899e-08
TRINITY_DN120303_c0_g4_i1	lepr	Chr04	79325592	79325592	1.27293765697473	3.49668754864804	7.72587671120554e-05	0.000253697781731126
TRINITY_DN129838_c9_g1_i1	wls	Chr04	80277569	80277569	3.59576560254459	-3.20610908788677	4.24319432198269e-16	7.35852437813746e-15
TRINITY_DN47219_c0_g1_i1	LOC101730862	Chr04	86302611	86302611	0.82062300965533	-7.4432044623592	1.05226639163251e-08	6.7781043155058e-08
TRINITY_DN4371_c0_g1_i1	LOC100145141	Chr04	87312261	87312261	3.14776506625756	-9.89176047892115	9.86808533116142e-10	7.54723335883935e-09
TRINITY_DN90084_c0_g1_i1	LOC100491026	Chr04	87550430	87550430	0.37290590769429	-8.26253310890833	1.619178850574e-08	1.00497415631765e-07
TRINITY_DN133124_c4_g2_i1	ncf2	Chr04	89742909	89742909	2.8749661212232	-3.48373932227083	5.87832251357283e-10	4.64847804590295e-09
TRINITY_DN208554_c0_g1_i1	qsox1	Chr04	90912210	90912210	7.91291507083212	-5.79947256631537	1.6772655973981e-59	2.87808687697891e-57
TRINITY_DN17879_c0_g1_i1	alg14-like	Chr04	91532368	91532368	4.41261810824606	3.20366118461935	3.97392234415248e-06	1.64328421341272e-05
TRINITY_DN133075_c0_g1_i1	tmed5	Chr04	94045272	94045272	2.70599676023075	3.37793918041357	2.66193679246679e-14	3.75932682411368e-13
TRINITY_DN128356_c5_g3_i2	gtf2b	Chr04	95618743	95618743	0.654438127290803	-7.17084686842216	1.46871102674948e-19	3.57344595442181e-18
TRINITY_DN122372_c0_g2_i1	clca3p-like	Chr04	96569542	96569542	3.75028093848319	7.71819617238586	7.17919018542147e-22	2.10055741553447e-20
TRINITY_DN91867_c0_g1_i1	agl	Chr04	98454974	98454974	0.165442706884443	-3.68169397626385	3.04450704991983e-06	1.28598445110625e-05
TRINITY_DN125640_c0_g1_i2	cdc14a-like	Chr04	98843621	98843621	2.45273392168617	3.40322198431026	2.81088441541084e-10	2.3259609908813e-09
TRINITY_DN116783_c0_g3_i4	Xetrov90012190m	Chr04	100887853	100887853	3.06304127639036	-5.16826986653303	6.31001560983176e-23	2.02257270010647e-21
TRINITY_DN120025_c0_g1_i4	lhx9	Chr04	101172999	101172999	6.42614916931715	-3.42491788829932	5.97076306040049e-38	4.542158485482e-36
TRINITY_DN131466_c7_g1_i2	ndufa6	Chr04	105645228	105645228	2.60644260091546	6.39732976741367	2.64128636364408e-23	8.79991786731171e-22
TRINITY_DN110142_c0_g4_i1	LOC100497256-like	Chr04	108818533	108818533	1.7873827215006	-3.02998286063275	0.00476707412361307	0.0106692326810922
TRINITY_DN193361_c0_g1_i1	mgst3	Chr04	108870716	108870716	3.61282818298851	-9.34623619062629	4.30491577628815e-09	2.97537213344785e-08
TRINITY_DN135570_c0_g1_i1	c1orf21	Chr04	109733624	109733624	1.26010303323415	3.34350091293851	6.10932493142975e-09	4.09616554352299e-08
TRINITY_DN129649_c3_g1_i3	sun2	Chr04	110178167	110178167	7.08016637459409	-4.54919181185598	3.69044918733593e-07	1.83733488990795e-06
TRINITY_DN136707_c6_g2_i1	tnrc6b-like	Chr04	111289037	111289037	4.85499711823956	3.69888808847681	8.7980330764284e-21	2.34292544772752e-19
TRINITY_DN127476_c0_g1_i2	kdelr3	Chr04	112123178	112123178	5.01254713907671	7.99103584304812	2.44306949781259e-60	4.28890246762146e-58
TRINITY_DN219526_c0_g1_i1	sh3bp1	Chr04	112382439	112382439	0.266842115102044	-3.58934434022159	9.2259123850594e-09	6.00895469325987e-08
TRINITY_DN135914_c0_g2_i1	tmprss6-like	Chr04	112805638	112805638	5.9237471227283	-8.75670737118218	3.27040107700161e-86	1.16620458405204e-83
TRINITY_DN111315_c0_g1_i1	hyal1	Chr04	116711856	116711856	0.0143846665558589	-3.62275474387539	9.31596355764356e-06	3.61395411036106e-05
TRINITY_DN114817_c0_g1_i3	LOC101731864	Chr04	117646987	117646987	5.26739906144652	-4.53122375146891	3.44384597238197e-26	1.43050513720999e-24
TRINITY_DN135727_c2_g6_i1	LOC100487019	Chr04	118451837	118451837	5.69107035174178	-9.63587459120964	4.50415021655062e-92	2.01556306357095e-89
TRINITY_DN183714_c0_g1_i1	ssuh2-like	Chr04	120791560	120791560	0.272503067700677	-4.0248290692118	1.31256727066327e-05	4.9611477726196e-05
TRINITY_DN131398_c0_g1_i7	podxl2	Chr04	124297957	124297957	5.30838818003738	5.81335129028457	2.82713495115883e-31	1.53256232435503e-29
TRINITY_DN124362_c0_g6_i1	slc25a20.2	Chr04	126048075	126048075	2.90460086502389	-7.21349992070606	1.36278632649998e-20	3.55852511938016e-19
TRINITY_DN131334_c0_g1_i1	qars	Chr04	126327937	126327937	1.3366482161452	3.16087637956331	2.06269275962407e-05	7.53920149906157e-05
TRINITY_DN128274_c3_g3_i1	acbd3	Chr05	4414111	4414111	0.714043732076956	-4.1322819868169	1.73450668932466e-09	1.27528710256982e-08
TRINITY_DN97494_c0_g1_i1	eprs-like	Chr05	6961805	6961805	1.49984671847259	-6.05999837462127	3.51768793521752e-20	8.92999711429748e-19
TRINITY_DN129586_c4_g3_i1	prph2	Chr05	11491673	11491673	3.24785403438837	5.69792705441339	6.49143636743515e-29	3.1587966050662e-27
TRINITY_DN122760_c0_g2_i1	cript	Chr05	16065740	16065740	3.75359794180684	3.17259463226247	6.32531936956192e-14	8.54180110367705e-13
TRINITY_DN135161_c1_g2_i7	smek2	Chr05	25865725	25865725	1.32193932281674	6.37496111367615	4.31548180910834e-20	1.08706319919945e-18
TRINITY_DN133899_c4_g1_i1	Xetrov90013347m	Chr05	28944236	28944236	3.25152702815954	-7.75456523128318	8.70291975233066e-07	4.08426968101358e-06
TRINITY_DN126460_c0_g6_i1	etaa1	Chr05	30511518	30511518	0.176916155510108	4.5942809597471	1.469211229069e-08	9.20897326908348e-08
TRINITY_DN124538_c1_g1_i1	cnrip1	Chr05	30984053	30984053	1.73797957097165	3.15514466230499	5.25000610932522e-07	2.55252746968513e-06
TRINITY_DN130261_c0_g2_i7	ahi1-like	Chr05	34396335	34396335	0.547735271156561	5.05069975222984	2.92783005763287e-12	3.21399411136591e-11
TRINITY_DN119116_c0_g1_i1	dpy30	Chr05	40569031	40569031	8.25090170803809	-10.3481856414089	1.58086746722818e-101	1.06113403932592e-98
TRINITY_DN48431_c0_g2_i1	cnst-like	Chr05	40817526	40817526	1.73266716499022	-6.83835504710774	3.32593742219439e-07	1.66676644377076e-06
TRINITY_DN135934_c1_g1_i3	agt	Chr05	42099486	42099486	4.58356592155684	7.76905733708356	4.34403177963748e-34	2.70134859059636e-32
TRINITY_DN122167_c0_g1_i8	gpatch11	Chr05	43878845	43878845	8.11787293804756	-5.0353839800151	7.23968297250982e-70	1.65224044798619e-67
TRINITY_DN131905_c3_g3_i7	bcl2l11	Chr05	50451157	50451157	4.37197149165083	-5.90435320395827	9.43038328374621e-32	5.19855573192406e-30
TRINITY_DN117263_c0_g1_i3	Xetrov90013685m	Chr05	51634376	51634376	1.75147894987796	-8.31096144165654	7.66635465235378e-20	1.89969105185687e-18
TRINITY_DN135093_c2_g2_i1	wtap	Chr05	54316099	54316099	1.63998258111759	-5.90806559654654	5.4705617582281e-12	5.77470677364856e-11
TRINITY_DN122727_c0_g1_i1	sod2	Chr05	54342556	54342556	3.75566850014676	-4.11678155236664	8.5035863682282e-22	2.46593199613347e-20
TRINITY_DN135716_c0_g1_i2	ttc27	Chr05	56423508	56423508	1.63817879651913	5.92316140548534	1.949421039871e-10	1.65327710783857e-09
TRINITY_DN129466_c1_g2_i3	heatr5b	Chr05	56957349	56957349	6.18884716746411	-6.57950937258496	1.12401292527314e-62	2.13768524838197e-60
TRINITY_DN131986_c3_g1_i2	mpc1	Chr05	58910263	58910263	4.55568871548068	-3.60236706915192	1.16302316125051e-21	3.33030295935498e-20
TRINITY_DN134021_c2_g1_i2	slc35f1	Chr05	70442055	70442055	2.98008188336393	-8.84515921585088	5.2431284847299e-22	1.54797772675945e-20
TRINITY_DN135621_c9_g1_i1	lama4	Chr05	73627831	73627831	5.803251557901	3.47318659951143	7.38709504747128e-17	1.37175169384369e-15
TRINITY_DN125335_c6_g1_i7	hace1	Chr05	77925972	77925972	1.38125525778186	-3.44905592277527	4.1459243744332e-10	3.35169274081879e-09
TRINITY_DN127002_c4_g2_i2	bckdhb	Chr05	79769178	79769178	0.473048001073889	3.27597669404254	7.42280899757087e-08	4.1317889498186e-07
TRINITY_DN121089_c2_g2_i1	snap91	Chr05	81026676	81026676	2.79504635212418	-4.18209984295443	7.32539164062187e-14	9.8399110077853e-13
TRINITY_DN133291_c0_g2_i1	col12a1	Chr05	82092103	82092103	8.71644126519166	-8.50159898919578	2.82184582707805e-45	2.9009083543052e-43
TRINITY_DN130391_c4_g1_i1	LOC100485774	Chr05	85023526	85023526	1.30156943455026	4.60840936846818	2.52756438346634e-13	3.18344781233271e-12
TRINITY_DN126724_c1_g2_i1	c6orf57	Chr05	91327971	91327971	0.17236788236722	-3.40041367525021	0.0155188098982089	0.0304846169303601
TRINITY_DN120815_c0_g3_i1	slc17a5	Chr05	92586125	92586125	0.433840856976787	3.13618269627542	7.15335157787876e-08	3.99348800661324e-07
TRINITY_DN132918_c0_g3_i1	veph1	Chr05	104368178	104368178	2.21094478430328	3.85096048886876	2.61089270971878e-11	2.53988889263436e-10
TRINITY_DN129711_c1_g5_i1	slc33a1-like	Chr05	105170934	105170934	3.60011844238723	-3.06115964926314	0.00927882667103173	0.019352397331923
TRINITY_DN48876_c0_g2_i1	p2ry14	Chr05	106725981	106725981	1.6762359530908	-8.37241284651781	2.1607170525701e-08	1.31113758505065e-07
TRINITY_DN118761_c0_g1_i1	slc7a14	Chr05	107616897	107616897	3.7293970929121	4.60724025479729	1.96150584607513e-21	5.51299093831608e-20
TRINITY_DN128264_c1_g3_i1	klhl31-like	Chr05	114446569	114446569	0.323950670917872	-3.18048602085502	0.000142133771568274	0.000444474778669657
TRINITY_DN137939_c0_g1_i1	atr	Chr05	116280008	116280008	0.370501556541266	-8.24381746315916	2.46437716495167e-09	1.77307741672532e-08
TRINITY_DN20271_c0_g1_i1	lamtor3	Chr05	122537150	122537150	1.11901898936839	-3.41644512151196	6.81147215913493e-11	6.19575199744031e-10
TRINITY_DN118660_c0_g1_i1	vamp1	Chr05	124638898	124638898	0.184666574164226	3.20966660385816	1.11117758632196e-06	5.10565937836998e-06
TRINITY_DN135161_c0_g1_i1	LOC101733902	Chr05	127848583	127848583	5.47221360687125	6.77537316136638	1.78209448037869e-45	1.8656403775781e-43
TRINITY_DN43625_c0_g2_i1	fam110c	Chr05	129693386	129693386	2.96927300707399	-5.43633694936144	3.21467814309184e-20	8.19724967392647e-19
TRINITY_DN125277_c0_g2_i5	myt1l	Chr05	130630385	130630385	4.87944853885502	-4.01313526354781	6.06048495738747e-31	3.23916598823178e-29
TRINITY_DN135643_c4_g3_i1	LOC100496116	Chr05	141719829	141719829	3.4851193698879	-4.08948852880803	8.02029961452712e-12	8.26735672099087e-11
TRINITY_DN137040_c0_g1_i1	mrpl55-like	Chr06	2091676	2091676	5.18003477810972	-3.73452402122683	1.51501321281339e-28	7.23339572025674e-27
TRINITY_DN130304_c0_g1_i4	naca	Chr06	4950336	4950336	5.22097422535147	3.14925147007494	5.93164282157123e-23	1.90664721794224e-21
TRINITY_DN126472_c1_g2_i1	csrnp1	Chr06	5713310	5713310	4.06698662910115	6.96224995387842	5.85370410263189e-27	2.53017490587623e-25
TRINITY_DN128020_c1_g1_i1	znf438	Chr06	15087516	15087516	4.75210610801424	-7.6411206316647	1.32836836123613e-28	6.4093071332201e-27
TRINITY_DN126849_c4_g1_i2	abi1	Chr06	16683660	16683660	3.81120111841321	3.15413855435538	3.61686846095357e-09	2.53280675102432e-08
TRINITY_DN134398_c2_g1_i1	bmi1	Chr06	18539729	18539729	3.03811665089646	-8.41051427320442	1.4496536419065e-10	1.25603627242179e-09
TRINITY_DN134468_c2_g4_i3	rprd1b	Chr06	35971551	35971551	3.84754012625881	3.18380924078144	0.000123215054640213	0.00038974552695758
TRINITY_DN113040_c0_g2_i2	msantd3	Chr06	40631899	40631899	1.81353268445779	-3.00041402215316	2.54469252933857e-07	1.30125415425868e-06
TRINITY_DN124778_c3_g6_i1	tspan13	Chr06	44571628	44571628	0.0596622695721854	4.87282756665416	1.69831663987882e-06	7.51871626679234e-06
TRINITY_DN180723_c0_g1_i1	phf14	Chr06	46595161	46595161	2.06702332179404	-4.52311831503432	6.34848824330216e-08	3.57652921966531e-07
TRINITY_DN103838_c0_g1_i1	atxn1-like	Chr06	48256436	48256436	8.01975329348629	-6.47181874956781	1.33461615067315e-96	7.08339762573552e-94
TRINITY_DN120511_c0_g1_i3	LOC100127750	Chr06	52694011	52694011	2.55954945993712	3.19063944679822	2.37019288407891e-06	1.01811673255127e-05
TRINITY_DN124854_c0_g1_i5	LOC100135231	Chr06	52755142	52755142	3.56393244751694	-4.92869729235638	2.1607727390596e-20	5.55954401925796e-19
TRINITY_DN133950_c2_g4_i1	tmeff1	Chr06	61674499	61674499	4.67374466949952	7.59730032747932	2.39031334304269e-48	2.79752467256001e-46
TRINITY_DN105687_c0_g2_i1	clec3b	Chr06	63663538	63663538	7.48458739386464	8.14971879958282	1.8861205425752e-54	2.7243698115602e-52
TRINITY_DN128236_c0_g1_i1	mcm6	Chr06	67893106	67893106	1.18810483022539	-4.16309431668874	4.3552079405529e-11	4.09031093083532e-10
TRINITY_DN124336_c0_g2_i1	tgfbr1	Chr06	69927305	69927305	4.29457544995703	-3.45181942484808	9.02622874606495e-20	2.22699018856967e-18
TRINITY_DN85329_c0_g1_i1	sh3bp5	Chr06	72633556	72633556	0.841508151125451	-5.11980755121625	4.36677880355588e-14	6.01976668750565e-13
TRINITY_DN121884_c0_g2_i1	nod1	Chr06	72837948	72837948	0.390866401505565	3.1996822947158	2.33389508254395e-06	1.00422612318661e-05
TRINITY_DN133594_c2_g2_i1	trip13	Chr06	81885093	81885093	8.50857964877557	3.76270280544923	7.38034134852575e-26	2.97061993396922e-24
TRINITY_DN119963_c0_g1_i6	Xetrov90016548m	Chr06	83293137	83293137	3.92126236544405	3.41148003382343	1.56782341034202e-17	3.11137964094135e-16
TRINITY_DN129076_c0_g1_i1	txndc5	Chr06	83529560	83529560	4.38743096608655	6.81676537417389	8.44801771775676e-32	4.66829686088728e-30
TRINITY_DN98655_c0_g1_i1	colec12	Chr06	93116533	93116533	6.3118088149969	-5.28606282684914	2.94160073159577e-57	4.59816519838895e-55
TRINITY_DN124409_c0_g1_i1	klhl14	Chr06	97229596	97229596	0.569285942848815	-3.82768605052207	5.09555604724149e-09	3.4713665704521e-08
TRINITY_DN121234_c1_g1_i3	xkr4	Chr06	100561881	100561881	4.73335932043956	-5.5279137311788	3.56889468367802e-36	2.43132282002686e-34
TRINITY_DN134769_c2_g2_i3	dnajc5b	Chr06	103820665	103820665	5.08531422059676	-5.94293838089152	2.55067479374966e-45	2.64597727922522e-43
TRINITY_DN123405_c0_g1_i1	wwp1	Chr06	110569123	110569123	0.111094319563841	-5.28744459725108	1.80187567961637e-08	1.10961701997314e-07
TRINITY_DN88476_c0_g1_i1	mmp16	Chr06	110830741	110830741	0.255805791950801	-3.46907388952805	8.33533216746617e-07	3.92305528409802e-06
TRINITY_DN117521_c0_g1_i1	gem	Chr06	112874071	112874071	5.16562933417687	9.31834082079394	1.06439765733175e-40	9.37902831491319e-39
TRINITY_DN122475_c4_g1_i1	rad54b	Chr06	112907194	112907194	4.3452639877953	4.91059025250776	5.20497720221939e-31	2.7950115225659e-29
TRINITY_DN123473_c0_g1_i2	frat1	Chr06	113090983	113090983	1.72090699633187	3.79863331112676	2.2874399136329e-10	1.9213821755219e-09
TRINITY_DN117861_c0_g2_i2	sybu	Chr06	120175494	120175494	3.62663968390623	-4.43855638358373	0.000184262667576585	0.00056431060110478
TRINITY_DN68054_c0_g2_i1	mrpl13	Chr06	123281172	123281172	2.05704164356743	-8.76534704548514	4.28462493541847e-09	2.96404092986118e-08
TRINITY_DN118091_c0_g1_i1	arc	Chr06	132280027	132280027	-0.0327789750865708	3.06724235022874	3.50616728947084e-05	0.000123187299534796
TRINITY_DN135160_c6_g2_i1	gfra1	Chr07	541836	541836	0.284627767536343	-6.73648257848867	4.11699522975422e-13	5.03796595889816e-12
TRINITY_DN127215_c2_g3_i2	gapdh	Chr07	1685766	1685766	-0.0142408738357453	-4.1417338080024	1.0416211564151e-10	9.24975798899043e-10
TRINITY_DN69456_c0_g2_i1	ebf3-like	Chr07	13986222	13986222	5.4886609522161	-7.24064140457415	4.38453842654676e-36	2.96925626025668e-34
TRINITY_DN133268_c0_g2_i1	col17a1	Chr07	19652172	19652172	0.336932193468247	3.30731509578785	0.00745722411775246	0.0159337860514321
TRINITY_DN130170_c1_g2_i1	c10orf32	Chr07	20676119	20676119	3.02136060175277	3.8726633926937	2.32682128589878e-14	3.3127083834549e-13
TRINITY_DN78781_c0_g1_i1	fgf8	Chr07	22702432	22702432	2.7823830049217	-8.88526458224353	4.37058279767128e-10	3.52208476724767e-09
TRINITY_DN117628_c2_g9_i1	ubtd1	Chr07	24699116	24699116	1.56889788540251	9.53817547661399	6.67682799943694e-21	1.79691708258431e-19
TRINITY_DN133878_c1_g2_i1	hoga1	Chr07	24794514	24794514	1.95461144110942	-3.09913684140785	0.00130383513599924	0.003322108459727
