gid	gname	chr	start	end	logFC.XY43.XX43	bias	tau	tissue
TRINITY_DN103615_c0_g1_i1	kcp	Chr03	77919456	77919456	-0.345739803	unbias	0.181753769	G27_fmean
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	-0.154833732	unbias	0.700727109	Ovary_mean
TRINITY_DN103622_c0_g3_i3	iqcg	Chr05	110532259	110532259	-0.022043875	unbias	0.5106073	Ovary_mean
TRINITY_DN103624_c0_g1_i1	NA	NA	NA	NA	0.423182367	unbias	0.711291361	Brain_mmean
TRINITY_DN103630_c0_g1_i1	NA	NA	NA	NA	-0.136214979	unbias	0.316435943	Brain_mmean
TRINITY_DN103631_c0_g1_i1	NA	NA	NA	NA	0.007707366	unbias	0.473171897	G43_M_mean
TRINITY_DN103634_c0_g1_i1	NA	NA	NA	NA	0.291243422	unbias	0.482006814	G43_M_mean
TRINITY_DN103637_c0_g1_i1	LOC100486333-like	Chr08	18909118	18909118	-1.350558296	unbias	0.610750526	Ovary_mean
TRINITY_DN103653_c0_g1_i1	NA	NA	NA	NA	0.108650111	unbias	0.767498165	Brain_fmean
TRINITY_DN103658_c0_g1_i1	NA	NA	NA	NA	-0.181574104	unbias	0.141191484	G23_mmean
TRINITY_DN103662_c0_g1_i1	psmd10	Chr08	31111447	31111447	-0.037692597	unbias	0.513439842	Liver_fmean
TRINITY_DN103663_c0_g4_i1	NA	NA	NA	NA	-0.46159102	unbias	0.42452554	G27_fmean
TRINITY_DN103664_c1_g1_i1	NA	NA	NA	NA	-0.568267908	unbias	0.49181939	Brain_mmean
TRINITY_DN103677_c1_g1_i1	NA	NA	NA	NA	-0.110684577	unbias	0.712076571	Brain_mmean
TRINITY_DN103680_c0_g1_i1	NA	NA	NA	NA	-0.613262679	unbias	0.413055485	G43_F_mean
TRINITY_DN103688_c0_g1_i1	NA	NA	NA	NA	-0.480240116	unbias	0.495772678	Brain_fmean
TRINITY_DN103698_c0_g1_i1	NA	NA	NA	NA	0.475245246	unbias	0.673602195	Brain_fmean
TRINITY_DN103704_c0_g1_i1	NA	NA	NA	NA	2.941640836	unbias	0.779787765	G31_mmean
TRINITY_DN103706_c0_g3_i1	NA	NA	NA	NA	0.036454985	unbias	0.520641716	G27_mmean
TRINITY_DN103714_c0_g1_i2	NA	NA	NA	NA	0.112577387	unbias	0.199844038	Liver_mmean
TRINITY_DN103714_c0_g2_i1	klhl42	Chr03	1934463	1934463	-1.710736348	unbias	0.466496704	Liver_fmean
TRINITY_DN103718_c0_g1_i1	NA	NA	NA	NA	-2.480479718	unbias	1.011650511	G43_F_mean
TRINITY_DN103720_c0_g1_i2	oprd1	Chr02	52800257	52800257	-1.55021912	unbias	0.498870473	Brain_mmean
TRINITY_DN103727_c0_g1_i1	NA	NA	NA	NA	-0.181434891	unbias	0.47096099	G23_fmean
TRINITY_DN103733_c0_g2_i1	NA	NA	NA	NA	-0.465815635	unbias	0.102185588	G27_fmean
TRINITY_DN103741_c0_g1_i2	NA	NA	NA	NA	-0.53927379	unbias	0.729450726	Ovary_mean
TRINITY_DN103744_c0_g1_i2	NA	NA	NA	NA	-0.024743062	unbias	0.161647171	G23_fmean
TRINITY_DN103769_c0_g1_i1	cxorf58	Chr02	38822569	38822569	-0.056050677	unbias	0.16079641	Testis_mean
TRINITY_DN103776_c0_g1_i1	NA	NA	NA	NA	0.291356817	unbias	0.647431101	G31_mmean
TRINITY_DN103781_c0_g2_i1	usp14	Chr06	93237936	93237936	-0.354884135	unbias	0.779936577	Brain_mmean
TRINITY_DN103783_c0_g1_i1	tmem55a	Chr06	111742449	111742449	-0.204800439	unbias	0.490403251	Ovary_mean
TRINITY_DN103787_c0_g1_i1	NA	NA	NA	NA	-0.054650445	unbias	0.409975886	Brain_fmean
TRINITY_DN103795_c0_g1_i3	NA	NA	NA	NA	-0.476395686	unbias	0.179286093	G43_F_mean
TRINITY_DN103797_c0_g1_i1	NA	NA	NA	NA	0.629750725	unbias	0.740486556	Brain_fmean
TRINITY_DN103798_c0_g1_i1	kctd9	Chr03	106568067	106568067	-5.756070448	female	0.907744623	Ovary_mean
TRINITY_DN103802_c0_g1_i1	NA	NA	NA	NA	0.464344119	unbias	0.551350674	Brain_mmean
TRINITY_DN103812_c0_g1_i2	NA	NA	NA	NA	-0.166047685	unbias	0.295271723	G46_F_mean
TRINITY_DN103813_c0_g1_i1	fbxl8	Chr04	54710603	54710603	-0.224259653	unbias	0.390659685	Liver_fmean
TRINITY_DN103830_c0_g1_i1	fam3d	scaffold_14	146778	146778	0.486218963	unbias	0.660255332	Brain_mmean
TRINITY_DN103832_c0_g1_i1	NA	NA	NA	NA	-0.420592473	unbias	0.293821013	G43_F_mean
TRINITY_DN103833_c0_g1_i1	rac1	Chr09	19622633	19622633	0.29181523	unbias	0.177008119	Brain_mmean
TRINITY_DN103834_c0_g11_i1	NA	NA	NA	NA	-0.066048956	unbias	0.568085858	Brain_fmean
TRINITY_DN103834_c0_g12_i1	NA	NA	NA	NA	-2.138070429	unbias	0.563155334	G46_F_mean
TRINITY_DN103834_c0_g13_i1	NA	NA	NA	NA	-0.17544576	unbias	0.421046176	Brain_mmean
TRINITY_DN103834_c0_g3_i1	nif	Chr03	112220786	112220786	0.05346755	unbias	0.524621953	Ovary_mean
TRINITY_DN103834_c0_g4_i1	Xetrov90022714m	Chr09	3340566	3340566	-3.181136933	female	0.625212638	Brain_fmean
TRINITY_DN103834_c0_g5_i1	NA	NA	NA	NA	0.32578122	unbias	0.582969108	Brain_fmean
TRINITY_DN103834_c0_g6_i1	NA	NA	NA	NA	-1.133733758	unbias	0.560422739	Brain_mmean
TRINITY_DN103834_c0_g7_i1	atp5s	Chr08	71922078	71922078	-0.083250759	unbias	0.39913456	Brain_mmean
TRINITY_DN103834_c0_g9_i1	NA	NA	NA	NA	-1.919124174	unbias	0.399718374	Brain_fmean
TRINITY_DN103838_c0_g1_i1	cpox-like	Chr02	16477067	16477067	-4.180733467	female	0.793468978	Ovary_mean
TRINITY_DN103851_c0_g1_i1	kcnk7	Chr08	83453752	83453752	0.490751151	unbias	0.221095165	Brain_mmean
TRINITY_DN103855_c0_g1_i1	NA	NA	NA	NA	-0.158068378	unbias	0.557022048	Testis_mean
TRINITY_DN103859_c0_g1_i1	NA	NA	NA	NA	-0.070872068	unbias	0.962343999	Testis_mean
TRINITY_DN103860_c0_g1_i1	NA	NA	NA	NA	-0.445489342	unbias	0.628647305	Ovary_mean
TRINITY_DN103877_c0_g1_i1	NA	NA	NA	NA	1.110551479	unbias	0.765756223	G23_mmean
TRINITY_DN103882_c0_g1_i1	NA	NA	NA	NA	-0.14775187	unbias	0.47132902	Ovary_mean
TRINITY_DN103890_c0_g1_i2	NA	NA	NA	NA	0.22178974	unbias	0.665349841	Brain_fmean
TRINITY_DN103891_c0_g1_i1	NA	NA	NA	NA	-1.232071012	unbias	0.524909783	Brain_mmean
TRINITY_DN103896_c0_g1_i2	kiaa1715	Chr09	59802739	59802739	0.269897546	unbias	0.542271212	G23_mmean
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	-10.94799315	female	0.920385407	Ovary_mean
TRINITY_DN103898_c0_g1_i1	NA	NA	NA	NA	-0.023732455	unbias	0.567323759	Brain_fmean
TRINITY_DN103900_c0_g1_i1	NA	NA	NA	NA	1.16254283	unbias	0.819532237	G46_F_mean
TRINITY_DN103900_c0_g2_i1	tmf1	Chr04	131462024	131462024	-0.335375268	unbias	0.77134218	G43_F_mean
TRINITY_DN103912_c0_g1_i1	NA	NA	NA	NA	-0.122723614	unbias	0.439036413	Brain_mmean
TRINITY_DN103916_c0_g1_i1	Xetrov90015490m	Chr06	3513978	3513978	0.518645689	unbias	0.504471615	G46_M_mean
TRINITY_DN103924_c0_g1_i1	NA	NA	NA	NA	0.668763351	unbias	0.596959531	Liver_fmean
TRINITY_DN103926_c0_g1_i1	NA	NA	NA	NA	-0.266475444	unbias	0.798115631	Brain_fmean
TRINITY_DN103929_c0_g1_i1	NA	NA	NA	NA	1.955862599	unbias	0.705454059	G27_mmean
TRINITY_DN103931_c0_g1_i3	NA	NA	NA	NA	1.475713933	unbias	0.639823556	G31_fmean
TRINITY_DN103941_c0_g1_i1	NA	NA	NA	NA	0.041972273	unbias	0.75363843	Brain_mmean
TRINITY_DN103964_c0_g1_i1	NA	NA	NA	NA	-0.739898117	unbias	0.368462874	G43_F_mean
TRINITY_DN103974_c0_g2_i1	sorl1	Chr07	88174319	88174319	0.189806049	unbias	0.372096353	G23_fmean
TRINITY_DN103986_c0_g1_i1	NA	NA	NA	NA	0.044342604	unbias	0.374249828	Brain_mmean
TRINITY_DN103989_c0_g1_i1	NA	NA	NA	NA	-0.302546465	unbias	0.258720657	Ovary_mean
TRINITY_DN104004_c0_g1_i1	slc51a-like.2	Chr05	109993376	109993376	0.774541496	unbias	0.494755703	Brain_fmean
TRINITY_DN104012_c0_g1_i1	NA	NA	NA	NA	0.818858164	unbias	0.395659223	Brain_fmean
TRINITY_DN104018_c1_g1_i1	NA	NA	NA	NA	1.231847247	unbias	0.890144232	G46_M_mean
TRINITY_DN104027_c0_g1_i1	zdhhc15	Chr08	26308882	26308882	0.489441979	unbias	0.53862782	G43_M_mean
TRINITY_DN104055_c0_g1_i1	homer1	Chr01	163878577	163878577	0.262184811	unbias	0.814010652	Brain_mmean
TRINITY_DN104073_c1_g1_i1	NA	NA	NA	NA	-0.473442311	unbias	0.6214128	G46_M_mean
TRINITY_DN104088_c0_g1_i2	fam211b	Chr01	144116504	144116504	-0.463147988	unbias	0.37032514	G43_F_mean
TRINITY_DN104090_c1_g2_i1	NA	NA	NA	NA	0.003754016	unbias	0.268391287	G23_mmean
TRINITY_DN104110_c1_g1_i1	NA	NA	NA	NA	0.396601339	unbias	0.314826513	Ovary_mean
TRINITY_DN104132_c0_g1_i1	klf5	Chr02	123811722	123811722	0.926505102	unbias	0.74280724	G43_M_mean
TRINITY_DN104155_c0_g1_i1	NA	NA	NA	NA	-0.628512455	unbias	0.299732105	Testis_mean
TRINITY_DN104156_c0_g1_i3	fpgs	Chr08	2372438	2372438	0.074948626	unbias	0.321933433	Ovary_mean
TRINITY_DN104158_c0_g1_i1	NA	NA	NA	NA	0.587007056	unbias	0.800092095	G43_M_mean
TRINITY_DN104158_c0_g2_i1	NA	NA	NA	NA	0.208151392	unbias	0.848866989	G43_M_mean
TRINITY_DN104173_c0_g1_i1	ift22	Chr02	42701284	42701284	-0.094281256	unbias	0.265391286	Testis_mean
TRINITY_DN104173_c0_g2_i1	NA	NA	NA	NA	-0.752679942	unbias	0.373249952	G23_fmean
TRINITY_DN104226_c0_g1_i1	NA	NA	NA	NA	-0.248158767	unbias	0.492038851	G43_M_mean
TRINITY_DN104231_c0_g1_i1	NA	NA	NA	NA	-0.87775964	unbias	0.943296188	G46_F_mean
TRINITY_DN104233_c0_g1_i1	NA	NA	NA	NA	-0.105167388	unbias	0.77201334	Brain_fmean
TRINITY_DN104240_c0_g1_i1	NA	NA	NA	NA	-0.261193915	unbias	0.22191044	Ovary_mean
TRINITY_DN104253_c0_g1_i1	NA	NA	NA	NA	0.276645988	unbias	0.379154024	Brain_mmean
TRINITY_DN104275_c0_g1_i1	sox2	Chr05	95996743	95996743	0.672069359	unbias	0.445009089	G43_M_mean
TRINITY_DN104287_c1_g1_i1	ankle2-like	Chr01	146995879	146995879	0.539349605	unbias	0.518937609	Brain_fmean
TRINITY_DN104296_c0_g2_i1	NA	NA	NA	NA	-0.269494596	unbias	0.622336647	G43_F_mean
TRINITY_DN104318_c0_g1_i1	NA	NA	NA	NA	-0.805016806	unbias	0.836749166	G46_F_mean
TRINITY_DN104331_c0_g1_i1	thoc1	Chr06	93207095	93207095	-0.471950875	unbias	0.127026683	Brain_mmean
TRINITY_DN104334_c0_g1_i1	NA	NA	NA	NA	0.30762937	unbias	0.333136958	Ovary_mean
TRINITY_DN104337_c0_g1_i1	NA	NA	NA	NA	-0.558630412	unbias	0.44167852	Brain_mmean
TRINITY_DN104339_c0_g1_i2	slc37a3-like	Chr03	219441	219441	0.838319124	unbias	0.443111179	Ovary_mean
TRINITY_DN104354_c0_g1_i5	NA	NA	NA	NA	-0.201540906	unbias	0.372776877	Ovary_mean
TRINITY_DN104356_c0_g1_i3	NA	NA	NA	NA	-0.27365474	unbias	0.531432457	Ovary_mean
TRINITY_DN104357_c0_g1_i2	pdcl3	Chr02	106708785	106708785	0.193584199	unbias	0.35013412	G46_M_mean
TRINITY_DN104365_c0_g3_i1	rnmt	Chr06	87920054	87920054	-0.170705822	unbias	0.471346293	Ovary_mean
TRINITY_DN104402_c0_g1_i1	NA	NA	NA	NA	-0.534789693	unbias	0.503731431	Brain_fmean
TRINITY_DN104410_c0_g2_i1	NA	NA	NA	NA	-0.218233461	unbias	0.512992975	G46_F_mean
TRINITY_DN104414_c0_g2_i1	Xetrov90007784m	Chr03	38857809	38857809	-0.261838528	unbias	0.614561126	Brain_mmean
TRINITY_DN104420_c0_g1_i1	NA	NA	NA	NA	-0.152014775	unbias	0.551395718	Brain_mmean
TRINITY_DN104423_c0_g1_i1	NA	NA	NA	NA	-0.586984752	unbias	0.54512223	G43_F_mean
TRINITY_DN104428_c0_g1_i2	NA	NA	NA	NA	-0.304642622	unbias	0.288033524	G23_mmean
TRINITY_DN104441_c0_g2_i1	NA	NA	NA	NA	-0.275387827	unbias	0.308661679	G43_F_mean
TRINITY_DN104457_c0_g2_i1	NA	NA	NA	NA	-0.035223388	unbias	0.608877165	Brain_fmean
TRINITY_DN104463_c0_g1_i1	NA	NA	NA	NA	-0.235780787	unbias	0.500441418	Ovary_mean
TRINITY_DN104464_c0_g1_i1	NA	NA	NA	NA	-0.18024071	unbias	0.297143318	Brain_mmean
TRINITY_DN104490_c0_g1_i1	NA	NA	NA	NA	-0.20310378	unbias	0.593162802	Brain_fmean
TRINITY_DN104490_c0_g2_i1	rcor3	Chr05	12213128	12213128	-0.177481461	unbias	0.627351503	Brain_mmean
TRINITY_DN104508_c0_g2_i3	NA	NA	NA	NA	0.445433071	unbias	0.302173955	Ovary_mean
TRINITY_DN104527_c0_g1_i1	NA	NA	NA	NA	-0.419339185	unbias	0.294315211	Ovary_mean
TRINITY_DN104532_c0_g1_i1	NA	NA	NA	NA	-0.169878411	unbias	0.348517882	Brain_mmean
TRINITY_DN104546_c0_g1_i1	NA	NA	NA	NA	0.982917231	unbias	0.766958989	G43_M_mean
TRINITY_DN104550_c0_g2_i1	sp2	Chr10	4631353	4631353	-0.180895072	unbias	0.592749459	Ovary_mean
TRINITY_DN104576_c0_g4_i1	NA	NA	NA	NA	-0.006002094	unbias	0.694866981	G43_M_mean
TRINITY_DN104580_c0_g1_i1	NA	NA	NA	NA	-0.16506036	unbias	0.206394005	G23_mmean
TRINITY_DN104583_c0_g1_i1	ruvbl2	Chr07	105538234	105538234	0.357607218	unbias	0.484706926	Brain_mmean
TRINITY_DN104654_c0_g1_i1	NA	NA	NA	NA	-0.272639576	unbias	0.667587307	Ovary_mean
TRINITY_DN104666_c0_g2_i1	glrb	Chr01	44226997	44226997	-0.028781626	unbias	0.837889389	Liver_fmean
TRINITY_DN104667_c0_g1_i3	alg5	Chr02	148805808	148805808	0.408130615	unbias	0.464926481	Brain_mmean
TRINITY_DN104677_c0_g2_i1	NA	NA	NA	NA	-0.752764697	unbias	0.147170149	G27_mmean
TRINITY_DN104694_c0_g1_i1	NA	NA	NA	NA	0.365453087	unbias	0.402121776	Brain_mmean
TRINITY_DN104699_c0_g2_i1	NA	NA	NA	NA	-0.111142175	unbias	0.395638787	Brain_mmean
TRINITY_DN104719_c0_g1_i2	NA	NA	NA	NA	-0.325213418	unbias	0.208438056	Brain_fmean
TRINITY_DN104719_c0_g2_i1	NA	NA	NA	NA	-0.768297896	unbias	0.801615146	G46_M_mean
TRINITY_DN104721_c0_g1_i1	NA	NA	NA	NA	0.197466316	unbias	0.705658308	Brain_mmean
TRINITY_DN104732_c0_g1_i1	NA	NA	NA	NA	0.346622667	unbias	0.613586486	G43_M_mean
TRINITY_DN104737_c1_g1_i2	NA	NA	NA	NA	0.185306226	unbias	0.312785355	Brain_mmean
TRINITY_DN104740_c0_g1_i2	NA	NA	NA	NA	0.037704406	unbias	0.452856277	Ovary_mean
TRINITY_DN104751_c0_g1_i2	axin1	Chr09	9321325	9321325	-0.354465875	unbias	0.401085647	Ovary_mean
TRINITY_DN104757_c0_g1_i1	aplf	Chr05	31032514	31032514	-0.243396945	unbias	0.554548047	G23_mmean
TRINITY_DN104762_c0_g1_i2	NA	NA	NA	NA	-0.078233036	unbias	0.170095607	Brain_fmean
TRINITY_DN104778_c0_g1_i1	impa1	Chr06	109133225	109133225	0.331389397	unbias	0.437976174	G27_mmean
TRINITY_DN104783_c1_g1_i1	zbtb8os	Chr02	86203718	86203718	0.186076431	unbias	0.493590401	Testis_mean
TRINITY_DN104790_c0_g1_i1	dpysl3	Chr03	34136739	34136739	-0.538305917	unbias	0.450530493	G43_F_mean
TRINITY_DN104801_c0_g1_i1	NA	NA	NA	NA	0.111891143	unbias	0.52790364	Brain_fmean
TRINITY_DN104805_c0_g2_i1	sp9	Chr09	61338597	61338597	-0.510561611	unbias	0.691219567	Brain_mmean
TRINITY_DN104812_c0_g1_i2	NA	NA	NA	NA	-0.400350973	unbias	0.410673238	Ovary_mean
TRINITY_DN104814_c0_g1_i1	NA	NA	NA	NA	-0.681020438	unbias	0.628852549	G43_F_mean
TRINITY_DN104835_c0_g1_i2	dnajb11	Chr09	43499058	43499058	0.182335693	unbias	0.24859013	G46_F_mean
TRINITY_DN104867_c0_g1_i4	NA	NA	NA	NA	-0.618321909	unbias	0.361407133	G23_mmean
TRINITY_DN104874_c0_g2_i2	trank1	Chr06	69352363	69352363	-0.133517784	unbias	0.178203638	Brain_fmean
TRINITY_DN104906_c0_g1_i1	NA	NA	NA	NA	-0.177871204	unbias	0.37373452	Ovary_mean
TRINITY_DN104912_c0_g2_i1	NA	NA	NA	NA	-0.070625813	unbias	0.434475143	Brain_mmean
TRINITY_DN104919_c0_g1_i1	NA	NA	NA	NA	-0.859958456	unbias	0.118203734	Brain_fmean
TRINITY_DN104922_c0_g1_i1	NA	NA	NA	NA	-0.63736819	unbias	0.709714133	Liver_fmean
TRINITY_DN104942_c0_g1_i2	NA	NA	NA	NA	0.014877309	unbias	0.338697584	Ovary_mean
TRINITY_DN104972_c0_g1_i2	NA	NA	NA	NA	-0.629945386	unbias	0.088868842	G27_fmean
TRINITY_DN105001_c1_g3_i2	NA	NA	NA	NA	-0.091663963	unbias	0.258287162	Brain_mmean
TRINITY_DN105027_c0_g1_i1	NA	NA	NA	NA	-0.544976105	unbias	0.415697898	Brain_mmean
TRINITY_DN105032_c0_g1_i1	NA	NA	NA	NA	0.051945368	unbias	0.608544507	Brain_mmean
TRINITY_DN105037_c0_g1_i1	NA	NA	NA	NA	1.133725939	unbias	0.980455148	G43_M_mean
TRINITY_DN105039_c0_g1_i1	leprel4	Chr10	2097616	2097616	0.938479083	unbias	0.457103384	G43_M_mean
TRINITY_DN105042_c0_g2_i1	MGC89174	Chr04	97675890	97675890	-0.065393361	unbias	0.381226028	G46_M_mean
TRINITY_DN105054_c0_g1_i1	NA	NA	NA	NA	-0.766485964	unbias	0.3822289	G43_F_mean
TRINITY_DN105054_c0_g2_i1	paf1	Chr08	60290984	60290984	-1.242007146	unbias	0.75092362	G43_F_mean
TRINITY_DN105056_c0_g1_i3	NA	NA	NA	NA	0.309604224	unbias	0.729625244	G23_fmean
TRINITY_DN105060_c0_g2_i3	NA	NA	NA	NA	0.033482638	unbias	0.576363007	Brain_fmean
TRINITY_DN105061_c0_g1_i1	NA	NA	NA	NA	-0.313062249	unbias	0.347203288	G43_M_mean
TRINITY_DN105106_c0_g1_i2	NA	NA	NA	NA	0.017755521	unbias	0.399144529	Brain_mmean
TRINITY_DN105118_c0_g1_i1	NA	NA	NA	NA	0.244889944	unbias	0.470889464	Brain_mmean
TRINITY_DN105140_c0_g1_i1	NA	NA	NA	NA	0.498316724	unbias	0.469865359	G46_F_mean
TRINITY_DN105151_c0_g1_i1	NA	NA	NA	NA	0.363236933	unbias	0.494258594	G23_mmean
TRINITY_DN105167_c0_g2_i1	NA	NA	NA	NA	0.895459091	unbias	0.840790987	G46_M_mean
TRINITY_DN105184_c0_g1_i2	NA	NA	NA	NA	0.166478159	unbias	0.293530825	Brain_fmean
TRINITY_DN105192_c0_g1_i2	NA	NA	NA	NA	0.166272886	unbias	0.456446467	G46_M_mean
TRINITY_DN105215_c0_g1_i1	NA	NA	NA	NA	-0.004105716	unbias	0.488559202	Ovary_mean
TRINITY_DN105219_c0_g2_i1	NA	NA	NA	NA	0.231160278	unbias	0.596153922	Brain_mmean
TRINITY_DN105224_c0_g1_i1	NA	NA	NA	NA	-0.643293344	unbias	0.493090397	Brain_mmean
TRINITY_DN105227_c0_g1_i1	NA	NA	NA	NA	0.41404589	unbias	0.482824896	G27_mmean
TRINITY_DN105232_c0_g1_i1	NA	NA	NA	NA	0.440688229	unbias	0.705667614	G43_M_mean
TRINITY_DN105250_c0_g1_i2	NA	NA	NA	NA	-0.547669012	unbias	0.260473284	Brain_fmean
TRINITY_DN105269_c0_g1_i1	NA	NA	NA	NA	-0.423703206	unbias	0.422361861	G43_F_mean
TRINITY_DN105273_c0_g1_i2	ppp1r26-like	scaffold_606	46255	46255	-0.341890507	unbias	0.59619219	G27_mmean
TRINITY_DN105282_c0_g1_i2	NA	NA	NA	NA	-0.576601413	unbias	0.386834614	Brain_mmean
TRINITY_DN105285_c0_g1_i2	nr1h2	Chr07	109805858	109805858	0.149327782	unbias	0.602053072	G43_M_mean
TRINITY_DN105286_c0_g2_i1	NA	NA	NA	NA	-0.12380478	unbias	0.403896143	Brain_mmean
TRINITY_DN105293_c0_g1_i1	NA	NA	NA	NA	0.280652936	unbias	0.439069509	Brain_mmean
TRINITY_DN105307_c0_g1_i1	tmem50a	Chr02	85522646	85522646	0.144963675	unbias	0.372751189	Liver_fmean
TRINITY_DN105309_c0_g2_i1	NA	NA	NA	NA	0.008595269	unbias	0.313265564	G43_M_mean
TRINITY_DN105309_c0_g3_i1	NA	NA	NA	NA	-0.081276487	unbias	0.613069373	G43_M_mean
TRINITY_DN105320_c0_g2_i2	NA	NA	NA	NA	-0.048397621	unbias	0.401481538	Brain_mmean
TRINITY_DN105324_c0_g1_i5	NA	NA	NA	NA	-0.37228355	unbias	0.046417742	G23_fmean
TRINITY_DN10532_c0_g1_i1	NA	NA	NA	NA	-1.738774872	unbias	0.633219141	G43_F_mean
TRINITY_DN105350_c0_g1_i1	LOC100487637	scaffold_21	1727686	1727686	-0.33322968	unbias	0.480203913	G23_fmean
TRINITY_DN105353_c0_g2_i2	NA	NA	NA	NA	-0.046678143	unbias	0.404673887	Brain_mmean
TRINITY_DN105372_c0_g1_i1	fkbp1b	Chr05	141521362	141521362	0.207207218	unbias	0.229592914	G46_M_mean
TRINITY_DN105372_c0_g2_i1	mfap3l-like	Chr01	40665017	40665017	0.281123284	unbias	0.266458137	G46_M_mean
TRINITY_DN105385_c0_g1_i2	NA	NA	NA	NA	-0.057951013	unbias	0.275750239	Brain_mmean
TRINITY_DN105386_c0_g2_i1	NA	NA	NA	NA	-0.186185087	unbias	0.553089571	Ovary_mean
TRINITY_DN105387_c0_g2_i3	NA	NA	NA	NA	0.043888714	unbias	0.527206497	Brain_mmean
TRINITY_DN105388_c0_g1_i1	NA	NA	NA	NA	0.143916766	unbias	0.548814739	G31_fmean
TRINITY_DN105400_c0_g1_i3	NA	NA	NA	NA	-0.125661257	unbias	0.24982071	Ovary_mean
TRINITY_DN105413_c0_g1_i1	NA	NA	NA	NA	-0.284229877	unbias	0.328311322	Ovary_mean
TRINITY_DN105425_c0_g1_i3	NA	NA	NA	NA	-0.352534216	unbias	0.399673866	G43_F_mean
TRINITY_DN105428_c0_g1_i2	ppp1r13b-like	Chr08	77737805	77737805	-0.534382782	unbias	0.179022568	G23_fmean
TRINITY_DN105432_c0_g1_i1	NA	NA	NA	NA	0.072224131	unbias	0.683786035	Liver_mmean
TRINITY_DN105435_c0_g1_i1	NA	NA	NA	NA	-0.162707336	unbias	0.691408517	G43_F_mean
TRINITY_DN105438_c0_g1_i1	NA	NA	NA	NA	1.014273373	unbias	0.804005912	Brain_mmean
TRINITY_DN105440_c0_g1_i1	NA	NA	NA	NA	-1.337457154	unbias	0.721561751	Ovary_mean
TRINITY_DN105441_c0_g1_i1	grk4	Chr01	16126243	16126243	-0.628674775	unbias	0.329850547	G43_F_mean
TRINITY_DN105441_c0_g2_i3	NA	NA	NA	NA	0.180562572	unbias	0.287618799	Ovary_mean
TRINITY_DN105451_c0_g1_i1	NA	NA	NA	NA	-0.325497464	unbias	0.282239088	Brain_mmean
TRINITY_DN105453_c0_g1_i1	NA	NA	NA	NA	-0.681087599	unbias	0.345704998	Ovary_mean
TRINITY_DN105455_c0_g3_i1	tdrd3	Chr02	126431949	126431949	-1.024456769	unbias	0.707468639	Ovary_mean
TRINITY_DN105464_c0_g1_i1	NA	NA	NA	NA	-0.066424545	unbias	0.643106535	Brain_mmean
TRINITY_DN105472_c0_g3_i2	NA	NA	NA	NA	0.068063659	unbias	0.300659375	Ovary_mean
TRINITY_DN105481_c1_g1_i1	Xetrov90006580m	Chr02	146295807	146295807	0.353274931	unbias	0.412508991	Brain_fmean
TRINITY_DN105493_c0_g2_i1	NA	NA	NA	NA	-0.300735462	unbias	0.253155183	Liver_mmean
TRINITY_DN105495_c0_g1_i1	ttll4	Chr09	77814176	77814176	0.407158442	unbias	0.698995376	G43_M_mean
TRINITY_DN105509_c0_g1_i1	NA	NA	NA	NA	-0.324241299	unbias	0.366538058	Brain_mmean
TRINITY_DN105513_c0_g1_i1	NA	NA	NA	NA	0.880549849	unbias	0.466499062	Brain_fmean
TRINITY_DN105556_c0_g1_i1	NA	NA	NA	NA	-0.292511907	unbias	0.22245353	G43_F_mean
TRINITY_DN105560_c0_g1_i2	NA	NA	NA	NA	-0.343392225	unbias	0.410375768	Ovary_mean
TRINITY_DN105561_c0_g1_i1	NA	NA	NA	NA	-0.440903184	unbias	0.401765802	Brain_mmean
TRINITY_DN105592_c1_g1_i2	NA	NA	NA	NA	-0.651305059	unbias	0.224430782	G27_fmean
TRINITY_DN105601_c0_g1_i1	Xetrov90019068m	Chr07	98211599	98211599	-1.308970538	unbias	0.701864526	Ovary_mean
TRINITY_DN105610_c0_g1_i1	NA	NA	NA	NA	-0.284810953	unbias	0.498338861	G43_M_mean
TRINITY_DN105618_c0_g1_i1	NA	NA	NA	NA	-0.136990445	unbias	0.614486214	G27_mmean
TRINITY_DN105624_c0_g1_i1	usp13	Chr05	95267617	95267617	-5.361443016	female	0.970237183	Ovary_mean
TRINITY_DN105629_c0_g2_i1	NA	NA	NA	NA	-0.903038739	unbias	0.321110004	G43_F_mean
TRINITY_DN105635_c0_g1_i1	mfsd12	Chr01	74074214	74074214	-0.715064865	unbias	0.293216075	Ovary_mean
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	-6.765767424	female	0.921850243	Ovary_mean
TRINITY_DN105654_c0_g1_i1	NA	NA	NA	NA	-0.190103863	unbias	0.766912785	G46_M_mean
TRINITY_DN105654_c0_g3_i1	erp27	Chr04	118020700	118020700	-0.489472846	unbias	0.80365831	Liver_fmean
TRINITY_DN105669_c0_g4_i1	NA	NA	NA	NA	0.250908433	unbias	0.660946627	G23_fmean
TRINITY_DN105669_c0_g5_i1	NA	NA	NA	NA	0.460998105	unbias	0.658452457	G23_fmean
TRINITY_DN105675_c0_g2_i1	NA	NA	NA	NA	-0.421471216	unbias	0.253382185	G43_F_mean
