gid	A10FO1	A15MT1	A17FO1	A17MT1	A2FO2	A6FO1	A6MT1	A8FO2	A8MT1	A12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary
TRINITY_DN102303_c0_g1_i1	16.88009646	0	22.66760114	0	13.38083896	11.43529161	0.114795813	35.36254219	0	0	cul3	Chr05	120359914	120359914	2.746385791	-8.711553043
TRINITY_DN102362_c0_g1_i1	397.3912915	320.6083648	202.0211401	198.9984994	222.0495421	173.9970807	199.8144115	345.2678085	194.6069128	264.2230355	NA	NA	NA	NA	7.409400195	-0.204537879
TRINITY_DN102365_c0_g1_i1	169.6822879	110.3778997	172.0199485	52.03709617	166.3381898	136.4517876	61.86050395	225.2342182	65.15697271	82.2251589	NA	NA	NA	NA	7.128428978	-1.242321324
TRINITY_DN102370_c0_g1_i1	4.606519181	0.143412553	1.479036872	0.535431833	2.137476194	2.383504754	0.720941829	7.084025411	1.388899342	3.480890031	NA	NA	NA	NA	0.577788756	-1.53598382
TRINITY_DN102400_c0_g1_i1	98.93845622	170.234941	43.08984119	102.6695524	60.70064743	60.98782431	85.99602025	75.05140849	71.40159618	122.1833386	NA	NA	NA	NA	6.347338344	0.690227611
TRINITY_DN102400_c0_g2_i1	4.758807068	4.265029559	3.079015821	3.821644707	1.224265879	1.479327407	0.857620384	2.528111569	2.973980717	8.109083833	NA	NA	NA	NA	0.751318347	0.59350566
TRINITY_DN102407_c0_g1_i1	1.980145863	0.203702904	1.137944724	2.129473667	2.136491545	0.367991892	2.420421165	2.012427119	3.353742765	0.515025966	NA	NA	NA	NA	0.540942975	0.175807677
TRINITY_DN102412_c0_g1_i1	1.990686456	0	1.850517784	0	2.525759325	1.312796713	0.246004502	2.924881749	0.065165285	0.136098891	NA	NA	NA	NA	0.572985272	-4.303721729
TRINITY_DN102429_c0_g1_i2	2.514007696	7.336263919	4.600950656	3.405242741	1.20397166	2.865525244	7.4303188	4.309420204	9.025155363	7.419366796	gdpd5	Chr02	169719095	169719095	1.129728564	1.170749141
TRINITY_DN102444_c0_g1_i1	180.3547642	183.6238551	185.9533248	94.81207343	133.6162591	120.7966738	87.57541087	220.2357614	87.97437414	144.8299169	NA	NA	NA	NA	7.732182421	-0.506932366
TRINITY_DN102449_c0_g1_i1	0.679357805	0.446502549	0.460485307	0.866850708	1.725330657	0.838877046	1.265132479	1.940883909	1.297265307	0.541872467	NA	NA	NA	NA	0.091807233	-0.350903986
TRINITY_DN102455_c0_g1_i1	16.24354572	16.06971072	29.00266743	9.099451665	23.84003498	17.12778093	9.424708062	21.82899278	12.38550705	13.61083503	comp	Chr01	87999172	87999172	4.375459735	-0.842992537
TRINITY_DN102456_c0_g1_i1	9.844021153	4.167980982	3.160666369	5.49218401	8.052748387	3.36613422	6.778795849	0.484428564	6.767141751	5.950862897	NA	NA	NA	NA	1.905607954	0.229336803
TRINITY_DN102459_c0_g1_i1	1.327380939	0.508050898	0.595410359	0.310387387	1.861177335	0	0.548792616	0.09125727	0.626218914	0.093419261	LOC733553	Chr03	107441880	107441880	0.271570644	-0.891622516
TRINITY_DN102469_c0_g1_i1	0.616578165	0.57586897	0.296951496	0.372668588	0.317887927	0.610317918	0.508804319	0.606841595	0.48334739	0.737696827	NA	NA	NA	NA	0.278995662	0.125164674
TRINITY_DN102493_c0_g1_i1	17.15352542	31.2065983	39.4280963	22.46230122	32.11096675	23.49194085	20.3936696	26.58778009	22.42552251	23.05618863	kiaa1024	Chr03	115651364	115651364	6.372191967	-0.219972405
TRINITY_DN102496_c0_g1_i1	208.036318	203.1285179	131.8083892	155.5629271	122.5576579	138.1245973	141.7374149	147.1263964	117.1123731	178.6106663	NA	NA	NA	NA	8.137634507	0.083237854
TRINITY_DN102500_c0_g1_i1	0.486316243	1.603948949	1.393465599	2.759850723	0.846907039	0.806275955	3.171072409	0.275578693	3.663920605	2.609494134	NA	NA	NA	NA	3.07015002	1.873934767
TRINITY_DN102539_c0_g1_i1	7.118943373	13.15931985	11.9234615	10.4717978	10.72324426	14.83402689	12.23392363	6.549720329	17.41725264	14.13223683	NA	NA	NA	NA	6.273009388	0.409742207
TRINITY_DN102559_c0_g2_i1	14.1871206	10.0344853	18.94186663	7.98336283	18.26610461	20.93286046	7.834081565	16.52215876	4.743329322	10.14815277	gpatch1	Chr04	20982131	20982131	4.158830565	-1.128646076
TRINITY_DN102581_c0_g1_i2	3.123333154	2.287390154	4.869264384	0.998521694	3.263521882	2.695465494	1.624308951	2.051170882	2.215255655	0.889731149	NA	NA	NA	NA	2.511335218	-0.987740169
TRINITY_DN102584_c0_g1_i1	4.543706088	1.029325569	1.081218644	2.98899586	3.409214824	3.471047547	1.986159955	2.259764531	1.993730089	0.346995148	NA	NA	NA	NA	0.843604395	-0.804720362
TRINITY_DN102616_c0_g1_i1	9.763523784	2.758351748	5.926526694	4.2480598	8.755235823	6.727046735	7.011969914	4.939131654	3.673127061	4.358746069	NA	NA	NA	NA	1.538237312	-0.692658628
TRINITY_DN102628_c0_g1_i1	9.273011088	0.489488624	15.14452628	0.602003104	10.4585128	12.21329378	0.552666761	7.538110443	0.362510542	0.37855495	NA	NA	NA	NA	4.022279886	-4.485673367
TRINITY_DN102643_c0_g1_i1	13.93087032	4.377690717	2.655754886	3.845680208	5.25954572	4.465894059	6.354922913	9.158441909	7.980493328	4.166851588	NA	NA	NA	NA	1.080090801	-0.408105692
TRINITY_DN102661_c0_g1_i1	10.08619888	1.637771351	1.005392921	6.464039047	0.516613294	1.352527915	9.409320783	3.467124437	3.625424112	4.259117587	NA	NA	NA	NA	0.684196657	0.64678975
TRINITY_DN102667_c0_g1_i1	204.6756925	173.7448446	79.99839929	106.4907739	59.00178514	53.18930003	122.1517736	134.6811197	96.97924635	118.3309771	NA	NA	NA	NA	5.946531779	0.201686319
TRINITY_DN102702_c0_g1_i1	319.2620104	281.8584275	258.0508498	222.542392	220.9956868	302.7324827	132.2294701	350.9643082	138.2472682	209.8009775	NA	NA	NA	NA	6.626535856	-0.573787103
TRINITY_DN102772_c0_g1_i1	0.894302479	1.057991829	8.910846821	0.632003259	2.920133283	2.905139094	1.450520734	1.672342536	2.459105502	1.069976425	NA	NA	NA	NA	0.065922251	-1.340109633
TRINITY_DN102865_c0_g1_i2	6.800014144	19.04914778	6.261575932	23.97116902	1.424397173	9.926163509	26.11663253	13.27082847	28.88537341	18.11363983	os9-like	Chr02	138049041	138049041	4.067901952	1.621113902
TRINITY_DN102868_c0_g1_i4	14.70138306	0	12.45619548	0.270558917	8.000648357	19.24434768	0.08279521	9.664992899	0.877280447	0.366443254	NA	NA	NA	NA	1.62035649	-5.344742018
TRINITY_DN102894_c0_g1_i2	566.5559875	0	346.4027028	0	401.6547089	386.7086855	0	503.096576	0	0	LOC101731441	Chr07	95541409	95541409	7.884053942	-15.8812175
TRINITY_DN102894_c0_g2_i1	140.3779197	0	220.3667593	0	210.412975	228.5513731	0.047673166	123.565076	0	0	NA	NA	NA	NA	6.174253121	-12.80195346
TRINITY_DN102894_c0_g3_i1	2.727379545	0	0	0	1.412614476	5.708274234	0	3.957044194	0	0	NA	NA	NA	NA	0.191920368	-8.028129419
TRINITY_DN102903_c0_g1_i1	5.248835026	1.552389906	6.003768155	2.897929635	3.21353056	2.523970931	2.394390387	6.134564564	1.50343417	2.15871547	NA	NA	NA	NA	0.628812707	-1.115637596
TRINITY_DN102923_c0_g1_i1	17.1378261	7.899218733	5.883649893	6.488194229	7.848867568	7.800954815	14.07891282	13.78674347	9.180133402	4.526929197	NA	NA	NA	NA	1.629887456	-0.303826938
TRINITY_DN102931_c0_g1_i1	3.490034213	1.966112066	3.548445604	0.367024702	3.581562752	3.054553589	0.314482646	3.787614931	0.761643721	0.298257534	NA	NA	NA	NA	0.91832151	-2.275442085
TRINITY_DN102931_c0_g2_i1	5.501392405	2.914183898	2.504537526	3.336572366	6.22019565	5.755864644	2.574803352	6.045875353	0.658532701	2.063036396	NA	NA	NA	NA	1.727600972	-1.17821788
TRINITY_DN102938_c0_g1_i1	6.673288482	5.108360545	16.49680634	7.282075358	5.554325348	5.145486633	8.418504266	9.78747163	5.247098933	10.33245287	NA	NA	NA	NA	2.121745033	-0.257225329
TRINITY_DN103024_c0_g1_i2	5.288643606	3.86440431	3.004882214	3.160371353	3.149019235	1.196759251	7.6528822	1.999764656	4.633617896	6.327528001	NA	NA	NA	NA	0.94687994	0.812853772
TRINITY_DN103049_c0_g4_i1	12.61019623	1.459400213	5.086690918	0.121081812	0.044756102	0	0.222317435	0.56069009	0.157041886	0.163992426	NA	NA	NA	NA	1.107437198	-3.094400105
TRINITY_DN103059_c0_g1_i1	331.7784138	397.4780944	138.8853978	181.9305928	123.4308755	130.8095961	195.993701	241.6241432	240.7776924	304.0783667	NA	NA	NA	NA	6.916169701	0.433621166
TRINITY_DN103065_c0_g1_i1	6.92190119	5.874614627	5.507804699	3.190242538	8.451119645	5.274123799	7.159265813	8.089957019	2.930879547	3.780738438	casz1	Chr07	39083845	39083845	1.474149706	-0.574257461
TRINITY_DN103100_c0_g1_i1	2.386862479	0.134463986	2.889060118	0	1.855651199	4.178067553	0.430154425	10.22868129	0.130223567	0.135987152	NA	NA	NA	NA	0.580450397	-4.464369502
TRINITY_DN103107_c0_g1_i1	176.9027659	94.22368087	109.7532728	61.30111611	165.25086	102.46683	30.55457662	169.8890974	159.1142426	80.92922448	NA	NA	NA	NA	6.515446524	-0.780547229
TRINITY_DN103145_c0_g1_i1	0	1.790666742	0.2959525	1.491373544	0	0.149301336	1.636685127	0	0.600298883	1.393039114	NA	NA	NA	NA	-0.001851322	3.918370421
TRINITY_DN103150_c0_g1_i1	1.517355781	3.949189586	2.833052193	1.389135103	0.540498165	1.650903443	2.326845695	1.902381284	8.1550368	2.112489127	LOC100489834-like	Chr09	56025025	56025025	2.751043804	1.099079787
TRINITY_DN103157_c0_g1_i2	0.900247265	2.090604084	4.373168631	2.768667456	3.723423126	2.964355498	2.181231034	1.285975827	2.139279642	2.074393601	NA	NA	NA	NA	2.377467219	-0.227298157
TRINITY_DN103159_c1_g1_i1	8.471580561	1.955547881	1.890738927	3.102947344	1.754172005	4.415902707	6.367569526	6.037281358	2.367347834	4.449824345	NA	NA	NA	NA	0.586108747	-0.280252549
TRINITY_DN103192_c0_g1_i1	21.82758614	60.25323577	25.89172395	28.74919086	29.47227474	22.77827996	40.2939825	31.37156628	39.31512387	47.28991829	ppm1b	Chr05	14775298	14775298	4.620409382	0.704503955
TRINITY_DN103196_c0_g1_i2	125.9426437	64.34101734	109.7706271	38.11718357	57.47322895	91.14193791	37.22902748	188.170299	39.03510621	58.18642967	NA	NA	NA	NA	5.973236167	-1.293342179
TRINITY_DN103209_c0_g3_i2	268.935945	242.7924195	135.4363312	128.233973	115.7848216	101.4167777	108.7855315	240.0784816	112.8052425	175.9145208	LOC100495429	Chr09	46235139	46235139	6.922379569	-0.18722787
TRINITY_DN103214_c0_g1_i1	0	1.953957143	0	7.693028824	0.392222674	0	10.22853102	0	8.429504273	5.030049694	LOC100145136	Chr02	62465560	62465560	0.76931786	5.845544082
TRINITY_DN103233_c0_g1_i1	3.721452253	1.320783347	3.97292364	0.164371815	5.58970029	3.976686578	0.503003158	9.78623833	0	0.222624127	elavl2	Chr01	109575141	109575141	0.291373391	-3.58428212
TRINITY_DN103236_c0_g2_i1	4.06813491	3.950764223	2.407651469	5.417348988	5.630631734	3.529623287	9.323031159	3.051475016	6.678412838	4.576683373	NA	NA	NA	NA	2.51384656	0.680814458
TRINITY_DN103260_c0_g1_i1	2.975770605	0	1.97320106	0.571460891	5.323048192	1.548454856	0.279801383	2.873068848	0.444707397	0	LOC101730718-like	scaffold_208	63567	63567	0.002878964	-3.384792089
TRINITY_DN103267_c0_g1_i1	1.376870038	3.25777303	1.654444048	7.850611911	4.1688731	2.354083396	8.526858592	0.14629217	6.883716668	4.342982069	NA	NA	NA	NA	1.25669214	1.653471792
TRINITY_DN103284_c0_g1_i2	2.049765728	3.171083481	1.603132221	1.392854563	0.823756961	0.134790652	4.773832247	1.474251849	3.613036558	3.961593808	Xetrov90021170m	Chr08	62609795	62609795	0.18570937	1.484571873
TRINITY_DN103303_c0_g1_i2	3.14037105	2.321982066	1.862542652	3.698831928	1.794474343	2.572743317	5.022805067	1.682221686	2.248756686	2.191732428	NA	NA	NA	NA	0.624784099	0.514771569
TRINITY_DN103324_c0_g1_i1	11.26122753	4.618444156	0.763313498	3.581237556	4.020282412	1.283581264	3.165973888	2.807794193	4.128736787	1.796446319	NA	NA	NA	NA	0.892227187	-0.228927698
TRINITY_DN103334_c0_g1_i1	7.955625819	5.215450494	4.997524111	5.147749825	7.081686624	5.111585184	7.944945923	4.323329886	5.457377987	3.940740406	NA	NA	NA	NA	2.993275323	-0.082945675
TRINITY_DN103424_c0_g1_i1	2.177419249	0.271154197	2.097342849	0.809884971	2.544577068	1.175624429	1.301145917	3.616371515	1.050412615	0.548451492	NA	NA	NA	NA	0.110177551	-1.489824627
TRINITY_DN103500_c0_g1_i1	138.9234306	110.8309504	97.71911563	103.4256049	85.71578214	82.16180269	103.5574153	107.5635239	64.06780338	99.77432622	fcf1	Chr08	60975442	60975442	6.150452336	-0.095698968
TRINITY_DN103501_c0_g1_i1	0.157854075	1.12048211	0.481488058	1.324720628	0.206174063	0.607249563	2.816358843	0.276737412	3.074582877	1.983055509	NA	NA	NA	NA	0.24825103	2.573896481
TRINITY_DN103511_c0_g1_i2	1.458423265	3.18529274	2.737536641	1.387436652	2.857281792	2.877135962	3.942501249	0.917823325	1.156815838	0.536895788	acvr1	Chr09	68767643	68767643	0.526785017	-0.056678558
TRINITY_DN103526_c0_g1_i1	11.49467275	5.106901238	14.18777828	1.862324324	14.52155388	26.00355065	2.740947736	17.2476241	2.127866309	1.621491467	capn2.2	Chr05	5263143	5263143	3.751142807	-2.629955349
TRINITY_DN103537_c0_g1_i1	55.33135376	15.39193772	24.82163305	8.393897561	27.63772017	26.11864229	10.86741775	46.47240357	9.379397122	8.657657187	NA	NA	NA	NA	4.481458516	-1.788085911
TRINITY_DN103537_c0_g2_i1	1.951330423	12.08811248	0.90181323	8.806824501	1.737711297	1.819777436	7.384942311	1.61716209	5.203068946	11.03649697	gnb3	Chr07	1299936	1299936	3.368972899	2.454311237
TRINITY_DN103544_c0_g1_i2	0.286977661	2.580236788	1.342191213	1.571754374	0.599716925	0.883180541	2.1411418	0.603728136	1.249433579	1.785423348	hdac5	Chr10	14106312	14106312	0.759796113	1.332617122
TRINITY_DN103549_c0_g1_i1	180.4201138	106.6347942	180.1524655	100.7637616	145.4643005	162.0455032	64.58389673	158.2780338	60.27941099	97.41010854	NA	NA	NA	NA	8.469627227	-0.950632695
TRINITY_DN103557_c0_g2_i2	30.07563251	21.22173211	34.35842367	16.79160408	31.4108449	33.14945223	13.12408499	20.99834247	14.38996908	13.61177169	NA	NA	NA	NA	5.813596246	-0.920730881
TRINITY_DN103557_c0_g3_i1	19.46522516	0	1.450203123	8.115783668	2.931389069	5.80972218	5.783621762	12.15945055	4.421918803	5.069353762	NA	NA	NA	NA	3.455049427	-0.851748129
TRINITY_DN103558_c0_g1_i1	11.61290266	5.242314478	3.41789205	5.534213968	4.490430121	4.049373035	6.77422001	8.572139888	4.201650461	5.850149249	gnb1	Chr07	71155128	71155128	1.507787742	-0.222951529
TRINITY_DN103565_c0_g1_i1	86.17234528	46.00877671	99.35138172	25.24872466	90.37950879	44.24326891	31.89628147	82.19396332	25.47557636	33.33032533	NA	NA	NA	NA	6.525290965	-1.323307785
TRINITY_DN103565_c0_g2_i1	33.14281594	0	14.956889	0	23.67402476	27.06018255	0	54.13772629	0	0.680967918	NA	NA	NA	NA	4.63167257	-7.923852783
TRINITY_DN103565_c0_g4_i1	21.52493194	1.242183638	28.16742595	0.963215002	19.09419613	12.35937484	1.746718083	26.05400394	0.971662311	1.546159632	NA	NA	NA	NA	4.301313851	-4.043861175
TRINITY_DN103567_c0_g1_i1	52.95935745	19.78222319	66.22107529	22.19792828	59.3213238	72.12523214	15.90839376	50.63983773	20.85193464	19.97867693	NA	NA	NA	NA	6.902929338	-1.60864216
TRINITY_DN103615_c0_g1_i1	63.51090381	133.1174344	21.61356536	163.3852728	35.22029494	19.63088502	82.2960844	50.91688588	109.600351	124.1850136	cdc37l1	Chr01	115087659	115087659	6.407129192	1.657714848
TRINITY_DN103618_c0_g1_i1	2.060647174	1.662149544	1.142801155	0.992903632	1.896229445	2.72244286	1.924344421	2.298905242	1.93167895	2.129238607	NA	NA	NA	NA	0.598000287	-0.230957766
TRINITY_DN103621_c0_g1_i2	24.35218087	30.0399512	121.428544	20.5616366	57.85132028	57.57879524	11.07190743	30.30590117	6.574603312	20.03893983	smc3	scaffold_401	72807	72807	6.182421956	-1.717840771
TRINITY_DN103622_c0_g3_i3	40.94836747	5.253380189	52.9726858	5.569644783	37.5442766	52.36326395	8.063815558	35.65602996	4.738173653	5.312888818	NA	NA	NA	NA	5.662647671	-2.907884227
TRINITY_DN103630_c0_g1_i1	25.41709503	50.58810823	24.59204826	36.54850373	18.32859237	17.9001986	32.42796047	22.26120291	51.05220657	45.16216941	NA	NA	NA	NA	6.154906335	0.986514773
TRINITY_DN103637_c0_g1_i1	9.717806377	3.275542701	5.878591551	4.268252598	6.842593726	7.193592097	3.727667636	12.72185398	2.705739319	4.806585861	NA	NA	NA	NA	3.983425967	-1.190286368
TRINITY_DN103637_c0_g2_i1	55.04657326	5.449980967	61.33791828	5.935780503	60.57175898	72.21676312	4.965466356	43.41621698	2.992050686	0.982981309	Xetrov90015728m	Chr06	20798284	20798284	6.202917956	-3.835895939
TRINITY_DN103637_c0_g3_i1	0.910390059	0.17371355	8.211206506	0	0	0.025105259	0.047632713	3.397987887	0.033647074	2.178448396	NA	NA	NA	NA	1.848812387	-2.384398145
TRINITY_DN103653_c0_g1_i1	1.492068673	0.076746549	0.197874895	0.057306762	2.923198465	0.582303197	0	1.326843935	0.074326291	0.116423864	cbll1	Chr03	66684436	66684436	0.70331067	-4.404281168
TRINITY_DN103657_c0_g2_i2	0.613235986	1.17890518	0.857311793	1.151148793	1.101307409	2.948825396	3.025371816	1.254256902	1.580853537	0.825410385	six1	Chr08	82160146	82160146	0.540823604	0.233362669
TRINITY_DN103658_c0_g1_i1	142.0345823	143.4096208	68.75894178	129.1156011	59.37312494	61.08840945	96.26812053	105.4312968	109.8396967	126.4110615	bcl7b	Chr02	31784058	31784058	6.937166295	0.456464925
TRINITY_DN103662_c0_g1_i1	7.028738008	2.128703624	3.544602176	2.185570978	2.350149834	1.442073833	3.009683232	6.834732169	4.187571007	3.027398773	NA	NA	NA	NA	2.186899439	-0.556121537
TRINITY_DN103664_c1_g1_i1	0.610531527	1.08342096	1.241499528	0.876408047	0.897095852	1.500530556	0.907734916	0	0.612065124	2.100079418	NA	NA	NA	NA	0.011271392	0.383483547
TRINITY_DN103666_c0_g1_i1	0.419509163	2.977766092	1.962039519	1.630568408	2.465654357	2.295198886	5.851664371	0	3.364503437	2.710347556	NA	NA	NA	NA	1.068633934	1.224334526
TRINITY_DN103679_c0_g1_i1	8.298737122	2.342860924	14.09467733	2.665779414	14.10305024	19.83185516	0.866755305	37.25348055	0.216093058	0.112828577	NA	NA	NA	NA	2.915159034	-3.929324479
TRINITY_DN103704_c0_g1_i1	1.243455304	0.910651307	2.408126757	0.261532572	4.098877931	0.860515515	1.08844892	1.522489773	0.54272816	0.35421803	NA	NA	NA	NA	0.771537545	-1.662437395
TRINITY_DN103706_c0_g3_i1	0.905396358	1.831263324	0.267256346	0.645003326	0.514978442	0.499351023	2.005390817	0.375483237	1.773513114	0.838644813	NA	NA	NA	NA	1.278237014	1.46942227
TRINITY_DN103714_c0_g1_i2	104.5076905	132.6420705	70.63645687	93.06939162	91.86729757	98.0734801	102.4937002	93.69929778	107.8706334	98.39076266	NA	NA	NA	NA	7.926484407	0.214863399
TRINITY_DN103714_c0_g2_i1	46.73645882	0.967187805	0	7.94420632	4.182228683	3.261509244	24.67883997	45.54582101	5.464006566	3.586527277	NA	NA	NA	NA	2.91259635	-1.239335133
TRINITY_DN103720_c0_g1_i2	7.10818465	6.843378873	10.01832748	8.271208374	7.331189006	8.297643813	3.286477289	6.015902883	7.694718757	8.915055699	NA	NA	NA	NA	3.390766522	-0.15187811
TRINITY_DN103727_c0_g1_i1	13.92491841	1.919263301	3.848769777	4.299350295	8.210821639	7.512209489	10.81771166	17.06475309	3.407686238	2.102754451	NA	NA	NA	NA	1.974314797	-1.149010718
TRINITY_DN103733_c0_g2_i1	98.35779728	107.6405463	59.31149089	64.09680307	65.66189349	64.63750035	65.66224981	121.8877884	69.87122749	93.35766851	NA	NA	NA	NA	6.613832886	-0.05350267
TRINITY_DN103741_c0_g1_i2	23.50697896	15.31667042	24.48872413	22.90590809	24.3967524	28.00983554	10.1672864	26.75518701	4.682129168	13.37000949	colq-like	Chr06	80429440	80429440	5.214732867	-0.947940646
TRINITY_DN103744_c0_g1_i2	371.667267	698.0327217	246.4347046	536.9127454	245.0790483	293.5000836	564.5123686	247.2365975	411.001195	610.0417814	NA	NA	NA	NA	9.35358449	1.003705207
TRINITY_DN103744_c0_g2_i1	3.233159792	0.521583233	1.419503806	1.42804558	0.911751169	1.256329008	1.390467328	2.834061376	1.347025944	2.02205099	NA	NA	NA	NA	0.736702545	-0.522507127
TRINITY_DN103759_c0_g2_i3	0.213638926	1.263712462	4.3442904	1.321062368	5.720216642	2.922128211	1.848070861	5.742870724	1.958176604	5.623320546	LOC100487774	Chr05	54154690	54154690	0.177235814	-0.690385263
TRINITY_DN103769_c0_g1_i1	18.35808576	59.81425802	13.24495892	58.07001	10.94995569	13.92956739	72.3829667	16.33065858	88.86229753	55.91377799	NA	NA	NA	NA	6.043112637	2.202095089
TRINITY_DN103783_c0_g1_i1	29.87075101	23.77691492	33.82019662	14.1708296	30.94656752	30.51654619	11.30478828	42.15225341	9.126334006	15.0013317	NA	NA	NA	NA	5.505011957	-1.205059818
TRINITY_DN103795_c0_g1_i3	7.809873058	5.948628553	2.28427758	15.49922057	4.401593173	3.018102283	44.36441205	6.627012705	19.61203152	12.28802601	NA	NA	NA	NA	3.022838098	2.018818691
TRINITY_DN103798_c0_g1_i1	444.0390514	3.014303099	422.2033464	0.669876373	372.8014644	362.5065232	5.575796616	405.3132279	3.405785688	1.342768837	NA	NA	NA	NA	8.852480322	-7.142695044
TRINITY_DN103802_c0_g1_i1	0.577788079	1.640505526	0.587458301	2.858258479	1.131978211	0.691505299	2.436584244	0.675288566	3.309939585	2.212118205	Xetrov90017885m	Chr07	31438914	31438914	0.129445336	1.720950586
TRINITY_DN103812_c0_g1_i2	20.72922014	17.9315167	15.76496567	17.30086209	21.28059373	20.37176314	16.3805979	12.7144509	12.84402469	15.59499612	NA	NA	NA	NA	6.156648757	-0.182501212
TRINITY_DN103813_c0_g1_i1	2.965205329	0.876985998	2.732192276	2.946810376	0.907704081	1.821929337	3.306488227	4.440270921	4.034315653	1.108650272	NA	NA	NA	NA	1.01071067	-0.051980045
TRINITY_DN103830_c0_g1_i1	0.214799106	5.399944329	1.583357355	5.645005059	0.526031767	1.05584268	3.687180944	0.125522995	1.168981301	2.826929181	NA	NA	NA	NA	1.572244245	2.425991692
TRINITY_DN103832_c0_g1_i1	2.476318995	1.116028178	0.719361204	1.145842365	2.079214492	1.108865518	3.952730777	1.791642951	2.026562669	0.987586418	NA	NA	NA	NA	0.2288365	0.20282878
TRINITY_DN103833_c0_g1_i1	25.69884957	76.54136629	35.84525881	71.52749944	35.75812165	34.44404112	46.56983414	24.30005746	64.21431001	66.74736518	NA	NA	NA	NA	4.692484839	1.057573221
TRINITY_DN103834_c0_g1_i1	3.924789335	0	4.3532477	0.525311987	4.970849563	3.253503576	0.900220084	7.923153782	2.316502735	0.569183335	NA	NA	NA	NA	0.859394098	-2.491322623
