"gid"	"Am2_463"	"base"	"logAm2_463"	"Am2_464"	"logAm2_464"	"Am4_461"	"logAm4_461"	"Am6_462"	"logAm6_462"	"Am6_464"	"logAm6_464"	"gname"	"chr"	"start"	"end"	"logCPM"	"logFC.XY46.XX46"	"PV.XY46.XX46"	"FDR.XY46.XX46"	"meanXY"	"group1"	"meanXX"	"group2"
"2790"	"TRINITY_DN116347_c0_g1_i1"	21.72897091	2	4.441547945	6.805781748	2.766760887	14.84606439	3.892008626	23.20539708	4.536388479	9.897562498	3.307073272	NA	NA	NA	NA	4.089339368	1.281665792	0.000458802236450679	0.00341581688934818	4.3166461658982	"meanmale"	3.06208234870104	"meanfemale"
"2829"	"TRINITY_DN116432_c0_g1_i1"	21.47059036	2	4.424289955	10.0761098	3.332866843	18.89597001	4.240006675	16.50599255	4.044917989	9.043122755	3.176821048	NA	NA	NA	NA	3.449323954	1.016801515	0.00702923140205529	0.0360065845961514	4.24470577036248	"meanmale"	3.25696780114349	"meanfemale"
"2899"	"TRINITY_DN116593_c2_g1_i4"	25.21756715	2	4.656357194	9.685206798	3.275782854	33.57261298	5.069212922	24.15726507	4.594385226	11.92647668	3.576096	NA	NA	NA	NA	4.201836338	1.385113165	6.66670079230635e-05	0.000605514145888247	4.7891683585542	"meanmale"	3.43375290359385	"meanfemale"
"2907"	"TRINITY_DN116614_c0_g1_i2"	22.43816356	2	4.487882699	10.96553276	3.454904002	36.16599334	5.176561872	18.68896243	4.224114571	8.552944013	3.096421096	NA	NA	NA	NA	5.476939431	1.429682328	0.000140951747741589	0.001187260229795	4.68731118420103	"meanmale"	3.28678334667453	"meanfemale"
"2908"	"TRINITY_DN116614_c0_g2_i1"	8.585189228	2	3.101849933	2.39150957	1.257921565	4.09597778	2.034207889	2.696917871	1.431311588	0.930722003	-0.103577781	"LOC100496659"	"scaffold_393"	70652	70652	1.528923603	1.662910707	0.00862942529896	0.0426444415259285	2.35786958580053	"meanmale"	0.732239486842265	"meanfemale"
"2921"	"TRINITY_DN116643_c1_g1_i1"	19.88252023	2	4.313428734	17.10452777	4.096306369	29.41434417	4.878447965	37.87402565	5.243136869	7.687835203	2.942577411	NA	NA	NA	NA	3.562006879	1.259326597	0.00607144485321291	0.0319064277463091	4.86081699935588	"meanmale"	3.63183551505376	"meanfemale"
"2941"	"TRINITY_DN116685_c1_g1_i2"	2.038083574	2	1.027213212	0.543020303	-0.880921955	0.919256735	-0.121460253	0.945416947	-0.080977369	0.370289277	-1.433275323	"zufsp"	"Chr05"	69402838	69402838	1.288398554	1.536817108	0.00760530634141603	0.0384832512601455	0.379642125863391	"meanmale"	-1.13050823637284	"meanfemale"
"2952"	"TRINITY_DN116707_c0_g1_i1"	1.497287013	2	0.582350796	0.989742217	-0.014875277	2.760180015	1.464762361	1.849160006	0.886870065	0.217104566	-2.203538027	"hivep2"	"Chr05"	68017227	68017227	1.562049656	1.815484837	0.00399294279834772	0.0225455583238085	1.02548410713968	"meanmale"	-0.728518406513433	"meanfemale"
"2959"	"TRINITY_DN116728_c0_g1_i2"	20.81315474	2	4.379423752	8.491169048	3.085963195	11.80556839	3.561395598	41.57241226	5.377554558	10.68716759	3.417807642	NA	NA	NA	NA	4.575623503	1.394556704	0.0026211299024061	0.0158136431775303	4.62821824686757	"meanmale"	3.26142073882827	"meanfemale"
"2964"	"TRINITY_DN116738_c0_g1_i1"	8.502138537	2	3.087825767	2.72490432	1.446205573	8.560034655	3.097616637	30.95935544	4.95230353	4.02714158	2.009756193	NA	NA	NA	NA	3.249716839	2.268655319	0.000165454698469425	0.00137096532708503	4.00065593542899	"meanmale"	1.7553674443666	"meanfemale"
"2970"	"TRINITY_DN116761_c0_g1_i4"	5.962824276	2	2.575995821	0.766859829	-0.382965197	4.351637557	2.121558401	5.547396354	2.471810808	2.004553456	1.003280891	NA	NA	NA	NA	2.598279456	1.939431608	4.67371568831526e-05	0.000439544279721987	2.40255466999093	"meanmale"	0.470725976546981	"meanfemale"
"2983"	"TRINITY_DN116797_c0_g2_i1"	6.667360999	2	2.737115843	2.747397634	1.458065728	12.53409273	3.647785667	15.48376261	3.952684189	3.204112934	1.679924999	NA	NA	NA	NA	1.437079452	1.983863164	0.000353760137380619	0.00272066962269812	3.53129895529917	"meanmale"	1.57330436981558	"meanfemale"
"3134"	"TRINITY_DN117156_c0_g1_i1"	1.28232616	2	0.358763258	0.827163982	-0.273754729	2.274140813	1.185321588	5.327023759	2.413329715	1.214465025	0.280320943	NA	NA	NA	NA	3.051899538	1.563337789	0.0053100797430584	0.0285243805452551	1.56621290820812	"meanmale"	0.029862052757145	"meanfemale"
"3138"	"TRINITY_DN117170_c0_g1_i1"	0.622248659	2	-0.684436879	0.175966253	-2.506629321	11.16982353	3.481534488	3.042235946	1.605132048	0.233524055	-2.098356927	NA	NA	NA	NA	2.390828892	4.595205694	2.42966198226182e-06	2.94166016988311e-05	2.30593241183986	"meanmale"	-2.28739433134844	"meanfemale"
"3158"	"TRINITY_DN117241_c3_g1_i2"	1.011612505	2	0.016656776	0.457719684	-1.127463759	15.22266878	3.928149404	3.454838976	1.788618471	1.173459422	0.230767955	NA	NA	NA	NA	2.177989005	3.022049618	0.000766180607127764	0.0053831238771995	2.71438622704643	"meanmale"	-0.293907920101079	"meanfemale"
"3352"	"TRINITY_DN117640_c0_g1_i2"	5.408726524	2	2.435288954	1.705741445	0.770398981	6.160383089	2.623020069	4.495446866	2.168464533	1.656352765	0.728009966	NA	NA	NA	NA	2.473819907	1.70110949	5.89136673600123e-05	0.000542601838118932	2.42087368621363	"meanmale"	0.749445969885483	"meanfemale"
"3406"	"TRINITY_DN117755_c0_g1_i1"	55.93865837	2	5.805773748	18.41221246	4.20259109	28.24125414	4.819732252	74.27341944	6.214774094	16.67571215	4.059676469	NA	NA	NA	NA	5.450168934	1.617105717	8.68885799041719e-05	0.000767382461540351	5.72295441747805	"meanmale"	4.13291093552695	"meanfemale"
"3437"	"TRINITY_DN117820_c0_g3_i1"	1.515627511	2	0.599915232	0	NA	0.967150344	-0.04818792	2.199859939	1.137411673	0.247234402	-2.016048591	NA	NA	NA	NA	0.443604055	3.47249265	1.05086644126253e-05	0.000112439553460012	0.642451373343203	"meanmale"	-3.014881995768	"meanfemale"
"3460"	"TRINITY_DN117870_c0_g5_i2"	2.331313994	2	1.221143328	0.280191605	-1.835514364	2.00420213	1.003028016	0.178094177	-2.489287748	0	NA	NA	NA	NA	NA	0.736910951	3.517749556	0.0022030356419255	0.0135982565205957	0.589415249313191	"meanmale"	-2.83448493956941	"meanfemale"
"3468"	"TRINITY_DN117884_c1_g1_i1"	1.047527297	2	0.066987839	0.491310248	-1.025293763	1.173857824	0.231257682	1.60826516	0.685505288	0.563104476	-0.828525476	NA	NA	NA	NA	1.274740883	1.301610978	0.010317926400989	0.0494883466090512	0.352363163016461	"meanmale"	-0.923283955846941	"meanfemale"
"3469"	"TRINITY_DN117885_c0_g1_i3"	33.2269422	2	5.054281626	15.562772	3.960027147	99.96116183	6.643295765	132.1537321	7.046073358	46.72240871	5.546042747	NA	NA	NA	NA	6.219960943	1.542064933	0.00581122337749227	0.0307788749751613	6.46674748169092	"meanmale"	4.96082167623945	"meanfemale"
"3497"	"TRINITY_DN117942_c0_g1_i2"	0.308738467	2	-1.695542849	0.203106971	-2.299688338	1.096814269	0.133319245	0.422051074	-1.244510499	0.160217501	-2.641896349	NA	NA	NA	NA	1.766834431	1.785309772	0.00315109674786007	0.0184703887164226	-0.714772347440736	"meanmale"	-2.45987560709834	"meanfemale"
"3625"	"TRINITY_DN118227_c0_g1_i2"	2.839065607	2	1.505416188	1.079195757	0.109956581	2.584074629	1.369647736	2.56223899	1.357405048	1.416878428	0.502715976	NA	NA	NA	NA	1.979879587	1.113197189	0.0101190714101616	0.0487501951015726	1.41245262129319	"meanmale"	0.31977640519976	"meanfemale"
"3647"	"TRINITY_DN118266_c0_g1_i1"	1.667889237	2	0.738023484	0.513170307	-0.962490399	2.308373185	1.206876477	2.160936496	1.111656676	0.773893296	-0.369793433	NA	NA	NA	NA	0.538696243	1.674164082	0.00374662808894549	0.0213490178584395	1.03268836436871	"meanmale"	-0.63569248428145	"meanfemale"
"3654"	"TRINITY_DN118284_c0_g1_i1"	2.057272725	2	1.040733059	0.516011782	-0.954524088	2.219683623	1.15035406	2.446222797	1.290555808	1.141328348	0.190713899	NA	NA	NA	NA	2.218265569	1.447855043	0.00149150894799495	0.0096547429722144	1.16424546537123	"meanmale"	-0.270956200762502	"meanfemale"
"3723"	"TRINITY_DN118393_c0_g1_i3"	31.4635061	2	4.97560754	21.37795001	4.418051611	90.9939933	6.507699408	32.61158457	5.027312637	9.002672839	3.170353392	"kdm4a"	"Chr04"	73964755	73964755	4.758001832	1.793290971	0.000577655720999075	0.00420038231412185	5.69180756591974	"meanmale"	3.92508903991154	"meanfemale"
"3744"	"TRINITY_DN118431_c0_g1_i1"	26.26202474	2	4.714906244	9.63733095	3.268633649	39.30129483	5.29650494	33.59738936	5.07027723	6.016573036	2.58894198	NA	NA	NA	NA	5.002762965	2.108552103	5.97857504964262e-09	1.08999737071006e-07	5.04673854460357	"meanmale"	2.96846902834325	"meanfemale"
"3759"	"TRINITY_DN118457_c0_g3_i1"	6.237834922	2	2.641045374	2.349579123	1.232402352	4.048872586	2.017520244	6.759732767	2.756966213	1.864902103	0.899099899	NA	NA	NA	NA	2.035680157	1.461873276	0.00154557991398781	0.00997110932094415	2.50646148363831	"meanmale"	1.07542351822302	"meanfemale"
"3800"	"TRINITY_DN118540_c0_g2_i1"	0.284402521	2	-1.813993842	0.197491598	-2.340136818	1.012717627	0.018231968	0.579363492	-0.787459317	0.210771878	-2.246245705	NA	NA	NA	NA	0.908370993	1.650625966	0.0104327493179437	0.0499142913368182	-0.676700158219154	"meanmale"	-2.29172101369989	"meanfemale"
"3819"	"TRINITY_DN118565_c0_g1_i1"	2.483045053	2	1.312110438	1.193710294	0.255452746	3.20538002	1.680495408	2.354713387	1.235551467	0.943548207	-0.083831866	NA	NA	NA	NA	1.577035132	1.365167991	0.00418888424529593	0.023414379641848	1.42284986495348	"meanmale"	0.0958964101820706	"meanfemale"
"3846"	"TRINITY_DN118623_c0_g1_i1"	40.46135646	2	5.338472782	25.2027943	4.655511793	54.5881349	5.770515501	70.50350853	6.139623148	30.86997082	4.948132214	"npffr2"	"scaffold_51"	971509	971509	6.144001713	1.006942537	0.00438018240647157	0.024249973229702	5.78618945658396	"meanmale"	4.8092334559492	"meanfemale"
"3902"	"TRINITY_DN118731_c3_g2_i1"	8.239500637	2	3.042556904	1.673702007	0.743042687	8.425612871	3.07478163	16.7376115	4.065021761	4.17309358	2.061117273	NA	NA	NA	NA	2.076680501	1.936358846	0.000333411167986124	0.00258972530076048	3.47694435454287	"meanmale"	1.5476955024482	"meanfemale"
"3973"	"TRINITY_DN118874_c0_g1_i1"	16.19796013	2	4.017740235	13.6115635	3.766760887	47.02187439	5.555260144	27.60503306	4.786859424	12.18259461	3.606749521	NA	NA	NA	NA	4.436536537	1.261674954	0.00292849879734422	0.0173439529485717	4.92005771670195	"meanmale"	3.68898364050406	"meanfemale"
"3989"	"TRINITY_DN118899_c0_g1_i1"	6.291456373	2	2.653394017	3.802333106	1.926884926	9.176448736	3.197935942	6.646261993	2.732543165	2.502178442	1.323184678	"tom1"	"Chr04"	111630908	111630908	1.977980658	1.267238922	0.00604860772971539	0.0318132276226975	2.88195607182828	"meanmale"	1.65643036614595	"meanfemale"
"4238"	"TRINITY_DN119358_c1_g1_i1"	58.37935145	2	5.867386279	12.36919774	3.628680026	47.15359844	5.559295967	73.44553608	6.198602903	20.87306718	4.383570707	"c3orf52-like"	"Chr02"	49092078	49092078	4.990755755	1.872204378	2.14093031643685e-07	3.08118540232264e-06	5.89868228665703	"meanmale"	4.05495545641842	"meanfemale"
"4239"	"TRINITY_DN119358_c1_g2_i4"	4.968246062	2	2.312736628	2.681776338	1.42318892	5.290064988	2.403285446	16.93925472	4.082298496	3.184877128	1.671237715	"foxn1"	"Chr02"	27129568	27129568	2.238456847	1.6536333	0.004175416165624	0.0233645350511851	3.18045904108884	"meanmale"	1.55258695885517	"meanfemale"
"4265"	"TRINITY_DN119416_c2_g1_i1"	6.481852345	2	2.696406157	0.430952071	-1.214400668	4.380647329	2.131144073	4.656638188	2.219288792	1.599761212	0.677856578	NA	NA	NA	NA	2.650512687	2.349435466	8.78959431990342e-06	9.5189436358103e-05	2.37104189599586	"meanmale"	0.0221286400000197	"meanfemale"
"4343"	"TRINITY_DN119556_c0_g16_i1"	0	2	NA	0	NA	1.436299461	0.522356575	0.510169873	-0.970950389	0	NA	NA	NA	NA	NA	-0.007809241	8.095463522	1.28477427545906e-05	0.000135033945234826	-0.623880546508117	"meanmale"	-13.2877123795494	"meanfemale"
"4345"	"TRINITY_DN119556_c0_g19_i1"	1.208103019	2	0.272743483	0.138283072	-2.854303536	2.496290352	1.319785749	0.597685243	-0.742542172	0.116782189	-3.098107836	NA	NA	NA	NA	1.027289463	3.515503247	5.18891119512749e-06	5.91754156916665e-05	0.520171988359978	"meanmale"	-2.96993087987296	"meanfemale"
"4368"	"TRINITY_DN119592_c2_g1_i2"	4.171410292	2	2.06053522	2.23609036	1.160978488	3.915570607	1.969222563	5.707736602	2.51291876	2.141057625	1.098323625	NA	NA	NA	NA	2.602027595	1.100983937	0.006899380886808	0.0354287541070369	2.2011128811285	"meanmale"	1.13005707812321	"meanfemale"
"4388"	"TRINITY_DN119634_c0_g1_i1"	1.764067548	2	0.818905804	0.872766746	-0.196331961	1.379479715	0.464124242	1.664232687	0.73485716	0.655610368	-0.609089425	NA	NA	NA	NA	2.194111187	1.100691265	0.00934575493503811	0.0455960112194527	0.680498385034584	"meanmale"	-0.387810664537235	"meanfemale"
"4417"	"TRINITY_DN119670_c0_g1_i4"	56.42003377	2	5.818135624	13.87162385	3.794064778	51.34059665	5.682028157	51.88575841	5.697266697	33.59143073	5.070021339	"rcvrn.2"	"Chr07"	98241266	98241266	5.920830087	1.200913538	0.00208142181616436	0.0129458208271709	5.73377631989407	"meanmale"	4.56873912515881	"meanfemale"
"4456"	"TRINITY_DN119733_c1_g1_i9"	27.17617849	2	4.764270694	11.51083594	3.524920704	22.88449948	4.516298833	32.19245838	5.008650847	14.09556401	3.817169301	NA	NA	NA	NA	3.463864417	1.125845809	0.0032402747804619	0.0189131039783525	4.77704154658909	"meanmale"	3.67844379917306	"meanfemale"
"4570"	"TRINITY_DN119901_c0_g2_i2"	23.12207235	2	4.531198802	6.941093712	2.795163007	18.39692189	4.201392495	9.399197044	3.232537515	7.645905368	2.934687344	NA	NA	NA	NA	2.942846015	1.245124487	0.00639107173709964	0.0332443449036361	4.08515526695344	"meanmale"	2.86663098970468	"meanfemale"
"4629"	"TRINITY_DN120002_c1_g1_i1"	3.09809972	2	1.631383582	0.570406386	-0.809937961	2.542467649	1.346229417	3.82701423	1.936219265	1.376334279	0.460830909	NA	NA	NA	NA	1.136629424	1.688435181	0.00282666525566863	0.0168498704927417	1.65807916377938	"meanmale"	-0.038791082872787	"meanfemale"
"4637"	"TRINITY_DN120010_c0_g1_i1"	6.384935702	2	2.674672092	2.30848411	1.206945802	7.557558692	2.917920278	5.288761019	2.402929786	3.458386224	1.790098995	NA	NA	NA	NA	3.537211949	1.180701226	0.00259399566847857	0.015676483151811	2.68044104409698	"meanmale"	1.5278386173134	"meanfemale"
"4653"	"TRINITY_DN120044_c0_g2_i2"	3.360096351	2	1.748502603	0.692291955	-0.530547512	3.376170451	1.755387742	3.314904886	1.728967476	1.531229445	0.614690478	NA	NA	NA	NA	1.679616363	1.594271585	0.00132650294881397	0.00868354594392892	1.7443723434846	"meanmale"	0.152976050644316	"meanfemale"
"4701"	"TRINITY_DN120135_c0_g1_i1"	5.649737136	2	2.498183745	2.397527538	1.261547386	3.194734284	1.675695943	5.019299102	2.327485919	1.790112765	0.84005047	NA	NA	NA	NA	3.662311418	1.170060416	0.003685991757812	0.0210564178725582	2.20831649231421	"meanmale"	1.06620642830913	"meanfemale"
"4807"	"TRINITY_DN120324_c0_g1_i2"	13.31265431	2	3.734726343	4.514718497	2.174636035	11.32673924	3.50166069	10.21712946	3.352918018	7.242428331	2.856473503	NA	NA	NA	NA	3.467010128	1.009416218	0.00990872210684418	0.0479126479385034	3.53840667663647	"meanmale"	2.55549063210777	"meanfemale"
"4819"	"TRINITY_DN120340_c2_g4_i4"	6.323545928	2	2.660733776	2.291022051	1.195991345	6.549846466	2.711461089	4.984717269	2.317511678	2.976620749	1.57367542	NA	NA	NA	NA	1.65765096	1.196179648	0.0102703040627388	0.0493358346742619	2.57356920466677	"meanmale"	1.39721229414335	"meanfemale"
"4854"	"TRINITY_DN120395_c0_g1_i1"	9.353115599	2	3.225447019	4.235037	2.082374574	9.469242069	3.243248955	5.915436472	2.564484622	2.806995736	1.489026872	NA	NA	NA	NA	2.846328006	1.260787425	0.00336345959422956	0.0195315589615086	3.04369995136474	"meanmale"	1.81603290705402	"meanfemale"
"4899"	"TRINITY_DN120448_c1_g1_i3"	13.40094409	2	3.744262736	11.78920935	3.559395061	25.69942684	4.683664279	29.19364246	4.86758232	4.12416996	2.044103788	"qdpr"	"Chr01"	16477747	16477747	4.497783022	1.541595697	0.00113360146471579	0.00758603545250243	4.50873104990563	"meanmale"	2.99218646053821	"meanfemale"
"4921"	"TRINITY_DN120481_c0_g1_i2"	13.25137998	2	3.728070703	5.308773554	2.408378605	28.63391874	4.839653221	15.32914327	3.938205163	6.313276401	2.658388915	NA	NA	NA	NA	2.438959185	1.744010935	0.00027219881562941	0.00214770979456284	4.2533525148699	"meanmale"	2.5388174824511	"meanfemale"
"4951"	"TRINITY_DN120528_c0_g1_i2"	10.04519891	2	3.328434227	5.758733663	2.5257516	17.16028855	4.101001907	8.776172917	3.133591951	4.089253379	2.031837458	NA	NA	NA	NA	4.570204976	1.314623897	0.000624436872580789	0.00450378254454524	3.58423938412221	"meanmale"	2.2998581625132	"meanfemale"
"5016"	"TRINITY_DN120629_c2_g4_i6"	41.72241494	2	5.38275076	3.278682475	1.71311619	54.72681423	5.774175971	50.26074213	5.651360069	13.03010805	3.703777142	NA	NA	NA	NA	3.322416888	2.59562233	8.4047782227442e-07	1.10560956568282e-05	5.61186356780065	"meanmale"	3.02759558143454	"meanfemale"
"5074"	"TRINITY_DN120714_c0_g1_i1"	6.003199169	2	2.585731533	1.264117929	0.338131058	5.74085447	2.521265484	8.429098233	3.075378296	2.949477847	1.560459573	NA	NA	NA	NA	3.590781805	1.69834984	0.000129371978975968	0.00109713244734431	2.7494235582623	"meanmale"	1.0751203948169	"meanfemale"
"5082"	"TRINITY_DN120731_c0_g1_i5"	8.240021037	2	3.042648021	2.089500622	1.063158188	10.58042558	3.403325754	9.462850433	3.242274823	3.361172436	1.748964558	"srbd1-like"	"Chr05"	15526328	15526328	2.211973068	1.805749262	4.6882131128864e-05	0.000440741512433093	3.23693120498506	"meanmale"	1.44648732265489	"meanfemale"
"5100"	"TRINITY_DN120758_c3_g1_i1"	3.962522228	2	1.986419028	0.652383847	-0.616207033	5.449681309	2.446171865	4.030547712	2.0109759	1.432465395	0.518500287	"prhoxnb"	"Chr02"	152123514	152123514	2.821354894	2.117145512	4.03973747325135e-06	4.66674813896998e-05	2.16382622649319	"meanmale"	0.0600814557804027	"meanfemale"
"5101"	"TRINITY_DN120758_c3_g3_i1"	4.820583493	2	2.269207784	0	NA	2.244351313	1.166298522	2.554369397	1.352967174	0	NA	"LOC100497560"	"scaffold_8947"	665	665	2.095732959	10.3751399	1.77122765998712e-21	1.04682912482793e-19	1.68101503505004	"meanmale"	-13.2877123795494	"meanfemale"
"5299"	"TRINITY_DN121065_c0_g1_i2"	2.554088374	2	1.352808445	1.133412905	0.180673534	4.977658523	2.315467262	4.362513143	2.125159478	1.177489107	0.235713713	NA	NA	NA	NA	1.458544727	1.810841021	0.000604843799294853	0.0043719676035181	1.98726750402519	"meanmale"	0.208580941743395	"meanfemale"
"5321"	"TRINITY_DN121093_c3_g5_i3"	7.778108235	2	2.95941931	4.707097276	2.234837668	10.58849442	3.404425562	7.829283684	2.968880319	3.60900813	1.851602393	"rfc3"	"Chr02"	149888952	149888952	3.211812443	1.103171993	0.00569678386942777	0.0302618081922357	3.12632239255939	"meanmale"	2.05594274035491	"meanfemale"
"5425"	"TRINITY_DN121243_c0_g1_i4"	78.73998366	2	6.299024508	24.43727322	4.611011409	46.07600599	5.52594376	59.0513856	5.883899007	28.42253997	4.828963581	NA	NA	NA	NA	5.702171659	1.243576155	0.000371623806450936	0.00283879612762413	5.93756155893077	"meanmale"	4.72410487985824	"meanfemale"
"5435"	"TRINITY_DN121257_c0_g1_i1"	7.00801272	2	2.809005394	2.284110974	1.191632746	5.996279454	2.584067621	5.516903651	2.463858785	2.824558785	1.498025526	NA	NA	NA	NA	1.322762888	1.289295442	0.00895927375402127	0.0440014965582157	2.62616621177973	"meanmale"	1.35300415741703	"meanfemale"
"5472"	"TRINITY_DN121322_c0_g1_i2"	16.32714247	2	4.029200412	5.158827786	2.367043287	18.55477934	4.213718939	19.39212374	4.277398905	9.703884886	3.278562436	NA	NA	NA	NA	3.873614831	1.311341737	0.000737642269369674	0.00520586752698049	4.17723601883045	"meanmale"	2.8936449621557	"meanfemale"
"5535"	"TRINITY_DN121418_c2_g1_i1"	124.5751851	2	6.960872907	50.49450975	5.658054628	53.38840333	5.738454498	137.9591794	7.108097642	41.48640163	5.374566624	NA	NA	NA	NA	6.929465729	1.22169457	0.00521793632048086	0.0281307854250592	6.71846697159234	"meanmale"	5.52326572435916	"meanfemale"
"5572"	"TRINITY_DN121465_c5_g2_i1"	6.349867618	2	2.666726515	0	NA	6.411116398	2.680575602	7.683671669	2.941795873	0	NA	"entpd4"	"Chr03"	107142946	107142946	1.042314324	9.281980254	4.01694675071407e-16	1.56786649310735e-14	2.76871052995296	"meanmale"	-13.2877123795494	"meanfemale"
"5584"	"TRINITY_DN121490_c3_g1_i3"	1.004214071	2	0.006066845	0.482770408	-1.050590848	1.39051112	0.475615282	1.263526523	0.337455949	0.342610976	-1.545356724	NA	NA	NA	NA	0.957284976	1.609327338	0.00353609014519944	0.0203534989877658	0.286310150919131	"meanmale"	-1.27651765502939	"meanfemale"
"5590"	"TRINITY_DN121497_c2_g2_i2"	30.55810292	2	4.933483077	11.90783188	3.573838853	21.91449248	4.453813363	25.83265938	4.691124266	7.963877941	2.99347111	"emc1"	"scaffold_378"	85207	85207	3.162013376	1.424603913	0.000589952431827408	0.00427732662854866	4.70608024611818	"meanmale"	3.31265862660332	"meanfemale"
"5607"	"TRINITY_DN121524_c0_g1_i2"	11.60601505	2	3.5368008	3.538237327	1.82303082	12.36343034	3.628007182	11.07179877	3.468817722	3.694074773	1.885213069	NA	NA	NA	NA	1.897173569	1.71767515	0.000121319581568525	0.00103482615728474	3.54603194510098	"meanmale"	1.85449683178714	"meanfemale"
"5652"	"TRINITY_DN121580_c0_g1_i1"	2.340298906	2	1.226692804	0.086545067	-3.5304046	2.34857699	1.231786888	2.530432464	1.33938397	0.208824699	-2.259635736	NA	NA	NA	NA	0.150031706	3.888745557	1.33219993504258e-07	1.97776182023197e-06	1.26695807705463	"meanmale"	-2.75842939195495	"meanfemale"
