gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2
TRINITY_DN105941_c0_g1_i1	0.000678547	0.001839464	22.09533431	2	4.465669855	16.30831641	4.027535948	27.13708859	4.762194044	7.945566396	2.990150065	22.9849135	4.522615332	56.83291733	5.828654868	10.9415975	3.451751485	18.62518353	4.219182737	6.496831698	2.699736332	14.73847188	3.881515045	NA	NA	NA	NA	3.85186051	-1.376295706	1	female	11.28615678	29.53508745	3.49648239	meanmale	4.884357979	meanfemale
TRINITY_DN106065_c0_g1_i2	1.09E-10	9.29E-10	46.26702019	2	5.531912281	22.78659149	4.510113232	56.74083768	5.826315545	17.06823137	4.093241667	39.42149301	5.300910511	56.46616851	5.819314836	13.15054269	3.717050432	46.88497818	5.551053856	15.29739887	3.935214457	16.50532165	4.044859348	sass6	Chr01	124600137	124600137	6.823913387	-1.536839044	1	female	16.96161721	49.15609951	4.084201826	meanmale	5.619298539	meanfemale
TRINITY_DN106090_c0_g2_i1	2.22E-05	8.12E-05	332.9104858	2	8.378990502	100.6059544	6.652571884	137.8505405	7.106961114	68.61975385	6.100552046	126.1397459	6.978879122	123.5120978	6.948508548	63.44163255	5.987357991	248.3488393	7.956224194	63.57080474	5.990292446	87.15416545	6.445497713	NA	NA	NA	NA	6.422139207	-1.354660205	1	female	76.6784622	193.7523419	6.260749499	meanmale	7.598069938	meanfemale
TRINITY_DN106219_c0_g3_i1	5.85E-05	0.000197597	264.803974	2	8.048780963	129.6654608	7.018650428	162.2126421	7.341742451	83.85561183	6.389835431	162.0412369	7.340217192	193.1849392	7.593838815	74.00167309	6.209485984	243.104731	7.925434159	69.45507454	6.118008199	130.6147207	7.029173692	rtn1	Chr08	82589838	82589838	6.917951826	-1.086895857	1	female	97.51850819	205.0695046	6.607604151	meanmale	7.679969158	meanfemale
TRINITY_DN106366_c0_g5_i1	2.29E-50	2.81E-48	56.51658684	2	5.820602436	1.568078953	0.648998201	114.1762706	6.835119034	2.601970864	1.379604807	87.44985272	6.450384049	124.2320271	6.956893339	3.165067103	1.662236087	60.33042416	5.91481382	3.12162515	1.642297306	2.510915954	1.328213739	nkx6-1	Chr01	92538054	92538054	6.411438668	-5.069764019	5	female	2.593531605	88.54103228	1.374917951	meanmale	6.468274289	meanfemale
TRINITY_DN106372_c0_g1_i1	0.009806424	0.020277337	89.38518072	2	6.48196376	17.73177643	4.148265172	30.47844682	4.92971748	19.25868199	4.267437067	29.72051873	4.893387391	20.85036267	4.382000573	20.47975376	4.356126464	25.48017959	4.671303541	21.69991179	4.439617273	10.9226058	3.449245175	NA	NA	NA	NA	3.874777994	-1.115997028	1	female	18.01854595	39.18293771	4.171410689	meanmale	5.292153661	meanfemale
TRINITY_DN106459_c0_g1_i1	0.015985724	0.031291795	23.03301609	2	4.525631434	4.82532287	2.270625479	17.56388327	4.134539946	14.41230309	3.849228992	2.428619688	1.280136587	19.89528714	4.314354816	7.783036728	2.960333165	38.27657307	5.258389765	1.924239401	0.944288301	8.755262901	3.1301505	Xetrov90026410m	scaffold_147	378361	378361	3.031317457	-1.440455412	1	female	7.540032998	20.23947585	2.914570837	meanmale	4.339100023	meanfemale
TRINITY_DN106615_c0_g1_i1	3.63E-14	4.83E-13	76.22331668	2	6.25216048	9.423684358	3.236291218	61.44067852	5.941122243	11.28295104	3.496072547	57.93961595	5.856478217	58.23384078	5.863785869	10.17264005	3.346622237	72.87381918	6.187328697	15.42064075	3.946790807	8.380208216	3.06698609	rab11fip2	scaffold_169	184723	184723	4.279299203	-2.581065171	1	female	10.93602488	65.34225422	3.451016526	meanmale	6.029944322	meanfemale
TRINITY_DN106620_c0_g1_i1	5.58E-27	2.34E-25	25.8748084	2	4.693476275	5.207735642	2.380656215	39.25915874	5.294957353	4.715339288	2.237361582	32.51630556	5.023091445	41.54265447	5.376521499	4.881724987	2.287391023	24.00250142	4.585112859	3.67341968	1.87712373	3.939677844	1.978077662	NA	NA	NA	NA	6.207187061	-2.855106392	1	female	4.483579488	32.63908572	2.164650975	meanmale	5.02852874	meanfemale
TRINITY_DN106700_c0_g5_i1	0.01187832	0.024048721	35.54032396	2	5.151384927	11.01191006	3.460992827	13.0774825	3.709012934	11.51165349	3.525023166	17.24149502	4.107812972	18.08468713	4.176696734	14.45697486	3.853693793	32.04335054	5.001953103	7.756102929	2.955331949	10.52919588	3.396323356	NA	NA	NA	NA	2.843230226	-1.0758901	1	female	11.05316744	23.19746783	3.466387949	meanmale	4.535895428	meanfemale
TRINITY_DN106780_c0_g1_i1	0.015654987	0.030719015	1.659928343	2	0.731120964	1.767379155	0.821611574	5.231900813	2.38733519	1.466338497	0.552218181	2.926855892	1.549351714	2.696136281	1.430893422	0.717955586	-0.478033496	2.716052716	1.441511481	0.570547859	-0.809580186	1.787399467	0.837862099	NA	NA	NA	NA	0.025176942	-1.288106872	1	female	1.261924113	3.046174809	0.335625155	meanmale	1.606998735	meanfemale
TRINITY_DN106815_c0_g2_i2	5.33E-12	5.43E-11	641.9198116	2	9.326249277	145.9663716	7.189492222	291.2748967	8.186237559	77.27365597	6.271904751	365.8106446	8.514953246	249.1927017	7.961118005	63.90051515	5.997755657	579.544296	9.178775124	62.85012582	5.973843728	83.12673597	6.377240659	NA	NA	NA	NA	7.692337192	-2.320241606	1	female	86.6234809	425.5484701	6.436686242	meanmale	8.733179655	meanfemale
TRINITY_DN106873_c0_g1_i2	3.14E-34	1.91E-32	154.0123015	2	7.266901778	10.23607094	3.355590146	152.7191847	7.254737496	10.08914203	3.334731589	160.2469861	7.324153413	147.4889425	7.204462987	7.671804161	2.939565893	198.203947	7.630841882	2.973980717	1.572395293	6.00417271	2.585965477	LOC496670	Chr03	35140799	35140799	5.100321454	-4.461288864	3	female	7.395034112	162.5342724	2.886556802	meanmale	7.34460015	meanfemale
TRINITY_DN106923_c0_g1_i1	2.39E-06	1.03E-05	1.812878883	2	0.858282543	0.974863899	-0.036727277	8.04314337	3.007759436	1.504393472	0.589181951	5.130257016	2.359031104	6.7156768	2.747532801	1.098942137	0.136115426	5.39330468	2.431169537	1.070003644	0.09761571	0.985906849	-0.020476751	sertad1	Chr08	57074571	57074571	2.084492465	-2.251205055	1	female	1.126822	5.41905215	0.172259636	meanmale	2.438040531	meanfemale
TRINITY_DN106942_c0_g1_i1	5.87E-08	3.32E-07	17.36249965	2	4.11790276	4.918779362	2.298300343	12.9951788	3.699904579	4.182979301	2.064530859	14.68239117	3.876015039	17.27801755	4.11086579	5.661387265	2.501155614	14.03819016	3.811285047	3.925610438	1.972917013	3.500572483	1.807590879	kdm8	Chr09	25889994	25889994	4.158369025	-1.77674507	1	female	4.43786577	15.27125547	2.149866032	meanmale	3.932746767	meanfemale
TRINITY_DN107038_c0_g1_i1	9.48E-10	7.12E-09	23.40642888	2	4.548832934	0.23667216	-2.079038085	16.06885218	4.006194974	1.413787637	0.499565431	30.17932429	4.915488599	10.60327159	3.406437565	1.081602166	0.113169946	8.884923894	3.151359419	0.916834132	-0.125267341	3.35094351	1.744567366	gria4	Chr02	157660626	157660626	1.797320387	-3.677024286	3	female	1.399967921	17.82856017	0.485393769	meanmale	4.156118291	meanfemale
TRINITY_DN107178_c0_g3_i1	2.69E-05	9.70E-05	50.34109956	2	5.653664823	18.37707074	4.199834918	31.18546043	4.962801654	19.34447066	4.273849346	33.27459261	5.056349098	28.77195746	4.846591471	15.4942741	3.953663262	45.93414557	5.521495088	16.89118052	4.078198256	17.76783398	4.151195913	NA	NA	NA	NA	5.748213952	-1.121635269	1	female	17.574966	37.90145113	4.135449993	meanmale	5.244181181	meanfemale
TRINITY_DN107229_c0_g1_i1	2.53E-06	1.09E-05	49.34310197	2	5.624776509	2.255695099	1.173572073	8.283162047	3.050181613	0.35728231	-1.484863611	3.961923738	1.98620111	2.568448253	1.360897008	0.281144336	-1.830617113	33.89948601	5.083191494	3.11134321	1.637537546	0.553029551	-0.854571522	NA	NA	NA	NA	3.683620377	-3.932370133	3	female	1.311698901	19.6112244	0.391436589	meanmale	4.293607706	meanfemale
TRINITY_DN107308_c0_g1_i1	2.05E-05	7.55E-05	39.67724069	2	5.310239793	13.9795889	3.805250031	25.24994436	4.658208304	9.632348074	3.267887526	20.89218578	4.384891533	17.45216233	4.125333893	10.41415504	3.380473885	37.7269335	5.237522935	9.135892649	3.191545698	10.68966593	3.418144862	NA	NA	NA	NA	4.82610265	-1.403345428	1	female	10.77033012	28.19969333	3.428990565	meanmale	4.817607568	meanfemale
TRINITY_DN107311_c0_g1_i1	6.83E-19	1.46E-17	48.85334815	2	5.610385535	2.438013394	1.285706052	17.00892403	4.088219975	1.927554598	0.946771725	41.24537397	5.366160412	33.26543591	5.055952034	3.014847648	1.592085099	50.29658042	5.652388412	1.805569145	0.85245367	1.305333761	0.384418737	NA	NA	NA	NA	3.55313863	-4.168561041	3	female	2.098263709	38.1339325	1.069196007	meanmale	5.253003409	meanfemale
TRINITY_DN107361_c0_g1_i2	0.002639257	0.006286068	2.319193698	2	1.213623318	1.899477082	0.925602305	4.897403663	2.292017113	1.733529558	0.793712436	7.223265772	2.852651254	1.525079801	0.608884735	1.060973671	0.085388855	7.297641641	2.867430307	1.635178401	0.709448045	0.853775003	-0.228072171	NA	NA	NA	NA	0.401946576	-1.71593821	1	female	1.436586743	4.652516915	0.522645107	meanmale	2.218011395	meanfemale
TRINITY_DN107371_c0_g1_i1	0.010225429	0.021061415	3.182483306	2	1.670152946	1.045831003	0.064649744	3.235747333	1.694098958	1.874216561	0.906287662	4.041195945	2.014782305	1.13358422	0.180891581	0.908103785	-0.139070906	2.789640352	1.480079138	1.417989954	0.503847312	0.634606707	-0.656065326	NA	NA	NA	NA	0.785639247	-1.294446346	1	female	1.176149602	2.876530231	0.234071577	meanmale	1.524329632	meanfemale
TRINITY_DN107374_c0_g2_i1	6.39E-15	9.24E-14	10.43143656	2	3.382865946	2.163859753	1.113606996	13.36649548	3.740549354	2.575113196	1.364635851	14.03515885	3.810973487	15.07423634	3.914013012	2.225010169	1.15381193	12.89316024	3.688534021	2.259341255	1.175902194	2.222564573	1.152225335	NA	NA	NA	NA	4.236174906	-2.522890726	1	female	2.289177789	13.16009749	1.194829514	meanmale	3.718098272	meanfemale
TRINITY_DN107450_c0_g3_i2	2.33E-23	7.34E-22	17.11163263	2	4.09690551	2.907778015	1.539917136	23.53850252	4.556950636	2.564133615	1.358471442	24.93309933	4.639990324	29.17631869	4.866725958	1.581984906	0.661735835	13.48782148	3.753585441	2.333322713	1.222385855	2.576627707	1.365484099	NA	NA	NA	NA	5.148279992	-3.177637005	3	female	2.392769391	21.64947493	1.25868136	meanmale	4.43626013	meanfemale
TRINITY_DN107473_c0_g2_i2	0.000589098	0.001619553	4.624295333	2	2.209233539	0.584918339	-0.773692872	4.612979286	2.205698814	0.231225562	-2.112627198	6.571624989	2.716250155	5.270880845	2.398044078	0.581792896	-0.781422414	3.433133021	1.779525757	3.69873232	1.887030895	0.556747397	-0.844905187	NA	NA	NA	NA	2.87155615	-2.107771112	1	female	1.130683303	4.902582695	0.177194896	meanmale	2.293541965	meanfemale
TRINITY_DN107522_c0_g2_i2	0.026890667	0.049173499	11.48516345	2	3.521699483	6.923826752	2.791569626	14.6302886	3.870886324	7.035907864	2.814736591	5.373862061	2.42595929	21.74319749	4.442492209	9.135790854	3.191529623	35.38391881	5.145021932	15.42764313	3.947445774	5.843989485	2.546953582	gyltl1b	Chr04	5589270	5589270	4.407352723	-1.006747536	1	female	8.873431617	17.72328608	3.149492145	meanmale	4.147574214	meanfemale
TRINITY_DN107530_c1_g1_i1	5.62E-08	3.19E-07	122.3586074	2	6.934971782	72.89502543	6.187748459	191.224426	7.579123007	65.10050261	6.024596777	143.3681212	7.163580457	156.3982559	7.289080614	31.97486402	4.998866319	123.0152785	6.942693699	26.6168409	4.734267446	50.26415265	5.651457961	NA	NA	NA	NA	8.083055322	-1.5819096	1	female	49.37027712	147.2729378	5.625570838	meanmale	7.202348541	meanfemale
TRINITY_DN107645_c0_g1_i1	0.001389194	0.003523352	116.9540097	2	6.869797514	91.08171803	6.509089599	97.5325982	6.607812585	36.74547439	5.199494672	110.1945903	6.78390959	59.61968569	5.897716864	38.05892722	5.250162991	151.5722136	7.243861491	50.42674222	5.656117119	53.43987162	5.739844637	ube2i	Chr09	22917092	22917092	6.428201841	-1.013694696	1	female	53.9505467	107.1746195	5.753565674	meanmale	6.743819485	meanfemale
TRINITY_DN107696_c0_g1_i4	1.38E-17	2.64E-16	23.0117482	2	4.524298684	6.256383183	2.645328876	31.92938109	4.996812683	5.465290129	2.450298084	25.6554124	4.681191311	31.97790926	4.999003712	6.921679558	2.791122153	23.05279788	4.526869954	4.234340293	2.082137216	5.521078354	2.464950076	NA	NA	NA	NA	5.796435419	-2.248876587	1	female	5.679754303	27.12544977	2.505828523	meanmale	4.761575154	meanfemale
TRINITY_DN107727_c0_g1_i1	2.07E-15	3.16E-14	174.6956015	2	7.448699474	31.46769981	4.975799821	96.79829521	6.596909734	22.41354415	4.486298888	84.80067053	6.406003767	92.46205853	6.530789577	22.54523655	4.494750742	148.6294429	7.215576126	19.93631961	4.317327197	22.74464172	4.507454804	NA	NA	NA	NA	6.025938824	-2.33861706	1	female	23.82148837	119.4772137	4.574191651	meanmale	6.900591689	meanfemale
TRINITY_DN107740_c0_g1_i1	8.75E-21	2.21E-19	30.30032762	2	4.921261488	6.224819026	2.638031894	35.05039542	5.131358815	5.476188134	2.453172011	31.06394156	4.957168993	30.14234612	4.913719808	6.00017502	2.585004584	33.92904648	5.084448981	5.647401856	2.497587294	4.631048685	2.211338924	NA	NA	NA	NA	5.438153899	-2.521128149	1	female	5.595926544	32.09721144	2.484377025	meanmale	5.004376058	meanfemale
TRINITY_DN107777_c0_g3_i1	0.000142654	0.000446671	2.764035629	2	1.466776212	2.571245124	1.362467153	6.653436431	2.73409967	1.085190579	0.117948428	5.230048406	2.386824299	5.271050556	2.398090529	0.996255264	-0.005412653	3.478957626	1.798655107	1.542815935	0.625565952	1.695894375	0.762046318	ppp2r2d	Chr07	12973710	12973710	3.209854645	-1.572555001	1	female	1.578280255	4.67950573	0.658353408	meanmale	2.226356154	meanfemale
TRINITY_DN107787_c0_g1_i1	1.96E-07	1.02E-06	119.1890715	2	6.89710815	54.41837874	5.766022071	75.87311838	6.245516928	33.42340422	5.062786776	78.05285912	6.286379575	111.7452097	6.804069177	31.34026304	4.969945383	105.5239812	6.72142709	27.67816317	4.790676298	42.23294996	5.400297117	cyp3a5	Chr06	73744779	73744779	6.416478001	-1.38345678	1	female	37.81863183	98.07684798	5.241025266	meanmale	6.615840709	meanfemale
TRINITY_DN107852_c0_g1_i2	2.38E-05	8.65E-05	40.20180864	2	5.329188503	37.90637318	5.244368523	70.31948511	6.135852602	26.6412429	4.735589485	58.60079176	5.872848252	54.51437353	5.768564763	22.18256366	4.471354204	58.29037457	5.865185767	22.68692077	4.503788904	27.17299075	4.764101457	sirt3.1	Chr04	14651574	14651574	6.667218231	-1.052454094	1	female	27.31801825	56.38536672	4.771780924	meanmale	5.817248894	meanfemale
TRINITY_DN107990_c0_g1_i1	1.53E-06	6.87E-06	34.38497718	2	5.103706483	21.43977787	4.422218054	47.09226899	5.557418331	17.28417625	4.111379942	36.51065106	5.19024549	33.72701966	5.075832933	13.71730168	3.777924813	43.18642487	5.432505985	16.28017865	4.025044626	16.19482205	4.017460711	NA	NA	NA	NA	5.920789231	-1.206767703	1	female	16.9832513	38.98026835	4.086040772	meanmale	5.284672117	meanfemale
TRINITY_DN108208_c0_g1_i3	3.02E-82	8.86E-80	802.866507	2	9.64901632	2.846394058	1.509135404	378.7965683	8.565279451	0.653971287	-0.6127008	479.714811	8.906033173	590.3070113	9.205321667	2.201378525	1.138407237	626.2145875	9.290513306	3.180728039	1.669357023	3.321504357	1.731836807	NA	NA	NA	NA	6.763403059	-7.907084367	7	female	2.440795253	575.579897	1.287351279	meanmale	9.168872394	meanfemale
TRINITY_DN108427_c0_g3_i5	2.17E-12	2.33E-11	119.6520707	2	6.902701554	59.66411288	5.898791527	267.5520578	8.063675815	32.16883394	5.007591737	177.5116712	7.471770073	122.5463706	6.937183947	19.25861526	4.267432069	146.9365889	7.199049878	26.821705	4.745329044	32.50405211	5.022547677	NA	NA	NA	NA	6.587827832	-2.299274528	1	female	34.08346384	166.8397518	5.091000056	meanmale	7.382319261	meanfemale
TRINITY_DN108429_c0_g1_i1	0.004814734	0.010760886	63.67667152	2	5.992693021	19.38528317	4.276889904	15.74153059	3.97650392	14.20893489	3.828726508	18.25456896	4.190185698	23.43234013	4.550429135	13.38645062	3.74270158	43.72378859	5.450346508	17.32449457	4.114741358	13.40627381	3.7448364	NA	NA	NA	NA	4.815292273	-1.099479237	1	female	15.54228741	32.96577996	3.958126941	meanmale	5.04289731	meanfemale
TRINITY_DN108429_c0_g2_i1	1.16E-09	8.60E-09	37.08387943	2	5.21272027	18.72703721	4.227050765	51.5736158	5.688561291	12.63839973	3.659741896	36.27480032	5.180895768	52.20357944	5.706076826	13.61787687	3.767429889	36.5568177	5.192068583	8.759295481	3.130814837	14.65034082	3.872862322	NA	NA	NA	NA	5.94082865	-1.641254156	1	female	13.67859002	42.73853854	3.773847621	meanmale	5.41746567	meanfemale
TRINITY_DN108436_c0_g1_i2	4.24E-09	2.87E-08	261.0001274	2	8.027906701	84.81852545	6.406307497	178.3972889	7.478949881	71.91704241	6.168261786	194.3342806	7.602396605	152.1128585	7.248998303	44.59912108	5.478943374	233.1985776	7.865415179	88.83744233	6.473095953	61.92218613	5.952384501	NA	NA	NA	NA	7.230912246	-1.546252816	1	female	70.41886348	203.8086266	6.137890038	meanmale	7.671071307	meanfemale
TRINITY_DN108450_c0_g1_i2	0.000895018	0.002364632	48.30524627	2	5.594107979	46.63707188	5.543405306	71.84527062	6.166821286	36.4915978	5.189492416	71.11720705	6.152126762	91.41768725	6.514401416	16.27018856	4.024159066	38.6327894	5.271753943	10.34796855	3.371275669	31.66500821	4.984817548	NA	NA	NA	NA	6.42563874	-1.185381359	1	female	28.282367	64.26364012	4.821830962	meanmale	6.005930797	meanfemale
TRINITY_DN108450_c0_g4_i1	0.001138046	0.002944977	143.565358	2	7.165563862	80.80538542	6.336379542	92.09895649	6.525112905	91.50378931	6.515759584	122.4166223	6.935655657	128.8867265	7.009959884	36.10338432	5.174062176	110.862374	6.792625997	20.84059385	4.381324482	55.21078354	5.786878171	lig4	Chr02	114361671	114361671	6.644280114	-1.085054759	1	female	56.89278729	119.5660075	5.830173858	meanmale	6.90166348	meanfemale
TRINITY_DN108541_c0_g1_i1	1.18E-23	3.84E-22	57.70250385	2	5.850562017	9.224881957	3.20553045	64.2179482	6.004904666	11.02117295	3.462205869	49.12079175	5.61826191	54.07108321	5.756785353	11.52862315	3.527148319	49.00242597	5.61478127	9.380667079	3.229690519	9.652318526	3.270875525	NA	NA	NA	NA	6.229506298	-2.427446322	1	female	10.16153273	54.8229506	3.345046125	meanmale	5.776708072	meanfemale
TRINITY_DN108556_c0_g1_i1	0.008655535	0.018171308	5.137713434	2	2.361126423	4.199413719	2.070187927	4.17896113	2.06314434	1.485335595	0.570788929	9.516560677	3.250440272	3.992786524	1.99739594	1.767638627	0.821823363	5.240457988	2.389692901	2.782672016	1.476470873	1.899966235	0.92597378	NA	NA	NA	NA	1.644070474	-1.235949738	1	female	2.427005238	5.613295951	1.279177222	meanmale	2.488848125	meanfemale
TRINITY_DN108604_c0_g1_i1	0.01118707	0.022806822	20.0308442	2	4.32415132	13.60135454	3.76567843	31.6939789	4.986136884	7.538586819	2.914294102	15.40330305	3.945167847	8.91649396	3.156476542	8.715046491	3.123508361	19.11667926	4.256760031	6.925708519	2.79196167	8.650319682	3.11275345	NA	NA	NA	NA	3.05844425	-1.070368362	1	female	9.08620321	19.03225987	3.183677571	meanmale	4.250374971	meanfemale
TRINITY_DN108688_c0_g1_i1	1.59E-07	8.43E-07	7.245146173	2	2.857014797	3.758170974	1.910030702	20.85259392	4.382154951	4.480124552	2.163538841	14.59474151	3.867376754	18.24742019	4.189620606	3.163816963	1.661666138	12.24566763	3.614199526	2.809557736	1.490343048	3.333984513	1.737247403	NA	NA	NA	NA	3.504191059	-2.054246154	1	female	3.509130948	14.63711388	1.811113785	meanmale	3.871559209	meanfemale
TRINITY_DN108703_c0_g8_i1	0.02070038	0.039210796	12.47678114	2	3.641173879	7.701119203	2.945068128	7.501050635	2.907092681	5.750437176	2.523671641	6.23498803	2.64038679	10.85149258	3.439821588	2.111667175	1.078382466	15.85022927	3.986431804	4.350650996	2.12123129	5.841266284	2.546281154	sh2d3c-like	Chr08	2323004	2323004	2.363462121	-1.063489245	1	female	5.151028167	10.58290833	2.364860429	meanmale	3.40366425	meanfemale
TRINITY_DN108714_c0_g1_i1	0.000224436	0.000676252	18.58658653	2	4.216189935	1.769197447	0.823095066	3.90986136	1.967117452	3.585740713	1.84227117	6.975873953	2.802373972	6.940054502	2.794946993	1.848070861	0.886020075	11.48574145	3.521772086	3.182036981	1.669950602	1.789238356	0.839345591	LOC101734605	Chr03	82842692	82842692	1.056214515	-1.975472233	1	female	2.434856872	9.579623559	1.283836969	meanmale	3.259968965	meanfemale
TRINITY_DN108717_c0_g1_i5	4.64E-16	7.69E-15	42.00877964	2	5.392618971	0.941247903	-0.087353349	15.0462251	3.911329674	1.124529937	0.169322069	27.95352967	4.804958557	10.6103483	3.40740011	1.376494158	0.460998487	28.08237954	4.811593281	0.911564971	-0.133582608	0.761528049	-0.393030919	mapk8ip3	Chr09	16648701	16648701	2.5341617	-4.55535968	3	female	1.023073004	24.74025245	0.032909095	meanmale	4.628788317	meanfemale
TRINITY_DN108717_c0_g3_i1	0.00606196	0.013227375	5.232303262	2	2.387446161	3.352917726	1.745417083	6.816089017	2.768944177	2.985095708	1.577777188	5.90851031	2.562794435	6.94235539	2.795425221	2.593119901	1.374688915	3.503524693	1.808807064	2.060711048	1.043142225	2.28233554	1.190510907	NA	NA	NA	NA	2.432445435	-1.089729241	1	female	2.654835985	5.680556534	1.408622734	meanmale	2.50603228	meanfemale
