gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2
TRINITY_DN107659_c0_g1_i1	6.72E-25	2.44E-23	8.020434657	2	3.003680424	129.0610592	7.011909961	8.579794616	3.100943113	118.4311115	6.887904312	2.829883364	1.500742592	7.018884567	2.811241777	73.92207329	6.207933315	6.17520058	2.626485998	43.9428379	5.457556139	74.99388967	6.228701148	drosha	Chr06	54141234	54141234	6.423141376	3.755883369	3	male	88.07019431	6.524839557	6.460581944	meanmale	2.705942427	meanfemale
TRINITY_DN107707_c0_g1_i1	1.88E-06	8.33E-06	21.65856694	2	4.436865884	32.89138504	5.039637856	11.72958408	3.552079953	39.67091721	5.310009849	13.85552896	3.792389884	13.5652245	3.761841019	72.95896989	6.189013455	16.94448214	4.082743641	39.55179123	5.305671128	34.11011052	5.092127524	NA	NA	NA	NA	5.550519654	1.49644099	1	male	43.83663478	15.55067732	5.454065146	meanmale	3.958905515	meanfemale
TRINITY_DN107730_c0_g1_i1	0.002065251	0.005034258	1.123685258	2	0.168237996	1.528763842	0.612365562	1.085367358	0.118183426	3.374958962	1.75486996	1.027355982	0.038936167	0.912572102	-0.131989545	4.070406072	2.025172728	0.853648062	-0.22828669	1.866784433	0.900555342	2.285511332	1.192516972	NA	NA	NA	NA	1.249238519	1.400679761	1	male	2.625284928	1.000525752	1.39247401	meanmale	0.000758301	meanfemale
TRINITY_DN107742_c0_g1_i1	3.65E-05	0.000128213	11.13312779	2	3.476787062	44.09384405	5.46250535	14.10831092	3.81847337	20.1683068	4.334018065	4.056739007	2.020320489	8.000092271	3.00001664	10.16277429	3.345222386	10.46602831	3.387642161	53.97994526	5.754351609	52.12206838	5.703822431	NA	NA	NA	NA	4.293079067	1.914372415	1	male	36.10538776	9.55285966	5.174142231	meanmale	3.25593267	meanfemale
TRINITY_DN107751_c0_g1_i1	2.73E-07	1.39E-06	8.142661234	2	3.025500382	31.10706988	4.959170602	7.408158367	2.88911494	41.82566055	5.38631642	9.224385569	3.205452817	10.1080543	3.337433414	25.61933025	4.679160856	9.54659748	3.254986631	10.44234288	3.384373531	25.51013489	4.672998622	NA	NA	NA	NA	6.596002323	1.586887407	1	male	26.90090769	8.88597139	4.749582948	meanmale	3.151529496	meanfemale
TRINITY_DN107761_c0_g1_i1	0.000804959	0.002148843	2.474632703	2	1.307214409	3.262159483	1.705827315	1.00641988	0.009232325	4.247139368	2.086491451	0.461733026	-1.114869168	0.241769546	-2.048295565	5.198761135	2.37816787	1.239523547	0.309785678	3.645328764	1.866048934	3.299112193	1.722077841	NA	NA	NA	NA	1.373157414	1.864508024	1	male	3.930500189	1.08481574	1.974712919	meanmale	0.117450017	meanfemale
TRINITY_DN107817_c0_g1_i1	0.022687929	0.042465749	0.631560328	2	-0.663007545	2.689770466	1.427483064	1.027408825	0.039010371	3.347426021	1.743052172	2.14469935	1.100775421	1.835661746	0.87630024	3.619419802	1.85575845	0.147626953	-2.759971949	2.170788844	1.1182194	2.266866113	1.180699184	NA	NA	NA	NA	0.293530713	1.253685306	1	male	2.818854249	1.15739144	1.495108884	meanmale	0.21087688	meanfemale
TRINITY_DN107843_c0_g4_i1	0.006530872	0.014152001	0	2	NA	17.02157301	4.089292461	0	NA	19.70055256	4.30016419	1.715819119	0.778897472	4.251478675	2.087964702	16.58942145	4.052191669	9.54125071	3.254178394	26.80569455	4.744467611	20.13334944	4.331515298	NA	NA	NA	NA	4.691409085	2.64578214	1	male	20.0501182	3.101709701	4.325538837	meanmale	1.633063666	meanfemale
TRINITY_DN107875_c0_g1_i1	0.009331153	0.019425192	5.086381066	2	2.346639551	3.401122613	1.766011017	2.248482571	1.168951701	11.81901622	3.56303805	1.805258116	0.852205129	1.795988545	0.844778148	9.266185966	3.211975637	6.332394472	2.66275113	12.03527873	3.589197649	8.069946796	3.012559162	NA	NA	NA	NA	2.006108083	1.358004287	1	male	8.918310065	3.453700954	3.156770359	meanmale	1.788143169	meanfemale
TRINITY_DN107915_c0_g1_i1	4.67E-36	3.03E-34	5.256285563	2	2.394043656	72.38415388	6.177601996	1.578762467	0.658794127	109.5470701	6.775407089	2.714613187	1.440746639	2.671322725	1.41755428	62.02998216	5.954893805	3.821228131	1.934036391	56.81931669	5.828309577	63.98435169	5.999647211	NA	NA	NA	NA	8.090933889	4.491151781	3	male	72.9529749	3.208442415	6.188894905	meanmale	1.68187309	meanfemale
TRINITY_DN107915_c0_g2_i1	3.08E-05	0.0001099	21.50713371	2	4.426743362	46.33433257	5.534009685	1.265989451	0.340265383	99.39401049	6.635087012	3.659168159	1.871515717	0.290301372	-1.784376705	153.2433051	7.259680237	19.51379657	4.286422588	69.38477769	6.11654728	54.03704652	5.755876919	lmo4.1	Chr04	96287951	96287951	5.85600863	3.160832113	3	male	84.47869447	9.247277852	6.400515634	meanmale	3.209028738	meanfemale
TRINITY_DN107920_c0_g1_i1	1.19E-05	4.55E-05	4.700781793	2	2.232900713	19.32514582	4.272407395	3.285876695	1.716278343	7.059336912	2.819532677	2.187274027	1.129133976	1.908809557	0.932673171	12.54860509	3.649455097	5.494028536	2.457864404	13.59918743	3.765448546	14.48228533	3.856217375	NA	NA	NA	NA	3.334971132	1.916733386	1	male	13.40291212	3.515354122	3.744474591	meanmale	1.813670027	meanfemale
TRINITY_DN107978_c0_g1_i1	4.09E-06	1.69E-05	75.83270228	2	6.244748229	107.5642037	6.749054233	27.81151847	4.797610611	210.9491156	7.720751229	51.74519519	5.693353002	29.25719881	4.870719742	266.8242309	8.059745877	46.45346378	5.537714269	59.8106697	5.902330966	145.1203666	7.181106195	NA	NA	NA	NA	6.789147059	1.764995222	1	male	158.0537173	46.22001571	7.304271156	meanmale	5.530445845	meanfemale
TRINITY_DN108039_c0_g1_i2	8.53E-06	3.35E-05	38.60039416	2	5.270543674	182.5077904	7.511814237	8.115364411	3.020655879	150.7274011	7.235797902	18.20109691	4.185953494	17.00247757	4.087673083	105.8326251	6.725640626	59.64240525	5.898266534	64.61427544	6.013781034	100.976244	6.65787211	znf438	Chr06	15087516	15087516	5.308407734	2.056280141	1	male	120.9316672	28.31234766	6.918048268	meanmale	4.823359477	meanfemale
TRINITY_DN108126_c0_g2_i2	3.18E-09	2.20E-08	4.606375123	2	2.203631903	13.47779751	3.752512851	4.641653594	2.214638859	15.36832524	3.941888051	5.022629246	2.328442784	3.445611073	1.784759865	17.87786196	4.160102308	3.98969954	1.996280103	27.37782209	4.774935779	15.50035367	3.954229229	NA	NA	NA	NA	4.240626981	2.043561267	1	male	17.92043209	4.341193715	4.163533519	meanmale	2.118091801	meanfemale
TRINITY_DN108152_c0_g3_i4	8.22E-15	1.17E-13	3.363459029	2	1.749945685	30.65054482	4.937840813	0.223027303	-2.164707759	18.77450245	4.23070277	2.164682464	1.114155412	0.395876348	-1.33687822	67.66525999	6.080343425	1.652174321	0.724365914	117.1441231	6.872140768	51.99339457	5.700256445	NA	NA	NA	NA	6.396928061	5.183029095	5	male	57.24556499	1.559843893	5.839092022	meanmale	0.641401653	meanfemale
TRINITY_DN108191_c0_g1_i1	0.009151514	0.019091748	3.837885808	2	1.940311786	5.513289695	2.46291341	3.298219682	1.721687494	6.29625425	2.6544938	1.790244088	0.840156303	1.952907468	0.965623594	6.076676563	2.603282505	4.592318836	2.199222809	9.527207753	3.252053449	5.794399065	2.534659048	psat1	Chr01	120348962	120348962	2.91032198	1.09581837	1	male	6.641565465	3.094315176	2.731523335	meanmale	1.629620152	meanfemale
TRINITY_DN108245_c0_g1_i2	0.000184214	0.000565115	0	2	NA	142.4057001	7.153863084	0	NA	89.42846115	6.482662146	0	NA	0	NA	4.448263584	2.153242278	10.24309803	3.35658022	34.42747703	5.105488554	161.9944308	7.339800405	NA	NA	NA	NA	4.089609556	5.290480944	5	male	86.54086653	2.048619606	6.435309661	meanmale	1.034652125	meanfemale
TRINITY_DN108382_c0_g3_i1	0.00178717	0.004424289	1.847136554	2	0.885290525	2.185228628	1.127784229	0.691913668	-0.531336055	4.122223504	2.043422729	0.698371201	-0.517934028	0.498649688	-1.003901447	1.892196148	0.920061648	1.81796787	0.862326702	5.346482188	2.418589957	4.652594119	2.218035335	NA	NA	NA	NA	0.850052797	1.697365574	1	male	3.639744917	1.110807796	1.863837346	meanmale	0.151609208	meanfemale
TRINITY_DN108491_c0_g1_i1	0.017895007	0.034534761	4.731165747	2	2.242195704	17.39979964	4.120998788	1.359446595	0.443019477	1.181132391	0.240170683	0.60450664	-0.726169909	0.351697452	-1.507593212	9.898025881	3.307140815	4.20725848	2.072880455	1.531916764	0.615337911	9.844419056	3.299306072	NA	NA	NA	NA	1.830429581	1.797334695	1	male	7.971058746	2.250814983	2.994771361	meanmale	1.170447472	meanfemale
TRINITY_DN108540_c0_g1_i1	4.00E-06	1.66E-05	3.067312196	2	1.616975014	5.685026106	2.507166974	1.871189189	0.903955431	6.95460307	2.797968176	2.270198744	1.182818603	2.228824158	1.1562828	11.30442015	3.498815087	1.852205817	0.88924442	8.024330048	3.004380947	8.991120953	3.168500993	NA	NA	NA	NA	2.852057541	1.861019352	1	male	8.191900065	2.257946021	3.034198116	meanmale	1.175010997	meanfemale
TRINITY_DN10856_c0_g2_i1	4.56E-06	1.88E-05	1.345509951	2	0.428153061	4.952224386	2.308076685	0.608012998	-0.717825929	6.999470219	2.80724573	1.171585224	0.228461903	0.766821982	-0.3830364	7.112877482	2.830433314	1.922020026	0.942623368	5.481202761	2.454492504	3.935109842	1.976403907	NA	NA	NA	NA	0.785891295	2.28636257	1	male	5.696176938	1.162790036	2.509993961	meanmale	0.217590614	meanfemale
TRINITY_DN108615_c0_g2_i1	0.000209734	0.000636054	1.972051621	2	0.979697317	6.065819817	2.600702644	0.601517132	-0.733322267	4.877768743	2.286221361	1.802995114	0.850395487	1.685843199	0.753470357	7.036885201	2.814936977	0.691449318	-0.532304587	3.16320836	1.661388589	4.482926869	2.164440965	NA	NA	NA	NA	0.34489566	1.892055052	1	male	5.125321798	1.350771277	2.357642588	meanmale	0.433783407	meanfemale
TRINITY_DN108618_c0_g1_i2	3.67E-05	0.000128908	2.733063322	2	1.450518886	9.963878885	3.316707485	2.778805576	1.474464897	7.883489484	2.978834354	3.059716124	1.613397808	2.43177108	1.282007424	6.272421004	2.649022396	2.607560683	1.382700827	7.476889473	2.902438207	9.342678923	3.223836288	lepre1	Chr07	68539357	68539357	2.780954131	1.575530115	1	male	8.187871554	2.722183357	3.03348847	meanmale	1.444764245	meanfemale
TRINITY_DN108709_c0_g1_i2	2.03E-06	8.92E-06	386.8121253	2	8.595489209	1559.263116	10.60664868	214.4008186	7.744166604	1450.095279	10.50193198	177.7357656	7.473590213	194.4346115	7.603141247	849.7707315	9.730929844	338.2086263	8.401769647	248.2307125	7.955537815	1002.938924	9.970018037	NA	NA	NA	NA	9.276070398	1.941489836	1	male	1022.059753	262.3183895	9.997263828	meanmale	8.035175139	meanfemale
TRINITY_DN108737_c0_g1_i6	4.18E-06	1.73E-05	46.05007029	2	5.525131453	162.5854095	7.345053985	24.58091633	4.619466793	50.97644998	5.671759002	21.89699278	4.452660846	16.73085467	4.06443924	52.98411474	5.727487982	28.59236369	4.837557985	105.1919444	6.716880417	111.3972254	6.799569489	NA	NA	NA	NA	4.902391062	1.795714012	1	male	96.6270288	27.57023955	6.594354895	meanmale	4.785039898	meanfemale
TRINITY_DN108742_c0_g1_i1	7.19E-06	2.86E-05	7.618954471	2	2.929593034	34.71154736	5.117343773	2.96673321	1.568875195	20.97877094	4.390858254	8.098548562	3.017663368	3.395177655	1.763487066	19.06228829	4.25264941	9.188827059	3.199880715	19.3157842	4.271708346	25.50427881	4.672667401	NA	NA	NA	NA	3.7009193	1.904734008	1	male	23.91453392	6.253648191	4.579815769	meanmale	2.644698061	meanfemale
TRINITY_DN108997_c0_g1_i1	3.39E-12	3.53E-11	14.14262655	2	3.821978175	89.20276783	6.47901657	10.60769978	3.407039945	51.74794232	5.693429592	1.648663564	0.721297024	3.10510107	1.634640228	42.66020886	5.414819124	6.53338546	2.707830759	105.0725354	6.715241807	64.53928958	6.012105792	socs3-like.1	Chr07	103921321	103921321	6.708358189	3.295472325	3	male	70.6445488	7.207495285	6.142506336	meanmale	2.849497988	meanfemale
TRINITY_DN109025_c0_g1_i1	1.66E-05	6.19E-05	1.501135198	2	0.586053917	4.341080688	2.118054238	1.017506089	0.025037428	5.00957764	2.324688974	1.960640814	0.971325261	0.285171548	-1.810098046	4.508847582	2.172758742	0.974693617	-0.036979298	14.52353635	3.860320874	5.787154419	2.53285414	NA	NA	NA	NA	0.827315777	2.526345303	1	male	6.834039336	1.147829453	2.772738552	meanmale	0.198908299	meanfemale
TRINITY_DN109035_c0_g1_i1	2.49E-08	1.49E-07	0.587847235	2	-0.766486807	4.520388016	2.176446614	1.045950173	0.064814126	7.010405577	2.809497912	0.863764265	-0.211290463	2.261392215	1.177211234	12.87175469	3.686136831	0.343522591	-1.541523117	16.16431133	4.014740139	7.560712396	2.918522176	NA	NA	NA	NA	1.40439944	3.227584308	3	male	9.625514402	1.020495296	3.266863643	meanmale	0.029269532	meanfemale
TRINITY_DN109035_c0_g2_i1	4.69E-05	0.0001613	1.389939998	2	0.475022605	4.275306738	2.096027932	0.847921741	-0.237996978	10.80497138	3.433623346	4.810831627	2.266286308	2.019965134	1.014330391	20.06437174	4.326564078	0.324897872	-1.6219418	13.85468928	3.792302451	7.317091795	2.871270358	NA	NA	NA	NA	1.784484602	2.555680211	1	male	11.26328619	1.878711274	3.493555906	meanmale	0.909743366	meanfemale
TRINITY_DN109134_c0_g1_i1	0.018710206	0.035932769	8.502911251	2	3.08795688	9.902072465	3.307730507	6.618997543	2.726612735	22.65113024	4.501511134	4.598453264	2.201148678	8.745352041	3.12851646	23.70390312	4.56705273	13.04330882	3.705237993	13.69971923	3.776074421	14.78292573	3.88585992	fbxo9	Chr05	114246870	114246870	2.751611739	1.028681564	1	male	16.94795016	8.301804584	4.083038886	meanmale	3.053424973	meanfemale
TRINITY_DN109203_c0_g1_i1	0.008060896	0.017075476	6.25916597	2	2.645970432	7.041836037	2.815951636	3.930658495	1.974771024	15.77444836	3.979517649	3.246007731	1.698666436	5.403217125	2.433818657	14.0337881	3.810832579	6.526472418	2.706303421	8.155597238	3.02779053	8.516557036	3.090270314	NA	NA	NA	NA	3.177825222	1.077200864	1	male	10.70444535	5.073104348	3.42013814	meanmale	2.342868835	meanfemale
TRINITY_DN109245_c0_g1_i1	0.000468207	0.00131492	2.116789355	2	1.081877712	5.008475078	2.324371415	1.076108631	0.105823722	3.739835799	1.902974929	0.829425013	-0.26981654	0.180957481	-2.466277343	4.921124471	2.298988007	3.958388756	1.984913307	18.91706389	4.241616281	10.89020042	3.4449586	NA	NA	NA	NA	0.846693027	2.396529123	1	male	8.695339932	1.632333847	3.120242429	meanmale	0.706936149	meanfemale
TRINITY_DN109361_c0_g1_i1	4.91E-07	2.40E-06	33.96460832	2	5.085960312	98.67318075	6.62458611	13.55094807	3.760321886	82.60449428	6.368148372	7.15958641	2.839876249	11.39357754	3.510148914	47.18607013	5.560289117	13.06452686	3.707582972	68.7155793	6.102565321	65.32704512	6.02960848	NA	NA	NA	NA	3.836227413	2.192399479	1	male	72.50127392	15.82664944	6.17993444	meanmale	3.984283959	meanfemale
TRINITY_DN109555_c0_g1_i2	2.54E-06	1.10E-05	9.062695372	2	3.179940192	34.95037831	5.127236167	9.794807325	3.292017113	16.16910297	4.015167738	6.221328907	2.63722278	3.995709079	1.998451547	22.78199828	4.509822391	7.422744069	2.891952627	18.80455161	4.233010001	18.82573882	4.23463458	NA	NA	NA	NA	4.84948509	1.606433498	1	male	22.306354	7.29945695	4.479382817	meanmale	2.867789137	meanfemale
TRINITY_DN109600_c0_g2_i3	7.09E-15	1.02E-13	6.230843952	2	2.639427586	90.80115303	6.504638712	4.204220808	2.071838442	33.47535593	5.06502749	10.24665688	3.357081381	2.130618851	1.091272531	62.44384929	5.964487568	0.993038914	-0.010077841	140.1810878	7.131147914	137.9140072	7.107625181	aifm3-like	Chr02	40233420	40233420	5.901283467	4.275243951	3	male	92.96309065	4.761075881	6.538586128	meanmale	2.251287622	meanfemale
TRINITY_DN109621_c1_g1_i1	8.38E-14	1.07E-12	2.14632595	2	1.101869186	9.268008418	3.212259355	2.684165287	1.424473513	15.83168164	3.984742601	0.981164783	-0.027432643	3.229291456	1.691217656	16.72160302	4.063641253	1.856300215	0.892430053	22.15654058	4.469660738	11.55574539	3.530538417	LOC101731491	Chr09	2289258	2289258	4.809818181	2.811670021	1	male	15.10671581	2.179449538	3.917118148	meanmale	1.123963801	meanfemale
TRINITY_DN109683_c0_g1_i2	1.33E-09	9.74E-09	21.95139961	2	4.456241023	136.6705028	7.094558094	17.43146523	4.123621938	71.19582546	6.153720747	15.59107829	3.962648804	9.588233193	3.261264997	56.74155065	5.826333672	25.46838321	4.670635472	74.16593886	6.212684868	106.9708931	6.741074481	NA	NA	NA	NA	4.535865892	2.286126459	1	male	89.14894217	18.00611191	6.478145774	meanmale	4.170414786	meanfemale
TRINITY_DN109692_c0_g1_i2	1.02E-10	8.74E-10	13.56372545	2	3.761681582	38.15155227	5.253669852	9.031101732	3.174901997	30.50246827	4.930854086	6.689096985	2.741811463	8.927270595	3.158219156	29.50610708	4.882941685	8.464059078	3.081349697	30.07215954	4.910356569	40.45067522	5.33809188	mbp	scaffold_21	365078	365078	5.220747161	1.851316482	1	male	33.73659248	9.335050768	5.076242358	meanmale	3.222657868	meanfemale
TRINITY_DN109773_c0_g1_i2	0.002372509	0.005704946	4.944215136	2	2.30574152	20.47214188	4.355590146	8.617653611	3.10729511	26.98549119	4.754112042	24.67751002	4.625124928	11.92519032	3.575940386	57.94904338	5.85671294	2.889270364	1.530705211	25.28895167	4.660435328	31.689863	4.985949518	NA	NA	NA	NA	3.108605366	1.614121338	1	male	32.47709822	10.61076789	5.021350831	meanmale	3.407457161	meanfemale
TRINITY_DN109897_c0_g1_i1	1.09E-10	9.33E-10	4.479990743	2	2.163495751	18.38822589	4.200710389	2.587565495	1.37159538	13.78625523	3.785158725	2.541074961	1.345438935	5.160339906	2.367466098	10.1205886	3.339221293	3.171086161	1.664977077	19.61568158	4.29393556	14.74636242	3.882287214	NA	NA	NA	NA	4.962140486	2.096591823	1	male	15.33142274	3.588011453	3.938419679	meanmale	1.843184495	meanfemale
TRINITY_DN109897_c1_g1_i1	3.84E-09	2.61E-08	1.646175197	2	0.719117885	5.434109007	2.442043506	0.728880944	-0.456244912	7.599311914	2.925868794	1.681916123	0.75010576	1.339168654	0.421337664	8.067499207	3.012121531	0.403411742	-1.309675018	7.422593478	2.891923357	5.876867063	2.555047264	ech1	Chr08	59423412	59423412	3.408414856	2.564692673	1	male	6.880076134	1.159910532	2.78242453	meanmale	0.214013529	meanfemale
TRINITY_DN109907_c0_g1_i1	3.79E-06	1.58E-05	44.91530503	2	5.489135226	90.85225117	6.505450357	51.05306912	5.673925788	105.3894748	6.719586983	48.558295	5.601645861	57.85569896	5.854387171	129.2462414	7.013978516	35.83445711	5.163275593	75.88524699	6.24574753	101.100266	6.659642983	NA	NA	NA	NA	7.318817898	1.083246044	1	male	100.4946961	47.64336504	6.65097555	meanmale	5.574203409	meanfemale
TRINITY_DN109954_c0_g2_i1	0.005523178	0.012173006	1.824754268	2	0.867702195	2.302666222	1.203305304	0.865804097	-0.207887467	2.901494751	1.536796319	1.271104765	0.346082943	1.247938762	0.319547141	2.499280365	1.32151275	0.853071039	-0.229262209	5.435746829	2.442478264	2.474296978	1.30701867	NA	NA	NA	NA	0.438110096	1.346813713	1	male	3.122697029	1.212534586	1.642792603	meanmale	0.278025899	meanfemale
TRINITY_DN110023_c0_g1_i1	0.016393833	0.031997228	1.230560212	2	0.299315251	4.731339457	2.242248673	2.293785331	1.19773038	7.971667774	2.994881586	1.942083309	0.957605089	3.243562315	1.697579156	7.207476357	2.849494199	3.715387668	1.893512751	2.114830732	1.080542197	6.011840874	2.587806823	mtch2	Chr04	7957685	7957685	1.518043447	1.17214616	1	male	5.607431039	2.485075767	2.487339973	meanmale	1.313289839	meanfemale
TRINITY_DN110146_c0_g1_i3	0.005124414	0.011383102	4.168872308	2	2.059657183	19.16936922	4.26073096	5.918108332	2.565136106	11.04802742	3.4657169	5.444986706	2.444928527	5.984551783	2.5812432	10.50407776	3.392877596	7.078712392	2.82348696	9.552786545	3.255921628	11.01078694	3.460845677	NA	NA	NA	NA	3.003751787	1.088556467	1	male	12.25700958	5.719046304	3.615535133	meanmale	2.515774586	meanfemale
TRINITY_DN110217_c0_g1_i2	0.003191199	0.007445032	3.266713572	2	1.707839964	12.63841412	3.659743539	2.962318429	1.566726729	5.537485187	2.469230934	1.441443342	0.527514131	4.151173846	2.053519351	9.785464491	3.290640334	5.572164274	2.478237791	6.372815822	2.671930967	10.66892054	3.415342309	NA	NA	NA	NA	2.324825193	1.366259786	1	male	9.000620032	3.478762693	3.170024389	meanmale	1.798574267	meanfemale
TRINITY_DN110285_c0_g2_i2	1.33E-13	1.66E-12	21.1152465	2	4.400213184	74.68709955	6.222787168	17.06853939	4.093267702	51.42087938	5.684282378	15.17141153	3.923283413	23.37652378	4.546988504	55.70448078	5.799721475	15.95202793	3.995667936	60.69876594	5.92359528	74.36670638	6.216584973	NA	NA	NA	NA	6.895527685	1.77469688	1	male	63.37558641	18.53674983	5.985855286	meanmale	4.212316404	meanfemale
TRINITY_DN110285_c0_g3_i1	0.003106047	0.007265155	13.57757541	2	3.763153971	11.18093903	3.482969453	1.353413548	0.436602735	29.16208884	4.866022156	3.390274741	1.761402191	1.024149743	0.03442667	34.25683659	5.098320028	10.89032676	3.444975337	31.56994915	4.980480032	10.19276004	3.349472859	NA	NA	NA	NA	2.968911809	1.925980065	1	male	23.27251473	6.04714804	4.540555206	meanmale	2.596254898	meanfemale
