gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2
TRINITY_DN105061_c0_g1_i1	5.79E-14	7.54E-13	0.070559645	2	-3.825012887	12.5211877	3.646299511	0.143481151	-2.801066871	5.173439521	2.371123764	0	NA	0.180957481	-2.466277343	4.921124471	2.298988007	0.742197892	-0.430124191	9.943584864	3.313766066	9.53947789	3.253910308	NA	NA	NA	NA	2.114428284	5.240725828	5	male	8.419762889	0.227439234	3.07379674	meanmale	-2.135812769	meanfemale
TRINITY_DN105118_c0_g1_i1	0.005834127	0.012790856	0.926553703	2	-0.110053498	1.74093805	0.799864867	0.498738221	-1.003645326	1.059227509	0.083012496	0.88983589	-0.168388807	1.16482473	0.22011289	2.416316271	1.272809301	0.318502245	-1.650624553	2.435385784	1.284150324	1.956287606	0.968118485	gpr88	Chr04	98882007	98882007	0.872883327	1.331162946	1	male	1.921631044	0.759690958	0.942406438	meanmale	-0.396325552	meanfemale
TRINITY_DN105198_c0_g3_i1	0.008663399	0.018184432	0.318102077	2	-1.652438303	2.559017735	1.355590146	1.423074539	0.509011231	2.41662827	1.272995572	0.914044661	-0.129663437	1.522837037	0.606761563	2.304568144	1.204496427	0.223068668	-2.164440207	1.384942	0.469825559	2.816358903	1.493831196	LOC100486956-like.1	Chr04	14163381	14163381	0.882359297	1.380509897	1	male	2.29630301	0.880225396	1.199375852	meanmale	-0.183891206	meanfemale
TRINITY_DN105198_c0_g4_i1	0.008387804	0.017675029	0.27017569	2	-1.888030226	2.237392555	1.161818402	2.362398667	1.240252448	3.961861179	1.98617833	1.340936145	0.423240538	1.616751264	0.693097738	3.943921714	1.979630915	0.063153451	-3.984994618	2.47638259	1.308234222	4.59012369	2.19853303	NA	NA	NA	NA	1.605741221	1.619618364	1	male	3.441936346	1.130683043	1.783262331	meanmale	0.177322155	meanfemale
TRINITY_DN105227_c0_g1_i1	0.000365451	0.001049864	0.931615234	2	-0.102193864	2.09405489	1.066299259	0.189441466	-2.400175944	0.822965213	-0.281096646	0.425875697	-1.231495691	0.477844654	-1.065386417	2.870976839	1.521541692	0.108882329	-3.199158263	2.561706136	1.357104988	1.337542535	0.419584771	NA	NA	NA	NA	0.015978328	2.159705623	1	male	1.937449123	0.426731876	0.954232887	meanmale	-1.228260174	meanfemale
TRINITY_DN105250_c0_g1_i2	4.00E-20	9.66E-19	43.38490201	2	5.439121166	214.6179045	7.745626628	30.43576912	4.927695918	128.2333864	7.002628116	18.10288882	4.178148033	23.41684142	4.549474586	158.4288306	7.307691088	25.30507883	4.661355064	182.1034638	7.508614554	200.9567856	7.650741483	NA	NA	NA	NA	6.43462876	2.652420324	1	male	176.8680742	28.12909604	7.466530661	meanmale	4.813996414	meanfemale
TRINITY_DN105320_c0_g2_i2	4.39E-10	3.44E-09	2.465963141	2	1.302151236	10.24455153	3.356784925	1.865849332	0.899832493	9.321393552	3.220545654	1.235891372	0.305551944	3.3827205	1.758183978	11.56498859	3.531691938	1.742658513	0.80128989	27.79329121	4.79666478	16.3985633	4.035497519	krt8.2	scaffold_305	197019	197019	3.392572717	2.826429212	1	male	15.06455764	2.138616572	3.913095981	meanmale	1.096745305	meanfemale
TRINITY_DN105324_c0_g1_i5	3.00E-05	0.000107029	501.4479545	2	8.96995616	1190.293615	10.21710178	240.8935379	7.912251883	643.5729166	9.329959804	203.220628	7.666903041	191.3639474	7.580175244	540.9210526	9.079274238	420.3412677	8.715417292	844.4662056	9.721895879	857.011062	9.743170016	NA	NA	NA	NA	8.345262009	1.369592213	1	male	815.2529704	311.4534671	9.671104159	meanmale	8.282873286	meanfemale
TRINITY_DN105353_c0_g2_i2	1.28E-07	6.86E-07	0.377009869	2	-1.407325805	2.557159335	1.354542057	0.485538339	-1.042342877	1.487582834	0.572970005	0.492414632	-1.022054463	0.515669684	-0.955480862	2.527508677	1.337716045	0.235002383	-2.089252709	1.7565996	0.81278538	2.255342465	1.173346518	mlxip	Chr01	153355295	153355295	1.854577043	2.318652607	1	male	2.116838582	0.421126981	1.081979414	meanmale	-1.247330245	meanfemale
TRINITY_DN105438_c0_g1_i1	9.87E-25	3.53E-23	0.053741469	2	-4.217820432	20.15425148	4.333012298	0	NA	7.263498635	2.860664624	0.140384047	-2.832549095	0.045941845	-4.444047394	5.171872219	2.370686631	0	NA	18.53350302	4.212063686	7.715792731	2.947814389	NA	NA	NA	NA	2.942964726	7.580893634	7	male	11.76778362	0.048013472	3.556782979	meanmale	-4.377415272	meanfemale
TRINITY_DN105451_c0_g1_i1	0.015008875	0.029559165	3.638652215	2	1.863404164	3.804114384	1.927560627	2.236937795	1.161525138	8.895368608	3.153054389	2.652537695	1.407373253	2.459517449	1.29837529	10.56823163	3.401662087	4.944961503	2.30595929	3.393295031	1.762686871	9.11180413	3.187736735	LOC100497120-like	Chr02	57968526	57968526	2.130741418	1.158611468	1	male	7.154562757	3.186521331	2.838883765	meanmale	1.672027593	meanfemale
TRINITY_DN105493_c0_g2_i1	2.00E-06	8.78E-06	61.71518096	2	5.947553508	155.6245122	7.281925505	30.67338138	4.93891531	77.58276953	6.277664373	27.65224088	4.789324493	22.1899111	4.471831983	74.51568903	6.219472307	45.01380952	5.49229576	164.4900839	7.361856805	107.00143	6.741486267	NA	NA	NA	NA	6.118229852	1.616667721	1	male	115.8428969	37.44890477	6.856027021	meanmale	5.226855474	meanfemale
TRINITY_DN105675_c0_g2_i1	0.007716938	0.016423974	0.914478816	2	-0.128978345	1.997282135	0.998038142	1.144349666	0.194527948	2.050638623	1.036073273	0.780957596	-0.356683879	2.044598855	1.031817818	4.221546014	2.077771439	1.068795135	0.095985346	3.304423019	1.724398387	2.356557834	1.236681088	LOC100494784	Chr01	133867919	133867919	1.064846226	1.246423807	1	male	2.786089525	1.190636014	1.478293398	meanmale	0.251853603	meanfemale
TRINITY_DN105687_c0_g2_i1	7.96E-57	1.22E-54	1.82884499	2	0.8709328	214.4575696	7.744548429	0.563470813	-0.827587212	236.3116605	7.884547009	0.361918841	-1.46626188	2.037184259	1.026576475	226.30841	7.822146388	0.38862884	-1.363535128	427.8976472	8.741121936	341.077987	8.413957837	NA	NA	NA	NA	7.502950817	8.135303953	7	male	289.2106549	1.036009549	8.175977392	meanmale	0.051176548	meanfemale
TRINITY_DN105698_c0_g1_i1	0.00316681	0.007395014	1.758236933	2	0.814129495	5.03592795	2.332257642	0.282262719	-1.824889503	8.992105192	3.168658913	0.12086541	-3.04852667	0.158216835	-2.660024978	4.702945032	2.23356447	4.001716707	2.000619038	8.481941438	3.084394522	3.542937981	1.824946211	zbtb5	Chr01	96937185	96937185	1.538261864	2.247025366	1	male	6.151171519	1.264259721	2.620884658	meanmale	0.338406981	meanfemale
TRINITY_DN105721_c0_g1_i1	0.002845069	0.00671459	0.103543772	2	-3.271687315	1.102463886	0.140731397	0.631660474	-0.662778796	0.868945393	-0.202662578	0.777624723	-0.362854008	0.752387911	-0.410451426	2.659107194	1.410941936	0.18152484	-2.461761114	1.542228843	0.625016855	1.920195538	0.941253231	rpn1	Chr04	125087462	125087462	0.631183777	1.711812582	1	male	1.618588171	0.489348344	0.694825087	meanmale	-1.030771488	meanfemale
TRINITY_DN105730_c0_g1_i2	6.82E-13	7.86E-12	0.401657709	2	-1.315961529	4.434970775	2.148924598	0	NA	5.203941728	2.379604807	0.087434552	-3.51565268	0	NA	4.415531008	2.142586946	0.312957718	-1.675960339	2.761142638	1.465265418	5.125952824	2.357820201	acap3	Chr07	69727726	69727726	0.374964158	4.737797345	3	male	4.388307795	0.160409996	2.133697595	meanmale	-2.639264951	meanfemale
TRINITY_DN105849_c0_g1_i1	0.000394972	0.001125497	0.432618824	2	-1.208831654	10.06546976	3.3313426	5.864792041	2.552079953	13.8853091	3.795487388	0.470871492	-1.086594715	0.986218271	-0.020021114	8.34230737	3.060446469	1.853948484	0.890601156	3.965307622	1.987432792	10.35202191	3.371840671	NA	NA	NA	NA	1.487504205	2.292784817	1	male	9.322083152	1.921689822	3.220667858	meanmale	0.942450564	meanfemale
TRINITY_DN105870_c0_g1_i1	0.014916317	0.029384619	3.197617398	2	1.676997327	5.118035471	2.355590146	0.764972875	-0.386519502	1.246188491	0.317522298	1.7811226	0.832786825	1.20597343	0.270198122	5.847411708	2.547798173	1.428932626	0.514937895	7.219445943	2.851888122	2.250439547	1.17020681	NA	NA	NA	NA	1.233271247	1.369376875	1	male	4.336304232	1.675723786	2.116499248	meanmale	0.744870456	meanfemale
TRINITY_DN105871_c0_g1_i2	9.38E-13	1.06E-11	0.549357237	2	-0.864183482	5.036796812	2.332506533	0.279275811	-1.840237472	5.459492438	2.448766832	0.089689808	-3.478912138	0.234813874	-2.090410442	5.197699296	2.377873172	0	NA	3.933836927	1.975937153	12.81678904	3.679962967	NA	NA	NA	NA	0.844623743	4.742075944	3	male	6.488922903	0.230627346	2.698001258	meanmale	-2.115739091	meanfemale
TRINITY_DN105980_c0_g3_i1	0.005490388	0.012107834	0.6678609	2	-0.582380441	3.724772886	1.897152461	0	NA	0	NA	0	NA	0.244685443	-2.030999821	1.341156869	0.423477993	0.278771779	-1.842843575	3.880590506	1.956276203	0.456601931	-1.130991134	NA	NA	NA	NA	0.716644337	2.967371317	1	male	1.880624438	0.238263624	0.911288482	meanmale	-2.068764005	meanfemale
TRINITY_DN105981_c0_g1_i1	0.001367966	0.003475765	6.062979145	2	2.60002686	9.364386068	3.227184414	2.397287257	1.261402792	11.30686122	3.499126588	2.529645387	1.338935158	1.583708173	0.663306517	13.38502417	3.742547839	3.739882807	1.902993063	4.631016201	2.211328804	10.27645971	3.36127143	NA	NA	NA	NA	1.494831575	1.583183799	1	male	9.792749474	3.262700554	3.291728709	meanmale	1.706110802	meanfemale
TRINITY_DN105985_c0_g1_i1	1.91E-10	1.57E-09	0.263190159	2	-1.925822549	2.957952059	1.56459867	0	NA	4.998653153	2.321539425	0	NA	0.337489142	-1.567087008	2.4190053	1.27441393	0.153801464	-2.700858859	2.110810141	1.07779682	6.770143609	2.759186437	NA	NA	NA	NA	0.213535756	4.580300183	3	male	3.851312852	0.150896153	1.945387781	meanmale	-2.727416301	meanfemale
TRINITY_DN106031_c0_g1_i1	2.40E-10	1.95E-09	2.42401209	2	1.277396894	5.735386053	2.519890598	0.54768486	-0.868582095	10.15139865	3.343606609	0.644929047	-0.632787646	0.537239525	-0.896362646	17.18274444	4.102888578	1.259137279	0.332435583	46.8019447	5.548496572	14.82312866	3.889778079	LOC101734295	Chr09	54163500	54163500	2.979606209	4.128979489	3	male	18.9389205	1.08260056	4.243289813	meanmale	0.114634296	meanfemale
TRINITY_DN106049_c0_g1_i2	3.84E-32	2.10E-30	0.394691443	2	-1.341202853	47.45217776	5.568402394	0.802594492	-0.31725684	32.07675557	5.003456321	0.225535027	-2.148576584	1.096579119	0.133009907	24.8867176	4.637304055	0.115323692	-3.116239165	22.27129299	4.477113413	40.6112107	5.343806132	NA	NA	NA	NA	4.574136697	5.986002178	5	male	33.45963092	0.526944755	5.064353938	meanmale	-0.92400262	meanfemale
TRINITY_DN106049_c0_g2_i2	1.84E-57	2.86E-55	0.161600806	2	-2.629493701	36.77019725	5.200465011	0.438147888	-1.19051019	43.39722923	5.439531029	0.211067688	-2.244222359	0.184196409	-2.440683159	38.70485994	5.274442823	0.125913728	-2.98949251	27.15541407	4.763167957	36.09109586	5.173571044	NA	NA	NA	NA	4.562613637	7.309017332	7	male	36.42375927	0.224185304	5.186811885	meanmale	-2.156593003	meanfemale
TRINITY_DN106100_c0_g2_i1	0.000619393	0.00169478	0.090736532	2	-3.46217267	0.720742074	-0.472445028	0.303124083	-1.722019617	0.53817918	-0.893841515	0.211627637	-2.24040005	0.343514229	-1.541558235	0.672780853	-0.571791447	0.151497322	-2.722635803	0.772269649	-0.372823422	0.573819941	-0.80132999	mfsd9	Chr02	107322485	107322485	1.297017347	1.573892266	1	male	0.655558339	0.220099961	-0.608983866	meanmale	-2.183113884	meanfemale
TRINITY_DN106179_c0_g1_i1	0.000463058	0.001301371	0.610083102	2	-0.712922323	4.721448807	2.239229628	1.318124395	0.398486528	4.872842608	2.284763624	1.543863635	0.626545329	1.673275216	0.742674756	2.075262091	1.05329355	0.267387489	-1.902996131	2.27171498	1.183781839	4.349141781	2.120730741	LOC100491202-like	Chr08	24763817	24763817	2.704964486	1.75155568	1	male	3.658082053	1.082546767	1.871126874	meanmale	0.114562615	meanfemale
TRINITY_DN106256_c0_g3_i3	4.05E-10	3.20E-09	0.113597941	2	-3.137991409	2.374230897	1.247460246	0	NA	0.434847975	-1.201416979	0	NA	0	NA	1.187395638	0.247800718	0.088511565	-3.497990218	2.255973702	1.17375025	0.770172309	-0.376746842	NA	NA	NA	NA	0.517565671	5.105187093	5	male	1.404524104	0.040421901	0.490184098	meanmale	-4.625154326	meanfemale
TRINITY_DN106281_c0_g2_i1	0.012383513	0.024950617	1.212901115	2	0.278461936	5.343785676	2.417862147	2.679022829	1.421706875	3.731587822	1.89978964	2.785965951	1.478177626	3.217872305	1.686107077	4.68075591	2.226741534	0.97763831	-0.032627275	4.216883031	2.076177004	4.953958523	2.30858179	NA	NA	NA	NA	2.510766779	1.080083346	1	male	4.585394192	2.174680102	2.197077226	meanmale	1.120869533	meanfemale
TRINITY_DN106338_c0_g1_i1	0.020256558	0.038460525	7.146260532	2	2.837188511	6.389864213	2.675785274	4.393313605	2.135309486	15.78206217	3.980213823	4.7211509	2.239138596	2.20212003	1.138893107	8.715661917	3.123610235	3.884733263	1.957815542	8.092464536	3.016579138	7.158180819	2.839592987	cdpf1-like	scaffold_214	74870	74870	2.544892041	1.038381652	1	male	9.227646731	4.469515666	3.205978408	meanmale	2.160150782	meanfemale
TRINITY_DN106354_c0_g2_i1	0.001133605	0.002934833	0	2	NA	0.360246654	-1.472943064	0.096752137	-3.369562663	0.790177844	-0.3397507	0.16157482	-2.62972571	0.178967297	-2.482232109	0.195503234	-2.354735622	0	NA	0.610550528	-0.7118174	0.296016024	-1.756252821	NA	NA	NA	NA	0.131253939	2.291307145	1	male	0.450498857	0.087458851	-1.150084442	meanmale	-3.51360317	meanfemale
TRINITY_DN106368_c0_g2_i1	0.000216645	0.000655073	1.118497422	2	0.161561931	3.100121208	1.632324623	0.064983845	-3.943775081	3.048846747	1.608263634	0	NA	0.081957197	-3.608985546	3.109980742	1.636905647	1.008443396	0.012130108	10.25194953	3.357826376	2.14113842	1.098378066	NA	NA	NA	NA	2.412850858	3.231381906	3	male	4.330407329	0.454776372	2.11453605	meanmale	-1.136453597	meanfemale
TRINITY_DN106476_c0_g1_i1	1.82E-05	6.75E-05	9.307361089	2	3.218372179	40.76029632	5.349092635	11.31197359	3.499778752	38.55198034	5.268733065	12.45327327	3.638453091	24.17649492	4.595533194	24.44877014	4.611689989	6.851156135	2.776347464	27.63242367	4.788290203	30.28673124	4.920613975	MGC147576	Chr07	27800564	27800564	6.023286428	1.345697135	1	male	32.33604034	12.8200518	5.015075583	meanmale	3.68034144	meanfemale
TRINITY_DN106492_c0_g1_i4	1.39E-10	1.17E-09	0.370155144	2	-1.433798017	4.525036708	2.177929496	0.669067185	-0.579777007	4.396140316	2.136237435	0.537179599	-0.89652358	0.457070857	-1.12951026	2.290323112	1.195551144	0.288412015	-1.793796828	5.748871419	2.523278763	3.050863262	1.609217521	NA	NA	NA	NA	1.949123623	3.08562748	3	male	4.002246963	0.46437696	2.00084624	meanmale	-1.10632106	meanfemale
TRINITY_DN106661_c0_g3_i1	2.05E-08	1.25E-07	0.319612852	2	-1.645602673	1.188356521	0.248967727	0.092846312	-3.429011585	2.218368959	1.149499334	0.208724039	-2.260331328	0.312259083	-1.679184557	3.283190532	1.715098476	0.266819163	-1.90606581	1.360131902	0.443746567	1.857354855	0.893249474	NA	NA	NA	NA	0.872578623	3.034694158	3	male	1.981480554	0.24005229	0.986651616	meanmale	-2.05797853	meanfemale
TRINITY_DN106671_c0_g2_i1	0.007075348	0.015190317	2.121836196	2	1.085313286	3.793203401	1.923416735	4.122932824	2.043670955	8.455519079	3.079893323	4.63429926	2.212351209	3.829321626	1.937088838	9.598040362	3.26273988	2.204347962	1.140351975	6.482791753	2.69661523	5.867085989	2.552644137	NA	NA	NA	NA	3.921710074	1.02379986	1	male	6.839328117	3.382547574	2.773875698	meanmale	1.758152876	meanfemale
TRINITY_DN106709_c0_g4_i1	2.78E-08	1.65E-07	0.221998114	2	-2.171380675	1.208105871	0.272746889	0.090285445	-3.469362762	2.157182387	1.10914816	0.202967057	-2.300682508	0.113867408	-3.134573228	0.912181224	-0.13260762	0.051891963	-4.268345078	2.950453395	1.56093667	0.743698816	-0.42720962	wasf1	Chr05	74505560	74505560	0.55162428	3.462145597	3	male	1.594324339	0.136201997	0.673035638	meanmale	-2.875121391	meanfemale
TRINITY_DN106733_c0_g1_i1	0.000360255	0.001036785	0.677085895	2	-0.562589229	1.417183637	0.503026713	0.37068663	-1.431728014	1.702342864	0.767521635	0.476186068	-1.070402683	0.845966012	-0.241328393	1.971136528	0.979027706	0.608725133	-0.716137162	1.790206602	0.840126094	2.243327548	1.165640284	pik3r4	Chr06	72298837	72298837	0.792490947	1.609707729	1	male	1.824839436	0.595729948	0.867848586	meanmale	-0.747027457	meanfemale
TRINITY_DN106741_c0_g1_i2	7.86E-05	0.000259046	0.38348483	2	-1.382758587	1.663479673	0.734204237	0	NA	0.846901874	-0.239733273	0.208696506	-2.260521648	0.491743182	-1.024023045	1.105770931	0.145052551	0.373497554	-1.4208293	1.903933484	0.928983077	1.988199961	0.991462862	NA	NA	NA	NA	0.113736656	2.327349139	1	male	1.501657185	0.291484414	0.586651566	meanmale	-1.778014487	meanfemale
TRINITY_DN106792_c0_g1_i1	1.05E-28	4.84E-27	0	2	NA	15.18607863	3.924677478	0.062446765	-4.001229354	34.61521665	5.113334473	0.120329183	-3.054941518	0	NA	19.75771409	4.304344136	0	NA	5.840648317	2.546128518	12.63920333	3.659833626	NA	NA	NA	NA	3.328891142	8.470359654	7	male	17.6077722	0.03655519	4.138148674	meanmale	-4.769838722	meanfemale
TRINITY_DN106792_c0_g2_i1	8.60E-25	3.10E-23	0	2	NA	18.99040635	4.247198871	0.103954955	-3.265969569	30.34735885	4.923499058	0.066770551	-3.904644244	0	NA	13.98541955	3.805851629	0.119497149	-3.064951897	5.3886012	2.42991082	16.39197562	4.034917839	NA	NA	NA	NA	2.553534942	7.972723532	7	male	17.02075231	0.058044531	4.089231376	meanmale	-4.10421269	meanfemale
TRINITY_DN106792_c0_g3_i1	2.11E-26	8.39E-25	0	2	NA	18.02896446	4.172244629	0.21721452	-2.20280755	23.3387685	4.544656532	0.139517479	-2.841482218	0.121755342	-3.037943023	13.89903293	3.796912601	0	NA	5.548167044	2.472011225	15.50673241	3.954822808	NA	NA	NA	NA	2.916378592	7.133484623	7	male	15.26433307	0.095697468	3.932102103	meanmale	-3.383868662	meanfemale
TRINITY_DN106897_c0_g1_i6	3.15E-12	3.30E-11	0.710932895	2	-0.492214705	5.658033611	2.500300747	0.197135867	-2.34273781	3.482656614	1.800188232	0.189931358	-2.396449978	0.524878072	-0.929945768	5.311262474	2.409054827	0.528755361	-0.919327709	5.44257909	2.444290467	4.059616437	2.021343424	LOC100494072-like	Chr09	22242672	22242672	2.515890262	3.480520943	3	male	4.790829645	0.430326711	2.260305628	meanmale	-1.216160486	meanfemale
TRINITY_DN106937_c0_g1_i1	8.00E-05	0.000263169	7.929624275	2	2.987252509	24.62520169	4.622063636	4.535065922	2.181123522	26.55997467	4.731181866	10.03327131	3.326720163	9.462046422	3.242152239	31.88583836	4.994843909	6.371565194	2.671647818	13.05996305	3.70707891	26.09006	4.705428357	NA	NA	NA	NA	2.778094833	1.664536195	1	male	24.44420755	7.666314625	4.611426633	meanmale	2.938552026	meanfemale
TRINITY_DN106961_c0_g1_i1	0.002091346	0.005088521	16.30447824	2	4.027196369	12.18861627	3.607462446	5.085079804	2.346270416	31.54513665	4.979345695	8.426694444	3.074966813	8.807556238	3.138741782	39.69479948	5.310878103	14.49645477	3.857628215	32.08919463	5.004015676	19.86630795	4.312251875	NA	NA	NA	NA	3.729271167	1.344902502	1	male	27.076811	10.6240527	4.758991257	meanmale	3.409275882	meanfemale
TRINITY_DN107048_c0_g1_i1	0.000215051	0.000650691	2.984408024	2	1.577444792	4.327907602	2.113669699	3.328004385	1.734657334	8.759486059	3.130846226	3.33211982	1.73644028	3.209667253	1.682423741	9.16067392	3.195453736	2.812919687	1.492068362	19.41291075	4.278944545	9.214595306	3.203920806	NA	NA	NA	NA	2.29807886	1.699387113	1	male	10.17511473	3.133423834	3.346987335	meanmale	1.647785966	meanfemale
TRINITY_DN107048_c1_g1_i1	0.000649949	0.001770662	0.627836843	2	-0.671538403	6.79619404	2.764727044	5.042923224	2.334260261	8.430149594	3.075558232	3.936101287	1.976767346	4.64260574	2.214934769	8.146598081	3.026197733	1.614322489	0.690928811	16.00509653	4.000459473	9.690055887	3.276504986	LOC100496659	scaffold_393	70652	70652	3.8494906	1.643902518	1	male	9.813618826	3.172757917	3.294799937	meanmale	1.665782918	meanfemale
TRINITY_DN107077_c0_g1_i2	2.04E-06	8.96E-06	1.100007841	2	0.137513808	7.229714614	2.853938699	1.864030431	0.898425413	2.519271378	1.333006539	1.170665793	0.227329267	1.567268589	0.648252441	4.163054269	2.057642365	1.761791699	0.817043361	12.60309662	3.655706347	10.86992766	3.442270434	NA	NA	NA	NA	2.947535987	2.318882627	1	male	7.477012908	1.492752871	2.902481319	meanmale	0.578071986	meanfemale
TRINITY_DN107077_c0_g2_i1	1.58E-12	1.73E-11	0.701840425	2	-0.510785048	22.47005687	4.489931871	0.222995895	-2.164910942	4.184918918	2.065199671	0.515631139	-0.955588704	0.487484317	-1.036572289	11.76300616	3.556184898	0.205068619	-2.285821357	9.699675173	3.277936435	2.30919627	1.2073908	ube2f	Chr09	53941475	53941475	3.074160543	4.540355185	3	male	10.08537068	0.426604079	3.334206509	meanmale	-1.228692193	meanfemale
TRINITY_DN107120_c0_g1_i1	2.49E-09	1.75E-08	0.334930703	2	-1.578065461	3.896310874	1.96210879	0.113512104	-3.139081952	7.298108601	2.867522619	0.765545909	-0.385439198	0.047720239	-4.389254921	4.406307661	2.139570232	0.195724767	-2.353101769	2.430349833	1.281163995	3.205787431	1.680678767	NA	NA	NA	NA	1.557816283	3.764181547	3	male	4.24737288	0.291486744	2.086604736	meanmale	-1.778002959	meanfemale
