ID	Am2_314	Am2_315	Am2_316	Am2_318	Am4_314	Am4_317	Am5_311	Am5_312	Am5_313
TRINITY_DN10948_c0_g1_i1	0	0	0	0	0	0	1	1	0
TRINITY_DN194547_c0_g1_i1	4	12	12	12	0	1	5	11	2
TRINITY_DN71329_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN73171_c0_g1_i1	641	793	448	423	446	509	612	920	667
TRINITY_DN129432_c5_g2_i2	35.2903	59.4035	32.5592	22.4498	28	26	30	64.3001	48
TRINITY_DN84556_c0_g2_i1	8	19	25	8	0	0	16	44	33
TRINITY_DN134665_c2_g7_i10	1981	3799	2220	1947	3779	2530	3601	3924	3483
TRINITY_DN135543_c0_g1_i4	126.478	331.33	294.946	194.02	170.798	321.141	265.962	427.896	251.202
TRINITY_DN124535_c0_g1_i1	113	189	122	97	121	109	93	162	126
TRINITY_DN95091_c0_g1_i1	2.5	7	1	0	2	1.5	0	5	2
TRINITY_DN130968_c2_g1_i1	96	128	121	65	57	225	166	276	240
TRINITY_DN133715_c2_g2_i3	1620	2824	1921	1230	863	1282	1383	1857	1311.68
TRINITY_DN127104_c0_g1_i1	136	186	125	109	285	343	473	640	262
TRINITY_DN27129_c0_g2_i1	0	1.8172	0	0	8.0788	0	0	0	0
TRINITY_DN127339_c2_g1_i3	22.2014	54.1554	43.5215	17.8853	33.6631	51.3357	73.9502	142.003	58.6299
TRINITY_DN102654_c0_g1_i1	128	356	319.464	234	4	0	59	87	56
TRINITY_DN129848_c0_g1_i1	8	30	11	11	7	2	6	9	10
TRINITY_DN199269_c0_g1_i1	0	0	0	0	0	0	2	1	2
TRINITY_DN147623_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN85489_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN131096_c4_g1_i1	34	42	31	15	37	22	33	31	28
TRINITY_DN129986_c2_g9_i3	768.363	1312.56	932.185	658.555	466.784	673	731.907	1196.92	752
TRINITY_DN5268_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN133789_c3_g1_i3	587	996	844	447	404	602	711	1124	770
TRINITY_DN130369_c0_g4_i1	3269.25	4539.03	3541.22	2828	2259.24	2554.05	2926.98	4076.17	2494.27
TRINITY_DN123387_c1_g1_i1	183	368	277	163	105	187	242	253	243
TRINITY_DN47476_c0_g2_i1	1	1	1	0	0	3	0	0	1
TRINITY_DN121884_c0_g2_i1	7	14	12	5	8	9.18774	28	63	13
TRINITY_DN46758_c0_g2_i1	37.9167	44.9017	32.7975	32.4792	23	33.6613	36.7876	58.5391	40.7646
TRINITY_DN9855_c0_g1_i1	0	1	0	1	1	0	0	2	3
TRINITY_DN113925_c0_g10_i1	4.33733	7.22741	5.89013	0	3.40719	4.42142	0	7.55773	4.66486
TRINITY_DN123818_c7_g1_i4	34	34	25	21	27	22	21	47	45
TRINITY_DN118198_c0_g3_i1	1908.13	2790.99	2214.53	1409.07	1227.83	1613.17	1644.73	2510.33	1863.53
TRINITY_DN143803_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN95700_c0_g2_i1	17	7	11	2	4	2	9	8	5
TRINITY_DN113178_c0_g1_i2	222	286	178	159	263	174	145	122	188
TRINITY_DN168004_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN202298_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN133003_c7_g2_i1	13	26	13	8	24	13	29	18	12
TRINITY_DN23176_c0_g2_i1	14	21	17	15	0	0	13	30	30
TRINITY_DN128735_c3_g1_i3	150.409	284.854	186.561	107.059	108.291	206.07	305.602	543.462	168.376
TRINITY_DN123576_c0_g1_i2	112.222	131.132	84.7521	86.8078	98.4143	80.0857	116.94	174.417	135.579
TRINITY_DN130769_c2_g2_i1	3.37428	2.70207	1.68879	2.60017	1.86965	9.43844	5.92475	10.9687	7.37645
TRINITY_DN146216_c0_g1_i1	14	22	3	10	17	7	17	23	12
TRINITY_DN111509_c0_g1_i3	22	31	19	9	19	34	25	36	29
TRINITY_DN127464_c0_g11_i1	71.9483	0	2.7362	5.34144	9.62484	15.3019	70.6351	28.4976	10.6636
TRINITY_DN164348_c0_g1_i1	1	0	1	0	0	1	0	4	1
TRINITY_DN123456_c0_g5_i1	5.00313	11	4	2	8	8	4	15.0172	10
TRINITY_DN133823_c0_g2_i1	0	0	0	0	2	1	0	2	2
TRINITY_DN180081_c0_g1_i1	12	37	35	24	1	0	8	41	18
TRINITY_DN183208_c0_g1_i1	1	4	1	7	1	0	4	3	0
TRINITY_DN89439_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN169160_c0_g1_i1	0	0	0	0	0	0	2	0	0
TRINITY_DN203431_c0_g1_i1	0	2	0	0	1	0	3	3	0
TRINITY_DN147772_c0_g1_i1	7.50745	9.17499	13.5413	7.30639	7	12.143	16.2073	25.317	10.0822
TRINITY_DN128904_c3_g5_i1	228	148	166	107	79	125	87	159	103
TRINITY_DN132769_c0_g2_i1	27.6337	27.4345	11.7906	5	20.432	20	34.7915	41.4795	59.7851
TRINITY_DN95926_c0_g1_i1	0	3	1	2	4	2	1	10	3
TRINITY_DN123606_c3_g5_i2	152	226	107	98	185	154	228	254	247
TRINITY_DN165440_c0_g1_i1	5	23	18	21	0	0	2	7	5
TRINITY_DN133299_c0_g3_i1	3	4.88291	2	1.39998	3.29418	0	2	2.11177	2
TRINITY_DN124404_c0_g1_i2	10	11	5	4	7	4	6	11	6
TRINITY_DN116603_c0_g1_i4	213	304	159	132	237	252	279	442	294
TRINITY_DN124281_c0_g1_i1	160	296	162.157	172.662	161.189	211.937	183.012	301	200.665
TRINITY_DN132941_c0_g6_i1	501.438	716.996	395.701	385.276	512.875	427.379	414.552	439.672	602.37
TRINITY_DN26370_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN132385_c4_g2_i2	218.592	377.145	211.434	168.304	214.42	292.508	253.661	353.443	391.824
TRINITY_DN86355_c0_g1_i1	20	18	22	11	2	0	6	9	6
TRINITY_DN216811_c0_g1_i1	0	3	5	4	0	1	0	1	2
TRINITY_DN151212_c0_g1_i1	1	0	0	0	0	0	0	0	0
TRINITY_DN125298_c1_g1_i1	7.87618	0	0	0	0	3.95583	0	0	0
TRINITY_DN148669_c0_g1_i1	11	9	12	4	0	0	4	22	10
TRINITY_DN212949_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN172911_c0_g1_i1	1	1	1	0	1	2	0	0	1
TRINITY_DN120456_c0_g1_i1	3	0	0	0	5	3	4	2	1
TRINITY_DN122247_c0_g8_i1	34.3795	61.5092	36.2028	36.2945	36.8249	35.2162	12.0545	26.9469	47.7567
TRINITY_DN204369_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN122259_c0_g2_i1	289	600	362	210	318	137	264	506	377
TRINITY_DN121803_c0_g1_i2	28	42	18	19	42	22	31	60	23
TRINITY_DN3024_c0_g1_i1	0	0	0.0112529	0	0	0	0	0	0
TRINITY_DN134398_c2_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN186271_c0_g1_i1	0	0	0	0	0	0	1	0	0
TRINITY_DN127331_c0_g1_i1	94	156	77	86	155	76	64	179	93
TRINITY_DN79777_c0_g1_i1	8	13	4.5	4	0	0	0	0	6
TRINITY_DN26696_c0_g2_i1	45	112	119	71	2	0	52	109	72
TRINITY_DN130707_c3_g6_i1	3865	8208	5641	3055	4028	3637	2238	4571	4850
TRINITY_DN134495_c1_g2_i1	6.54241	3.41884	9.09001	6.82528	12.9274	3.25714	5.65059	9.96457	7.76875
TRINITY_DN115675_c0_g1_i3	42	60	29	27	46	50	23	58	48
TRINITY_DN92529_c0_g1_i1	54	57	38	22	39	31	22	62	42
TRINITY_DN128899_c2_g1_i2	60.4586	108.939	72.3874	44.4901	91	78.2978	67.1779	75.4734	111
TRINITY_DN134837_c3_g4_i1	95	145	57	52	68	60	95	100	109
TRINITY_DN103537_c0_g1_i1	97.5976	210.065	174.128	101.368	93.7168	79.5628	135.544	161.509	112.271
TRINITY_DN50553_c0_g1_i1	10	13	14	6	0	0	8	22	22
TRINITY_DN128721_c2_g2_i1	83.6704	136.838	103.371	61.2805	87.2588	158.837	117.609	316.891	134.144
TRINITY_DN122044_c0_g2_i1	11	16	0	2.04949	9.65771	2.10834	15.2367	42.1659	15.6127
TRINITY_DN109134_c0_g1_i1	290	548	374	228	169	222	207	222	278
TRINITY_DN4903_c0_g2_i1	3	5	6	3	4	6	6	13	5
TRINITY_DN81056_c0_g2_i1	19	50	30	14	0	0	6	38	26
TRINITY_DN188529_c0_g1_i1	3	1	1	0	1	2	0	0	1
TRINITY_DN119323_c0_g1_i3	71	110	61	55	88	119	69	106	85
TRINITY_DN136091_c7_g1_i1	638.297	945.288	651.651	484.876	475.314	443.335	626.895	659.61	685.01
TRINITY_DN90230_c0_g3_i1	0	1	0	0	0	0	0	5	0
TRINITY_DN18720_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN109868_c0_g4_i1	0	3.77079	0	0	4.29223	0	0	0	2.47042
TRINITY_DN120130_c0_g1_i3	507	753	523	401	605	507	605	1002	666
TRINITY_DN109640_c0_g2_i2	90	197	106	73	67	78	120	134	81
TRINITY_DN128469_c1_g1_i2	5	8	3	1	3	0	3	6	4
TRINITY_DN196056_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN126942_c1_g1_i6	5.4432	7.62925	6.56058	11	14.1017	11.9671	26	42	3
TRINITY_DN186773_c0_g1_i1	16	32	40	33	0	0	6	82	67
TRINITY_DN169090_c0_g1_i1	9.22892	10.1116	8.07931	5.08428	3.01541	3.03373	8.12474	9.11888	1.03133
TRINITY_DN123532_c0_g1_i2	47	89	55	55	29	61	74	70	77
TRINITY_DN133840_c1_g1_i1	426	772	287	363	837	461	953.996	857	847
TRINITY_DN101347_c0_g1_i1	16	19	11	15	1	0	8	10	5
TRINITY_DN29037_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN24764_c0_g1_i1	3	5	1	2	4	1	1	2	3
TRINITY_DN37171_c0_g1_i1	3	7	1	1	0	1	2	2	2
TRINITY_DN119422_c0_g1_i1	3	3	0	0	0	0	4	2	3
TRINITY_DN180907_c0_g1_i1	0	0	0	0	0	0	0	0	1.05561
TRINITY_DN79549_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN3769_c0_g2_i1	18	58	44	41	0	0	1	20	18
TRINITY_DN98687_c0_g2_i1	0	0	3	0	1	0	0	1	0
TRINITY_DN122754_c2_g2_i4	0	2	2	1	3	1	3	6	1
TRINITY_DN131316_c1_g4_i1	2	4	9	5	4	2	4	13	14
TRINITY_DN134353_c5_g1_i4	16.2913	11.1077	15.1488	9	22.6328	20.339	15	29.5797	34.3845
TRINITY_DN89951_c0_g3_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN133839_c1_g3_i1	4	2	5	1	0	0	3	1	2
TRINITY_DN168905_c0_g1_i1	1	5.39228	0	2	4	1	7	5	1
TRINITY_DN173172_c0_g1_i1	2	1	1	5	2	1	1	3	4
TRINITY_DN114438_c0_g3_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN124955_c0_g2_i2	366	546	411	335	385	481	509	1388	431
TRINITY_DN133888_c1_g6_i1	3	5	1	1	11	0	83	93	4
TRINITY_DN175363_c0_g1_i1	15.3269	5.19164	2.01805	2.02581	2	4	5.04554	5.05178	9
TRINITY_DN125112_c1_g1_i2	68006	135371	55206	80304	167110	99880	119534	86180	142213
TRINITY_DN98067_c0_g1_i2	3	8	5	1	3	2	1	3	0
TRINITY_DN124189_c0_g3_i1	3892	5381	4470	2753	1932	2885	2326	4043	3020
TRINITY_DN122006_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN77164_c0_g2_i1	0	0	1	0	0	0	0	1	2
TRINITY_DN100729_c0_g2_i1	0	0	0	0	0	0	0	4	1
TRINITY_DN50119_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN112243_c1_g1_i1	36	44	32	17	18	18	0	19	25
TRINITY_DN113609_c0_g2_i1	135	339	327	196	41	7	126	148	88
TRINITY_DN110644_c0_g3_i1	0	0	0	5	0	0	0	0	0
TRINITY_DN205495_c0_g1_i1	4	4	5	2	0	0	4	20	5
TRINITY_DN120166_c0_g2_i5	194	147	127	98	90	102	238	317.66	230
TRINITY_DN78111_c0_g2_i1	39	93	78	24	2	0	22	95	45
TRINITY_DN130412_c6_g1_i1	1448	2570	1776	1200	1464	1890	2001	3526	2238
TRINITY_DN144551_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN95224_c0_g2_i1	0	1	1	1	2	0	0	0	1
TRINITY_DN19585_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN96683_c0_g1_i1	5	16	4	9	11	4	18	21	8
TRINITY_DN116429_c1_g1_i1	12	14	13	4	6	10	8	10	8
TRINITY_DN168184_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN218956_c0_g1_i1	1	1	1	1	3	1	3	6	2
TRINITY_DN150134_c0_g1_i1	0	0	0	0	1	1	1	1	0
TRINITY_DN134332_c2_g2_i1	107	96	53	39	70	43	47	62	47
TRINITY_DN133834_c5_g1_i1	328	251	433	209	273	434	404	629	558
TRINITY_DN101275_c0_g2_i2	2	1	3	0	0	0	3	1	4
TRINITY_DN50061_c0_g1_i1	2	1	2	0	0	4	0	6	2
TRINITY_DN119381_c0_g1_i7	407	703	512	297	346	426	504	816	479
TRINITY_DN161923_c0_g1_i1	2	2	1	0	1	1	0	1	0
TRINITY_DN193846_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN127726_c5_g1_i2	400.735	613.329	384.328	318.869	516.077	461.514	379.167	863.751	674.597
TRINITY_DN171001_c0_g1_i1	5	8	12	5	0	0	4	7	11
TRINITY_DN210024_c0_g1_i1	8	21	16	8	1	0	8	21	7
TRINITY_DN136352_c5_g4_i1	2391.65	5434.09	4115.02	2974.38	3758.44	5121.25	7578.59	15783.7	6195.33
TRINITY_DN181897_c0_g1_i1	2	1	0	0	0	1	3	6	1
TRINITY_DN118703_c0_g4_i3	13.0012	8.0005	7.01286	5.00565	2.00017	4.00036	6.00029	12.0007	8.00068
TRINITY_DN136286_c2_g4_i2	173	243	137	94	108	85	187	148	175
TRINITY_DN134922_c4_g1_i5	8027	11605	6297	7260	11634	7978	11050	20604	24524
TRINITY_DN27317_c0_g1_i1	1	0	0	0	1	0	0	0	0
TRINITY_DN166494_c0_g1_i1	0	3	0	0	0	2	1	0	0
TRINITY_DN202662_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN208740_c0_g1_i1	11	28	28	12	1	0	9	16	9
TRINITY_DN113704_c0_g1_i1	7.57499	2.34177	11.6477	15.4744	26.8981	2.26402	33.4061	36.1122	37.3739
TRINITY_DN135719_c1_g4_i1	6	13	10	4	8	5	3	9	7
TRINITY_DN125965_c0_g1_i1	190	434	144	260	266	141	134	464	191
TRINITY_DN198928_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN120520_c3_g1_i1	57	157	49	30	82	78	73	191	87
TRINITY_DN72159_c0_g3_i1	0	0	0	0	0	0	0	1	0
TRINITY_DN97899_c0_g1_i1	8	16	19	9	0	0	7	15	9
TRINITY_DN136509_c10_g1_i1	209	449	284	169	176	229	195	389	230
TRINITY_DN122582_c0_g1_i1	441	660	490	306	403	436	294	555	445
TRINITY_DN125282_c1_g2_i3	5.56698	12	2	8.88749	1.17831	9.38511	7.41936	25.9882	2
TRINITY_DN208159_c0_g1_i1	0	0	0	0	1	0	0	0	0
TRINITY_DN140177_c0_g1_i1	8	29	25	16	0	0	7	25	20
TRINITY_DN112392_c0_g3_i1	30.9357	30.6436	37.758	21.6881	20.4515	20.5329	27.7032	31.6993	46.0504
TRINITY_DN131906_c2_g1_i1	13397	14127	11242	9189	8672	8792	10181	20041	17393
TRINITY_DN111026_c0_g1_i1	5.78033	6	8	7	16.348	7	4	5	4
TRINITY_DN155323_c0_g1_i1	0	1	0	0	0	0	0	1	0
TRINITY_DN101776_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN135157_c2_g2_i1	12	10	21	10	10	12	26	29	20
TRINITY_DN123845_c2_g1_i2	2515.2	3551.39	2890.63	1955.08	1722.46	2521.51	3817.48	6016.15	5170.42
TRINITY_DN114712_c0_g1_i2	0	0	0	0	0	1	1	1	1
TRINITY_DN133240_c2_g1_i2	160	331	156	124	145	167	120	197	233
TRINITY_DN13070_c0_g1_i1	2	2	0	0	0	4	3	1	0
TRINITY_DN207158_c0_g1_i1	0	1	0	1	0	1	0	2	2
TRINITY_DN135984_c2_g2_i2	7	8	12	5	10	10	13	13	11
TRINITY_DN135718_c0_g1_i3	52	107	65	36.7464	47	77	72	130	109
TRINITY_DN126471_c0_g3_i1	1352	2206	1157	889	1101	1122	846	1554	1529
TRINITY_DN66959_c0_g2_i1	59.1407	79.8838	41.3498	18.3452	116.9	80.6912	48.7445	91.8481	76.6989
TRINITY_DN34925_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN123090_c3_g6_i3	7.72952	4.66881	15.6192	3.45087	2.66798	13.0173	5.87381	7.60516	3.59879
TRINITY_DN122889_c9_g3_i1	1	1	0	0	1	1	1	0	1
TRINITY_DN169609_c0_g1_i1	9	14	14	6	2	0	4	28	18
TRINITY_DN115826_c0_g2_i3	38	17	21	15	11.2543	20	33	45	41
TRINITY_DN152004_c0_g1_i1	5	21	12	4	0	0	4	15	11
TRINITY_DN116300_c0_g1_i1	31	106	90	30	70	86	79	114	49
TRINITY_DN118256_c0_g1_i1	4	2	2	0	0	1	4	4	4
TRINITY_DN63832_c0_g1_i1	324.885	402.783	159.068	194.451	244.778	235.956	161.936	260.235	249.285
TRINITY_DN92176_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN214113_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN21797_c0_g2_i1	0	2	0	0	1	2	6	13	1
TRINITY_DN156506_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN82845_c0_g1_i1	26	118	87	70	0	1	30	104	73
TRINITY_DN89710_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN118050_c1_g1_i2	79.0916	131.438	84.9494	56.8946	75.4655	64.6945	75.2087	106.488	98.913
TRINITY_DN70472_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN110478_c0_g1_i2	9	32	13	7	13	8	7	14	12
TRINITY_DN120067_c0_g1_i2	20	11	12	10	34	11	16	4	13
TRINITY_DN136496_c6_g1_i1	35	58	44	34	20	24	26	36	17
TRINITY_DN66205_c0_g1_i1	0	0	2	0	0	0	0	0	0
TRINITY_DN126586_c0_g1_i1	2995	3866	3163	2222	3153	3859	3350	6287	4166
TRINITY_DN122342_c1_g3_i1	0	1	0	0	0	0	0	0	0
TRINITY_DN6686_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN128793_c0_g1_i6	1572	2394.25	1325.15	1146	1500.76	1757.47	1495.2	2202.65	1854.03
TRINITY_DN9907_c0_g1_i1	0	1	0	0	0	0	0	0	0
TRINITY_DN140755_c0_g1_i1	90	107	59	47	131	104	101	137	120
TRINITY_DN168054_c0_g1_i1	1	6	5	3	0	0	1	7	7
TRINITY_DN72323_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN47637_c0_g1_i1	2	0	0	0	3	0	0	0	0
TRINITY_DN127933_c4_g1_i1	2	8	4	9	6	1	8	8	6
TRINITY_DN199384_c0_g1_i1	1	2	1	0	1	3	1	2	1
TRINITY_DN119507_c0_g1_i1	12.1592	0	3	5	4	3	10	33.1642	6.0653
TRINITY_DN131864_c2_g3_i1	18.006	33.0059	13.0122	21	26.0332	15.0036	28	99.0708	33
TRINITY_DN81358_c0_g1_i1	0	3	1	1	1	0	0	1	0
TRINITY_DN97047_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN155406_c0_g1_i1	0	3	1	0	0	0	0	1	1
TRINITY_DN214224_c0_g1_i1	15	29	14	11	0	0	16	29	18
TRINITY_DN112450_c1_g1_i1	41	59	26	55	65	30	38	35	26
TRINITY_DN86661_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN132253_c2_g15_i1	127	163	141	94	57	68	50	152	115
TRINITY_DN77831_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN83110_c0_g1_i1	6	18	18	8	0	0	16	32	30
TRINITY_DN126191_c0_g1_i1	88	157	66	70	122	157	153	390	252
TRINITY_DN171011_c0_g1_i1	26	56	68	27	4	0	44	134	80
TRINITY_DN132290_c2_g1_i2	727	1006	841	469	641	814	758	1311	1044
TRINITY_DN119394_c0_g1_i1	255	527	216	256	215	283	322	459	421
TRINITY_DN128850_c0_g1_i4	1075	1605	1121	882	933	1012	1186	1813	1452
TRINITY_DN123611_c3_g4_i1	70	142	74	55	104	123	60	88	118
TRINITY_DN126721_c3_g5_i2	231.217	321.777	562.588	211.412	263.329	472.655	614.542	524.171	477.35
TRINITY_DN126253_c0_g1_i2	19.0732	37	14	12	17	24	21	35	29
TRINITY_DN28352_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN68487_c0_g2_i1	24.3604	19.7117	19.6124	12.7078	14.7615	23.4591	7.05308	32.1798	4.68021
TRINITY_DN114829_c0_g1_i1	24	56	39	32	48	57	50	85	69
TRINITY_DN135762_c2_g2_i5	88	146	59	58	132	80	52	129	104
TRINITY_DN70692_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN132475_c2_g1_i3	187	410	262	179	220	212	267	723	535
TRINITY_DN63183_c0_g1_i1	0	0	0	0	0	0	0	0	1
TRINITY_DN122436_c6_g1_i1	12	13	8	6	2	10	4	16	8
TRINITY_DN64301_c0_g1_i1	119.682	218.221	155.272	99.5313	149.947	93.0747	138.649	244.379	138.423
TRINITY_DN135139_c5_g2_i1	18	26	12	17	14	11.1973	58.806	74.364	14.3681
TRINITY_DN124085_c0_g2_i1	0	0	0	0	10.4008	2.28344	0	3.7919	5.79184
TRINITY_DN131626_c3_g1_i1	84	83	127	54	54	60	115	148	65
TRINITY_DN132441_c0_g2_i1	23	13.4812	15.5593	11	26.1532	22	19.4198	43	27
TRINITY_DN51922_c0_g2_i1	5	8.16667	0	0	61	1.3	79.8947	157.333	46.9
TRINITY_DN134666_c1_g1_i1	1	11	9	3	2	0	3	13	4
TRINITY_DN52138_c0_g1_i1	32	76	68	48	1	0	18	102	69
TRINITY_DN211804_c0_g1_i1	0	0	0	0	0	0	2	0	0
TRINITY_DN105927_c0_g1_i1	7	3	3	6	5	5	5	1	3
TRINITY_DN180892_c0_g1_i1	21	23	16	19	17.4544	16	15	22	14
TRINITY_DN63993_c0_g2_i1	0	0	0	0	37.6033	35.3447	0	3.17503e-05	44.071
TRINITY_DN93402_c0_g1_i1	3	0	0	4	0	1	0	0	1
TRINITY_DN120776_c1_g5_i4	306	617	288	256	252	283	141	299	413
TRINITY_DN86303_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN114761_c0_g2_i1	20.1257	40.3867	21.0088	20.0655	39.3167	17.384	23.4328	25.8231	22.0079
TRINITY_DN118503_c0_g1_i1	1968	2297	1208	1005	913	707	1820	1590	1359
TRINITY_DN132031_c0_g1_i1	25	39	20	20	35	25	45	59	34
TRINITY_DN51078_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN8534_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN82441_c0_g5_i1	0	2	1	0	0	0	0	4	0
TRINITY_DN174270_c0_g1_i1	3	6	8	4	0	0	0	18	3
TRINITY_DN104207_c0_g1_i1	11	23	10	8	10	10	13	20	4
TRINITY_DN89069_c0_g3_i1	1	12	11	6	0	0	6	16	5
TRINITY_DN164775_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN10244_c0_g1_i1	9	12	9	10	4	5	22	26	11
TRINITY_DN188794_c0_g1_i1	2	8	4	4	0	2	11	6	5
TRINITY_DN128798_c1_g1_i3	96900	67039	63118	125541	115853	46930	168013	140630	122686
TRINITY_DN209997_c0_g1_i1	1	6	4	4	7	4	1	5	3
TRINITY_DN71102_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN70305_c0_g1_i1	5	1	1	0	0	0	0	1	0
TRINITY_DN82512_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN128095_c4_g4_i1	0	2	1	1	0	1	1	2	2
TRINITY_DN112742_c0_g1_i1	0	1	1	1	1	2	0	2	0
TRINITY_DN107304_c0_g1_i1	0	0	1	1	1	0	3	2	2
TRINITY_DN103397_c1_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN10588_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN117232_c0_g3_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN25007_c0_g3_i1	0.000415427	1.3307	5	0	1	1.24789	0	2.2836	0
TRINITY_DN133437_c0_g1_i4	894	1421	1199	788	379	554	610	981	643
TRINITY_DN136058_c1_g2_i1	0	0	0	0	4	1.01013	3	1	2
TRINITY_DN198859_c0_g1_i1	2	0	0	1	0	1	2	0	0
TRINITY_DN143491_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN125467_c0_g1_i1	408	643	396	301	386	426	504	694	530
TRINITY_DN134415_c0_g2_i2	106	139	88	72	114	74	67	71	86
TRINITY_DN73237_c0_g2_i1	8	25	19	18	4	0	8	23	14
TRINITY_DN161065_c0_g1_i1	8	21	8	13	18	20	39	65	27
TRINITY_DN85191_c0_g1_i1	0	1	0	0	0	2	3	3	0
TRINITY_DN124147_c1_g3_i2	2	6	3	1	8	2	2	10	10
TRINITY_DN122093_c0_g2_i1	653	934	583	464	256	583	858	1655	1134
TRINITY_DN214245_c0_g1_i1	0	6	6	5	0	0	4	17	10
TRINITY_DN159765_c0_g1_i1	0	3	1	0	2	0	3	1	0
TRINITY_DN151845_c0_g1_i1	33	70	78	37	5	0	26	157	109
TRINITY_DN52451_c0_g1_i1	0	0	0	0	0	0	0	1	0
TRINITY_DN142195_c0_g1_i1	8	23	31	3	0	0	10	37	36
TRINITY_DN180638_c0_g1_i1	11	21	23	9	2	0	3	15	10
TRINITY_DN214649_c0_g1_i1	0	0	0	0	0	0	0	2	0
TRINITY_DN53617_c0_g2_i1	2	5	0	1	1	1	2	2	0
TRINITY_DN83335_c0_g1_i1	1	1	2	1	1	0	0	2	1
TRINITY_DN136412_c0_g6_i2	48.6645	57.0247	58.5826	40.126	23.548	30.2738	12.2447	18.9213	18.2804
TRINITY_DN143492_c0_g1_i1	0	0	1	0	0	1	1	0	0
TRINITY_DN199736_c0_g1_i1	1	2	3	0	0	0	0	0	0
TRINITY_DN133078_c0_g1_i1	17.877	15.644	13.6917	7.22766	7.38448	22.7333	89.7466	91.415	87.5171
TRINITY_DN87189_c0_g1_i1	1	1	0	4	1	3	0	2	0
TRINITY_DN136231_c3_g1_i1	58	205	68	97	62	128	91	119	160
TRINITY_DN125035_c2_g2_i1	0	1	0	0	0	0	0	0	1
TRINITY_DN125938_c8_g1_i1	0	0.00477123	0.00114952	0.0039002	2.52527	0	0.0157764	10.302	0.000958818
TRINITY_DN96583_c0_g1_i1	18.5275	32.1094	21	12	19	19	24	34.4111	20
TRINITY_DN134879_c0_g1_i1	22	20	7	5	34	11	19	42	40
TRINITY_DN126163_c7_g4_i1	29.0794	48.095	35.0416	13.0219	41.0071	33.0182	60.2038	101.079	50.0611
