gid	gname	chr	start	end	logFC.XY46.XX46	abslogFC.XY46.XX46	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN109430_c0_g5_i1	brox	Chr05	5890834	5890834	-1.690559315	1.690559315	female	0.590125319	Ovary_mean	0.165	0.2426	1.4703
TRINITY_DN109439_c0_g1_i1	NA	NA	NA	NA	-0.034357812	0.034357812	unbias	0.70627884	G31_mmean	0.2616	0.2902	1.1096
TRINITY_DN109454_c0_g1_i2	NA	NA	NA	NA	-1.255549297	1.255549297	female	0.268798673	Ovary_mean	0.2116	0.3049	1.4406
TRINITY_DN109459_c0_g1_i1	NA	NA	NA	NA	-0.612213563	0.612213563	unbias	0.428867672	Brain_mmean	0.0437	0.0557	1.2764
TRINITY_DN109463_c0_g2_i1	NA	NA	NA	NA	0.494775413	0.494775413	unbias	0.680497095	Testis_mean	0.1004	0.1422	1.4162
TRINITY_DN109491_c0_g2_i1	NA	NA	NA	NA	-1.596572773	1.596572773	female	0.322026292	Testis_mean	0.1369	0.1757	1.2834
TRINITY_DN109500_c0_g1_i1	NA	NA	NA	NA	-0.33610414	0.33610414	unbias	0.168483933	G23_mmean	0.0275	0.0505	1.8368
TRINITY_DN109502_c0_g1_i2	NA	NA	NA	NA	0.388270631	0.388270631	unbias	0.717366903	G43_F_mean	0.0425	0.0489	1.1518
TRINITY_DN109511_c0_g1_i1	NA	NA	NA	NA	-0.604658168	0.604658168	unbias	0.599485441	Brain_fmean	0.0263	0.0492	1.8727
TRINITY_DN109559_c0_g1_i1	NA	NA	NA	NA	0.851808909	0.851808909	unbias	0.487463506	Liver_fmean	0.1326	0.2053	1.5487
TRINITY_DN109560_c0_g1_i1	NA	NA	NA	NA	-1.918763153	1.918763153	female	0.567490799	Ovary_mean	0.1453	0.2157	1.4848
TRINITY_DN109596_c0_g1_i1	NA	NA	NA	NA	-7.755034001	7.755034001	female	0.741428955	Ovary_mean	0.0744	0.111	1.4913
TRINITY_DN109625_c0_g1_i3	NA	NA	NA	NA	-1.689013415	1.689013415	female	0.347937566	Ovary_mean	0.0295	0.0547	1.8545
TRINITY_DN109635_c0_g2_i1	nfatc1	Chr06	28294014	28294014	-0.021499232	0.021499232	unbias	0.223051012	Brain_mmean	0.001	0.0007	0.6815
TRINITY_DN109640_c0_g2_i2	NA	NA	NA	NA	0.2948578	0.2948578	unbias	0.319815009	Brain_fmean	0.0819	0.1633	1.9941
TRINITY_DN109666_c0_g1_i1	NA	NA	NA	NA	-12.10335183	12.10335183	female	0.884110453	Ovary_mean	0.1894	0.3577	1.8886
TRINITY_DN109667_c0_g1_i2	NA	NA	NA	NA	-1.20102945	1.20102945	female	0.368720459	Ovary_mean	0.0371	0.0672	1.8078
TRINITY_DN109678_c0_g1_i4	NA	NA	NA	NA	-1.838797254	1.838797254	female	0.376181827	Ovary_mean	0.0389	0.0457	1.1736
TRINITY_DN109692_c0_g1_i2	NA	NA	NA	NA	-0.056536546	0.056536546	unbias	0.200661263	Brain_fmean	0.0239	0.0357	1.491
TRINITY_DN109728_c0_g1_i1	NA	NA	NA	NA	0.515633176	0.515633176	unbias	0.591325562	G23_fmean	0.1097	0.0752	0.6858
TRINITY_DN109810_c0_g1_i1	NA	NA	NA	NA	-0.235747936	0.235747936	unbias	0.217860969	Ovary_mean	0.0305	0.0603	1.9804
TRINITY_DN109817_c0_g1_i1	NA	NA	NA	NA	0.215546654	0.215546654	unbias	0.526879161	Brain_fmean	0.0695	0.0727	1.0463
TRINITY_DN109844_c0_g2_i1	NA	NA	NA	NA	-1.550909223	1.550909223	female	0.378689642	Ovary_mean	0.1636	0.2496	1.526
TRINITY_DN109864_c0_g1_i1	NA	NA	NA	NA	-0.723119414	0.723119414	unbias	0.457913161	Ovary_mean	0.0612	0.102	1.6682
TRINITY_DN109879_c0_g1_i1	NA	NA	NA	NA	-0.485041431	0.485041431	unbias	0.204207654	Ovary_mean	0.1064	0.1152	1.0825
TRINITY_DN109897_c0_g1_i1	NA	NA	NA	NA	0.37151642	0.37151642	unbias	0.392687925	Brain_fmean	0.1177	0.1733	1.4721
TRINITY_DN109913_c0_g1_i1	NA	NA	NA	NA	-9.298120997	9.298120997	female	0.969270664	Ovary_mean	0.1951	0.329	1.6866
TRINITY_DN109929_c0_g1_i1	NA	NA	NA	NA	-11.15822606	11.15822606	female	0.908644545	Ovary_mean	0.0768	0.1115	1.4529
TRINITY_DN109936_c0_g2_i1	NA	NA	NA	NA	-1.594062881	1.594062881	female	0.407999692	Ovary_mean	0.0183	0.0269	1.4722
TRINITY_DN109948_c0_g1_i1	cabp7	Chr01	132254155	132254155	1.616180004	1.616180004	male	0.733913823	G23_mmean	0.1102	0.1544	1.4009
TRINITY_DN109961_c0_g1_i1	ndufaf5	Chr05	33304156	33304156	0.620955975	0.620955975	unbias	0.768491423	G46_M_mean	0.144	0.2259	1.5693
TRINITY_DN109976_c0_g1_i1	NA	NA	NA	NA	0.470587382	0.470587382	unbias	0.46210724	G43_F_mean	0.1189	0.1333	1.121
TRINITY_DN109980_c0_g1_i1	NA	NA	NA	NA	0.879954965	0.879954965	unbias	0.782392399	G46_M_mean	0.1102	0.0602	0.5468
TRINITY_DN109980_c1_g1_i1	NA	NA	NA	NA	0.385778916	0.385778916	unbias	0.585118749	G43_F_mean	0.0447	0.0508	1.138
TRINITY_DN109991_c0_g1_i2	gpr137c	Chr08	74711527	74711527	-0.665935856	0.665935856	unbias	0.217750635	Ovary_mean	0.0762	0.1381	1.8122
TRINITY_DN110022_c0_g1_i1	NA	NA	NA	NA	-2.667071305	2.667071305	female	0.470067433	Ovary_mean	0.0759	0.12	1.5823
TRINITY_DN110037_c0_g1_i1	NA	NA	NA	NA	-3.298390808	3.298390808	female	0.783516196	Ovary_mean	0.06	0.0777	1.2952
TRINITY_DN110047_c0_g1_i3	NA	NA	NA	NA	-0.31395144	0.31395144	unbias	0.440789349	Brain_mmean	0.124	0.2167	1.7478
TRINITY_DN110052_c0_g1_i1	LOC100495088-like	Chr02	34325227	34325227	-0.5915817	0.5915817	unbias	0.866123363	G46_F_mean	0.1299	0.1261	0.9714
TRINITY_DN110102_c0_g2_i3	NA	NA	NA	NA	-0.445312552	0.445312552	unbias	0.369491967	Brain_mmean	0.0216	0.0363	1.6819
TRINITY_DN110103_c0_g1_i1	Xetrov90030986m	scaffold_99	91253	91253	-8.569026429	8.569026429	female	0.94119046	Ovary_mean	0.0936	0.1712	1.8293
TRINITY_DN110132_c0_g2_i1	ocel1	Chr01	99481568	99481568	-1.314492372	1.314492372	female	0.234173396	Ovary_mean	0.0019	0.003	1.6174
TRINITY_DN110142_c0_g3_i1	arv1	Chr05	55465944	55465944	0.139733312	0.139733312	unbias	0.481214133	G27_mmean	0.0898	0.1651	1.839
TRINITY_DN110146_c0_g1_i3	NA	NA	NA	NA	0.010087765	0.010087765	unbias	0.466524709	Liver_mmean	0.0728	0.1335	1.8353
TRINITY_DN110153_c0_g1_i1	pfkp	Chr06	12075746	12075746	-1.069896579	1.069896579	female	0.326923355	Ovary_mean	0.0679	0.1167	1.7178
TRINITY_DN110214_c0_g1_i3	NA	NA	NA	NA	0.848926221	0.848926221	unbias	0.71189003	Liver_fmean	0.1288	0.1689	1.3121
TRINITY_DN110248_c0_g1_i1	NA	NA	NA	NA	-0.736477616	0.736477616	unbias	0.61797429	Brain_fmean	0.0129	0.0199	1.5477
TRINITY_DN110265_c0_g1_i1	NA	NA	NA	NA	-1.076460138	1.076460138	female	0.420425266	Ovary_mean	0.0534	0.0796	1.4913
TRINITY_DN110307_c0_g1_i3	gprin3	Chr01	69220445	69220445	-0.472139486	0.472139486	unbias	0.263558186	Ovary_mean	0.0399	0.0735	1.8415
TRINITY_DN110314_c0_g1_i3	NA	NA	NA	NA	-1.961585574	1.961585574	female	0.466233778	Ovary_mean	0.0766	0.1499	1.9564
TRINITY_DN110346_c0_g1_i2	NA	NA	NA	NA	-1.767349659	1.767349659	female	0.472320568	Ovary_mean	0.0737	0.1275	1.7291
TRINITY_DN110371_c0_g1_i1	ap3s2	Chr03	98624121	98624121	0.195458796	0.195458796	unbias	0.700511446	Brain_mmean	0.0947	0.1543	1.6304
TRINITY_DN110399_c0_g1_i1	Xetrov90022430m	Chr08	115586334	115586334	-0.203839155	0.203839155	unbias	0.780438032	Brain_fmean	0.0299	0.0352	1.1772
TRINITY_DN110445_c1_g1_i3	NA	NA	NA	NA	0.001205897	0.001205897	unbias	0.386274659	Brain_fmean	0.0353	0.0538	1.5229
TRINITY_DN110448_c0_g2_i1	capn2.2	Chr05	5263143	5263143	0.043241157	0.043241157	unbias	0.469954318	G27_fmean	0.025	0.0368	1.4723
TRINITY_DN110451_c0_g1_i1	NA	NA	NA	NA	-0.049024117	0.049024117	unbias	0.549252228	Ovary_mean	0.2742	0.4011	1.4629
TRINITY_DN110486_c0_g1_i1	NA	NA	NA	NA	0.144243579	0.144243579	unbias	0.577758644	Ovary_mean	0.0705	0.0946	1.3423
TRINITY_DN110510_c0_g1_i1	NA	NA	NA	NA	0.584533525	0.584533525	unbias	0.505352027	Brain_mmean	0.0305	0.0325	1.0675
TRINITY_DN110587_c0_g1_i1	NA	NA	NA	NA	0.043886391	0.043886391	unbias	0.120283759	Brain_fmean	0.1585	0.1584	0.9991
TRINITY_DN110646_c0_g1_i1	NA	NA	NA	NA	-0.058279945	0.058279945	unbias	0.876020823	G46_F_mean	0.0757	0.0812	1.073
TRINITY_DN110679_c0_g1_i1	NA	NA	NA	NA	-10.76486731	10.76486731	female	0.961835041	Ovary_mean	0.1135	0.1386	1.2213
TRINITY_DN110705_c0_g1_i1	NA	NA	NA	NA	0.449179106	0.449179106	unbias	0.441203622	Brain_fmean	0.0639	0.0844	1.3193
TRINITY_DN110721_c0_g1_i2	emp2	Chr09	30997127	30997127	0.485467346	0.485467346	unbias	0.49389768	G46_M_mean	0.122	0.1757	1.4404
TRINITY_DN110725_c0_g1_i3	Xetrov90016715m	Chr06	95328043	95328043	0.696445228	0.696445228	unbias	0.38073112	Liver_mmean	0.0975	0.1536	1.5759
TRINITY_DN110732_c0_g1_i2	mrpl45	Chr10	3978978	3978978	0.419413854	0.419413854	unbias	0.43160835	G43_M_mean	0.2194	0.3914	1.7836
TRINITY_DN110750_c0_g1_i1	NA	NA	NA	NA	-0.605229295	0.605229295	unbias	0.195435661	Testis_mean	0.0698	0.0976	1.3977
TRINITY_DN110750_c1_g2_i1	LOC101734394	scaffold_53	401012	401012	-0.406507482	0.406507482	unbias	0.312674829	Ovary_mean	0.2514	0.3387	1.3476
TRINITY_DN110756_c0_g1_i1	NA	NA	NA	NA	-0.501913455	0.501913455	unbias	0.25482258	Brain_mmean	0.0188	0.0175	0.9307
TRINITY_DN110780_c0_g1_i2	NA	NA	NA	NA	-2.75852712	2.75852712	female	0.664006321	Ovary_mean	0.1339	0.1281	0.9568
TRINITY_DN110790_c0_g1_i1	NA	NA	NA	NA	0.058494812	0.058494812	unbias	0.09871661	Testis_mean	0.0143	0.0167	1.1646
TRINITY_DN110840_c0_g1_i1	NA	NA	NA	NA	0.629900387	0.629900387	unbias	0.74875725	Liver_fmean	0.1062	0.1878	1.7684
TRINITY_DN110842_c0_g1_i2	NA	NA	NA	NA	-2.390629638	2.390629638	female	0.390911571	Ovary_mean	0.0526	0.0684	1.3003
TRINITY_DN110867_c0_g1_i1	mgp-like	Chr04	117966634	117966634	-0.655469318	0.655469318	unbias	0.422917224	G43_M_mean	0.236	0.2858	1.2107
TRINITY_DN110884_c0_g1_i2	NA	NA	NA	NA	-0.592351551	0.592351551	unbias	0.457826232	Ovary_mean	0.1472	0.216	1.4676
TRINITY_DN110896_c0_g2_i2	NA	NA	NA	NA	0.432316742	0.432316742	unbias	0.4467911	Testis_mean	0.1319	0.1922	1.4577
TRINITY_DN110930_c0_g1_i1	NA	NA	NA	NA	0.07569188	0.07569188	unbias	0.321047703	G27_fmean	0.0713	0.091	1.2768
TRINITY_DN110955_c0_g1_i1	NA	NA	NA	NA	0.286050684	0.286050684	unbias	0.194154972	G23_mmean	0.1555	0.1982	1.275
TRINITY_DN110974_c0_g1_i4	NA	NA	NA	NA	0.832838599	0.832838599	unbias	0.59479159	Liver_mmean	0.0656	0.1043	1.591
TRINITY_DN110993_c0_g1_i2	NA	NA	NA	NA	-1.541823956	1.541823956	female	0.478932932	Ovary_mean	0.0685	0.0716	1.0444
TRINITY_DN110995_c0_g1_i1	NA	NA	NA	NA	0.717584443	0.717584443	unbias	0.318914841	Liver_mmean	0.1761	0.2911	1.6536
TRINITY_DN110999_c0_g1_i1	NA	NA	NA	NA	-2.027310618	2.027310618	female	0.461802222	Ovary_mean	0.1523	0.2516	1.6521
TRINITY_DN111014_c0_g1_i2	NA	NA	NA	NA	-1.456181507	1.456181507	female	0.384717802	Ovary_mean	0.0475	0.0894	1.8827
TRINITY_DN111019_c0_g1_i1	NA	NA	NA	NA	0.586742329	0.586742329	unbias	0.212863952	Liver_fmean	0.0596	0.053	0.8884
TRINITY_DN111028_c0_g1_i1	NA	NA	NA	NA	-13.05645752	13.05645752	female	0.925147631	Ovary_mean	0.1157	0.1407	1.2163
TRINITY_DN111035_c0_g1_i1	NA	NA	NA	NA	-0.203328537	0.203328537	unbias	0.252918482	Testis_mean	0.1324	0.1649	1.2455
TRINITY_DN111046_c0_g1_i1	NA	NA	NA	NA	0.295966769	0.295966769	unbias	0.637574379	Brain_mmean	0.0115	0.0147	1.2843
TRINITY_DN111048_c0_g2_i3	NA	NA	NA	NA	-0.744555374	0.744555374	unbias	0.383817403	Brain_mmean	0.0272	0.0381	1.3969
TRINITY_DN111053_c0_g1_i1	NA	NA	NA	NA	0.179066241	0.179066241	unbias	0.079692963	G23_mmean	0.0237	0.0391	1.6472
TRINITY_DN111067_c0_g1_i1	chd9	Chr04	52019466	52019466	-0.259753726	0.259753726	unbias	0.506347406	Ovary_mean	0.1297	0.2248	1.7337
TRINITY_DN111071_c0_g1_i1	NA	NA	NA	NA	0.576313382	0.576313382	unbias	0.55389613	G31_fmean	0.1357	0.1824	1.3442
TRINITY_DN111096_c0_g1_i1	NA	NA	NA	NA	0.423532233	0.423532233	unbias	0.382508478	G43_M_mean	0.1598	0.3196	1.9997
TRINITY_DN111118_c0_g1_i1	NA	NA	NA	NA	-0.344677323	0.344677323	unbias	0.681523162	Brain_mmean	0.1024	0.18	1.7586
TRINITY_DN111122_c0_g2_i3	NA	NA	NA	NA	-0.845949808	0.845949808	unbias	0.348794098	G27_mmean	0.078	0.1301	1.668
TRINITY_DN111151_c0_g1_i1	NA	NA	NA	NA	-2.084282854	2.084282854	female	0.643285623	Ovary_mean	0.0531	0.1035	1.948
TRINITY_DN111155_c0_g2_i2	NA	NA	NA	NA	-1.093951796	1.093951796	female	0.197250617	G23_fmean	0.151	0.1401	0.9275
TRINITY_DN111162_c0_g1_i1	NA	NA	NA	NA	0.731091012	0.731091012	unbias	0.552385511	Brain_mmean	0.0507	0.052	1.0273
TRINITY_DN111163_c0_g1_i3	tceanc	Chr02	102317859	102317859	0.268468049	0.268468049	unbias	0.919329772	Testis_mean	0.0807	0.1503	1.8639
TRINITY_DN111167_c0_g1_i1	NA	NA	NA	NA	1.27313864	1.27313864	male	0.480721623	G43_M_mean	0.018	0.0226	1.2555
TRINITY_DN111210_c0_g1_i1	NA	NA	NA	NA	0.228907676	0.228907676	unbias	0.605714815	Brain_fmean	0.0549	0.0782	1.4258
TRINITY_DN111211_c0_g2_i1	NA	NA	NA	NA	0.724967165	0.724967165	unbias	0.611170877	Brain_mmean	0.0421	0.0584	1.3863
TRINITY_DN111221_c0_g1_i1	usp3	Chr03	81805358	81805358	0.379729481	0.379729481	unbias	0.520136822	Liver_fmean	0.0231	0.033	1.4292
TRINITY_DN111223_c0_g1_i1	NA	NA	NA	NA	-1.565828924	1.565828924	female	0.379108225	Ovary_mean	0.0334	0.0378	1.1319
TRINITY_DN111231_c0_g1_i1	NA	NA	NA	NA	0.608780966	0.608780966	unbias	0.289171903	Liver_mmean	0.065	0.0898	1.3814
TRINITY_DN111236_c0_g1_i1	NA	NA	NA	NA	-6.277773293	6.277773293	female	0.864120761	Ovary_mean	0.0342	0.0568	1.6622
TRINITY_DN111238_c0_g2_i3	NA	NA	NA	NA	0.173157242	0.173157242	unbias	0.762643118	Brain_mmean	0.0778	0.141	1.8116
TRINITY_DN111246_c0_g1_i4	NA	NA	NA	NA	-0.596241858	0.596241858	unbias	0.221721074	Ovary_mean	0.0614	0.083	1.351
TRINITY_DN111292_c0_g1_i1	otx1	Chr05	28507032	28507032	-0.899356572	0.899356572	unbias	0.357765501	Brain_fmean	0.0596	0.1115	1.8711
TRINITY_DN111332_c0_g2_i5	NA	NA	NA	NA	-1.973641858	1.973641858	female	0.422805123	Ovary_mean	0.0224	0.0268	1.1966
TRINITY_DN111341_c0_g1_i1	NA	NA	NA	NA	0.28473478	0.28473478	unbias	0.695582381	Brain_fmean	0.0747	0.1189	1.5915
TRINITY_DN111353_c0_g1_i1	NA	NA	NA	NA	0.548127311	0.548127311	unbias	0.590000759	Liver_fmean	0.0552	0.0605	1.0945
TRINITY_DN111361_c0_g1_i1	cdc42ep4	Chr10	24573525	24573525	0.038130551	0.038130551	unbias	0.586618904	Brain_mmean	0.001	0.0014	1.3659
TRINITY_DN111370_c0_g2_i1	NA	NA	NA	NA	-0.127983762	0.127983762	unbias	0.16980974	Ovary_mean	0.0318	0.0444	1.3962
TRINITY_DN111408_c0_g2_i1	eral1	Chr03	40298751	40298751	0.94941265	0.94941265	unbias	0.412090312	Brain_mmean	0.0392	0.024	0.6109
TRINITY_DN111417_c0_g1_i3	NA	NA	NA	NA	-0.231161712	0.231161712	unbias	0.450397615	Liver_mmean	0.0337	0.0506	1.5002
TRINITY_DN111419_c0_g1_i1	NA	NA	NA	NA	0.502555454	0.502555454	unbias	0.713096787	Brain_mmean	0.1834	0.2216	1.2082
TRINITY_DN111428_c0_g1_i1	NA	NA	NA	NA	0.06267787	0.06267787	unbias	0.395005672	Brain_fmean	0.1381	0.2756	1.9956
TRINITY_DN111446_c0_g1_i2	NA	NA	NA	NA	-0.109881538	0.109881538	unbias	0.273761526	Brain_mmean	0.0103	0.0079	0.7733
TRINITY_DN111460_c0_g3_i3	NA	NA	NA	NA	-0.401823935	0.401823935	unbias	0.206913115	G23_mmean	0.0195	0.0343	1.7571
TRINITY_DN111477_c0_g2_i1	LOC100490235	Chr08	24688245	24688245	0.837992369	0.837992369	unbias	0.641183448	Brain_mmean	0.1778	0.3255	1.8309
TRINITY_DN111504_c0_g1_i1	NA	NA	NA	NA	-0.522909136	0.522909136	unbias	0.185446175	Ovary_mean	0.0757	0.1377	1.8203
TRINITY_DN111535_c0_g1_i1	NA	NA	NA	NA	0.756520266	0.756520266	unbias	0.779473059	Liver_fmean	0.0439	0.0721	1.642
TRINITY_DN111536_c1_g1_i1	txnrd3	Chr04	122921580	122921580	0.240215306	0.240215306	unbias	0.772372769	Brain_mmean	0.0723	0.1132	1.5659
TRINITY_DN111569_c0_g1_i1	NA	NA	NA	NA	0.060280033	0.060280033	unbias	0.548335002	G23_fmean	0.1975	0.3546	1.7958
TRINITY_DN111579_c0_g1_i1	NA	NA	NA	NA	0.791852279	0.791852279	unbias	0.331606612	G23_fmean	0.0705	0.1203	1.7064
TRINITY_DN111590_c0_g1_i1	LOC733842	scaffold_208	322583	322583	-1.333951497	1.333951497	female	0.348738005	Ovary_mean	0.0636	0.1067	1.6789
TRINITY_DN111594_c0_g1_i2	NA	NA	NA	NA	-5.585302352	5.585302352	female	0.746224148	Ovary_mean	0.1131	0.1922	1.7001
TRINITY_DN111615_c0_g1_i2	NA	NA	NA	NA	-1.577275246	1.577275246	female	0.442617538	Ovary_mean	0.0703	0.098	1.3928
TRINITY_DN111616_c0_g2_i4	NA	NA	NA	NA	-0.3739755	0.3739755	unbias	0.407383947	G23_fmean	0.0553	0.0723	1.3066
TRINITY_DN111670_c0_g1_i1	NA	NA	NA	NA	0.245874868	0.245874868	unbias	0.519929271	G43_M_mean	0.1353	0.2288	1.6909
TRINITY_DN111671_c0_g1_i1	NA	NA	NA	NA	-0.652017746	0.652017746	unbias	0.533798128	Ovary_mean	0.0795	0.1458	1.835
TRINITY_DN111683_c1_g3_i4	NA	NA	NA	NA	0.285636818	0.285636818	unbias	0.661040956	Brain_fmean	0.0893	0.0946	1.0591
TRINITY_DN111713_c0_g3_i1	NA	NA	NA	NA	-1.857007672	1.857007672	female	0.615511661	Ovary_mean	0.0137	0.0226	1.6535
TRINITY_DN111719_c1_g1_i1	NA	NA	NA	NA	-0.273203863	0.273203863	unbias	0.397042486	Ovary_mean	0.0652	0.12	1.8406
TRINITY_DN111752_c0_g1_i1	NA	NA	NA	NA	-1.183564035	1.183564035	female	0.306260946	Ovary_mean	0.0065	0.0096	1.4829
TRINITY_DN111757_c0_g1_i1	hspb2	Chr07	74665677	74665677	1.176219653	1.176219653	male	0.649305693	Brain_fmean	0.0821	0.1229	1.4972
TRINITY_DN111780_c0_g2_i2	NA	NA	NA	NA	-0.207464374	0.207464374	unbias	0.305712211	Ovary_mean	0.0213	0.0385	1.8056
TRINITY_DN111797_c0_g1_i1	NA	NA	NA	NA	-1.106413603	1.106413603	female	0.300272617	Ovary_mean	0.0019	0.003	1.5931
TRINITY_DN111800_c0_g2_i1	jazf1	Chr06	32491998	32491998	0.85965105	0.85965105	unbias	0.521965468	G43_M_mean	0.1023	0.1078	1.0537
TRINITY_DN111833_c0_g1_i3	NA	NA	NA	NA	-0.129709314	0.129709314	unbias	0.149274427	G27_fmean	0.0868	0.1353	1.5578
TRINITY_DN111860_c0_g1_i1	afg3l1p	Chr04	61782935	61782935	-2.263086779	2.263086779	female	0.582314643	Ovary_mean	0.0065	0.0129	1.9956
TRINITY_DN111942_c0_g2_i1	NA	NA	NA	NA	-0.120172477	0.120172477	unbias	0.630483157	G27_fmean	0.1355	0.2657	1.9614
TRINITY_DN111980_c0_g1_i1	LOC100498042	Chr04	60490172	60490172	0.546838056	0.546838056	unbias	0.258777882	G43_M_mean	0.0932	0.0924	0.9916
TRINITY_DN112005_c0_g1_i1	NA	NA	NA	NA	-0.019057107	0.019057107	unbias	0.70758374	G43_M_mean	0.0555	0.1017	1.8301
TRINITY_DN112007_c0_g1_i2	NA	NA	NA	NA	0.284351525	0.284351525	unbias	0.495348491	G23_mmean	0.0684	0.0917	1.3403
TRINITY_DN112043_c0_g1_i1	kcnma1	Chr07	56681969	56681969	-0.58089339	0.58089339	unbias	0.283223997	Brain_mmean	0.0177	0.026	1.4702
TRINITY_DN112070_c0_g1_i2	ubp1	Chr10	3345795	3345795	0.615533503	0.615533503	unbias	0.504114148	G23_fmean	0.0169	0.0126	0.7471
TRINITY_DN112081_c0_g3_i7	NA	NA	NA	NA	-1.155891387	1.155891387	female	0.303035776	Ovary_mean	0.1014	0.1213	1.1953
TRINITY_DN112088_c0_g1_i1	NA	NA	NA	NA	0.430644668	0.430644668	unbias	0.260554	G27_mmean	0.1219	0.2058	1.6879
TRINITY_DN112096_c1_g2_i2	NA	NA	NA	NA	-1.210418737	1.210418737	female	0.237900994	Ovary_mean	0.0045	0.0058	1.2987
TRINITY_DN112100_c0_g1_i1	NA	NA	NA	NA	-0.37832585	0.37832585	unbias	0.16243017	Ovary_mean	0.0052	0.0093	1.7907
TRINITY_DN112103_c0_g1_i1	NA	NA	NA	NA	-1.113381032	1.113381032	female	0.259403651	Ovary_mean	0.0145	0.021	1.455
TRINITY_DN112117_c1_g1_i4	uba3	Chr04	131437096	131437096	-3.727382775	3.727382775	female	0.815053645	Ovary_mean	0.08	0.0821	1.0271
TRINITY_DN112147_c0_g1_i2	NA	NA	NA	NA	1.01842521	1.01842521	unbias	0.437699156	Brain_fmean	0.2469	0.4908	1.9881
TRINITY_DN112160_c0_g1_i1	NA	NA	NA	NA	0.458937476	0.458937476	unbias	0.466095529	Brain_fmean	0.1649	0.2064	1.2516
TRINITY_DN112165_c1_g1_i2	NA	NA	NA	NA	0.016870691	0.016870691	unbias	0.093106066	Ovary_mean	0.0245	0.0279	1.1382
TRINITY_DN112166_c0_g2_i1	NA	NA	NA	NA	-2.194736124	2.194736124	female	0.530326594	Ovary_mean	0.0432	0.0426	0.9858
TRINITY_DN112199_c0_g1_i2	NA	NA	NA	NA	-0.738284979	0.738284979	unbias	0.322112106	Brain_fmean	0.0991	0.1499	1.5118
TRINITY_DN112219_c0_g1_i1	NA	NA	NA	NA	0.822244006	0.822244006	unbias	0.582412281	G43_F_mean	0.0476	0.0894	1.878
TRINITY_DN112238_c0_g7_i3	NA	NA	NA	NA	0.393853069	0.393853069	unbias	0.427988909	G23_fmean	0.1107	0.1991	1.7987
TRINITY_DN112248_c0_g1_i1	NA	NA	NA	NA	1.052594313	1.052594313	unbias	0.781288512	Brain_fmean	0.1375	0.1163	0.8453
TRINITY_DN112266_c0_g1_i1	NA	NA	NA	NA	0.552252336	0.552252336	unbias	0.53519476	Liver_fmean	0.0356	0.0408	1.1489
TRINITY_DN112269_c0_g1_i1	ddx23	Chr02	132715632	132715632	0.478076883	0.478076883	unbias	0.668273814	Brain_fmean	0.022	0.0294	1.3368
TRINITY_DN112271_c0_g1_i2	NA	NA	NA	NA	0.560759778	0.560759778	unbias	0.711032089	Brain_mmean	0.0655	0.1062	1.6204
TRINITY_DN112272_c0_g1_i1	NA	NA	NA	NA	-9.024170148	9.024170148	female	0.918752232	Ovary_mean	0.2092	0.3533	1.6892
TRINITY_DN112291_c0_g2_i1	NA	NA	NA	NA	0.031480204	0.031480204	unbias	0.298016317	Liver_mmean	0.0582	0.1103	1.8941
TRINITY_DN112298_c0_g1_i1	NA	NA	NA	NA	0.308825901	0.308825901	unbias	0.61501859	G23_fmean	0.0813	0.1033	1.2704
TRINITY_DN112304_c0_g1_i1	NA	NA	NA	NA	0.079213725	0.079213725	unbias	0.411661857	G43_M_mean	0.1211	0.1572	1.2978
TRINITY_DN112321_c0_g1_i1	gja5	Chr02	4397539	4397539	0.497580667	0.497580667	unbias	0.516373938	Ovary_mean	0.2588	0.3151	1.2177
TRINITY_DN112325_c0_g1_i1	NA	NA	NA	NA	-0.165523297	0.165523297	unbias	0.383717478	Ovary_mean	0.0464	0.0584	1.2572
TRINITY_DN112341_c0_g1_i1	metap2	Chr03	47430082	47430082	-2.163451508	2.163451508	female	0.425758342	Ovary_mean	0.0139	0.0212	1.5287
TRINITY_DN112362_c1_g2_i1	NA	NA	NA	NA	-0.324197486	0.324197486	unbias	0.538346809	Brain_mmean	0.0449	0.0522	1.1629
TRINITY_DN112380_c0_g3_i2	NA	NA	NA	NA	-0.349737961	0.349737961	unbias	0.469910262	Ovary_mean	0.0124	0.0216	1.7426
TRINITY_DN112396_c1_g1_i1	LOC100490855	Chr04	13314828	13314828	-0.35021758	0.35021758	unbias	0.434579106	Ovary_mean	0.0027	0.0028	1.0438
TRINITY_DN112409_c0_g1_i1	NA	NA	NA	NA	-0.070667087	0.070667087	unbias	0.169562831	Ovary_mean	0.0355	0.0437	1.2311
TRINITY_DN112429_c0_g2_i1	NA	NA	NA	NA	0.041790775	0.041790775	unbias	0.29417393	G27_mmean	0.1753	0.1528	0.8718
TRINITY_DN112434_c0_g1_i1	NA	NA	NA	NA	-0.03645257	0.03645257	unbias	0.569230517	G27_mmean	0.0299	0.0464	1.5526
TRINITY_DN112453_c0_g3_i1	NA	NA	NA	NA	-2.913686733	2.913686733	female	0.487691855	Ovary_mean	0.0712	0.1194	1.6772
TRINITY_DN112465_c0_g1_i1	NA	NA	NA	NA	-1.713543252	1.713543252	female	0.381228399	Ovary_mean	0.0449	0.0518	1.1539
