gid	gname	chr	start	end	logFC.XY46.XX46	bias	tau	tissue
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	-14.0437609	female	0.935619616	Ovary_mean
TRINITY_DN103645_c0_g1_i1	NA	NA	NA	NA	0.884611656	unbias	0.497070857	G46_M_mean
TRINITY_DN103653_c0_g1_i1	NA	NA	NA	NA	-1.734627143	female	0.767498165	Brain_fmean
TRINITY_DN103658_c0_g1_i1	usp14	Chr06	93237936	93237936	-0.277156311	unbias	0.141191484	G23_mmean
TRINITY_DN103662_c0_g1_i1	NA	NA	NA	NA	0.214494571	unbias	0.513439842	Liver_fmean
TRINITY_DN103664_c1_g1_i1	NA	NA	NA	NA	0.363911832	unbias	0.49181939	Brain_mmean
TRINITY_DN103677_c1_g1_i1	NA	NA	NA	NA	0.814948792	unbias	0.712076571	Brain_mmean
TRINITY_DN103680_c0_g1_i1	NA	NA	NA	NA	0.579733162	unbias	0.413055485	G43_F_mean
TRINITY_DN103688_c0_g1_i1	NA	NA	NA	NA	0.718797801	unbias	0.495772678	Brain_fmean
TRINITY_DN103690_c0_g1_i1	LOC100490554	Chr10	1786296	1786296	1.04159608	unbias	0.750443052	Liver_mmean
TRINITY_DN103698_c0_g1_i1	spaca5-like.2	Chr10	10577050	10577050	2.508684921	male	0.673602195	Brain_fmean
TRINITY_DN103706_c0_g3_i1	LOC100145345	Chr05	122157289	122157289	0.58835091	unbias	0.520641716	G27_mmean
TRINITY_DN103714_c0_g1_i2	LOC100488634	Chr08	8553337	8553337	-0.365507343	unbias	0.199844038	Liver_mmean
TRINITY_DN103720_c0_g1_i2	irf2bpl	Chr08	61460014	61460014	-0.417413516	unbias	0.498870473	Brain_mmean
TRINITY_DN103727_c0_g1_i1	zfand2a	Chr09	23327276	23327276	-0.203690431	unbias	0.47096099	G23_fmean
TRINITY_DN103733_c0_g2_i1	NA	NA	NA	NA	-0.271322809	unbias	0.102185588	G27_fmean
TRINITY_DN103741_c0_g1_i2	NA	NA	NA	NA	-3.891943868	female	0.729450726	Ovary_mean
TRINITY_DN103744_c0_g1_i2	NA	NA	NA	NA	-1.058121347	female	0.161647171	G23_fmean
TRINITY_DN103769_c0_g1_i1	NA	NA	NA	NA	0.41128811	unbias	0.16079641	Testis_mean
TRINITY_DN103781_c0_g2_i1	NA	NA	NA	NA	-1.113631537	unbias	0.779936577	Brain_mmean
TRINITY_DN103783_c0_g1_i1	NA	NA	NA	NA	-1.131018074	female	0.490403251	Ovary_mean
TRINITY_DN103787_c0_g1_i1	NA	NA	NA	NA	0.669124878	unbias	0.409975886	Brain_fmean
TRINITY_DN103795_c0_g1_i3	hddc2-like	Chr05	48536852	48536852	0.975105078	unbias	0.179286093	G43_F_mean
TRINITY_DN103797_c0_g1_i1	utp6	scaffold_463	85996	85996	0.021185211	unbias	0.740486556	Brain_fmean
TRINITY_DN103798_c0_g1_i1	ercc3	scaffold_33	1195941	1195941	-13.09839422	female	0.907744623	Ovary_mean
TRINITY_DN103802_c0_g1_i1	NA	NA	NA	NA	0.199648911	unbias	0.551350674	Brain_mmean
TRINITY_DN103812_c0_g1_i2	NA	NA	NA	NA	-1.644247088	female	0.295271723	G46_F_mean
TRINITY_DN103813_c0_g1_i1	NA	NA	NA	NA	0.113134126	unbias	0.390659685	Liver_fmean
TRINITY_DN103830_c0_g1_i1	NA	NA	NA	NA	0.34964956	unbias	0.660255332	Brain_mmean
TRINITY_DN103832_c0_g1_i1	NA	NA	NA	NA	0.456982109	unbias	0.293821013	G43_F_mean
TRINITY_DN103833_c0_g1_i1	NA	NA	NA	NA	0.02324198	unbias	0.177008119	Brain_mmean
TRINITY_DN103834_c0_g11_i1	NA	NA	NA	NA	-0.13465997	unbias	0.568085858	Brain_fmean
TRINITY_DN103834_c0_g12_i1	NA	NA	NA	NA	-3.476691747	female	0.563155334	G46_F_mean
TRINITY_DN103834_c0_g13_i1	fam3a	Chr08	8052968	8052968	-0.497588057	unbias	0.421046176	Brain_mmean
TRINITY_DN103834_c0_g2_i1	NA	NA	NA	NA	0.574399929	unbias	0.631208518	Ovary_mean
TRINITY_DN103834_c0_g3_i1	NA	NA	NA	NA	-1.902529033	female	0.524621953	Ovary_mean
TRINITY_DN103834_c0_g4_i1	NA	NA	NA	NA	-2.316146517	female	0.625212638	Brain_fmean
TRINITY_DN103834_c0_g5_i1	NA	NA	NA	NA	1.116979265	unbias	0.582969108	Brain_fmean
TRINITY_DN103834_c0_g6_i1	NA	NA	NA	NA	-1.351052694	unbias	0.560422739	Brain_mmean
TRINITY_DN103834_c0_g7_i1	NA	NA	NA	NA	-1.024511394	unbias	0.39913456	Brain_mmean
TRINITY_DN103834_c0_g9_i1	NA	NA	NA	NA	-2.071580799	female	0.399718374	Brain_fmean
TRINITY_DN103838_c0_g1_i1	NA	NA	NA	NA	-6.646268876	female	0.793468978	Ovary_mean
TRINITY_DN103851_c0_g1_i1	LOC100144969	Chr08	50177389	50177389	0.145076747	unbias	0.221095165	Brain_mmean
TRINITY_DN103855_c0_g1_i1	NA	NA	NA	NA	0.616818312	unbias	0.557022048	Testis_mean
TRINITY_DN103859_c0_g1_i1	NA	NA	NA	NA	-0.607139694	unbias	0.962343999	Testis_mean
TRINITY_DN103860_c0_g1_i1	NA	NA	NA	NA	-3.103173561	female	0.628647305	Ovary_mean
TRINITY_DN103880_c0_g1_i1	capn1-like.1	Chr04	35495275	35495275	-0.264245624	unbias	0.846612705	G46_F_mean
TRINITY_DN103882_c0_g1_i1	NA	NA	NA	NA	-0.689959232	unbias	0.47132902	Ovary_mean
TRINITY_DN103890_c0_g1_i2	NA	NA	NA	NA	0.288525952	unbias	0.665349841	Brain_fmean
TRINITY_DN103891_c0_g1_i1	NA	NA	NA	NA	0.421838355	unbias	0.524909783	Brain_mmean
TRINITY_DN103896_c0_g1_i2	ptgr2	Chr08	85428706	85428706	0.174633571	unbias	0.542271212	G23_mmean
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	-10.24131002	female	0.920385407	Ovary_mean
TRINITY_DN103898_c0_g1_i1	NA	NA	NA	NA	0.375405123	unbias	0.567323759	Brain_fmean
TRINITY_DN103900_c0_g1_i1	NA	NA	NA	NA	0.147769906	unbias	0.819532237	G46_F_mean
TRINITY_DN103900_c0_g2_i1	NA	NA	NA	NA	0.386764849	unbias	0.77134218	G43_F_mean
TRINITY_DN103912_c0_g1_i1	NA	NA	NA	NA	-1.24876975	female	0.439036413	Brain_mmean
TRINITY_DN103916_c0_g1_i1	NA	NA	NA	NA	0.219646864	unbias	0.504471615	G46_M_mean
TRINITY_DN103924_c0_g1_i1	NA	NA	NA	NA	0.740661125	unbias	0.596959531	Liver_fmean
TRINITY_DN103926_c0_g1_i1	NA	NA	NA	NA	0.279791919	unbias	0.798115631	Brain_fmean
TRINITY_DN103929_c0_g1_i1	Xetrov90002887m	Chr01	143564540	143564540	0.548119655	unbias	0.705454059	G27_mmean
TRINITY_DN103964_c0_g1_i1	NA	NA	NA	NA	0.453533455	unbias	0.368462874	G43_F_mean
TRINITY_DN103974_c0_g2_i1	NA	NA	NA	NA	-0.650079756	unbias	0.372096353	G23_fmean
TRINITY_DN103986_c0_g1_i1	NA	NA	NA	NA	0.444340407	unbias	0.374249828	Brain_mmean
TRINITY_DN103989_c0_g1_i1	NA	NA	NA	NA	-1.035593199	female	0.258720657	Ovary_mean
TRINITY_DN104004_c0_g1_i1	NA	NA	NA	NA	0.142319273	unbias	0.494755703	Brain_fmean
TRINITY_DN104012_c0_g1_i1	enpp3	Chr05	44581242	44581242	0.62253163	unbias	0.395659223	Brain_fmean
TRINITY_DN104018_c0_g1_i4	NA	NA	NA	NA	0.846140787	unbias	0.839495598	G46_M_mean
TRINITY_DN104018_c1_g1_i1	NA	NA	NA	NA	1.440912013	male	0.890144232	G46_M_mean
TRINITY_DN104027_c0_g1_i1	NA	NA	NA	NA	0.694600554	unbias	0.53862782	G43_M_mean
TRINITY_DN104073_c1_g1_i1	NA	NA	NA	NA	1.76219502	male	0.6214128	G46_M_mean
TRINITY_DN104090_c1_g2_i1	scara3-like	scaffold_786	771	771	-1.07516099	female	0.268391287	G23_mmean
TRINITY_DN104155_c0_g1_i1	NA	NA	NA	NA	0.217671043	unbias	0.299732105	Testis_mean
TRINITY_DN104156_c0_g1_i3	NA	NA	NA	NA	-0.443759934	unbias	0.321933433	Ovary_mean
TRINITY_DN104158_c0_g1_i1	NA	NA	NA	NA	0.374348225	unbias	0.800092095	G43_M_mean
TRINITY_DN104173_c0_g1_i1	NA	NA	NA	NA	-0.472107079	unbias	0.265391286	Testis_mean
TRINITY_DN104173_c0_g2_i1	NA	NA	NA	NA	0.379468376	unbias	0.373249952	G23_fmean
TRINITY_DN104207_c0_g1_i1	NA	NA	NA	NA	-3.681619619	female	0.722574477	Ovary_mean
TRINITY_DN104231_c0_g1_i1	LOC100493414	scaffold_788	13625	13625	-1.113968947	unbias	0.943296188	G46_F_mean
TRINITY_DN104240_c0_g1_i1	NA	NA	NA	NA	-1.067679789	female	0.22191044	Ovary_mean
TRINITY_DN104253_c0_g1_i1	NA	NA	NA	NA	0.685963493	unbias	0.379154024	Brain_mmean
TRINITY_DN104275_c0_g1_i1	rhoc	Chr02	74137995	74137995	-0.273281088	unbias	0.445009089	G43_M_mean
TRINITY_DN104287_c1_g1_i1	LOC100489713	Chr06	115371838	115371838	0.16717616	unbias	0.518937609	Brain_fmean
TRINITY_DN104296_c0_g2_i1	NA	NA	NA	NA	-0.016049178	unbias	0.622336647	G43_F_mean
TRINITY_DN104318_c0_g1_i1	LOC100494929-like	Chr05	128954571	128954571	-0.095563986	unbias	0.836749166	G46_F_mean
TRINITY_DN104331_c0_g1_i1	NA	NA	NA	NA	0.064729437	unbias	0.127026683	Brain_mmean
TRINITY_DN104334_c0_g1_i1	NA	NA	NA	NA	-0.094337564	unbias	0.333136958	Ovary_mean
TRINITY_DN104337_c0_g1_i1	NA	NA	NA	NA	-1.095422433	female	0.44167852	Brain_mmean
TRINITY_DN104339_c0_g1_i2	NA	NA	NA	NA	-0.335986565	unbias	0.443111179	Ovary_mean
TRINITY_DN104354_c0_g1_i5	LOC101734929	Chr05	47322218	47322218	0.034565184	unbias	0.372776877	Ovary_mean
TRINITY_DN104356_c0_g1_i3	LOC100485662	scaffold_1525	11329	11329	0.373489327	unbias	0.531432457	Ovary_mean
TRINITY_DN104357_c0_g1_i2	vwa7	Chr08	52830489	52830489	0.704802958	unbias	0.35013412	G46_M_mean
TRINITY_DN104365_c0_g3_i1	NA	NA	NA	NA	-1.070400221	female	0.471346293	Ovary_mean
TRINITY_DN104383_c0_g4_i1	NA	NA	NA	NA	-2.555816091	female	0.752730669	Ovary_mean
TRINITY_DN104402_c0_g1_i1	NA	NA	NA	NA	1.085472854	unbias	0.503731431	Brain_fmean
TRINITY_DN104410_c0_g2_i1	rexo1-like	Chr01	79366314	79366314	-1.585396663	unbias	0.512992975	G46_F_mean
TRINITY_DN104412_c0_g1_i1	corin-like	Chr01	29391953	29391953	0.08022942	unbias	0.493830139	G46_F_mean
TRINITY_DN104414_c0_g2_i1	NA	NA	NA	NA	-0.003702496	unbias	0.614561126	Brain_mmean
TRINITY_DN104420_c0_g1_i1	NA	NA	NA	NA	0.415009694	unbias	0.551395718	Brain_mmean
TRINITY_DN104428_c0_g1_i2	NA	NA	NA	NA	-0.711580692	unbias	0.288033524	G23_mmean
TRINITY_DN104441_c0_g2_i1	NA	NA	NA	NA	0.942165327	unbias	0.308661679	G43_F_mean
TRINITY_DN104463_c0_g1_i1	NA	NA	NA	NA	-1.92978696	female	0.500441418	Ovary_mean
TRINITY_DN104464_c0_g1_i1	NA	NA	NA	NA	0.112957983	unbias	0.297143318	Brain_mmean
TRINITY_DN104490_c0_g1_i1	NA	NA	NA	NA	-0.696825965	unbias	0.593162802	Brain_fmean
TRINITY_DN104496_c0_g2_i1	NA	NA	NA	NA	-3.096085064	female	0.842490029	Ovary_mean
TRINITY_DN104508_c0_g2_i3	NA	NA	NA	NA	-0.060681745	unbias	0.302173955	Ovary_mean
TRINITY_DN104527_c0_g1_i1	NA	NA	NA	NA	-0.522649884	unbias	0.294315211	Ovary_mean
TRINITY_DN104546_c0_g1_i1	NA	NA	NA	NA	1.178560411	male	0.766958989	G43_M_mean
TRINITY_DN104550_c0_g2_i1	NA	NA	NA	NA	-2.253810255	female	0.592749459	Ovary_mean
TRINITY_DN104580_c0_g1_i1	NA	NA	NA	NA	0.352038566	unbias	0.206394005	G23_mmean
TRINITY_DN104583_c0_g1_i1	NA	NA	NA	NA	0.352053592	unbias	0.484706926	Brain_mmean
TRINITY_DN104640_c0_g1_i1	NA	NA	NA	NA	0.736205779	unbias	0.423497055	Testis_mean
TRINITY_DN104654_c0_g1_i1	ino80	Chr08	95309657	95309657	-2.099046875	female	0.667587307	Ovary_mean
TRINITY_DN104666_c0_g2_i1	NA	NA	NA	NA	0.509170039	unbias	0.837889389	Liver_fmean
TRINITY_DN104667_c0_g1_i3	NA	NA	NA	NA	0.317464729	unbias	0.464926481	Brain_mmean
TRINITY_DN104677_c0_g2_i1	NA	NA	NA	NA	0.102935716	unbias	0.147170149	G27_mmean
TRINITY_DN104678_c0_g1_i2	NA	NA	NA	NA	-0.389341577	unbias	0.727931479	G46_F_mean
TRINITY_DN104694_c0_g1_i1	kcnk5	scaffold_386	35647	35647	-0.841150611	unbias	0.402121776	Brain_mmean
TRINITY_DN104699_c0_g2_i1	LOC733932	Chr07	1586851	1586851	0.147092219	unbias	0.395638787	Brain_mmean
TRINITY_DN104719_c0_g1_i2	NA	NA	NA	NA	0.399023589	unbias	0.208438056	Brain_fmean
TRINITY_DN104719_c0_g2_i1	NA	NA	NA	NA	0.36811809	unbias	0.801615146	G46_M_mean
TRINITY_DN104721_c0_g1_i1	NA	NA	NA	NA	0.28964632	unbias	0.705658308	Brain_mmean
TRINITY_DN104732_c0_g1_i1	NA	NA	NA	NA	0.811257149	unbias	0.613586486	G43_M_mean
TRINITY_DN104737_c1_g1_i2	LOC100488454-like	Chr03	116678017	116678017	-0.072328115	unbias	0.312785355	Brain_mmean
TRINITY_DN104740_c0_g1_i2	NA	NA	NA	NA	-0.78035804	unbias	0.452856277	Ovary_mean
TRINITY_DN104748_c0_g1_i1	NA	NA	NA	NA	0.499499637	unbias	0.628448681	G23_fmean
TRINITY_DN104751_c0_g1_i2	NA	NA	NA	NA	-1.464496149	female	0.401085647	Ovary_mean
TRINITY_DN104757_c0_g1_i1	NA	NA	NA	NA	0.657453593	unbias	0.554548047	G23_mmean
TRINITY_DN104762_c0_g1_i2	gmnn	Chr06	28951728	28951728	-0.012003503	unbias	0.170095607	Brain_fmean
TRINITY_DN104778_c0_g1_i1	NA	NA	NA	NA	0.390733711	unbias	0.437976174	G27_mmean
TRINITY_DN104783_c1_g1_i1	NA	NA	NA	NA	0.7769922	unbias	0.493590401	Testis_mean
TRINITY_DN104786_c0_g1_i1	NA	NA	NA	NA	0.27429144	unbias	0.707684998	G46_M_mean
TRINITY_DN104801_c0_g1_i1	NA	NA	NA	NA	-0.353473892	unbias	0.52790364	Brain_fmean
TRINITY_DN104812_c0_g1_i2	NA	NA	NA	NA	-1.68479093	female	0.410673238	Ovary_mean
TRINITY_DN104814_c0_g1_i1	NA	NA	NA	NA	0.622682715	unbias	0.628852549	G43_F_mean
TRINITY_DN104835_c0_g1_i2	NA	NA	NA	NA	-1.662865636	female	0.24859013	G46_F_mean
TRINITY_DN104838_c0_g1_i1	NA	NA	NA	NA	-1.532800673	female	0.759006965	Ovary_mean
TRINITY_DN104874_c0_g2_i2	gusb	Chr02	94082979	94082979	0.21125556	unbias	0.178203638	Brain_fmean
TRINITY_DN104906_c0_g1_i1	LOC100497845-like	Chr04	91113105	91113105	0.028642752	unbias	0.37373452	Ovary_mean
TRINITY_DN104912_c0_g2_i1	NA	NA	NA	NA	0.260232252	unbias	0.434475143	Brain_mmean
TRINITY_DN104919_c0_g1_i1	NA	NA	NA	NA	0.290559372	unbias	0.118203734	Brain_fmean
TRINITY_DN104922_c0_g1_i1	NA	NA	NA	NA	0.774591696	unbias	0.709714133	Liver_fmean
TRINITY_DN104928_c0_g2_i2	NA	NA	NA	NA	1.130029639	unbias	0.701409482	G31_fmean
TRINITY_DN104942_c0_g1_i2	NA	NA	NA	NA	-2.076065602	female	0.338697584	Ovary_mean
TRINITY_DN104972_c0_g1_i2	NA	NA	NA	NA	0.238929924	unbias	0.088868842	G27_fmean
TRINITY_DN105001_c1_g3_i2	NA	NA	NA	NA	0.303793957	unbias	0.258287162	Brain_mmean
TRINITY_DN105027_c0_g1_i1	supt3h	Chr05	143695348	143695348	0.655101816	unbias	0.415697898	Brain_mmean
TRINITY_DN105039_c0_g1_i1	nphp1	Chr05	50712580	50712580	1.040594215	male	0.457103384	G43_M_mean
TRINITY_DN105042_c0_g1_i1	NA	NA	NA	NA	0.369854428	unbias	0.566898012	Brain_mmean
TRINITY_DN105042_c1_g1_i2	NA	NA	NA	NA	1.027173856	unbias	0.365783945	G27_mmean
TRINITY_DN105042_c1_g2_i1	NA	NA	NA	NA	0.979980791	unbias	0.660439615	G46_M_mean
TRINITY_DN105054_c0_g1_i1	NA	NA	NA	NA	0.380750461	unbias	0.3822289	G43_F_mean
TRINITY_DN105060_c0_g2_i3	NA	NA	NA	NA	-0.011267612	unbias	0.576363007	Brain_fmean
TRINITY_DN105061_c0_g1_i1	rad9a	Chr07	60244427	60244427	0.442655658	unbias	0.347203288	G43_M_mean
TRINITY_DN105106_c0_g1_i2	NA	NA	NA	NA	-0.02691427	unbias	0.399144529	Brain_mmean
TRINITY_DN105118_c0_g1_i1	NA	NA	NA	NA	1.156546648	unbias	0.470889464	Brain_mmean
TRINITY_DN105140_c0_g1_i1	NA	NA	NA	NA	-1.742829928	female	0.469865359	G46_F_mean
TRINITY_DN105151_c0_g1_i1	NA	NA	NA	NA	0.199509321	unbias	0.494258594	G23_mmean
TRINITY_DN105167_c0_g2_i1	NA	NA	NA	NA	1.016182987	unbias	0.840790987	G46_M_mean
TRINITY_DN105184_c0_g1_i2	brcc3	Chr08	17828267	17828267	0.239720065	unbias	0.293530825	Brain_fmean
TRINITY_DN105192_c0_g1_i2	NA	NA	NA	NA	0.627794485	unbias	0.456446467	G46_M_mean
TRINITY_DN105215_c0_g1_i1	NA	NA	NA	NA	-1.612990255	female	0.488559202	Ovary_mean
TRINITY_DN105224_c0_g1_i1	fam177a1	Chr08	89163743	89163743	0.352811997	unbias	0.493090397	Brain_mmean
TRINITY_DN105227_c0_g1_i1	NA	NA	NA	NA	0.989848456	unbias	0.482824896	G27_mmean
TRINITY_DN105232_c0_g1_i1	NA	NA	NA	NA	0.367417184	unbias	0.705667614	G43_M_mean
TRINITY_DN105250_c0_g1_i2	NA	NA	NA	NA	0.338197934	unbias	0.260473284	Brain_fmean
TRINITY_DN105269_c0_g1_i1	NA	NA	NA	NA	0.19089892	unbias	0.422361861	G43_F_mean
TRINITY_DN105273_c0_g1_i2	fabp1	Chr01	15230089	15230089	0.221162007	unbias	0.59619219	G27_mmean
TRINITY_DN105285_c0_g1_i2	NA	NA	NA	NA	0.842042288	unbias	0.602053072	G43_M_mean
TRINITY_DN105286_c0_g2_i1	NA	NA	NA	NA	0.689393688	unbias	0.403896143	Brain_mmean
TRINITY_DN105307_c0_g1_i1	NA	NA	NA	NA	1.133882547	male	0.372751189	Liver_fmean
TRINITY_DN105309_c0_g2_i1	NA	NA	NA	NA	0.494698013	unbias	0.313265564	G43_M_mean
TRINITY_DN105309_c0_g3_i1	krr1	Chr03	51659592	51659592	0.815680782	unbias	0.613069373	G43_M_mean
TRINITY_DN105320_c0_g2_i2	NA	NA	NA	NA	-0.012154399	unbias	0.401481538	Brain_mmean
TRINITY_DN105324_c0_g1_i5	NA	NA	NA	NA	0.472946882	unbias	0.046417742	G23_fmean
TRINITY_DN105350_c0_g1_i1	NA	NA	NA	NA	0.528693938	unbias	0.480203913	G23_fmean
TRINITY_DN105353_c0_g2_i2	LOC100124863	Chr02	46331456	46331456	0.158537292	unbias	0.404673887	Brain_mmean
TRINITY_DN105372_c0_g1_i1	cdc37	Chr03	127172519	127172519	0.523856905	unbias	0.229592914	G46_M_mean
TRINITY_DN105385_c0_g1_i2	LOC100497064-like	Chr04	91296157	91296157	0.056362738	unbias	0.275750239	Brain_mmean
TRINITY_DN105386_c0_g2_i1	NA	NA	NA	NA	-1.8573342	female	0.553089571	Ovary_mean
TRINITY_DN105387_c0_g2_i3	ephx4	Chr04	94494173	94494173	-0.174575269	unbias	0.527206497	Brain_mmean
TRINITY_DN105400_c0_g1_i3	NA	NA	NA	NA	-0.164315432	unbias	0.24982071	Ovary_mean
TRINITY_DN105413_c0_g1_i1	Xetrov90006066m	Chr02	122924889	122924889	-0.286212768	unbias	0.328311322	Ovary_mean
TRINITY_DN105428_c0_g1_i2	NA	NA	NA	NA	-0.378625196	unbias	0.179022568	G23_fmean
TRINITY_DN105432_c0_g1_i1	NA	NA	NA	NA	0.511328615	unbias	0.683786035	Liver_mmean
TRINITY_DN105435_c0_g1_i1	NA	NA	NA	NA	0.446151409	unbias	0.691408517	G43_F_mean
TRINITY_DN105438_c0_g1_i1	sars	Chr02	48662793	48662793	0.283283028	unbias	0.804005912	Brain_mmean
TRINITY_DN105440_c0_g1_i1	NA	NA	NA	NA	-4.071972548	female	0.721561751	Ovary_mean
TRINITY_DN105441_c0_g1_i1	coq10a	Chr02	134069862	134069862	-0.130812411	unbias	0.329850547	G43_F_mean
TRINITY_DN105441_c0_g2_i3	NA	NA	NA	NA	-0.351253757	unbias	0.287618799	Ovary_mean
TRINITY_DN105451_c0_g1_i1	NA	NA	NA	NA	0.179179028	unbias	0.282239088	Brain_mmean
TRINITY_DN105453_c0_g1_i1	slc27a4	Chr08	7891739	7891739	-1.249512122	female	0.345704998	Ovary_mean
TRINITY_DN105455_c0_g3_i1	NA	NA	NA	NA	-3.137029265	female	0.707468639	Ovary_mean
TRINITY_DN105464_c0_g1_i1	NA	NA	NA	NA	0.067577333	unbias	0.643106535	Brain_mmean
TRINITY_DN105472_c0_g3_i2	NA	NA	NA	NA	-1.543547266	female	0.300659375	Ovary_mean
TRINITY_DN105481_c1_g1_i1	LOC100487688-like	Chr02	48743088	48743088	-0.617080391	unbias	0.412508991	Brain_fmean
TRINITY_DN105493_c0_g2_i1	c2orf43	Chr05	139517064	139517064	0.358028656	unbias	0.253155183	Liver_mmean
TRINITY_DN105509_c0_g1_i1	NA	NA	NA	NA	0.433032235	unbias	0.366538058	Brain_mmean
TRINITY_DN105513_c0_g1_i1	NA	NA	NA	NA	1.177230334	unbias	0.466499062	Brain_fmean
TRINITY_DN105525_c0_g1_i1	NA	NA	NA	NA	-6.587444528	female	0.889600322	Ovary_mean
TRINITY_DN105556_c0_g1_i1	NA	NA	NA	NA	0.636953623	unbias	0.22245353	G43_F_mean
TRINITY_DN105560_c0_g1_i2	NA	NA	NA	NA	-1.265767355	female	0.410375768	Ovary_mean
TRINITY_DN105561_c0_g1_i1	NA	NA	NA	NA	0.35387697	unbias	0.401765802	Brain_mmean
TRINITY_DN105578_c0_g1_i1	NA	NA	NA	NA	-4.703992967	female	0.793924477	Ovary_mean
TRINITY_DN105592_c1_g1_i2	tlk2	Chr10	9034424	9034424	0.419851436	unbias	0.224430782	G27_fmean
TRINITY_DN105601_c0_g1_i1	NA	NA	NA	NA	-5.008871934	female	0.701864526	Ovary_mean
TRINITY_DN105610_c0_g1_i1	NA	NA	NA	NA	-0.396875461	unbias	0.498338861	G43_M_mean
TRINITY_DN105624_c0_g1_i1	NA	NA	NA	NA	-10.84079259	female	0.970237183	Ovary_mean
TRINITY_DN105629_c0_g2_i1	trpc4	Chr02	148441889	148441889	0.336866697	unbias	0.321110004	G43_F_mean
TRINITY_DN105635_c0_g1_i1	NA	NA	NA	NA	-0.323171952	unbias	0.293216075	Ovary_mean
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	-11.81141532	female	0.921850243	Ovary_mean
TRINITY_DN105654_c0_g1_i1	NA	NA	NA	NA	0.757731348	unbias	0.766912785	G46_M_mean
TRINITY_DN105654_c0_g3_i1	NA	NA	NA	NA	0.263365308	unbias	0.80365831	Liver_fmean
TRINITY_DN105669_c0_g4_i1	rho	Chr04	121524129	121524129	-0.043536435	unbias	0.660946627	G23_fmean
TRINITY_DN105669_c0_g5_i1	NA	NA	NA	NA	0.070006606	unbias	0.658452457	G23_fmean
TRINITY_DN105675_c0_g2_i1	NA	NA	NA	NA	0.548931255	unbias	0.253382185	G43_F_mean
TRINITY_DN105682_c0_g3_i1	NA	NA	NA	NA	-1.792830821	female	0.390233709	Ovary_mean
TRINITY_DN105683_c0_g1_i2	NA	NA	NA	NA	0.815345528	unbias	0.758224461	G46_M_mean
TRINITY_DN105687_c0_g2_i1	NA	NA	NA	NA	0.202850671	unbias	0.520282706	Testis_mean
TRINITY_DN105698_c0_g1_i1	NA	NA	NA	NA	0.728862473	unbias	0.609316019	G46_M_mean
TRINITY_DN105705_c0_g1_i1	NA	NA	NA	NA	0.067684109	unbias	0.511401922	G46_F_mean
TRINITY_DN105721_c0_g1_i1	NA	NA	NA	NA	0.842696222	unbias	0.644234799	G46_M_mean
TRINITY_DN105726_c0_g1_i1	fubp1	Chr04	69963487	69963487	0.06842295	unbias	0.538085116	Ovary_mean
TRINITY_DN105744_c0_g1_i1	NA	NA	NA	NA	0.988456004	unbias	0.604993603	Brain_mmean
TRINITY_DN105747_c0_g1_i1	thoc7	Chr04	132655439	132655439	0.875051516	unbias	0.603299939	G46_M_mean
TRINITY_DN105756_c0_g1_i1	NA	NA	NA	NA	-0.966136579	unbias	0.535958459	Testis_mean
TRINITY_DN105758_c0_g1_i1	NA	NA	NA	NA	-0.227986078	unbias	0.662281259	G43_F_mean
TRINITY_DN105758_c0_g3_i1	NA	NA	NA	NA	0.326324295	unbias	0.65586669	G43_F_mean
TRINITY_DN105774_c0_g1_i1	NA	NA	NA	NA	0.862999868	unbias	0.490087292	G46_M_mean
TRINITY_DN105777_c1_g1_i1	hnf1a	Chr01	143451549	143451549	0.301930759	unbias	0.339783374	Liver_fmean
TRINITY_DN105786_c0_g1_i1	col11a2p1	Chr08	51239333	51239333	0.165196436	unbias	0.7124778	Brain_mmean
TRINITY_DN105787_c0_g1_i2	NA	NA	NA	NA	0.893050124	unbias	0.334716364	Brain_mmean
TRINITY_DN105788_c0_g2_i1	NA	NA	NA	NA	0.307917921	unbias	0.430350416	Brain_mmean
TRINITY_DN105809_c0_g1_i1	NA	NA	NA	NA	0.546501169	unbias	0.147094962	Liver_mmean
TRINITY_DN105833_c0_g1_i1	NA	NA	NA	NA	1.061993438	unbias	0.354366804	G46_M_mean
TRINITY_DN105833_c0_g2_i1	NA	NA	NA	NA	8.403004378	male	0.683554891	G43_F_mean
TRINITY_DN105833_c0_g3_i1	NA	NA	NA	NA	-1.530235414	unbias	0.621218188	G31_fmean
TRINITY_DN105838_c0_g2_i3	pole4	Chr03	30731121	30731121	-0.79784426	unbias	0.188874101	G23_fmean
TRINITY_DN105848_c0_g1_i1	NA	NA	NA	NA	0.939531752	unbias	0.535351176	G43_M_mean
TRINITY_DN105870_c0_g1_i1	NA	NA	NA	NA	1.508291642	male	0.370197533	Brain_mmean
TRINITY_DN105873_c0_g1_i1	NA	NA	NA	NA	-0.072466004	unbias	0.110818635	G23_fmean
TRINITY_DN105885_c0_g1_i1	chad-like	Chr10	35289689	35289689	-0.146054097	unbias	0.524479132	G46_F_mean
TRINITY_DN105886_c0_g1_i2	NA	NA	NA	NA	-0.67513292	unbias	0.268546251	Ovary_mean
