gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	tau	tissue	stage
TRINITY_DN103200_c0_g1_i1	dpep1	Chr04	61678841	61678841	5.595230815	0.008069881	0.980903919	0.999995244	0.545221353	Liver_fmean	G23
TRINITY_DN103209_c0_g3_i2	NA	NA	NA	NA	6.419119606	0.185886885	0.397909801	0.999995244	0.139736082	Ovary_mean	G23
TRINITY_DN103236_c0_g2_i1	NA	NA	NA	NA	3.081327293	0.083174828	0.795322161	0.999995244	0.219464026	Brain_mmean	G23
TRINITY_DN103267_c0_g1_i1	hyal2	Chr04	116749535	116749535	0.451440015	0.025748219	0.955722042	0.999995244	0.459804173	Brain_mmean	G23
TRINITY_DN103284_c0_g1_i2	NA	NA	NA	NA	0.553984939	-0.42619736	0.364137896	0.999995244	0.434721816	Liver_fmean	G23
TRINITY_DN103303_c0_g1_i2	NA	NA	NA	NA	0.913588145	-0.255233562	0.558925185	0.999995244	0.385986825	Brain_fmean	G23
TRINITY_DN103324_c0_g1_i1	cplx2	Chr03	35803435	35803435	0.541560501	0.399524757	0.478375826	0.999995244	0.35568815	Brain_mmean	G23
TRINITY_DN103334_c0_g1_i1	NA	NA	NA	NA	2.45637949	-0.247198246	0.481756942	0.999995244	0.37834483	Brain_mmean	G23
TRINITY_DN103350_c0_g1_i2	NA	NA	NA	NA	0.349911745	-0.036225798	0.950753322	0.999995244	0.294572849	G46_F_mean	G23
TRINITY_DN103458_c0_g1_i1	NA	NA	NA	NA	0.453643354	-0.312848965	0.510003867	0.999995244	0.425302267	G43_M_mean	G23
TRINITY_DN103500_c0_g1_i1	NA	NA	NA	NA	5.427037527	-0.028581788	0.907882901	0.999995244	0.300281271	Ovary_mean	G23
TRINITY_DN103501_c0_g1_i1	NA	NA	NA	NA	0.928543533	-0.096469979	0.820242873	0.999995244	0.634452896	Brain_fmean	G23
TRINITY_DN103502_c0_g1_i1	NA	NA	NA	NA	6.78999485	0.221911229	0.337015052	0.999995244	0.47997309	G43_F_mean	G23
TRINITY_DN103509_c0_g1_i1	homez	Chr01	127437443	127437443	7.201546175	0.34378437	0.191638518	0.999995244	0.600261969	G23_mmean	G23
TRINITY_DN103511_c0_g1_i2	NA	NA	NA	NA	1.973533913	0.214349193	0.549261973	0.999995244	0.497948042	Brain_mmean	G23
TRINITY_DN103526_c0_g1_i1	NA	NA	NA	NA	1.911224019	-0.032826872	0.930992118	0.999995244	0.619290643	Ovary_mean	G23
TRINITY_DN103537_c0_g1_i1	NA	NA	NA	NA	3.660146933	0.063231985	0.865576643	0.999995244	0.498017879	Ovary_mean	G23
TRINITY_DN103537_c0_g2_i1	NA	NA	NA	NA	3.760255516	-0.00487075	0.986679623	0.999995244	0.360648716	Testis_mean	G23
TRINITY_DN103544_c0_g1_i2	Xetrov90010712m	Chr04	25092171	25092171	1.207867799	0.143507668	0.731397472	0.999995244	0.471080709	Brain_mmean	G23
TRINITY_DN103549_c0_g1_i1	NA	NA	NA	NA	7.585306641	0.061039981	0.777301514	0.999995244	0.312515837	Ovary_mean	G23
TRINITY_DN103555_c0_g1_i1	NA	NA	NA	NA	0.130881255	-0.126941801	0.7897599	0.999995244	0.72641778	Brain_fmean	G23
TRINITY_DN103557_c0_g2_i2	NA	NA	NA	NA	5.221467439	0.178001754	0.484065601	0.999995244	0.328864962	Ovary_mean	G23
TRINITY_DN103557_c0_g3_i1	NA	NA	NA	NA	3.594763336	-0.164715474	0.589112318	0.999995244	0.291222265	Ovary_mean	G23
TRINITY_DN103558_c0_g1_i1	NA	NA	NA	NA	3.786511492	0.187751501	0.654498324	0.999995244	0.252684802	G27_mmean	G23
TRINITY_DN103565_c0_g1_i1	NA	NA	NA	NA	4.625161965	0.088419852	0.717422796	0.999995244	0.54370292	Ovary_mean	G23
TRINITY_DN103567_c0_g1_i1	NA	NA	NA	NA	6.881603464	0.021144916	0.920707411	0.999995244	0.209787303	Ovary_mean	G23
TRINITY_DN103598_c0_g1_i1	NA	NA	NA	NA	0.418035699	0.053766494	0.905008645	0.999995244	0.567706103	Brain_fmean	G23
TRINITY_DN103615_c0_g1_i1	NA	NA	NA	NA	6.753282654	0.233188915	0.336535968	0.999995244	0.181753769	G27_fmean	G23
TRINITY_DN103618_c0_g1_i1	NA	NA	NA	NA	0.588820348	-0.246568072	0.601357736	0.999995244	0.629882702	Brain_fmean	G23
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	3.441087755	-0.076252373	0.796931967	0.999995244	0.700727109	Ovary_mean	G23
TRINITY_DN103622_c0_g3_i3	NA	NA	NA	NA	5.492919061	-0.062871241	0.798156207	0.999995244	0.5106073	Ovary_mean	G23
TRINITY_DN103624_c0_g1_i1	NA	NA	NA	NA	0.097416765	0.099270238	0.859061763	0.999995244	0.711291361	Brain_mmean	G23
TRINITY_DN103630_c0_g1_i1	NA	NA	NA	NA	6.592265496	0.004815972	0.982595263	0.999995244	0.316435943	Brain_mmean	G23
TRINITY_DN103631_c0_g1_i1	isoc2	Chr07	98039491	98039491	1.04979531	-0.083170272	0.851639215	0.999995244	0.473171897	G43_M_mean	G23
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	3.626802116	-0.121277132	0.670203464	0.999995244	0.610750526	Ovary_mean	G23
TRINITY_DN103653_c0_g1_i1	NA	NA	NA	NA	1.554943936	0.158521121	0.688189753	0.999995244	0.767498165	Brain_fmean	G23
TRINITY_DN103658_c0_g1_i1	NA	NA	NA	NA	7.890635602	0.078097618	0.72256757	0.999995244	0.141191484	G23_mmean	G23
TRINITY_DN103662_c0_g1_i1	ap1g2	Chr01	127741260	127741260	1.576662914	0.240771156	0.558834054	0.999995244	0.513439842	Liver_fmean	G23
TRINITY_DN103663_c0_g4_i1	NA	NA	NA	NA	0.503206466	0.358371756	0.487556711	0.999995244	0.42452554	G27_fmean	G23
TRINITY_DN103677_c1_g1_i1	NA	NA	NA	NA	0.01899764	0.1201578	0.849398747	0.999995244	0.712076571	Brain_mmean	G23
TRINITY_DN103680_c0_g1_i1	NA	NA	NA	NA	0.076047594	0.380961317	0.464801778	0.999995244	0.413055485	G43_F_mean	G23
TRINITY_DN103688_c0_g1_i1	NA	NA	NA	NA	0.020706192	-0.406198799	0.439198345	0.999995244	0.495772678	Brain_fmean	G23
TRINITY_DN103690_c0_g1_i1	cbr4	Chr01	40971260	40971260	0.270105729	0.429687158	0.507210269	0.999995244	0.750443052	Liver_mmean	G23
TRINITY_DN103698_c0_g1_i1	pqlc1.1	Chr06	28735730	28735730	2.775212532	-0.159533694	0.680080946	0.999995244	0.673602195	Brain_fmean	G23
TRINITY_DN103704_c0_g1_i1	NA	NA	NA	NA	1.805565539	0.229898451	0.609504447	0.999995244	0.779787765	G31_mmean	G23
TRINITY_DN103706_c0_g3_i1	lcmt1	Chr09	14084543	14084543	0.439732207	0.055390076	0.914795411	0.999995244	0.520641716	G27_mmean	G23
TRINITY_DN103714_c0_g1_i2	NA	NA	NA	NA	7.141567814	0.055715398	0.815250515	0.999995244	0.199844038	Liver_mmean	G23
TRINITY_DN103714_c0_g2_i1	NA	NA	NA	NA	1.73403169	-0.624260442	0.266354938	0.999995244	0.466496704	Liver_fmean	G23
TRINITY_DN103720_c0_g1_i2	NA	NA	NA	NA	0.375886947	-0.039646497	0.937741013	0.999995244	0.498870473	Brain_mmean	G23
TRINITY_DN103727_c0_g1_i1	NA	NA	NA	NA	3.901130005	-1.402208543	0.1153905	0.999995244	0.47096099	G23_fmean	G23
TRINITY_DN103733_c0_g2_i1	NA	NA	NA	NA	6.596541279	0.058833214	0.785062392	0.999995244	0.102185588	G27_fmean	G23
TRINITY_DN103741_c0_g1_i2	NA	NA	NA	NA	2.044795366	-0.216944338	0.604281247	0.999995244	0.729450726	Ovary_mean	G23
TRINITY_DN103744_c0_g1_i2	NA	NA	NA	NA	9.636873991	-0.099367195	0.643246959	0.999995244	0.161647171	G23_fmean	G23
TRINITY_DN103769_c0_g1_i1	apex1	Chr01	130621237	130621237	4.765964805	0.339079399	0.204643977	0.999995244	0.16079641	Testis_mean	G23
TRINITY_DN103776_c0_g1_i1	NA	NA	NA	NA	5.170935083	0.361220801	0.264632484	0.999995244	0.647431101	G31_mmean	G23
TRINITY_DN103783_c0_g1_i1	NA	NA	NA	NA	3.719698172	-0.018637799	0.949316451	0.999995244	0.490403251	Ovary_mean	G23
TRINITY_DN103795_c0_g1_i3	NA	NA	NA	NA	2.815173043	0.243486276	0.531817914	0.999995244	0.179286093	G43_F_mean	G23
TRINITY_DN103797_c0_g1_i1	NA	NA	NA	NA	3.582596655	-0.184767695	0.522510706	0.999995244	0.740486556	Brain_fmean	G23
TRINITY_DN103798_c0_g1_i1	NA	NA	NA	NA	1.872198266	-0.001892841	0.998045	0.999995244	0.907744623	Ovary_mean	G23
TRINITY_DN103802_c0_g1_i1	NA	NA	NA	NA	0.086513027	-0.70577791	0.155094492	0.999995244	0.551350674	Brain_mmean	G23
TRINITY_DN103812_c0_g1_i2	NA	NA	NA	NA	6.254888599	0.198352166	0.365682412	0.999995244	0.295271723	G46_F_mean	G23
TRINITY_DN103813_c0_g1_i1	NA	NA	NA	NA	0.576401473	0.138121048	0.7834789	0.999995244	0.390659685	Liver_fmean	G23
TRINITY_DN103830_c0_g1_i1	NA	NA	NA	NA	0.390898166	-0.051826602	0.917879114	0.999995244	0.660255332	Brain_mmean	G23
TRINITY_DN103832_c0_g1_i1	NA	NA	NA	NA	1.556254073	0.094398984	0.825181699	0.999995244	0.293821013	G43_F_mean	G23
TRINITY_DN103833_c0_g1_i1	NA	NA	NA	NA	4.427297027	-0.028616583	0.919969745	0.999995244	0.177008119	Brain_mmean	G23
TRINITY_DN103834_c0_g7_i1	NA	NA	NA	NA	0.916777085	-0.572026007	0.481076179	0.999995244	0.39913456	Brain_mmean	G23
TRINITY_DN103834_c0_g9_i1	NA	NA	NA	NA	1.300398459	-0.49870662	0.417237969	0.999995244	0.399718374	Brain_fmean	G23
TRINITY_DN103847_c0_g1_i1	NA	NA	NA	NA	1.290766587	0.016633322	0.970770886	0.999995244	0.673094229	Liver_fmean	G23
TRINITY_DN103851_c0_g1_i1	NA	NA	NA	NA	1.610457779	0.442595354	0.32461969	0.999995244	0.221095165	Brain_mmean	G23
TRINITY_DN103855_c0_g1_i1	NA	NA	NA	NA	3.297888375	-0.045710446	0.883265589	0.999995244	0.557022048	Testis_mean	G23
TRINITY_DN103860_c0_g1_i1	fam161a	Chr05	27966330	27966330	4.608038657	-0.043142967	0.863625878	0.999995244	0.628647305	Ovary_mean	G23
TRINITY_DN103862_c0_g1_i1	NA	NA	NA	NA	3.461321382	-0.48290608	0.148444273	0.999995244	0.811606772	G23_fmean	G23
TRINITY_DN103877_c0_g1_i1	NA	NA	NA	NA	2.24530478	0.073611187	0.868504588	0.999995244	0.765756223	G23_mmean	G23
TRINITY_DN103882_c0_g1_i1	NA	NA	NA	NA	2.860058938	0.044744157	0.896881504	0.999995244	0.47132902	Ovary_mean	G23
TRINITY_DN103890_c0_g1_i2	myo1e.1	Chr03	89165448	89165448	3.540500338	-0.199802555	0.555458749	0.999995244	0.665349841	Brain_fmean	G23
TRINITY_DN103891_c0_g1_i1	NA	NA	NA	NA	1.551187659	-0.433551962	0.270926763	0.999995244	0.524909783	Brain_mmean	G23
TRINITY_DN103896_c0_g1_i2	pex16	Chr04	5615746	5615746	5.825334009	0.077371896	0.799798683	0.999995244	0.542271212	G23_mmean	G23
TRINITY_DN103898_c0_g1_i1	NA	NA	NA	NA	4.397260903	-0.216712355	0.403391993	0.999995244	0.567323759	Brain_fmean	G23
TRINITY_DN103912_c0_g1_i1	NA	NA	NA	NA	5.40041748	0.139236698	0.604584382	0.999995244	0.439036413	Brain_mmean	G23
TRINITY_DN103916_c0_g1_i1	NA	NA	NA	NA	0.053836085	-0.274604901	0.637260768	0.999995244	0.504471615	G46_M_mean	G23
TRINITY_DN103924_c0_g1_i1	enpp1	Chr05	44502946	44502946	0.76610132	-0.018807761	0.97287777	0.999995244	0.596959531	Liver_fmean	G23
TRINITY_DN103926_c0_g1_i1	ier2	Chr03	129491240	129491240	1.366683534	-0.172191047	0.698978225	0.999995244	0.798115631	Brain_fmean	G23
TRINITY_DN103931_c0_g1_i3	NA	NA	NA	NA	5.513774983	0.573829288	0.046756034	0.999995244	0.639823556	G31_fmean	G23
TRINITY_DN103964_c0_g1_i1	NA	NA	NA	NA	1.043605503	0.199362887	0.672632347	0.999995244	0.368462874	G43_F_mean	G23
TRINITY_DN103974_c0_g2_i1	NA	NA	NA	NA	3.581541176	-0.215053251	0.520793899	0.999995244	0.372096353	G23_fmean	G23
TRINITY_DN103986_c0_g1_i1	NA	NA	NA	NA	1.666457704	0.295252655	0.449063314	0.999995244	0.374249828	Brain_mmean	G23
TRINITY_DN103989_c0_g1_i1	NA	NA	NA	NA	6.550527329	0.027694881	0.901978332	0.999995244	0.258720657	Ovary_mean	G23
TRINITY_DN104012_c0_g1_i1	rhcg	Chr03	99524022	99524022	2.006154332	-0.126258747	0.75233604	0.999995244	0.395659223	Brain_fmean	G23
TRINITY_DN104027_c0_g1_i1	ccdc177	Chr08	89637096	89637096	1.611149584	0.000491646	0.998981296	0.999995244	0.53862782	G43_M_mean	G23
TRINITY_DN104090_c1_g1_i1	LOC100495727	Chr08	24948278	24948278	0.685239074	-0.085232475	0.882033303	0.999995244	0.304002724	G23_fmean	G23
TRINITY_DN104090_c1_g2_i1	NA	NA	NA	NA	4.716594317	0.181573246	0.501361842	0.999995244	0.268391287	G23_mmean	G23
TRINITY_DN104110_c1_g1_i1	NA	NA	NA	NA	0.176915398	-0.349644355	0.494563223	0.999995244	0.314826513	Ovary_mean	G23
TRINITY_DN104155_c0_g1_i1	NA	NA	NA	NA	2.8048399	-0.025755514	0.937721565	0.999995244	0.299732105	Testis_mean	G23
TRINITY_DN104156_c0_g1_i3	LOC100485993	Chr01	8342983	8342983	3.706630542	0.113013264	0.69077892	0.999995244	0.321933433	Ovary_mean	G23
TRINITY_DN104173_c0_g1_i1	ywhag	Chr02	90178078	90178078	5.006112893	-0.023483139	0.920062269	0.999995244	0.265391286	Testis_mean	G23
TRINITY_DN104173_c0_g2_i1	NA	NA	NA	NA	0.899712162	-0.245602751	0.590398839	0.999995244	0.373249952	G23_fmean	G23
TRINITY_DN104207_c0_g1_i1	NA	NA	NA	NA	0.809542619	-0.192440432	0.648000485	0.999995244	0.722574477	Ovary_mean	G23
TRINITY_DN104240_c0_g1_i1	NA	NA	NA	NA	5.457999581	-0.174132547	0.462733907	0.999995244	0.22191044	Ovary_mean	G23
TRINITY_DN104253_c0_g1_i1	NA	NA	NA	NA	1.246433846	0.425572388	0.316424129	0.999995244	0.379154024	Brain_mmean	G23
TRINITY_DN104275_c0_g1_i1	itch	Chr10	32764004	32764004	0.216909228	-0.315369188	0.553943529	0.999995244	0.445009089	G43_M_mean	G23
TRINITY_DN104287_c1_g1_i1	NA	NA	NA	NA	1.801576783	0.028358815	0.941601977	0.999995244	0.518937609	Brain_fmean	G23
TRINITY_DN104331_c0_g1_i1	LOC101732879-like	Chr03	127926234	127926234	3.533405332	-0.016889954	0.952552183	0.999995244	0.127026683	Brain_mmean	G23
TRINITY_DN104334_c0_g1_i1	NA	NA	NA	NA	1.901708556	0.070883089	0.848765824	0.999995244	0.333136958	Ovary_mean	G23
TRINITY_DN104337_c0_g1_i1	NA	NA	NA	NA	3.70341937	0.164430726	0.587534956	0.999995244	0.44167852	Brain_mmean	G23
TRINITY_DN104339_c0_g1_i2	mrps12	Chr08	59672923	59672923	5.066520327	-0.055407835	0.833018189	0.999995244	0.443111179	Ovary_mean	G23
TRINITY_DN104354_c0_g1_i5	NA	NA	NA	NA	1.721664053	0.227966425	0.600755171	0.999995244	0.372776877	Ovary_mean	G23
TRINITY_DN104356_c0_g1_i3	NA	NA	NA	NA	1.778904489	0.220135256	0.699731555	0.999995244	0.531432457	Ovary_mean	G23
TRINITY_DN104357_c0_g1_i2	lztr1	Chr01	158112593	158112593	1.747961596	0.368858701	0.381638191	0.999995244	0.35013412	G46_M_mean	G23
TRINITY_DN104365_c0_g2_i1	NA	NA	NA	NA	0.277847976	0.276211022	0.590142332	0.999995244	0.507767021	Ovary_mean	G23
TRINITY_DN104365_c0_g3_i1	mrps24	Chr03	108215277	108215277	3.362965616	-0.071543125	0.809772966	0.999995244	0.471346293	Ovary_mean	G23
TRINITY_DN104414_c0_g2_i1	NA	NA	NA	NA	0.028643376	-0.534865499	0.282742577	0.999995244	0.614561126	Brain_mmean	G23
TRINITY_DN104428_c0_g1_i2	chodl	Chr02	16223230	16223230	5.5372493	0.049896443	0.862863361	0.999995244	0.288033524	G23_mmean	G23
TRINITY_DN104434_c0_g2_i1	NA	NA	NA	NA	0.053968268	-0.95022943	0.077176527	0.999995244	0.812985216	Ovary_mean	G23
TRINITY_DN104441_c0_g2_i1	NA	NA	NA	NA	3.578795669	0.332704663	0.241755855	0.999995244	0.308661679	G43_F_mean	G23
TRINITY_DN104463_c0_g1_i1	NA	NA	NA	NA	1.163049497	-0.492484554	0.233014849	0.999995244	0.500441418	Ovary_mean	G23
TRINITY_DN104464_c0_g1_i1	NA	NA	NA	NA	2.898184632	0.039767003	0.898919138	0.999995244	0.297143318	Brain_mmean	G23
TRINITY_DN104490_c0_g1_i1	NA	NA	NA	NA	1.177142842	-0.430278687	0.611914113	0.999995244	0.593162802	Brain_fmean	G23
TRINITY_DN104490_c0_g2_i1	NA	NA	NA	NA	0.899461195	0.186458902	0.874514554	0.999995244	0.627351503	Brain_mmean	G23
TRINITY_DN104508_c0_g2_i3	helq-like	Chr01	91722512	91722512	4.012636817	0.028037971	0.91669396	0.999995244	0.302173955	Ovary_mean	G23
TRINITY_DN104527_c0_g1_i1	gpr6	Chr05	74627054	74627054	3.145991824	-0.043716417	0.882137917	0.999995244	0.294315211	Ovary_mean	G23
TRINITY_DN104550_c0_g2_i1	NA	NA	NA	NA	1.95123048	-0.010612272	0.977534922	0.999995244	0.592749459	Ovary_mean	G23
TRINITY_DN104560_c0_g1_i5	NA	NA	NA	NA	0.285455727	0.013065308	0.9833372	0.999995244	0.726152891	G27_mmean	G23
TRINITY_DN104580_c0_g1_i1	NA	NA	NA	NA	1.442757636	0.053421358	0.897540177	0.999995244	0.206394005	G23_mmean	G23
TRINITY_DN104583_c0_g1_i1	cndp1	scaffold_21	1572319	1572319	3.714037527	0.262389583	0.498416317	0.999995244	0.484706926	Brain_mmean	G23
TRINITY_DN104597_c0_g1_i1	LOC101730884	Chr07	98596855	98596855	0.205715873	0.092446188	0.868403211	0.999995244	0.552843215	Ovary_mean	G23
TRINITY_DN104654_c0_g1_i1	ralgps2-like	Chr04	89548701	89548701	2.706453278	-0.360999797	0.274585757	0.999995244	0.667587307	Ovary_mean	G23
TRINITY_DN104656_c0_g1_i1	NA	NA	NA	NA	0.641103202	0.222240724	0.621042495	0.999995244	0.558564814	Brain_mmean	G23
TRINITY_DN104658_c0_g2_i1	psma6	Chr08	89236156	89236156	0.141138496	-0.697987811	0.235632784	0.999995244	0.760347627	Ovary_mean	G23
TRINITY_DN104667_c0_g1_i3	NA	NA	NA	NA	5.881869826	0.030263915	0.904501007	0.999995244	0.464926481	Brain_mmean	G23
TRINITY_DN104677_c0_g2_i1	LOC100489128	Chr01	86971965	86971965	4.772057801	-0.020139717	0.958190686	0.999995244	0.147170149	G27_mmean	G23
TRINITY_DN104687_c0_g1_i2	NA	NA	NA	NA	3.556374566	0.300790606	0.756506725	0.999995244	0.783131918	G27_fmean	G23
TRINITY_DN104694_c0_g1_i1	LOC100493961	scaffold_48	179210	179210	4.162158787	-0.158218431	0.554680953	0.999995244	0.402121776	Brain_mmean	G23
TRINITY_DN104699_c0_g2_i1	NA	NA	NA	NA	0.433898004	0.084436282	0.85808118	0.999995244	0.395638787	Brain_mmean	G23
TRINITY_DN104719_c0_g1_i2	NA	NA	NA	NA	2.872575518	-0.071987097	0.817527908	0.999995244	0.208438056	Brain_fmean	G23
TRINITY_DN104721_c0_g1_i1	gca	Chr09	66849946	66849946	4.164055895	-0.213312345	0.413211144	0.999995244	0.705658308	Brain_mmean	G23
TRINITY_DN104737_c1_g1_i2	NA	NA	NA	NA	3.187422964	-0.109842806	0.711370033	0.999995244	0.312785355	Brain_mmean	G23
TRINITY_DN104740_c0_g1_i2	NA	NA	NA	NA	4.353313365	-0.000629453	0.998039516	0.999995244	0.452856277	Ovary_mean	G23
TRINITY_DN104748_c0_g1_i1	NA	NA	NA	NA	2.465163832	-0.016893559	0.97142829	0.999995244	0.628448681	G23_fmean	G23
TRINITY_DN104748_c0_g2_i1	NA	NA	NA	NA	0.78049497	0.117240821	0.823433354	0.999995244	0.64619065	G27_mmean	G23
TRINITY_DN104751_c0_g1_i2	NA	NA	NA	NA	4.428296435	-0.072284438	0.802620007	0.999995244	0.401085647	Ovary_mean	G23
TRINITY_DN104757_c0_g1_i1	LOC100498468-like	Chr01	131443944	131443944	2.686285384	0.2278078	0.542311339	0.999995244	0.554548047	G23_mmean	G23
TRINITY_DN104762_c0_g1_i2	NA	NA	NA	NA	5.076815829	0.087878861	0.711139596	0.999995244	0.170095607	Brain_fmean	G23
TRINITY_DN104778_c0_g1_i1	vill	scaffold_24	995766	995766	1.134611058	-0.002439885	0.995284747	0.999995244	0.437976174	G27_mmean	G23
TRINITY_DN104783_c1_g1_i1	pdzd8	scaffold_163	8489	8489	1.84469706	0.079907703	0.838445827	0.999995244	0.493590401	Testis_mean	G23
TRINITY_DN104789_c0_g1_i1	slc46a3	Chr02	151865444	151865444	2.905709141	0.127519655	0.713961005	0.999995244	0.671301731	G23_mmean	G23
TRINITY_DN104801_c0_g1_i1	NA	NA	NA	NA	3.18664956	0.016650875	0.956987316	0.999995244	0.52790364	Brain_fmean	G23
TRINITY_DN104812_c0_g1_i2	LOC100486753	Chr08	59785619	59785619	4.241036739	-0.089959039	0.728001357	0.999995244	0.410673238	Ovary_mean	G23
TRINITY_DN104835_c0_g1_i2	slc16a1	Chr02	74292094	74292094	4.420744754	0.128514047	0.658115757	0.999995244	0.24859013	G46_F_mean	G23
TRINITY_DN104838_c0_g1_i1	qsox2	Chr02	81636598	81636598	0.874245072	0.039865872	0.929284596	0.999995244	0.759006965	Ovary_mean	G23
TRINITY_DN104867_c0_g1_i4	gga3	Chr10	35803090	35803090	0.564441943	0.369313076	0.595273358	0.999995244	0.361407133	G23_mmean	G23
TRINITY_DN104874_c0_g2_i2	tgfa	Chr03	112052377	112052377	5.281367023	-0.010441295	0.965678956	0.999995244	0.178203638	Brain_fmean	G23
TRINITY_DN104906_c0_g1_i1	NA	NA	NA	NA	0.43865638	-0.415411608	0.438362064	0.999995244	0.37373452	Ovary_mean	G23
TRINITY_DN104919_c0_g1_i1	NA	NA	NA	NA	6.277205554	0.102747325	0.64018936	0.999995244	0.118203734	Brain_fmean	G23
TRINITY_DN104942_c0_g1_i2	NA	NA	NA	NA	7.014606804	0.107113495	0.673952078	0.999995244	0.338697584	Ovary_mean	G23
TRINITY_DN104972_c0_g1_i2	NA	NA	NA	NA	8.166910495	0.089713024	0.677731513	0.999995244	0.088868842	G27_fmean	G23
TRINITY_DN105001_c0_g1_i1	NA	NA	NA	NA	0.810597312	-0.52554258	0.354284672	0.999995244	0.625078154	G23_fmean	G23
TRINITY_DN105001_c1_g3_i2	NA	NA	NA	NA	2.311673734	0.071652287	0.854041899	0.999995244	0.258287162	Brain_mmean	G23
TRINITY_DN105039_c0_g1_i1	rai1-like	Chr09	9628793	9628793	3.763780707	0.251343514	0.433717293	0.999995244	0.457103384	G43_M_mean	G23
TRINITY_DN105042_c0_g2_i1	NA	NA	NA	NA	4.767428371	0.274244409	0.286913282	0.999995244	0.381226028	G46_M_mean	G23
TRINITY_DN105042_c1_g1_i2	aqp12a	Chr05	126246567	126246567	0.541232087	0.01469495	0.977666148	0.999995244	0.365783945	G27_mmean	G23
TRINITY_DN105056_c0_g1_i3	mettl21a	Chr09	41496769	41496769	4.392612467	-0.032844394	0.910814656	0.999995244	0.729625244	G23_fmean	G23
TRINITY_DN105060_c0_g2_i3	polr3b	Chr03	12206598	12206598	3.444599667	-0.132957133	0.660128553	0.999995244	0.576363007	Brain_fmean	G23
TRINITY_DN105061_c0_g1_i1	NA	NA	NA	NA	2.066774384	-0.044825691	0.907721807	0.999995244	0.347203288	G43_M_mean	G23
TRINITY_DN105085_c0_g2_i1	NA	NA	NA	NA	0.06451285	0.212381093	0.708389665	0.999995244	0.59184939	G31_mmean	G23
TRINITY_DN105106_c0_g1_i2	NA	NA	NA	NA	0.861103555	-0.050065471	0.905766206	0.999995244	0.399144529	Brain_mmean	G23
TRINITY_DN105118_c0_g1_i1	NA	NA	NA	NA	0.869607432	-0.242422705	0.60369689	0.999995244	0.470889464	Brain_mmean	G23
TRINITY_DN105140_c0_g1_i1	NA	NA	NA	NA	0.846569729	0.293650903	0.502965583	0.999995244	0.469865359	G46_F_mean	G23
TRINITY_DN105151_c0_g1_i1	NA	NA	NA	NA	1.469296742	0.263836305	0.529443582	0.999995244	0.494258594	G23_mmean	G23
TRINITY_DN105184_c0_g1_i2	NA	NA	NA	NA	2.006975417	0.043059196	0.903798735	0.999995244	0.293530825	Brain_fmean	G23
TRINITY_DN105215_c0_g1_i1	NA	NA	NA	NA	3.928062318	0.003191525	0.990363175	0.999995244	0.488559202	Ovary_mean	G23
TRINITY_DN105219_c0_g2_i1	NA	NA	NA	NA	0.03596418	-0.057639169	0.911385205	0.999995244	0.596153922	Brain_mmean	G23
TRINITY_DN105227_c0_g1_i1	NA	NA	NA	NA	0.604969572	0.268574507	0.586131254	0.999995244	0.482824896	G27_mmean	G23
TRINITY_DN105232_c0_g1_i1	NA	NA	NA	NA	1.659191599	-0.156382163	0.748586789	0.999995244	0.705667614	G43_M_mean	G23
TRINITY_DN105250_c0_g1_i2	NA	NA	NA	NA	6.0204547	-0.064937909	0.792665734	0.999995244	0.260473284	Brain_fmean	G23
TRINITY_DN105269_c0_g1_i1	NA	NA	NA	NA	0.50322213	-0.028100713	0.952959664	0.999995244	0.422361861	G43_F_mean	G23
TRINITY_DN105273_c0_g1_i2	xcr1	Chr06	67334278	67334278	1.939507311	-0.069373022	0.896947179	0.999995244	0.59619219	G27_mmean	G23
TRINITY_DN105282_c0_g1_i2	NA	NA	NA	NA	0.080442864	0.168166115	0.736892474	0.999995244	0.386834614	Brain_mmean	G23
TRINITY_DN105286_c0_g2_i1	tsr2-like	Chr08	8271903	8271903	1.812442582	0.012388384	0.975256588	0.999995244	0.403896143	Brain_mmean	G23
TRINITY_DN105293_c0_g1_i1	tnfaip8l3-like	Chr03	92576431	92576431	0.161633092	1.057710835	0.055527937	0.999995244	0.439069509	Brain_mmean	G23
TRINITY_DN105307_c0_g1_i1	NA	NA	NA	NA	0.736190614	0.118365498	0.795591139	0.999995244	0.372751189	Liver_fmean	G23
TRINITY_DN105309_c0_g2_i1	NA	NA	NA	NA	2.118191246	0.038384811	0.915132163	0.999995244	0.313265564	G43_M_mean	G23
TRINITY_DN105309_c0_g3_i1	sytl4	Chr08	43451652	43451652	0.09566944	0.478485294	0.350252274	0.999995244	0.613069373	G43_M_mean	G23
TRINITY_DN105320_c0_g2_i2	NA	NA	NA	NA	2.748460191	0.070304004	0.836163743	0.999995244	0.401481538	Brain_mmean	G23
TRINITY_DN105324_c0_g1_i5	NA	NA	NA	NA	8.443433769	-0.138884758	0.504786342	0.999995244	0.046417742	G23_fmean	G23
TRINITY_DN105350_c0_g1_i1	NA	NA	NA	NA	3.336358142	0.032859994	0.913237561	0.999995244	0.480203913	G23_fmean	G23
