gid	gname	chr	start	end	logCPM	logFC.XY27.XX27	PV.XY27.XX27	FDR.XY27.XX27	tau	tissue	stage
TRINITY_DN103199_c0_g1_i1	NA	NA	NA	NA	1.699100386	-0.141012435	0.723172094	0.999929563	0.570891556	Brain_mmean	G27
TRINITY_DN103200_c0_g1_i1	NA	NA	NA	NA	3.802835472	0.120583997	0.790400153	0.999929563	0.545221353	Liver_fmean	G27
TRINITY_DN103209_c0_g3_i2	NA	NA	NA	NA	6.566472056	-0.211172963	0.46461327	0.999929563	0.139736082	Ovary_mean	G27
TRINITY_DN103214_c0_g1_i1	NA	NA	NA	NA	0.728341772	-0.010320674	0.982139923	0.999929563	0.508233663	Brain_mmean	G27
TRINITY_DN103236_c0_g2_i1	NA	NA	NA	NA	2.463020248	0.085400068	0.812012227	0.999929563	0.219464026	Brain_mmean	G27
TRINITY_DN103267_c0_g1_i1	NA	NA	NA	NA	0.064797146	-0.322192703	0.530930809	0.999929563	0.459804173	Brain_mmean	G27
TRINITY_DN103287_c0_g1_i1	NA	NA	NA	NA	0.207125296	-0.084229032	0.91512694	0.999929563	0.71250102	G46_M_mean	G27
TRINITY_DN103303_c0_g1_i2	ppp2r2b	Chr03	32050129	32050129	0.926584406	0.327717089	0.465630239	0.999929563	0.385986825	Brain_fmean	G27
TRINITY_DN103324_c0_g1_i1	ddx20	Chr02	72871752	72871752	0.810415588	-0.024081346	0.968782954	0.999929563	0.35568815	Brain_mmean	G27
TRINITY_DN103334_c0_g1_i1	NA	NA	NA	NA	2.294226681	0.344474503	0.337949529	0.999929563	0.37834483	Brain_mmean	G27
TRINITY_DN103350_c0_g1_i2	trim37	Chr02	91444054	91444054	0.211062295	-0.075669918	0.902706639	0.999929563	0.294572849	G46_F_mean	G27
TRINITY_DN103432_c0_g1_i1	NA	NA	NA	NA	0.144319409	-0.336208375	0.511765533	0.999929563	0.843528033	Brain_fmean	G27
TRINITY_DN103500_c0_g1_i1	NA	NA	NA	NA	4.534857772	-0.076767506	0.820189902	0.999929563	0.300281271	Ovary_mean	G27
TRINITY_DN103501_c0_g1_i1	NA	NA	NA	NA	0.653788343	-0.419753297	0.396074881	0.999929563	0.634452896	Brain_fmean	G27
TRINITY_DN103502_c0_g1_i1	NA	NA	NA	NA	7.341456673	0.058879988	0.86796277	0.999929563	0.47997309	G43_F_mean	G27
TRINITY_DN103509_c0_g1_i1	esrrgr	Chr08	56832267	56832267	5.974686827	-0.109300043	0.720054588	0.999929563	0.600261969	G23_mmean	G27
TRINITY_DN103511_c0_g1_i2	naa35	Chr01	122534185	122534185	1.188056503	-0.380401179	0.416702598	0.999929563	0.497948042	Brain_mmean	G27
TRINITY_DN103526_c0_g1_i1	chrnd	Chr05	108988471	108988471	2.268206685	0.066852467	0.864331157	0.999929563	0.619290643	Ovary_mean	G27
TRINITY_DN103537_c0_g1_i1	NA	NA	NA	NA	2.821787791	0.217810941	0.555592137	0.999929563	0.498017879	Ovary_mean	G27
TRINITY_DN103537_c0_g2_i1	NA	NA	NA	NA	2.91369292	0.008095849	0.981139962	0.999929563	0.360648716	Testis_mean	G27
TRINITY_DN103544_c0_g1_i2	NA	NA	NA	NA	0.759308848	0.266041978	0.607380005	0.999929563	0.471080709	Brain_mmean	G27
TRINITY_DN103549_c0_g1_i1	NA	NA	NA	NA	7.129759134	-0.080632146	0.803285423	0.999929563	0.312515837	Ovary_mean	G27
TRINITY_DN103557_c0_g2_i2	NA	NA	NA	NA	4.906833562	0.118700296	0.65163919	0.999929563	0.328864962	Ovary_mean	G27
TRINITY_DN103557_c0_g3_i1	gfm1	Chr05	103937462	103937462	3.11646148	-0.358439802	0.297979837	0.999929563	0.291222265	Ovary_mean	G27
TRINITY_DN103558_c0_g1_i1	NA	NA	NA	NA	4.783417998	0.20943158	0.532058085	0.999929563	0.252684802	G27_mmean	G27
TRINITY_DN103565_c0_g1_i1	trpv1-like.1	Chr02	31678043	31678043	3.651974431	-0.094558652	0.758354453	0.999929563	0.54370292	Ovary_mean	G27
TRINITY_DN103567_c0_g1_i1	NA	NA	NA	NA	6.759027803	0.110105328	0.706978334	0.999929563	0.209787303	Ovary_mean	G27
TRINITY_DN103598_c0_g1_i1	nr2e1-like	Chr05	75625045	75625045	0.659546007	0.289264227	0.566115829	0.999929563	0.567706103	Brain_fmean	G27
TRINITY_DN103614_c0_g2_i2	NA	NA	NA	NA	0.023319664	-0.047881379	0.927698442	0.999929563	0.830591348	Brain_mmean	G27
TRINITY_DN103615_c0_g1_i1	tspan5	Chr01	65560155	65560155	7.677636252	-0.137028013	0.711099743	0.999929563	0.181753769	G27_fmean	G27
TRINITY_DN103618_c0_g1_i1	NA	NA	NA	NA	0.275457184	-0.25820116	0.615597034	0.999929563	0.629882702	Brain_fmean	G27
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	3.212465764	-0.007636241	0.982139852	0.999929563	0.700727109	Ovary_mean	G27
TRINITY_DN103622_c0_g3_i3	NA	NA	NA	NA	4.344360544	0.069003374	0.825033967	0.999929563	0.5106073	Ovary_mean	G27
TRINITY_DN103624_c0_g1_i1	nup43	Chr05	61915462	61915462	0.360394784	-0.235260286	0.671238174	0.999929563	0.711291361	Brain_mmean	G27
TRINITY_DN103630_c0_g1_i1	NA	NA	NA	NA	6.021542751	-0.074985506	0.781652	0.999929563	0.316435943	Brain_mmean	G27
TRINITY_DN103631_c0_g1_i1	NA	NA	NA	NA	1.596632017	0.123098141	0.751745312	0.999929563	0.473171897	G43_M_mean	G27
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	2.375402153	0.173012365	0.687682367	0.999929563	0.610750526	Ovary_mean	G27
TRINITY_DN103653_c0_g1_i1	chia	Chr02	62266248	62266248	2.00844711	-0.095557161	0.807326884	0.999929563	0.767498165	Brain_fmean	G27
TRINITY_DN103658_c0_g1_i1	NA	NA	NA	NA	7.191477975	-0.114000914	0.709472243	0.999929563	0.141191484	G23_mmean	G27
TRINITY_DN103662_c0_g1_i1	NA	NA	NA	NA	2.024170426	-0.177887058	0.645180862	0.999929563	0.513439842	Liver_fmean	G27
TRINITY_DN103663_c0_g4_i1	NA	NA	NA	NA	0.703758497	-0.343778989	0.465875978	0.999929563	0.42452554	G27_fmean	G27
TRINITY_DN103664_c1_g1_i1	NA	NA	NA	NA	1.883319867	-0.379147112	0.329380241	0.999929563	0.49181939	Brain_mmean	G27
TRINITY_DN103677_c1_g1_i1	NA	NA	NA	NA	0.33890131	-0.369282017	0.513700612	0.999929563	0.712076571	Brain_mmean	G27
TRINITY_DN103680_c0_g1_i1	NA	NA	NA	NA	0.341754399	-0.276461254	0.59373329	0.999929563	0.413055485	G43_F_mean	G27
TRINITY_DN103688_c0_g1_i1	NA	NA	NA	NA	0.080436069	-0.396034619	0.458482092	0.999929563	0.495772678	Brain_fmean	G27
TRINITY_DN103690_c0_g1_i1	NA	NA	NA	NA	0.171051839	0.685734264	0.231311622	0.999929563	0.750443052	Liver_mmean	G27
TRINITY_DN103698_c0_g1_i1	NA	NA	NA	NA	2.216563818	0.382017453	0.333553472	0.999929563	0.673602195	Brain_fmean	G27
TRINITY_DN103704_c0_g1_i1	lyg2	Chr02	109194592	109194592	2.826996805	0.256421009	0.510028857	0.999929563	0.779787765	G31_mmean	G27
TRINITY_DN103706_c0_g3_i1	NA	NA	NA	NA	3.317045532	-0.007843684	0.981257484	0.999929563	0.520641716	G27_mmean	G27
TRINITY_DN103714_c0_g1_i2	NA	NA	NA	NA	7.578945184	0.049954355	0.863912078	0.999929563	0.199844038	Liver_mmean	G27
TRINITY_DN103714_c0_g2_i1	utp14a	Chr08	38822716	38822716	2.163260256	0.299292077	0.630548358	0.999929563	0.466496704	Liver_fmean	G27
TRINITY_DN103720_c0_g1_i2	ankmy2-like	Chr06	44660368	44660368	2.33301619	-0.16794687	0.691241566	0.999929563	0.498870473	Brain_mmean	G27
TRINITY_DN103727_c0_g1_i1	NA	NA	NA	NA	1.796675505	-0.289962045	0.558587525	0.999929563	0.47096099	G23_fmean	G27
TRINITY_DN103733_c0_g2_i1	NA	NA	NA	NA	6.947908433	-0.168152529	0.567215355	0.999929563	0.102185588	G27_fmean	G27
TRINITY_DN103741_c0_g1_i2	arl16	Chr10	19620062	19620062	2.818005818	-0.436101449	0.201461665	0.999929563	0.729450726	Ovary_mean	G27
TRINITY_DN103744_c0_g1_i2	NA	NA	NA	NA	8.357817905	0.011770558	0.973073587	0.999929563	0.161647171	G23_fmean	G27
TRINITY_DN103769_c0_g1_i1	NA	NA	NA	NA	5.748281334	-0.121247724	0.696377174	0.999929563	0.16079641	Testis_mean	G27
TRINITY_DN103776_c0_g1_i1	scg5	Chr08	90370597	90370597	5.214259098	0.080657999	0.839065411	0.999929563	0.647431101	G31_mmean	G27
TRINITY_DN103783_c0_g1_i1	NA	NA	NA	NA	3.416842987	-0.050185725	0.871279388	0.999929563	0.490403251	Ovary_mean	G27
TRINITY_DN103789_c0_g1_i1	tf	Chr05	126433447	126433447	0.665595329	-0.476855613	0.326933543	0.999929563	0.839399099	G27_fmean	G27
TRINITY_DN103795_c0_g1_i3	NA	NA	NA	NA	3.042798855	0.28979146	0.511742814	0.999929563	0.179286093	G43_F_mean	G27
TRINITY_DN103797_c0_g1_i1	NA	NA	NA	NA	3.056918476	-0.258145797	0.465976491	0.999929563	0.740486556	Brain_fmean	G27
TRINITY_DN103812_c0_g1_i2	NA	NA	NA	NA	6.295525109	-0.100341873	0.729547139	0.999929563	0.295271723	G46_F_mean	G27
TRINITY_DN103813_c0_g1_i1	xpnpep2	Chr08	38702218	38702218	1.824024216	-0.512857483	0.20225346	0.999929563	0.390659685	Liver_fmean	G27
TRINITY_DN103830_c0_g1_i1	NA	NA	NA	NA	1.201727472	0.310197812	0.489932495	0.999929563	0.660255332	Brain_mmean	G27
TRINITY_DN103832_c0_g1_i1	cttn-like.1	Chr03	80279098	80279098	2.536950648	-0.383005159	0.332087171	0.999929563	0.293821013	G43_F_mean	G27
TRINITY_DN103833_c0_g1_i1	NA	NA	NA	NA	3.993169641	0.084292149	0.767503197	0.999929563	0.177008119	Brain_mmean	G27
TRINITY_DN103834_c0_g13_i1	NA	NA	NA	NA	0.528983422	1.231113778	0.051226533	0.999929563	0.421046176	Brain_mmean	G27
TRINITY_DN103834_c0_g7_i1	NA	NA	NA	NA	0.918393462	-0.25006368	0.59432853	0.999929563	0.39913456	Brain_mmean	G27
TRINITY_DN103834_c0_g9_i1	LOC100491458	Chr07	105776029	105776029	1.859923446	-0.366877251	0.554690095	0.999929563	0.399718374	Brain_fmean	G27
TRINITY_DN103847_c0_g1_i1	NA	NA	NA	NA	2.040390992	0.443313841	0.275970918	0.999929563	0.673094229	Liver_fmean	G27
TRINITY_DN103851_c0_g1_i1	nmt2-like	Chr10	7014821	7014821	1.577827969	0.50277328	0.23388681	0.999929563	0.221095165	Brain_mmean	G27
TRINITY_DN103855_c0_g1_i1	mrpl20	Chr07	70116630	70116630	2.690182566	-0.076870263	0.816478036	0.999929563	0.557022048	Testis_mean	G27
TRINITY_DN103860_c0_g1_i1	NA	NA	NA	NA	4.311958168	-0.122113602	0.692040441	0.999929563	0.628647305	Ovary_mean	G27
TRINITY_DN103862_c0_g1_i1	NA	NA	NA	NA	1.483481446	0.224551647	0.680901141	0.999929563	0.811606772	G23_fmean	G27
TRINITY_DN103877_c0_g1_i1	LOC100491853	Chr02	93481160	93481160	0.720663456	0.550244999	0.485217833	0.999929563	0.765756223	G23_mmean	G27
TRINITY_DN103879_c0_g1_i2	NA	NA	NA	NA	1.131911144	0.100540114	0.819393045	0.999929563	0.821815916	Liver_fmean	G27
TRINITY_DN103882_c0_g1_i1	NA	NA	NA	NA	2.326078173	0.005491759	0.9889599	0.999929563	0.47132902	Ovary_mean	G27
TRINITY_DN103890_c0_g1_i2	tm9sf2	Chr02	117592886	117592886	3.62547637	-0.213282724	0.474114022	0.999929563	0.665349841	Brain_fmean	G27
TRINITY_DN103891_c0_g1_i1	LOC100491563	Chr10	1585579	1585579	3.339045197	-0.31849603	0.321583114	0.999929563	0.524909783	Brain_mmean	G27
TRINITY_DN103896_c0_g1_i2	NA	NA	NA	NA	5.169037215	-0.226911128	0.482537263	0.999929563	0.542271212	G23_mmean	G27
TRINITY_DN103898_c0_g1_i1	NA	NA	NA	NA	4.317759672	-0.12299156	0.679578251	0.999929563	0.567323759	Brain_fmean	G27
TRINITY_DN103912_c0_g1_i1	NA	NA	NA	NA	5.973900207	0.01750371	0.954024544	0.999929563	0.439036413	Brain_mmean	G27
TRINITY_DN103916_c0_g1_i1	NA	NA	NA	NA	0.686078577	-0.321390076	0.55121904	0.999929563	0.504471615	G46_M_mean	G27
TRINITY_DN103924_c0_g1_i1	NA	NA	NA	NA	2.520372722	0.06206948	0.874699608	0.999929563	0.596959531	Liver_fmean	G27
TRINITY_DN103926_c0_g1_i1	NA	NA	NA	NA	1.450859183	0.055888409	0.896051061	0.999929563	0.798115631	Brain_fmean	G27
TRINITY_DN103929_c0_g1_i1	NA	NA	NA	NA	2.861068062	-0.038359186	0.915800399	0.999929563	0.705454059	G27_mmean	G27
TRINITY_DN103931_c0_g1_i3	sema3a	Chr03	70641601	70641601	6.691060055	0.055055915	0.913048046	0.999929563	0.639823556	G31_fmean	G27
TRINITY_DN103964_c0_g1_i1	NA	NA	NA	NA	1.777466367	-0.234162575	0.648638795	0.999929563	0.368462874	G43_F_mean	G27
TRINITY_DN103974_c0_g2_i1	NA	NA	NA	NA	3.055689046	0.607359832	0.115561853	0.999929563	0.372096353	G23_fmean	G27
TRINITY_DN103986_c0_g1_i1	NA	NA	NA	NA	1.969376026	0.171339657	0.658327483	0.999929563	0.374249828	Brain_mmean	G27
TRINITY_DN103989_c0_g1_i1	tfip11	Chr04	7081158	7081158	6.10389514	-0.073234736	0.817902191	0.999929563	0.258720657	Ovary_mean	G27
TRINITY_DN104012_c0_g1_i1	NA	NA	NA	NA	1.625468172	-0.33847942	0.387273181	0.999929563	0.395659223	Brain_fmean	G27
TRINITY_DN104027_c0_g1_i1	NA	NA	NA	NA	1.137883952	0.152044656	0.723038112	0.999929563	0.53862782	G43_M_mean	G27
TRINITY_DN104090_c1_g1_i1	NA	NA	NA	NA	0.213208896	0.49202879	0.472749904	0.999929563	0.304002724	G23_fmean	G27
TRINITY_DN104090_c1_g2_i1	NA	NA	NA	NA	3.190268046	0.036272177	0.908122928	0.999929563	0.268391287	G23_mmean	G27
TRINITY_DN104155_c0_g1_i1	arl10b	Chr03	60883097	60883097	2.473741761	0.005421912	0.988463351	0.999929563	0.299732105	Testis_mean	G27
TRINITY_DN104156_c0_g1_i3	NA	NA	NA	NA	3.868498121	-0.121180983	0.680118797	0.999929563	0.321933433	Ovary_mean	G27
TRINITY_DN104173_c0_g1_i1	fxr1	Chr05	95666587	95666587	4.358420435	0.032855066	0.905145692	0.999929563	0.265391286	Testis_mean	G27
TRINITY_DN104173_c0_g2_i1	NA	NA	NA	NA	0.075721059	-0.417669695	0.447282522	0.999929563	0.373249952	G23_fmean	G27
TRINITY_DN104240_c0_g1_i1	NA	NA	NA	NA	4.657543884	-0.028114148	0.916655816	0.999929563	0.22191044	Ovary_mean	G27
TRINITY_DN104253_c0_g1_i1	NA	NA	NA	NA	1.128688163	-0.679612613	0.264579468	0.999929563	0.379154024	Brain_mmean	G27
TRINITY_DN104275_c0_g1_i1	hdac3	Chr03	18663040	18663040	0.466024785	-0.247864691	0.63202489	0.999929563	0.445009089	G43_M_mean	G27
TRINITY_DN104287_c1_g1_i1	NA	NA	NA	NA	1.861949239	0.160593175	0.689014183	0.999929563	0.518937609	Brain_fmean	G27
TRINITY_DN104331_c0_g1_i1	NA	NA	NA	NA	3.45581372	-0.137696974	0.671567914	0.999929563	0.127026683	Brain_mmean	G27
TRINITY_DN104334_c0_g1_i1	NA	NA	NA	NA	1.64908757	-0.078501659	0.837550036	0.999929563	0.333136958	Ovary_mean	G27
TRINITY_DN104337_c0_g1_i1	ddb2	Chr04	7403232	7403232	3.587819647	-0.185243981	0.542940269	0.999929563	0.44167852	Brain_mmean	G27
TRINITY_DN104339_c0_g1_i2	irak4	Chr03	54882354	54882354	4.26732499	0.325004042	0.313338954	0.999929563	0.443111179	Ovary_mean	G27
TRINITY_DN104354_c0_g1_i5	NA	NA	NA	NA	3.367912368	0.288936942	0.456822935	0.999929563	0.372776877	Ovary_mean	G27
TRINITY_DN104356_c0_g1_i3	NA	NA	NA	NA	1.447771896	0.065587554	0.88317219	0.999929563	0.531432457	Ovary_mean	G27
TRINITY_DN104357_c0_g1_i2	zbtb48	Chr07	91410418	91410418	2.478748212	0.231553554	0.530415773	0.999929563	0.35013412	G46_M_mean	G27
TRINITY_DN104365_c0_g2_i1	NA	NA	NA	NA	0.086026628	0.496276309	0.34903721	0.999929563	0.507767021	Ovary_mean	G27
TRINITY_DN104365_c0_g3_i1	NA	NA	NA	NA	3.166682717	-0.276292796	0.381887768	0.999929563	0.471346293	Ovary_mean	G27
TRINITY_DN104396_c0_g1_i1	NA	NA	NA	NA	3.852730616	0.28343273	0.455206601	0.999929563	0.843176121	G27_mmean	G27
TRINITY_DN104414_c0_g2_i1	ap1m2	Chr03	127486391	127486391	0.491550745	0.365634652	0.439263517	0.999929563	0.614561126	Brain_mmean	G27
TRINITY_DN104420_c0_g1_i1	NA	NA	NA	NA	0.031753232	0.081055935	0.886705574	0.999929563	0.551395718	Brain_mmean	G27
TRINITY_DN104428_c0_g1_i2	NA	NA	NA	NA	5.272690061	0.063695968	0.871541476	0.999929563	0.288033524	G23_mmean	G27
TRINITY_DN104441_c0_g2_i1	NA	NA	NA	NA	3.80438101	-0.110217297	0.742965852	0.999929563	0.308661679	G43_F_mean	G27
TRINITY_DN104463_c0_g1_i1	NA	NA	NA	NA	0.961863152	-0.36345654	0.425198792	0.999929563	0.500441418	Ovary_mean	G27
TRINITY_DN104464_c0_g1_i1	vim.2	Chr01	11588720	11588720	2.674331007	-0.124323173	0.703444568	0.999929563	0.297143318	Brain_mmean	G27
TRINITY_DN104490_c0_g1_i1	NA	NA	NA	NA	0.574964603	0.599298539	0.523005848	0.999929563	0.593162802	Brain_fmean	G27
TRINITY_DN104490_c0_g2_i1	NA	NA	NA	NA	0.624520354	-0.791724694	0.491447337	0.999929563	0.627351503	Brain_mmean	G27
TRINITY_DN104496_c0_g2_i1	fam83h	scaffold_4151	545	545	0.713155883	0.302022975	0.518697738	0.999929563	0.842490029	Ovary_mean	G27
TRINITY_DN104508_c0_g2_i3	NA	NA	NA	NA	3.809112291	0.014057892	0.964681608	0.999929563	0.302173955	Ovary_mean	G27
TRINITY_DN104527_c0_g1_i1	crim1	Chr05	43608681	43608681	3.312424495	-0.213037005	0.533400774	0.999929563	0.294315211	Ovary_mean	G27
TRINITY_DN104546_c0_g1_i1	NA	NA	NA	NA	1.160775604	-0.284468267	0.590608694	0.999929563	0.766958989	G43_M_mean	G27
TRINITY_DN104550_c0_g2_i1	NA	NA	NA	NA	2.008030885	-0.448115711	0.226754337	0.999929563	0.592749459	Ovary_mean	G27
TRINITY_DN104560_c0_g1_i5	NA	NA	NA	NA	0.376489792	0.239451536	0.640458467	0.999929563	0.726152891	G27_mmean	G27
TRINITY_DN104580_c0_g1_i1	NA	NA	NA	NA	1.134176233	0.323098047	0.454213544	0.999929563	0.206394005	G23_mmean	G27
TRINITY_DN104583_c0_g1_i1	rps6ka5	Chr08	65876801	65876801	2.881181992	0.142365912	0.705096835	0.999929563	0.484706926	Brain_mmean	G27
TRINITY_DN104640_c0_g1_i1	NA	NA	NA	NA	0.669186501	0.304590246	0.57399634	0.999929563	0.423497055	Testis_mean	G27
TRINITY_DN104654_c0_g1_i1	NA	NA	NA	NA	1.915110516	-0.03762453	0.930873955	0.999929563	0.667587307	Ovary_mean	G27
TRINITY_DN104656_c0_g1_i1	NA	NA	NA	NA	0.323118965	0.398669489	0.404203627	0.999929563	0.558564814	Brain_mmean	G27
TRINITY_DN104667_c0_g1_i3	NA	NA	NA	NA	5.677039996	-0.002846239	0.992169989	0.999929563	0.464926481	Brain_mmean	G27
TRINITY_DN104677_c0_g2_i1	NA	NA	NA	NA	5.072336333	0.121359807	0.743105372	0.999929563	0.147170149	G27_mmean	G27
TRINITY_DN104687_c0_g1_i2	NA	NA	NA	NA	4.695559528	-0.311956965	0.471227969	0.999929563	0.783131918	G27_fmean	G27
TRINITY_DN104694_c0_g1_i1	NA	NA	NA	NA	3.607593252	0.174589459	0.638169066	0.999929563	0.402121776	Brain_mmean	G27
TRINITY_DN104699_c0_g2_i1	NA	NA	NA	NA	0.182966739	-0.42065166	0.391475271	0.999929563	0.395638787	Brain_mmean	G27
TRINITY_DN104719_c0_g1_i2	nkain1	Chr02	53385218	53385218	2.278974271	0.402843103	0.276603856	0.999929563	0.208438056	Brain_fmean	G27
TRINITY_DN104721_c0_g1_i1	NA	NA	NA	NA	4.278195617	-0.015270297	0.965950873	0.999929563	0.705658308	Brain_mmean	G27
TRINITY_DN104737_c1_g1_i2	NA	NA	NA	NA	3.059280587	-0.055415344	0.861717352	0.999929563	0.312785355	Brain_mmean	G27
TRINITY_DN104740_c0_g1_i2	NA	NA	NA	NA	4.260093778	-0.101681538	0.725539045	0.999929563	0.452856277	Ovary_mean	G27
TRINITY_DN104748_c0_g1_i1	NA	NA	NA	NA	1.272840644	0.352181322	0.439436495	0.999929563	0.628448681	G23_fmean	G27
TRINITY_DN104748_c0_g2_i1	NA	NA	NA	NA	1.872184797	0.151641197	0.792416954	0.999929563	0.64619065	G27_mmean	G27
TRINITY_DN104751_c0_g1_i2	paqr5	Chr03	116199709	116199709	4.298945234	-0.154609667	0.579320672	0.999929563	0.401085647	Ovary_mean	G27
TRINITY_DN104757_c0_g1_i1	NA	NA	NA	NA	1.733558028	-0.086934608	0.838896778	0.999929563	0.554548047	G23_mmean	G27
TRINITY_DN104762_c0_g1_i2	NA	NA	NA	NA	4.643118088	0.193504671	0.488699132	0.999929563	0.170095607	Brain_fmean	G27
TRINITY_DN104778_c0_g1_i1	Xetrov90004303m	Chr02	27396795	27396795	1.586442282	0.208701046	0.593923152	0.999929563	0.437976174	G27_mmean	G27
TRINITY_DN104783_c1_g1_i1	NA	NA	NA	NA	2.36594374	0.03635412	0.916065087	0.999929563	0.493590401	Testis_mean	G27
TRINITY_DN104789_c0_g1_i1	amph	Chr06	80610718	80610718	2.517904889	0.335213471	0.408325218	0.999929563	0.671301731	G23_mmean	G27
TRINITY_DN104801_c0_g1_i1	cap1	Chr02	86708138	86708138	3.147796694	0.049015018	0.88223916	0.999929563	0.52790364	Brain_fmean	G27
TRINITY_DN104812_c0_g1_i2	NA	NA	NA	NA	3.346393489	0.029275412	0.929626721	0.999929563	0.410673238	Ovary_mean	G27
TRINITY_DN104835_c0_g1_i2	NA	NA	NA	NA	3.8348002	0.08747183	0.766138106	0.999929563	0.24859013	G46_F_mean	G27
TRINITY_DN104838_c0_g1_i1	NA	NA	NA	NA	1.036346159	0.260066621	0.611008076	0.999929563	0.759006965	Ovary_mean	G27
TRINITY_DN104867_c0_g1_i4	NA	NA	NA	NA	0.028492214	0.873046708	0.195485983	0.999929563	0.361407133	G23_mmean	G27
TRINITY_DN104874_c0_g2_i2	NA	NA	NA	NA	5.551935428	0.035186097	0.893615693	0.999929563	0.178203638	Brain_fmean	G27
TRINITY_DN104906_c0_g1_i1	NA	NA	NA	NA	0.800458562	0.2974062	0.524703659	0.999929563	0.37373452	Ovary_mean	G27
TRINITY_DN104919_c0_g1_i1	NA	NA	NA	NA	6.598972985	-0.120017591	0.688927421	0.999929563	0.118203734	Brain_fmean	G27
TRINITY_DN104922_c0_g1_i1	NA	NA	NA	NA	0.721552768	0.025990312	0.96127189	0.999929563	0.709714133	Liver_fmean	G27
TRINITY_DN104942_c0_g1_i2	NA	NA	NA	NA	5.666918788	-0.01774819	0.960617674	0.999929563	0.338697584	Ovary_mean	G27
TRINITY_DN104972_c0_g1_i2	kcng2	Chr06	28686578	28686578	8.37870699	-0.17195919	0.570135307	0.999929563	0.088868842	G27_fmean	G27
TRINITY_DN105001_c0_g1_i1	NA	NA	NA	NA	0.603332496	0.299988506	0.660355269	0.999929563	0.625078154	G23_fmean	G27
TRINITY_DN105001_c1_g3_i2	NA	NA	NA	NA	2.282372242	0.055553242	0.889289211	0.999929563	0.258287162	Brain_mmean	G27
TRINITY_DN105039_c0_g1_i1	NA	NA	NA	NA	4.175434934	0.14995683	0.654415201	0.999929563	0.457103384	G43_M_mean	G27
TRINITY_DN105042_c0_g1_i1	NA	NA	NA	NA	0.445483032	-0.103275952	0.860588875	0.999929563	0.566898012	Brain_mmean	G27
TRINITY_DN105042_c0_g2_i1	tktl2	Chr08	14475097	14475097	5.33257883	0.248618675	0.381463781	0.999929563	0.381226028	G46_M_mean	G27
TRINITY_DN105042_c1_g1_i2	NA	NA	NA	NA	1.248178927	0.422592917	0.330829753	0.999929563	0.365783945	G27_mmean	G27
TRINITY_DN105056_c0_g1_i3	NA	NA	NA	NA	3.456955412	-0.063433036	0.84162442	0.999929563	0.729625244	G23_fmean	G27
TRINITY_DN105060_c0_g2_i3	zbtb24	Chr05	74884834	74884834	2.696860296	-0.070511949	0.843986548	0.999929563	0.576363007	Brain_fmean	G27
TRINITY_DN105061_c0_g1_i1	NA	NA	NA	NA	2.141252642	-0.078814642	0.86688257	0.999929563	0.347203288	G43_M_mean	G27
TRINITY_DN105085_c0_g2_i1	NA	NA	NA	NA	1.443241161	-0.182431741	0.74437612	0.999929563	0.59184939	G31_mmean	G27
TRINITY_DN105106_c0_g1_i2	tnnt3	Chr04	12644061	12644061	0.861367744	-0.311638424	0.488429997	0.999929563	0.399144529	Brain_mmean	G27
TRINITY_DN105118_c0_g1_i1	NA	NA	NA	NA	1.072284284	0.122642673	0.792506466	0.999929563	0.470889464	Brain_mmean	G27
TRINITY_DN105140_c0_g1_i1	NA	NA	NA	NA	0.327900618	0.096139905	0.904521033	0.999929563	0.469865359	G46_F_mean	G27
TRINITY_DN105151_c0_g1_i1	NA	NA	NA	NA	0.487600734	-0.405847589	0.418718291	0.999929563	0.494258594	G23_mmean	G27
TRINITY_DN105184_c0_g1_i2	NA	NA	NA	NA	1.29812019	-0.102688571	0.805222133	0.999929563	0.293530825	Brain_fmean	G27
TRINITY_DN105215_c0_g1_i1	NA	NA	NA	NA	3.470044685	0.101272356	0.741467781	0.999929563	0.488559202	Ovary_mean	G27
TRINITY_DN105219_c0_g2_i1	NA	NA	NA	NA	0.114826523	0.343670998	0.52354263	0.999929563	0.596153922	Brain_mmean	G27
TRINITY_DN105227_c0_g1_i1	NA	NA	NA	NA	2.935860739	-0.091080309	0.800369603	0.999929563	0.482824896	G27_mmean	G27
TRINITY_DN105228_c0_g1_i1	NA	NA	NA	NA	6.84719857	-0.679895109	0.05696578	0.999929563	0.83012738	G27_fmean	G27
TRINITY_DN105232_c0_g1_i1	NA	NA	NA	NA	0.159497549	0.175469998	0.724322107	0.999929563	0.705667614	G43_M_mean	G27
TRINITY_DN105250_c0_g1_i2	NA	NA	NA	NA	6.357827428	-0.093805175	0.747463302	0.999929563	0.260473284	Brain_fmean	G27
TRINITY_DN105269_c0_g1_i1	NA	NA	NA	NA	0.896490646	-0.20571327	0.68733158	0.999929563	0.422361861	G43_F_mean	G27
TRINITY_DN105273_c0_g1_i2	LOC100491128	Chr03	129815391	129815391	3.570744961	-0.09928909	0.763380177	0.999929563	0.59619219	G27_mmean	G27
TRINITY_DN105286_c0_g2_i1	NA	NA	NA	NA	1.507338045	0.035790097	0.929271306	0.999929563	0.403896143	Brain_mmean	G27
