gid	cutoff	bias	log2RPKM	sex	gname	chr	chr_all	start	end	target_id	length	eff_length
TRINITY_DN131490_c2_g3_i1	FC1	male	2.949921694	meanfemale	nipbl	Chr01	Chr01	184093608	184093608	TRINITY_DN131490_c2_g3_i1	7643	7426.83
TRINITY_DN131503_c1_g3_i4	FC1	male	-0.810070678	meanfemale	dmgdh	Chr01	Chr01	163983257	163983257	TRINITY_DN131503_c1_g3_i4	3151	2934.83
TRINITY_DN131609_c6_g1_i3	FC1	male	0.628625443	meanfemale	tmem120b	Chr01	Chr01	153609208	153609208	TRINITY_DN131609_c6_g1_i3	1708	1491.83
TRINITY_DN131610_c1_g1_i2	FC1	male	-2.728614021	meanfemale	LOC101733704	Chr01	Chr01	143633503	143633503	TRINITY_DN131610_c1_g1_i2	3459	3242.83
TRINITY_DN131700_c2_g2_i1	FC1	male	-0.106781087	meanfemale	LOC100127812	Chr01	Chr01	88235953	88235953	TRINITY_DN131700_c2_g2_i1	2000	1783.83
TRINITY_DN131742_c1_g1_i1	FC1	male	-2.799001689	meanfemale	fbn3	Chr01	Chr01	73533826	73533826	TRINITY_DN131742_c1_g1_i1	8163	7946.83
TRINITY_DN131742_c1_g3_i2	FC1	male	-4.477637477	meanfemale	fbn2	Chr01	Chr01	159056271	159056271	TRINITY_DN131742_c1_g3_i2	7832	7615.83
TRINITY_DN131773_c3_g1_i3	FC1	male	-1.460864034	meanfemale	dysf-like	Chr01	Chr01	9051421	9051421	TRINITY_DN131773_c3_g1_i3	7475	7258.83
TRINITY_DN131927_c4_g1_i1	FC1	male	1.11585321	meanfemale	emb	Chr01	Chr01	181018972	181018972	TRINITY_DN131927_c4_g1_i1	2522	2305.83
TRINITY_DN132022_c5_g3_i1	FC1	male	-0.539615808	meanfemale	aqp3	Chr01	Chr01	194825698	194825698	TRINITY_DN132022_c5_g3_i1	1163	946.835
TRINITY_DN132061_c1_g1_i1	FC1	male	4.216251722	meanfemale	nnt	Chr01	Chr01	181902473	181902473	TRINITY_DN132061_c1_g1_i1	3927	3710.83
TRINITY_DN132310_c0_g1_i1	FC1	male	-2.439803003	meanfemale	mtmr7-like	Chr01	Chr01	33120053	33120053	TRINITY_DN132310_c0_g1_i1	2805	2588.83
TRINITY_DN132347_c2_g2_i1	FC1	male	0.233265913	meanfemale	nfkb1	Chr01	Chr01	64228708	64228708	TRINITY_DN132347_c2_g2_i1	3873	3656.83
TRINITY_DN132447_c0_g2_i1	FC1	male	5.572421891	meanfemale	aimp1	Chr01	Chr01	62768413	62768413	TRINITY_DN132447_c0_g2_i1	1105	888.835
TRINITY_DN132622_c5_g3_i4	FC1	male	1.863595103	meanfemale	c9orf41	Chr01	Chr01	119233708	119233708	TRINITY_DN132622_c5_g3_i4	2806	2589.83
TRINITY_DN132832_c1_g1_i15	FC1	male	1.46101697	meanfemale	lrrc16b	Chr01	Chr01	127803808	127803808	TRINITY_DN132832_c1_g1_i15	2600	2383.83
TRINITY_DN132879_c5_g7_i1	FC1	male	1.661327312	meanfemale	LOC100489920-like	Chr01	Chr01	20481224	20481224	TRINITY_DN132879_c5_g7_i1	3020	2803.83
TRINITY_DN132954_c5_g2_i3	FC1	male	1.279775637	meanfemale	sgcb	Chr01	Chr01	30041959	30041959	TRINITY_DN132954_c5_g2_i3	3690	3473.83
TRINITY_DN133089_c1_g2_i1	FC1	male	-1.92580687	meanfemale	inpp5j	Chr01	Chr01	131649401	131649401	TRINITY_DN133089_c1_g2_i1	2600	2383.83
TRINITY_DN133119_c1_g3_i2	FC1	male	2.87331189	meanfemale	dctn1	Chr01	Chr01	10068970	10068970	TRINITY_DN133119_c1_g3_i2	4303	4086.83
TRINITY_DN133132_c2_g1_i1	FC1	male	-3.751870341	meanfemale	tet2	Chr01	Chr01	63209689	63209689	TRINITY_DN133132_c2_g1_i1	9765	9548.83
TRINITY_DN133213_c0_g2_i33	FC1	male	-0.501662685	meanfemale	Xetrov90000766m	Chr01	Chr01	36457341	36457341	TRINITY_DN133213_c0_g2_i33	9423	9206.83
TRINITY_DN133314_c3_g1_i1	FC1	male	-1.214588413	meanfemale	ccser1	Chr01	Chr01	68697039	68697039	TRINITY_DN133314_c3_g1_i1	2980	2763.83
TRINITY_DN133325_c1_g1_i1	FC1	male	0.579690689	meanfemale	aacs	Chr01	Chr01	151434368	151434368	TRINITY_DN133325_c1_g1_i1	4931	4714.83
TRINITY_DN133333_c1_g6_i3	FC1	male	4.625620011	meanfemale	LOC100145599	Chr01	Chr01	178928228	178928228	TRINITY_DN133333_c1_g6_i3	1135	918.835
TRINITY_DN133334_c6_g9_i1	FC1	male	1.241234139	meanfemale	Xetrov90002071m	Chr01	Chr01	105042124	105042124	TRINITY_DN133334_c6_g9_i1	3147	2930.83
TRINITY_DN133397_c2_g1_i1	FC1	male	0.981386702	meanfemale	gnaz	Chr01	Chr01	143809516	143809516	TRINITY_DN133397_c2_g1_i1	3157	2940.83
TRINITY_DN133475_c0_g1_i1	FC1	male	2.891085985	meanfemale	dhx29	Chr01	Chr01	178776535	178776535	TRINITY_DN133475_c0_g1_i1	4420	4203.83
TRINITY_DN133552_c1_g1_i3	FC1	male	-2.175448445	meanfemale	mn1	Chr01	Chr01	141466689	141466689	TRINITY_DN133552_c1_g1_i3	5667	5450.83
TRINITY_DN133604_c1_g1_i1	FC1	male	0.083246417	meanfemale	sh3gl2	Chr01	Chr01	106069081	106069081	TRINITY_DN133604_c1_g1_i1	5153	4936.83
TRINITY_DN133614_c2_g1_i2	FC1	male	4.158527459	meanfemale	asah1	Chr01	Chr01	33488227	33488227	TRINITY_DN133614_c2_g1_i2	2354	2137.83
TRINITY_DN133698_c1_g2_i2	FC1	male	3.683477111	meanfemale	rad1	Chr01	Chr01	185991465	185991465	TRINITY_DN133698_c1_g2_i2	1409	1192.83
TRINITY_DN133722_c0_g4_i1	FC1	male	-1.467583642	meanfemale	tbx5	Chr01	Chr01	133487176	133487176	TRINITY_DN133722_c0_g4_i1	2541	2324.83
TRINITY_DN133809_c0_g1_i2	FC1	male	3.488743787	meanfemale	ubap2-like	Chr01	Chr01	194636751	194636751	TRINITY_DN133809_c0_g1_i2	4211	3994.83
TRINITY_DN133840_c2_g2_i2	FC1	male	9.522118499	meanfemale	cirbp	Chr01	Chr01	81003945	81003945	TRINITY_DN133840_c2_g2_i2	1560	1343.83
TRINITY_DN133954_c0_g2_i5	FC1	male	-0.615587036	meanfemale	rasgrf2	Chr01	Chr01	167830062	167830062	TRINITY_DN133954_c0_g2_i5	3936	3719.83
TRINITY_DN134010_c12_g2_i1	FC1	male	5.276844992	meanfemale	lsm4	Chr01	Chr01	84349586	84349586	TRINITY_DN134010_c12_g2_i1	1009	792.835
TRINITY_DN134026_c0_g3_i4	FC1	male	1.67658497	meanfemale	epb41l4a	Chr01	Chr01	134852843	134852843	TRINITY_DN134026_c0_g3_i4	2825	2608.83
TRINITY_DN134053_c5_g1_i1	FC1	male	0.07732226	meanfemale	lix1	Chr01	Chr01	173196046	173196046	TRINITY_DN134053_c5_g1_i1	1876	1659.83
TRINITY_DN134114_c11_g1_i2	FC1	male	2.608983503	meanfemale	pik3ip1	Chr01	Chr01	143506734	143506734	TRINITY_DN134114_c11_g1_i2	1696	1479.83
TRINITY_DN134130_c0_g2_i4	FC1	male	-0.575665155	meanfemale	slc7a2-like	Chr01	Chr01	33210256	33210256	TRINITY_DN134130_c0_g2_i4	4144	3927.83
TRINITY_DN134222_c0_g1_i1	FC1	male	-0.911072648	meanfemale	hectd4	Chr01	Chr01	155121440	155121440	TRINITY_DN134222_c0_g1_i1	10120	9903.83
TRINITY_DN134258_c0_g1_i2	FC1	male	0.580562512	meanfemale	fgfrl1	Chr01	Chr01	14724047	14724047	TRINITY_DN134258_c0_g1_i2	2913	2696.83
TRINITY_DN134299_c0_g1_i2	FC1	male	3.542968058	meanfemale	gcn1l1	Chr01	Chr01	142962312	142962312	TRINITY_DN134299_c0_g1_i2	8567	8350.83
TRINITY_DN134366_c2_g3_i4	FC1	male	2.938327288	meanfemale	smarca2-like	Chr01	Chr01	115952637	115952637	TRINITY_DN134366_c2_g3_i4	7235	7018.83
TRINITY_DN134491_c2_g4_i1	FC1	male	2.562794756	meanfemale	lmnb2	Chr01	Chr01	74015431	74015431	TRINITY_DN134491_c2_g4_i1	2306	2089.83
TRINITY_DN134505_c1_g8_i1	FC1	male	1.886155647	meanfemale	man2a1	Chr01	Chr01	135591205	135591205	TRINITY_DN134505_c1_g8_i1	5049	4832.83
TRINITY_DN134596_c7_g1_i2	FC1	male	1.464850322	meanfemale	nfxl1	Chr01	Chr01	29535898	29535898	TRINITY_DN134596_c7_g1_i2	3966	3749.83
TRINITY_DN134610_c3_g1_i4	FC1	male	5.033447479	meanfemale	psip1	Chr01	Chr01	111709552	111709552	TRINITY_DN134610_c3_g1_i4	2756	2539.83
TRINITY_DN134772_c1_g1_i2	FC1	male	3.078163957	meanfemale	rai14	Chr01	Chr01	186022637	186022637	TRINITY_DN134772_c1_g1_i2	4098	3881.83
TRINITY_DN134848_c4_g3_i2	FC1	male	2.264947651	meanfemale	nf2	Chr01	Chr01	132339470	132339470	TRINITY_DN134848_c4_g3_i2	3023	2806.83
TRINITY_DN134918_c3_g1_i1	FC1	male	1.243641371	meanfemale	cit	Chr01	Chr01	142829798	142829798	TRINITY_DN134918_c3_g1_i1	5281	5064.83
TRINITY_DN135090_c2_g7_i2	FC1	male	1.085818816	meanfemale	pdlim5	Chr01	Chr01	67033425	67033425	TRINITY_DN135090_c2_g7_i2	3947	3730.83
TRINITY_DN135104_c0_g1_i2	FC1	male	-0.575796622	meanfemale	kank3	Chr01	Chr01	82339047	82339047	TRINITY_DN135104_c0_g1_i2	2757	2540.83
TRINITY_DN135119_c0_g1_i1	FC1	male	-2.464093012	meanfemale	LOC101732467	Chr01	Chr01	185384431	185384431	TRINITY_DN135119_c0_g1_i1	5721	5504.83
TRINITY_DN135280_c3_g3_i1	FC1	male	2.058422434	meanfemale	ptbp3	Chr01	Chr01	95962064	95962064	TRINITY_DN135280_c3_g3_i1	4183	3966.83
TRINITY_DN135580_c5_g2_i3	FC1	male	1.08645507	meanfemale	Xetrov90000594m	Chr01	Chr01	27050817	27050817	TRINITY_DN135580_c5_g2_i3	1600	1383.83
TRINITY_DN135594_c6_g2_i2	FC1	male	-0.984765295	meanfemale	ednra	Chr01	Chr01	48225092	48225092	TRINITY_DN135594_c6_g2_i2	3483	3266.83
TRINITY_DN135660_c1_g1_i2	FC1	male	-0.491843959	meanfemale	htra3	Chr01	Chr01	20681225	20681225	TRINITY_DN135660_c1_g1_i2	4157	3940.83
TRINITY_DN135838_c9_g1_i4	FC1	male	2.878800668	meanfemale	LOC101735113	Chr01	Chr01	27009720	27009720	TRINITY_DN135838_c9_g1_i4	2183	1966.83
TRINITY_DN135869_c0_g2_i2	FC1	male	0.518807768	meanfemale	enc1.2	Chr01	Chr01	84244041	84244041	TRINITY_DN135869_c0_g2_i2	3678	3461.83
TRINITY_DN135898_c2_g1_i3	FC1	male	-1.967169593	meanfemale	slc1a3	Chr01	Chr01	183767625	183767625	TRINITY_DN135898_c2_g1_i3	4656	4439.83
TRINITY_DN135997_c1_g1_i2	FC1	male	-2.491597881	meanfemale	Xetrov90001989m	Chr01	Chr01	101155459	101155459	TRINITY_DN135997_c1_g1_i2	3524	3307.83
TRINITY_DN136295_c5_g1_i2	FC1	male	1.982658757	meanfemale	gna11	Chr01	Chr01	102471306	102471306	TRINITY_DN136295_c5_g1_i2	1543	1326.83
TRINITY_DN136384_c1_g1_i1	FC1	male	0.219264854	meanfemale	psd3	Chr01	Chr01	77582054	77582054	TRINITY_DN136384_c1_g1_i1	3221	3004.83
TRINITY_DN136739_c19_g2_i1	FC1	male	1.74025227	meanfemale	c4orf33	Chr01	Chr01	54475487	54475487	TRINITY_DN136739_c19_g2_i1	1676	1459.83
TRINITY_DN44493_c0_g1_i1	FC1	male	-0.775787397	meanfemale	LOC100491267	Chr01	Chr01	182067360	182067360	TRINITY_DN44493_c0_g1_i1	2918	2701.83
TRINITY_DN44500_c0_g1_i1	FC1	male	0.182474095	meanfemale	LOC100496550-like	Chr01	Chr01	178966251	178966251	TRINITY_DN44500_c0_g1_i1	1085	868.835
TRINITY_DN57864_c0_g2_i1	FC1	male	1.413303291	meanfemale	thnsl2	Chr01	Chr01	15242191	15242191	TRINITY_DN57864_c0_g2_i1	1704	1487.83
TRINITY_DN68896_c0_g1_i1	FC1	male	-0.054001792	meanfemale	sgms2	Chr01	Chr01	62313713	62313713	TRINITY_DN68896_c0_g1_i1	2010	1793.83
TRINITY_DN96782_c0_g1_i3	FC1	male	1.85570049	meanfemale	homer3	Chr01	Chr01	100462095	100462095	TRINITY_DN96782_c0_g1_i3	2683	2466.83
TRINITY_DN102500_c0_g1_i1	FC1	male	1.465586576	meanmale	ror2	Chr01	Chr01	126678883	126678883	TRINITY_DN102500_c0_g1_i1	4697	4480.83
TRINITY_DN103615_c0_g1_i1	FC1	male	6.936837326	meanmale	gstt1-like.1	Chr01	Chr01	144513755	144513755	TRINITY_DN103615_c0_g1_i1	1055	838.835
TRINITY_DN104173_c0_g1_i1	FC1	male	4.329612148	meanmale	efs	Chr01	Chr01	127517336	127517336	TRINITY_DN104173_c0_g1_i1	2300	2083.83
TRINITY_DN104667_c0_g1_i3	FC1	male	4.107810995	meanmale	palm	Chr01	Chr01	81998606	81998606	TRINITY_DN104667_c0_g1_i3	2084	1867.83
TRINITY_DN106476_c0_g1_i1	FC1	male	5.015075583	meanmale	isyna1	Chr01	Chr01	87331353	87331353	TRINITY_DN106476_c0_g1_i1	2893	2676.83
TRINITY_DN110705_c0_g1_i1	FC1	male	4.337695812	meanmale	rnf34	Chr01	Chr01	153758327	153758327	TRINITY_DN110705_c0_g1_i1	1633	1416.83
TRINITY_DN111980_c0_g1_i1	FC1	male	4.754102824	meanmale	hspb8	Chr01	Chr01	157247053	157247053	TRINITY_DN111980_c0_g1_i1	2149	1932.83
TRINITY_DN112614_c0_g1_i1	FC1	male	-0.11310732	meanmale	jak3	Chr01	Chr01	99208866	99208866	TRINITY_DN112614_c0_g1_i1	2884	2667.83
TRINITY_DN113473_c0_g1_i2	FC1	male	0.141431321	meanmale	znf366	Chr01	Chr01	166911909	166911909	TRINITY_DN113473_c0_g1_i2	3171	2954.83
TRINITY_DN114549_c0_g1_i2	FC1	male	2.975310028	meanmale	ubxn6	Chr01	Chr01	74902024	74902024	TRINITY_DN114549_c0_g1_i2	2042	1825.83
TRINITY_DN114599_c0_g1_i2	FC1	male	1.829641367	meanmale	LOC100486844	Chr01	Chr01	88996962	88996962	TRINITY_DN114599_c0_g1_i2	1494	1277.83
TRINITY_DN114996_c0_g2_i1	FC1	male	-0.185246094	meanmale	LOC100497518	Chr01	Chr01	144188447	144188447	TRINITY_DN114996_c0_g2_i1	2070	1853.83
TRINITY_DN115590_c0_g1_i2	FC1	male	0.497987261	meanmale	ldb2	Chr01	Chr01	16710027	16710027	TRINITY_DN115590_c0_g1_i2	1722	1505.83
TRINITY_DN115766_c0_g2_i1	FC1	male	6.709511619	meanmale	ywhah	Chr01	Chr01	143706404	143706404	TRINITY_DN115766_c0_g2_i1	1324	1107.83
TRINITY_DN115771_c0_g1_i1	FC1	male	2.029256576	meanmale	LOC100485344	Chr01	Chr01	103155831	103155831	TRINITY_DN115771_c0_g1_i1	1308	1091.83
TRINITY_DN116139_c0_g2_i1	FC1	male	2.74054713	meanmale	znf367	Chr01	Chr01	124009536	124009536	TRINITY_DN116139_c0_g2_i1	2071	1854.83
TRINITY_DN116154_c0_g1_i1	FC1	male	1.228477708	meanmale	LOC101732630	Chr01	Chr01	163694682	163694682	TRINITY_DN116154_c0_g1_i1	3540	3323.83
TRINITY_DN116177_c0_g1_i2	FC1	male	2.316929337	meanmale	rnf212	Chr01	Chr01	14518463	14518463	TRINITY_DN116177_c0_g1_i2	1115	898.835
TRINITY_DN116442_c0_g3_i1	FC1	male	0.301084015	meanmale	fam222a	Chr01	Chr01	138619037	138619037	TRINITY_DN116442_c0_g3_i1	3197	2980.83
TRINITY_DN116447_c1_g3_i2	FC1	male	5.152934778	meanmale	gatc-like	Chr01	Chr01	143203540	143203540	TRINITY_DN116447_c1_g3_i2	745	529.093
TRINITY_DN117052_c0_g2_i1	FC1	male	-0.345027985	meanmale	camk4	Chr01	Chr01	135183936	135183936	TRINITY_DN117052_c0_g2_i1	2398	2181.83
TRINITY_DN117066_c0_g1_i2	FC1	male	4.199987969	meanmale	gadd45g	Chr01	Chr01	125842551	125842551	TRINITY_DN117066_c0_g1_i2	1455	1238.83
TRINITY_DN117149_c0_g2_i1	FC1	male	0.986732737	meanmale	mknk2	Chr01	Chr01	83933755	83933755	TRINITY_DN117149_c0_g2_i1	3203	2986.83
TRINITY_DN117279_c0_g1_i4	FC1	male	4.28416106	meanmale	LOC100493543	Chr01	Chr01	43628302	43628302	TRINITY_DN117279_c0_g1_i4	1067	850.835
TRINITY_DN117446_c0_g1_i2	FC1	male	8.558939085	meanmale	ddx4	Chr01	Chr01	178458618	178458618	TRINITY_DN117446_c0_g1_i2	2369	2152.83
TRINITY_DN117534_c0_g1_i1	FC1	male	2.468589371	meanmale	spata5-like	Chr01	Chr01	56387734	56387734	TRINITY_DN117534_c0_g1_i1	2751	2534.83
TRINITY_DN117790_c0_g1_i1	FC1	male	0.662255944	meanmale	bmp3	Chr01	Chr01	76911734	76911734	TRINITY_DN117790_c0_g1_i1	2436	2219.83
TRINITY_DN117910_c0_g1_i1	FC1	male	0.775318042	meanmale	rem2	Chr01	Chr01	127940248	127940248	TRINITY_DN117910_c0_g1_i1	1441	1224.83
TRINITY_DN119264_c0_g1_i1	FC1	male	0.148301105	meanmale	vsig10	Chr01	Chr01	156752619	156752619	TRINITY_DN119264_c0_g1_i1	2785	2568.83
TRINITY_DN119308_c0_g2_i1	FC1	male	-0.162679579	meanmale	pde4c-like	Chr01	Chr01	84792338	84792338	TRINITY_DN119308_c0_g2_i1	2441	2224.83
TRINITY_DN119446_c0_g1_i3	FC1	male	5.795635156	meanmale	ifi30	Chr01	Chr01	84909967	84909967	TRINITY_DN119446_c0_g1_i3	978	761.886
TRINITY_DN119653_c0_g2_i1	FC1	male	1.610302529	meanmale	efna2	Chr01	Chr01	80820366	80820366	TRINITY_DN119653_c0_g2_i1	3069	2852.83
TRINITY_DN119668_c0_g1_i3	FC1	male	11.18667159	meanmale	hmgb2	Chr01	Chr01	39547683	39547683	TRINITY_DN119668_c0_g1_i3	1194	977.835
TRINITY_DN119913_c1_g1_i3	FC1	male	2.087345125	meanmale	sbno2	Chr01	Chr01	81314281	81314281	TRINITY_DN119913_c1_g1_i3	8343	8126.83
TRINITY_DN119920_c0_g1_i1	FC1	male	0.967467167	meanmale	c7	Chr01	Chr01	182919844	182919844	TRINITY_DN119920_c0_g1_i1	3175	2958.83
TRINITY_DN119965_c0_g1_i1	FC1	male	0.890469661	meanmale	tmem132b	Chr01	Chr01	151093537	151093537	TRINITY_DN119965_c0_g1_i1	4143	3926.83
TRINITY_DN120010_c0_g1_i1	FC1	male	1.485505847	meanmale	zbtb7c	Chr01	Chr01	192640895	192640895	TRINITY_DN120010_c0_g1_i1	2296	2079.83
TRINITY_DN120044_c0_g2_i2	FC1	male	3.545661096	meanmale	LOC100498355	Chr01	Chr01	192981468	192981468	TRINITY_DN120044_c0_g2_i2	1262	1045.83
TRINITY_DN120250_c2_g5_i1	FC1	male	3.213856942	meanmale	LOC100496462	Chr01	Chr01	130486699	130486699	TRINITY_DN120250_c2_g5_i1	810	594.019
TRINITY_DN120579_c0_g2_i2	FC1	male	6.703752644	meanmale	slc7a8	Chr01	Chr01	127346709	127346709	TRINITY_DN120579_c0_g2_i2	3046	2829.83
TRINITY_DN120624_c0_g3_i6	FC1	male	-0.791651051	meanmale	syk	Chr01	Chr01	126264199	126264199	TRINITY_DN120624_c0_g3_i6	2464	2247.83
TRINITY_DN120919_c0_g1_i2	FC1	male	2.088320251	meanmale	morn3	Chr01	Chr01	153642968	153642968	TRINITY_DN120919_c0_g1_i2	1757	1540.83
TRINITY_DN121216_c0_g1_i3	FC1	male	0.330759649	meanmale	Xetrov90001390m	Chr01	Chr01	77506688	77506688	TRINITY_DN121216_c0_g1_i3	1508	1291.83
TRINITY_DN121277_c0_g1_i1	FC1	male	0.653106386	meanmale	LOC100124991	Chr01	Chr01	81112251	81112251	TRINITY_DN121277_c0_g1_i1	3803	3586.83
TRINITY_DN121345_c0_g2_i1	FC1	male	3.520221535	meanmale	hdhd2	Chr01	Chr01	193087310	193087310	TRINITY_DN121345_c0_g2_i1	1295	1078.83
TRINITY_DN121364_c0_g1_i2	FC1	male	0.360113131	meanmale	fam198b	Chr01	Chr01	43970167	43970167	TRINITY_DN121364_c0_g1_i2	2084	1867.83
TRINITY_DN121490_c3_g1_i3	FC1	male	0.677367496	meanmale	mfsd7	Chr01	Chr01	98607651	98607651	TRINITY_DN121490_c3_g1_i3	2051	1834.83
TRINITY_DN121494_c0_g1_i3	FC1	male	1.708392582	meanmale	map3k1	Chr01	Chr01	178057194	178057194	TRINITY_DN121494_c0_g1_i3	5333	5116.83
TRINITY_DN121559_c0_g1_i2	FC1	male	1.471234593	meanmale	tek	Chr01	Chr01	110075520	110075520	TRINITY_DN121559_c0_g1_i2	3855	3638.83
TRINITY_DN122130_c0_g1_i3	FC1	male	10.78674077	meanmale	ran	Chr01	Chr01	149245485	149245485	TRINITY_DN122130_c0_g1_i3	1413	1196.83
TRINITY_DN122559_c1_g2_i1	FC1	male	2.673369249	meanmale	htt	Chr01	Chr01	16029872	16029872	TRINITY_DN122559_c1_g2_i1	10207	9990.83
TRINITY_DN123006_c2_g6_i1	FC1	male	5.773627856	meanmale	apex1	Chr01	Chr01	130621237	130621237	TRINITY_DN123006_c2_g6_i1	1414	1197.83
TRINITY_DN123011_c1_g2_i1	FC1	male	6.020409822	meanmale	cdc34	Chr01	Chr01	86547485	86547485	TRINITY_DN123011_c1_g2_i1	1495	1278.83
TRINITY_DN123059_c0_g3_i4	FC1	male	0.651559946	meanmale	Xetrov90000734m	Chr01	Chr01	35206850	35206850	TRINITY_DN123059_c0_g3_i4	2476	2259.83
TRINITY_DN123158_c0_g1_i7	FC1	male	3.019844459	meanmale	tcf4	Chr01	Chr01	189635978	189635978	TRINITY_DN123158_c0_g1_i7	3080	2863.83
TRINITY_DN123268_c0_g1_i2	FC1	male	4.005357237	meanmale	LOC100124801	Chr01	Chr01	114558042	114558042	TRINITY_DN123268_c0_g1_i2	2524	2307.83
TRINITY_DN123270_c0_g3_i6	FC1	male	2.97951057	meanmale	38596	Chr01	Chr01	145941070	145941070	TRINITY_DN123270_c0_g3_i6	2174	1957.83
TRINITY_DN123342_c1_g1_i1	FC1	male	1.080928279	meanmale	fzd10	Chr01	Chr01	149678661	149678661	TRINITY_DN123342_c1_g1_i1	2894	2677.83
TRINITY_DN123520_c0_g1_i1	FC1	male	4.262175401	meanmale	LOC734015	Chr01	Chr01	151510761	151510761	TRINITY_DN123520_c0_g1_i1	4107	3890.83
TRINITY_DN123534_c0_g1_i2	FC1	male	2.970042563	meanmale	gas1	Chr01	Chr01	122939003	122939003	TRINITY_DN123534_c0_g1_i2	1231	1014.83
TRINITY_DN123581_c0_g1_i2	FC1	male	6.828400635	meanmale	ccni	Chr01	Chr01	94789672	94789672	TRINITY_DN123581_c0_g1_i2	2795	2578.83
TRINITY_DN123620_c11_g1_i1	FC1	male	0.373369336	meanmale	cpamd8	Chr01	Chr01	99845191	99845191	TRINITY_DN123620_c11_g1_i1	8114	7897.83
TRINITY_DN123676_c0_g2_i2	FC1	male	1.285077769	meanmale	Xetrov90003819m	Chr01	Chr01	193559142	193559142	TRINITY_DN123676_c0_g2_i2	1803	1586.83
TRINITY_DN123721_c0_g1_i1	FC1	male	-0.017976721	meanmale	fam101a	Chr01	Chr01	152002324	152002324	TRINITY_DN123721_c0_g1_i1	1845	1628.83
TRINITY_DN123854_c0_g4_i5	FC1	male	4.355509477	meanmale	arrdc3	Chr01	Chr01	171087831	171087831	TRINITY_DN123854_c0_g4_i5	2047	1830.83
TRINITY_DN123925_c0_g1_i1	FC1	male	1.061917543	meanmale	fam149a-like	Chr01	Chr01	34875296	34875296	TRINITY_DN123925_c0_g1_i1	2845	2628.83
TRINITY_DN123963_c2_g1_i1	FC1	male	1.317699481	meanmale	lin54	Chr01	Chr01	91545516	91545516	TRINITY_DN123963_c2_g1_i1	5088	4871.83
TRINITY_DN124041_c0_g1_i2	FC1	male	2.895627279	meanmale	tmem119	Chr01	Chr01	132881628	132881628	TRINITY_DN124041_c0_g1_i2	1809	1592.83
TRINITY_DN124045_c0_g2_i1	FC1	male	4.012379499	meanmale	klf3	Chr01	Chr01	26186197	26186197	TRINITY_DN124045_c0_g2_i1	1895	1678.83
TRINITY_DN124435_c0_g2_i2	FC1	male	4.262114235	meanmale	tnks-like	Chr01	Chr01	78868911	78868911	TRINITY_DN124435_c0_g2_i2	3815	3598.83
TRINITY_DN124517_c0_g2_i1	FC1	male	4.776975021	meanmale	arl9	Chr01	Chr01	100796271	100796271	TRINITY_DN124517_c0_g2_i1	1873	1656.83
TRINITY_DN124535_c0_g1_i1	FC1	male	1.435927159	meanmale	rnft2-like	Chr01	Chr01	156104061	156104061	TRINITY_DN124535_c0_g1_i1	2329	2112.83
TRINITY_DN124563_c2_g1_i1	FC1	male	6.929314828	meanmale	tcn2	Chr01	Chr01	157819690	157819690	TRINITY_DN124563_c2_g1_i1	1885	1668.83
TRINITY_DN124730_c0_g2_i13	FC1	male	0.143477878	meanmale	ap1g2	Chr01	Chr01	127741260	127741260	TRINITY_DN124730_c0_g2_i13	4338	4121.83
TRINITY_DN124784_c6_g7_i1	FC1	male	1.52202731	meanmale	srd5a3	Chr01	Chr01	31182035	31182035	TRINITY_DN124784_c6_g7_i1	1224	1007.83
TRINITY_DN124848_c3_g1_i2	FC1	male	5.180749045	meanmale	slc12a2	Chr01	Chr01	159210667	159210667	TRINITY_DN124848_c3_g1_i2	6945	6728.83
TRINITY_DN124955_c0_g2_i2	FC1	male	2.432750389	meanmale	vps13a	Chr01	Chr01	119998679	119998679	TRINITY_DN124955_c0_g2_i2	9846	9629.83
TRINITY_DN125258_c0_g1_i1	FC1	male	2.906962049	meanmale	LOC100485265	Chr01	Chr01	131046486	131046486	TRINITY_DN125258_c0_g1_i1	8191	7974.83
TRINITY_DN125306_c0_g1_i1	FC1	male	0.867830839	meanmale	sorcs2	Chr01	Chr01	19859326	19859326	TRINITY_DN125306_c0_g1_i1	4100	3883.83
TRINITY_DN125378_c4_g1_i2	FC1	male	1.172670163	meanmale	LOC100145252	Chr01	Chr01	9931810	9931810	TRINITY_DN125378_c4_g1_i2	1524	1307.83
TRINITY_DN125527_c2_g7_i1	FC1	male	0.113430074	meanmale	LOC100145581	Chr01	Chr01	134198372	134198372	TRINITY_DN125527_c2_g7_i1	3442	3225.83
TRINITY_DN125554_c0_g1_i6	FC1	male	3.373292643	meanmale	pip5k1b-like	Chr01	Chr01	116999068	116999068	TRINITY_DN125554_c0_g1_i6	2940	2723.83
TRINITY_DN125573_c0_g1_i1	FC1	male	-0.379579764	meanmale	enpep	Chr01	Chr01	58901065	58901065	TRINITY_DN125573_c0_g1_i1	3485	3268.83
TRINITY_DN125605_c3_g3_i1	FC1	male	7.521494609	meanmale	sod3	Chr01	Chr01	21082217	21082217	TRINITY_DN125605_c3_g3_i1	1545	1328.83
TRINITY_DN126186_c7_g2_i2	FC1	male	1.763577829	meanmale	arl14epl-like	Chr01	Chr01	163243296	163243296	TRINITY_DN126186_c7_g2_i2	885	668.958
