gid	gname	chr	start	end	target_id	length	eff_length
TRINITY_DN109883_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN109883_c0_g1_i1	1012	795.835
TRINITY_DN109901_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN109901_c0_g1_i1	624	408.344
TRINITY_DN109913_c0_g1_i1	LOC100486858	Chr01	80401669	80401669	TRINITY_DN109913_c0_g1_i1	1349	1132.83
TRINITY_DN109913_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN109913_c0_g2_i1	1339	1122.83
TRINITY_DN109922_c0_g2_i1	stradb	Chr09	49103370	49103370	TRINITY_DN109922_c0_g2_i1	1696	1479.83
TRINITY_DN109929_c0_g1_i1	LOC734032-like	Chr02	150276350	150276350	TRINITY_DN109929_c0_g1_i1	1253	1036.83
TRINITY_DN109936_c0_g2_i1	snrnp40	Chr02	53367527	53367527	TRINITY_DN109936_c0_g2_i1	1596	1379.83
TRINITY_DN109944_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN109944_c0_g1_i1	781	565.039
TRINITY_DN109964_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN109964_c0_g1_i1	4209	3992.83
TRINITY_DN109975_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN109975_c0_g1_i1	739	523.093
TRINITY_DN109983_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN109983_c0_g1_i2	1303	1086.83
TRINITY_DN110022_c0_g1_i1	hddc2-like	Chr05	48536852	48536852	TRINITY_DN110022_c0_g1_i1	832	615.979
TRINITY_DN110029_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN110029_c0_g2_i1	1024	807.835
TRINITY_DN110037_c0_g1_i1	LOC100490930	Chr01	182019902	182019902	TRINITY_DN110037_c0_g1_i1	1101	884.835
TRINITY_DN110052_c0_g1_i1	chit1	Chr02	62332324	62332324	TRINITY_DN110052_c0_g1_i1	1705	1488.83
TRINITY_DN110068_c0_g2_i4	LOC100494936	Chr09	33801690	33801690	TRINITY_DN110068_c0_g2_i4	2121	1904.83
TRINITY_DN110103_c0_g1_i1	vegt	Chr01	144396774	144396774	TRINITY_DN110103_c0_g1_i1	3781	3564.83
TRINITY_DN110125_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN110125_c0_g2_i1	447	234.605
TRINITY_DN110142_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN110142_c0_g3_i1	3008	2791.83
TRINITY_DN110142_c0_g4_i1	LOC100490855	Chr04	13314828	13314828	TRINITY_DN110142_c0_g4_i1	2930	2713.83
TRINITY_DN110154_c0_g1_i1	gpr63	Chr05	85153301	85153301	TRINITY_DN110154_c0_g1_i1	1848	1631.83
TRINITY_DN110156_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110156_c0_g1_i1	1101	884.835
TRINITY_DN110201_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110201_c0_g1_i1	1269	1052.83
TRINITY_DN110230_c0_g1_i1	tex9-like	Chr03	90333850	90333850	TRINITY_DN110230_c0_g1_i1	1434	1217.83
TRINITY_DN110238_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN110238_c0_g2_i1	722	506.093
TRINITY_DN110252_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110252_c0_g1_i1	2696	2479.83
TRINITY_DN110258_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110258_c0_g1_i1	676	460.158
TRINITY_DN110265_c0_g1_i1	LOC100491545-like	Chr06	130852483	130852483	TRINITY_DN110265_c0_g1_i1	1423	1206.83
TRINITY_DN110272_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110272_c0_g1_i1	1300	1083.83
TRINITY_DN110288_c0_g1_i1	acvr2b	Chr06	6159628	6159628	TRINITY_DN110288_c0_g1_i1	1836	1619.83
TRINITY_DN110298_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN110298_c0_g3_i1	1519	1302.83
TRINITY_DN110331_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN110331_c0_g1_i2	2149	1932.83
TRINITY_DN110346_c0_g1_i2	pgm3	Chr05	80734097	80734097	TRINITY_DN110346_c0_g1_i2	2202	1985.83
TRINITY_DN110350_c0_g1_i1	LOC100485833	Chr02	129088980	129088980	TRINITY_DN110350_c0_g1_i1	1028	811.835
TRINITY_DN110371_c0_g1_i1	gfra4	Chr01	7416468	7416468	TRINITY_DN110371_c0_g1_i1	2799	2582.83
TRINITY_DN110429_c0_g1_i2	Xetrov90021653m	Chr08	87436053	87436053	TRINITY_DN110429_c0_g1_i2	1461	1244.83
TRINITY_DN110449_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN110449_c0_g3_i1	511	296.5
TRINITY_DN110486_c0_g1_i1	sptlc3-like	Chr05	33645959	33645959	TRINITY_DN110486_c0_g1_i1	2405	2188.83
TRINITY_DN110518_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110518_c0_g1_i1	515	300.42
TRINITY_DN110521_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN110521_c0_g3_i1	435	223.237
TRINITY_DN110523_c0_g1_i2	diras3	Chr04	80261758	80261758	TRINITY_DN110523_c0_g1_i2	879	662.958
TRINITY_DN110644_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110644_c0_g1_i1	1514	1297.83
TRINITY_DN110644_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN110644_c0_g2_i1	1377	1160.83
TRINITY_DN110644_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN110644_c0_g3_i1	1536	1319.83
TRINITY_DN110679_c0_g1_i1	LOC100145154	Chr01	116802093	116802093	TRINITY_DN110679_c0_g1_i1	2732	2515.83
TRINITY_DN110684_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN110684_c0_g1_i2	784	568.039
TRINITY_DN110721_c0_g1_i2	wdr72	Chr03	91433242	91433242	TRINITY_DN110721_c0_g1_i2	3503	3286.83
TRINITY_DN110734_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110734_c0_g1_i1	1369	1152.83
TRINITY_DN110750_c1_g2_i1	c2orf47	Chr09	46187195	46187195	TRINITY_DN110750_c1_g2_i1	1096	879.835
TRINITY_DN110753_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110753_c0_g1_i1	410	200.044
TRINITY_DN110778_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110778_c0_g1_i1	1213	996.835
TRINITY_DN110780_c0_g1_i2	znf281	Chr10	10668990	10668990	TRINITY_DN110780_c0_g1_i2	2339	2122.83
TRINITY_DN110792_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN110792_c0_g1_i2	1468	1251.83
TRINITY_DN110801_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN110801_c0_g2_i1	498	283.851
TRINITY_DN110803_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110803_c0_g1_i1	453	240.341
TRINITY_DN110827_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN110827_c0_g3_i1	2125	1908.83
TRINITY_DN110864_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN110864_c0_g1_i2	1267	1050.83
TRINITY_DN110877_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN110877_c0_g1_i3	2055	1838.83
TRINITY_DN110881_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110881_c0_g1_i1	484	270.275
TRINITY_DN110885_c0_g1_i1	c3orf17	Chr02	116023494	116023494	TRINITY_DN110885_c0_g1_i1	1948	1731.83
TRINITY_DN110915_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110915_c0_g1_i1	859	642.958
TRINITY_DN110915_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN110915_c0_g2_i1	764	548.057
TRINITY_DN110920_c0_g1_i2	ankmy2-like	Chr06	44660368	44660368	TRINITY_DN110920_c0_g1_i2	2257	2040.83
TRINITY_DN110955_c0_g1_i1	chchd10	Chr01	86912587	86912587	TRINITY_DN110955_c0_g1_i1	766	550.057
TRINITY_DN110967_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN110967_c0_g1_i1	701	485.126
TRINITY_DN110993_c0_g1_i2	papd5-like	Chr04	46547107	46547107	TRINITY_DN110993_c0_g1_i2	3103	2886.83
TRINITY_DN111019_c0_g1_i1	bmp4	Chr08	74087738	74087738	TRINITY_DN111019_c0_g1_i1	2375	2158.83
TRINITY_DN111025_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN111025_c1_g2_i1	1495	1278.83
TRINITY_DN111028_c0_g1_i1	btg4	Chr07	75092716	75092716	TRINITY_DN111028_c0_g1_i1	914	697.958
TRINITY_DN111065_c0_g1_i5	NA	NA	NA	NA	TRINITY_DN111065_c0_g1_i5	327	126.787
TRINITY_DN111067_c0_g1_i1	apba3-like	Chr01	74393757	74393757	TRINITY_DN111067_c0_g1_i1	2817	2600.83
TRINITY_DN111074_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN111074_c0_g1_i1	836	619.979
TRINITY_DN111084_c0_g3_i8	zrsr2	Chr02	32683189	32683189	TRINITY_DN111084_c0_g3_i8	1552	1335.83
TRINITY_DN111084_c0_g5_i1	NA	NA	NA	NA	TRINITY_DN111084_c0_g5_i1	695	479.126
TRINITY_DN111114_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN111114_c0_g1_i1	950	733.911
TRINITY_DN111129_c0_g1_i1	fbxl5	Chr01	16988064	16988064	TRINITY_DN111129_c0_g1_i1	2161	1944.83
TRINITY_DN111190_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN111190_c0_g1_i2	395	186.329
TRINITY_DN111203_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN111203_c1_g1_i1	926	709.911
TRINITY_DN111223_c0_g1_i1	akirin2	Chr05	87028677	87028677	TRINITY_DN111223_c0_g1_i1	1693	1476.83
TRINITY_DN111232_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN111232_c0_g2_i1	459	246.12
TRINITY_DN111232_c1_g1_i1	LOC100491633	Chr06	134400774	134400774	TRINITY_DN111232_c1_g1_i1	2092	1875.83
TRINITY_DN111236_c0_g1_i1	eif4e-like.1	Chr03	37833720	37833720	TRINITY_DN111236_c0_g1_i1	815	599.019
TRINITY_DN111315_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN111315_c0_g1_i1	869	652.958
TRINITY_DN111316_c0_g1_i1	mal2	Chr06	122597154	122597154	TRINITY_DN111316_c0_g1_i1	1323	1106.83
TRINITY_DN111318_c0_g1_i3	fbxl18-like	Chr09	38500120	38500120	TRINITY_DN111318_c0_g1_i3	2523	2306.83
TRINITY_DN111323_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN111323_c0_g3_i1	520	305.349
TRINITY_DN111329_c0_g1_i2	LOC733553	Chr03	107441880	107441880	TRINITY_DN111329_c0_g1_i2	1678	1461.83
TRINITY_DN111338_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN111338_c0_g1_i1	630	414.303
TRINITY_DN111356_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN111356_c0_g1_i1	998	781.835
TRINITY_DN111411_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN111411_c0_g1_i1	433	221.342
TRINITY_DN111417_c0_g1_i3	sord	Chr03	85902632	85902632	TRINITY_DN111417_c0_g1_i3	1506	1289.83
TRINITY_DN111424_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN111424_c0_g1_i1	628	412.316
TRINITY_DN111471_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN111471_c0_g1_i2	413	202.797
TRINITY_DN111491_c0_g1_i1	galt	scaffold_771	25593	25593	TRINITY_DN111491_c0_g1_i1	1651	1434.83
TRINITY_DN111512_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN111512_c0_g1_i1	883	666.958
TRINITY_DN111515_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN111515_c0_g1_i2	2498	2281.83
TRINITY_DN111538_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN111538_c0_g1_i2	869	652.958
TRINITY_DN111552_c0_g1_i1	LOC100497733-like	Chr08	33957207	33957207	TRINITY_DN111552_c0_g1_i1	1174	957.835
TRINITY_DN111588_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN111588_c1_g2_i1	679	463.158
TRINITY_DN111590_c0_g1_i1	Xetrov90023677m	Chr09	30862685	30862685	TRINITY_DN111590_c0_g1_i1	1135	918.835
TRINITY_DN111594_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN111594_c0_g1_i2	746	530.093
TRINITY_DN111616_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN111616_c0_g1_i1	2551	2334.83
TRINITY_DN111616_c0_g2_i4	eml4	Chr05	12973764	12973764	TRINITY_DN111616_c0_g2_i4	4647	4430.83
TRINITY_DN111662_c0_g1_i1	lamtor3	Chr05	122537150	122537150	TRINITY_DN111662_c0_g1_i1	1073	856.835
TRINITY_DN111724_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN111724_c0_g1_i1	808	592.019
TRINITY_DN111760_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN111760_c0_g1_i1	722	506.093
TRINITY_DN111767_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN111767_c0_g2_i1	328	127.668
TRINITY_DN111820_c0_g1_i5	dapp1	Chr01	65208909	65208909	TRINITY_DN111820_c0_g1_i5	1819	1602.83
TRINITY_DN111860_c0_g1_i1	cdk9	Chr08	2359461	2359461	TRINITY_DN111860_c0_g1_i1	2053	1836.83
TRINITY_DN111898_c0_g1_i2	pdk1	Chr09	62104518	62104518	TRINITY_DN111898_c0_g1_i2	2618	2401.83
TRINITY_DN111968_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN111968_c1_g1_i1	367	160.956
TRINITY_DN111971_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN111971_c0_g1_i1	469	255.825
TRINITY_DN112006_c0_g1_i1	zranb1	Chr07	12046311	12046311	TRINITY_DN112006_c0_g1_i1	3665	3448.83
TRINITY_DN112067_c0_g1_i2	vim.2	Chr01	11588720	11588720	TRINITY_DN112067_c0_g1_i2	1449	1232.83
TRINITY_DN112103_c0_g1_i1	mcts1	Chr08	24921483	24921483	TRINITY_DN112103_c0_g1_i1	954	737.911
TRINITY_DN112107_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112107_c0_g1_i1	958	741.911
TRINITY_DN112117_c1_g1_i4	bmp2	Chr05	21321381	21321381	TRINITY_DN112117_c1_g1_i4	1485	1268.83
TRINITY_DN112124_c0_g2_i1	polr3g-like	Chr01	170827700	170827700	TRINITY_DN112124_c0_g2_i1	787	571.039
TRINITY_DN112136_c0_g1_i1	csrnp1	Chr06	5713310	5713310	TRINITY_DN112136_c0_g1_i1	5258	5041.83
TRINITY_DN112144_c0_g1_i4	NA	NA	NA	NA	TRINITY_DN112144_c0_g1_i4	577	361.576
TRINITY_DN112152_c0_g2_i1	slc35a3.2	Chr07	115901016	115901016	TRINITY_DN112152_c0_g2_i1	2056	1839.83
TRINITY_DN112158_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112158_c0_g1_i1	675	459.158
TRINITY_DN112166_c0_g2_i1	rspry1	Chr04	53797798	53797798	TRINITY_DN112166_c0_g2_i1	2546	2329.83
TRINITY_DN112180_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112180_c0_g1_i1	1538	1321.83
TRINITY_DN112217_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112217_c0_g1_i1	700	484.126
TRINITY_DN112226_c0_g2_i2	NA	NA	NA	NA	TRINITY_DN112226_c0_g2_i2	937	720.911
TRINITY_DN112243_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112243_c0_g1_i1	854	637.958
TRINITY_DN112243_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN112243_c1_g1_i1	340	137.618
TRINITY_DN112246_c1_g5_i1	Xetrov90030065m	scaffold_693	22860	22860	TRINITY_DN112246_c1_g5_i1	2182	1965.83
TRINITY_DN112272_c0_g1_i1	LOC733728	Chr07	40123943	40123943	TRINITY_DN112272_c0_g1_i1	1185	968.835
TRINITY_DN112287_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112287_c0_g1_i1	1610	1393.83
TRINITY_DN112291_c0_g2_i1	acaa1	scaffold_24	1131862	1131862	TRINITY_DN112291_c0_g2_i1	2543	2326.83
TRINITY_DN112303_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN112303_c0_g2_i1	370	163.673
TRINITY_DN112306_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112306_c0_g1_i1	811	595.019
TRINITY_DN112321_c0_g1_i1	LOC100493066	Chr09	51881045	51881045	TRINITY_DN112321_c0_g1_i1	1491	1274.83
TRINITY_DN112325_c0_g1_i1	tcf7l1	Chr03	107518673	107518673	TRINITY_DN112325_c0_g1_i1	3320	3103.83
TRINITY_DN112341_c0_g1_i1	rbbp5	Chr02	64308174	64308174	TRINITY_DN112341_c0_g1_i1	2203	1986.83
TRINITY_DN112343_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112343_c0_g1_i1	921	704.935
TRINITY_DN112355_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112355_c0_g1_i1	958	741.911
TRINITY_DN112380_c0_g3_i2	klhl18	Chr06	4368795	4368795	TRINITY_DN112380_c0_g3_i2	1736	1519.83
TRINITY_DN112396_c1_g1_i1	ube2b	Chr03	17460004	17460004	TRINITY_DN112396_c1_g1_i1	4247	4030.83
TRINITY_DN112397_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112397_c0_g1_i1	1084	867.835
TRINITY_DN112409_c0_g1_i1	snx3	Chr05	75598099	75598099	TRINITY_DN112409_c0_g1_i1	1833	1616.83
TRINITY_DN112429_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112429_c0_g1_i1	2442	2225.83
TRINITY_DN112429_c0_g2_i1	mcu	Chr07	32533379	32533379	TRINITY_DN112429_c0_g2_i1	3352	3135.83
TRINITY_DN112444_c0_g1_i3	sult2a1	Chr07	110158076	110158076	TRINITY_DN112444_c0_g1_i3	1089	872.835
TRINITY_DN112453_c0_g3_i1	bcl7a	Chr01	153437220	153437220	TRINITY_DN112453_c0_g3_i1	1708	1491.83
TRINITY_DN112467_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112467_c0_g1_i1	730	514.093
TRINITY_DN112473_c1_g1_i1	hcn4	Chr03	82774587	82774587	TRINITY_DN112473_c1_g1_i1	6214	5997.83
TRINITY_DN112473_c1_g2_i2	nt5dc2	Chr08	14266416	14266416	TRINITY_DN112473_c1_g2_i2	2688	2471.83
TRINITY_DN112492_c0_g1_i2	uts2b	Chr05	99218422	99218422	TRINITY_DN112492_c0_g1_i2	848	631.958
TRINITY_DN112501_c0_g1_i7	dhx32-like	Chr07	16717251	16717251	TRINITY_DN112501_c0_g1_i7	2281	2064.83
TRINITY_DN112533_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112533_c0_g1_i1	657	441.188
TRINITY_DN112559_c0_g1_i1	ttc25	Chr10	2222634	2222634	TRINITY_DN112559_c0_g1_i1	2048	1831.83
TRINITY_DN112586_c1_g1_i2	pik3cb	Chr05	124659977	124659977	TRINITY_DN112586_c1_g1_i2	8202	7985.83
TRINITY_DN112586_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN112586_c1_g2_i1	3229	3012.83
TRINITY_DN112593_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112593_c0_g1_i1	798	582.039
TRINITY_DN112598_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN112598_c0_g2_i1	1069	852.835
TRINITY_DN112693_c0_g2_i1	rtkn2	Chr07	9730514	9730514	TRINITY_DN112693_c0_g2_i1	2851	2634.83
TRINITY_DN112755_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112755_c0_g1_i1	620	404.357
TRINITY_DN112755_c0_g2_i1	fam46b	Chr02	52054712	52054712	TRINITY_DN112755_c0_g2_i1	1584	1367.83
TRINITY_DN112756_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112756_c0_g1_i1	1733	1516.83
TRINITY_DN112797_c0_g1_i1	LOC100487425-like	Chr04	41273085	41273085	TRINITY_DN112797_c0_g1_i1	1245	1028.83
TRINITY_DN112798_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112798_c0_g1_i1	351	147.047
TRINITY_DN112800_c0_g1_i2	mpp5	Chr08	98729250	98729250	TRINITY_DN112800_c0_g1_i2	3529	3312.83
TRINITY_DN112822_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112822_c0_g1_i1	1240	1023.83
TRINITY_DN112841_c0_g1_i1	rbm27	Chr03	30400683	30400683	TRINITY_DN112841_c0_g1_i1	4306	4089.83
TRINITY_DN112849_c0_g1_i1	slc35e1	Chr01	100115756	100115756	TRINITY_DN112849_c0_g1_i1	2129	1912.83
TRINITY_DN112907_c0_g2_i1	tyw1	Chr02	94372374	94372374	TRINITY_DN112907_c0_g2_i1	2819	2602.83
TRINITY_DN112933_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112933_c0_g1_i1	739	523.093
TRINITY_DN112933_c0_g2_i1	Xetrov90001975m	Chr01	100592693	100592693	TRINITY_DN112933_c0_g2_i1	1769	1552.83
TRINITY_DN112935_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112935_c0_g1_i1	664	448.188
TRINITY_DN112943_c0_g1_i2	edem1	Chr04	119733444	119733444	TRINITY_DN112943_c0_g1_i2	2624	2407.83
TRINITY_DN112953_c0_g1_i2	snrnp25	Chr09	36964606	36964606	TRINITY_DN112953_c0_g1_i2	1129	912.835
TRINITY_DN112975_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN112975_c0_g1_i1	416	205.527
TRINITY_DN113040_c0_g2_i2	LOC100490277	scaffold_51	1653383	1653383	TRINITY_DN113040_c0_g2_i2	883	666.958
TRINITY_DN113124_c0_g1_i3	gpn2	Chr02	51968314	51968314	TRINITY_DN113124_c0_g1_i3	1391	1174.83
TRINITY_DN113177_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN113177_c0_g1_i2	1651	1434.83
TRINITY_DN113183_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN113183_c0_g1_i2	393	184.5
TRINITY_DN113212_c0_g2_i2	peli1	Chr08	84062677	84062677	TRINITY_DN113212_c0_g2_i2	1779	1562.83
TRINITY_DN113269_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN113269_c0_g1_i2	891	674.958
TRINITY_DN113308_c0_g1_i2	LOC100127564	Chr06	132689000	132689000	TRINITY_DN113308_c0_g1_i2	736	520.093
TRINITY_DN113319_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN113319_c0_g1_i2	3995	3778.83
TRINITY_DN113341_c0_g1_i2	psmg4	Chr06	50750433	50750433	TRINITY_DN113341_c0_g1_i2	1015	798.835
TRINITY_DN113356_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN113356_c0_g2_i1	1790	1573.83
TRINITY_DN113362_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN113362_c0_g2_i1	807	591.019
TRINITY_DN113365_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN113365_c0_g1_i3	1049	832.835
TRINITY_DN113377_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN113377_c0_g2_i1	2613	2396.83
TRINITY_DN113380_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN113380_c0_g1_i1	879	662.958
TRINITY_DN113394_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN113394_c0_g1_i2	638	422.275
TRINITY_DN113395_c0_g1_i5	ogfod2	Chr01	152771504	152771504	TRINITY_DN113395_c0_g1_i5	1185	968.835
TRINITY_DN113408_c1_g1_i2	NA	NA	NA	NA	TRINITY_DN113408_c1_g1_i2	374	167.22
TRINITY_DN113419_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN113419_c0_g3_i1	1294	1077.83
TRINITY_DN113439_c0_g1_i1	rfwd3	Chr04	26756657	26756657	TRINITY_DN113439_c0_g1_i1	3269	3052.83
TRINITY_DN113440_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN113440_c0_g1_i1	1380	1163.83
TRINITY_DN113447_c0_g1_i1	med10	Chr06	60243067	60243067	TRINITY_DN113447_c0_g1_i1	1161	944.835
TRINITY_DN113479_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN113479_c0_g2_i1	704	488.126
TRINITY_DN113530_c0_g1_i1	rchy1	Chr01	70186402	70186402	TRINITY_DN113530_c0_g1_i1	1165	948.835
TRINITY_DN113538_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN113538_c0_g1_i1	2102	1885.83
TRINITY_DN113561_c0_g1_i1	tmem54	Chr02	86030315	86030315	TRINITY_DN113561_c0_g1_i1	1309	1092.83
TRINITY_DN113595_c0_g2_i2	nipa1	Chr02	111193960	111193960	TRINITY_DN113595_c0_g2_i2	3465	3248.83
TRINITY_DN113605_c0_g1_i1	galr2	Chr10	36411081	36411081	TRINITY_DN113605_c0_g1_i1	2056	1839.83
TRINITY_DN113614_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN113614_c0_g1_i2	1354	1137.83
TRINITY_DN113665_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN113665_c0_g1_i1	425	213.886
TRINITY_DN113665_c0_g3_i1	Xetrov90013806m	Chr05	59124632	59124632	TRINITY_DN113665_c0_g3_i1	1784	1567.83
TRINITY_DN113666_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN113666_c1_g1_i1	1265	1048.83
TRINITY_DN113666_c2_g3_i1	nrbf2	Chr07	9416036	9416036	TRINITY_DN113666_c2_g3_i1	2911	2694.83
TRINITY_DN113697_c0_g1_i2	ccdc130	Chr03	129727207	129727207	TRINITY_DN113697_c0_g1_i2	1428	1211.83
TRINITY_DN113698_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN113698_c0_g2_i1	812	596.019
TRINITY_DN113738_c0_g2_i6	LOC101732387-like	Chr09	3111846	3111846	TRINITY_DN113738_c0_g2_i6	1633	1416.83
TRINITY_DN113747_c0_g4_i1	fam83h	scaffold_4151	545	545	TRINITY_DN113747_c0_g4_i1	4392	4175.83
TRINITY_DN113753_c1_g1_i1	ubald2	Chr10	36566110	36566110	TRINITY_DN113753_c1_g1_i1	1821	1604.83
TRINITY_DN113753_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN113753_c2_g1_i1	935	718.911
TRINITY_DN113760_c0_g3_i2	taf4b	Chr06	94934368	94934368	TRINITY_DN113760_c0_g3_i2	3240	3023.83
TRINITY_DN113807_c0_g1_i1	armc7	Chr10	35786462	35786462	TRINITY_DN113807_c0_g1_i1	1038	821.835
TRINITY_DN113809_c0_g1_i2	pyurf	Chr01	58346443	58346443	TRINITY_DN113809_c0_g1_i2	886	669.958
TRINITY_DN113820_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN113820_c0_g1_i1	1991	1774.83
TRINITY_DN113903_c0_g1_i1	prr5l-like	Chr04	3920488	3920488	TRINITY_DN113903_c0_g1_i1	1800	1583.83
TRINITY_DN113911_c0_g2_i1	elp2	Chr06	61012013	61012013	TRINITY_DN113911_c0_g2_i1	3110	2893.83
TRINITY_DN113912_c0_g1_i1	LOC100490823	Chr09	70879112	70879112	TRINITY_DN113912_c0_g1_i1	1701	1484.83
TRINITY_DN113943_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN113943_c0_g2_i1	897	680.958
TRINITY_DN113973_c1_g1_i2	NA	NA	NA	NA	TRINITY_DN113973_c1_g1_i2	491	276.982
TRINITY_DN113980_c0_g1_i2	rpusd2	Chr08	94694802	94694802	TRINITY_DN113980_c0_g1_i2	1203	986.835
