ID	tau	Tissue_name	gid	chr	chrone	start	end
TRINITY_DN117949_c0_g1_i3	0.282136321	Ovary_mean	LOC100498468-like	Chr01	Chr01	131443944	131443944
TRINITY_DN118005_c0_g2_i1	0.31553662	Ovary_mean	cds1	Chr01	Chr01	92574911	92574911
TRINITY_DN118037_c0_g1_i1	0.391859548	Ovary_mean	tnip2	Chr01	Chr01	11849553	11849553
TRINITY_DN118111_c0_g1_i1	0.858076574	Brain_mean	hapln4	Chr01	Chr01	101891688	101891688
TRINITY_DN118139_c0_g1_i2	0.36043047	Ovary_mean	LOC100487248-like	Chr01	Chr01	74854551	74854551
TRINITY_DN118156_c0_g2_i1	0.773856514	Brain_mean	npy2r-like.1	Chr01	Chr01	44934338	44934338
TRINITY_DN118170_c0_g3_i1	0.635570242	G43_F_mean	slc28a3	Chr01	Chr01	122105197	122105197
TRINITY_DN118258_c0_g1_i2	0.441306345	Ovary_mean	rtdr1	Chr01	Chr01	143794010	143794010
TRINITY_DN118284_c0_g1_i1	0.574984955	G46_M_mean	slco4c1	Chr01	Chr01	137467781	137467781
TRINITY_DN118295_c0_g2_i3	0.551298452	Brain_mean	shc2	Chr01	Chr01	86442298	86442298
TRINITY_DN118297_c0_g2_i1	0.432820668	Ovary_mean	mier2-like	Chr01	Chr01	86231434	86231434
TRINITY_DN118329_c0_g1_i1	0.253362545	Brain_mean	auh	Chr01	Chr01	126397660	126397660
TRINITY_DN118363_c0_g1_i2	0.520611521	G23_mean	ttc23l-like	Chr01	Chr01	186004321	186004321
TRINITY_DN118371_c0_g2_i2	0.31912297	Ovary_mean	ndufaf2-like	Chr01	Chr01	176548572	176548572
TRINITY_DN118379_c0_g1_i1	0.686920717	Ovary_mean	sass6	Chr01	Chr01	124600137	124600137
TRINITY_DN118391_c0_g1_i1	0.745312883	Ovary_mean	bbs12-like	Chr01	Chr01	56525994	56525994
TRINITY_DN118401_c0_g1_i1	0.534081448	G27_mean	galnt7	Chr01	Chr01	39562124	39562124
TRINITY_DN118408_c0_g2_i1	0.120295216	Brain_mean	psmd9	Chr01	Chr01	153494616	153494616
TRINITY_DN118411_c0_g1_i21	0.519817495	Brain_mean	nfib	Chr01	Chr01	112158223	112158223
TRINITY_DN118415_c0_g1_i1	0.567974879	Ovary_mean	LOC100145050-like	Chr01	Chr01	132701995	132701995
TRINITY_DN118421_c0_g1_i2	0.081490054	G27_mean	atp5a1	Chr01	Chr01	193286350	193286350
TRINITY_DN118426_c1_g1_i1	0.65063754	Ovary_mean	ppm1f	Chr01	Chr01	145531744	145531744
TRINITY_DN118443_c0_g1_i1	0.738623037	Brain_mean	ccno	Chr01	Chr01	178807161	178807161
TRINITY_DN118457_c0_g3_i1	0.606241176	G46_M_mean	trac	Chr01	Chr01	128970113	128970113
TRINITY_DN118468_c0_g1_i1	0.94567567	Brain_mean	LOC100490372	Chr01	Chr01	15500329	15500329
TRINITY_DN118562_c0_g3_i1	0.549474509	Brain_mean	dusp4	Chr01	Chr01	78840791	78840791
TRINITY_DN118578_c0_g2_i2	0.339084729	Ovary_mean	mllt1	Chr01	Chr01	82974076	82974076
TRINITY_DN118590_c0_g1_i1	0.403344473	Ovary_mean	topors	Chr01	Chr01	102938411	102938411
TRINITY_DN118610_c0_g1_i2	0.848462687	Ovary_mean	LOC101734664	Chr01	Chr01	152353361	152353361
TRINITY_DN118625_c0_g2_i2	0.586070564	G27_mean	aqp7	Chr01	Chr01	194887788	194887788
TRINITY_DN118628_c0_g2_i3	0.440853939	Ovary_mean	glt1d1	Chr01	Chr01	150293256	150293256
TRINITY_DN118679_c0_g3_i1	0.215473685	Testis_mean	hhip	Chr01	Chr01	49491640	49491640
TRINITY_DN118687_c0_g1_i2	0.776960802	G27_mean	anxa10	Chr01	Chr01	41382093	41382093
TRINITY_DN118709_c0_g1_i3	0.704241161	Brain_mean	celf5	Chr01	Chr01	102178619	102178619
TRINITY_DN118755_c0_g1_i1	0.452951506	Ovary_mean	zmat5	Chr01	Chr01	132234180	132234180
TRINITY_DN118790_c0_g2_i1	0.726872006	Brain_mean	lrrtm1	Chr01	Chr01	3694236	3694236
TRINITY_DN118791_c0_g1_i2	0.304630981	G31_mean	LOC100486222	Chr01	Chr01	35569041	35569041
TRINITY_DN118815_c0_g1_i1	0.526395109	G46_M_mean	fgl1	Chr01	Chr01	33404389	33404389
TRINITY_DN118823_c0_g1_i1	0.49631733	G27_mean	myoz2	Chr01	Chr01	61330356	61330356
TRINITY_DN118842_c0_g1_i2	0.544488025	Ovary_mean	elavl2	Chr01	Chr01	109575141	109575141
TRINITY_DN118852_c0_g1_i1	0.387514606	Brain_mean	mef2bnb	Chr01	Chr01	101646135	101646135
TRINITY_DN118861_c0_g1_i3	0.371878258	Ovary_mean	dctd	Chr01	Chr01	36234709	36234709
TRINITY_DN118896_c0_g1_i4	0.358792369	G23_mean	tbx1	Chr01	Chr01	146172645	146172645
TRINITY_DN118908_c1_g2_i2	0.538959444	Ovary_mean	neil3	Chr01	Chr01	38056089	38056089
TRINITY_DN118922_c2_g1_i8	0.346179518	Ovary_mean	chd1	Chr01	Chr01	173594979	173594979
TRINITY_DN118977_c1_g1_i4	0.173069337	G23_mean	glod5	Chr01	Chr01	10447866	10447866
TRINITY_DN118984_c1_g1_i1	0.549447851	Liver_mean	klkb1-like	Chr01	Chr01	34796670	34796670
TRINITY_DN118998_c1_g1_i2	0.36815516	Ovary_mean	dlc1	Chr01	Chr01	31801414	31801414
TRINITY_DN119047_c0_g1_i1	0.384048017	Ovary_mean	osgep	Chr01	Chr01	130602379	130602379
TRINITY_DN119056_c0_g1_i5	0.509954431	G23_mean	cldn23	Chr01	Chr01	91515319	91515319
TRINITY_DN119088_c0_g4_i2	0.30631408	Ovary_mean	smn2	Chr01	Chr01	167230057	167230057
TRINITY_DN119102_c3_g7_i5	0.386007698	Ovary_mean	smpd4	Chr01	Chr01	144232941	144232941
TRINITY_DN119148_c0_g1_i1	0.469648641	Brain_mean	rab27b	Chr01	Chr01	190027772	190027772
TRINITY_DN119150_c0_g2_i1	0.416975087	Ovary_mean	caap1-like	Chr01	Chr01	109979170	109979170
TRINITY_DN119167_c0_g2_i2	0.820956718	G23_mean	nkx3-2	Chr01	Chr01	17502283	17502283
TRINITY_DN119194_c0_g3_i2	0.449401665	G27_mean	myl2	Chr01	Chr01	154883763	154883763
TRINITY_DN119242_c0_g1_i2	0.272356386	Ovary_mean	txnrd2	Chr01	Chr01	146327214	146327214
TRINITY_DN119264_c0_g1_i1	0.590905992	G23_mean	vsig10	Chr01	Chr01	156752619	156752619
TRINITY_DN119292_c0_g1_i1	0.369227379	Ovary_mean	igfbpl1	Chr01	Chr01	102887053	102887053
TRINITY_DN119308_c0_g2_i1	0.796213465	Brain_mean	pde4c-like	Chr01	Chr01	84792338	84792338
TRINITY_DN119347_c0_g1_i2	0.452990917	Ovary_mean	c14orf93	Chr01	Chr01	127996764	127996764
TRINITY_DN119416_c2_g1_i1	0.650958887	G27_mean	ucp1	Chr01	Chr01	51073395	51073395
TRINITY_DN119418_c0_g1_i1	0.343618576	Ovary_mean	ascc2	Chr01	Chr01	132209057	132209057
TRINITY_DN119444_c0_g2_i4	0.214419342	G23_mean	h2afz	Chr01	Chr01	65008501	65008501
TRINITY_DN119446_c0_g1_i3	0.206804468	G43_F_mean	ifi30	Chr01	Chr01	84909967	84909967
TRINITY_DN119506_c0_g1_i1	0.788857	Brain_mean	npy1r	Chr01	Chr01	42581942	42581942
TRINITY_DN119562_c0_g1_i1	0.736413017	Brain_mean	ankrd55	Chr01	Chr01	178335970	178335970
TRINITY_DN119570_c0_g2_i5	0.587646965	Ovary_mean	mum1	Chr01	Chr01	80601662	80601662
TRINITY_DN119575_c0_g1_i1	0.930630107	Brain_mean	kiaa1239-like	Chr01	Chr01	24108295	24108295
TRINITY_DN119577_c0_g1_i2	0.705938071	G27_mean	LOC100489853	Chr01	Chr01	14502547	14502547
TRINITY_DN119599_c0_g1_i2	0.202671303	G23_mean	slc38a9	Chr01	Chr01	178601879	178601879
TRINITY_DN119611_c0_g1_i1	0.633323006	Brain_mean	tmem150c	Chr01	Chr01	88689854	88689854
TRINITY_DN119631_c0_g1_i1	0.199613955	G27_mean	hsdl2	Chr01	Chr01	96084504	96084504
TRINITY_DN119650_c0_g2_i1	0.116432956	G27_mean	cox6a1	Chr01	Chr01	143194206	143194206
TRINITY_DN119653_c0_g2_i1	0.494463805	Brain_mean	efna2	Chr01	Chr01	80820366	80820366
TRINITY_DN119668_c0_g1_i3	0.210534881	G23_mean	hmgb2	Chr01	Chr01	39547683	39547683
TRINITY_DN119683_c0_g3_i1	0.8620176	Ovary_mean	depdc1b	Chr01	Chr01	176690855	176690855
TRINITY_DN119718_c0_g1_i1	0.720220093	Ovary_mean	jmy	Chr01	Chr01	163915558	163915558
TRINITY_DN119737_c0_g2_i2	0.337547832	G43_M_mean	mef2c	Chr01	Chr01	170300877	170300877
TRINITY_DN119755_c1_g2_i1	0.49577556	Ovary_mean	klf4	Chr01	Chr01	108567020	108567020
TRINITY_DN119763_c1_g3_i1	0.470274679	Ovary_mean	ints12	Chr01	Chr01	63084985	63084985
TRINITY_DN119798_c0_g1_i2	0.421317729	Testis_mean	fgf5	Chr01	Chr01	76571118	76571118
TRINITY_DN119829_c0_g1_i1	0.409975273	Liver_mean	upb1	Chr01	Chr01	144075898	144075898
TRINITY_DN119866_c0_g1_i1	0.607609404	G27_mean	slc5a1.2	Chr01	Chr01	143728424	143728424
TRINITY_DN119913_c1_g1_i3	0.366606229	G43_M_mean	sbno2	Chr01	Chr01	81314281	81314281
TRINITY_DN119920_c0_g1_i1	0.549131964	Liver_mean	c7	Chr01	Chr01	182919844	182919844
TRINITY_DN119928_c0_g1_i5	0.750988821	Brain_mean	csgalnact1	Chr01	Chr01	77265025	77265025
TRINITY_DN119931_c0_g1_i1	0.339051752	Ovary_mean	LOC548788	Chr01	Chr01	147967898	147967898
TRINITY_DN119946_c0_g1_i2	0.322745985	Ovary_mean	rnf103	Chr01	Chr01	11428540	11428540
TRINITY_DN119950_c0_g1_i3	0.533669504	Ovary_mean	gnb1l	Chr01	Chr01	146232743	146232743
TRINITY_DN119965_c0_g1_i1	0.836552126	Brain_mean	tmem132b	Chr01	Chr01	151093537	151093537
TRINITY_DN120004_c0_g1_i2	0.33911738	Ovary_mean	LOC100491278-like	Chr01	Chr01	101521239	101521239
TRINITY_DN120010_c0_g1_i1	0.538732672	G46_M_mean	zbtb7c	Chr01	Chr01	192640895	192640895
TRINITY_DN120025_c0_g1_i4	0.661860138	Ovary_mean	c19orf44-like	Chr01	Chr01	100150869	100150869
TRINITY_DN120034_c0_g1_i2	0.409769126	Ovary_mean	ncbp1	Chr01	Chr01	95179418	95179418
TRINITY_DN120044_c0_g2_i2	0.497342224	Liver_mean	LOC100498355	Chr01	Chr01	192981468	192981468
TRINITY_DN120070_c0_g2_i1	0.846718385	Brain_mean	dgkq	Chr01	Chr01	98668745	98668745
TRINITY_DN120079_c0_g1_i1	0.486393561	Brain_mean	rfxank-like	Chr01	Chr01	101651528	101651528
TRINITY_DN120102_c0_g1_i2	0.358764887	Ovary_mean	mettl14	Chr01	Chr01	61096783	61096783
TRINITY_DN120105_c0_g1_i1	0.517338323	Brain_mean	atg10-like	Chr01	Chr01	168180809	168180809
TRINITY_DN120141_c0_g1_i3	0.438302016	G23_mean	LOC101731059	Chr01	Chr01	101950595	101950595
TRINITY_DN120168_c0_g1_i6	0.766159014	Brain_mean	kcnip4-like	Chr01	Chr01	22625130	22625130
TRINITY_DN120185_c0_g1_i1	0.367927382	Ovary_mean	LOC100486893	Chr01	Chr01	95591053	95591053
TRINITY_DN120199_c0_g1_i2	0.396015177	Ovary_mean	ift74	Chr01	Chr01	110027308	110027308
TRINITY_DN120246_c0_g2_i1	0.287488748	G23_mean	iqcd	Chr01	Chr01	132795144	132795144
TRINITY_DN120249_c3_g1_i2	0.401870573	Brain_mean	tspan5	Chr01	Chr01	65560155	65560155
TRINITY_DN120250_c2_g5_i1	0.299368272	Brain_mean	LOC100496462	Chr01	Chr01	130486699	130486699
TRINITY_DN120254_c0_g1_i1	0.776175423	Ovary_mean	homez	Chr01	Chr01	127437443	127437443
TRINITY_DN120272_c0_g3_i2	0.551349238	Ovary_mean	cdc37l1	Chr01	Chr01	115087659	115087659
TRINITY_DN120297_c0_g1_i2	0.344116631	G43_F_mean	crlf1	Chr01	Chr01	87594384	87594384
TRINITY_DN120300_c0_g1_i1	0.237508593	Testis_mean	lrpap1	Chr01	Chr01	15735464	15735464
TRINITY_DN120305_c0_g1_i2	0.276531442	Testis_mean	paip1	Chr01	Chr01	181979497	181979497
TRINITY_DN120323_c0_g1_i1	0.250495633	Liver_mean	aadat	Chr01	Chr01	40608103	40608103
TRINITY_DN120327_c0_g1_i1	0.226686085	G23_mean	thop1	Chr01	Chr01	80322512	80322512
TRINITY_DN120337_c0_g1_i1	0.278318972	Ovary_mean	tmem55b	Chr01	Chr01	130593011	130593011
TRINITY_DN120352_c0_g1_i4	0.11088648	G46_F_mean	aldh2	Chr01	Chr01	154363072	154363072
TRINITY_DN120415_c0_g1_i1	0.310701232	Ovary_mean	drg1	Chr01	Chr01	143548439	143548439
TRINITY_DN120445_c0_g1_i1	0.489289778	Ovary_mean	c12orf49	Chr01	Chr01	156092901	156092901
TRINITY_DN120452_c0_g1_i2	0.130141416	Liver_mean	LOC100497580-like.2	Chr01	Chr01	191558286	191558286
TRINITY_DN120453_c0_g1_i1	0.449803596	Ovary_mean	LOC100494506-like	Chr01	Chr01	82847293	82847293
TRINITY_DN120457_c0_g1_i2	0.455658186	Ovary_mean	hscb	Chr01	Chr01	141921629	141921629
TRINITY_DN120470_c0_g1_i5	0.445039688	Brain_mean	klhl8	Chr01	Chr01	93707724	93707724
TRINITY_DN120474_c0_g1_i1	0.692930425	G43_F_mean	LOC100494822	Chr01	Chr01	83305454	83305454
TRINITY_DN120475_c3_g4_i2	0.123537145	G46_M_mean	lpcat4	Chr01	Chr01	130496211	130496211
TRINITY_DN120518_c0_g1_i4	0.351447491	Ovary_mean	coro2a	Chr01	Chr01	95440790	95440790
TRINITY_DN120530_c0_g1_i1	0.457262377	Brain_mean	LOC101732970	Chr01	Chr01	8176111	8176111
TRINITY_DN120532_c1_g1_i1	0.673838038	G27_mean	misp-like	Chr01	Chr01	81977099	81977099
TRINITY_DN120562_c0_g1_i1	0.137516316	G23_mean	abce1	Chr01	Chr01	49660265	49660265
TRINITY_DN120579_c0_g2_i2	0.219904578	G23_mean	slc7a8	Chr01	Chr01	127346709	127346709
TRINITY_DN120589_c0_g1_i1	0.266822483	Ovary_mean	mpv17l2	Chr01	Chr01	84893054	84893054
TRINITY_DN120624_c0_g3_i6	0.501943756	G43_M_mean	syk	Chr01	Chr01	126264199	126264199
TRINITY_DN120645_c0_g1_i2	0.526150303	Ovary_mean	map9-like	Chr01	Chr01	44821426	44821426
TRINITY_DN120682_c0_g2_i1	0.605624207	G43_F_mean	cnga1	Chr01	Chr01	29576562	29576562
TRINITY_DN120703_c0_g2_i1	0.739049847	G23_mean	trabd2a	Chr01	Chr01	101016346	101016346
TRINITY_DN120723_c0_g2_i1	0.491721548	G43_F_mean	tmem38a	Chr01	Chr01	100044292	100044292
TRINITY_DN120733_c0_g2_i1	0.654311668	Brain_mean	Xetrov90001918m	Chr01	Chr01	98784612	98784612
TRINITY_DN120735_c0_g1_i1	0.314661981	Ovary_mean	erp29	Chr01	Chr01	155038161	155038161
TRINITY_DN120746_c0_g3_i1	0.148140175	Ovary_mean	spcs3	Chr01	Chr01	38518783	38518783
TRINITY_DN120883_c0_g1_i1	0.266666394	G23_mean	f2r	Chr01	Chr01	165004711	165004711
TRINITY_DN120911_c2_g1_i2	0.464216028	Ovary_mean	med16	Chr01	Chr01	81842115	81842115
TRINITY_DN120918_c0_g1_i1	0.202137156	Brain_mean	nfil3	Chr01	Chr01	126556004	126556004
TRINITY_DN120919_c0_g1_i2	0.407844012	G23_mean	morn3	Chr01	Chr01	153642968	153642968
TRINITY_DN120932_c1_g1_i3	0.327113194	G43_F_mean	Xetrov90002329m	Chr01	Chr01	123441776	123441776
TRINITY_DN120972_c0_g1_i1	0.243284786	G23_mean	tars	Chr01	Chr01	186837796	186837796
TRINITY_DN120991_c0_g2_i2	0.319751474	Ovary_mean	gldc	Chr01	Chr01	114524252	114524252
TRINITY_DN121033_c0_g1_i1	0.266840707	Ovary_mean	ddx54	Chr01	Chr01	132712923	132712923
TRINITY_DN121044_c0_g1_i1	0.589424383	G27_mean	LOC100486127-like	Chr01	Chr01	116814354	116814354
TRINITY_DN121070_c1_g1_i1	0.7078826	Brain_mean	Xetrov90003149m	Chr01	Chr01	153885424	153885424
TRINITY_DN121089_c2_g2_i1	0.892124224	Ovary_mean	gadd45b-like	Chr01	Chr01	80232562	80232562
TRINITY_DN121104_c0_g2_i1	0.789134321	Ovary_mean	intu	Chr01	Chr01	54888126	54888126
TRINITY_DN121132_c3_g5_i3	0.325160803	Ovary_mean	midn	Chr01	Chr01	81072619	81072619
TRINITY_DN121168_c0_g1_i1	0.492915375	Brain_mean	slc2a11	Chr01	Chr01	144665580	144665580
TRINITY_DN121176_c0_g1_i3	0.242054059	Brain_mean	pdgfc	Chr01	Chr01	44413093	44413093
TRINITY_DN121216_c0_g1_i3	0.756271392	Brain_mean	Xetrov90001390m	Chr01	Chr01	77506688	77506688
TRINITY_DN121229_c1_g1_i1	0.494135612	Liver_mean	cfi	Chr01	Chr01	59181768	59181768
TRINITY_DN121256_c0_g1_i1	0.756049822	Brain_mean	LOC100490043-like	Chr01	Chr01	127771835	127771835
TRINITY_DN121277_c0_g1_i1	0.764878101	Brain_mean	LOC100124991	Chr01	Chr01	81112251	81112251
TRINITY_DN121303_c0_g1_i1	0.279527828	Ovary_mean	mrps30	Chr01	Chr01	181453885	181453885
TRINITY_DN121308_c0_g2_i1	0.365756246	Ovary_mean	ttc29-like	Chr01	Chr01	48527193	48527193
TRINITY_DN121345_c0_g2_i1	0.51467661	Brain_mean	hdhd2	Chr01	Chr01	193087310	193087310
TRINITY_DN121364_c0_g1_i2	0.43931108	Liver_mean	fam198b	Chr01	Chr01	43970167	43970167
TRINITY_DN121434_c0_g1_i2	0.949649252	Brain_mean	lzts3	Chr01	Chr01	6389111	6389111
TRINITY_DN121478_c6_g1_i1	0.39302348	Ovary_mean	ankle2-like	Chr01	Chr01	146995879	146995879
TRINITY_DN121490_c3_g1_i3	0.518447177	Brain_mean	mfsd7	Chr01	Chr01	98607651	98607651
TRINITY_DN121494_c0_g1_i3	0.534127043	Testis_mean	map3k1	Chr01	Chr01	178057194	178057194
TRINITY_DN121505_c1_g3_i1	0.448121115	Ovary_mean	elovl7	Chr01	Chr01	176647919	176647919
TRINITY_DN121512_c0_g1_i1	0.309785311	Ovary_mean	ptcd3	Chr01	Chr01	11285961	11285961
TRINITY_DN121532_c0_g1_i1	0.813798487	Brain_mean	LOC100485966	Chr01	Chr01	142748557	142748557
TRINITY_DN121559_c0_g1_i2	0.284531584	G43_M_mean	tek	Chr01	Chr01	110075520	110075520
TRINITY_DN121578_c0_g1_i1	0.545789082	Ovary_mean	LOC100494784	Chr01	Chr01	133867919	133867919
TRINITY_DN121603_c0_g3_i12	0.698056084	Brain_mean	LOC100492289	Chr01	Chr01	79798399	79798399
TRINITY_DN121616_c0_g1_i2	0.908817031	Brain_mean	LOC100495174	Chr01	Chr01	18430207	18430207
TRINITY_DN121641_c0_g1_i1	0.837276114	Brain_mean	rrh	Chr01	Chr01	59145793	59145793
TRINITY_DN121671_c0_g1_i1	0.137077123	G27_mean	LOC101733139	Chr01	Chr01	4854434	4854434
TRINITY_DN121685_c0_g1_i1	0.504705093	Brain_mean	isl1	Chr01	Chr01	180513138	180513138
TRINITY_DN121695_c0_g1_i1	0.413050663	G27_mean	nipal1	Chr01	Chr01	29602560	29602560
TRINITY_DN121771_c0_g1_i1	0.466828068	Ovary_mean	LOC100489262	Chr01	Chr01	102542493	102542493
TRINITY_DN121796_c1_g2_i1	0.330018069	Ovary_mean	smad2	Chr01	Chr01	192659496	192659496
TRINITY_DN121815_c5_g2_i6	0.359137396	Ovary_mean	gkap1	Chr01	Chr01	121832567	121832567
TRINITY_DN121819_c0_g1_i1	0.176510154	Testis_mean	psme1	Chr01	Chr01	127231566	127231566
TRINITY_DN121845_c0_g1_i1	0.74808132	Brain_mean	LOC100488302-like	Chr01	Chr01	31743645	31743645
TRINITY_DN121884_c0_g2_i1	0.861714384	Brain_mean	stk32b	Chr01	Chr01	19018414	19018414
TRINITY_DN121888_c0_g2_i1	0.511359896	Ovary_mean	LOC101734987	Chr01	Chr01	125357764	125357764
TRINITY_DN121893_c1_g1_i1	0.382543009	Ovary_mean	mfsd12	Chr01	Chr01	74074214	74074214
TRINITY_DN121913_c1_g1_i1	0.12702075	Ovary_mean	ccdc124	Chr01	Chr01	99336212	99336212
TRINITY_DN121930_c2_g3_i1	0.330387517	G27_mean	gal3st1	Chr01	Chr01	131818736	131818736
TRINITY_DN121952_c0_g1_i1	0.7861131	Brain_mean	fnip2-like	Chr01	Chr01	43643926	43643926
TRINITY_DN121973_c0_g1_i2	0.623110889	Ovary_mean	cdc45-like	Chr01	Chr01	145780872	145780872
TRINITY_DN121986_c0_g1_i2	0.370025774	Ovary_mean	tmem144	Chr01	Chr01	43946688	43946688
TRINITY_DN122011_c0_g2_i2	0.598588678	Ovary_mean	mtx3-like	Chr01	Chr01	163732821	163732821
TRINITY_DN122021_c2_g12_i1	0.447150745	G27_mean	MGC75582	Chr01	Chr01	132931026	132931026
TRINITY_DN122039_c0_g3_i1	0.695411447	Brain_mean	bend4-like	Chr01	Chr01	28031281	28031281
TRINITY_DN122080_c1_g1_i1	0.362950739	G23_mean	pcdh18	Chr01	Chr01	52732382	52732382
TRINITY_DN122122_c0_g1_i5	0.204886813	G27_mean	LOC100496774	Chr01	Chr01	190306797	190306797
TRINITY_DN122124_c0_g1_i2	0.239530587	G23_mean	ppid	Chr01	Chr01	43711990	43711990
TRINITY_DN122130_c0_g1_i3	0.212353359	Testis_mean	ran	Chr01	Chr01	149245485	149245485
TRINITY_DN122137_c0_g1_i1	0.851730084	G31_mean	LOC100485773	Chr01	Chr01	190259195	190259195
TRINITY_DN122142_c0_g2_i2	0.562623492	Ovary_mean	ska1	Chr01	Chr01	191661376	191661376
TRINITY_DN122171_c0_g1_i3	0.565233319	Brain_mean	fam169a	Chr01	Chr01	165740329	165740329
TRINITY_DN122176_c0_g2_i3	0.68020867	G27_mean	slc26a1	Chr01	Chr01	90427648	90427648
TRINITY_DN122198_c3_g2_i1	0.431454798	Ovary_mean	LOC100497421-like	Chr01	Chr01	77076959	77076959
TRINITY_DN122256_c0_g1_i1	0.467764147	Brain_mean	elovl6	Chr01	Chr01	58980391	58980391
TRINITY_DN122269_c0_g4_i1	0.385672206	Ovary_mean	LOC100491156-like	Chr01	Chr01	132733297	132733297
TRINITY_DN122303_c1_g2_i1	0.215835177	Ovary_mean	ccdc109b	Chr01	Chr01	58289293	58289293
TRINITY_DN122311_c0_g1_i1	0.482012837	G23_mean	rax	Chr01	Chr01	188176311	188176311
TRINITY_DN122354_c0_g3_i1	0.293947669	Ovary_mean	sh2b3	Chr01	Chr01	154541262	154541262
TRINITY_DN122356_c1_g4_i9	0.721768431	Brain_mean	lnx1	Chr01	Chr01	30538429	30538429
TRINITY_DN122364_c3_g4_i2	0.21301235	Ovary_mean	pex11g	Chr01	Chr01	84273321	84273321
TRINITY_DN122367_c0_g1_i3	0.277033842	Ovary_mean	tm9sf1-like	Chr01	Chr01	127058796	127058796
TRINITY_DN122371_c0_g1_i1	0.355324287	Ovary_mean	brix1	Chr01	Chr01	185997584	185997584
TRINITY_DN122426_c0_g1_i3	0.521352129	Ovary_mean	tdrd7	Chr01	Chr01	95091536	95091536
TRINITY_DN122427_c0_g2_i8	0.177463974	Ovary_mean	mau2	Chr01	Chr01	101591686	101591686
TRINITY_DN122446_c0_g2_i3	0.476548116	Brain_mean	nat8l	Chr01	Chr01	12374500	12374500
TRINITY_DN122453_c4_g2_i1	0.467525709	Ovary_mean	ing2	Chr01	Chr01	35947272	35947272
TRINITY_DN122455_c0_g1_i1	0.353442342	Ovary_mean	elf2	Chr01	Chr01	51750008	51750008
TRINITY_DN122458_c2_g6_i2	0.337236309	G43_F_mean	slc25a4	Chr01	Chr01	35377311	35377311
TRINITY_DN122501_c0_g1_i2	0.571821446	Ovary_mean	sepsecs	Chr01	Chr01	20963028	20963028
TRINITY_DN122514_c0_g2_i1	0.290634106	Ovary_mean	fnta	Chr01	Chr01	77054648	77054648
TRINITY_DN122538_c1_g1_i1	0.350281816	Ovary_mean	LOC100135092	Chr01	Chr01	169808784	169808784
TRINITY_DN122559_c1_g2_i1	0.411097544	Brain_mean	htt	Chr01	Chr01	16029872	16029872
TRINITY_DN122582_c0_g1_i1	0.494544293	Ovary_mean	ubap1	Chr01	Chr01	194575893	194575893
TRINITY_DN122590_c0_g1_i1	0.191126404	Ovary_mean	ap1m1	Chr01	Chr01	79874854	79874854
TRINITY_DN122590_c2_g1_i1	0.537911769	Ovary_mean	zdhhc8	Chr01	Chr01	146921265	146921265
TRINITY_DN122606_c2_g1_i2	0.235567777	Ovary_mean	LOC100494836	Chr01	Chr01	164238376	164238376
TRINITY_DN122613_c0_g1_i3	0.407206546	Ovary_mean	ell	Chr01	Chr01	87372118	87372118
TRINITY_DN122615_c0_g2_i1	0.639075179	Brain_mean	prdm8	Chr01	Chr01	76503565	76503565
TRINITY_DN122624_c1_g1_i4	0.28913548	Brain_mean	rnf180	Chr01	Chr01	175588796	175588796
TRINITY_DN122646_c2_g1_i1	0.481275838	Ovary_mean	cnot6l	Chr01	Chr01	91263426	91263426
TRINITY_DN122654_c5_g1_i3	0.492362918	Ovary_mean	Xetrov90002007m	Chr01	Chr01	101728866	101728866
TRINITY_DN122657_c4_g1_i1	0.515901782	Ovary_mean	rad17-like	Chr01	Chr01	167485640	167485640
TRINITY_DN122661_c0_g1_i5	0.711511017	Ovary_mean	afap1	Chr01	Chr01	19754013	19754013
TRINITY_DN122677_c3_g3_i2	0.688088745	Brain_mean	osbp2	Chr01	Chr01	157896055	157896055
TRINITY_DN122717_c0_g1_i1	0.543765003	Ovary_mean	dgcr14	Chr01	Chr01	144991316	144991316
TRINITY_DN122722_c0_g1_i2	0.353450786	Ovary_mean	Xetrov90001095m	Chr01	Chr01	59253600	59253600
TRINITY_DN122734_c0_g1_i1	0.506922766	G27_mean	LOC101734175	Chr01	Chr01	82296754	82296754
TRINITY_DN122741_c0_g2_i3	0.448743998	Ovary_mean	gnpda2	Chr01	Chr01	28546622	28546622
TRINITY_DN122753_c0_g1_i3	0.650342628	Brain_mean	gprin3	Chr01	Chr01	69220445	69220445
TRINITY_DN122809_c1_g1_i1	0.41735166	Brain_mean	ndnf	Chr01	Chr01	62015214	62015214
TRINITY_DN122839_c0_g1_i1	0.47726903	Ovary_mean	slc15a4	Chr01	Chr01	150381618	150381618
TRINITY_DN122851_c0_g2_i1	0.514410923	Ovary_mean	abhd17b	Chr01	Chr01	118177523	118177523
TRINITY_DN122868_c1_g1_i4	0.130402427	G27_mean	hadh	Chr01	Chr01	57549002	57549002
TRINITY_DN122874_c0_g2_i4	0.157345153	G43_M_mean	xpa	Chr01	Chr01	95208583	95208583
TRINITY_DN122892_c0_g1_i1	0.612910687	Ovary_mean	gba3	Chr01	Chr01	22342374	22342374
TRINITY_DN122897_c0_g1_i1	0.595245781	Ovary_mean	ctu1	Chr01	Chr01	61090188	61090188
TRINITY_DN122990_c0_g2_i8	0.419522257	Ovary_mean	ptpn13	Chr01	Chr01	88284804	88284804
