gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464
TRINITY_DN104496_c0_g2_i1	LOC100498003	Chr03	22984987	22984987	1.97475655172628	-2.84277373396286	2.03284756010629e-08	2.39510856561482e-07	-0.321721167122745	3.16720786668718	0.504574990788581	0.466637357830276	2.7782755445131
TRINITY_DN104508_c0_g2_i3	yipf1	Chr04	87243607	87243607	5.95817240648752	0.223021110786854	0.395861596175441	0.503343166673666	6.0066563763158	5.87564308364212	5.83876247358869	6.2534946153569	5.76453413416177
TRINITY_DN104546_c0_g1_i1	LOC100491399	Chr10	2505265	2505265	3.66327586078101	1.42384059237992	0.000740659789705939	0.00351445847281287	4.06780191393938	2.20810069591539	3.61425758828313	4.44294363807554	3.01405485366227
TRINITY_DN104583_c0_g1_i1	Xetrov90028823m	scaffold_438	73699	73699	4.32784017409408	0.51770357996852	0.115302382040305	0.196968036145396	4.55710888098372	3.73827772685216	4.45653958130333	4.52649758444193	4.21358911040837
TRINITY_DN104654_c0_g1_i1	mex3d	Chr01	79764930	79764930	2.69063131957215	-1.84497074406256	5.64160399082344e-05	0.000365142804628687	1.22231853640655	3.85885353020031	1.69373165395368	2.01858530056619	3.01405485366227
TRINITY_DN104658_c0_g2_i1	fam174b-like	Chr03	102411396	102411396	0.146057636809466	-0.045588727601432	0.946031131188963	0.962950120950007	-0.108000724523818	0.0479619318366716	-0.340049126112875	0.617726312545469	0.25896832508451
TRINITY_DN104667_c0_g1_i3	palm	Chr01	81998606	81998606	5.39328784513698	0.552335109026265	0.0695210631897114	0.134454971133416	5.58324562341696	4.62004460444971	5.70219356530058	5.47518079159737	5.35843820864942
TRINITY_DN104694_c0_g1_i1	rptor	Chr10	18906946	18906946	5.0633078144693	-0.575643305776062	0.0750489756046058	0.142582449766645	4.90961738640032	5.72777982415406	4.9816641132825	4.47793616902167	4.92446577807548
TRINITY_DN104721_c0_g1_i1	LOC100036725	Chr07	964038	964038	5.40745958355276	0.531218905488887	0.0813311541963348	0.15086725740472	5.77384074369688	4.69214885687507	5.63888209719586	5.35124927011899	5.36057823307042
TRINITY_DN104732_c0_g1_i1	tspan32	Chr04	13040934	13040934	1.09599495272361	1.04672760979757	0.0709569210887781	0.136568903229913	1.37224469945822	-0.0940927171373694	1.56340487329287	1.29270871609911	0.802997409975657
TRINITY_DN104740_c0_g1_i2	pdcd6	Chr06	38397611	38397611	4.94240362697216	-0.528836995444644	0.0694878023050295	0.13443890097036	4.44310725235045	5.30096284315242	4.71627347480264	4.91731939222427	5.16629754264392
TRINITY_DN104748_c0_g2_i1	calml4	Chr03	116497001	116497001	1.97983478547933	0.660558073021997	0.172615791622478	0.267792376731378	1.95095840858615	1.571748580434	2.55811980519627	1.99116449897408	1.5669229516618
TRINITY_DN104751_c0_g1_i2	use1	Chr01	99717791	99717791	5.39057961210747	-1.20554086235142	6.91114296095099e-06	5.47849409218495e-05	4.93394028358985	5.98788004779813	4.7353162429097	4.68035482028909	5.98446576524446
TRINITY_DN104757_c0_g1_i1	LOC100496663	Chr05	107921390	107921390	2.54456432356133	0.900635587155321	0.0538279651051119	0.110398744717217	2.36286133307605	1.94303157499709	2.67318967585243	3.28883751194613	1.97714091754914
TRINITY_DN104783_c1_g1_i1	itgb2	Chr09	50370563	50370563	3.98815945101556	1.00713067556726	0.0103311980298664	0.0305897872852388	4.06780191393938	2.87480637247691	4.09306356142356	4.68035482028909	3.63959270340594
TRINITY_DN104786_c0_g1_i1	LOC100486516-like	Chr06	6656602	6656602	1.39922148795249	0.672341295088897	0.210471025190977	0.312669081339503	1.4417429982052	0.77601890188873	1.94995118096747	1.37986830862071	1.15828655371163
TRINITY_DN104801_c0_g1_i1	desi1	Chr04	103997688	103997688	5.5476320217197	0.636462932709833	0.0294493695601971	0.0697307656524411	5.73283900531442	4.80651693196264	5.57689308689804	5.97249454906597	5.39856557949335
TRINITY_DN104812_c0_g1_i2	med20	Chr02	62402684	62402684	4.02637443816414	-1.43719052931615	1.22346583539482e-05	9.13311727365862e-05	3.30318908693612	4.64820508313103	3.38265925707437	3.14695216993793	4.75585983471083
TRINITY_DN104838_c0_g1_i1	c10orf118-like	scaffold_132	281820	281820	1.39748661735399	-1.26633449051655	0.0201038074370497	0.0518104112602645	0.760793697351026	2.4057912348755	0.983708150364784	0.617726312545469	1.44314064301448
TRINITY_DN104874_c0_g2_i2	galnt11	Chr06	7010004	7010004	6.2600854489896	0.459017761097519	0.0710684969296161	0.136685825401731	6.33586879855811	5.78976699372788	6.49623370491629	6.44250811228511	6.12579306619211
TRINITY_DN104919_c0_g1_i1	ndufb7	Chr09	28481973	28481973	6.19542751995835	0.551288334689546	0.0585278540769571	0.117899649120941	6.80506076231486	5.90394766329876	6.12094793556884	6.14414889393132	5.77580337256935
TRINITY_DN104942_c0_g1_i2	ppan	Chr03	126589980	126589980	6.33529520744914	-1.8094710239143	2.61208069232088e-11	4.28979419958713e-10	5.58708500342648	7.3702323880198	5.05018259211544	5.32677847129216	6.86921177812836
TRINITY_DN104972_c0_g1_i2	atp5l	Chr07	84964187	84964187	7.9729788251866	0.491671911355475	0.078252845546811	0.146930678922508	8.3456540115503	7.49098883386933	8.05732576583269	8.02610777679109	7.80832941266361
TRINITY_DN105039_c0_g1_i1	cdkn1a	Chr02	67900893	67900893	6.25624191734614	1.2920463985337	6.49453385182114e-06	5.18261874213947e-05	6.31749795491085	5.2207244025906	6.57656640567095	6.96624593580274	5.47956332144344
TRINITY_DN105042_c0_g2_i1	pof1b	Chr08	41962240	41962240	6.90088764683124	1.16247531652522	1.11958707344126e-05	8.46338590935184e-05	7.42301423118707	6.11034742798385	7.07137248915513	7.27062016037442	6.09141576057135
TRINITY_DN105056_c0_g1_i3	hand1	Chr03	9256025	9256025	0.971272036304063	0.984179318460616	0.103050716737106	0.180746218806628	0.524972386803424	0.405589568582796	1.45730104108851	1.5398221019879	0.330584379704044
TRINITY_DN105060_c0_g2_i3	rprd1b	Chr06	35971551	35971551	2.88206905743453	0.2000123079392	0.652209827615191	0.731576758671179	2.96842606294301	2.23805550203698	2.60856328876741	3.23140454211011	3.12898901079065
TRINITY_DN105118_c0_g1_i1	LOC100486306	scaffold_597	77549	77549	3.53499818336438	1.50906584147556	0.000454374555335091	0.00230118036334255	3.49522081646658	2.83615912615902	4.29651193400072	3.9748487014503	2.04258147963866
TRINITY_DN105151_c0_g1_i1	LOC100485425-like	Chr04	127401326	127401326	3.8445854608038	0.365681594959831	0.285509391402854	0.393903250478471	4.05676893738747	3.57183844765251	3.8630821506698	4.01624589793767	3.66058801109116
TRINITY_DN105227_c0_g1_i1	higd1b	Chr10	13607422	13607422	2.26190124904906	1.16512394785535	0.015999383287247	0.043144990228357	2.25114969501866	1.25761084267879	2.48799519103794	2.98957538409387	1.68091894982631
TRINITY_DN105232_c0_g1_i1	nkx2-5	Chr03	33912953	33912953	1.70185272073428	0.625986455624701	0.20066946220486	0.301354377347156	1.95095840858615	1.25761084267879	1.89681645306966	1.90562909020916	1.3770246812757
TRINITY_DN105250_c0_g1_i2	pdzd11	Chr08	17767156	17767156	6.50536755355471	0.586699200793709	0.0200094940466584	0.0516821987461189	6.59041176170482	6.01408521917265	6.67847173897033	6.85465928908918	6.23013127752753
TRINITY_DN105266_c0_g2_i1	fgf23.1	Chr03	2636733	2636733	0.989314272086601	0.224891158022607	0.776409549578962	0.833792860009564	0.524972386803424	1.25761084267879	2.07480932914478	-0.88164323536816	0.330584379704044
TRINITY_DN105273_c0_g1_i2	tmem150b	Chr07	106307382	106307382	3.37002505085536	0.485361914230131	0.247057995024798	0.353404634638531	3.72166419840354	3.4994860628941	3.34348230019451	3.55540588361677	2.48063205767731
TRINITY_DN105309_c0_g3_i1	nfe2	Chr02	142407017	142407017	2.85379278831558	0.758780926022852	0.123724332950716	0.207564355825148	2.43280230808693	1.86838785529723	3.67074317699822	2.90394285313486	2.7127759506064
TRINITY_DN105353_c0_g2_i2	ccdc135	Chr04	28065592	28065592	4.13432307352322	0.419546041518148	0.220096129357329	0.322971993706973	4.40880938884632	3.66298816967729	4.02659862782514	4.40188446359354	4.04818483695265
TRINITY_DN105372_c0_g2_i1	fam129b	Chr08	12056448	12056448	5.44860801295305	1.16284448708065	2.75080851580565e-05	0.000190906110996912	5.78056249039752	4.63700676583615	5.6983169627187	5.93880237255385	4.66527363381763
TRINITY_DN105387_c0_g2_i3	pax8	Chr03	108467162	108467162	1.31221156705063	0.0699945449249792	0.895074915371711	0.926067217914158	0.865666121313463	1.13560717323447	1.49354298891733	1.50146533423525	1.3770246812757
TRINITY_DN105400_c0_g1_i3	zdhhc1	Chr04	51809224	51809224	5.45908988451035	0.0913038184106841	0.730381546468512	0.795939043193373	5.43774755829877	5.3668406237085	5.44430258728927	5.59614491164037	5.43963281146511
TRINITY_DN105413_c0_g1_i1	bloc1s1	Chr02	133827050	133827050	5.84633405592831	-0.0404189574088692	0.874095154920955	0.909698295422282	5.77384074369688	5.77451809824216	5.78859600290659	5.92256406212518	5.95926885432075
TRINITY_DN105435_c0_g1_i1	Xetrov90012340m	Chr04	108386939	108386939	2.81980520953077	0.66883562266251	0.144196492828892	0.23300610986336	2.65391295288547	1.90619241102052	2.91951279109399	3.43845723231223	2.73933368961278
TRINITY_DN105438_c0_g1_i1	LOC100492550	Chr01	98813361	98813361	1.53871859159852	0.480768951977119	0.491881824679735	0.591324629870352	1.4417429982052	0.177274481798713	2.48799519103794	0.38471265585353	1.81180842299887
TRINITY_DN105440_c0_g1_i1	kcnq1-like	Chr04	15895945	15895945	4.88251494891113	-3.80598552581606	2.02020491323482e-30	1.27083884512672e-28	2.43280230808693	6.3209317754664	2.16745604693881	2.26744997420358	5.71855572804123
TRINITY_DN105441_c0_g2_i3	ccnc	Chr05	36244783	36244783	5.67372400882168	0.0365700190227309	0.89551151302453	0.926285523123106	5.39019556704551	5.81482902681156	5.94236477718325	5.6736546242757	5.47166514510572
TRINITY_DN105453_c0_g1_i1	rnf7	Chr05	125903385	125903385	6.42428421157169	-0.987712191503476	0.000215969332282385	0.00120747510777631	6.28713722423764	7.0316536513298	5.65297084277755	5.82886360026767	6.82495032295593
TRINITY_DN105472_c0_g3_i2	ranbp2	Chr02	105710160	105710160	7.65956194105927	-1.28628463693487	5.34970526909464e-07	5.0971461098008e-06	6.91147400419227	8.33226182856827	7.06536534793972	7.02995086991604	8.24528218559168
TRINITY_DN105481_c1_g1_i1	ercc3	scaffold_33	1195941	1195941	4.41878150817989	-0.340746777487928	0.375442882838188	0.483901161117948	4.85334355957239	4.88434474077057	3.95041893010511	3.80414895160573	4.28292968798486
TRINITY_DN105513_c0_g1_i1	cdc25b	Chr01	9356036	9356036	2.14915333370338	1.42587646853978	0.00312393178570497	0.0117169226704423	2.59411933081978	1.19789830174927	2.77975563383415	2.26744997420358	1.19712427458424
TRINITY_DN105560_c0_g1_i2	galm	Chr05	51861623	51861623	5.48153487052171	-1.00809197535917	0.000221935335668115	0.00123825643453419	4.91573666249686	5.77707079995621	4.88265449883833	5.16134183492382	6.18616315792198
TRINITY_DN105578_c0_g1_i1	ipmk	Chr07	7302223	7302223	2.50373806439684	-4.46825395718404	7.52320372669159e-15	1.7904226214164e-13	-0.876735777412979	3.21317496410241	-1.18199481064843	0.205429493604606	4.02678336255942
TRINITY_DN105592_c1_g1_i2	rfesd-like	Chr01	172602337	172602337	3.14415629180911	0.687504342530455	0.179479694438573	0.276085095534925	3.49522081646658	1.70640878471511	2.75010288622917	3.73143936864769	3.2722794967094
TRINITY_DN105601_c0_g1_i1	exd2	Chr08	89479970	89479970	7.49459120027222	-4.74820604001249	2.60823999954573e-56	3.11742640834594e-54	4.07875115601385	8.95058661765549	4.07523830493601	3.84301392141571	8.4860609040135
TRINITY_DN105618_c0_g1_i1	Xetrov90015954m	Chr06	35027336	35027336	0.396195776009905	1.14289455852954	0.0915154755944225	0.164924103027174	0.865666121313463	-0.864879278414514	0.355012039116621	0.938007496644399	0.104098806292062
TRINITY_DN105624_c0_g1_i1	mkrn3	Chr02	77298584	77298584	4.61523825113987	-10.6240685990501	9.57509140704109e-71	1.77584928044036e-68	-2.63197177320659	6.02271555718841	-2.6319717732066	-2.07334133672377	5.82157453882019
TRINITY_DN105635_c0_g1_i1	bola3	Chr03	113001654	113001654	5.03036185467233	-0.0436019728886029	0.892321693851044	0.92410748635368	5.35460052347578	5.33254335616636	4.70085618958521	4.91367267321597	4.71963818551126
TRINITY_DN105647_c0_g2_i1	ccnb1	Chr01	173679416	173679416	7.77159656815907	-11.5670798508365	2.18277294230197e-137	5.87002213508558e-134	-1.7904506878101	9.20872880536701	-1.43094794640357	-1.67165232026372	8.96428324182985
TRINITY_DN105669_c0_g5_i1	hoxc5	Chr02	142885834	142885834	1.59018395101446	0.339798359405636	0.505770484768934	0.603517542465824	1.95095840858615	1.61804601670371	1.72455343992716	1.46206086086519	1.15828655371163
TRINITY_DN105682_c0_g3_i1	pole4	Chr03	30731121	30731121	3.48119055335725	-1.53466713260682	2.13913796296688e-05	0.000152187216055785	2.84559595052865	4.06509345342775	2.64123832426473	2.53764884644001	4.2964066619429
TRINITY_DN105687_c0_g2_i1	LOC100498263	Chr08	19459739	19459739	4.17890161149295	0.516662290960198	0.118972680069962	0.201827648558994	4.51742015956482	3.7693795133771	4.36168778970771	4.20112086546737	3.92634222466937
TRINITY_DN105705_c0_g1_i1	fam105a	Chr06	59770991	59770991	4.74063745437684	0.330165198453022	0.302403224073645	0.411766010298759	5.19268445440135	4.45130218724045	4.77634604793804	4.55954346003575	4.61237639983421
TRINITY_DN105721_c0_g1_i1	ca3	Chr06	110349520	110349520	5.60609675797849	1.03093264990302	0.00776447488427904	0.0243790006801488	5.8620439723558	4.53210682782634	6.50846180267574	5.10169381294731	5.20253902327764
TRINITY_DN105726_c0_g1_i1	LOC100486587-like	Chr08	56863883	56863883	2.29657857550344	0.370860463087738	0.429611741850722	0.534443565061665	1.99786004459111	2.37915485587336	2.60856328876741	2.57506778428722	1.70806410460277
TRINITY_DN105741_c0_g1_i2	hrh3	Chr10	1175200	1175200	0.662329573966709	-0.0911267538564065	0.895719595839581	0.926285523123106	1.37224469945822	-0.0940927171373694	0.504574990788581	-0.374067216529308	1.19712427458424
TRINITY_DN105744_c0_g1_i1	nppc	Chr05	108341333	108341333	3.75272731195455	1.22271454025865	0.00242704991295514	0.0094937366958758	3.98873822193971	2.45763253877197	4.46112234205953	3.85066283785378	3.25397662808682
TRINITY_DN105809_c0_g1_i1	LOC101734526	Chr02	277107	277107	5.30263084309151	0.808743155194007	0.00585583718208834	0.0194058042414431	5.83000147209939	4.73479359561526	5.37070510177635	5.48749864918603	4.80068264717119
TRINITY_DN105848_c0_g1_i1	cd3g	Chr07	84912675	84912675	3.42589872424317	1.20304889087532	0.0016226769008397	0.00681574987205492	3.95348077263956	2.71358806107238	3.67863499483357	3.74791668729774	2.51177651038075
TRINITY_DN105850_c0_g2_i1	fchsd1	Chr03	18720123	18720123	5.50019629558294	-0.659503641276072	0.0140579455106745	0.0388344426960261	5.12563330799977	6.04618618362163	5.20026528767527	5.26801214399086	5.64320642909229
TRINITY_DN105885_c0_g1_i1	mettl11b	Chr04	108180151	108180151	4.7862127865942	0.173489833647528	0.623578991185718	0.708175592080317	4.50934969180937	4.50772240677417	5.37070510177635	4.4828665304327	4.83186722206811
TRINITY_DN105911_c1_g5_i1	LOC100498119	Chr08	58033011	58033011	8.71700013586496	0.678180365576989	0.260590313718058	0.367099267242687	8.73290872277069	6.76083016192049	9.73725494289028	7.68634980102874	8.99508687678647
TRINITY_DN105940_c0_g1_i2	LOC100486956-like.1	Chr04	14163381	14163381	2.60644238575116	0.234397057619752	0.595407841355213	0.683133209275388	2.36286133307605	2.75561283491152	2.85132587546247	2.79715742975808	2.12545945049534
TRINITY_DN105985_c0_g1_i1	LOC101731777	Chr10	374422	374422	0.252298199539998	0.0702014323331301	0.916984790465284	0.940887232823992	-0.108000724523818	0.691942156220657	0.188131422442754	0.617726312545469	-0.376464573709639
TRINITY_DN106065_c0_g1_i2	slc30a5	Chr01	173689269	173689269	5.78168537296874	-1.04760868246549	7.54835111664374e-05	0.000474008248463145	4.99878805541112	6.37921904503011	5.50326021086762	5.25654197615431	6.24873721744182
TRINITY_DN106090_c0_g2_i1	mrps36	Chr05	63122423	63122423	5.97205876935767	-0.0201771305336857	0.939642093187516	0.959078659874571	6.22935069976952	5.96567282589794	5.71568022634668	5.90430450793616	6.00102249760733
TRINITY_DN106100_c0_g2_i1	otud7a-like	Chr03	86979374	86979374	2.03657554349722	0.163748589642174	0.738222918524934	0.802289748896011	2.49950878947044	1.74864016860837	2.12187625646664	1.57718543800609	2.10518201916937
TRINITY_DN106101_c0_g1_i1	tram1	Chr06	105490637	105490637	8.11947101524584	0.234289143613471	0.394140404196853	0.501641197411809	8.27422355362805	8.03663473879432	8.29213283441186	8.04706466690857	7.90972836788044
TRINITY_DN106130_c0_g1_i1	rln3	Chr03	129925810	129925810	0.53532918775963	0.452692747438158	0.475679198419484	0.576744943349683	0.647696073193721	-0.428610944429897	0.640078960517204	0.754481473536422	0.698593993059943
TRINITY_DN106138_c0_g2_i1	Xetrov90002104m	Chr01	107767715	107767715	1.5710917675366	-0.180657471520576	0.742580297621096	0.805966730048444	0.865666121313463	1.78967040881446	2.0985347250357	1.15122285614695	1.53695873321086
TRINITY_DN106189_c0_g2_i1	LOC100497740	Chr07	108043418	108043418	4.94674841874287	1.19542390917158	0.000243597884693184	0.00134516552651159	5.27591281156612	3.67398738220225	5.32366805506163	5.34584707240312	4.4610312743631
TRINITY_DN106219_c0_g3_i1	sssca1	Chr04	42835170	42835170	6.10263027930868	-1.6774372289888	1.66756781494086e-10	2.51938581254478e-09	5.41632711239324	6.94917037144866	4.98802929043813	5.15208613882379	6.78008749717122
TRINITY_DN106229_c0_g1_i2	lrrc23	Chr07	1119370	1119370	4.2149681493259	-0.138693857992835	0.712100094906081	0.780762483019541	3.88027065721348	4.31741525942495	3.68648387767197	4.69317450210314	4.27387458462594
TRINITY_DN106256_c0_g3_i3	acmsd-like	Chr09	79125160	79125160	4.52444789590652	1.57745967143309	7.22681309472261e-06	5.69515226812682e-05	4.90347204443418	3.07063186180451	5.22472711137436	4.73922880862114	3.66751909350796
TRINITY_DN106296_c0_g1_i1	dyrk2	Chr03	49072263	49072263	0.570578102105653	-0.140337959856275	0.813821805071931	0.863341336997906	0.760793697351026	0.77601890188873	0.355012039116621	0.466637357830276	0.526291718701065
TRINITY_DN106354_c0_g2_i1	grip2	Chr04	122293021	122293021	0.606505585044632	0.115655682436747	0.885516031230563	0.918828585699544	-1.7904506878101	0.855464512934397	1.56340487329287	0.297854215862312	0.104098806292062
TRINITY_DN106366_c0_g5_i1	klf2	Chr01	100271353	100271353	7.16700174672375	-0.333367394005896	0.434673544706698	0.538922193878661	7.69350049079026	7.75652652891689	5.91757017966493	6.94853431462014	6.80623046478795
TRINITY_DN106368_c0_g2_i1	aplnr	Chr01	131383517	131383517	5.16610061899933	0.943245203821234	0.0256545240341954	0.0627189776178982	4.87234643947528	3.99665136345473	6.16093375203376	5.00561437831969	4.91866772761403
TRINITY_DN106392_c0_g2_i2	glb1l	Chr06	67264339	67264339	6.0147355002406	0.148615048200734	0.567913780955397	0.659297274092079	5.8840576641636	5.81731145018861	6.06183155829475	6.2462638778967	6.02280665388198
